placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,tuesday,attributes,isBlackOwned
https://www.google.com/maps/place/Warmsprings+Home+Health+of+Oregon/data=!4m7!3m6!1s0xc347bf46a6dfd2f:0xf41fa390d141050e!8m2!3d45.5176835!4d-122.554344!16s%2Fg%2F11xfr5k2xn!19sChIJL_1tavR7NAwRDgVB0ZCjH_Q,Warmsprings Home Health of Oregon,,,Home health care service,"10570 SE Washington St #213, Portland, OR 97216, United States","GC9W+37 Portland, Oregon, USA",https://www.warmspringshealthcare.com/,+1 503-832-7031,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOD9KJl5YdrvdW3zLX18xnHO3cWzPY7gtPa0Sui=w408-h408-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-09-10T19:49:12.455Z,,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,,
"https://www.google.com/maps/place/Comfort+Keepers+of+Portland,+OR/data=!4m7!3m6!1s0x549508d42c9219f1:0xcc7d2dad3ad6814d!8m2!3d45.5284395!4d-122.813448!16s%2Fg%2F1tf47w41!19sChIJ8RmSLNQIlVQRTYHWOq0tfcw","Comfort Keepers of Portland, OR",4.2,10,Home health care service,"1225 NW Murray Rd Ste 101, Portland, OR 97229, United States","G5HP+9J Portland, Oregon, USA",https://www.comfortkeepers.com/offices/oregon/portland-west/?utm_source=local&utm_medium=organic,+1 503-643-2010,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdU4ksii5I9CQyR8Aij_eAgOlKlA7K32Q8stK0W9FqDluCXwIeOpIwK2dvBZp76Wqh-b0a9RIxXjZcFLtWO3N86NFjghBuZKBZSu5vjxDbVLirnsBkf3IKBOb_hTV3DDxom8TK=w408-h307-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-09-10T19:49:17.058Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/LifeWorks+NW+-+Sylvan/data=!4m7!3m6!1s0x54950bc867f157f3:0xaf2b370ee3c93f7f!8m2!3d45.5097083!4d-122.732515!16s%2Fg%2F11pgcm59nm!19sChIJ81fxZ8gLlVQRfz_J4w43K68,LifeWorks NW - Sylvan,1.0,1,Mental health service,"5415 SW Westgate Dr, Portland, OR 97221, United States","G758+VX Portland, Oregon, USA",https://www.lifeworksnw.org/,+1 503-645-3581,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pQxWJknhdgXJwKSXA2S09A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.98672&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-09-10T19:49:21.549Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/Pistils+Nursery+-+Northwest/data=!4m7!3m6!1s0x549509ba8b3e7d19:0x8cb81f89dcc1d4e4!8m2!3d45.5342614!4d-122.6953525!16s%2Fg%2F11fnyprqlh!19sChIJGX0-i7oJlVQR5NTB3IkfuIw,Pistils Nursery - Northwest,4.8,112,Plant nursery,"2139 NW Raleigh St, Portland, OR 97210, United States","G8M3+PV Portland, Oregon, USA",http://pistilsnursery.com/,+1 503-288-4889,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOMsTGnPomPao-RaeC9Tni7dWv8nlbdaq5eClkD=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-09-10T19:49:26.077Z,LGBTQ+ friendly,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–7 pm,11 am–7 pm,11 am–6 pm,11 am–6 pm,,
https://www.google.com/maps/place/SkinSpirit+Portland/data=!4m7!3m6!1s0x549509f5cab4ffa5:0xfa5105f7d4d0a34c!8m2!3d45.5240659!4d-122.6995325!16s%2Fg%2F11spr308qh!19sChIJpf-0yvUJlVQRTKPQ1PcFUfo,SkinSpirit Portland,4.9,136,Medical spa,"26 NW 23rd Pl, Portland, OR 97210, United States","G8F2+J5 Portland, Oregon, USA",https://www.skinspirit.com/locations/portland,+1 971-369-7400,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO16t0e05dHb_b0fXF177gdk3tgg8gsLp7cyR-Z=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-09-10T19:49:30.665Z,LGBTQ+ friendly,10 am–7 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,10 am–7 pm,9 am–6 pm,,
https://www.google.com/maps/place/NW+Dermatology+Institute/data=!4m7!3m6!1s0x54950903ac326457:0x6a6976c38ecd9d7e!8m2!3d45.5299332!4d-122.7032055!16s%2Fg%2F1tdvzlqs!19sChIJV2QyrAMJlVQRfp3NjsN2aWo,NW Dermatology Institute,4.7,494,Dermatologist,"2525 NW Lovejoy St suite 400, Portland, OR 97210, United States","G7HW+XP Portland, Oregon, USA",https://pdxderm.com/,+1 503-223-1933,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPzzcZuODbAtnBZIfe8XVkFLjS9TqhQBQ8SrPWK=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-09-10T19:49:35.717Z,LGBTQ+ friendly,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Snow+Peak/data=!4m7!3m6!1s0x549509f895c814eb:0x6243d06d9af2663b!8m2!3d45.5257381!4d-122.6982793!16s%2Fg%2F119v9xwk1!19sChIJ6xTIlfgJlVQRO2bymm3QQ2I,Snow Peak,4.5,168,Camping store,"404 NW 23rd Ave, Portland, OR 97210, United States","G8G2+7M Portland, Oregon, USA",https://snowpeak.com/pages/portland-store,+1 971-867-2318,"Open ⋅ Closes 7 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqhJwETYi7fwEPXFqZOVqczC7DYoR3T8nV60iHUH7T7BcNzicE_XcAj-wCU3zfXp1EPAxliV2rflI_6_f5KggLjJ214f1frc8fiiudztOfaTvEF5cEhX6TRsAWyZRkjAtdpKC5N=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-09-10T19:49:40.347Z,,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,Sustainable retailer focusing on innovative & high-quality products for camping & outdoor living. · In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Legacy+Devers+Eye+Institute+-+a+department+of+Legacy+Good+Samaritan+Medical+Center/data=!4m7!3m6!1s0x549509fa99ea6b0d:0xee90628a8a317585!8m2!3d45.5302717!4d-122.6962581!16s%2Fg%2F1tf57llj!19sChIJDWvqmfoJlVQRhXUxiopikO4,Legacy Devers Eye Institute - a department of Legacy Good Samaritan Medical Center,3.5,57,Medical clinic,"1040 NW 22nd Ave Medical Office Building 2, Ste 200, First Floor, Portland, OR 97210, United States","G8J3+4F Portland, Oregon, USA",https://www.legacyhealth.org/doctors-and-locations/specialty/devers-eye-institute-good-sam,+1 503-413-8202,Open ⋅ Closes 4:45 pm,https://lh3.googleusercontent.com/p/AF1QipMw2ZXdj7JPed3Oia48kGAU0BqxrQBHmxR6Mdw2=w408-h321-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Nob+Hill+(or+Northwest+District)+Portland+OR/@45.5298831,-122.694687,14z",2025-09-10T19:49:44.831Z,,8 am–4:45 pm,8 am–5 pm,8 am–4:45 pm,Closed,Closed,8 am–4:45 pm,8 am–4:45 pm,,
https://www.google.com/maps/place/Ease+My+Way+Community+Care/data=!4m7!3m6!1s0x5495a1e0f5e0d805:0x3867290a95ee5070!8m2!3d45.5164444!4d-122.6158966!16s%2Fg%2F11rd2mldd0!19sChIJBdjg9eChlVQRcFDulQopZzg,Ease My Way Community Care,3.0,9,Home health care service,"4506 SE Belmont St Unit 103, Portland, OR 97215, United States","G98M+HJ Portland, Oregon, USA",https://ewccare.com/,+1 503-756-6123,"Open ⋅ Closes 4 pm

Updated by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZmZkHRKPEhG6DN7kf0WYYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.8116&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:03.819Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,
https://www.google.com/maps/place/ZoomCare+Urgent+Care+-+Hawthorne/data=!4m7!3m6!1s0x5495a091eb5e11df:0x13c792faa23d1e57!8m2!3d45.5119452!4d-122.6341581!16s%2Fg%2F1tjt1n98!19sChIJ3xFe65GglVQRVx49ovqSxxM,ZoomCare Urgent Care - Hawthorne,4.5,713,Doctor,"3060 SE Hawthorne Blvd, Portland, OR 97214, United States","G968+Q8 Portland, Oregon, USA",https://www.zoomcare.com/clinic/zoomcare-hawthorne-district?utm_campaign=gmb-site&utm_source=google&utm_medium=maps&utm_content=hawthorne,+1 844-966-6777,"Open ⋅ Closes 6 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNe-8F4kbFX7P2ZeREMrXlj5Ct_3hXQZTD4qJyT=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:08.279Z,LGBTQ+ friendly,7 am–6 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,9 am–12 am,7 am–12 am,7 am–12 am,,
https://www.google.com/maps/place/Hawthorne+Gardens+Senior+Living+Community/data=!4m7!3m6!1s0x5495a096d7eaa63b:0xffd930003fde558f!8m2!3d45.5147701!4d-122.6365511!16s%2Fg%2F1thw_4bf!19sChIJO6bq15aglVQRj1XePwAw2f8,Hawthorne Gardens Senior Living Community,4.1,35,Assisted living facility,"2828 SE Taylor St, Portland, OR 97214, United States","G977+W9 Portland, Oregon, USA",https://seniorservicesofamerica.com/senior-living/or/portland/hawthorne-gardens/,+1 971-222-0396,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOMyzHIJBZJSTA-FjfmSXS0ivgUe7aBo3xcEMHv=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:12.811Z,,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,,
https://www.google.com/maps/place/Here+To+Enrich/data=!4m7!3m6!1s0x54959fa2e42f130d:0x6cd67c746510eb62!8m2!3d45.4840779!4d-122.6750901!16s%2Fg%2F11l6l8cxn0!19sChIJDRMv5KKflVQRYusQZXR81mw,Here To Enrich,5.0,14,Aged care,"5441 S Macadam Ave #4329, Portland, OR 97239, United States","F8MF+JX Portland, Oregon, USA",https://brand.page/2enrich,+1 971-370-7354,Closed ⋅ Opens 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZqYF7DBeb6p9UyS8WOXiKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.840275&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:17.190Z,,"7 am–12:30 pm, 4–5:30 pm","7 am–12:30 pm, 4–5:30 pm","7 am–12:30 pm, 4–5:30 pm","7 am–12:30 pm, 4–5:30 pm","7 am–12:30 pm, 4–5:30 pm","7 am–12:30 pm, 4–5:30 pm","7 am–12:30 pm, 4–5:30 pm",,
"https://www.google.com/maps/place/Circle+of+Care+Caregiver+Services,+Inc./data=!4m7!3m6!1s0x5495a08da6b7107d:0x329cb3767b7616c3!8m2!3d45.5427145!4d-122.6543856!16s%2Fg%2F1tgjk_kp!19sChIJfRC3po2glVQRwxZ2e3aznDI","Circle of Care Caregiver Services, Inc.",5.0,2,Home health care service,,,http://www.circleofcaregivers.com/,+1 503-236-7886,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPc7TfTefNxEkZLz6w5qS5mNWqjXju6yFdYacIa=w408-h279-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:21.506Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,
https://www.google.com/maps/place/Powerful+Tools+for+Caregivers/data=!4m7!3m6!1s0x5495a08d29a81913:0x91dbbf515d821a9a!8m2!3d45.5118772!4d-122.61993!16s%2Fg%2F11c605vjyd!19sChIJExmoKY2glVQRmhqCXVG_25E,Powerful Tools for Caregivers,,,Home health care service,"The UPS Store in Portland, OR, USA, 4110 SE Hawthorne Blvd, Portland, OR 97214, United States","G96J+Q2 Portland, Oregon, USA",https://www.powerfultoolsforcaregivers.org/,+1 503-719-6980,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lSVcuBCNNIpIukY3nbeJHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.58376&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:24.146Z,,,,,,,,,,
https://www.google.com/maps/place/Emmanuel+ACH/data=!4m7!3m6!1s0x54950b00672f67e1:0x98364078b0d88bfe!8m2!3d45.4882951!4d-122.6326928!16s%2Fg%2F11wt_d7l3n!19sChIJ4WcvZwALlVQR_ovYsHhANpg,Emmanuel ACH,,,Home health care service,"3131 SE Schiller St, Portland, OR 97202, United States","F9Q8+8W Portland, Oregon, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=enw0hhuOUEUsj_ZGhbpeAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.17795&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:26.486Z,,,,,,,,,,
"https://www.google.com/maps/place/Reperio+Health,+Inc./data=!4m7!3m6!1s0x54950b6b8dddf66f:0xef764f1110c6537d!8m2!3d45.4880239!4d-122.6475935!16s%2Fg%2F11rvjq6vpr!19sChIJb_bdjWsLlVQRfVPGEBFPdu8","Reperio Health, Inc.",5.0,3,Home health care service,"4784 SE 17th Ave Suite 120, Portland, OR 97202, United States","F9Q2+6X Portland, Oregon, USA",https://reperiohealth.com/,+1 844-504-0402,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOsYhAgxKbsxHmUXkY_S1LkM0RzV_aGjqL8dAFE=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:30.999Z,,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,
https://www.google.com/maps/place/Therapydia+Physical+Therapy+-+Portland/data=!4m7!3m6!1s0x5495a0bf1cb64191:0xca16d5cc9cb8c497!8m2!3d45.5227534!4d-122.6370683!16s%2Fg%2F1ydp8488y!19sChIJkUG2HL-glVQRl8S4nMzVFso,Therapydia Physical Therapy - Portland,4.9,331,Physical therapy clinic,"2808 E Burnside St, Portland, OR 97214, United States","G9F7+45 Portland, Oregon, USA",https://therapydia.com/brand/therapydia/locations/portland-or,+1 503-477-4802,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPQdGMX-n9z1iIGLjPuhOVDxhmhJxb9XDvcWDFH=w408-h305-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:35.455Z,LGBTQ+ friendly,7 am–7 pm,7 am–7 pm,7 am–6 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,,
https://www.google.com/maps/place/Prema+Health/data=!4m7!3m6!1s0x5495a05ff8dafe1b:0x6e65a05e91880bb6!8m2!3d45.506395!4d-122.611467!16s%2Fg%2F11bxhwb16y!19sChIJG_7a-F-glVQRtguIkV6gZW4,Prema Health,4.8,59,Wellness center,"2305 SE 50th Ave #200, Portland, OR 97215, United States","G94Q+HC Portland, Oregon, USA",http://www.premahealth.com/,+1 503-946-8605,"Open ⋅ Closes 6 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMOBtlaZjk29SJJdkRnRo1ORTRe_VXShz-k_h-H=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:40.129Z,,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–6 pm,,
https://www.google.com/maps/place/Laura+Young/data=!4m7!3m6!1s0x5495a08a0f866509:0xdfb777e2aec43af8!8m2!3d45.5049193!4d-122.6181356!16s%2Fg%2F11pkfs6wx2!19sChIJCWWGD4qglVQR-DrEruJ3t98,Laura Young,,,Home health care service,"2415 SE 43rd Ave, Portland, OR 972061600, United States","G93J+XP Portland, Oregon, USA",,+1 503-963-2575,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S7LxlShqgqNKec2kKtWMOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.77827&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:42.417Z,,,,,,,,,,
https://www.google.com/maps/place/ResCare+HomeCare/data=!4m7!3m6!1s0x54950af7dfd538ad:0xb3b5729747b87cfa!8m2!3d45.4860836!4d-122.6751523!16s%2Fg%2F1thtp97c!19sChIJrTjV3_cKlVQR-ny4R5dytbM,ResCare HomeCare,,,Home health care service,"5100 S Macadam Ave Auditorium, Portland, OR 97239, United States","F8PF+CW Portland, Oregon, USA",,+1 503-223-2936,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jPK1Ud_FKqD6_z5EmgXVDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.36942&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:44.847Z,,,,,,,,,,
https://www.google.com/maps/place/Inner+Gate+Health+%26+Wellness/data=!4m7!3m6!1s0x5495a1f1eab4cdb9:0x45071ec8f1b2dfa2!8m2!3d45.5334496!4d-122.59953!16s%2Fg%2F11gr2w6rmc!19sChIJuc206vGhlVQRot-y8cgeB0U,Inner Gate Health & Wellness,4.9,150,Acupuncture clinic,"6230 NE Halsey St, Portland, OR 97213, United States","GCM2+95 Portland, Oregon, USA",https://innergatepdx.com/,+1 971-279-2294,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMIkHr_P1-EwBxPQscpsfdZKNN2hufDothdBY5i=w408-h408-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:49.322Z,LGBTQ+ friendly,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–7 pm,,
https://www.google.com/maps/place/Mandala+Medicine+%26+Wellness/data=!4m7!3m6!1s0x405532c0b08b9a0b:0xf7aef7fa2abb77ce!8m2!3d45.5231221!4d-122.6324886!16s%2Fg%2F11b7fdsm0x!19sChIJC5qLsMAyVUARzne7Kvr3rvc,Mandala Medicine & Wellness,5.0,134,Acupuncturist,"3125 E Burnside St, Portland, OR 97214, United States","G9F9+62 Portland, Oregon, USA",http://www.mandalamedicinepdx.com/,+1 503-758-9760,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNTUROEJdOpluSEdhx9wIzj7XmOOo0wlelntPdh=w408-h544-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:50:58.280Z,LGBTQ+ friendly,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–3 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,,
https://www.google.com/maps/place/The+Buddha%27s+Medicine/data=!4m7!3m6!1s0x5495a096f19c056b:0x389dfc46854599ef!8m2!3d45.5200261!4d-122.6305716!16s%2Fg%2F11bt_gkgn2!19sChIJawWc8ZaglVQR75lFhUb8nTg,The Buddha's Medicine,5.0,30,Ayurvedic clinic,"3310 SE Oak St, Portland, OR 97214, United States","G9C9+2Q Portland, Oregon, USA",https://www.thebuddhasmedicine.com/,+1 971-394-9929,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOJCuZOmeSTTkPkgTCMwmU7TlF76q7mqx8E4CPa=w408-h481-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:51:03.046Z,LGBTQ+ friendly,7:30 am–5 pm,1:30–5:30 pm,7:30 am–6 pm,Closed,Closed,11 am–6 pm,8:30 am–6 pm,,
https://www.google.com/maps/place/RxHomeTest/data=!4m7!3m6!1s0x54950f66da86bc71:0x1fc71a749771a728!8m2!3d45.4889479!4d-122.6718765!16s%2Fg%2F11hbn2w03c!19sChIJcbyG2mYPlVQRKKdxl3Qaxx8,RxHomeTest,4.9,145,Diagnostic center,"4640 S Macadam Ave, Portland, OR 97239, United States","F8QH+H6 Portland, Oregon, USA",https://rxhometest.com/,+1 971-205-2185,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOiTz4jynKoTNlEbLZHR8p1fCW8UzyTYa7nMB3P=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:51:07.864Z,,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,,
https://www.google.com/maps/place/The+Wellness+Center+PDX/data=!4m7!3m6!1s0x5495a12f3146e55b:0x66178d50a6ff4e9e!8m2!3d45.5162637!4d-122.6326601!16s%2Fg%2F1hm4x3t78!19sChIJW-VGMS-hlVQRnk7_plCNF2Y,The Wellness Center PDX,4.7,557,Chiropractor,"3150 SE Belmont St, Portland, OR 97214, United States","G988+GW Portland, Oregon, USA",https://thewellnesscenterpdx.org/,+1 503-389-5545,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNjnYSPtXT4U_HP8SxBdWv_1MnFvRmy-279pi0=w408-h408-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:51:12.546Z,LGBTQ+ friendly,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,,
https://www.google.com/maps/place/Portland+Healing+Space/data=!4m7!3m6!1s0x5495a74c705e3505:0x6e2219dbd384f735!8m2!3d45.5094908!4d-122.6116738!16s%2Fg%2F11bcd_0h7k!19sChIJBTVecEynlVQRNfeE09sZIm4,Portland Healing Space,4.9,58,Acupuncture clinic,"1835 SE 50th Ave, Portland, OR 97215, United States","G95Q+Q8 Portland, Oregon, USA",http://www.portlandhealingspace.com/,+1 503-894-9437,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPKiPwzsk2-8k3ZVl7eGSkSLdDA1JUUxwZLeKFt=w408-h612-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:51:21.372Z,LGBTQ+ friendly,9 am–9 pm,9 am–9 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–12 am,9 am–9 pm,,
https://www.google.com/maps/place/To+The+Point+PDX/data=!4m7!3m6!1s0x54950a05dc251265:0xe29dd036707014fd!8m2!3d45.5172779!4d-122.6478523!16s%2Fg%2F11b8tx2kl8!19sChIJZRIl3AUKlVQR_RRwcDbQneI,To The Point PDX,5.0,90,Acupuncture clinic,"1733 SE Morrison St A, Portland, OR 97214, United States","G982+WV Portland, Oregon, USA",http://www.tothepointpdx.com/,+1 503-705-6637,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNwa_9iVW5GiooXWXrRPdfRFp7PjZo-EyNDPcD5=w408-h271-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:51:25.938Z,LGBTQ+ friendly,10 am–7 pm,10 am–7 pm,10 am–2 pm,Closed,Closed,10 am–7 pm,10 am–2 pm,,
https://www.google.com/maps/place/Providence+Infusion+-+East+Portland/data=!4m7!3m6!1s0x5495a1225ebb1efb:0x7c9a2cb843df0a5!8m2!3d45.5329962!4d-122.5972851!16s%2Fg%2F1262mc9pd!19sChIJ-x67XiKhlVQRpfA9hMuiyQc,Providence Infusion - East Portland,4.0,4,Medical Center,"6410 NE Halsey St, Portland, OR 97213, United States","GCM3+53 Portland, Oregon, USA",https://www.providence.org/locations/or/infusion-east-portland?ls=location&y_source=1_OTU3NjM0Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 503-215-4633,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNdfj9MmNMRfGT4-Gln-UIdM0xzLvH0jdgUgciE=w408-h408-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Hawthorne+District+Portland+OR/@45.5120658,-122.6305462,14z",2025-09-10T19:51:30.807Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
