placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error,isBlackOwned
"https://www.google.com/maps/place/Gage+Pool+%26+Spa,+LLC/data=!4m7!3m6!1s0x8856eacc706a4d93:0x1792894c8a90c434!8m2!3d35.214569!4d-81.16819!16s%2Fg%2F1tff89t1!19sChIJk01qcMzqVogRNMSQikyJkhc","Gage Pool & Spa, LLC",4.3,108,Swimming pool supply store,"3025 Union Rd, Gastonia, NC 28056, United States","6R7J+RP Gastonia, North Carolina, USA",http://www.gagepoolnspa.com/,+1 704-861-8311,"Open ⋅ Closes 5:30 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPW8Z_y2sJKP8XEpW5o-fDd8VwThJKiZ72PJkQKvDyDfisn9fe9XuIx9Erz6SIjVBLUqW2_4Dlfel76mKThT0cS8fu5IibvcSQbmxnjvYK0eQTtuVgrOos8FMfKSEzLfhdEg109NYHikM=w408-h544-k-no,true,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:22:23.443Z,"Store providing supplies, parts & accessories for pools along with services such as maintenance. · In-store pick-up · Delivery",,,
https://www.google.com/maps/place/ASAP+Pool+Services/data=!4m7!3m6!1s0x8856bdc850c4433f:0xf0236bee04d200ea!8m2!3d35.2839927!4d-81.0671872!16s%2Fg%2F11j436nx44!19sChIJP0PEUMi9VogR6gDSBO5rI_A,ASAP Pool Services,4.9,17,Pool cleaning service,"132 Brian Cir, Gastonia, NC 28056, United States","7WMM+H4 Gastonia, North Carolina, USA",,+1 704-214-9669,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2RCpqjOqo76WmnBM49WXbg2xl9hAxc4-aoEJLmAYSG39oGIvcmrzvub4DORBjBoninWti5mkAmLoHHoebrvKIZqjCY-RRfK8AxwdYRgSuT1L0dM4sAoCpKDzh0x4wULC6Xetb=w513-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:22:26.482Z,,,,
https://www.google.com/maps/place/Rickard+Builders+LLC/data=!4m7!3m6!1s0x8856950eacd78e1d:0x359408777c9812ed!8m2!3d35.2123424!4d-81.1251189!16s%2Fg%2F1tgx2q_0!19sChIJHY7XrA6VVogR7RKYfHcIlDU,Rickard Builders LLC,4.9,23,General contractor,"2811 Kennedy Rd, Gastonia, NC 28056, United States","6V6F+WX Gastonia, North Carolina, USA",https://rickardpools.com/,+1 704-864-8045,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQSqVKTiYpW33j3fmYT4SSGtakByc8y1uWKYrO=w440-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:22:31.523Z,,,,
https://www.google.com/maps/place/ASAP+POOL+SERVICES+gastonia+nc/data=!4m7!3m6!1s0x8856bdec7dc668cd:0x45160e0f9d059829!8m2!3d35.1871587!4d-81.2418148!16s%2Fg%2F11gmb1ck_f!19sChIJzWjGfey9VogRKZgFnQ8OFkU,ASAP POOL SERVICES gastonia nc,4.8,19,Pool cleaning service,"199 Snowshoe Ct, Gastonia, NC 28052, United States","5QP5+V7 Gastonia, North Carolina, USA",,+1 704-214-9669,,https://lh3.googleusercontent.com/p/AF1QipM_R6ofQJx-SlZPev8GbtKvvQtquk7cZ8c2akst=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:22:36.900Z,,,,
https://www.google.com/maps/place/In+Gound+Swimming+Pool+Doctor/data=!4m7!3m6!1s0x8856c1dae67e3a3b:0x1c8f6a87f3988935!8m2!3d35.2700962!4d-81.2016753!16s%2Fg%2F11fhn70gz0!19sChIJOzp-5trBVogRNYmY84dqjxw,In Gound Swimming Pool Doctor,3.4,5,Pool cleaning service,"605 Westwood Cir, Gastonia, NC 28052, United States","7QCX+28 Gastonia, North Carolina, USA",,+1 704-923-3739,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipN6gKJFABdKsB8CRdJ3I3TGN2Eo1-ioTNaqC-nJ=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:22:42.018Z,,,,
https://www.google.com/maps/place/Dockery%27s+Pools+and+Patios/data=!4m7!3m6!1s0x8856eb7e9a21467f:0x31b54f2f63f725e1!8m2!3d35.254467!4d-81.135845!16s%2Fg%2F11rc9mzx7w!19sChIJf0Yhmn7rVogR4SX3Yy9PtTE,Dockery's Pools and Patios,5.0,119,Swimming pool contractor,,,http://www.dockeryspoolsandpatios.com/,+1 704-606-2111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOm9gpmj25TRT51nzWbxHg_N40UJM0_46XyLY0a=w408-h266-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:22:46.929Z,,,,
https://www.google.com/maps/place/Passmore+Pool+%26+Construction/data=!4m7!3m6!1s0x8856be6f7a5b8f2b:0x97115ca01d0aa2a6!8m2!3d35.2691268!4d-81.0899226!16s%2Fg%2F1tf2syh6!19sChIJK49bem--VogRpqIKHaBcEZc,Passmore Pool & Construction,3.4,16,Swimming pool contractor,"601 Caroline Ave, Lowell, NC 28098, United States","7W96+M2 Lowell, North Carolina, USA",http://www.passmorepool.com/,+1 239-771-3053,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOOpzh_A2WaefoO4ToUkoJgTpcKFTpShgK2zVQO=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:22:56.839Z,,,,
"https://www.google.com/maps/place/Custom+Pools+of+Gastonia,+Inc./data=!4m7!3m6!1s0x8856e97b65a72d7f:0x478e01656ed91787!8m2!3d35.1969536!4d-81.2579206!16s%2Fg%2F1tf_tkyg!19sChIJfy2nZXvpVogRhxfZbmUBjkc","Custom Pools of Gastonia, Inc.",4.8,18,Swimming pool contractor,"4400 Stoney Oaks Dr, Gastonia, NC 28052, United States","5PWR+QR Gastonia, North Carolina, USA",https://custompoolsnc.com/,+1 704-854-9511,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOJZ5B1QHVVPSk_Y6inLXCnOy428bjv-rV1aXf5=w408-h281-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:02.019Z,,,,
https://www.google.com/maps/place/River+Pools+of+the+Carolinas/data=!4m7!3m6!1s0x88569773f43332e7:0xe51a4300baf002fc!8m2!3d35.2338043!4d-81.0743241!16s%2Fg%2F11ll617vw_!19sChIJ5zIz9HOXVogR_ALwugBDGuU,River Pools of the Carolinas,4.8,38,Swimming pool contractor,"2000 Hampton Meadows Ln, Cramerton, NC 28032, United States","6WMG+G7 Cramerton, North Carolina, USA",https://www.riverpoolsandspas.com/locations/charlotte-nc,+1 704-579-5512,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM51xMDl4-Miy4TfScMh8fLS80-DnJg2HyOiCVO=w408-h351-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:07.238Z,,,,
https://www.google.com/maps/place/Deadeye+Pools+LLC/data=!4m7!3m6!1s0xd0b0b70867dd90f:0xa2355eaa05962327!8m2!3d35.2841115!4d-81.1910439!16s%2Fg%2F11plj46cpk!19sChIJD9l9hnALCw0RJyOWBapeNaI,Deadeye Pools LLC,5.0,34,Swimming pool contractor,,,https://deadeyepools.com/,+1 864-404-5379,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMNY6YuxrSnlcT44NKhyMb1nvZajYMD_k3KkLR1=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:12.264Z,,,,
https://www.google.com/maps/place/Pool+Dr+LLC/data=!4m7!3m6!1s0x8856e978febc9773:0x5ef901bad5801aa0!8m2!3d35.20271!4d-81.1592255!16s%2Fg%2F11yhb9_7_k!19sChIJc5e8_njpVogRoBqA1boB-V4,Pool Dr LLC,5.0,11,Swimming pool repair service,,,https://pooldoctorcarolina.com/,+1 980-336-9194,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOOCj16X4SX48XerQyEXSMf1A-lj61Cqbid5-Wc=w546-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:17.097Z,,,,
"https://www.google.com/maps/place/Adam's+Pools/@35.2079219,-81.135845,10z/data=!3m1!4b1!4m6!3m5!1s0x29f2807c28e553db:0x1a2004f93932050f!8m2!3d35.207922!4d-81.135845!16s%2Fg%2F11xg5pfyr5",Adam's Pools,5.0,1,Pool cleaning service,,,,+1 910-386-1368,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:23.887Z,,,,
https://www.google.com/maps/place/Passmore+Pools+Service/data=!4m7!3m6!1s0xd0df096ac0f11f9:0x3e54853875fdae65!8m2!3d35.2433825!4d-81.1714209!16s%2Fg%2F11xtylpg6y!19sChIJ-REPrJbwDQ0RZa79dTiFVD4,Passmore Pools Service,,,Pool cleaning service,,,http://www.passmorepool.wordpress.com/,+1 239-771-3053,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOxAyNBf_6hV6bTARqhXjZos8nBq5XioLK0TMnP=w478-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:28.918Z,,,,
https://www.google.com/maps/place/A+to+Z+Pools+Inc/data=!4m7!3m6!1s0x8856e93fffffffff:0x8a9767992977f8b6!8m2!3d35.2053334!4d-80.8221609!16s%2Fg%2F1260_bn4v!19sChIJ_____z_pVogRtvh3KZlnl4o,A to Z Pools Inc,4.8,196,Pool cleaning service,,,http://www.atozpool.com/,+1 704-719-0867,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPX-ib20ls215KXxKIeJxldKv-fvGcSzEHx3B8=w568-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:33.837Z,,,,
https://www.google.com/maps/place/Toller%27s+Pool+Service/data=!4m7!3m6!1s0x8856bce46dc962d9:0x3359c6b83965103b!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11f3zq91bz!19sChIJ2WLJbeS8VogROxBlObjGWTM,Toller's Pool Service,4.3,6,Pool cleaning service,,,https://www.facebook.com/profile.php?id=61558396958624,+1 704-609-1742,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxQFX7W0y-dohmZ0vUsgZbZ_nQsS0aZUMVE5mKIXPhNHfcVi73QMCm1B72hIj1C6JfqnwFesqvV4z4YCxc356wiYy4CoKuh3YXt896NqYGreXXPLuGKxVE--XZbYJTjUuAJl88f=w408-h725-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:38.571Z,,,,
"https://www.google.com/maps/place/The+Ultimate+Pool,+Spa+%26+Oasis/data=!4m7!3m6!1s0x8856c1912cbf2ba1:0x8a0b1417b7270623!8m2!3d35.3163305!4d-81.1752235!16s%2Fg%2F11t42k79vw!19sChIJoSu_LJHBVogRIwYntxcUC4o","The Ultimate Pool, Spa & Oasis",5.0,1,Swimming pool contractor,"109 E Trade St, Dallas, NC 28034, United States","8R8F+GW Dallas, North Carolina, USA",,+1 704-675-8026,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOmC4i5zFfUyDnXcSTKwhnQXaR6DwdEaIVnWrl9=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:43.554Z,,,,
https://www.google.com/maps/place/ASP+-+America%27s+Swimming+Pool+Company+of+Charlotte/data=!4m7!3m6!1s0x88569c19563fec1d:0xf4f8a834238debea!8m2!3d35.1288055!4d-80.8820163!16s%2Fg%2F1hhk8yc1k!19sChIJHew_VhmcVogR6uuNIzSo-PQ,ASP - America's Swimming Pool Company of Charlotte,4.6,116,Swimming pool contractor,"4714 Stockholm Ct #106, Charlotte, NC 28273, United States","44H9+G5 Charlotte, North Carolina, USA",https://www.asppoolco.com/charlotte/?utm_source=GMB&utm_medium=organic&utm_campaign=charlotte,+1 704-741-9704,"Open ⋅ Closes 5 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNj2cy937zjcZZW_7Qk3E6Dm7R6TkLT_nM_Wn5K=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:48.371Z,,,,
https://www.google.com/maps/place/Perry+Pool+Supply+%26+Services/data=!4m7!3m6!1s0x8856bc546d3cfa93:0xd3c7d4a94a9ff80a!8m2!3d35.2809964!4d-81.0360091!16s%2Fg%2F1wk4ds0v!19sChIJk_o8bVS8VogRCvifSqnUx9M,Perry Pool Supply & Services,4.4,5,Swimming pool contractor,"102 Lynnbrook Dr, Mt Holly, NC 28120, United States","7XJ7+9H Mt Holly, North Carolina, USA",,+1 704-822-0392,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=buu89BdSG30yk-wnlMMqZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.35358&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:51.323Z,,,,
https://www.google.com/maps/place/Pools+%26+Fountains+By+Sandy/data=!4m7!3m6!1s0x8856bd8498855187:0xeed88ca56d865d6a!8m2!3d35.2053334!4d-80.866474!16s%2Fg%2F1w6_pjg3!19sChIJh1GFmIS9VogRal2GbaWM2O4,Pools & Fountains By Sandy,4.1,16,Pool cleaning service,,,http://poolsbysandy.com/,+1 704-634-1841,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOFhvz6YqToeY6wflsokE02Xfy9fL0glPmoTFux=w427-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,12–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:23:56.171Z,,,,
https://www.google.com/maps/place/Lineberger+Park+Pool/data=!4m7!3m6!1s0x8856c0249adafcd9:0xb17554a0c721845e!8m2!3d35.2548948!4d-81.1719046!16s%2Fg%2F1v3lqnxx!19sChIJ2fzamiTAVogRXoQhx6BUdbE,Lineberger Park Pool,4.3,236,Public swimming pool,"632 W Garrison Blvd, Gastonia, NC 28052, United States","7R3H+X6 Gastonia, North Carolina, USA",http://www.cityofgastonia.com/swimming-pools/lineberger-park-pool.html,+1 704-853-5334,"Closed ⋅ Opens 10 am Fri

Updated by others 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZF59auYFDV1uSfdDMGe6JMSlTRmf4NVpJyG0nRHb8-lYhQspEVW387Gyy0A4ND8kvcvsmlwdlFNts-nGbLtPtzKpe9707GWnb6BT0aRnl10YxPpzBNpA_M3Awg5RpUpeuoGrikQ=w408-h544-k-no,true,Closed,Closed,Closed,Closed,"10 am–3 pm, 3:30–7 pm","10 am–3 pm, 3:30–8 pm","12:30–3 pm, 3:30–6 pm","https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:01.281Z,,,,
https://www.google.com/maps/place/Innovative+Pool+Designs+Inc/data=!4m7!3m6!1s0x8856e8090f0358d9:0x744b6ff588e65512!8m2!3d35.2412565!4d-81.3304975!16s%2Fg%2F1thxrbrq!19sChIJ2VgDDwnoVogRElXmiPVvS3Q,Innovative Pool Designs Inc,4.8,57,Swimming pool contractor,"629 E King St, Kings Mountain, NC 28086, United States","6MR9+GR Kings Mountain, North Carolina, USA",http://www.ipdnc.com/,+1 704-739-5719,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOWe2yiaj-FtXhcXvM3cVvVmtzrmrMOz6pPP08O=w408-h411-k-no,true,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:06.179Z,,,,
https://www.google.com/maps/place/Appalachian+Building+Company+-+Custom+Pools+%26+Spas/data=!4m7!3m6!1s0x88569583872f7455:0xfc78f9739988664f!8m2!3d35.4340859!4d-80.9341489!16s%2Fg%2F11frqr41pm!19sChIJVXQvh4OVVogRT2aImXP5ePw,Appalachian Building Company - Custom Pools & Spas,,,Swimming pool contractor,,,,+1 980-213-8676,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNf1aB3S0B6a0tO2XAz8VyprUXhGjOLtjOaUcFj=w628-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:10.962Z,,,,
https://www.google.com/maps/place/Pristine+Pool+Care+LLC/data=!4m7!3m6!1s0x6fb7b529e05f09:0xfb3fb4dda77b135a!8m2!3d35.439827!4d-81.0439741!16s%2Fg%2F11x8chx6b1!19sChIJCV_gKbW3bwARWhN7p920P_s,Pristine Pool Care LLC,5.0,10,Pool cleaning service,,,https://www.pristinepoolcarenc.com/,+1 704-654-2167,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOYFQsCDFM9OfDVtdUR6gYGnBozFArWsY8h7wPy=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:16.044Z,,,,
https://www.google.com/maps/place/Charlotte+Pool+Company/data=!4m7!3m6!1s0xafb9b03d44237349:0xeedc98ccf7eb2511!8m2!3d35.1469611!4d-80.8090997!16s%2Fg%2F11sm73vjly!19sChIJSXMjRD2wua8RESXr98yY3O4,Charlotte Pool Company,5.0,30,Swimming pool contractor,"7804 Fairview Rd #345, Charlotte, NC 28226, United States","45WR+Q9 Charlotte, North Carolina, USA",https://www.charlottepoolco.com/,+1 980-432-8555,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMfF1lxAOBsR9NvSTmSuZ85KtHTJO_hTYkG_4lu=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:20.970Z,,,,
https://www.google.com/maps/place/Dixon+Pool+%26+Construction/data=!4m7!3m6!1s0x8856c25eec00ad61:0x44a194ca941d15ad!8m2!3d35.2838297!4d-81.2867832!16s%2Fg%2F1hc2dcznd!19sChIJYa0A7F7CVogRrRUdlMqUoUQ,Dixon Pool & Construction,4.4,20,Swimming pool contractor,"204 S 13th St, Bessemer City, NC 28016, United States","7PM7+G7 Bessemer City, North Carolina, USA",https://www.dixonpool.com/,+1 704-860-5788,"Open ⋅ Closes 5 pm

Updated by others 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwEnnmVD3KXbzMrnfFz6CHAVlDZPdJBnBFLwh2FeUaVRk5y-5vJsqAwhkECi1dj2vmr2mMZf6BoRFLjTU9iEpnuRzY6v5wBmfLWwqW-b_L0pkZ_YPiIfXpXlZQekSW96zKGgzc=w408-h306-k-no,false,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:26.036Z,,,,
https://www.google.com/maps/place/Backyard+Pool+%26+Spa/data=!4m7!3m6!1s0x88568440c2a23e9b:0xc44c9d86797572d!8m2!3d34.2920456!4d-79.86097!16s%2Fg%2F11z6xlcr7!19sChIJmz6iwkCEVogRLVeXZ9jJRAw,Backyard Pool & Spa,4.0,8,Swimming pool contractor,,,,+1 704-860-9475,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOhCoMo6LsmI_y6nxXPwZ9GExcCMij1gCoMq8H9=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:30.891Z,,,,
https://www.google.com/maps/place/Sullivan+Pool+Designs/data=!4m7!3m6!1s0x2bf1a13167eb0cab:0x4416a19d6afdb6c!8m2!3d35.2351385!4d-81.037272!16s%2Fg%2F11khk3lg76!19sChIJqwzrZzGh8SsRbNuv1hlqQQQ,Sullivan Pool Designs,4.8,33,Swimming pool contractor,,,http://www.sullivanpd.com/,+1 704-214-6725,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIQn00smvO1l73Z1CNwrfnW_XxCHkG6smUmXIQ3F6Vo7liF1NknsPtILEulo-b3pAAQaGuxA4akLKKBWZ5BVGqCP5m6SyhOkO1i5UX99L3jjX1g2keOeOqgHD_ghEYvYCZE1L3gKeSCSM=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:35.718Z,,,,
https://www.google.com/maps/place/Pyckwick+Condominium/data=!4m7!3m6!1s0x8856959bab20d179:0xf341afadce45946b!8m2!3d35.225101!4d-81.111399!16s%2Fg%2F1tf71n3j!19sChIJedEgq5uVVogRa5RFzq2vQfM,Pyckwick Condominium,3.8,5,Condominium complex,"109 Stroupe Rd, Gastonia, NC 28056, United States","6VGQ+2C Gastonia, North Carolina, USA",,+1 704-824-3110,Open ⋅ Closes 5 am Tue,https://lh3.googleusercontent.com/p/AF1QipOEr-JY1BTEghSPcg_WlMq4gDKaSh8EU_wNTsT0=w408-h292-k-no,true,1 pm–5 am,Closed,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:40.845Z,,,,
https://www.google.com/maps/place/Ochoa+Pool+Plastering/data=!4m7!3m6!1s0x8856bc85edcff0e5:0xaf0d10ce18d84872!8m2!3d35.3095525!4d-81.0246944!16s%2Fg%2F11sv1lnp5r!19sChIJ5fDP7YW8VogRckjYGM4QDa8,Ochoa Pool Plastering,5.0,2,General contractor,"520 Woodlawn Ave, Mt Holly, NC 28120, United States","8X5G+R4 Mt Holly, North Carolina, USA",https://www.ochoaspoolplaster.com/,+1 704-777-3604,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HEcxuuaDWQBXA8QwDVhkpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.022083&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:45.672Z,,,,
https://www.google.com/maps/place/Anthony+%26+Sylvan+Pools/data=!4m7!3m6!1s0x88569be462527e05:0xecc09ee4c26ad303!8m2!3d35.0348084!4d-80.804546!16s%2Fg%2F1tgh886_!19sChIJBX5SYuSbVogRA9NqwuSewOw,Anthony & Sylvan Pools,4.9,1211,Swimming pool contractor,"9831 Rea Rd C, Charlotte, NC 28277, United States","25MW+W5 Charlotte, North Carolina, USA",https://anthonysylvan.com/locations/charlotte-nc?&source=Internet&adsrc=Charlotte_YEXT,+1 704-525-1100,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-PChnyAb5c3eIOREhBO4U6qNZJlyExTLM3Lp6A1Pv__KHau2Q03OmGo5ivAqCKf05SCLgXJkdnPiOZKUQy1W4I0dhVLT2XdJIj7822hugcCgCy7G7vxIZ_iCcUWnZbiSwZm70YKgGSQM=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-10-27T18:24:50.785Z,,,,
