placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes
https://www.google.com/maps/place/Cedar+Properties/data=!4m4!3m3!1s0x808f875799c7aa05:0x9d67993b9834d8b4!16s%2Fg%2F1tf1b_1q!19sChIJBarHmVeHj4ARtNg0mDuZZ50,Cedar Properties,3.0,16,Property management company,,,http://www.cedarproperties.com/,+1 510-834-0782,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipM9Ux9uX_39AFtNSgEBBbIy3GAJz61BcviWWwAh=w408-h640-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:27.334Z,
https://www.google.com/maps/place/SLPM+Property+Management/data=!4m7!3m6!1s0x808f8fa27398ec19:0x98329da73192b604!8m2!3d37.7332657!4d-122.1513593!16s%2Fg%2F1tj7wm86!19sChIJGeyYc6KPj4ARBLaSMaedMpg,SLPM Property Management,2.5,75,Property management company,"575 Dutton Ave, San Leandro, CA 94577, United States","PRMX+8F San Leandro, California, USA",https://www.slpm.com/,+1 510-569-0722,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipOWpjCPj24fylECi7ErpBMtfouIeC6kt7GQZMXi=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:32.359Z,
https://www.google.com/maps/place/Air+Host+MGT/data=!4m7!3m6!1s0x80857dd84c63f059:0x8a3cf3fde6279ee1!8m2!3d37.8251685!4d-122.2519525!16s%2Fg%2F11y5h9t7k7!19sChIJWfBjTNh9hYAR4Z4n5v3zPIo,Air Host MGT,,,Property management company,"51 Glen Ave, Oakland, CA 94611, United States","RPGX+36 Oakland, California, USA",,+1 510-391-4144,Open ⋅ Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ro4eALYP0NxqOGsJ-qlb9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.58917&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:37.666Z,
https://www.google.com/maps/place/SLPM+Homeowners+Association+Management+Services/data=!4m7!3m6!1s0x808f8f9694390fbf:0x200c6044dba12815!8m2!3d37.7333133!4d-122.1513682!16s%2Fg%2F11yc3xc821!19sChIJvw85lJaPj4ARFSih20RgDCA,SLPM Homeowners Association Management Services,,,Property management company,"575 Dutton Ave, San Leandro, CA 94577, United States","PRMX+8F San Leandro, California, USA",https://slpmhoa.com/,+1 510-759-3312,Open ⋅ Closes 5 pm,LGBTQ+ friendly,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K3LcPNcNb9fNYPcS_axszQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.69568&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:42.719Z,
https://www.google.com/maps/place/Everest+Properties/data=!4m7!3m6!1s0x808f875c525f8495:0xeadd33d8a2e807df!8m2!3d37.8186706!4d-122.2457393!16s%2Fg%2F1tcw3vwb!19sChIJlYRfUlyHj4AR3wfootgz3eo,Everest Properties,,,Property management company,"733 Jean St, Oakland, CA 94610, United States","RQ93+FP Oakland, California, USA",,+1 510-601-5536,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r2hWrHTCMpJOG1-rQhp-BQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.15767&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:45.517Z,
https://www.google.com/maps/place/Community+Association+Management+Insider/data=!4m7!3m6!1s0x808f80d153194e6f:0x14681357fdc9b9c4!8m2!3d37.7838456!4d-122.2724946!16s%2Fg%2F11rghpw017!19sChIJb04ZU9GAj4ARxLnJ_VcTaBQ,Community Association Management Insider,,,Property management company,"909 Marina Village Pkwy, Alameda, CA 94501, United States","QPMH+G2 Alameda, California, USA",https://www.communityassociationinsider.com/about-community-association-management-insider/contact-us/,+1 866-641-4548,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cDIpdwHxXvFXhkB-xVecnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.45919&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:48.408Z,
https://www.google.com/maps/place/Willow+Court+Lofts/data=!4m7!3m6!1s0x80857e26e51a0c0f:0xb3ea7ea60b2dd4d9!8m2!3d37.8129127!4d-122.295772!16s%2Fg%2F1vn18rqw!19sChIJDwwa5SZ-hYAR2dQtC6Z-6rM,Willow Court Lofts,4.5,6,Condominium complex,"1695 15th St, Oakland, CA 94607, United States","RP73+5M Oakland, California, USA",,,,,,https://lh3.googleusercontent.com/p/AF1QipMbwJg3vLSWYYhkywcpFWAtMMC4xpeVw2p-mDF8=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:51.377Z,
https://www.google.com/maps/place/Cranbrook+Group+Inc/data=!4m7!3m6!1s0x808f85c6ab568ef1:0xd3532bd26b0157c9!8m2!3d37.746982!4d-122.2032888!16s%2Fg%2F1vj5_frl!19sChIJ8Y5Wq8aFj4ARyVcBa9IrU9M,Cranbrook Group Inc,3.9,56,Property management company,"7677 Oakport St #180, Oakland, CA 94621, United States","PQWW+QM Oakland, California, USA",https://www.cranbrookgroup.com/,+1 510-568-1140,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipMwWXsUKwGDXNtatBDPVcF6ET8tGpFAudFLaFAE=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:56.340Z,
https://www.google.com/maps/place/OAKTOWN+PROPERTIES/data=!4m7!3m6!1s0x808f874f40663c07:0xfc7e76e0472efac6!8m2!3d37.8091652!4d-122.2553897!16s%2Fg%2F11gbf4ycfj!19sChIJBzxmQE-Hj4ARxvouR-B2fvw,OAKTOWN PROPERTIES,,,Property management company,"360 Grand Ave #54, Oakland, CA 94610, United States","RP5V+MR Oakland, California, USA",,+1 510-214-3704,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cJOORJQTAmzHtV-cU9Fwog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.305584&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:33:59.427Z,
https://www.google.com/maps/place/Cal+Agents+Real+Estate/data=!4m7!3m6!1s0x808f879abb9c3911:0xe52bf2173b3a024a!8m2!3d37.8440257!4d-122.2955038!16s%2Fg%2F1pp2x9w24!19sChIJETmcu5qHj4ARSgI6OxfyK-U,Cal Agents Real Estate,4.6,134,Property management company,"6400 Christie Ave Suite 1000 Ground Floor, Emeryville, CA 94608, United States","RPV3+JQ Emeryville, California, USA",https://thecalagents.com/,+1 510-899-9221,Open ⋅ Closes 5 pm,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipNAR3hxKb9QpaR-jfht8OuKF-XvpYgdJzrvHBBZ=w626-h240-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:04.602Z,
"https://www.google.com/maps/place/Mc+Grath+Properties+Inc/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x80857e0d7efdaa3d:0x3cf959475b647ce9!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1tg68b34",Mc Grath Properties Inc,5.0,1,Property management company,,,http://www.mcgrathproperties.com/,+1 510-273-2010,,,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:09.354Z,
https://www.google.com/maps/place/Drysdale+Property+Management/data=!4m7!3m6!1s0x808f843c3c9fc601:0x99bd7d93ecdedcea!8m2!3d37.7642782!4d-122.2434606!16s%2Fg%2F1xg5sxlp!19sChIJAcafPDyEj4AR6tze7JN9vZk,Drysdale Property Management,2.3,30,Property management company,"2316 Central Ave, Alameda, CA 94501, United States","QQ74+PJ Alameda, California, USA",https://www.drysdalepm.com/alameda/,+1 510-523-1166,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzh1KmZM_JGbJaZBWY2KYfVfoAyhAIRktgGA8kjJej7M-16hwPQ5AiMSa50T6TAvE57iB7A2E2TcJl4tpNS6Ilotc_2OOlrTCEiT5y94eDX1TFfqDeTj7M55Iv0_FaK8RNFmAU=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:14.401Z,
https://www.google.com/maps/place/Tobener+Ravenscroft+-+Oakland+Tenant+Lawyers/data=!4m7!3m6!1s0x808f80b4008f95ab:0x2f1dc630e0f471ea!8m2!3d37.8055665!4d-122.2715077!16s%2Fg%2F1hc0t78vy!19sChIJq5WPALSAj4AR6nH04DDGHS8,Tobener Ravenscroft - Oakland Tenant Lawyers,4.9,152,Real estate attorney,"350 Frank H. Ogawa Plaza #603, Oakland, CA 94612, United States","RP4H+69 Oakland, California, USA",https://www.tobenerlaw.com/oakland-tenant-lawyers/?utm_source=GMB&utm_medium=organic&utm_campaign=oakland,+1 510-250-5635,Open ⋅ Closes 5:30 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNHOfRHTiStd15nPabpsfErzBxwa6kJRbmLqhRd=w408-h272-k-no,true,8 am–5:30 pm,8 am–5:30 pm,9 am–1 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:19.435Z,
https://www.google.com/maps/place/EAS+Management/data=!4m7!3m6!1s0x80857df82537322b:0xb26644cdbcfffd5!8m2!3d37.8243738!4d-122.2547266!16s%2Fg%2F11c58nkbtb!19sChIJKzI3Jfh9hYAR1f_P20xkJgs,EAS Management,3.5,2,Consultant,"3856 Piedmont Ave Suite A, Oakland, CA 94611, United States","RPFW+P4 Oakland, California, USA",http://easmgmt.com/,+1 510-922-9991,Open ⋅ Closes 4:30 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yuQgg8J7s58K8Ht1b5druQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.32198&pitch=0&thumbfov=100,true,12–4:30 pm,12–4:30 pm,Closed,Closed,12–4:30 pm,12–4:30 pm,12–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:24.949Z,
https://www.google.com/maps/place/Building+Owners+%26+Managers+Association+Oakland%2FEast+Bay/data=!4m7!3m6!1s0x808f80b6bf3b8949:0x12a90bf4c9016b1e!8m2!3d37.8045028!4d-122.2706472!16s%2Fg%2F1tt1hfwz!19sChIJSYk7v7aAj4ARHmsByfQLqRI,Building Owners & Managers Association Oakland/East Bay,,,Association / Organization,"436 14th St, Oakland, CA 94612, United States","RP3H+RP Oakland, California, USA",http://www.bomaoeb.org/,+1 510-893-8780,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipPjkgMrCKLywHvvseGYNLmQpYIGHiTUZuHufSJQ=w753-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:34.731Z,
"https://www.google.com/maps/place/Luxe+Property+Management/@37.829925,-122.6238038,10z/data=!3m1!4b1!4m6!3m5!1s0x808f814fdaeaa7a3:0xf592e5d7f47687a!8m2!3d37.829925!4d-122.6238038!16s%2Fg%2F11fq128x60",Luxe Property Management,,,Property management company,,,,+1 510-241-6101,Open ⋅ Closes 5 pm,,,,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:41.540Z,
"https://www.google.com/maps/place/Homeowners+Management+Company,+LLC+%28HMC%29/data=!4m7!3m6!1s0x8085613fcfb6716f:0x71189eb061db911!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F1tf81tx0!19sChIJb3G2zz9hhYAREbkdBuuJEQc","Homeowners Management Company, LLC (HMC)",3.9,69,Property management company,,,https://www.hmcpm.com/,+1 925-937-1011 ext. 101,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqzZ1uiKZQogkij2LoIYFtlO8k-DsAbYgM1iW-2aU4O_YxxQUD10prL8-rn9C-uwU3xsO6LPDjYFHr3_L8IbjP7Mxuy4MKCCRskZGvQyNGlY47letuHWVGq7S8Y9kVGqSOj9NQg=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:46.879Z,
https://www.google.com/maps/place/Bay+Area+HOA+Management/data=!4m7!3m6!1s0x808f9fdd9719d4d1:0xe2d715c67ff9c53e!8m2!3d37.555552!4d-122.308025!16s%2Fg%2F11sgkxv35p!19sChIJ0dQZl92fj4ARPsX5f8YV1-I,Bay Area HOA Management,4.0,4,Property management company,"1650 S Delaware St Suite #312, San Mateo, CA 94402, United States","HM4R+6Q San Mateo, California, USA",http://www.bayareahoamanagement.com/,+1 650-502-5725,Open ⋅ Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3iE8TmyzURelZfdL3-ShEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.71646&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:51.739Z,
https://www.google.com/maps/place/Community+Association+Management/data=!4m7!3m6!1s0x808fe99cd58c8685:0x7af8e01614d33b49!8m2!3d37.644162!4d-121.881165!16s%2Fg%2F11j54vfv1c!19sChIJhYaM1Zzpj4ARSTvTFBbg-Ho,Community Association Management,4.2,49,Property management company,"6088 Sunol Blvd #100, Pleasanton, CA 94566, United States","J4V9+MG Pleasanton, California, USA",http://hoasmanagement.com/,+1 925-417-7100,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipNt4iOs_Q21MswbXXb4eNQvijoiJpJK4Qmy1xjb=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:34:56.962Z,
https://www.google.com/maps/place/Essex+On+Lake+Merritt/data=!4m7!3m6!1s0x808f874bb19ec417:0x5016ac738645094d!8m2!3d37.804036!4d-122.2612322!16s%2Fg%2F11ddxf7q4r!19sChIJF8SesUuHj4ARTQlFhnOsFlA,Essex On Lake Merritt,4.5,50,Condominium complex,"1 Lakeside Dr, Oakland, CA 94612, United States","RP3Q+JG Oakland, California, USA",,+1 510-267-0791,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noLMm--k0AXybQ1L7c5TPY2YAk69KD4JI7qL_3vwcNd36szoJkMoFoGztLwscIIWyAfFlC9DwR_bs_0stNROI-HHhgYm0neHJEtf9CPRU5XIrybNnGNSZ7n9t2M27kRH74qgkwxvQ=w408-h544-k-no,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:35:02.216Z,
https://www.google.com/maps/place/The+Manor+Association/data=!4m7!3m6!1s0x808fa253f090d5e5:0x449ed21c9e5f4e12!8m2!3d37.5574853!4d-122.2816047!16s%2Fg%2F1tv24cw4!19sChIJ5dWQ8FOij4AREk5fnhzSnkQ,The Manor Association,4.7,351,Property management company,"1820 Gateway Dr #100, San Mateo, CA 94404, United States","HP49+X9 San Mateo, California, USA",https://manorinc.com/,+1 650-637-1616,"Open ⋅ Closes 5 pm

Updated by this business 10 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipPWueu54ctQEmbwi3tzUzXenuZXCCB-ubfnsP9a=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,9 am–6 pm,9 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:35:07.600Z,
"https://www.google.com/maps/place/Bay's+Elite+Management+Group/@37.7585345,-122.235337,11z/data=!3m1!4b1!4m6!3m5!1s0x2b2460a71080ed97:0x2f270a3b7178dcba!8m2!3d37.7585345!4d-122.235337!16s%2Fg%2F11khqjg3hf",Bay's Elite Management Group,,,Property management company,,,,+1 510-214-2616,Open ⋅ Closes 5 pm,,,,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:35:14.310Z,
https://www.google.com/maps/place/Associa+Northern+California/data=!4m7!3m6!1s0x808e34f1a8bc7317:0x4c756d618f8b82b9!8m2!3d37.2298767!4d-121.9719249!16s%2Fg%2F1vg4k0g2!19sChIJF3O8qPE0joARuYKLj2FtdUw,Associa Northern California,4.7,196,Property management company,"485 Alberto Way UNIT 210, Los Gatos, CA 95032, United States","62HH+X6 Los Gatos, California, USA",https://www.associanortherncalifornia.com/?utm_source=gmb&utm_medium=Yext&y_source=1_Mzg3ODQ1ODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 800-843-3351,,,,https://lh3.googleusercontent.com/p/AF1QipMKi1l7_lHAC-E4RgXQ260UCU6NWBke2uAGKSiq=w424-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:35:17.196Z,
https://www.google.com/maps/place/Bay+Street+One+Homeowner%27s+Association/data=!4m7!3m6!1s0x80857e43ec84cb51:0x348d051afe3b0851!8m2!3d37.8358836!4d-122.2927087!16s%2Fg%2F11gh2r3pk7!19sChIJUcuE7EN-hYARUQg7_hoFjTQ,Bay Street One Homeowner's Association,3.0,1,Homeowners' association,"Brunswig Ln, Emeryville, CA 94608, United States","RPP4+9W Emeryville, California, USA",,,Open ⋅ Closes 7 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrE8K0-fCtwmR0ydM5vRIzrdDg3wGIhN9MORzDHg3jZn8Gk9dcAAyH9-wyupHMGVI14CUMyYketVXqIZ6onDog9g7ccTXzsJjHxk6MSgMjJSi1QlxYKexU-pltuL6_8osWpMScc=w520-h240-k-no,false,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–1 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:35:22.279Z,
https://www.google.com/maps/place/Pro+Clean+Janitorial+Facility+Services/data=!4m7!3m6!1s0x808f80b1012b749f:0x606c83b7899b256c!8m2!3d37.8047561!4d-122.273551!16s%2Fg%2F11byz6wjcf!19sChIJn3QrAbGAj4ARbCWbibeDbGA,Pro Clean Janitorial Facility Services,4.5,8,Janitorial service,"1300 Clay St Suite 600, Oakland, CA 94612, United States","RP3G+WH Oakland, California, USA",https://www.procleanfacilityservices.com/oakland-ca-janitorial-services-commercial-cleaning-commercial-janitorial-office-cleaning-building-janitorial-facility-management.html,+1 510-545-9237,Open ⋅ Closes 7 pm,,,https://lh3.googleusercontent.com/p/AF1QipM7kjL5nQUl0AOuelIrORfUWNM4oDZipsd8zcK1=w474-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Oakland+San+Francisco+CA/@37.8043514,-122.2711639,14z",2025-09-25T19:35:27.392Z,
https://www.google.com/maps/place/Mariposa+Property+Management/data=!4m7!3m6!1s0x80857ea26d6aaaab:0xf625929bd6cf07b5!8m2!3d37.8749766!4d-122.2725955!16s%2Fg%2F11q2y_pc5b!19sChIJq6pqbaJ-hYARtQfP1puSJfY,Mariposa Property Management,,,Property management company,"1920 Francisco St, Berkeley, CA 94709, United States","VPFG+XX Berkeley, California, USA",https://www.mariposapropertymanagement.com/,+1 510-898-6234,Open ⋅ Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vUwRqDiH5BpQzcj1kHFV4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.12161&pitch=0&thumbfov=100,false,9:30 am–6 pm,9:30 am–6 pm,Closed,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Berkeley+San+Francisco+CA/@37.8715226,-122.273042,14z",2025-09-25T19:35:44.358Z,
"https://www.google.com/maps/place/Cavanaugh+Property+Management/@37.8786379,-122.4203375,8z/data=!3m1!4b1!4m6!3m5!1s0x48094d873ceedbc3:0xd5aa91bb97f07912!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11qh0v78vl",Cavanaugh Property Management,,,Property management company,,,,+1 510-833-0650,Open 24 hours,,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Berkeley+San+Francisco+CA/@37.8715226,-122.273042,14z",2025-09-25T19:35:51.718Z,
https://www.google.com/maps/place/ERI+Property+Management/data=!4m7!3m6!1s0x80857dcde3a593b3:0x7e2da03bdded0e55!8m2!3d37.8565496!4d-122.2533274!16s%2Fg%2F1tp27hpp!19sChIJs5Ol4819hYARVQ7t3TugLX4,ERI Property Management,3.5,6,Property management company,"2980 College Ave suite 2A, Berkeley, CA 94705, United States","VP4W+JM Berkeley, California, USA",http://www.erirentals.com/,+1 510-883-7070,Open ⋅ Closes 4 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TgMqhbrmdi3taTHtF2XdSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.5678&pitch=0&thumbfov=100,false,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Berkeley+San+Francisco+CA/@37.8715226,-122.273042,14z",2025-09-25T19:35:57.292Z,
https://www.google.com/maps/place/All+County+Bay+Area+Property+Management/data=!4m7!3m6!1s0x80857e9d6906274f:0xa006a76d99b1655!8m2!3d37.8680544!4d-122.2663169!16s%2Fg%2F11b6hn0_7d!19sChIJTycGaZ1-hYARVRab2XZqAAo,All County Bay Area Property Management,4.4,79,Property management company,"2288 Fulton St #314, Berkeley, CA 94704, United States","VP9M+6F Berkeley, California, USA",http://allcountybayarea.com/,+1 510-900-5400,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjUgqgZoSOoApniElhdm_5P05BPMAsfLduaokD1EdTW1Lmx46tw2OzgBSK-DGaE1mMCbvGwT3DB1e356m9Hw5Tkko8Jx6n-R21zuB5FUw-17pVSNf8v9jcJsBwojmicjuI9BjrpQ=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Berkeley+San+Francisco+CA/@37.8715226,-122.273042,14z",2025-09-25T19:36:02.315Z,
"https://www.google.com/maps/place/K+%26+S+Company,+Inc./data=!4m7!3m6!1s0x4a8ae6d9a478d479:0x9ba7398ebae9747a!8m2!3d37.8828256!4d-122.3277106!16s%2Fg%2F11swpgq2gn!19sChIJedR4pNnmikoRenTpuo45p5s","K & S Company, Inc.",,,Property management company,,,https://www.kands.com/vacancies,+1 510-528-1900,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipNghenGPwqSK2wxNqo42I_sMe7O_DlNYsNZCQE7=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Berkeley+San+Francisco+CA/@37.8715226,-122.273042,14z",2025-09-25T19:36:07.151Z,
https://www.google.com/maps/place/VKLackey+Property+Management+Services/data=!4m7!3m6!1s0x80857e9ec698f723:0x3cf3452533ec3eb8!8m2!3d37.8717729!4d-122.2700931!16s%2Fg%2F11jl2638p5!19sChIJI_eYxp5-hYARuD7sMyVF8zw,VKLackey Property Management Services,,,Property management company,"2022 University Ave #24, Berkeley, CA 94704, United States","VPCH+PX Berkeley, California, USA",http://kenlackeypropertymanagementservices.com/,+1 510-904-2845,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gRiczmqqYkhTrajmw0JqqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.8496&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Berkeley+San+Francisco+CA/@37.8715226,-122.273042,14z",2025-09-25T19:36:10.140Z,
