placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Hospice+Association+of+America/data=!4m7!3m6!1s0x89b7b8318046a2d1:0x2e7572c9ccb2a953!8m2!3d38.8864495!4d-76.9958369!16s%2Fg%2F1v_s6s5n!19sChIJ0aJGgDG4t4kRU6myzMlydS4,Hospice Association of America,,,Hospice,"228 7th St SE, Washington, DC 20003, United States","V2P3+HM Washington, District of Columbia, USA",,+1 202-546-4759,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6nUpe6nm3tg7Hx_0OXL08A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.00933&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-17T23:29:08.041Z,,,,
https://www.google.com/maps/place/National+Association+for+Home+Care+%26+Hospice/data=!4m7!3m6!1s0x89b7b8318046a2d1:0xc7cf8fd37c002ce2!8m2!3d38.8864004!4d-76.9959487!16s%2Fg%2F1tsjfjpc!19sChIJ0aJGgDG4t4kR4iwAfNOPz8c,National Association for Home Care & Hospice,5.0,1,Non-profit organization,"228 7th St SE, Washington, DC 20003, United States","V2P3+HJ Washington, District of Columbia, USA",http://www.nahc.org/,+1 202-547-7424,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq3qN4C1KVnsEPhVcND0_kS3earJS4i9NcQ9zHe3Jhq26kOeVahg1pC3P68H46eUs0El0HIkhDX7WPULgrSsPC7WmGWJQ6ZSQdb3GD5CtxMGWDqnStF0CzjKXGSrl3as_Lby7kk=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-17T23:29:12.408Z,,,,
https://www.google.com/maps/place/Capitol+View+Home+Health/data=!4m7!3m6!1s0x89b7b64c89bf6625:0x33af9589b63e541d!8m2!3d38.9063259!4d-77.0425697!16s%2Fg%2F11b6gghcd3!19sChIJJWa_iUy2t4kRHVQ-tomVrzM,Capitol View Home Health,2.7,7,Home health care service,"1820 Jefferson Pl NW #101, Washington, DC 20036, United States","WX44+GX Washington, District of Columbia, USA",http://www.capitolviewhealth.com/,+1 202-299-1109,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g_gJ2Xusiu3hiTg1U85GGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.59027&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-17T23:29:16.831Z,,,,
https://www.google.com/maps/place/MinuteClinic+at+CVS/data=!4m7!3m6!1s0x89b7b7c7d142d19f:0x9cc575ef74090fce!8m2!3d38.9094416!4d-77.0445279!16s%2Fg%2F11bw8dz7qc!19sChIJn9FC0ce3t4kRzg8JdO91xZw,MinuteClinic at CVS,3.5,31,Walk-in clinic,"6 Dupont Cir NW, Washington, DC 20036, United States","WX54+Q5 Washington, District of Columbia, USA",https://www.cvs.com/minuteclinic/clinic-locator/dc/washington/1347.html?WT.mc_id=LS_mc_google_carenav_1347,+1 866-389-2727,"Closes soon ⋅ 7:30 pm ⋅ Opens 8:30 am Thu

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipP2YreGeL1EfEF39IwddIerDSgNbVGjaZNY496o=w426-h240-k-no,true,"8:30 am–2 pm, 3–7:30 pm","8:30 am–2 pm, 3–7:30 pm","8:30 am–2 pm, 3–7:30 pm","9 am–1 pm, 1:30–5:30 pm","9 am–1 pm, 1:30–4:30 pm","8:30 am–2 pm, 3–7:30 pm","8:30 am–2 pm, 3–7:30 pm","https://www.google.com/maps/search/Hospice+clinics+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-17T23:29:21.172Z,,,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x89b7b79152030339:0xd6d9aed3c6dd50cf!8m2!3d38.8767448!4d-77.0054359!16s%2Fg%2F1tfwfd0z!19sChIJOQMDUpG3t4kRz1DdxtOu2dY,Amedisys Home Health Care,4.4,23,Home health care service,"100 M St SE Suite 210, Washington, DC 20003, United States","VXGV+MR Washington, District of Columbia, USA",https://locations.amedisys.com/dc/washington/home-health-4501/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 202-783-7892,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNgxtd3ZWuuSd9ellaHmgWYQ2wNA25iOqRWK8jK=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-17T23:29:25.569Z,,,,
https://www.google.com/maps/place/TWH+-+Former+Hospice/data=!4m7!3m6!1s0x89b7c48c21a63df1:0x838f5d529db9ecbe!8m2!3d38.90608!4d-77.0407166!16s%2Fg%2F1thxlz7r!19sChIJ8T2mIYzEt4kRvuy5nVJdj4M,TWH - Former Hospice,2.6,10,,"1201 Connecticut Ave NW Suite 611, Washington, DC 20036, United States","WX45+CP Washington, District of Columbia, USA",,,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gWJhKWgcGKSUNZJiaVfEuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.06912&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-09-17T23:29:29.750Z,,,,
https://www.google.com/maps/place/BridgePoint+Hospital+Capitol+Hill/data=!4m7!3m6!1s0x89b7b83a647ebfeb:0x6466f247697a93c7!8m2!3d38.8930548!4d-76.9958371!16s%2Fg%2F1tn4z17m!19sChIJ679-ZDq4t4kRx5N6aUfyZmQ,BridgePoint Hospital Capitol Hill,3.2,168,Hospital,"223 7th St NE, Washington, DC 20002, United States","V2V3+6M Washington, District of Columbia, USA",https://www.bridgepointhealthcare.com/,+1 202-546-5700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogUudJpsEPaAp2pqBMddzCPaYGMHW7rAStz3UsKrXQYZ7vrHEBibA9TPANr7gIAxwfHTcz4T8_3GaGlCqg7QpJoxFaJC_nhzCchm9SqPYY_hKKcBVOoei3EPTWVrv0rwdEv-N5=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Capitol+Hill+DC/@38.8860434,-76.999525,14z",2025-09-17T23:29:43.182Z,,,,
https://www.google.com/maps/place/Kaiser+Permanente+Capitol+Hill+Medical+Center/data=!4m7!3m6!1s0x89b7b823d0101a01:0x82fcb121fcc225c1!8m2!3d38.8995402!4d-77.0039961!16s%2Fg%2F113jkhz10!19sChIJARoQ0CO4t4kRwSXC_CGx_II,Kaiser Permanente Capitol Hill Medical Center,4.5,1147,Medical clinic,"700 2nd St NE, Washington, DC 20002, United States","VXXW+RC Washington, District of Columbia, USA",https://healthy.kaiserpermanente.org/maryland-virginia-washington-dc/facilities/Kaiser-Permanente-Capitol-Hill-Medical-Center-300295,+1 202-346-3000,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqwah-vHxPPtgB0IWIosUaYuCJd3DN8VX3BR_cycdWeI9vnN5MDRseWeqU32J-F7UVfT2Inw0L8kNKITNLWokgFBmEOIxFLb2IbYBNxBTXHQqucIAYdKvF0DwEnoz80KzLkTj4=w408-h240-k-no-pi-20-ya92.08823-ro0-fo100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Capitol+Hill+DC/@38.8860434,-76.999525,14z",2025-09-17T23:29:47.761Z,,,,
https://www.google.com/maps/place/Capitol+City+Rehab+and+Healthcare+Center/data=!4m7!3m6!1s0x89b7b97d5c249053:0x8cd26536cc2af1d0!8m2!3d38.8585963!4d-76.9713211!16s%2Fg%2F11qnr_s4nq!19sChIJU5AkXH25t4kR0PEqzDZl0ow,Capitol City Rehab and Healthcare Center,4.5,287,Rehabilitation center,"2425 25th St SE, Washington, DC 20020, United States","V25H+CF Washington, District of Columbia, USA",https://www.capitolcityrnc.com/,+1 202-889-3600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNgh5UbA1s4fTLQflJSsZMIcHj6E8ueaVi248uU=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Capitol+Hill+DC/@38.8860434,-76.999525,14z",2025-09-17T23:29:52.188Z,,,,
https://www.google.com/maps/place/Advanced+Urgent+Care+%7C+Kaiser+Permanente+Capitol+Hill+Medical+Center/data=!4m7!3m6!1s0x89b7b982a1ae7d17:0x551e418e4596b9f1!8m2!3d38.8995402!4d-77.0039961!16s%2Fg%2F11hzytbw49!19sChIJF32uoYK5t4kR8bmWRY5BHlU,Advanced Urgent Care | Kaiser Permanente Capitol Hill Medical Center,2.4,51,Urgent care center,"700 2nd St NE, Washington, DC 20002, United States","VXXW+RC Washington, District of Columbia, USA",https://healthy.kaiserpermanente.org/maryland-virginia-washington-dc/facilities/Kensington-Medical-Center-100412?utm_source=GMB_listing,+1 800-777-7904,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrjxgLO4XP9tgUxSz8obGw5FjPkhB-lNYJardoYqs2mnYoOQvMasKcpI5S7eJgUOFycUuU1WCE7pnD1tMkCP3sBuh3rkVUyCqpFCZdtuS3L_DzGIyXfYA0gxkVnxqfbAwIqcMvUaQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Capitol+Hill+DC/@38.8860434,-76.999525,14z",2025-09-17T23:29:56.621Z,,,,
https://www.google.com/maps/place/Transitional+Care+Center+Capitol+City/data=!4m7!3m6!1s0x89b7b9a212d971e3:0x7b67de0df35a984c!8m2!3d38.8586833!4d-76.9713528!16s%2Fg%2F11b70pfs_n!19sChIJ43HZEqK5t4kRTJha8w3eZ3s,Transitional Care Center Capitol City,2.5,53,Rehabilitation center,"2425 25th St SE, Washington, DC 20020, United States","V25H+FF Washington, District of Columbia, USA",http://www.transitionalcarecenterdc.com/,+1 202-889-3600,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W-jmom-L9Cpp9LGTcN2mPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.77448&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Capitol+Hill+DC/@38.8860434,-76.999525,14z",2025-09-17T23:30:01.083Z,,,,
https://www.google.com/maps/place/Coalition+to+Transform+Advanced+Care+%28CTAC%29/data=!4m7!3m6!1s0x89b7b7974084f51f:0xcd0cd39cff5c0a30!8m2!3d38.9022089!4d-77.0205524!16s%2Fg%2F11d_wwcx81!19sChIJH_WEQJe3t4kRMApc_5zTDM0,Coalition to Transform Advanced Care (CTAC),1.0,1,Corporate office,"601 Massachusetts Ave NW Suite 520W, Washington, DC 20001, United States","WX2H+VQ Washington, District of Columbia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JewRzofnEXURKD6h-aK2fA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.288&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Capitol+Hill+DC/@38.8860434,-76.999525,14z",2025-09-17T23:30:03.497Z,,,,
https://www.google.com/maps/place/Capital+Caring+Health+Headquarters/data=!4m7!3m6!1s0x89b7b4ea848df3f5:0xf446b2f5871677ad!8m2!3d38.8607585!4d-77.2143963!16s%2Fg%2F1tf7hk7z!19sChIJ9fONhOq0t4kRrXcWh_WyRvQ,Capital Caring Health Headquarters,3.2,51,Hospice,"3180 Fairview Park Dr # 500, Falls Church, VA 22042, United States","VQ6P+86 Falls Church, Virginia, USA",https://www.capitalcaring.org/,+1 800-869-2136,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipMPMkQNPj7IoLZGDBfGsjYQ1wp7zFAzqXS6Qfk2=w630-h240-k-no,true,8 am–12 am,8 am–12 am,8 am–12 am,8 am–7 pm,8 am–12 am,8 am–12 am,8 am–12 am,"https://www.google.com/maps/search/Hospice+clinics+in+Capitol+Hill+DC/@38.8860434,-76.999525,14z",2025-09-17T23:30:07.963Z,,,,
https://www.google.com/maps/place/Capital+Caring+Health+-+Alexandria/data=!4m7!3m6!1s0x89b7b165de3c87b1:0xa70611c3492eb1f2!8m2!3d38.7905602!4d-77.0592347!16s%2Fg%2F11h06f244l!19sChIJsYc83mWxt4kR8rEuScMRBqc,Capital Caring Health - Alexandria,4.0,4,Hospice,"5845 Richmond Hwy # 150, Alexandria, VA 22303, United States","QWRR+68 Alexandria, Virginia, USA",https://www.capitalcaring.org/,+1 703-333-6960,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SbbuxNBG2OY0hQ-pA-r4uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.88348&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Capitol+Hill+DC/@38.8860434,-76.999525,14z",2025-09-17T23:30:12.430Z,,,,
https://www.google.com/maps/place/foggy+bottom+clinic/data=!4m7!3m6!1s0x89b7b784f605df6d:0x450ef6f724a6d54!8m2!3d38.901105!4d-77.0519886!16s%2Fg%2F11j3sfjrd2!19sChIJbd8F9oS3t4kRVG1Kcm_vUAQ,foggy bottom clinic,1.0,2,Urgent care center,"908 New Hampshire Ave NW suite 4000, Washington, DC 20037, United States","WW2X+C6 Washington, District of Columbia, USA",http://foggybottomclinic.com/,+1 202-463-5141,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipPs29tO_UrqbHMAdnNMrHWcoW8yZ7KAaV4Z2NjH=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–1 pm,Closed,8:30 am–4:30 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Foggy+Bottom+DC/@38.9006918,-77.0518254,14z",2025-09-17T23:30:25.781Z,,,,
https://www.google.com/maps/place/GW+Memory+Clinic+-+Foggy+Bottom+South+Pavilion/data=!4m7!3m6!1s0x89b7b7272848ba79:0x38a91fc57b7a4b08!8m2!3d38.9008656!4d-77.0485527!16s%2Fg%2F11s6sfqqsk!19sChIJebpIKCe3t4kRCEt6e8UfqTg,GW Memory Clinic - Foggy Bottom South Pavilion,,,Hospital,"2150 Pennsylvania Ave NW 3RD FLOOR, Washington, DC 20037, United States","WX22+8H Washington, District of Columbia, USA",https://gwdocs.com/locations/gw-memory-clinic-foggy-bottom-south-pavilion,+1 202-741-2870,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4WGa1G6BSeFXad5tM7HGww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.11101&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Foggy+Bottom+DC/@38.9006918,-77.0518254,14z",2025-09-17T23:30:28.069Z,,,,
https://www.google.com/maps/place/Philia/data=!4m7!3m6!1s0x89b7c9c936ed4513:0xc23619156085f659!8m2!3d38.9450022!4d-77.0634739!16s%2Fg%2F1q5grv6qk!19sChIJE0XtNsnJt4kRWfaFYBUZNsI,Philia,4.2,21,Aged care,"4301 Connecticut Ave NW #437, Washington, DC 20008, United States","WWWP+2J Washington, District of Columbia, USA",https://www.philia-care.com/,+1 202-607-2525,Closed ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipMbWpCIew_M2H30cCjFFx6eT85C8pndffCER8-3=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,9 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Adams+Morgan+DC/@38.9212418,-77.0434934,14z",2025-09-17T23:30:41.157Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Bariendo+Washington+DC/data=!4m7!3m6!1s0x89b7c998c30d6419:0xfb681a206160bef!8m2!3d38.958426!4d-77.08425!16s%2Fg%2F11xcs3kcb4!19sChIJGWQNw5jJt4kR7wsWBqKBtg8,Bariendo Washington DC,,,Weight loss service,"5225 Wisconsin Ave NW Suite 200B, Washington, DC 20015, United States","XW58+98 Washington, District of Columbia, USA",https://bariendo.com/locations/dc/washington/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=washington,+1 202-991-1415,Closed ⋅ Opens 10 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PwWAN20Tox8KY0y5UfcZ9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.33716&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Adams+Morgan+DC/@38.9212418,-77.0434934,14z",2025-09-17T23:30:45.652Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Community+Hospices-Washington:+Earll+Jerry+M+MD/data=!4m7!3m6!1s0x89b7c9c3450768e7:0xf2d35e2813d4c6ca!8m2!3d38.9415735!4d-77.0741191!16s%2Fg%2F1tdd64mb!19sChIJ52gHRcPJt4kRysbUEyhe0_I,Community Hospices-Washington: Earll Jerry M MD,,,Doctor,"3720 Upton St NW, Washington, DC 20016, United States","WWRG+J9 Washington, District of Columbia, USA",,+1 202-966-3720,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XN7wBt-To9MmmXy85HFBlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.12067&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Adams+Morgan+DC/@38.9212418,-77.0434934,14z",2025-09-17T23:30:48.210Z,,,,
https://www.google.com/maps/place/Holy+Cross+Home+Care+and+Hospice/data=!4m7!3m6!1s0x89b7c5894c1032b3:0x511e4fe7a44649f0!8m2!3d39.0319723!4d-77.0049298!16s%2Fg%2F11f3zyzlhp!19sChIJszIQTInFt4kR8ElGpOdPHlE,Holy Cross Home Care and Hospice,4.1,29,Home health care service,"10720 Columbia Pike, Silver Spring, MD 20901, United States","2XJW+Q2 Silver Spring, Maryland, USA",http://hchomecarehospice.org/,+1 301-557-4663,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jIVw4o-mfhqx7rFoR60Xug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.80664&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Adams+Morgan+DC/@38.9212418,-77.0434934,14z",2025-09-17T23:30:52.802Z,,,,
https://www.google.com/maps/place/Gilchrist+Center+Howard+County/data=!4m7!3m6!1s0x89b7dee29fedf39f:0x4d22ed0b2afe9e7!8m2!3d39.1972638!4d-76.888343!16s%2Fg%2F1261tx8f8!19sChIJn_Ptn-Let4kR5-mvstAu0gQ,Gilchrist Center Howard County,4.9,26,Hospice,"6336 Cedar Ln, Columbia, MD 21044, United States","54W6+WM Columbia, Maryland, USA",http://gilchristcares.org/,+1 888-823-8880,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPrS0WZ8q1Tqhqhqz1lSV31qiyvqLO16At1zQpw=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Adams+Morgan+DC/@38.9212418,-77.0434934,14z",2025-09-17T23:30:57.359Z,,,,
"https://www.google.com/maps/place/Ronald+McDonald+House+Charities+of+Greater+Washington,+DC/data=!4m7!3m6!1s0x89b7c79346eaef75:0x2d94caea19d513c8!8m2!3d38.9359436!4d-76.9858683!16s%2Fg%2F1hc158gh2!19sChIJde_qRpPHt4kRyBPVGerKlC0","Ronald McDonald House Charities of Greater Washington, DC",4.8,74,Charity,"3727 14th St NE, Washington, DC 20017, United States","W2P7+9M Washington, District of Columbia, USA",https://www.rmhcdc.org/,+1 202-529-8204,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no_bDZuW8sdHgIVMCgOJjEceP9v704L3hwH4VlRxRQP3WY5siZ9pV12VZwXLVnUCObMnio3tA242HXjYhNC4kEmO-8Lt0pPEKqQngZDNw5-S7wWFGGQ2DO4w2hrX4TDZf3oPg8=w408-h386-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Adams+Morgan+DC/@38.9212418,-77.0434934,14z",2025-09-17T23:31:01.711Z,,,,
https://www.google.com/maps/place/DC+Health+and+Wellness+Center/data=!4m7!3m6!1s0x89b7b81c497c0e97:0x7bdef3af511ebde0!8m2!3d38.9094841!4d-77.0074073!16s%2Fg%2F11g6_1tbn5!19sChIJlw58SRy4t4kR4L0eUa_z3ns,DC Health and Wellness Center,4.0,46,Medical clinic,"77 P St NE, Washington, DC 20002, United States","WX5V+Q2 Washington, District of Columbia, USA",https://sexualbeing.org/dc-health-and-wellness-center/,+1 202-741-7692,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipO6Arsd80_jL4b1lL4cb-H2mtMFAu4B4se1cIJd=w428-h240-k-no,true,9 am–3 pm,9–11:30 am,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Adams+Morgan+DC/@38.9212418,-77.0434934,14z",2025-09-17T23:31:06.012Z,,,,
"https://www.google.com/maps/place/Goodwin+Hospice/@38.8551065,-77.1835974,11z/data=!3m1!4b1!4m6!3m5!1s0x4bcb6b50c52b623b:0xf2a6563249a4f445!8m2!3d38.8551065!4d-77.1835974!16s%2Fg%2F11w3zc16y2",Goodwin Hospice,4.9,26,Hospice,,,https://goodwinliving.org/health-care-services/hospice/?utm_source=GMB&utm_medium=WebsiteClick,+1 703-578-7108,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Adams+Morgan+DC/@38.9212418,-77.0434934,14z",2025-09-17T23:31:12.730Z,,,,
https://www.google.com/maps/place/MedStar+Family+Choice+-+DC/data=!4m7!3m6!1s0x89b7b79d9d505853:0x7f61a16fe355bd84!8m2!3d38.9412198!4d-77.0637086!16s%2Fg%2F11cn6d17ht!19sChIJU1hQnZ23t4kRhL1V42-hYX8,MedStar Family Choice - DC,4.7,394,Medical clinic,"3007 Tilden St NW POD 3N, Washington, DC 20008, United States","WWRP+FG Washington, District of Columbia, USA",https://www.medstarfamilychoicedc.com/?utm_campaign=mhs_citations&utm_medium=listing&utm_source=citation_management&utm_term=mfc_dc,+1 888-404-3549,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4n9LcOJ7uTiCzx0jlcX2V5LUPX5SMCwoyFlcghzQJZZCWORvRollKqrslwaLTfUNrwp0jCYrDxTwj2eB_MLq1PLhecB1rRi1ZTkTaXXEL1eqAKHUTHBFrwTxWCfCdvptB_cpY=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Logan+Circle+DC/@38.909641,-77.0296369,14z",2025-09-17T23:31:23.920Z,,,,
https://www.google.com/maps/place/Capital+Caring+Health+Adler+Center+for+Caring+on+the+Van+Metre+Campus/data=!4m7!3m6!1s0x89b641d23dda72af:0xd73347cf7d8b9aec!8m2!3d38.9378899!4d-77.5524824!16s%2Fg%2F11b638thnz!19sChIJr3LaPdJBtokR7JqLfc9HM9c,Capital Caring Health Adler Center for Caring on the Van Metre Campus,4.8,43,Hospice,"24419 Millstream Dr, Aldie, VA 20105, United States","WCQX+52 Aldie, Virginia, USA",https://www.capitalcaring.org/,+1 800-869-2136,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPCMo7EmQYvmjGv_kZvGAWGnpRA1gSG3LfjFG1n=w630-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Logan+Circle+DC/@38.909641,-77.0296369,14z",2025-09-17T23:31:28.326Z,,,,
https://www.google.com/maps/place/Capital+Palliative+Care+Consultants+And+Capital+Hospice/data=!4m7!3m6!1s0x89b7b49792765b19:0x5f2edcfa080d2063!8m2!3d38.8698411!4d-77.1703546!16s%2Fg%2F1tpf8045!19sChIJGVt2kpe0t4kRYyANCPrcLl8,Capital Palliative Care Consultants And Capital Hospice,,,Medical clinic,"6565 Arlington Blvd, Falls Church, VA 22042, United States","VR9H+WV Falls Church, Virginia, USA",,+1 703-396-6197,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KsiUbzrBrPWP1Y7a843_Pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.9672&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Logan+Circle+DC/@38.909641,-77.0296369,14z",2025-09-17T23:31:37.157Z,,,,
https://www.google.com/maps/place/Capital+Palliative+Care+Consultants+And+Capital+Hospice/data=!4m7!3m6!1s0x89b64b643f343353:0x1cae899b2fbf55bc!8m2!3d38.8723833!4d-77.2245754!16s%2Fg%2F1tfjgdy1!19sChIJUzM0P2RLtokRvFW_L5uJrhw,Capital Palliative Care Consultants And Capital Hospice,1.0,1,Medical clinic,"2900 Telestar Ct, Falls Church, VA 22042, United States","VQCG+X5 Falls Church, Virginia, USA",,+1 703-396-6197,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FyRCn5dW3sn_7g5qLrewhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.85777&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Logan+Circle+DC/@38.909641,-77.0296369,14z",2025-09-17T23:31:39.557Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+U+Street+Corridor+DC/@38.9170123,-77.0251812,14z",2025-09-17T23:31:48.307Z,,No new results found,,
