placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
https://www.google.com/maps/place/Johnston%27s+Home+Center/data=!4m7!3m6!1s0x87cd5178dff30519:0xd1ca133b506233af!8m2!3d34.5774114!4d-92.5747097!16s%2Fg%2F1xtf22qn!19sChIJGQXz33hRzYcRrzNiUDsTytE,Johnston's Home Center,4.2,122,Home goods store,"1421 Military Rd, Benton, AR 72015, United States","HCGG+X4 Benton, Arkansas, USA",http://www.johnstonshomecenter.com/,+1 501-315-6697,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz617Dr1ZyQ9lk4p7fzBvtcHOs1ugOYzB7fJk2aeX0T7KBuME2WJ5tyNjXSM-Cpujwncf3OkDT-iy03bQ8ICk53lSQvacVBs1wDtZmj00aA3X5LzVtYYKEoooMWbSC8UPhDfK3ETw=w408-h240-k-no-pi-10-ya136.9336-ro-0-fo100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:03.494Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/All+Drains+70+Plumbing+Llc/data=!4m7!3m6!1s0x87cd573d995d0843:0x78ebedc1bcc196fa!8m2!3d34.6226649!4d-92.4664031!16s%2Fg%2F11t9rjvc37!19sChIJQwhdmT1XzYcR-pbBvMHt63g,All Drains 70 Plumbing Llc,4.9,39,Plumber,"3207 Meadowlake Dr, Bryant, AR 72022, United States","JGFM+3C Bryant, Arkansas, USA",https://alldrains70.wixsite.com/alldrains70,+1 501-909-9172,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMX77r0Jq75LZntKCIkpd90ESbDHNiaNkcNkT8J=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:08.794Z,,
https://www.google.com/maps/place/J+Dodson+Plumbing/data=!4m7!3m6!1s0x87cd54d9300c63bf:0xf2d995ca25adf231!8m2!3d34.498941!4d-92.503152!16s%2Fg%2F11ggvz_lk5!19sChIJv2MMMNlUzYcRMfKtJcqV2fI,J Dodson Plumbing,5.0,45,Plumber,"7415 Mars Hill Rd, Bauxite, AR 72011, United States","FFXW+HP Bauxite, Arkansas, USA",,+1 501-909-2540,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fe9oTcElccRA-QCIl5_Q-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.31607&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:11.481Z,,
https://www.google.com/maps/place/Home+Outlet/data=!4m7!3m6!1s0x87cd51a92c20a435:0x99a7d5dd6fd2e56c!8m2!3d34.5788061!4d-92.5738345!16s%2Fg%2F11h8kyfn8l!19sChIJNaQgLKlRzYcRbOXSb93Vp5k,Home Outlet,4.8,46,Home improvement store,"1513 Military Rd, Benton, AR 72015, United States","HCHG+GF Benton, Arkansas, USA",http://www.homeoutlet.com/store/home-outlet-benton-ar,+1 501-860-7340,Closed ⋅ Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOcqPdOtw0TcF7cU_3s9Dt3rqULI5D8wMdM0R-M=w443-h240-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–3 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:16.378Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Brook%27s+Grease+Inc/data=!4m7!3m6!1s0x87cd523e25873c2f:0xaf2c4bf142ca1712!8m2!3d34.5510502!4d-92.5986137!16s%2Fg%2F1tdkblx1!19sChIJLzyHJT5SzYcREhfKQvFLLK8,Brook's Grease Inc,,,Waste management service,"1320 River St, Benton, AR 72015, United States","HC22+CH Benton, Arkansas, USA",https://www.brooksgreaseservice.com/,+1 501-315-6700,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kIgR6cwec41xkmRlQYy0kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.12447&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:21.135Z,,
"https://www.google.com/maps/place/DrainTech+Services/@35.3608489,-92.46471,8z/data=!3m1!4b1!4m6!3m5!1s0xaf84d66aa2dd793d:0x6f2e4ae0cd40d9c7!8m2!3d35.360849!4d-92.46471!16s%2Fg%2F11ln3251b2",DrainTech Services,,,Plumber,,,,+1 501-909-1233,Closed ⋅ Opens 7 am Tue,,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,11:30 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:27.907Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Ace+Rooter+Services/data=!4m7!3m6!1s0x87d2ae327fa857e5:0xf8f445c64f202b6d!8m2!3d34.6050315!4d-92.4900943!16s%2Fg%2F1th0bztg!19sChIJ5VeofzKu0ocRbSsgT8ZF9Pg,Ace Rooter Services,5.0,1,Plumber,"Bryant, AR 72022, United States",,,+1 501-562-0434,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kJMvAw7WEWPsYe7dOq_q6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.27448&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:31.005Z,,
https://www.google.com/maps/place/Kindy+Plumbing/data=!4m7!3m6!1s0x87cd4d37f9ae362b:0x551ad3879e8869b0!8m2!3d34.4948984!4d-92.6409767!16s%2Fg%2F1263b_wz3!19sChIJKzau-TdNzYcRsGmInofTGlU,Kindy Plumbing,3.7,3,Appliance repair service,"114 Timberlake Dr, Benton, AR 72015, United States","F9V5+XJ Benton, Arkansas, USA",,+1 501-315-0505,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xwWw700OeFnsl4nQ3Zg0Aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.869167&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:35.808Z,,
https://www.google.com/maps/place/Boudreaux%27s+Handyman+Service/data=!4m7!3m6!1s0x87cd4def9f1561cb:0x517a1f806a4da026!8m2!3d34.5561962!4d-92.6472035!16s%2Fg%2F11gyv_jbrf!19sChIJy2EVn-9NzYcRJqBNaoAfelE,Boudreaux's Handyman Service,,,Handyman/Handywoman/Handyperson,"5760 John Hancock Dr, Benton, AR 72019, United States","H943+F4 Benton, Arkansas, USA",,+1 501-326-3434,Closed ⋅ Opens 4:30 pm Tue,https://lh3.googleusercontent.com/p/AF1QipM6tvvRZDN_Vzk-N19szMEgL9g4jz9TJ1wy037X=w408-h541-k-no,true,4:30–7 pm,4:30–7 pm,4:30–7 pm,5–8 pm,4–8 pm,10 am–7 pm,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:40.580Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Haskell+Hardware/data=!4m7!3m6!1s0x87cd4d07db1a7b31:0xc890efc180d97b70!8m2!3d34.5346983!4d-92.644872!16s%2Fg%2F11r_xg8qcy!19sChIJMXsa2wdNzYcRcHvZgMHvkMg,Haskell Hardware,4.8,70,Hardware store,"5700 US-67, Haskell, AR 72015, United States","G9M4+V3 Haskell, Arkansas, USA",https://www.facebook.com/Haskell-Hardware-100782948843115,+1 501-316-4243,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPFQPH2rQhmeFt87B7mlGlIw1oT64oXbktrfa2u=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:45.422Z,,
https://www.google.com/maps/place/Doug%27s+Heating+and+Air/data=!4m7!3m6!1s0x87cd53c712ae289d:0x8eb7c921bf0d402a!8m2!3d34.7520156!4d-92.129428!16s%2Fg%2F11bv5vxyhw!19sChIJnSiuEsdTzYcRKkANvyHJt44,Doug's Heating and Air,4.2,26,Heating contractor,,,http://www.dougsheatingandairllc.com/,+1 501-412-8222,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNFmnJm4XgHuCMcTagAH--7fCGljTPURszQ9GFi=w408-h269-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:50.280Z,,
https://www.google.com/maps/place/Emery+Pump+Service/data=!4m7!3m6!1s0x87cd5063acb5b43d:0xadade0773f4d0b99!8m2!3d34.6459676!4d-92.5913725!16s%2Fg%2F1td6bdp3!19sChIJPbS1rGNQzYcRmQtNP3fgra0,Emery Pump Service,4.4,36,Septic system service,"1088 Raney Rd, Benton, AR 72019, United States","JCW5+9F Benton, Arkansas, USA",http://www.emerypumpservice.com/,+1 501-316-0505,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sv9E5nHN4Ez_Ju5biHW3NQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.8990178&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:53.365Z,,
"https://www.google.com/maps/place/Sims+Plumbing+LLC/@34.6779535,-92.402353,11z/data=!3m1!4b1!4m6!3m5!1s0x87cd45c83e6bc353:0xa0dff47bffdf0392!8m2!3d34.6779536!4d-92.402353!16s%2Fg%2F11jg_5hpjn",Sims Plumbing LLC,5.0,1,Plumber,,,,+1 501-326-2290,,,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:13:58.321Z,,
https://www.google.com/maps/place/Outdoor+creations/data=!4m7!3m6!1s0x87cd53e88f9d5171:0x8a70bd31f6ee1801!8m2!3d34.5455577!4d-92.5904606!16s%2Fg%2F11f9tq5_4z!19sChIJcVGdj-hTzYcRARju9jG9cIo,Outdoor creations,3.0,4,Landscape designer,"314 W Woodlawn St, Benton, AR 72015, United States","GCW5+6R Benton, Arkansas, USA",,+1 501-249-7102,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOiwSBMkUFTkdF_MDlxpMT4xGORNy7cXwxRnPdv=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:03.799Z,,
https://www.google.com/maps/place/Middleton+Heat+%26+Air/data=!4m7!3m6!1s0x87cd56e3207aee37:0x55620e784b35d3fd!8m2!3d34.6119804!4d-92.5114349!16s%2Fg%2F1trtvvqn!19sChIJN-56IONWzYcR_dM1S3gOYlU,Middleton Heat & Air,4.7,1093,HVAC contractor,"22039 I-30, Bryant, AR 72022, United States","JF6Q+QC Bryant, Arkansas, USA",https://middletoninc.com/,+1 501-847-0371,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOLkUBhxnFrc7ohiREzQKbcgIznQSs5Vclxb2Ii=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:08.802Z,,
"https://www.google.com/maps/place/Hall's+Affordable+Plumbing/@34.704046,-92.5290145,12z/data=!3m1!4b1!4m6!3m5!1s0x87d2a7ee511486b3:0xc6a332c1ea0c6532!8m2!3d34.704046!4d-92.5290145!16s%2Fg%2F11d_tx9p52",Hall's Affordable Plumbing,4.9,53,Plumber,,,,+1 501-297-0723,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,10 am–3:30 am,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:15.639Z,,Identifies as veteran-owned
"https://www.google.com/maps/place/WEEMS+ELECTRIC,+LLC/data=!4m7!3m6!1s0x87cd5161642edb5b:0x3eefba909aa917d8!8m2!3d34.7520156!4d-92.129428!16s%2Fg%2F11pq4b_lfw!19sChIJW9suZGFRzYcR2BepmpC67z4","WEEMS ELECTRIC, LLC",5.0,28,Electrician,,,https://weemselectric.com/,+1 501-672-4142,,https://lh3.googleusercontent.com/p/AF1QipMgmQKoLKHf6b-DlgqI_0VmgMCV2DthSoZPfh1q=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:20.750Z,,
https://www.google.com/maps/place/Benton+Wastewater+Department/data=!4m7!3m6!1s0x87cd523b850787cb:0x30600c4357836117!8m2!3d34.5553015!4d-92.5936584!16s%2Fg%2F113g_0mlp!19sChIJy4cHhTtSzYcRF2GDV0MMYDA,Benton Wastewater Department,2.0,58,City government office,"616 W Hazel St, Benton, AR 72015, United States","HC44+4G Benton, Arkansas, USA",https://bentonutilities.com/wastewater,+1 501-776-5930,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l5JwFvhfWgsGYlU4t3vcpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.3428&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:23.556Z,,
https://www.google.com/maps/place/Tim+Griggs+Plumbing+Company+Inc/data=!4m7!3m6!1s0x87cd4fd8efc7630d:0xc1394aebbc462393!8m2!3d34.492917!4d-92.6257805!16s%2Fg%2F11l132b6j_!19sChIJDWPH79hPzYcRkyNGvOtKOcE,Tim Griggs Plumbing Company Inc,4.7,11,Plumber,,,,+1 501-316-1502,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPDxABrC_nPfR0bS8ys7WFk8eCheAPePng11SOJ=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:28.407Z,,
"https://www.google.com/maps/place/Premier+Plumbing+%26+Rooter/@34.7520156,-92.129428,7z/data=!3m1!4b1!4m6!3m5!1s0x87cd59c98e8a26e9:0xb6e1c3213ac64cc7!8m2!3d34.7520156!4d-92.129428!16s%2Fg%2F1tfklq5d",Premier Plumbing & Rooter,4.5,4,Plumber,,,,+1 501-231-0774,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:35.181Z,,
https://www.google.com/maps/place/Arkansas+Welding+%26+Industrial+Supply/data=!4m7!3m6!1s0x87cd516e954ac175:0x2db292643b453cb8!8m2!3d34.585485!4d-92.5657369!16s%2Fg%2F11f10384t3!19sChIJdcFKlW5RzYcRuDxFO2SSsi0,Arkansas Welding & Industrial Supply,4.6,5,Welding supply store,"2400 Military Rd, Benton, AR 72015, United States","HCPM+5P Benton, Arkansas, USA",http://www.awisupply.com/,+1 501-776-3149,Closed ⋅ Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MXXGdAagK58nifrRPhvHQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.65763&pitch=0&thumbfov=100,true,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:40.019Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Benton+Senior+Citizens+Center/data=!4m7!3m6!1s0x87cd521079a8a173:0xa1302a769595e6ae!8m2!3d34.5578332!4d-92.6072158!16s%2Fg%2F11ckvwhp7v!19sChIJc6GoeRBSzYcRruaVlXYqMKE,Benton Senior Citizens Center,4.7,126,Senior citizen center,"1800 Citizens Dr, Benton, AR 72015, United States","H95V+44 Benton, Arkansas, USA",http://river-citizens-center.keeq.io/,+1 501-776-0255,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkCOpvlJWk_TI79uSSX--3-U6ofmvzy1KV5H1JJY8GWUDkvPfbHsIyJQFColej2wfQy3EY6pznHDn_sh4w4_wdA6ZZIeWIHRW5TSkGkhRiV7nIRzNYQNRpcyTUbrUx9Tt30dIeMQ=w408-h306-k-no,false,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:45.371Z,,
https://www.google.com/maps/place/Floors+and+More/data=!4m7!3m6!1s0x87cd56dc017ef48b:0x95424d7cb919a684!8m2!3d34.6097231!4d-92.5245093!16s%2Fg%2F1tm2b612!19sChIJi_R-AdxWzYcRhKYZuXxNQpU,Floors and More,4.9,46,Flooring store,"21286 I-30, Benton, AR 72019, United States","JF5G+V5 Benton, Arkansas, USA",http://www.floorsandmorear.com/,+1 501-316-0267,Closed ⋅ Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMlytvJKj74L3cIh4sx3p59UxjhfS8W_ZsAjJL_=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:50.276Z,· Delivery,
https://www.google.com/maps/place/Cogan+Plumbing/data=!4m7!3m6!1s0x44a98d09629b967:0xfaf298d99bcf6b2a!8m2!3d34.7139496!4d-92.520024!16s%2Fg%2F11x22h35q0!19sChIJZ7kpltCYSgQRKmvPm9mY8vo,Cogan Plumbing,5.0,34,Plumber,,,https://coganplumbing.com/,+1 501-317-0637,Closed ⋅ Opens 6:45 am Tue,https://lh3.googleusercontent.com/p/AF1QipNW0I3dhhsvEu5gfzYqbvNfw0KuKvg8rGC69Dt2=w408-h544-k-no,true,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,6:45 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:55.178Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Greg+Dyer+Plumbing+Inc/data=!4m7!3m6!1s0x87cd4804b1d8601b:0xf050ea655df17f2e!8m2!3d34.6436677!4d-92.7723758!16s%2Fg%2F1vwlpntr!19sChIJG2DYsQRIzYcRLn_xXWXqUPA,Greg Dyer Plumbing Inc,,,Plumber,"7750 AR-9, Benton, AR 72019, United States","J6VH+F2 Benton, Arkansas, USA",,+1 501-316-1328,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ibBAi2HskXSl4437LRCbkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.62067&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:14:57.783Z,,
https://www.google.com/maps/place/Platinum+Plumbing+LLC/data=!4m7!3m6!1s0x22fcd957388c38f1:0x90655d0caec4c47b!8m2!3d34.5955484!4d-92.4433344!16s%2Fg%2F11s18gwyr0!19sChIJ8TiMOFfZ_CIRe8TErgxdZZA,Platinum Plumbing LLC,5.0,13,Plumber,"16984 S Alexander Rd, Alexander, AR 72002, United States","HHW4+6M Alexander, Arkansas, USA",http://platinumplumbingar.com/,+1 501-413-8335,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7USB_VIs1rIIEBcd1w8lBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.22969&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Benton+Benton+AR/@34.5693083,-92.585378,14z",2025-11-11T03:15:02.495Z,,
"https://www.google.com/maps/place/BR+McGinty+Plumbing,+Heating+%26+Air/data=!4m7!3m6!1s0x87cd5753a53e694f:0x530c340a90bc553f!8m2!3d34.629053!4d-92.477168!16s%2Fg%2F11ng90c6gx!19sChIJT2k-pVNXzYcRP1W8kAo0DFM","BR McGinty Plumbing, Heating & Air",4.4,7,HVAC contractor,"24320 I-30 Frontage Rd, Bryant, AR 72022, United States","JGHF+J4 Bryant, Arkansas, USA",https://www.brmcginty.com/?utm_source=gbp&utm_medium=organic,+1 501-847-6800,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPTuIER9p2o9bPnrXR5LYrKoHjdNbgyhmfmhWva=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2025-11-11T03:15:21.777Z,,
https://www.google.com/maps/place/McGhee+HVAC/data=!4m7!3m6!1s0x87cd57a1f838effd:0x416f74aa6f85ac22!8m2!3d34.622405!4d-92.5082492!16s%2Fg%2F11l5vgv40n!19sChIJ_e84-KFXzYcRIqyFb6p0b0E,McGhee HVAC,5.0,15,HVAC contractor,"1609 Waldron Cove, Bryant, AR 72022, United States","JFCR+XP Bryant, Arkansas, USA",https://mcgheehvac.com/,+1 501-939-4707,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipN1kGSKSrLpRh-HnFtRYTg_qEjlvsw_au_CKEgS=w408-h544-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2025-11-11T03:15:33.562Z,,
https://www.google.com/maps/place/Big+Rock+HVAC+Services/data=!4m7!3m6!1s0x87cd5197b62cce5f:0x44d7cb7664c48cb8!8m2!3d34.611252!4d-92.4956905!16s%2Fg%2F11m7r97ypy!19sChIJX84stpdRzYcRuIzEZHbL10Q,Big Rock HVAC Services,4.9,68,HVAC contractor,"1817 N Reynolds Rd, Bryant, AR 72022, United States","JG63+GP Bryant, Arkansas, USA",https://bigrockhvac.com/,+1 501-529-9830,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPM1Ccyniq93F-J9vM0cfHdz02lSfAs7IW1j8dK=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2025-11-11T03:15:38.315Z,,
https://www.google.com/maps/place/Ferguson+Waterworks/data=!4m7!3m6!1s0x87cd56e3b07de29b:0x545f4ad1905bbeab!8m2!3d34.6110272!4d-92.5137276!16s%2Fg%2F1hbpws3jb!19sChIJm-J9sONWzYcRq75bkNFKX1Q,Ferguson Waterworks,4.8,6,Water works equipment supplier,"21913 I-30, Bryant, AR 72022, United States","JF6P+CG Bryant, Arkansas, USA",https://www.ferguson.com/store/ar/bryant/waterworks-1998?utm_source=google&utm_medium=organic&utm_campaign=ww_lis_listingtraffic&utm_content=listing,+1 501-847-5221,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_xVGddvLl2SLxP8iASzhYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.8788&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2025-11-11T03:15:43.039Z,"Waterworks company offering a wide inventory, including ductile iron, HDPE & custom fabrication.",
https://www.google.com/maps/place/Jet+Heat+And+Air/data=!4m7!3m6!1s0x4ad41a22a131b5af:0x7cc767758ff666a6!8m2!3d34.6258549!4d-92.4945502!16s%2Fg%2F11srgp5lgg!19sChIJr7UxoSIa1EoRpmb2j3Vnx3w,Jet Heat And Air,4.8,170,HVAC contractor,"205 Progress Wy Suite 500, Office 507, Bryant, AR 72022, United States","JGG4+85 Bryant, Arkansas, USA",http://jetacservice.com/,+1 501-307-5959,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNc0zw3DhHqCZ-evS33EgR-oS4f69gT2eYAs-qh=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2025-11-11T03:15:48.084Z,,Identifies as veteran-owned
https://www.google.com/maps/place/Manning+Construction+Heat+and+Air/data=!4m7!3m6!1s0x87cd5702abbe868f:0x16a87eb8c4c9b23d!8m2!3d34.6160797!4d-92.5096408!16s%2Fg%2F1hc1vtjh1!19sChIJj4a-qwJXzYcRPbLJxLh-qBY,Manning Construction Heat and Air,5.0,2,Construction company,"1907 Pine Cir, Bryant, AR 72022, United States","JF8R+C4 Bryant, Arkansas, USA",,+1 501-612-8848,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMW10-19L-O0RvDaoJ46lwMdmAmkU5ZiVXyAG0s=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Bryant+Benton+AR/@34.624568,-92.4995407,14z",2025-11-11T03:15:52.888Z,,
