placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,error,isBlackOwned
https://www.google.com/maps/place/TMH+Physician+Partners+-+Gynecologic+Oncology/data=!4m7!3m6!1s0x88ec5f719310c5b7:0xdc516dea30f4ed17!8m2!3d30.4577491!4d-84.2550704!16s%2Fg%2F11gfmh_ffy!19sChIJt8UQk3Ff7IgRF-30MOptUdw,TMH Physician Partners - Gynecologic Oncology,4.9,66,Medical clinic,"1775 One Healing Place, Tallahassee, FL 32308, United States","FP5V+3X Tallahassee, Florida, USA",https://www.tmh.org/location/tmh-physician-partners-gynecologic-oncology,+1 850-431-4888,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lZRXjmw91uzmkdFMFq3X_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.7667&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:31:33.107Z,,
https://www.google.com/maps/place/Tallahassee+Wellness/data=!4m7!3m6!1s0x88ecf5ca244260c7:0x91493fb9a195b1c8!8m2!3d30.4583348!4d-84.2358608!16s%2Fg%2F11y5z_x9b3!19sChIJx2BCJMr17IgRyLGVobk_SZE,Tallahassee Wellness,5.0,8,Medical clinic,"1618 Mahan Center Blvd STE 103, Tallahassee, FL 32308, United States","FQ57+8M Tallahassee, Florida, USA",https://www.tallywellnessexperience.com/,+1 850-558-2662,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNnmkVejM7n1FLEaG9INzbEVNewsaA3dQEEOIyT=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–12 pm,9 am–5 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:31:38.026Z,,
"https://www.google.com/maps/place/TMH+Physician+Partners+-+Rheumatology/@30.3933272,-84.23172,17z/data=!3m1!4b1!4m6!3m5!1s0x88ec607c4201425f:0x6e0f9c7484ec50c5!8m2!3d30.3933272!4d-84.23172!16s%2Fg%2F11ckqsy2sy",TMH Physician Partners - Rheumatology,4.6,334,Medical clinic,"3900 Esplanade Way, Tallahassee, FL 32311, United States","9QV9+88 Tallahassee, Florida, USA",https://www.tmh.org/location/tmh-physician-partners-rheumatology,+1 850-431-3867,Closed ⋅ Opens 8 am Mon,,,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:31:44.856Z,,
https://www.google.com/maps/place/Avalon+Treatment+Centers/data=!4m7!3m6!1s0x88ec5f8751ddef8d:0x44f12021dd02d9d7!8m2!3d30.4348808!4d-84.2603707!16s%2Fg%2F11bwm2zn71!19sChIJje_dUYdf7IgR19kC3SEg8UQ,Avalon Treatment Centers,3.8,16,Addiction treatment center,"1349 E Lafayette St, Tallahassee, FL 32301, United States","CPMQ+XV Tallahassee, Florida, USA",http://joanna-johnson-njrs.squarespace.com/,+1 850-999-2623,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMz5SmDBmaFa9lxJlgD4AInlgQFlk5KCgY0GkDd=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:31:49.648Z,,
https://www.google.com/maps/place/HealthyMD+Clinic/data=!4m7!3m6!1s0x88ec5f0abe791bd7:0xa7ff28c3539a9138!8m2!3d30.4471758!4d-84.2592926!16s%2Fg%2F11kjk96clf!19sChIJ1xt5vgpf7IgROJGaU8Mo_6c,HealthyMD Clinic,,,Medical clinic,"411 Office Plaza Dr, Tallahassee, FL 32301, United States","CPWR+V7 Tallahassee, Florida, USA",https://healthymd.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OgvXulGSVdRyDd3GIMn8vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.1647&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:31:52.361Z,,
"https://www.google.com/maps/place/Boxton+Cares,+Inc./data=!4m7!3m6!1s0x88ecf55c64053777:0x2bd69526768b46ab!8m2!3d30.4401636!4d-84.3202239!16s%2Fg%2F11kv6fxrpz!19sChIJdzcFZFz17IgRq0aLdiaV1is","Boxton Cares, Inc.",4.9,164,STD clinic,"2121 W Pensacola St Suite B2, Tallahassee, FL 32304, United States","CMRH+3W Tallahassee, Florida, USA",http://www.boxtoncares.org/,+1 850-329-6152,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lqr_TwBQapwa3YvYJ-3aiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.76045&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:31:57.366Z,,
https://www.google.com/maps/place/FSU+Integrative+Healthcare/data=!4m7!3m6!1s0x88ecf5f29d647061:0x8efbce5342177331!8m2!3d30.4589021!4d-84.2385349!16s%2Fg%2F1tt0rz40!19sChIJYXBknfL17IgRMXMXQlPO-44,FSU Integrative Healthcare,4.8,141,Nurse practitioner,"1630 Riggins Rd, Tallahassee, FL 32308, United States","FQ56+HH Tallahassee, Florida, USA",https://www.ihcfl.com/,+1 850-878-4434,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPGRTe6ARz8_Vz2xCNXhe9mb6O4mNyF_h71sRnI=w408-h306-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:32:02.289Z,,
https://www.google.com/maps/place/Bond+on+Magnolia/data=!4m7!3m6!1s0x88ecf544ae60e321:0x58b357866291e288!8m2!3d30.4196411!4d-84.2809495!16s%2Fg%2F11kbykg7f3!19sChIJIeNgrkT17IgRiOKRYoZXs1g,Bond on Magnolia,5.0,11,Community health center,"2200 S Monroe St, Tallahassee, FL 32301, United States","CP99+VJ Tallahassee, Florida, USA",https://www.bondchc.com/services/bond-on-magnolia,+1 850-354-8765,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_w08nzMF7bA9V0hU4CWMRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.5452&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:32:05.050Z,,
"https://www.google.com/maps/place/Paresh+Patel,+MD/data=!4m7!3m6!1s0x88ec5f656ec6f8ed:0xec536e362ba67b1d!8m2!3d30.4609235!4d-84.2433584!16s%2Fg%2F11r_yxfdtd!19sChIJ7fjGbmVf7IgRHXumKzZuU-w","Paresh Patel, MD",4.8,195,Oncologist,"2351 Phillips Rd, Tallahassee, FL 32308, United States","FQ64+9M Tallahassee, Florida, USA",https://flcancer.com/staff/paresh-patel-md/,+1 850-877-8166,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP7Qhr18oT5tbwHpm_P3p9BLh5uyNiIarsdYVg-=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Crawfordville+Tallahassee+FL/@30.3807552,-84.2902257,14z",2025-09-28T23:32:09.932Z,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-09-28T23:32:19.749Z,No new results found,
https://www.google.com/maps/place/Capital+Regional+Cancer+Center/data=!4m7!3m6!1s0x88ec5f22de036189:0xfe63f944e8a42366!8m2!3d30.4725252!4d-84.2370075!16s%2Fg%2F1tdp5wdp!19sChIJiWED3iJf7IgRZiOk6ET5Y_4,Capital Regional Cancer Center,4.6,8,Cancer treatment center,"2003 Centre Pointe Blvd, Tallahassee, FL 32308, United States","FQF7+25 Tallahassee, Florida, USA",http://www.capitalregionalcancercenter.com/,+1 850-878-2273,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jCljq8NK1lr1qnR-aFq3JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.03642&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:32:32.399Z,,
https://www.google.com/maps/place/Florida+Wellness+%26+Rehabilitation+Center+of+Tallahassee/data=!4m7!3m6!1s0x88ecf595499524ab:0x1049939c92fec9b1!8m2!3d30.4718282!4d-84.2898295!16s%2Fg%2F1tftry0t!19sChIJqySVSZX17IgRscn-kpyTSRA,Florida Wellness & Rehabilitation Center of Tallahassee,4.5,20,Chiropractor,"2339 N Monroe St, Tallahassee, FL 32303, United States","FPC6+P3 Tallahassee, Florida, USA",https://www.flwcenters.com/location/tallahassee?utm_source=google&utm_medium=gbp&location=tallahassee,+1 850-900-3451,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W-gSP1fdqXkRrwJ9bIiClw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.294296&pitch=0&thumbfov=100,true,Closed,"9 am–1 pm, 2:30–7 pm","9 am–1 pm, 2:30–7 pm","9 am–1 pm, 2:30–7 pm","9 am–1 pm, 2:30–7 pm","9 am–1 pm, 2:30–6 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:32:37.693Z,,
https://www.google.com/maps/place/CannaMD+Marijuana+Doctors+%26+Cards/data=!4m7!3m6!1s0x88ecf56fa4e802cf:0xa5cdd8457286ccb6!8m2!3d30.4773729!4d-84.2966648!16s%2Fg%2F11qptgvc03!19sChIJzwLopG_17IgRtsyGckXYzaU,CannaMD Marijuana Doctors & Cards,4.7,105,Medical clinic,"2639 N Monroe St Suite 103, Tallahassee, FL 32303, United States","FPG3+W8 Tallahassee, Florida, USA",https://www.cannamd.com/clinic-locations/tallahassee-medical-marijuana-doctors/?utm_source=gmb&utm_medium=organic&utm_campaign=tallahassee&utm_term=website&utm_content=monroe,+1 855-420-9170,Closes soon ⋅ 8 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN47WNfvLZWuhsiNvCxmqbuQIWwek7F1njKf3ar=w408-h543-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:32:42.690Z,,
https://www.google.com/maps/place/HCA+Florida+Capital+Hospital+Cancer+Center/data=!4m7!3m6!1s0x88ec5f8327bfe233:0xe9a77720e3e6113f!8m2!3d30.4725535!4d-84.2371762!16s%2Fg%2F11vqp09ky7!19sChIJM-K_J4Nf7IgRPxHm4yB3p-k,HCA Florida Capital Hospital Cancer Center,,,Cancer treatment center,"2003 Centre Pointe Blvd, Tallahassee, FL 32308, United States","FQF7+24 Tallahassee, Florida, USA",https://www.hcafloridahealthcare.com/locations/capital-hospital/specialties/oncology?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 850-878-2273,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMvbEsV5DQkqUFT3aYVsmr3WYU4p0WOQ69olFG3=w426-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:32:47.900Z,,
https://www.google.com/maps/place/Evita+Med+Spa/data=!4m7!3m6!1s0x88ec5fd1641067db:0x5c58ac922c0e6023!8m2!3d30.4682693!4d-84.2084876!16s%2Fg%2F11t7l24jtv!19sChIJ22cQZNFf7IgRI2AOLJKsWFw,Evita Med Spa,4.7,79,Spa,"313 Norton Dr Suite 101, Tallahassee, FL 32308, United States","FQ9R+8J Tallahassee, Florida, USA",https://evitamedspa.com/,+1 850-427-5989,Closed ⋅ Opens 8 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMVEDjphXOJeqqwofwHhzGVLOtkaxhDiCDgoi4n=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:32:52.768Z,,
https://www.google.com/maps/place/SkinLogic+Aesthetics+Spa/data=!4m7!3m6!1s0x88ecf5f139a77ed1:0x370b5d6599478b61!8m2!3d30.452692!4d-84.2776755!16s%2Fg%2F11xl7g6dtb!19sChIJ0X6nOfH17IgRYYtHmWVdCzc,SkinLogic Aesthetics Spa,5.0,45,Skin care clinic,"326 Williams St, Tallahassee, FL 32303, United States","FP3C+3W Tallahassee, Florida, USA",https://www.skinlogicaestheticsspa.com/,+1 850-328-5450,"Closed ⋅ Opens 9 am Mon

Updated by this business 6 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOj1dJXaIVfhBZ9HNigSdybP_Au_4Nz0DzQ1Pas=w408-h306-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:32:57.663Z,,
https://www.google.com/maps/place/Pure+Life+Wellness+Studio/data=!4m7!3m6!1s0x88ecf54a27a24cf7:0x151de765deb1552e!8m2!3d30.4455194!4d-84.2803583!16s%2Fg%2F11vyfcxpj5!19sChIJ90yiJ0r17IgRLlWx3mXnHRU,Pure Life Wellness Studio,5.0,37,Wellness center,"219 E Virginia St, Tallahassee, FL 32301, United States","CPW9+6V Tallahassee, Florida, USA",http://purelifetally.com/,+1 850-727-8850,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOTvPhFvPZsHfjTs__Au4NvRfs-lpOv8nsV2Li1=w408-h544-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:33:02.668Z,,
"https://www.google.com/maps/place/Tien+Do,+MD/data=!4m7!3m6!1s0x88ec5fd0c1401991:0xe24017c1b2e21fe6!8m2!3d30.4609723!4d-84.2432734!16s%2Fg%2F11vd7d4mlg!19sChIJkRlAwdBf7IgR5h_issEXQOI","Tien Do, MD",5.0,31,Oncologist,"2351 Phillips Rd, Tallahassee, FL 32308, United States","FQ64+9M Tallahassee, Florida, USA",https://flcancer.com/staff/tien-do/,+1 850-877-8166,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOycg07DXxgLJHczAexv7gelc1Gulybw1Rs_nDQ=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:33:07.729Z,,
https://www.google.com/maps/place/Florida+Mind+Health+Center+For+Ketamine+Therapy/data=!4m7!3m6!1s0x88ec5f6129c8a607:0x1235a95c3c3f1227!8m2!3d30.4759341!4d-84.2276644!16s%2Fg%2F11n17fmv7l!19sChIJB6bIKWFf7IgRJxI_PFypNRI,Florida Mind Health Center For Ketamine Therapy,5.0,40,,"1844 Fiddler Ct Suite B, Tallahassee, FL 32308, United States","FQGC+9W Tallahassee, Florida, USA",https://www.flmindhealth.com/tallahassee-location/,,Permanently closed,,https://lh3.googleusercontent.com/p/AF1QipPY4B0hlF_FUQeos0h8mlD-zrRBUtJZhnethEQR=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:33:12.675Z,,
https://www.google.com/maps/place/InVein+Infusion/data=!4m7!3m6!1s0x88ecf5bfedd00f61:0x371f9082e2662516!8m2!3d30.455379!4d-84.281147!16s%2Fg%2F11tk91ld3y!19sChIJYQ_Q7b_17IgRFiVm4oKQHzc,InVein Infusion,5.0,4,,"1216 N Monroe St Suite 2-B, Tallahassee, FL 32303, United States","FP49+5G Tallahassee, Florida, USA",,+1 850-754-1250,Permanently closed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO74-0dlgttblSkTkSTzAyYPSj6PxmSp7oy4zdV=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Havana+Tallahassee+FL/@30.6238069,-84.414629,14z",2025-09-28T23:33:17.551Z,,
https://www.google.com/maps/place/Infuse+One+-+Infusion+%26+Injection+Medical+Clinic+PGA/data=!4m7!3m6!1s0x88df2b750339f8cd:0xbd0f585d53531c20!8m2!3d26.8486479!4d-80.0809468!16s%2Fg%2F11y3clj019!19sChIJzfg5A3Ur34gRIBxTU11YD70,Infuse One - Infusion & Injection Medical Clinic PGA,5.0,36,Medical clinic,"11641 Kew Gardens Ave #205, Palm Beach Gardens, FL 33410, United States","RWX9+FJ Palm Beach Gardens, Florida, USA",https://infuseone.com/,+1 800-581-0645,Closed ⋅ Opens 8 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOISKF7NuFNrFIQbSfFTE3q-RBt56C_N3ZxixO6=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Midway+Tallahassee+FL/@30.4944581,-84.4544023,14z",2025-09-28T23:33:32.574Z,,
https://www.google.com/maps/place/TMH+Physician+Partners+-+Chronic+Pain+Management/data=!4m7!3m6!1s0x88ec5f2131b0a3c1:0x92ae791ea96179c5!8m2!3d30.4613767!4d-84.2589025!16s%2Fg%2F1wrgk_5_!19sChIJwaOwMSFf7IgRxXlhqR55rpI,TMH Physician Partners - Chronic Pain Management,4.9,116,Pain control clinic,"1633 Physicians Dr, Tallahassee, FL 32308, United States","FP6R+HC Tallahassee, Florida, USA",https://www.tmh.org/location/tmh-physician-partners-chronic-pain-management,+1 850-431-3276,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npO3MJb8XtLsPvJXQsjndgDZ29IM7_Y125AEbndjGGF2mHP6Gkvn1mWAR6jIxhWM5Jrk_rkUOirQrQrVtj2_nC5NpqSU92YcUTX1aenEm5VmRCtR7HWCRxwoCdo7FwnDzjbCDgPrw=w408-h306-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Midway+Tallahassee+FL/@30.4944581,-84.4544023,14z",2025-09-28T23:33:37.699Z,,
https://www.google.com/maps/place/Outpatient+Infusion+Center/data=!4m7!3m6!1s0x88ecf5f329855555:0x10f88d41c4bf65c1!8m2!3d30.4721622!4d-84.2777996!16s%2Fg%2F11h3vc7s52!19sChIJVVWFKfP17IgRwWW_xEGN-BA,Outpatient Infusion Center,,,,"2198 N Meridian Rd, Tallahassee, FL 32303, United States","FPCC+VV Tallahassee, Florida, USA",,,Permanently closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ueGp2BUZ_h691yvgiecfSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.79276&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Midway+Tallahassee+FL/@30.4944581,-84.4544023,14z",2025-09-28T23:33:42.326Z,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Quincy+Tallahassee+FL/@30.4381828,-84.2806235,14z",2025-09-28T23:33:50.983Z,No new results found,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Montecello+Tallahassee+FL/@30.4667659,-84.2942037,14z",2025-09-28T23:33:59.597Z,No new results found,
https://www.google.com/maps/place/Russo+Chiropractic+and+Rehab/data=!4m7!3m6!1s0x88ec5fbecc3aa2a5:0xa43a798e606b3aa3!8m2!3d30.3997581!4d-84.2324453!16s%2Fg%2F1vm_yqfg!19sChIJpaI6zL5f7IgRozprYI55OqQ,Russo Chiropractic and Rehab,4.9,73,Chiropractor,"3689 Coolidge Ct #7, Tallahassee, FL 32311, United States","9QX9+W2 Tallahassee, Florida, USA",https://www.russochiropracticfl.com/,+1 850-422-2225,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNhioMvZhVXJ9FdIiIvu65gKJSIeyjpT7eIhUFm=w408-h725-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Woodville+Tallahassee+FL/@30.3814695,-84.2727042,14z",2025-09-28T23:34:23.846Z,,
https://www.google.com/maps/place/Healing+Center/data=!4m7!3m6!1s0x88ec5f873ca73fdd:0xe4bd6d0d61bb6770!8m2!3d30.4415313!4d-84.2681383!16s%2Fg%2F1tdzxk8l!19sChIJ3T-nPIdf7IgRcGe7YQ1tveQ,Healing Center,5.0,3,Holistic medicine practitioner,"847 E Park Ave, Tallahassee, FL 32301, United States","CPRJ+JP Tallahassee, Florida, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hbKB1zca4iahUkajjtFrlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.0865&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Woodville+Tallahassee+FL/@30.3814695,-84.2727042,14z",2025-09-28T23:34:26.833Z,,
https://www.google.com/maps/place/New+Season+Treatment+Center+-+Tallahassee/data=!4m7!3m6!1s0x88ec5fa0dfad0c91:0x4f88fd18943c7e07!8m2!3d30.4473732!4d-84.2593627!16s%2Fg%2F11sw1bgk5n!19sChIJkQyt36Bf7IgRB348lBj9iE8,New Season Treatment Center - Tallahassee,3.9,10,Addiction treatment center,"425 Office Plaza Dr, Tallahassee, FL 32301, United States","CPWR+W7 Tallahassee, Florida, USA",https://www.newseason.com/treatment-center-locations/florida/tallahassee-treatment-center/,+1 877-284-7074,"Closed ⋅ Opens 5 am Mon

Updated by this business 11 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g6DN0IWQeNX-WRCTwKkDYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.53217&pitch=0&thumbfov=100,true,Closed,5 am–1:30 pm,5 am–1:30 pm,5 am–1:30 pm,5 am–1:30 pm,5 am–1:30 pm,6–8 am,"https://www.google.com/maps/search/Infusion+centers+in+Woodville+Tallahassee+FL/@30.3814695,-84.2727042,14z",2025-09-28T23:34:31.752Z,,
https://www.google.com/maps/place/Heartwood+Acupuncture+%26+Herbal+Medicine/data=!4m7!3m6!1s0x88ec5f873b515555:0xb50c756c1978d163!8m2!3d30.4415552!4d-84.2681002!16s%2Fg%2F11pv8l6mgn!19sChIJVVVRO4df7IgRY9F4GWx1DLU,Heartwood Acupuncture & Herbal Medicine,5.0,12,Medical clinic,"847 E Park Ave, Tallahassee, FL 32301, United States","CPRJ+JQ Tallahassee, Florida, USA",https://www.tallahassee-acupuncture.com/,+1 850-329-8448,Closed ⋅ Opens 11 am Mon,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hbKB1zca4iahUkajjtFrlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.7117&pitch=0&thumbfov=100,true,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Woodville+Tallahassee+FL/@30.3814695,-84.2727042,14z",2025-09-28T23:34:37.011Z,,
"https://www.google.com/maps/place/Viralkumar+K.+Bhanderi,+MD/data=!4m7!3m6!1s0x88ec5f1006427c5f:0x2d7794d816cdab43!8m2!3d30.4585521!4d-84.2424355!16s%2Fg%2F1hc14q45d!19sChIJX3xCBhBf7IgRQ6vNFtiUdy0","Viralkumar K. Bhanderi, MD",4.9,199,Oncologist,"2351 Phillips Rd, Tallahassee, FL 32308, United States","FQ55+C2 Tallahassee, Florida, USA",https://flcancer.com/staff/viralkumar-bhanderi-md/,+1 850-877-8166,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOo4qilJsr9lp-j8H-y1asRo7OFGIdqXp5_Sc9Y=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Woodville+Tallahassee+FL/@30.3814695,-84.2727042,14z",2025-09-28T23:34:42.694Z,,
https://www.google.com/maps/place/SSM+Treatment+-+Helpline+%26+Mental+Health+Advisors/data=!4m7!3m6!1s0x88ecf5623dfd3133:0x41802074a3472dae!8m2!3d30.4367462!4d-84.2969188!16s%2Fg%2F11lnw25nq4!19sChIJMzH9PWL17IgRri1Ho3QggEE,SSM Treatment - Helpline & Mental Health Advisors,5.0,1,Mental health service,"46 W Madison St, Tallahassee, FL 32304, United States","CPP3+M6 Tallahassee, Florida, USA",https://renewalpathtreatment.com/tallahassee-fl/,+1 904-337-4443,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r_0GvTA59j2pROs7Fl3ESg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.95438&pitch=0&thumbfov=100,true,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Woodville+Tallahassee+FL/@30.3814695,-84.2727042,14z",2025-09-28T23:34:47.708Z,,
