placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Innovative+Roofing/data=!4m7!3m6!1s0x87938c4de368e6b3:0x745fd57a1ff8c892!8m2!3d41.2737726!4d-95.9899709!16s%2Fg%2F11f5hyt_zg!19sChIJs-Zo402Mk4cRksj4H3rVX3Q,Innovative Roofing,4.9,581,Roofing contractor,"1515 N Saddle Creek Rd, Omaha, NE 68104, United States","72F6+G2 Omaha, Nebraska, USA",https://innovativeroofusa.com/,+1 402-512-4200,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKOwjzD0H2fF9ZPyJlda55gB8038ojkfwpXdFirYROMWxG3RaQpGG3Xp1xaEAAcNEYW51Z6cXM1rm1Zm8aLc1hc-X3cmVYz4F5zPSrkUsFs-qzHvvofASfNa4zKjjDVK9ZRA67EWEaOUhI=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:30:40.632Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/A-1+Mold+Testing+%26+Remediation+Services/data=!4m7!3m6!1s0x8793f367e3731d47:0x3d8375ca7efad29e!8m2!3d41.2497241!4d-96.1014362!16s%2Fg%2F11yfbx93cg!19sChIJRx1z42fzk4cRntL6fsp1gz0,A-1 Mold Testing & Remediation Services,5.0,1,Environmental consultant,"12020 Shamrock Plaza Ste 250, Omaha, NE 68154, United States","6VXX+VC Omaha, Nebraska, USA",https://www.a1moldtesting.com/,+1 402-964-2080,Closed · Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TWLmkJuUlRyV6yS2rWYhqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.20313&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:30:45.375Z,,,
https://www.google.com/maps/place/CSF+Exteriors/data=!4m7!3m6!1s0x87938db327f24e5d:0x2c2035f61c2bba61!8m2!3d41.2283868!4d-95.9488426!16s%2Fg%2F11h11n5k28!19sChIJXU7yJ7ONk4cRYborHPY1ICw,CSF Exteriors,4.9,222,Roofing contractor,"2445 Deer Park Blvd, Omaha, NE 68105, United States","63H2+9F Omaha, Nebraska, USA",https://www.csfexteriors.com/,+1 402-509-8882,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUMzVTN0tOJVOxhEvVjVLcrcE2IVS5naL-Pxd00uIpNGwjdHUFYNzRUQynRogy0-lSaTRseWSNT2Zll3Wh-ib8Q66tYvzk7NqwtLiVnhcuJGhiGiRne5-iiQ9zxK0Ku_KSZ7cXjtaDCmYc=w408-h266-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:30:50.526Z,,,
https://www.google.com/maps/place/DryHero+Water+%26+Mold/data=!4m7!3m6!1s0x8796bdb07d619f19:0xdc33df5f3d8103cf!8m2!3d40.8320229!4d-96.6419621!16s%2Fg%2F119tfgtrf!19sChIJGZ9hfbC9locRzwOBPV_fM9w,DryHero Water & Mold,5.0,267,Water damage restoration service,"1921 N 58th St, Lincoln, NE 68504, United States","R9J5+R6 Lincoln, Nebraska, USA",https://dryhero.com/water-damage-restoration/,+1 402-438-2379,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvJtyX7UvfN-K27iQROUl1yQ2j6EAI30E4S2QboEhH9x48iZdJAQBXAdxOA8JgRIW4FMyRJv7pTYgG1FBLxSmqqE8FUt_xwGR0uq21slnSgmT1mDSRfDVmCe_avjj2IiiIrmcBKPn-F4o=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:30:55.482Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Solid+Roofing+%26+Exteriors/data=!4m7!3m6!1s0x87938e663ee3326f:0xa88c6b31a0126e92!8m2!3d41.2557996!4d-95.9658448!16s%2Fg%2F11hy_xxkb1!19sChIJbzLjPmaOk4cRkm4SoDFrjKg,Solid Roofing & Exteriors,4.2,6,Roofing contractor,"503 S 36th St, Omaha, NE 68105, United States","724M+8M Omaha, Nebraska, USA",https://solidroofer.com/Contact-Us,+1 402-403-9705,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7NTcKHp_vNrSqsJW3GuXbIe018gv4zNMDvelaLDkteov9_IFQ21JcBZ37KVkbyWYeIWhkJQTttrBqCXQpwW_Aos8repfxNlOj-Q6Qkakmxy5ytP8WzaysLIrYaBf9Y63pqHWHBw=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:00.477Z,,,
https://www.google.com/maps/place/PlumbRite/data=!4m7!3m6!1s0x87938d55cd199377:0x8943095e4a2e4940!8m2!3d41.2986845!4d-95.9416899!16s%2Fg%2F11h2ck1cg_!19sChIJd5MZzVWNk4cRQEkuSl4JQ4k,PlumbRite,4.9,2184,Plumber,"4403 Florence Blvd, Omaha, NE 68110, United States","73X5+F8 Omaha, Nebraska, USA",https://www.plumbriteomaha.com/,+1 402-623-6802,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppA2A3CRQZb3C-T2ME8OdbA3nFGjiFOmyy7yrl83s3oTDvpahzaoT9uKO95Pl90inUVyOGMb24FHkyWOmmgt99fdTM1Xfi9HiSILxCRkYrTm39dbDKVFqJchzGlUjtYRpiSU4D5A=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:05.215Z,,,
https://www.google.com/maps/place/Action+Flooring+%26+Carpet+Cleaning/data=!4m7!3m6!1s0x87938d92fc9132b3:0x96ed911cf4d62185!8m2!3d41.2724611!4d-96.0066427!16s%2Fg%2F12hqybh54!19sChIJszKR_JKNk4cRhSHW9ByR7ZY,Action Flooring & Carpet Cleaning,5.0,130,Carpet cleaning service,"6042 Hamilton St, Omaha, NE 68132, United States","7XCV+X8 Omaha, Nebraska, USA",https://actionflooringomaha.com/,+1 402-740-5700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLbbbpXhcoHABo2ZxwtP10r5p5G1ISK04bwFyrSHNXX9nyZFmc6bcJlHuaXo8sW2sXCm2PHYtHrUKtX55WJ6Dr4RUeUViU93Fzz0GtV4dH-NRDZjd_4rYw7OCTf_fZqr9xQYPxcA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:10.175Z,,,
https://www.google.com/maps/place/Recovery+Drywall+%26+Restoration+LLC/data=!4m7!3m6!1s0x645b31ef42c17283:0x68498922bed9a9c6!8m2!3d41.1279387!4d-96.3361693!16s%2Fg%2F11ynsrwtjy!19sChIJg3LBQu8xW2QRxqnZviKJSWg,Recovery Drywall & Restoration LLC,4.8,26,Dry wall contractor,,,https://www.recoverydrywall.com/,,Closed · Opens 6 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDBlzCd1otJ9RhS1ajjJcFO0ZYGfSPNxq8QPVrjooSzYNFYYqKZTRGBWr0ZFuE6wBAMkzN0_sZoB7B4ElgK8hgI8ckAyWKvd3DHmLtOjjq07owFFvDhX2-REPnlJa7vwoyrH36zuRFmY3j=w408-h544-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:14.869Z,,,
https://www.google.com/maps/place/Stanley+Steemer/data=!4m7!3m6!1s0x8793f5da586f4737:0x7145e1b86272cc4c!8m2!3d41.2155842!4d-96.0508788!16s%2Fg%2F1tvq4mmn!19sChIJN0dvWNr1k4cRTMxyYrjhRXE,Stanley Steemer,4.7,1203,Carpet cleaning service,"8950 J St, Omaha, NE 68127, United States","6W8X+6J Omaha, Nebraska, USA",https://www.stanleysteemer.com/locations/NE/Omaha/894,+1 402-391-7880,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyBF7BbPvrqSh59MAtPdktXD33niBcWSheCKQDODpP87FG-uaO9wqhk_i7OeRUQH0NRoyVz0Sn7-4bw7vr4eZQWFxxPburOQKKSQRjtpuM7a3pehyirERnQzpiMBzP4A81k3bL=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:19.696Z,,,
"https://www.google.com/maps/place/Home+Pride+Contractors,+Inc./data=!4m7!3m6!1s0x8793857b508a0861:0x5274f5986bdad6cf!8m2!3d41.2744939!4d-95.8664407!16s%2Fg%2F11fl7832fj!19sChIJYQiKUHuFk4cRz9baa5j1dFI","Home Pride Contractors, Inc.",4.9,159,Roofing contractor,"1530 Ave N, Council Bluffs, IA 51501, United States","74FM+QC Council Bluffs, Iowa, USA",https://homepride.net/,+1 712-323-3302,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FromvwdBDZlHIKlIK-UZvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.3037459&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:24.629Z,,,
https://www.google.com/maps/place/3+Amigos+Painting/data=!4m7!3m6!1s0x87938e6996bdc363:0x4b12527a68e759f!8m2!3d41.0434717!4d-96.3361693!16s%2Fg%2F11hbg8lx1c!19sChIJY8O9lmmOk4cRn3WOpiclsQQ,3 Amigos Painting,4.5,16,Painter,,,http://3amigospainting.weebly.com/,+1 402-214-6581,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAJPa1drwi6bJrCXSaEFQOjKK91g_86d70w4YFQqpmGQ5xNtRAFAsqTimSdD9DKOekmrRpIgYlFEiE92y3Rx8tFHqvVP6QRlp4UJGE6GX50Ef9z9iIoDInJGTVVYQzuvbz556k=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:29.361Z,,,
"https://www.google.com/maps/place/Environmental+Restoration,+LLC/data=!4m7!3m6!1s0x879391de222a8613:0x99dc265e5fe14c98!8m2!3d41.3093315!4d-95.9120086!16s%2Fg%2F1w04km01!19sChIJE4YqIt6Rk4cRmEzhX14m3Jk","Environmental Restoration, LLC",4.0,1,Environmental organization,"1304 E Hartman Ave, Omaha, NE 68110, United States","835Q+P5 Omaha, Nebraska, USA",https://www.erllc.com/,+1 888-814-7477,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerorla8kpLrgZX6XZyvjcDEGTP9WH5SYXeH52WznTxAzslUuxsPaQHkmBda31rhhsYwjwBWT-vQyry_Xb48JqepLnMzPNILxy7x64O7hEyiI5dl1go9_w_H631GOM8BwfsJ_YNK0w=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:33.953Z,,,
https://www.google.com/maps/place/Omaha+Public+Works+Department/data=!4m7!3m6!1s0x87938fad49dfdea3:0xde18e246a3c8dc86!8m2!3d41.2567132!4d-95.9412569!16s%2Fg%2F1tjdm7c_!19sChIJo97fSa2Pk4cRhtzIo0biGN4,Omaha Public Works Department,1.8,30,Public works department,"1819 Farnam St, Omaha, NE 68183, United States","7345+MF Omaha, Nebraska, USA",http://www.cityofomaha.org/pw/,+1 402-444-5220,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPainZgLXX-Fb-TmFH-f3d_FG79rTD_lJK1NjdgZRP_n1A9sfaB2cOE4Uu7uvEhctbLHsMVvSO4zb-CYqGHuhAgSjcufK8oCqvqR9k62PTgEXptXhXBzaLy1RdGSZRW2lLS4bk=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:36.567Z,,,
https://www.google.com/maps/place/Mark%27s+Carpet+Cleaning+-+Omaha+Carpet+Cleaning/data=!4m7!3m6!1s0x87938f1dd7101a7f:0x3757e13f592e09f!8m2!3d41.2334704!4d-95.9388675!16s%2Fg%2F1hc4qhsxt!19sChIJfxoQ1x2Pk4cRn-CS9RN-dQM,Mark's Carpet Cleaning - Omaha Carpet Cleaning,4.9,98,Carpet cleaning service,"2712 S 17th St, Omaha, NE 68108, United States","63M6+9F Omaha, Nebraska, USA",https://www.markscarpetcleaningomaha.com/,+1 402-306-0848,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYl0VtkNf0rT2s_aOKPaD2nb0Kt0sveHAUunDGPtjKQkMix0RoRg2GnhVCYLWGVxnoGxsLltg4VFEumKzHQQnOO1X1zYB8mpa2GRrfi4BsoaSY_Vj8JEqnq0LxAbv9AZNMKvvUFw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:41.467Z,,,
https://www.google.com/maps/place/Dent+Solution+Hail+Repair/data=!4m7!3m6!1s0x87938f22c4c3c5c5:0xe54c05ee9788bc8d!8m2!3d41.2527038!4d-95.9605621!16s%2Fg%2F11w4m8_vtr!19sChIJxcXDxCKPk4cRjbyIl-4FTOU,Dent Solution Hail Repair,5.0,4,Auto dent removal service,"3206 Leavenworth St, Omaha, NE 68105, United States","723Q+3Q Omaha, Nebraska, USA",https://www.omahadentsolution.com/,+1 800-485-4944,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoy99Zn-mAeIO7fqpmDcgqC0x-17z13cUCgwUIvYkMza0KLJjq10nRxIB78keff-k103Laupe68GN0PfKcNdmMpn_rz5b2EpSaxbg1_5pyxkBE3L7s1gAu8XiJL_2rkZMKE_F-r=w426-h240-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:46.669Z,,,
https://www.google.com/maps/place/Delicate+and+Secured/data=!4m7!3m6!1s0x87938f391d1dc477:0xa1ab32e7c7be0931!8m2!3d41.2424186!4d-95.9928189!16s%2Fg%2F11ssx7zzj_!19sChIJd8QdHTmPk4cRMQm-x-cyq6E,Delicate and Secured,5.0,21,RV repair and maintenance service,"1718 S 51st St at # 6197, Omaha, NE 68106, United States","62R4+XV Omaha, Nebraska, USA",http://www.delicatervrepair.com/,+1 531-721-6066,"Closed · Opens 9 am

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweogvzacI19aq9VFOg-3_5YOzSKTwbAs0Z21_BrLA4I4kf7PTyBLBwMphnWLpukmv54hPZM4C8tIFB0eX9cs6sVDPkMTYCqjYO5o761ww8hEdkuh-QcDNv4wCiuzsfTqfQT56wst=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,11 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:51.527Z,,,
https://www.google.com/maps/place/McGill+Restoration+Inc/data=!4m7!3m6!1s0x8793910e86aba547:0x5f06317bc3e5b508!8m2!3d41.334638!4d-95.9569863!16s%2Fg%2F1tx8tq5y!19sChIJR6Wrhg6Rk4cRCLXlw3sxBl8,McGill Restoration Inc,3.0,6,Building restoration service,"2821 Grebe St, Omaha, NE 68112, United States","82MV+V6 Omaha, Nebraska, USA",http://mcgillrestoration.com/,+1 402-558-7989,Closed · Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OddOxp97_te6TYGoLZf4Tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.25912&pitch=0&thumbfov=100,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:31:56.559Z,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x87938e52ef80a2af:0x8cad9f6ac7cfcb57!8m2!3d41.2563025!4d-95.9428825!16s%2Fg%2F1v3gsdhj!19sChIJr6KA71KOk4cRV8vPx2qfrYw,Firestone Complete Auto Care,4.2,420,Tire shop,"2001 Harney St, Omaha, NE 68102, United States","7344+GR Omaha, Nebraska, USA",https://www.firestonecompleteautocare.com/nebraska/omaha/2001-harney-st/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 402-590-5519,"Closed · Opens 7 am

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnt2FJrcRRDR2YdJt-ckcorvGQ5BFs5FPt2OhmUiF9fmAdUZL2tYG9qhlx1elld6JPWRQs8sUo3_BaUWmy1Qo2DDJluioeA96mgJFUM-zAsp8rf9kpvwgdn7AmK038nIcafZRBwA=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:32:01.573Z,LGBTQ+ friendly,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Dr+Exteriors/data=!4m7!3m6!1s0x879392cdd612857d:0xc40e866f5a103f54!8m2!3d41.235789!4d-96.0809824!16s%2Fg%2F11b6bcl4nm!19sChIJfYUS1s2Sk4cRVD8QWm-GDsQ,Dr Exteriors,4.9,32,Window installation service,,,https://doctorexteriors.com/,+1 402-614-9758,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJBTVyoqDU67lx8eht_Qohc42zH52tOt4r7qqW_n0B63NVOhuGVrOQJOelUDCalb3OBV1HgHZ2V31qkAt8i05yYrFsbiFCsiPZHcPizkPfJHkketgiyhRt5_WCr8N1seIQsTfB=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:32:06.965Z,,,
https://www.google.com/maps/place/Omaha+Roofing+Company/data=!4m7!3m6!1s0x87938faa3fb32677:0xcd129467c69c5e91!8m2!3d41.2540726!4d-95.9635767!16s%2Fg%2F11r10w2x3q!19sChIJdyazP6qPk4cRkV6cxmeUEs0,Omaha Roofing Company,5.0,1,Roofing contractor,"601 S 35th St, Omaha, NE 68105, United States","723P+JH Omaha, Nebraska, USA",,+1 402-242-5400,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWobsjNtqtylXyqOkqkbQUu-ax4B6ArZm-SxApKyvfPGOkhhOul1TYYFGi0Azvs0IUbk_CCRlKH7n3Si5FWFG1Ypejeqz-crnVtNhRTUW_aLZfWAb8-Rto7HZ1BfQC1FznH8awMA=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:32:13.031Z,,,
https://www.google.com/maps/place/Restoration+Now/data=!4m7!3m6!1s0xafaca282d02a9b77:0x919d4203eddc07ab!8m2!3d41.235805!4d-96.0314184!16s%2Fg%2F11wfpslj7q!19sChIJd5sq0IKirK8Rqwfc7QNCnZE,Restoration Now,5.0,7,Water damage restoration service,,,https://www.restorationow.com/,+1 402-502-7277,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXW4DUG_-9T_T1Ph9dhabINhIYw3xoVALhEWUkm7pzLTdDqMPbX7AJVbGJ2RnhlsrDQ089fjftCRCKlaVJ6OEfLJAKD3TTWSOln5vp-Ww4EaA_PTuYWJlQrPMyKB6OTXXoicFSd__bvqJ1=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:32:18.794Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ace+Construction/data=!4m7!3m6!1s0x8793ee6555555555:0xd890f98f4d5ce338!8m2!3d41.2602905!4d-95.971528!16s%2Fg%2F1tjwj7mf!19sChIJVVVVVWXuk4cROONcTY_5kNg,Ace Construction,4.5,2,Roofing contractor,"Proudly Serving Omaha and Surrounding Areas, 123 N 39th St, Omaha, NE 68131, United States","726H+49 Omaha, Nebraska, USA",,+1 402-556-7340,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjy9AnfF8ixMj6W6H3hjQmRsr-mZAW01YQyz-Vkh7nhKDK8mgefJMf3ST_IhDXdRBCAg4V-rSh6kKx308AAZWADoJ_BBYL9ifDs4ScVxpKU5KxRmfUwaug4kuB-BRb0Izthirc=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:32:24.758Z,,,
https://www.google.com/maps/place/Big+O+Stucco/data=!4m7!3m6!1s0x87938f8813de2e4b:0x8e26fa5bc2e39bd5!8m2!3d41.291859!4d-96.069612!16s%2Fg%2F11rb5spv84!19sChIJSy7eE4iPk4cR1Zvjwlv6Jo4,Big O Stucco,5.0,3,Stucco contractor,,,http://stuccorepairomaha.com/,+1 402-521-5852,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZG_VXwqYX06erZEW1GKzoYiDs9cYGQmUhKXnyje06SkQ6Ei4S3109C-YE314bpM0qpp-NOoQ8XBc0NF7HNmKHaFYubR9YM6zKSb1isnrVdh_A68QUB6HZDi3LCoDcCE6w7EHkVQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:32:29.967Z,Identifies as women-owned,,
https://www.google.com/maps/place/Servpro+of+Omaha+Northeast/data=!4m7!3m6!1s0x879389f57e0a6c7d:0x23f94a40c08ee695!8m2!3d41.161426!4d-95.923555!16s%2Fg%2F11rnfyqw6v!19sChIJfWwKfvWJk4cRleaOwEBK-SM,Servpro of Omaha Northeast,,,Water damage restoration service,"2201 Thurston Cir Suite 2, Bellevue, NE 68005, United States","536G+HH Bellevue, Nebraska, USA",https://www.servproomahanortheast.com/,+1 402-830-3870,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxUJFeBr122R-wbrQar-mqcZC2VzaaaXFgTmngBJtbXAyyvqJy2F4cYdJguB9kZvtk0t1qtpVm9dws994s_7ltCfNxyzsYR0a-hhFZoIpmiNmFMAIy8S4q8YpA0cPGvdZdxoEjCA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:32:35.275Z,,,
https://www.google.com/maps/place/ABC+Abatement/data=!4m7!3m6!1s0x8793f2b86a4aac21:0xcf595ba01cff0ad2!8m2!3d41.2149222!4d-96.0522321!16s%2Fg%2F1tq6d_7f!19sChIJIaxKarjyk4cR0gr_HKBbWc8,ABC Abatement,4.7,6,Asbestos testing service,"4507 S 90th St, Omaha, NE 68127, United States","6W7X+X4 Omaha, Nebraska, USA",https://www.abcabatement.com/,+1 531-867-6172,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBdFHaon1PocpjXRsRrTGCzvnjM-778lWvyxW0hgasCexfDOqJQvNe8J7jXkWWxnOCjLCbkVNg_oSLXLozJBpWR-HHgreo-pIo50GRIeKYvXqCBI0l-qlGoumoGCpidW88T73VUTrjVlw=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:32:40.157Z,Identifies as women-owned,,
