placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,error
https://www.google.com/maps/place/Utley+%26+Knowles+Cpas+Pa/data=!4m7!3m6!1s0x89ab135a2b0918a5:0x203440f0630b2c79!8m2!3d35.0441107!4d-78.9229507!16s%2Fg%2F1tlqqvtv!19sChIJpRgJK1oTq4kReSwLY_BANCA,Utley & Knowles Cpas Pa,3.9,8,Tax preparation,"2715 Breezewood Ave, Fayetteville, NC 28303, United States","23VG+JR Fayetteville, North Carolina, USA",http://www.utleyknowles.com/,+1 910-484-5555,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q9FRAKjr7rRx0hAy8gZq6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.81628&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:24:50.527Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Alison+Green+Accounting+and+Taxation,+LLC/data=!4m7!3m6!1s0x89ab3f1436183ca9:0xadc52604b8aaa4b9!8m2!3d35.046382!4d-79.083842!16s%2Fg%2F11cjh_mzpv!19sChIJqTwYNhQ_q4kRuaSquAQmxa0","Alison Green Accounting and Taxation, LLC",5.0,138,Accountant,"1868 Ellie Ave, Fayetteville, NC 28314, United States","2WW8+HF Fayetteville, North Carolina, USA",http://www.agtaxgirl.com/,+1 910-339-3057,Closed ⋅ Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_pGTie4v6ypnw40yZ27INA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.54828&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:24:55.636Z,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Freeman+%26+Barrett+CPAs+PA/data=!4m7!3m6!1s0x89ab1358e5c1d7c7:0x256714ffa9cdb28b!8m2!3d35.043396!4d-78.9264978!16s%2Fg%2F1tc_rwj6!19sChIJx9fB5VgTq4kRi7LNqf8UZyU,Freeman & Barrett CPAs PA,3.7,12,Accounting firm,"2929 Breezewood Ave, Fayetteville, NC 28303, United States","23VF+9C Fayetteville, North Carolina, USA",http://www.freemanandbarrett.com/,+1 910-764-3600,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOFwomG2jl0xL6ibTzxORe6Ihp_LCXRyGiwPue0=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:00.773Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Latino+Tax+%26+Accounting+Solutions/data=!4m7!3m6!1s0x89ab6dad2550b6e9:0x448364dad375154a!8m2!3d35.0793228!4d-78.9157497!16s%2Fg%2F11xl3dxnf7!19sChIJ6bZQJa1tq4kRShV109pkg0Q,Latino Tax & Accounting Solutions,5.0,1,Tax preparation service,"1804 McGougan Rd, Fayetteville, NC 28303, United States","33HM+PP Fayetteville, North Carolina, USA",http://www.zenbizfile.com/,+1 239-218-9632,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3OavPCeonHRogBdVS2GkfjIfkOkknJqzfYaMI=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:05.913Z,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,,,
https://www.google.com/maps/place/Blake+L+w+CPA/data=!4m7!3m6!1s0x89ab6b4a02b3c04f:0x85e175b439adf541!8m2!3d35.0648826!4d-78.9499486!16s%2Fg%2F1thxlycp!19sChIJT8CzAkprq4kRQfWtObR14YU,Blake L w CPA,5.0,1,Accountant,"201 S McPherson Church Rd #232, Fayetteville, NC 28303, United States","3372+X2 Fayetteville, North Carolina, USA",,+1 910-486-5772,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R3VGrZTt2SMS9P4yIOqs0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.404236&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:10.876Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/N-Vision+Accounting/data=!4m7!3m6!1s0x89ab6d26ebd4f63b:0xfef45e3862c5d029!8m2!3d35.0683108!4d-78.87963!16s%2Fg%2F11dz_1kcjh!19sChIJO_bU6yZtq4kRKdDFYjhe9P4,N-Vision Accounting,5.0,9,Accountant,"925 Ramsey St, Fayetteville, NC 28301, United States","349C+84 Fayetteville, North Carolina, USA",,+1 910-483-6803,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JRPfKKBTyxTQhF3AuYQH4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.51382&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:15.885Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Buie,+Norman+%26+Company,+P.A/data=!4m7!3m6!1s0x89ab13508fdbb23d:0x2cdd6b1b02123fce!8m2!3d35.0473152!4d-78.9210526!16s%2Fg%2F11c44p_9v4!19sChIJPbLbj1ATq4kRzj8SAhtr3Sw","Buie, Norman & Company, P.A",5.0,7,Bookkeeping service,"2294 McGill Dr, Fayetteville, NC 28305, United States","23WH+WH Fayetteville, North Carolina, USA",http://buienorman.com/,+1 910-484-0145,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lgUgyyeKwQaVE1Kg1cfPrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.53333&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:18.858Z,,,,,,,,,,
https://www.google.com/maps/place/Bryan+Merritt+and+Associates+PLLC/data=!4m7!3m6!1s0x89ab134bb0c38bed:0x659de60d3a77aa2f!8m2!3d35.0498805!4d-78.9228392!16s%2Fg%2F11lqcml6p5!19sChIJ7YvDsEsTq4kRL6p3Og3mnWU,Bryan Merritt and Associates PLLC,5.0,1,Certified public accountant,"605 Executive Pl, Fayetteville, NC 28305, United States","23XG+XV Fayetteville, North Carolina, USA",http://bmacpanc.com/,+1 910-323-5544,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MPYlxE2QgxEHA9SIEz7-VA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.807076&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:23.687Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,,
"https://www.google.com/maps/place/Comstock+%26+Villegas,+CPAs,+PA/data=!4m7!3m6!1s0x89ab1359d4be7247:0x5e9d6bd572b6172f!8m2!3d35.047029!4d-78.926309!16s%2Fg%2F1tqnmhlm!19sChIJR3K-1FkTq4kRLxe2ctVrnV4","Comstock & Villegas, CPAs, PA",,,Accountant,"2545 Ravenhill Dr #106, Fayetteville, NC 28303, United States","23WF+RF Fayetteville, North Carolina, USA",https://www.cvcpas.com/,+1 910-483-6077,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IKbKMAoyDMNUUi02txyh_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.92624&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:28.610Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Bottom+Line+Accounting/data=!4m7!3m6!1s0x89ab6ab7d73008df:0x1972558e0a112694!8m2!3d35.0731585!4d-78.9968978!16s%2Fg%2F1tgcsrh4!19sChIJ3wgw17dqq4kRlCYRCo5Vchk,Bottom Line Accounting,3.7,3,Accountant,"224 Addison Dr, Fayetteville, NC 28314, United States","32F3+76 Fayetteville, North Carolina, USA",http://www.bottomlineaccounting.org/,+1 910-424-0004,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i6unfUuYUWMUcHvhNvwLDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.79767&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:33.490Z,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/Lover%27s+Tax+Services/data=!4m7!3m6!1s0x89ab15d57cd1d7b1:0x7a479840f784accb!8m2!3d35.0607634!4d-78.9564441!16s%2Fg%2F1td61llf!19sChIJsdfRfNUVq4kRy6yE90CYR3o,Lover's Tax Services,4.8,55,Tax preparation service,"589 Castle Rising Rd, Fayetteville, NC 28314, United States","326V+8C Fayetteville, North Carolina, USA",,+1 910-424-3654,Closed ⋅ Opens 12 pm Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EORcjuc5jIP-61o9D-P0Yg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.15813&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:38.365Z,Closed,12–6 pm,12–6 pm,12–6 pm,12–6 pm,12–6 pm,9 am–3 pm,,,
https://www.google.com/maps/place/2+Skirts+Tax+And+Bookkeeping/data=!4m7!3m6!1s0x89ab6de7c3b6032f:0xeb2edefad07befa8!8m2!3d35.0757492!4d-78.9262853!16s%2Fg%2F11lv_h0qpd!19sChIJLwO2w-dtq4kRqO970PreLus,2 Skirts Tax And Bookkeeping,5.0,3,Tax preparation,"McNairy Building Professional Suites, 823 Elm St Suite 210, Fayetteville, NC 28303, United States","33GF+7F Fayetteville, North Carolina, USA",,+1 910-263-8479,,https://lh3.googleusercontent.com/p/AF1QipPJLqnBfxMhZDA1VvN0ueKhDOldhg4TXTmOYLQm=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:41.171Z,,,,,,,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Kirby+Jackie+CPA/data=!4m7!3m6!1s0x89ab0d2599d2d511:0x3468a89ccb9b1a55!8m2!3d35.0320761!4d-78.7915128!16s%2Fg%2F1td3gx0j!19sChIJEdXSmSUNq4kRVRqby5yoaDQ,Kirby Jackie CPA,4.2,5,Accountant,"3627 Clinton Rd, Fayetteville, NC 28312, United States","26J5+R9 Fayetteville, North Carolina, USA",,+1 910-483-4679,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TuGKWoYjqHrdIz7jPuH8HA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.555974&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:44.349Z,,,,,,,,,,
https://www.google.com/maps/place/Beyah%27s+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x89ab6ca6b5b1406f:0xc1f1a53ec6cf1d07!8m2!3d35.0732702!4d-78.9234588!16s%2Fg%2F11cn68n7_f!19sChIJb0CxtaZsq4kRBx3Pxj6l8cE,Beyah's Accounting & Tax Services,3.6,16,Tax preparation service,"2620 Bragg Blvd ste d, Fayetteville, NC 28303, United States","33FG+8J Fayetteville, North Carolina, USA",,+1 910-483-5644,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S9gyz_bKuWY1r5kD73UE6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.656776&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:49.285Z,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x89ab6af169d86a3f:0x4356906d4630c2b4!8m2!3d35.09993!4d-78.9903321!16s%2Fg%2F1vpq7rt1!19sChIJP2rYafFqq4kRtMIwRm2QVkM,Jackson Hewitt Tax Service,4.7,110,Tax preparation,"6243 Yadkin Rd #101, Fayetteville, NC 28303, United States","32X5+XV Fayetteville, North Carolina, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/nc/fayetteville/6243-yadkin-road/10474?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=10474,+1 910-864-9816,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodlxGYoV1sNjcHkBj9TvwI_O3OPYePniuKncLT5hbuAQiaCyrs3qcz5W85BVS7CsBPXiAIGbTCn3y9a34xm3FNcgbOZ4A_Fx-Fosp_bJSfR8Zq59pmUkHax73sL_U3I28vwdPdfA=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:52.097Z,,,,,,,,,,
https://www.google.com/maps/place/Daphne%27s+Tax+Service+LLC/data=!4m7!3m6!1s0x89ab6b6b6eec621d:0x2837c99df5e64e53!8m2!3d35.0674234!4d-78.9494627!16s%2Fg%2F11mw8k0q0s!19sChIJHWLsbmtrq4kRU07m9Z3JNyg,Daphne's Tax Service LLC,4.9,57,Tax preparation,"3710 Morganton Rd Suite 110, Fayetteville, NC 28303, United States","3382+X6 Fayetteville, North Carolina, USA",http://www.daphnestaxservice.com/,+1 910-491-4081,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1ml-tcxjwrRPo4WRX-Piug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.09753&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:25:57.253Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,11 am–2 pm,,,
https://www.google.com/maps/place/Williford+High+%26+Co/data=!4m7!3m6!1s0x89ab14a58f48578d:0x45d1ccba5b9102ea!8m2!3d35.047558!4d-78.9365652!16s%2Fg%2F1trvm943!19sChIJjVdIj6UUq4kR6gKRW7rM0UU,Williford High & Co,5.0,1,Accountant,"951 S McPherson Church Rd # 201, Fayetteville, NC 28303, United States","23X7+29 Fayetteville, North Carolina, USA",https://www.whccpas.com/,+1 910-484-2168,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AIMpgXobcN81qLFNPk1XFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.798179&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:02.261Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89ab6af5001ad821:0xb006ea6ce386bde1!8m2!3d35.1049129!4d-78.9940334!16s%2Fg%2F1tfk0qdb!19sChIJIdgaAPVqq4kR4b2G42zqBrA,H&R Block,4.5,97,Tax preparation service,"6468 Yadkin Rd, Fayetteville, NC 28303, United States","4234+X9 Fayetteville, North Carolina, USA",https://www.hrblock.com/tax-office-near-me/north-carolina/fayetteville/31949/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 910-864-5456,,https://lh3.googleusercontent.com/p/AF1QipM0CV2YmVgyq0HRENIF6aEa4mvu8b2UbG7PJZaF=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:05.382Z,,,,,,,,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89ab69a586d83eaf:0xa6f7761cdc413f22!8m2!3d35.1570501!4d-78.9778873!16s%2Fg%2F1v44r8lr!19sChIJrz7YhqVpq4kRIj9B3Bx296Y,H&R Block,4.7,95,Tax preparation service,"North Post Px, Bldg 8, 5050 Butner Rd, Fort Liberty, NC 28310, United States","524C+RR Fayetteville, North Carolina, USA",https://www.hrblock.com/tax-office-near-me/north-carolina/fort-liberty/32864/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 910-436-0475,,https://lh3.googleusercontent.com/p/AF1QipP7TH7IXUmdwXU1Qzd3zfgU_oYIdcKseUcNbOaH=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:08.313Z,,,,,,,,,,
"https://www.google.com/maps/place/Edwards,+Pechmann+%26+Packer+Inc/data=!4m7!3m6!1s0x89ab1344df8014a1:0x1988839942954942!8m2!3d35.0434058!4d-78.9163652!16s%2Fg%2F1q2vx6tp7!19sChIJoRSA30QTq4kRQkmVQpmDiBk","Edwards, Pechmann & Packer Inc",5.0,3,Financial consultant,"211 Fairway Dr, Fayetteville, NC 28305, United States","23VM+9F Fayetteville, North Carolina, USA",https://epcpas.com/,+1 910-483-8101,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MGvozEt86eqVE3i3jeSwfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.538784&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:13.217Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x89ab6c3b13214269:0x50db96503b5e0804!8m2!3d35.1296933!4d-78.8993838!16s%2Fg%2F1thct60c!19sChIJaUIhEztsq4kRBAheO1CW21A,Jackson Hewitt Tax Service,4.6,110,Tax preparation,"929 McArthur Rd Ste G, Fayetteville, NC 28311, United States","44H2+V6 Fayetteville, North Carolina, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/nc/fayetteville/929-mcarthur-rdste-g/13515?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=13515,+1 910-701-2056,"Closed ⋅ Opens 9 am Mon

Updated by this business 7 days ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XXm7PaFjIKJRVenzXD-T0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.03775&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:18.211Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Elite+Tax+%26+Accounting/@34.0510231,-83.205443,5z/data=!3m1!4b1!4m6!3m5!1s0x89ab6b0cc304e63f:0xb4e409ebc9f378f9!8m2!3d34.0510231!4d-83.205443!16s%2Fg%2F11qndtbglt",Elite Tax & Accounting,5.0,10,Accounting firm,,,http://www.elitetaxproworldwide.com/,+1 910-230-5664,Closed ⋅ Opens 9 am Mon,,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:24.996Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,,,
https://www.google.com/maps/place/Strother+Accounting+Services/data=!4m7!3m6!1s0x89ab13a66d232ddb:0x258777d9e92516df!8m2!3d35.0069687!4d-78.896347!16s%2Fg%2F1vpptcw0!19sChIJ2y0jbaYTq4kR3xYl6dl3hyU,Strother Accounting Services,5.0,3,Accountant,"2606 Phoenician Dr, Fayetteville, NC 28306, United States","2443+QF Fayetteville, North Carolina, USA",,+1 910-486-0538,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=73Ac_nF_9QGdTI-cSI9_rQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.9998&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:27.997Z,,,,,,,,,,
https://www.google.com/maps/place/Adam+Hall+CPA+PA/data=!4m7!3m6!1s0x89ab0adfcc0856ab:0xebfb1375a27ec405!8m2!3d35.016138!4d-78.699616!16s%2Fg%2F1vyk3cbr!19sChIJq1YIzN8Kq4kRBcR-onUT--s,Adam Hall CPA PA,4.8,34,Accountant,"7233 Clinton Rd, Stedman, NC 28391, United States","2882+F5 Stedman, North Carolina, USA",http://www.adamhallcpa.com/,+1 910-483-5696,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EOlxKa2wnkPzlKMjGwcWFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.969304&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:33.143Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Ferguson%27s+%26+Washingtons+Tax+and+Accounting/data=!4m7!3m6!1s0x89ab6ae0e3ef31b5:0xcef082774d17ac9a!8m2!3d35.086793!4d-78.977908!16s%2Fg%2F1tm0v0hw!19sChIJtTHv4-Bqq4kRmqwXTXeC8M4,Ferguson's & Washingtons Tax and Accounting,3.7,7,Tax preparation service,"5422 Yadkin Rd, Fayetteville, NC 28303, United States","32PC+PR Fayetteville, North Carolina, USA",,+1 910-826-6738,Closed ⋅ Opens 11 am Mon,https://lh3.googleusercontent.com/p/AF1QipOVOHNXwHfM5jm-61iQoBtrA2s_6_0x5dli6OCa=w408-h296-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:43.507Z,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89ab6db471c07c35:0xc2194c0df79f1cd8!8m2!3d35.1171099!4d-78.8829104!16s%2Fg%2F1td77fvn!19sChIJNXzAcbRtq4kR2Byf9w1MGcI,H&R Block,4.7,203,Tax preparation service,"3915 Ramsey St #104, Fayetteville, NC 28311, United States","4488+RR Fayetteville, North Carolina, USA",https://www.hrblock.com/tax-office-near-me/north-carolina/fayetteville/31941/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 910-488-2413,,https://lh3.googleusercontent.com/p/AF1QipM50Mmxj_09fNqw3ortYyIiDXqBUon4GTK2zcGK=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:46.536Z,,,,,,,,,,
https://www.google.com/maps/place/Cherry+Bekaert/data=!4m7!3m6!1s0x89ab13613e6d8569:0x68ab57e1b75b2fd3!8m2!3d35.0448704!4d-78.9410256!16s%2Fg%2F1vcq8g4k!19sChIJaYVtPmETq4kR0y9bt-FXq2g,Cherry Bekaert,1.0,1,Accountant,"4140 Ferncreek Dr Ste 102, Fayetteville, NC 28314, United States","23V5+WH Fayetteville, North Carolina, USA",https://www.cbh.com/locations/cpa-accounting-firm-in-raleigh-nc/?utm_source=google&utm_medium=organic&utm_campaign=gmb-fayetteville-nc&utm_content=website-button,+1 910-483-7131,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOUhmx5CjVp8Sa1kC4qKxODHl-27XBYbXFssbfJ=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:51.463Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Florence+Black+%26+Associates,+Inc./data=!4m7!3m6!1s0x89ab135000ff61c7:0xa9bc57800cbd4ae2!8m2!3d35.055523!4d-78.9016441!16s%2Fg%2F1tcvvqps!19sChIJx2H_AFATq4kR4kq9DIBXvKk","Florence Black & Associates, Inc.",5.0,2,Accountant,"1314 Raeford Rd a, Fayetteville, NC 28305, United States","334X+68 Fayetteville, North Carolina, USA",http://blackacct.com/,+1 910-484-3800,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lHYLG5fDp5fT-VtMUgTK2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.36456&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Spring+Lake+Fayetteville+NC/@35.1740101,-79.0062789,14z",2025-10-19T15:26:56.632Z,Closed,"8 am–1 pm, 2–5 pm","8 am–1 pm, 2–5 pm","8 am–1 pm, 2–5 pm","8 am–1 pm, 2–5 pm",8 am–1 pm,Closed,,,
