placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Copeland%27s+Mulch+Depot/data=!4m7!3m6!1s0x89c701bc8916c6f5:0xced3ebf94b3626dd!8m2!3d39.7113692!4d-75.6491692!16s%2Fg%2F1trvmd67!19sChIJ9cYWibwBx4kR3SY2S_nr084,Copeland's Mulch Depot,4.4,78,Mulch supplier,"2 Honeysuckle Ln, Stanton, DE 19804, United States","P962+G8 Stanton, Delaware, USA",http://copelandsmulchdepot.com/,+1 302-633-9536,"Open · Closes 6 pm

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdC_84hqei0p55oqCCMVPz8hUcHD_NjTCHW1nACTzy_7x1fqcBhMh83rZSj9_M2ecQIAibinym3Q1aZL1NmMN1IQcwMt3-KIrkLNCi1CyUNhcR7U4FpKTCfCDJjVGcTFfTxe1GWQ=w408-h271-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–3 pm,9 am–3 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:10:58.815Z,,
https://www.google.com/maps/place/Class+Roofing/data=!4m7!3m6!1s0x89c7a91f6739e66d:0xb3f9e084f8ae0c7a!8m2!3d39.6554013!4d-75.740715!16s%2Fg%2F11t83fspqp!19sChIJbeY5Zx-px4kRegyu-ITg-bM,Class Roofing,5.0,243,Roofing contractor,"16 Ardmore Rd, Newark, DE 19713, United States","M745+5P Newark, Delaware, USA",https://roofingwithclass.com/,+1 302-405-2392,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwQ-ivXG789JAx-KfTml7A526bfMkGegxwIgWSUj396VEmL1W0jQ3o55IRrQIlvAqos1L-0VfqbamCycZrJGMnA_CRAUA2d8-Adgns_qBTqO4ZErOFL-5aAtmtliFYNlfL8N1Cpw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:03.419Z,,
https://www.google.com/maps/place/Rocky%27s+Paving/data=!4m7!3m6!1s0x4fe5cc939b0082bb:0x8e3f49f9ec751300!8m2!3d39.6289429!4d-75.6986145!16s%2Fg%2F11mm97jglp!19sChIJu4IAm5PM5U8RABN17PlJP44,Rocky's Paving,5.0,8,Paving contractor,,,https://rocksolid-asphalt.net/,+1 302-838-2008,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4XxFwn5CBjQL4RWfMqx5PplGfVCVmQTwTW8PG-BHIh3H3-72QVIg2YOvreySTQMjd7jo5-MdSnuB670NXLfFNVTpaFnBwGHQRdUZuZ8qMlLGdXU2FYfcMrWlWydQ8i6z_YBDwWy_XjoBw=w431-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:08.100Z,,
https://www.google.com/maps/place/Shockley+Trucking+%26+Excavating/data=!4m7!3m6!1s0x89c7abfb85e5f14b:0x29740d6a0ba2a552!8m2!3d39.682499!4d-75.8026017!16s%2Fg%2F11w3mskpfq!19sChIJS_Hlhfurx4kRUqWiC2oNdCk,Shockley Trucking & Excavating,4.3,6,Excavating contractor,"320 Cat Swamp Rd, Elkton, MD 21921, United States","M5JW+XX Elkton, Maryland, USA",,+1 410-920-8513,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-vbz1nepx1ki_wFet-0Zwg87Mb4y7UfCnGwXANiaoEHRUVcbbQs8vChOkmSGJbuS0eDwy2t7cBCLsUG6pxY6kEponyrECAX4TS6jFnqjAxk2xi609DScZ6Wi16cIv2etgJoFX=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:12.504Z,,
"https://www.google.com/maps/place/Gerard%27s+Lawn+Care+Plus,+LLC/data=!4m7!3m6!1s0x89c7abc43aedb313:0x6f0f7aa2ba77236!8m2!3d39.5461147!4d-75.7700359!16s%2Fg%2F11h5vz1jnd!19sChIJE7PtOsSrx4kRNnKnK6r38AY","Gerard's Lawn Care Plus, LLC",4.8,23,Lawn care service,"64 Bay Blvd, Newark, DE 19702, United States","G6WH+CX Newark, Delaware, USA",http://gerardlawncare.com/,+1 302-528-3344,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfgYUJKe7GzYjroCoUe4YMJGrFqg22Dfe3HqtNVwXVcVbHqrywOSWzbpRl1Ibf4IuQqvSHOy5ikJUrw9FpPw32H0EPF13skpbyUJ-4dczt7xpH7_fSzynbSseh7oFf7qFMINC8=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:17.146Z,,
https://www.google.com/maps/place/Martin+Construction+Services+LLC/data=!4m7!3m6!1s0x89c7a90b5b560521:0x359274f9683885b6!8m2!3d39.6515115!4d-75.7654923!16s%2Fg%2F11cjpcqpn_!19sChIJIQVWWwupx4kRtoU4aPl0kjU,Martin Construction Services LLC,4.6,7,Construction company,"340 W Chestnut Hill Rd, Newark, DE 19713, United States","M62M+JR Newark, Delaware, USA",http://www.martincsllc.com/,+1 302-200-0885,Closes soon · 4 pm · Opens 7:30 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxRFiNe0zczQg3Bh9tY4sxWDxHcgAVdIU9DLG_13TCjLVjMoaytnUMP8Rxd9J24reuxi-Uka3EApId2EMdxZuHpguLRyXw7PZKgZu93-BpBH8hMnxau80iGTdi4LIte4xY8omo=w408-h544-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:21.535Z,,
https://www.google.com/maps/place/Outland+lanscape+services/data=!4m7!3m6!1s0xe8d97bb01bc4809:0x47237a09eec0c9f!8m2!3d40.4826448!4d-77.6047046!16s%2Fg%2F11pzvsmkt1!19sChIJCUi8AbuXjQ4RnwzsnqA3cgQ,Outland lanscape services,5.0,1,Landscape designer,,,https://www.facebook.com/Outland-Landscape-Services-109737454002572,+1 302-565-8797,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9qsQF9kFh9tbgBB3QxtHjpeSJ8M8Z6Dsa5UAXFb3ZSUQHMRS6brLnde4bpOX9nKvnMZBV1B60Uz0huvrkMS1pEQx2ggar8cRAIjQ51pWxOPB-I8FxLjV-xQwFnmQZ_I7DONctEg=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–3 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:25.820Z,,
https://www.google.com/maps/place/Brightside+general+lawn+maintenance/data=!4m7!3m6!1s0x89c707cae01066c9:0x61741aa432c1b06c!8m2!3d39.6289381!4d-75.6854177!16s%2Fg%2F11z5ywdll9!19sChIJyWYQ4MoHx4kRbLDBMqQadGE,Brightside general lawn maintenance,,,Landscaper,"147 Auckland Dr, Newark, DE 19702, United States","J8H7+HR Newark, Delaware, USA",,+1 302-332-5357,"Open · Closes 5:30 pm

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeuGBT4_AdpSixW2bJ-o6sMBcHdPT_e0JNBmWkH-EBAEb-ljtuK9ucm4NYKVt37AIo-TJWrBv6G3OMTJ8CSNjExlNcz3cRaPvg5EGvko_I7PfdW54jNl5UHbQ4mgRlL1RRwTdYz6wOgbdH=w408-h408-k-no,true,6 am–5:30 pm,6 am–5:30 pm,6 am–5:30 pm,8 am–3:30 pm,9 am–2 pm,6 am–5:30 pm,6 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:30.421Z,,
"https://www.google.com/maps/place/Ramone%27s+Landscaping,+LLC/data=!4m7!3m6!1s0x89c700053b574ea7:0x58219aa2c576b7c0!8m2!3d39.7381722!4d-75.7032575!16s%2Fg%2F119tjs6wg!19sChIJp05XOwUAx4kRwLd2xaKaIVg","Ramone's Landscaping, LLC",3.8,8,Landscaper,"4905 Mermaid Blvd, Wilmington, DE 19808, United States","P7QW+7M Wilmington, Delaware, USA",http://www.ramoneslandscaping.com/,+1 302-268-8023,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXte46SJs71dpKNdGP3vQyJ5Nm0-y8NQXLmyWYOPor8Y7TwF5tBw986rNr9NJdxXQWFr7vMMiYUFaB4oOl0XAOE8jWkRfBi6shhdBaTBIleMp6dN6dEqooNu_1VMqpfKqQaeYb=w408-h342-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:34.767Z,,
https://www.google.com/maps/place/R+Rhoades+lawn+and+landscape/data=!4m7!3m6!1s0x89c7af9476871eb3:0x7bea584cf862f53d!8m2!3d39.6527599!4d-75.7958363!16s%2Fg%2F11ghzkqpnl!19sChIJsx6HdpSvx4kRPfVi-ExY6ns,R Rhoades lawn and landscape,4.0,6,Landscaper,"14 Peach Rd, Elkton, MD 21921, United States","M633+4M Elkton, Maryland, USA",,+1 443-926-7047,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHz0UqoXgJHm0dw5kCw3sXSZPdkMZi7mmgWMntTGcxgoszeitP_msOUTWgnRW9ujpnGWPupTvNPgUdTQ0-7fqPmocaqrygPndREaZujzJbKg8BZi2ChMTbvk7_HN1Xj3jvhIK6AFS7ix50=w425-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:37.122Z,,
https://www.google.com/maps/place/Abrego%27s+Lawn+Service/data=!4m7!3m6!1s0x457fa26c63f55197:0xdd5a7b752ff39aaa!8m2!3d39.767602!4d-75.628208!16s%2Fg%2F11m6c358rg!19sChIJl1H1Y2yif0URqprzL3V7Wt0,Abrego's Lawn Service,4.7,13,Lawn care service,,,http://www.abregoslawnservice.com/,+1 302-668-9974,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIm50xIvjOfu2eJ7usLchBo0CJLecT-a-GtUkhrSe92bCsPrsSfJYkd-lNpcLtHjVaPAgTjXBW7JIVDUaxa-w6GZtXQhB7j9K-V9MrzQFgPFWXTKzhvej7h1ORR_rkDcJWS6NEa2_dcRc=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:45.914Z,,
"https://www.google.com/maps/place/El+Gallo+Landscaping,+LLC/data=!4m7!3m6!1s0x7278ea794c1326d:0x460d71abc913f66b!8m2!3d39.737408!4d-76.0432785!16s%2Fg%2F11n99xtc64!19sChIJbTLBlKeOJwcRa_YTyatxDUY","El Gallo Landscaping, LLC",,,Landscaper,,,,+1 302-981-5346,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEN6t0Sg4UQOnwM7_ljmYjDk0InOEuuLo3rR-NwqdEgxWbFSBZl1A20Wge-UaP3nZL3xIn09NofDEz3I567PDst39MvaQ9Z9B2Z4xpqU2F4V5orY6O8qdhEPOWql8o5olcEOFr1UlGvY9kM=w408-h402-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–2 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:50.171Z,,
https://www.google.com/maps/place/The+Cutting+Edge+of+Delaware+Inc./data=!4m7!3m6!1s0x89c7058ae000a5b5:0xe2167c6cc2abe5cc!8m2!3d39.5733648!4d-75.5960727!16s%2Fg%2F11f0_gvzjs!19sChIJtaUA4IoFx4kRzOWrwmx8FuI,The Cutting Edge of Delaware Inc.,4.6,37,Landscaper,"511 5th St, Delaware City, DE 19706, United States","HCF3+8H Delaware City, Delaware, USA",https://www.thecuttingedgeofde.com/,+1 302-834-8723,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFd_BgACqJbRDUpTiCnjMA0YbJFkHckHrGAD8IprmodcdUHNYpUas45Vh0H8msH1qFZql7ALJBnCWk3fNiJCLdC9kWTJk1twJdPNFZIoFFouh1fLm3uGeGsbqLukjQ7igs2xyLF6Q=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8–10 am,8–10 am,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:54.978Z,,
https://www.google.com/maps/place/P%26M+Lawn+Care+LLC/data=!4m7!3m6!1s0x89c7abdea90a647d:0x1ed297970672b420!8m2!3d39.767703!4d-75.7971605!16s%2Fg%2F1pp2vdh90!19sChIJfWQKqd6rx4kRILRyBpeX0h4,P&M Lawn Care LLC,3.4,7,Lawn care service,,,,+1 302-893-4814,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETwu7NvHXYY31Yakv2rk_psbKD64E0iIBMZvYmzq5SGiWeBF7kGcGmKWcjqYf1GRvo4J8pjIlKNddnQ0RqvXmlIzDghbT2sv1xDvVWfjqHk_9inH8a8kBeBxYnicztxhe0RJHtCQ=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:11:59.210Z,,
https://www.google.com/maps/place/Chito+Roofing+%26+Siding/data=!4m7!3m6!1s0x89c7ab0fd4685875:0x8b1fc71d29085875!8m2!3d39.6741619!4d-75.726465!16s%2Fg%2F11q1qbrrn4!19sChIJdVho1A-rx4kRdVgIKR3HH4s,Chito Roofing & Siding,,,Roofing contractor,"39 Fleming St, Newark, DE 19713, United States","M7FF+MC Newark, Delaware, USA",,+1 302-391-0701,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUv1lCKD36Gp_hBnJXpJ5PtYouIQDrhpURFrAv5Cn946hB5MMJn9J_yEJZfFS61bg3gg8VhjEVDhReOwUFFAbd7zo8tzUT0IqgLWLZnl92ktDaja45FqxNA9AZYL-QrN0MpgFn=w630-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:03.516Z,,
https://www.google.com/maps/place/Autumn+Hill+Patio+%26+Landscape/data=!4m7!3m6!1s0x89c6fd1ae596fb8b:0x9c42a5860ed7b70d!8m2!3d39.6454909!4d-75.6283545!16s%2Fg%2F11xj2ryz8!19sChIJi_uW5Rr9xokRDbfXDoalQpw,Autumn Hill Patio & Landscape,5.0,10,Landscaper,,,http://autumnhillpatio.com/,+1 302-293-1183,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG__S2SyA1saArUkgLOeCIZ81avvr3YKkqSTyFRgTWw2tfRdXc1ZkPgHcPS8m8j4TLMsEuuT5PUjQt7KYnmrvfGmwfkZTe_7hiCgc0f--gWC1NvCiHBweQt56WhKZffSWKqdxw=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:07.910Z,,
"https://www.google.com/maps/place/G%26M+Concrete,+LLC/data=!4m7!3m6!1s0x89c7015909bf100d:0xde89e82c452eb78a!8m2!3d39.5648984!4d-75.5972185!16s%2Fg%2F11n8pwr3dq!19sChIJDRC_CVkBx4kRircuRSzoid4","G&M Concrete, LLC",5.0,10,Concrete contractor,,,,+1 302-507-7807,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiQLZcTpPaN67bCY5a82En6uByg0Csknzx4AtuxuuTr2nVddhfDwwc9QaTNLLgeAiXBaJ5oOLEQpmguJECTY1M2ZJVA0-dp5owP1NeXfeJ9egP3uazYsmAgYisgpMVrxAmnzknQ0u1gxYu=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:12.181Z,,
https://www.google.com/maps/place/Arte+Lawncare/data=!4m7!3m6!1s0x65351eb2d7dd1871:0xcc5addac46efb44e!8m2!3d39.5648984!4d-75.5972185!16s%2Fg%2F11sz3vv5_l!19sChIJcRjd17IeNWURTrTvRqzdWsw,Arte Lawncare,4.8,121,Landscaper,,,https://www.artelawncare.com/,+1 302-894-2121,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwUk4olW5zialyNBi-DKTNRhOeSuw04LYLWHbEMMNT4j2swR2ZIGxbAiNItat9YJ5X-RjVY6Edrpvn5g0LevhAe24WA_4DGi4Xae0vx-B9cR1gdxo37k71KuDPDIKxDk_k7c8E7NaKiD7P=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:16.902Z,,
https://www.google.com/maps/place/Shockwave+Services+llc/data=!4m7!3m6!1s0x89c6b92a80677aaf:0x207910071a2872df!8m2!3d39.6302523!4d-75.7261202!16s%2Fg%2F11gj0l369c!19sChIJr3pngCq5xokR33IoGgcQeSA,Shockwave Services llc,3.3,7,Property maintenance,"2206 Sunset Lake Rd #2, Newark, DE 19702, United States","J7JF+4H Newark, Delaware, USA",http://shockwaveservicesllc.com/,+1 302-440-3522,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WWR5UpjrPns9R4u5-dpKOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.709946&pitch=0&thumbfov=100,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:21.247Z,,
https://www.google.com/maps/place/Everest+Merchant+Cash+Advance/data=!4m7!3m6!1s0x89c7aa383936365d:0xe9a49713db62116c!8m2!3d39.6894438!4d-75.7475805!16s%2Fg%2F11c0w0wknn!19sChIJXTY2OTiqx4kRbBFi2xOXpOk,Everest Merchant Cash Advance,4.2,5,Loan agency,"300 Creek View Rd, Newark, DE 19711, United States","M7Q2+QX Newark, Delaware, USA",https://www.needcashinstantly.com/?c=232985,+1 302-253-7115,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMW7K0oAA7KuAQDBbYg1LTddAySIZIVJu1xzw762UiwfMppI3JWq7_BmWjzBP4V-ZtIf5jgjWrEy0zETnxkBBU_MViga0IDLFq46FPHIqteLPRer0RFEJxvFe_YMPlld8gCMsboNsysuaw=w408-h543-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:29.710Z,,
https://www.google.com/maps/place/Glasgow+Lawn+Care/data=!4m7!3m6!1s0x89c7a9ca6efed5f3:0xa5e1014fb5be033b!8m2!3d39.645172!4d-75.71522!16s%2Fg%2F1tf08mk5!19sChIJ89X-bsqpx4kROwO-tU8B4aU,Glasgow Lawn Care,3.5,13,Lawn care service,"698 S Old Baltimore Pike, Newark, DE 19702, United States","J7WM+3W Newark, Delaware, USA",http://www.glasgowlawncare.com/,+1 302-740-3102,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rzdbIiKGARMUFa60cjTmMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.33374&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:32.048Z,,
https://www.google.com/maps/place/Leon%27s+Garden+World+LLC/data=!4m7!3m6!1s0x89c7a93f649e757b:0xdfe6a75afe625905!8m2!3d39.7121146!4d-75.6771272!16s%2Fg%2F1tdfp6xh!19sChIJe3WeZD-px4kRBVli_lqn5t8,Leon's Garden World LLC,4.6,352,Garden center,"5900 Kirkwood Hwy, Wilmington, DE 19808, United States","P86F+R4 Wilmington, Delaware, USA",https://www.leonsgardenworldllc.com/,+1 302-999-9055,"Open · Closes 6 pm

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY__W1y91ZLR5O-NoDjijNYAwQc2g_4NPl-tB8TcxamQYFZOx2vxrRWT0WCLpZKnoM94_e1dAmlb1zTwcph2raTsijPdfzbbnin2XzVYqWJGnl4eySYurG69z8c5mNAoyHw7CW=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:36.791Z,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Premier+Touch+Painting/data=!4m7!3m6!1s0x89c6558a6b2d16db:0xb870f1165bf06994!8m2!3d39.7289309!4d-75.7111862!16s%2Fg%2F11h4b8mxtx!19sChIJ2xYta4pVxokRlGnwWxbxcLg,Premier Touch Painting,4.9,87,Painter,"11 Clemson Ct, Newark, DE 19711, United States","P7HQ+HG Newark, Delaware, USA",http://www.premiertouchpainting.com/,+1 302-533-8530,"Open · Closes 6 pm

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEh3V-e4rG08quVlIs0WZ0Nh3zYMYyO--LOU2Li8Bx8elTqLYd2Bo-VrNhLDe-UtgJzKXPMXhw-TghDUunQMqubD0_OJloGnTLK5low1iM_L2AHeLMoY9jEzBUrAIFUa_SIuyo=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:41.643Z,,
https://www.google.com/maps/place/System4+of+Delaware/data=!4m7!3m6!1s0x89c7011a53b5ec8d:0xf111d9b524bfd635!8m2!3d39.687079!4d-75.658539!16s%2Fg%2F11dfpqhgfy!19sChIJjey1UxoBx4kRNda_JLXZEfE,System4 of Delaware,4.8,24,Janitorial service,"200 Continental Dr Suite 401, Newark, DE 19713, United States","M8PR+RH Newark, Delaware, USA",http://www.system4delaware.com/,+1 302-894-7574,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEO30As-jK6wB2farRntd3WS4Ie8ENqTkOJK7xTT27ulDbASUbCFe_mn2WE00ydNPY6mAXwO-Y5kWkjCL43rMk2mU-g_2vGq2HLoPgk-XJCsA-u_F7cfLrmzAcPbM1eVB8kDWxfAw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:46.296Z,,
https://www.google.com/maps/place/MAX+LLC+Landscaping/data=!4m7!3m6!1s0x4c9027a105d64819:0x9b22bcd74d74e48e!8m2!3d39.145324!4d-75.386594!16s%2Fg%2F11n9f1v3d4!19sChIJGUjWBaEnkEwRjuR0Tde8Ips,MAX LLC Landscaping,5.0,1,Landscaper,,,,+1 302-618-8135,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiLd2-K6yYvriu78w6EyMaOeKFITIw48YEYrX6-P3lpPZqqUyeBYVxNPyg4-TKcAioKLJMbz_dLDRt68yi6o5iPp5sWQkl4jGWnsEc2gR4QW8HfAuix9h6XNhBNJGrS17dpmD-gITAkINU=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,9 am–7 pm,9 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:50.566Z,,
https://www.google.com/maps/place/DiEmedio+Outdoor+Services/data=!4m7!3m6!1s0x6b0414b8677b3dfd:0xe2e7645928aee44e!8m2!3d39.6896255!4d-75.6518765!16s%2Fg%2F11spswczr_!19sChIJ_T17Z7gUBGsRTuSuKFlk5-I,DiEmedio Outdoor Services,4.8,26,Landscaper,,,https://www.doutdoorservices.com/,+1 302-388-3073,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnWguSJ7z6_DW0Up46dr7b0-crvjwLYLfbTv83aLJqiemT_CWiSSneCyWmaNpJDcJgSpucMgKqD5-cb42uKZmjmRzIHO9pdY93oIeWF6QrsKP6JM_7enUHnQmfvb8YHxcxHfuc4A=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Newark+DE/@39.6837226,-75.7496572,14z",2026-04-29T19:12:54.831Z,,
