placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info,attributes
https://www.google.com/maps/place/T+%26+T+Landscaping+%26+Lawn+Service/data=!4m7!3m6!1s0x8841ad7acb7ee9d1:0x933aa7b957cc3c29!8m2!3d39.1565457!4d-84.4295036!16s%2Fg%2F1td7jdwz!19sChIJ0el-y3qtQYgRKTzMV7mnOpM,T & T Landscaping & Lawn Service,3.5,8,Lawn care service,"4438 Appleton St, Cincinnati, OH 45209, United States","5H4C+J5 Cincinnati, Ohio, USA",,+1 513-615-6349,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKZReblHgOyVXqqjecCvF6J-ojZmDWitr-8BGL1G2GbgJsmNyFZOEoz_9Hio2sqeeRMQ4OPNCjt5dg6xSICkvihtPIUA9WQfgN-tbxKNVNbqNMvgzghsWex_6siz2cYf8-k8QB2Q=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:21.708Z,,,
https://www.google.com/maps/place/Turpin+Sod+Farms/data=!4m7!3m6!1s0x8841ac6b37e6bbf7:0x197efd911d7a8d1d!8m2!3d39.1206245!4d-84.37191!16s%2Fg%2F1tf7bsfg!19sChIJ97vmN2usQYgRHY16HZH9fhk,Turpin Sod Farms,4.7,32,Sod supplier,"3295 Turpin Ln, Cincinnati, OH 45244, United States","4JCH+66 Cincinnati, Ohio, USA",https://turpinfarms.squarespace.com/,+1 513-561-2621,"Open · Closes 4 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlZLCPstf4poEMJ_wDswZ5SioSMj2waurkyRYFOBs3f0Z5MOKSmu5FgJLjKPA8W4UAdAhpGbunLqD_nYnH5XrHBy3C31v7Qh2iZWyf1AZHYaPAWTjG1mzOqTu6ShyZLfL_YxdA=w1034-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–2 pm,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:26.617Z,,,
https://www.google.com/maps/place/SmithScapes+Landscape+Services+of+Cincinnati/data=!4m7!3m6!1s0x8841cbce3f640359:0xaa295b897727a761!8m2!3d39.199931!4d-84.774903!16s%2Fg%2F1tsjf9yj!19sChIJWQNkP87LQYgRYacnd4lbKao,SmithScapes Landscape Services of Cincinnati,4.8,44,Landscape architect,"5837 Dry Fork Rd, Cleves, OH 45002, United States","56XG+X2 Cleves, Ohio, USA",https://smithscapes.com/,+1 513-467-1100,"Open 24 hours

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxQ3SuPzYwdqocngaA6bXAMu7DibuJSVgclaD9JRK-wt-YvCM--_BfawIEFz0YdEuzpVJY5-4BMOkvjIPySwO0CzyVa4oOhDzcz-p_aHIZwFQWXkWq_j7XQ8UFkN7NdCIk9ODU=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:31.500Z,,,
https://www.google.com/maps/place/Quality+1+Tree+Removal+Service/data=!4m7!3m6!1s0x88404f427571f8a7:0xbdefd70834510956!8m2!3d39.179011!4d-84.5099021!16s%2Fg%2F11h5s4m695!19sChIJp_hxdUJPQIgRVglRNAjX770,Quality 1 Tree Removal Service,5.0,1,Tree service,,,,+1 513-485-7158,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIjbNFn8k_12l6ixlGTAMvS-2RzK1BDSZKQ1zMutWbpt4BbpJNmo8drw5o48AdHVIG0L4a9kVi7noHPFaYgDI9-BcgN6gakO56QXmvAr4ObFR3lZajF5mos2dC6g4ClCG_6HhcBA=w412-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:36.442Z,,,
https://www.google.com/maps/place/Wood+Fundi+Paving+LLC/data=!4m7!3m6!1s0x8841b4660381e0ed:0x4033ce93e5fa061a!8m2!3d39.1413031!4d-84.5384329!16s%2Fg%2F1tx4q0rx!19sChIJ7eCBA2a0QYgRGgb65ZPOM0A,Wood Fundi Paving LLC,4.6,52,Paving contractor,"3202 Colerain Ave, Cincinnati, OH 45225, United States","4FR6+GJ Cincinnati, Ohio, USA",http://woodfundipaving.com/,+1 513-794-9668,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9TP9iImX2o4f2nNB4XHOKHkG7DJpguies2MXENjKIEVzWmAxKz9prXAoK5tyOtrEbnZCcoFJo4belVw-rzv2H29qzPatjP-2Z8VNVUOSRfoTbZppe8xSiJ8-zB9N_UmnoFijm=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:41.440Z,,,
https://www.google.com/maps/place/RL+Dumpsters/data=!4m7!3m6!1s0x884031a3d9dd8871:0x9bd0cf408be3b7e7!8m2!3d39.294747!4d-84.754144!16s%2Fg%2F11x27wwxpk!19sChIJcYjd2aMxQIgR57fji0DP0Js,RL Dumpsters,4.9,34,Dumpster rental service,"9441 Dick Rd, Harrison, OH 45030, United States","76VW+V8 Harrison, Ohio, USA",http://www.rl-dumpsters.com/,+1 513-315-9296,Open · Closes 5 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHXWObBwcZVK3QRON5V_vL0FAr9jfR2677oWgRugVapIC_dHkiKybWGOFmrEJJPouHSljFJb6G6on0BEMnyjsDUv6zfJ5K2guuG2OpRHDDxytIdD16E3E0IeDAkWwUHhBb3VQHC-_Ari1j=w408-h306-k-no,true,7 am–5 am,7 am–5 am,7 am–5 am,8 am–4 am,9 am–2 am,7 am–5 am,7 am–5 am,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:46.450Z,,,
https://www.google.com/maps/place/New+Shoots+Landscaping/data=!4m7!3m6!1s0x8841b311b1ab6c7d:0xbbaf2ca8820b4ecf!8m2!3d39.161484!4d-84.4938156!16s%2Fg%2F1263vfchp!19sChIJfWyrsRGzQYgRz04Lgqgsr7s,New Shoots Landscaping,5.0,1,Landscaper,"4227 Greenlee Ave, Cincinnati, OH 45217, United States","5G64+HF Cincinnati, Ohio, USA",,+1 513-242-9499,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oi5Q5Em4lbaMehq1g2b_1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.00143&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:49.039Z,,,
https://www.google.com/maps/place/We+Do+Exteriors/data=!4m7!3m6!1s0x2ea7af3868653aaf:0x6f1abfacaab431e2!8m2!3d39.0938552!4d-84.5450316!16s%2Fg%2F11kph227pn!19sChIJrzplaDivpy4R4jG0qqy_Gm8,We Do Exteriors,4.9,93,Roofing contractor,"110 Oak St, Ludlow, KY 41016, United States","3FV3+GX Ludlow, Kentucky, USA",http://wedoexteriors.com/,+1 844-933-6398,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgJw_FNSRGb3EndPVE-Q5aFUp0l7lH6ipMR2wg1nH4mq5-nOz47YYDOwI1WW-Ud6ARBsk5DN6guUC0wEi_oWQ1qvVUfV7sFyJ_3wm4sEt_5AT-TU1ZcWgRUY0TX5QgCgCrtKM52qSexm0=w648-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:52.241Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Outdoor+Design+Build/data=!4m7!3m6!1s0x8841ae68c4bbffff:0x562f89e58b4943de!8m2!3d39.0602229!4d-84.5547476!16s%2Fg%2F11p0vxn5z6!19sChIJ__-7xGiuQYgR3kNJi-WJL1Y,Outdoor Design Build,4.8,32,General contractor,,,http://www.outdoordesignbuild.com/,+1 513-232-1220,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtAD9Y65QRyeYDGoDwe8ZzCWQci4HonlsTV5NIzgEexdAjzZ2Ef5hN2REOJVDEUc9tftc2u0kN-y1VdMa3066CTzAtU2sY-CgGopqLx-xUtPM4_hisK7bSbUmTc_HU_-H1b02L=w408-h269-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:56:55.170Z,,,
https://www.google.com/maps/place/Kingz+Cut+Landscaping/data=!4m7!3m6!1s0x8841b3618c4badeb:0xf6765e94c152a165!8m2!3d39.1418073!4d-84.4609901!16s%2Fg%2F11fwxqwtyt!19sChIJ661LjGGzQYgRZaFSwZRedvY,Kingz Cut Landscaping,3.5,8,Lawn care service,"2193 Crane Ave, Cincinnati, OH 45207, United States","4GRQ+PJ Cincinnati, Ohio, USA",http://kingzcutlandscaping.square.site/,+1 513-628-1775,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxH60ptY-aaHiZua2grXV1dP8nuGwGL7QrdoPwV6LO2WFLrzPvUv-A9eVshINhbZRms9k1kpqKtpaOA8JRN32C5Y2Mbdn4LVMSEQWFQ-8Vhaai7e_8u-E9gHJJlYR8tZoz8xXa=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:00.038Z,,,
https://www.google.com/maps/place/Frank+Sullivan+Landscaping+Inc/data=!4m7!3m6!1s0x8841b27a4b2575db:0x74296f0f87dbb02c!8m2!3d39.1391685!4d-84.4450483!16s%2Fg%2F1w6r8zd3!19sChIJ23UlS3qyQYgRLLDbhw9vKXQ,Frank Sullivan Landscaping Inc,5.0,1,Landscaper,"3441 Zumstein Ave, Cincinnati, OH 45208, United States","4HQ3+MX Cincinnati, Ohio, USA",,+1 513-871-7880,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8e3uCF7QeCR8JHl4Lp-OPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.89368&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:02.604Z,,,
"https://www.google.com/maps/place/J.+Thomas+Hodges+-+Attorney+at+Law+Co.,+LPA/data=!4m7!3m6!1s0x8841b16013ab282b:0x6f596fbf7f359e17!8m2!3d39.1056604!4d-84.508721!16s%2Fg%2F1hc90fw69!19sChIJKyirE2CxQYgRF541f79vWW8","J. Thomas Hodges - Attorney at Law Co., LPA",4.6,23,Law firm,"810 Sycamore St #211, Cincinnati, OH 45202, United States","4F4R+7G Cincinnati, Ohio, USA",http://jthlaw.com/,+1 513-421-8454,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fVDQJGtkKC6YotEMiS9Hzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.935036&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:07.629Z,,,
"https://www.google.com/maps/place/CIA+Industrial,+LLC/data=!4m7!3m6!1s0x8841b3f86d9d6ce9:0x6497c1f8c82cfbf!8m2!3d39.11804!4d-84.5214255!16s%2Fg%2F1tjz8mq_!19sChIJ6WydbfizQYgRv8-CjB98SQY","CIA Industrial, LLC",4.9,77,Auction house,"2020 Dunlap St, Cincinnati, OH 45214, United States","4F9H+6C Cincinnati, Ohio, USA",http://www.cia-industrial.com/,+1 513-241-9701,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF730Q5HdjLClh9BAtNfjCoZqTZ259q_wrQoHZV4iF3o86ibBjD0W44sGABYRU9mpdwJLlaEbPKps8YYYBxrJiZQbpt6DEqZkhi3XJ9qetJrdciYtQMls04XL6nk5XvdGo2J4NKmxMNkHa1=w408-h725-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:12.589Z,,,
https://www.google.com/maps/place/DB3+SOLUTIONS+INC/data=!4m7!3m6!1s0x8841b470f5b8a573:0xcce0d49ce6dc4082!8m2!3d39.102183!4d-84.508639!16s%2Fg%2F11hy_ycw5h!19sChIJc6W49XC0QYgRgkDc5pzU4Mw,DB3 SOLUTIONS INC,5.0,3,Janitorial service,"250 E 5th St 15th floor, Cincinnati, OH 45202, United States","4F2R+VG Cincinnati, Ohio, USA",https://www.db3solutionsnow.com/,+1 513-410-8411,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UwEqn-qE6ArMj81unP9LZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.80515&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:17.689Z,true,,
https://www.google.com/maps/place/U.S.+Lawns+-+Cincinnati+East/data=!4m7!3m6!1s0x8840556b20eef191:0x21d6e172241dce43!8m2!3d39.314537!4d-84.3259626!16s%2Fg%2F1ygbb7ryx!19sChIJkfHuIGtVQIgRQ84dJHLh1iE,U.S. Lawns - Cincinnati East,4.5,50,Landscaper,,,https://uslawns.com/locations/oh/east-cincinnati/,+1 513-239-3939,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHANWh1SxUKNm5_FXTlpaVyivA2GZJQ1rsTFQetVyjpE8RPBdml8DSIBGfteS2_IzFQzMO8lBK_qGzqlwD7jM_7G0N33HsNGA-6SkVq0VRWKa3G2hbmVbeKXmOdOYK98qojsuV6=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:22.570Z,,,
"https://www.google.com/maps/place/Cincy+Yard+Guy/@39.1433009,-84.540972,12z/data=!3m1!4b1!4m6!3m5!1s0xa622410f358ceda1:0xbc42cfbbbb2a8ef3!8m2!3d39.1433009!4d-84.540972!16s%2Fg%2F11q7gjzqym",Cincy Yard Guy,5.0,1,Lawn care service,,,,+1 513-258-1395,Open · Closes 9 pm,,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,10 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:29.078Z,,,
https://www.google.com/maps/place/Phillips+4+Seasons+Tree+Services+%26+Landscaping/data=!4m7!3m6!1s0x8841b5c14bef093b:0x7ec107ce6680c047!8m2!3d39.1586757!4d-84.5693417!16s%2Fg%2F11n2ltdbjq!19sChIJOwnvS8G1QYgRR8CAZs4HwX4,Phillips 4 Seasons Tree Services & Landscaping,4.0,4,Tree service,"2005 W Fork Rd, Cincinnati, OH 45211, United States","5C5J+F7 Cincinnati, Ohio, USA",https://phillips4seasons.com/,+1 513-780-1732,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAECbYHBfHtPOB4on3pZmBI1X3CzBocB3VgL6QtdFsxKMT_xlalm0KCXlJj9X6E9R6PD4y19OpJK8dDTBPCTPUGsMLJlbp7bymAYTg_NNgTtAiw_By70RFxNWi7WWFp9Sw1-wLVa=w426-h240-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:34.069Z,,,
https://www.google.com/maps/place/Beck+Paint+%26+Hardware/data=!4m7!3m6!1s0x8841b3c71ed25823:0x5f07659cf8e67fe!8m2!3d39.1264386!4d-84.4941749!16s%2Fg%2F1thvtcst!19sChIJI1jSHsezQYgR_meOz1l28AU,Beck Paint & Hardware,4.7,209,Hardware store,"718 E McMillan St, Cincinnati, OH 45206, United States","4GG4+H8 Cincinnati, Ohio, USA",https://www.beckhardware.com/,+1 513-961-5773,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHT4N8iuQSuDzqrhJkMqjP5p-UaqcYanDy5t75roOxhTUs9Tr55AvieRXmnSW_w50URSIqgSd6RrT1Zb81q8L-LQvedi6TC6IkYITZbnDUU0IaEtTcoQY46vgw7m30W0prNj78QGg=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:39.242Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/HBC+Facility+Management/data=!4m7!3m6!1s0x8841b153e3f00001:0x66d50a128acfdf51!8m2!3d39.1034049!4d-84.5177344!16s%2Fg%2F11qrkpf42l!19sChIJAQDw41OxQYgRUd_PihIK1WY,HBC Facility Management,5.0,1,Property management company,"222 W 7th St, Cincinnati, OH 45202, United States","4F3J+9W Cincinnati, Ohio, USA",http://hbcfmg.com/,+1 513-397-5412,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fLf-SC-3VKmWyphwRahqaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.8295&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:41.917Z,,,
https://www.google.com/maps/place/TriState+Water+Works/data=!4m7!3m6!1s0x8841ae337bb3d65b:0xcd3b1c4bd4c0f8f7!8m2!3d39.0650897!4d-84.4230966!16s%2Fg%2F1v9gw4gs!19sChIJW9azezOuQYgR9_jA1EscO80,TriState Water Works,5.0,370,Lawn sprinkler system contractor,"5912 Kellogg Ave Unit 1, Cincinnati, OH 45230, United States","3H8G+2Q Cincinnati, Ohio, USA",http://www.tristatewaterworks.com/,+1 513-964-1250,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzCRrbtOSESX-PenqY-KUffBvrRQAZXT767JcNrgoQ0bYhI8Fp185205QNwKhuvMqLmzJf10qjVBrADBi_u5USa21YVuEVCgMb11fPAIInXjr5Kn4r1f-5GT9wul-aWN7snSWV=w408-h270-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,9 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:46.704Z,,,
https://www.google.com/maps/place/Eastern+Supportive+Solutions/data=!4m7!3m6!1s0x8841b1530fac9d39:0xe1a9c967fab3f722!8m2!3d39.1020522!4d-84.520117!16s%2Fg%2F11ckvs_zvh!19sChIJOZ2sD1OxQYgRIvez-mfJqeE,Eastern Supportive Solutions,3.7,66,Employment agency,"619 Central Ave, Cincinnati, OH 45202, United States","4F2H+RX Cincinnati, Ohio, USA",http://www.easternhires.com/,+1 513-421-4666,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF39Gf_gzC5OcelbwfJNKc1d6X3KJlhgi2aTCDE5Qr5shsd1wIdBrdVaBKcpadRgEwVBSsJ4JSecn_TKe5SF10C4EBoAYhjRh-2D_uN5FLjCmW3kskt3a8XTa8SyUwOx5ft_Fnx3YDLzHIT=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:51.472Z,,,
https://www.google.com/maps/place/Real+Property+Management+Midwest/data=!4m7!3m6!1s0x8841b5fd4d877fbd:0x4ccae969b2a92924!8m2!3d39.1248341!4d-84.5329085!16s%2Fg%2F11vhq93r87!19sChIJvX-HTf21QYgRJCmpsmnpykw,Real Property Management Midwest,4.7,122,Property management company,"2351 W McMicken Ave, Cincinnati, OH 45214, United States","4FF8+WR Cincinnati, Ohio, USA",https://rpmmidwest.com/,+1 513-762-9000,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXnq_iSRjX7QxJafx5oT9bxeN1IBRo5ic77Cp10v-LEi9uemeRUke9lK2Eq5EsdHOJVuwIMtMk1UFxgkj8LQxPDuvBnV-aw3BXOuc9A9pmJ9216qyj3Pa1zlmVNkE7iksiCRwWy2hNqisE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:57:56.279Z,,,
https://www.google.com/maps/place/Big+C+Lawn+%26+Landscaping/data=!4m7!3m6!1s0x8841aecf6b16c4d1:0x2c2e5661ad5b09b9!8m2!3d39.0741036!4d-84.3634695!16s%2Fg%2F1hhwxlj0z!19sChIJ0cQWa8-uQYgRuQlbrWFWLiw,Big C Lawn & Landscaping,3.6,7,Landscaper,"7105 Beechmont Ave, Cincinnati, OH 45230, United States","3JFP+JJ Cincinnati, Ohio, USA",http://www.mybigc.com/,+1 513-232-3989,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wGxXRLM9gv9FSA87dgnPEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.0541&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:58:01.221Z,,,
https://www.google.com/maps/place/First+Green+Commercial+Cleaning+%26+Landscaping/data=!4m7!3m6!1s0x8841b6d2dc126b6d:0xbf8e3aa0b7bc489e!8m2!3d39.0607681!4d-84.6190497!16s%2Fg%2F1tf9z2wf!19sChIJbWsS3NK2QYgRnki8t6A6jr8,First Green Commercial Cleaning & Landscaping,4.6,20,Janitorial service,"3014 Amsterdam Rd, Villa Hills, KY 41017, United States","396J+89 Villa Hills, Kentucky, USA",http://gofirstgreen.com/,+1 859-292-8556,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cBa4yvSintogCmoQqJYVkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.8103&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:58:06.129Z,,,
https://www.google.com/maps/place/Lawntec+LLC/data=!4m7!3m6!1s0x41b5697efd31766d:0xeed2f10487260294!8m2!3d39.2951029!4d-84.4436854!16s%2Fg%2F11q4hrr4s2!19sChIJbXYx_X5ptUERlAImhwTx0u4,Lawntec LLC,4.9,34,Landscaper,"11963 Algiers Dr, Cincinnati, OH 45246, United States","7HW4+2G Cincinnati, Ohio, USA",,+1 513-223-0765,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUcw0MvVKAg8KOggkLJSfoznQ7Cc7-WST8WyHGpFX1rnbtbBeLat-jZo8-rvFiBIoGG7on06GPW2JhFv5KlXb9tAVKhPxASeWPrmeIO-mUpKYRnyxfw8x-PM5oqx_qPq5bimUz=w408-h307-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–3 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:58:10.960Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Ohio+River+Trail/data=!4m7!3m6!1s0x8841b174b50fbb61:0x23256bf67d697be4!8m2!3d39.0958953!4d-84.5083329!16s%2Fg%2F12yygptgq!19sChIJYbsPtXSxQYgR5HtpffZrJSM,Ohio River Trail,4.8,4217,Park,"W Mehring Wy, Cincinnati, OH 45202, United States","3FWR+9M Cincinnati, Ohio, USA",http://www.cincinnatiparks.com/smale-riverfront-park/,+1 513-352-6180,Open · Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhcjp45qC2FYJ4z1R9Fdfd-hpiVi3B3Y71IB0eG-BwQOFwmdaSoH0tgwHB5fZZ3n2ApCdXqU4V0WqO5IW15O4aFg1AapxuK_gF7c6dX05rLUvH0hmz_DwQqR4gQ0AJaof4Qm-I=w408-h307-k-no,false,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2026-04-29T18:58:16.052Z,,,"Scenic riverside venue with fountains, gardens, walkways, playgrounds, event lawns & restaurants. · Dogs allowed"
