placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Assisting+Hands+Home+Care+-+Serving+Westlake+%26+Surrounding+Areas/data=!4m7!3m6!1s0x88309323f7210a73:0xb02af4ad811f52f9!8m2!3d41.469445!4d-81.9102623!16s%2Fg%2F11qbm6tz1k!19sChIJcwoh9yOTMIgR-VIfga30KrA,Assisting Hands Home Care - Serving Westlake & Surrounding Areas,5.0,24,Home health care service,"26202 Detroit Rd STE 300, Westlake, OH 44145, United States","F39Q+QV Westlake, Ohio, USA",https://assistinghands.com/98/ohio/westlake/,+1 440-517-4623,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOtTX9cdVaoHAd8EfBCaItFYRhp-P0VTuF8PsSc=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Bay+Village+Cleveland+OH/@41.4847662,-81.9220845,14z",2025-09-17T23:31:38.136Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Rae-Ann+Westlake+Nursing+and+Rehabilitation/data=!4m7!3m6!1s0x88309213be2febd1:0xcb0d9a50ffa7f85d!8m2!3d41.465114!4d-81.9355008!16s%2Fg%2F1tf9tgn2!19sChIJ0esvvhOSMIgRXfin_1CaDcs,Rae-Ann Westlake Nursing and Rehabilitation,3.5,78,Nursing home,"28303 Detroit Rd, Westlake, OH 44145, United States","F387+2Q Westlake, Ohio, USA",http://www.raeannwestlake.com/,+1 440-871-0500,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrl_H-qY_IvRzn8hDv92YoSEkbIIwCKyNHapiP4latNUPDqXUbBc_Q5ZHw2zmWyRsfcHfHp_UQqn8TOS6d0IrPeTCt4wv1aAKygnoplF13MCVCNxtqNq_5rfAqCAgCA6qz2n21Rxg=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Bay+Village+Cleveland+OH/@41.4847662,-81.9220845,14z",2025-09-17T23:31:42.502Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/UH+Seidman+Cancer+Center/data=!4m7!3m6!1s0x8830936d5db763d3:0xfefa5c91314cda37!8m2!3d41.4366253!4d-81.9466195!16s%2Fg%2F11h0378gsq!19sChIJ02O3XW2TMIgRN9pMMZFc-v4,UH Seidman Cancer Center,4.7,13,Hospice,"29325 Health Campus Dr Ste 1, Westlake, OH 44145, United States","C3P3+M9 Westlake, Ohio, USA",https://www.uhhospitals.org/locations/uh-seidman-cancer-center/patients-and-visitors/visiting-us/locations-and-directions,+1 440-617-4700,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrGTw2q4d6ObjPQWqw7vSPp8Zyu2E77nv7ncK748uHXd_BmPK4-MhH8TIaOizdti21OFPWikorrEaTULquoxW8YrCOdo_Z9Vmo5bnwFuiE08VFbjUUiHdM0B-CTmbAVmTOOSF-FSw=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Bay+Village+Cleveland+OH/@41.4847662,-81.9220845,14z",2025-09-17T23:31:47.058Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Independence+Village+of+Avon+Lake/data=!4m7!3m6!1s0x88308e375f2f48ff:0x7d7cc033070d75b7!8m2!3d41.4970711!4d-81.9872165!16s%2Fg%2F1w6_pg89!19sChIJ_0gvXzeOMIgRt3UNBzPAfH0,Independence Village of Avon Lake,4.7,96,Assisted living facility,"345 Lear Rd, Avon Lake, OH 44012, United States","F2W7+R4 Avon Lake, Ohio, USA",https://storypoint.com/community/avon-lake-oh/?utm_source=gmb&utm_medium=organic,+1 440-930-7100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO1m_iRz24zGonn6cy_XviM1wcZT1vSgqACQbkw=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Bay+Village+Cleveland+OH/@41.4847662,-81.9220845,14z",2025-09-17T23:31:51.478Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Mercy+Health+-+Lorain+Palliative+Care/data=!4m7!3m6!1s0x883a773cddb7b00b:0xd0e058af41874c98!8m2!3d41.436468!4d-82.2364708!16s%2Fg%2F11jb2dmkch!19sChIJC7C33Tx3OogRmEyHQa9Y4NA,Mercy Health - Lorain Palliative Care,1.0,1,Hospice,"3600 Kolbe Rd # 11, Lorain, OH 44053, United States","CQP7+HC Lorain, Ohio, USA",https://www.mercy.com/locations/specialty-locations/hospice-care-palliative-care/mercy-health-lorain-palliative-care?utm_source=google&utm_medium=organic&utm_content=local_website_link,+1 440-222-4003,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KvBAMpSwLoHmEpNl_tMQDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.98671&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Bay+Village+Cleveland+OH/@41.4847662,-81.9220845,14z",2025-09-17T23:31:53.829Z,,,,,,,,,,,
https://www.google.com/maps/place/Kemper+House+Highland+Heights/data=!4m7!3m6!1s0x883101aa4e03cb49:0xe3f20fb73128691c!8m2!3d41.5597104!4d-81.4735924!16s%2Fg%2F1z44w01l_!19sChIJScsDTqoBMYgRHGkoMbcP8uM,Kemper House Highland Heights,4.5,27,Assisted living facility,"407 Golf View Ln, Highland Heights, OH 44143, United States","HG5G+VH Highland Heights, Ohio, USA",http://kemperhouse.com/,+1 440-461-0600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOKot99-YDfytz5V3F9_egqmbq8uM0vp9vNsZnN=w515-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Highland+Heights+Cleveland+OH/@41.5519954,-81.4784522,14z",2025-09-17T23:32:06.156Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Beachwood+Pointe+Care+Center/data=!4m7!3m6!1s0x8830fd3f4bd43d61:0xcfec0f5048a44afe!8m2!3d41.4637667!4d-81.5099778!16s%2Fg%2F1hc6wz2lw!19sChIJYT3USz_9MIgR_kqkSFAP7M8,Beachwood Pointe Care Center,2.9,72,Nursing home,"23900 Chagrin Blvd, Beachwood, OH 44122, United States","FF7R+G2 Beachwood, Ohio, USA",http://beachwoodcare.com/,+1 216-464-1000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SdZQiaGsK63Wkpy8AaOyQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.58392&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Beachwood+Cleveland+OH/@41.4644979,-81.5087322,14z",2025-09-17T23:32:24.572Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Serenity+Home+Care/data=!4m7!3m6!1s0x883102c7f7d0f4c1:0xf3cbabaa2e1ea3ea!8m2!3d41.4563265!4d-81.4930046!16s%2Fg%2F1wf397rt!19sChIJwfTQ98cCMYgR6qMeLqqry_M,Serenity Home Care,,,Hospice,"2000 Auburn Dr #200, Cleveland, OH 44122, United States","FG44+GQ Cleveland, Ohio, USA",,+1 216-378-7526,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TnR5tGfmy4pwK957JsdlMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.586388&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Beachwood+Cleveland+OH/@41.4644979,-81.5087322,14z",2025-09-17T23:32:26.789Z,,,,,,,,,,,
https://www.google.com/maps/place/UH+Ahuja+Medical+Center/data=!4m7!3m6!1s0x883102b640fbd5c5:0xa58b066a4a1497d2!8m2!3d41.4525165!4d-81.4948082!16s%2Fm%2F0cm9nmz!19sChIJxdX7QLYCMYgR0pcUSmoGi6U,UH Ahuja Medical Center,2.9,426,Medical Center,"3999 Richmond Rd, Beachwood, OH 44122, United States","FG34+23 Beachwood, Ohio, USA",https://www.uhhospitals.org/locations/uh-ahuja-medical-center?utm_campaign=UH_Ahuja_Medical_Center_3999_Richmond_Road&utm_source=yext&utm_medium=locallisting&utm_content=website_url,+1 216-593-5500,,https://lh3.googleusercontent.com/p/AF1QipO_JTuAxW-Wf90Kp8awVnlUGTB2pjB6LgXW088E=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Beachwood+Cleveland+OH/@41.4644979,-81.5087322,14z",2025-09-17T23:32:31.254Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/Cleveland+Clinic+Rehabilitation+Hospital,+Beachwood/data=!4m7!3m6!1s0x883102ec51c196dd:0x6158c7c010cc56fc!8m2!3d41.4725705!4d-81.4903314!16s%2Fg%2F11f1knsfny!19sChIJ3ZbBUewCMYgR_FbMEMDHWGE","Cleveland Clinic Rehabilitation Hospital, Beachwood",4.9,541,Rehabilitation center,"3025 Science Park Dr, Beachwood, OH 44122, United States","FGF5+2V Beachwood, Ohio, USA",https://my.clevelandclinic.org/locations/directions/472-cleveland-clinic-rehabilitation-hospital-beachwood,+1 216-455-6400,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nowV3SAO2Du9QxdSzKp-ibFL7qbrH1gED3eUU7VNjjck7nm_rGo2HvnZAnuBKZbuBO4LomlBP5xr93ZADE-yIOCKhdPFPlyOXHfa0fMM80VzPnqL35fzxitnemrj380EyGvWvHdqQ=w408-h240-k-no-pi-0-ya20-ro-0-fo100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Beachwood+Cleveland+OH/@41.4644979,-81.5087322,14z",2025-09-17T23:32:35.653Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Cleveland+Clinic+-+South+Pointe+Hospital/data=!4m7!3m6!1s0x8830fd3557688f5b:0xcb67df934c1ca523!8m2!3d41.4476748!4d-81.5376019!16s%2Fg%2F1wj_txzn!19sChIJW49oVzX9MIgRI6UcTJPfZ8s,Cleveland Clinic - South Pointe Hospital,3.0,214,Medical Center,"20000 Harvard Ave, Warrensville Heights, OH 44122, United States","CFX6+3X Warrensville Heights, Ohio, USA",https://my.clevelandclinic.org/locations/directions/212-south-pointe-hospital,+1 216-491-6000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmfc6czw0GHO87lFQqEbsfWk8CKVL-6buCAoq3sUyzTMPz0S8jRiRHSXf5DZ2qSX6BbQcODEVMP2F3jtHxhX_c1YHddVZlWvSUDME1Q8VVhJwlFiqAlunHmOrM3RiU4bhRMfPt=w408-h285-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Beachwood+Cleveland+OH/@41.4644979,-81.5087322,14z",2025-09-17T23:32:40.168Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Advanced+Home+Health+and+Hospice+of+Cleveland/data=!4m7!3m6!1s0x883103ec9803e03f:0xd677594bb0e85fba!8m2!3d41.5032694!4d-81.4634497!16s%2Fg%2F11w1ksc6cx!19sChIJP-ADmOwDMYgRul_osEtZd9Y,Advanced Home Health and Hospice of Cleveland,,,Hospice,"2108 Lander Rd suite b, Mayfield Heights, OH 44124, United States","GG3P+8J Mayfield Heights, Ohio, USA",https://homehealthandhospice.com/cleveland,+1 440-276-7000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J80rL4DX60AR6WMVpg9DYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.3021&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Beachwood+Cleveland+OH/@41.4644979,-81.5087322,14z",2025-09-17T23:32:44.526Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Daughters+of+Miriam+Center+for+Nursing+and+Rehabilitation/data=!4m7!3m6!1s0x88310246b9e4055b:0x9b37cdd2fc36dee2!8m2!3d41.4967373!4d-81.4867008!16s%2Fg%2F1tj7fq0h!19sChIJWwXkuUYCMYgR4t42_NLNN5s,Daughters of Miriam Center for Nursing and Rehabilitation,4.0,189,Nursing home,"1 David Myers Pkwy, Beachwood, OH 44122, United States","FGW7+M8 Beachwood, Ohio, USA",http://www.daughtersofmiriamnursing.org/,+1 216-360-9080,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNHyvLsG2vEMzZtd62V-StRQJFmCxsNlps1z_3S=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Beachwood+Cleveland+OH/@41.4644979,-81.5087322,14z",2025-09-17T23:32:49.107Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/SouthernCare+-+Beachwood/data=!4m7!3m6!1s0x883103f72cc05ea7:0xe659e78ad626cbb1!8m2!3d41.462133!4d-81.5154968!16s%2Fg%2F11f60yvrhx!19sChIJp17ALPcDMYgRscsm1ornWeY,SouthernCare - Beachwood,5.0,1,,"23240 Chagrin Blvd #270, Beachwood, OH 44122, United States","FF6M+VR Beachwood, Ohio, USA",,+1 216-591-9090,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=976N8gBl4YOhfwaHXTlWiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.87477&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Beachwood+Cleveland+OH/@41.4644979,-81.5087322,14z",2025-09-17T23:32:53.402Z,,,,,,,,Identifies as women-owned,,,
https://www.google.com/maps/place/Listen...a+Heart+With+Ears/data=!4m7!3m6!1s0x8830fcdcb66d389f:0x442afbf7ad80c6f1!8m2!3d41.4677099!4d-81.57022!16s%2Fg%2F1td4qbvs!19sChIJnzhtttz8MIgR8caArff7KkQ,Listen...a Heart With Ears,,,Hospice,"15725 Van Aken Blvd, Shaker Heights, OH 44120, United States","FC9H+3W Shaker Heights, Ohio, USA",,+1 216-539-9842,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DiyRyVh-9wwHAaUeAll7lQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.63214&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Shaker+Heights+Cleveland+OH/@41.4739419,-81.5370671,14z",2025-09-17T23:33:06.017Z,,,,,,,,,,,
https://www.google.com/maps/place/StoryPoint+Shaker+Heights/data=!4m7!3m6!1s0x8830fdc7fc9a83cb:0x935e1e469ad48bf2!8m2!3d41.4661272!4d-81.560496!16s%2Fg%2F11sy1l78m5!19sChIJy4Oa_Mf9MIgR8ovUmkYeXpM,StoryPoint Shaker Heights,4.3,40,Assisted living facility,"17000 Van Aken Blvd, Shaker Heights, OH 44120, United States","FC8Q+FR Shaker Heights, Ohio, USA",https://www.storypoint.com/community/shaker-heights-oh/?utm_source=gmb&utm_medium=organic,+1 216-293-4263,"Open 24 hours

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipNXMnv_fkD60nYB1zucnUuas9UcCaCczbdmFEhV=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Shaker+Heights+Cleveland+OH/@41.4739419,-81.5370671,14z",2025-09-17T23:33:10.504Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Northeast+Home+Health+Services/data=!4m7!3m6!1s0x8830fd46d2a84819:0xe372da42b398ff17!8m2!3d41.4638713!4d-81.5342939!16s%2Fg%2F11cs4mnn23!19sChIJGUio0kb9MIgRF_-Ys0LacuM,Northeast Home Health Services,3.0,4,Home health care service,"Tower East, 20600 Chagrin Blvd #415, Shaker Heights, OH 44122, United States","FF78+G7 Shaker Heights, Ohio, USA",https://www.northeasthhs.com/,+1 216-938-9911,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c5eG0NZk54SGENSDzaK9fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.80847&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Shaker+Heights+Cleveland+OH/@41.4739419,-81.5370671,14z",2025-09-17T23:33:21.139Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Shaker+Gardens/data=!4m7!3m6!1s0x8830fdd969c6a4b1:0xd4812a1fd59194e0!8m2!3d41.4632798!4d-81.5351951!16s%2Fg%2F11sv7wj7b8!19sChIJsaTGadn9MIgR4JSR1R8qgdQ,Shaker Gardens,4.2,10,Assisted living facility,"3550 Northfield Rd, Shaker Heights, OH 44122, United States","FF77+8W Shaker Heights, Ohio, USA",http://shakergardens.com/,+1 216-752-5600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qkQm7CFN9yawRwgG3ZNE9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.8521&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Shaker+Heights+Cleveland+OH/@41.4739419,-81.5370671,14z",2025-09-17T23:33:23.465Z,,,,,,,,,,,
https://www.google.com/maps/place/Towne+Center+Main+Street+Care/data=!4m7!3m6!1s0x88308fe926b631bf:0x425ac19e6e9f2c54!8m2!3d41.4956902!4d-82.0246894!16s%2Fg%2F1vzn6627!19sChIJvzG2JumPMIgRVCyfbp7BWkI,Towne Center Main Street Care,2.4,5,Nursing home,"500 Community Dr, Avon Lake, OH 44012, United States","FXWG+74 Avon Lake, Ohio, USA",https://www.sprengerhealthcare.com/,+1 440-930-6600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D8VzGnW5wK1bl-tnmXlQUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.19511&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:33:36.139Z,,,,,,,,,,,
https://www.google.com/maps/place/Senior+Care+Avon+Lake+White+Orchid/data=!4m7!3m6!1s0x88308fc74704e47f:0x49fe569e5a433456!8m2!3d41.5020859!4d-82.0125973!16s%2Fg%2F1td8zs33!19sChIJf-QER8ePMIgRVjRDWp5W_kk,Senior Care Avon Lake White Orchid,4.7,14,Nursing home,"32624 Greenwood Dr, Avon Lake, OH 44012, United States","GX2P+RX Avon Lake, Ohio, USA",http://www.seniorcareavonlake.com/,+1 440-787-3806,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNbfmVDrTCZ1K_5FFdZ490WDb_fyyTP94kkf2K_=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:33:40.646Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,,,,
https://www.google.com/maps/place/Angels+Care+Home+Health/data=!4m7!3m6!1s0x88308f7c923638f5:0x5698e5b71fabaafc!8m2!3d41.4938205!4d-82.0173547!16s%2Fg%2F11h4xh3_wg!19sChIJ9Tg2knyPMIgR_KqrH7flmFY,Angels Care Home Health,,,Home health care service,"32730 Walker Rd i6, Avon Lake, OH 44012, United States","FXVM+G3 Avon Lake, Ohio, USA",https://locations.angelscarehealth.com/oh/avonlake/angels-care-home-health-514.html,+1 440-653-8080,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3F5SiGfQfgGHxkiX-3nzTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.87451&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:33:44.919Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Cleveland+Clinic+-+Avon+Hospital+at+Richard+E.+Jacobs+Campus/data=!4m7!3m6!1s0x883091c451d645f3:0x2087fc2a8357fecc!8m2!3d41.468939!4d-81.9818879!16s%2Fg%2F11c2kv4zgy!19sChIJ80XWUcSRMIgRzP5Xgyr8hyA,Cleveland Clinic - Avon Hospital at Richard E. Jacobs Campus,2.8,230,Hospital,"33300 Cleveland Clinic Blvd, Avon, OH 44011, United States","F299+H6 Avon, Ohio, USA",https://my.clevelandclinic.org/locations/directions/445-avon-hospital-at-richard-e-jacobs-campus,+1 440-695-5000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMuvhdm8NrTVqEwqytOMB2uihV5ag2wDows5PMb=w408-h246-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:33:53.605Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Cleveland+Clinic+-+Avon+Lake+Family+Health+Center/data=!4m7!3m6!1s0x88308fe807e87ced:0x80ba7b7c6338fb18!8m2!3d41.4938681!4d-82.0195636!16s%2Fg%2F1tv3pb0s!19sChIJ7XzoB-iPMIgRGPs4Y3x7uoA,Cleveland Clinic - Avon Lake Family Health Center,4.2,13,Medical Center,"450 Avon Belden Rd, Avon Lake, OH 44012, United States","FXVJ+G5 Avon Lake, Ohio, USA",https://my.clevelandclinic.org/locations/directions/217-avon-lake-family-health-center,+1 440-930-6800,Closed ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipPHLytl1qWC8IaGQwWKJXRnBWw5RtaD1dfBjjpN=w460-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:33:57.894Z,8 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–8 pm,7 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Live+Love+Lake+Senior+Living+Sheffield+Lake/data=!4m7!3m6!1s0x883085f737a6b0cf:0x4c367ad77f533ae3!8m2!3d41.4956553!4d-82.087854!16s%2Fg%2F11nnqlgjc0!19sChIJz7CmN_eFMIgR4zpTf9d6Nkw,Live Love Lake Senior Living Sheffield Lake,4.7,51,Assisted living facility,"4855 E Lake Rd, Sheffield Lake, OH 44054, United States","FWW6+7V Sheffield Lake, Ohio, USA",https://livelovelakeseniorliving.com/,+1 440-315-5553,,https://lh3.googleusercontent.com/p/AF1QipME5p-N3psCuiTZ8Yqy7kfdy2J4HMQ-OUqtRm7D=w514-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:34:00.499Z,,,,,,,,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ACC+Adult+Home+Care+of+Avon/data=!4m7!3m6!1s0x883091828cd6c8a1:0xe7f722d6160e571a!8m2!3d41.4495981!4d-82.0380969!16s%2Fg%2F11px57d0ck!19sChIJocjWjIKRMIgRGlcOFtYi9-c,ACC Adult Home Care of Avon,4.7,14,Home health care service,"37300 Detroit Rd, Avon, OH 44011, United States","CXX6+RQ Avon, Ohio, USA",http://accadulthomecare.com/,+1 440-219-6745,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bJVSi5S4RqRMsC6sXgFWBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.771&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:34:05.083Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Cleveland+Clinic+Cole+Eye+Institute/data=!4m7!3m6!1s0x88308fe807e87ced:0x4e8ece5eb4fad862!8m2!3d41.4940529!4d-82.0194899!16s%2Fg%2F1v0llf38!19sChIJ7XzoB-iPMIgRYtj6tF7Ojk4,Cleveland Clinic Cole Eye Institute,3.0,21,Eye care center,"450 Avon Belden Rd, Avon Lake, OH 44012, United States","FXVJ+J6 Avon Lake, Ohio, USA",http://my.clevelandclinic.org/departments/eye,+1 440-930-6800,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aZ9KGgb0pWUnE8N8NX-pJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.500977&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:34:09.593Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Sprenger+Health+Care+Systems/data=!4m7!3m6!1s0x88309dc79b87b5a7:0xd063c72fcb5ef562!8m2!3d41.4353217!4d-82.1849599!16s%2Fg%2F1hc0t_f8j!19sChIJp7WHm8edMIgRYvVeyy_HY9A,Sprenger Health Care Systems,4.7,55,Retirement community,"3885 Oberlin Ave, Lorain, OH 44053, United States","CRP8+42 Lorain, Ohio, USA",http://www.sprengerhealthcare.com/,+1 440-989-5200,,https://lh3.googleusercontent.com/p/AF1QipMsrHE5o7W2LHL1E8x9-F6b_Q6QPe3Ei0y5O0-q=w408-h267-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:34:18.576Z,,,,,,,,,,,
https://www.google.com/maps/place/Caretenders+Hospice/data=!4m7!3m6!1s0x883092940ea0143b:0x1d4f897e03398744!8m2!3d41.2276461!4d-81.6390158!16s%2Fg%2F11c2qgr_nv!19sChIJOxSgDpSSMIgRRIc5A36JTx0,Caretenders Hospice,3.0,2,Hospice,"3380 Brecksville Rd Ste 101, Richfield, OH 44286, United States","69H6+39 Richfield, Ohio, USA",https://lhcgroup.com/locations/caretenders-hospice-richfield/,+1 440-892-6212,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMGpaSFx0gXe-0k8PZ8ZEp2ICO4ENGym2adi8Q7=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Avon+Lake+Cleveland+OH/@41.5053178,-82.0282001,14z",2025-09-17T23:34:23.111Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
