placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/Vida+Chiropractic+Injury+Clinic+and+Wellness+Center+Dr.+Cesar+Quintana/data=!4m7!3m6!1s0x80c8c382832e3799:0x6842a62682b43c79!8m2!3d36.1726699!4d-115.1178319!16s%2Fg%2F126255jnr!19sChIJmTcug4LDyIAReTy0giamQmg,Vida Chiropractic Injury Clinic and Wellness Center Dr. Cesar Quintana,5.0,52,Chiropractor,"2352 E Bonanza Rd, Las Vegas, NV 89101, United States","5VFJ+3V Las Vegas, Nevada, USA",http://www.vidavegaschiro.com/,+1 702-678-8888,Open · Closes 1 pm · Reopens 3 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFoVapYV3LzYt54QgULjeaqiuiqthGc69jf-ziVj5MUGijnYFZ2R8RtvVkAcFfCKQbCjsHTgZlDjpCmC1hKvkS79ucKSzRvYhdcvZXStU7YW6I6mx9w_FX76WEntXniZa18C669A=w408-h272-k-no,true,"9 am–1 pm, 3–6 pm","9 am–1 pm, 3–6 pm","9 am–1 pm, 3–6 pm","9 am–1 pm, 3–6 pm","9 am–1 pm, 3–6 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:14.302Z,
https://www.google.com/maps/place/Sparks+Family+Medicine+Ltd/data=!4m7!3m6!1s0x80c8bf39f8e7ae29:0xa115e40d11326258!8m2!3d36.1685774!4d-115.2851651!16s%2Fg%2F1ts1mxrb!19sChIJKa7n-Dm_yIARWGIyEQ3kFaE,Sparks Family Medicine Ltd,3.9,13,Medical clinic,"410 S Rampart Blvd Suit #390, Las Vegas, NV 89145, United States","5P97+CW Las Vegas, Nevada, USA",http://www.sparksfamilymedicine.com/,+1 702-722-2200,Open · Closes 4 pm,,,https://lh3.googleusercontent.com/p/AF1QipMbb9HUPMeK4yfhUYXZci99-C7pOoFPSdPzisRd=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:19.921Z,
https://www.google.com/maps/place/Best+Care+Chiropractic/data=!4m7!3m6!1s0x80c8c32066dc7b29:0xcd724fd65d501c7a!8m2!3d36.217443!4d-115.116581!16s%2Fg%2F1vvr6h9v!19sChIJKXvcZiDDyIARehxQXdZPcs0,Best Care Chiropractic,5.0,117,Chiropractor,"2501 E Cheyenne Ave, North Las Vegas, NV 89030, United States","6V8M+X9 North Las Vegas, Nevada, USA",http://bestcarechiro.com/,+1 702-642-9672,Open · Closes 12 pm · Reopens 2 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsbJNAfTk-VYrK55YdSgqKhUe_6jbbxRAiNwhgTZ_oEPfkqW1GeCQN-to2AOg5IdGXH22E0-TKsy6J28l9yXzREX8R0b8NTWZaHdCj7Pueiiutz_yMA2lmI7Ci73P0Xm5BwnE=w408-h306-k-no,true,"9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm",9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:25.584Z,
https://www.google.com/maps/place/Curaleaf+Dispensary+North+Las+Vegas/data=!4m7!3m6!1s0x80c8c2721fb32373:0x50f212dd19311a20!8m2!3d36.2194349!4d-115.1598873!16s%2Fg%2F11ckvgk1ps!19sChIJcyOzH3LCyIARIBoxGd0S8lA,Curaleaf Dispensary North Las Vegas,4.7,5528,Cannabis store,"1370 W Cheyenne Ave, North Las Vegas, NV 89030, United States","6R9R+Q2 North Las Vegas, Nevada, USA",https://curaleaf.com/dispensary/nevada/curaleaf-north-las-vegas?utm_source=google&utm_medium=gmb&utm_campaign=gmb-menu,+1 702-410-8032,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojswkjzbqtRc_S3zZye5x8oXP-F3DHYauVjohrTtkeRvRpWQhSOl7L2yiumDFqYVXAvk4ZEh3E8OuDPECkfVhbruiAAgtb3-w_3nNeGAle5IEt1purfde9ZT49QozzlpfYjmo9n1wNgHQm=w408-h544-k-no,true,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:31.617Z,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/Milne+Medical+Office/data=!4m7!3m6!1s0x80c8c3c1fdb264e9:0x24c5a8b0857d17e8!8m2!3d36.164565!4d-115.170707!16s%2Fg%2F1tkmmvb9!19sChIJ6WSy_cHDyIAR6Bd9hbCoxSQ,Milne Medical Office,5.0,1,Medical Center,"2110 Pinto Ln, Las Vegas, NV 89106, United States","5R7H+RP Las Vegas, Nevada, USA",https://milnemedcenter.org/,+1 702-385-1393,"Open · Closes 5 pm

Updated by others 10 weeks ago",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x-FBPXuZT7jMOMjTmS8O6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.332104&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:36.792Z,
https://www.google.com/maps/place/Ozonoterapias+con+el+Dr.+Federico+Martinez+%28Rosarito+Beach+-+Mexico%29/data=!4m7!3m6!1s0x80c8c3acc4b5d5d1:0xa533441dab19cd1e!8m2!3d36.1885645!4d-115.1496157!16s%2Fg%2F12vs5j70w!19sChIJ0dW1xKzDyIARHs0Zqx1EM6U,Ozonoterapias con el Dr. Federico Martinez (Rosarito Beach - Mexico),,,Alternative medicine practitioner,"W Owens Ave, Las Vegas, NV 89106, United States","5VQ2+C5 Las Vegas, Nevada, USA",,+1 800-261-7244,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0fe5yaYtFAvDrc6pi_pYcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.219856&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:39.701Z,
https://www.google.com/maps/place/Chiropractic+Specialties+North/data=!4m7!3m6!1s0x80c8c31fd982e37d:0x23d6044473a06599!8m2!3d36.1947432!4d-115.1185128!16s%2Fg%2F1tjmdyfh!19sChIJfeOC2R_DyIARmWWgc0QE1iM,Chiropractic Specialties North,4.4,5,Chiropractor,"2101 7185 E Lake Mead Blvd #D, North Las Vegas, NV 89030, United States","5VVJ+VH North Las Vegas, Nevada, USA",,+1 702-649-4564,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo39sdSSPFxZDC-9EkP8Dxv8e3KNmycSP32mtt18CnfQYYFMZkpdnIUUpFcPnTrKj56q2QXn8AYiL8hzW8T4I5fGfi3NhgvQB1qICSlFSj-2s5NZSo-SiHJhuhc6zm9ixHthKyJ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:45.067Z,
https://www.google.com/maps/place/Las+Vegas+Valley+Chiropractic/data=!4m7!3m6!1s0x80c8c49f758360f1:0x9bdb2022a71b4908!8m2!3d36.1718544!4d-115.1151912!16s%2Fg%2F1td4dv4z!19sChIJ8WCDdZ_EyIARCEkbpyIg25s,Las Vegas Valley Chiropractic,5.0,1,Chiropractor,"546 N Eastern Ave #150, Las Vegas, NV 89101, United States","5VCM+PW Las Vegas, Nevada, USA",,+1 702-384-3367,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=odlTsEa1yrGnohi9BgAl_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.368127&pitch=0&thumbfov=100,false,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:51.034Z,
"https://www.google.com/maps/place/James+T.+Overland+Sr,+DC/data=!4m7!3m6!1s0x80c8c320cb7700ad:0x7dec90a70928a92a!8m2!3d36.1965348!4d-115.1120317!16s%2Fg%2F1tk63dbc!19sChIJrQB3yyDDyIARKqkoCaeQ7H0","James T. Overland Sr, DC",4.3,11,Chiropractor,"6512, 2700 E Lake Mead Blvd #10, North Las Vegas, NV 89030, United States","5VWQ+J5 North Las Vegas, Nevada, USA",https://www.zhealthehr.com/appointmentPortal/b8158ad5-4499-43c7-b993-2b3f0d464e51,+1 702-399-6655,Open · Closes 12 pm · Reopens 3 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q53h6jwTQz4GWJh3G6obQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.599422&pitch=0&thumbfov=100,true,"9 am–12 pm, 3–6 pm","9 am–12 pm, 3–6 pm","9 am–12 pm, 3–6 pm","9 am–12 pm, 3–6 pm","9 am–12 pm, 3–6 pm",10 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:56:56.475Z,
https://www.google.com/maps/place/Pulse+Purpose+Health+%26+Wellness/data=!4m7!3m6!1s0x80c8c32875ec7a7d:0x76d9fe48b4376b57!8m2!3d36.1867373!4d-115.1528848!16s%2Fg%2F11w586q3hz!19sChIJfXrsdSjDyIARV2s3tEj-2XY,Pulse Purpose Health & Wellness,,,Wellness program,"921 W Owens Ave, Las Vegas, NV 89106, United States","5RPW+MR Las Vegas, Nevada, USA",,+1 725-230-0966,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nTIioCDjnf2o3KkJCkUfPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.00296&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,12–7 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:01.680Z,
https://www.google.com/maps/place/Spinal+Rehabilitation+Center/data=!4m7!3m6!1s0x80c8c2dd8088f949:0x32afed43bac30dbd!8m2!3d36.2039767!4d-115.1178629!16s%2Fg%2F1tq4rc6c!19sChIJSfmIgN3CyIARvQ3DukPtrzI,Spinal Rehabilitation Center,4.9,171,Chiropractor,"2415 Las Vegas Blvd N #105, North Las Vegas, NV 89030, United States","6V3J+HV North Las Vegas, Nevada, USA",http://www.spinalrc.com/,+1 702-382-3400,Open · Closes 12 pm · Reopens 2 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KB4cfm74hyLpGQPZHeJRug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.68402&pitch=0&thumbfov=100,true,"9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–6 pm","9 am–12 pm, 2–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:07.057Z,
https://www.google.com/maps/place/Integrated+Pain+Relief+Center+-+Nellis/data=!4m7!3m6!1s0x80c8dddcc0c22619:0x54884fec6a607e95!8m2!3d36.1948376!4d-115.061334!16s%2Fg%2F11sttlj3yc!19sChIJGSbCwNzdyIARlX5gauxPiFQ,Integrated Pain Relief Center - Nellis,4.9,49,Chiropractor,"1900 N Nellis Blvd Suite 104, Las Vegas, NV 89115, United States","5WVQ+WF Las Vegas, Nevada, USA",https://integratedpainreliefcenter.com/,+1 702-948-2520,Open · Closes 6 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPGRIO4Y8x5RU2twbOdxkNtVwHIaAil4qX86bRfJnK99dRgJdu3TLm4SK07fv9D_m2XnSgon6dhX42_1r7zip4Ci1r_ueAhYLLjkr9XtvcmoP8cHSUKDqttiBuy2-UQYcb7-NTokzXShyJ=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:12.728Z,
https://www.google.com/maps/place/Turner%27s+Alkaline+Health+%26+Wellness/data=!4m7!3m6!1s0x80c8dd618008575b:0x8688a7882404d494!8m2!3d36.102678!4d-115.2614637!16s%2Fg%2F11ls95wn8g!19sChIJW1cIgGHdyIARlNQEJIiniIY,Turner's Alkaline Health & Wellness,5.0,1,Holistic medicine practitioner,"4734 Desert Plains Rd, Las Vegas, NV 89147, United States","4P3Q+3C Las Vegas, Nevada, USA",http://www.turnersalkalinehealthandwellness.weebly.com/,+1 702-748-5745,Open · Closes 5 pm,LGBTQ+ friendly,true,https://lh3.googleusercontent.com/p/AF1QipPL805OS_-UPiOond7Y6L4puPiyYPpu-0jGYFm5=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:18.146Z,
https://www.google.com/maps/place/Bot%C3%A1nica+Rosnell/data=!4m7!3m6!1s0x80c8c3664e11040d:0x720b5767e116d809!8m2!3d36.1873476!4d-115.1141518!16s%2Fg%2F11fd4v8p8h!19sChIJDQQRTmbDyIARCdgW4WdXC3I,Botánica Rosnell,4.8,30,Religious goods store,"1560 N Eastern Ave SPC E-2, Las Vegas, NV 89101, United States","5VPP+W8 Las Vegas, Nevada, USA",,+1 702-881-1683,Open · Closes 6:45 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipOavSMeWYtclMSoX8CHkzJZ6yuuCRS2ujT0hr9E=w408-h306-k-no,true,10 am–6:45 pm,Closed,10 am–6:45 pm,10 am–6:45 pm,10 am–6:45 pm,10 am–6:45 pm,10 am–6:45 pm,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:24.032Z,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/True+Family+Clinic/data=!4m7!3m6!1s0x80c8c37ebd109c41:0x1041d9fe14801c0b!8m2!3d36.1555555!4d-115.1364739!16s%2Fg%2F1v5k38y5!19sChIJQZwQvX7DyIARCxyAFP7ZQRA,True Family Clinic,4.8,37,Acupuncture clinic,"1223 S Maryland Pkwy, Las Vegas, NV 89104, United States","5V47+6C Las Vegas, Nevada, USA",http://truefamilyclinic.com/,+1 702-462-9258,"Open · Closes 5 pm

Updated by this business 5 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVvdzm5FSDBoKBQzqkPSKPeRmQNhxJboSmW99u1_rFrssJt_lpYBON7ft5uY-Nl4UJhXvDocI0KM4tJhTFmrCY3OakH-Qb9bDJmWYn5y51nhCrI5LqzE24pmxl1Bdqp-Ifz3_UQQ=w408-h306-k-no,true,9 am–5 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–5 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:30.589Z,
"https://www.google.com/maps/place/Dr.+Paul+M.+Mchugh,+DO/data=!4m7!3m6!1s0x80c8c3b7a03b8c41:0xb77eeee7bf99f52!8m2!3d36.1774961!4d-115.1623962!16s%2Fg%2F1thml895!19sChIJQYw7oLfDyIARUp_5e-7udws","Dr. Paul M. Mchugh, DO",3.0,4,Osteopath,"1706 W Bonanza Rd, Las Vegas, NV 89106, United States","5RGQ+X2 Las Vegas, Nevada, USA",,+1 702-631-6860,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YmXuIPwSZg-N6S2JYXGeCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.207857&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:34.587Z,
https://www.google.com/maps/place/Tenaya+Holistic+Health+Care/data=!4m7!3m6!1s0x80c8ea90e10b5e77:0x26a4b0a390d74772!8m2!3d36.2195251!4d-115.2522932!16s%2Fg%2F1tdnfjr4!19sChIJd14L4ZDqyIARckfXkKOwpCY,Tenaya Holistic Health Care,5.0,4,Acupuncture clinic,"3211 N Tenaya Wy SUITE 106, Las Vegas, NV 89129, United States","6P9X+R3 Las Vegas, Nevada, USA",http://tenayaholistichealthcarecenter.weebly.com/,+1 702-839-2885,Open · Closes 1 pm · Reopens 2 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOMvGN7DLfSnPBVxNMtRrjEu2yoWDNwwJCYoTKrf06vc1H23VILbKI5OhwVBm6GWlZ0U1vd1AdCsoozQxKtl_z7CSQXm9Z4sC1GRzrXMkik7txRFFZEhviBRjqHiQFRawkwuhF=w408-h543-k-no,false,"10 am–1 pm, 2–6 pm","10 am–1 pm, 2–4 pm",Closed,"10 am–1 pm, 2–6 pm",10 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:40.847Z,
https://www.google.com/maps/place/Renew+Health/data=!4m7!3m6!1s0x80c8e98a3c3c0f6d:0xca91d09138709771!8m2!3d36.2623265!4d-115.1780313!16s%2Fg%2F11w99g6vmd!19sChIJbQ88PIrpyIARcZdwOJHQkco,Renew Health,,,Holistic medicine practitioner,"2696 W Ann Rd, North Las Vegas, NV 89031, United States","7R6C+WQ North Las Vegas, Nevada, USA",https://www.renewmyhealthllc.com/,+1 725-294-7167,,Identifies as women-owned,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H-J3ieXwa7clG-ezcqYNLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.79525&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:45.031Z,
https://www.google.com/maps/place/Southern+Nevada+Chiropractic+Car+Accident+Treatment+Centers/data=!4m7!3m6!1s0x80c8e9c2f09a8749:0xd64a5c98b4185607!8m2!3d36.237755!4d-115.162966!16s%2Fg%2F11dxkf1ycp!19sChIJSYea8MLpyIARB1YYtJhcStY,Southern Nevada Chiropractic Car Accident Treatment Centers,5.0,277,Chiropractor,"1527 W Craig Rd #8, North Las Vegas, NV 89032, United States","6RQP+4R North Las Vegas, Nevada, USA",https://www.lasvegascaraccidenttreatment.com/,+1 702-688-8540,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/p/AF1QipMXn_kVsV1myoqpouvys1Q1YO8BPRVw-3D0_2nJ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:51.581Z,
https://www.google.com/maps/place/Patrick+Free/data=!4m7!3m6!1s0x80c8c771676f5fd3:0x3fac76ab120f261c!8m2!3d36.0819209!4d-115.2432872!16s%2Fg%2F11q3t01kjb!19sChIJ019vZ3HHyIARHCYPEqt2rD8,Patrick Free,5.0,37,Nurse practitioner,"5875 S Rainbow Blvd Suite 202, Las Vegas, NV 89118, United States","3QJ4+QM Las Vegas, Nevada, USA",http://www.morethanmedicalwellness.com/,+1 702-465-7471,Open · Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W8CjIWLYXibvDTBUMBIbHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.92347&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:57:57.706Z,
https://www.google.com/maps/place/Healthy+People/data=!4m7!3m6!1s0x80c8c2beaad8e263:0x6365025f9b19d1e8!8m2!3d36.2230853!4d-115.1119049!16s%2Fg%2F1hjggmg8y!19sChIJY-LYqr7CyIAR6NEZm18CZWM,Healthy People,,,Physical fitness program,"3466 Berg St, North Las Vegas, NV 89030, United States","6VFQ+66 North Las Vegas, Nevada, USA",,+1 702-722-3042,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIK5t2KB4_sbSGRf4FqvHfhOa1HaB853sbdEKkSX9Wlnfs34cDO930BPDTUsV9z4ynRTi9zNW7pOXUtYTWGQSmn3UvaxUGs8hiKSQeeA1ze44oIY4MspNqQX5D1YZ_aGpBDTWWxSK4R8ji=w408-h255-k-no,false,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:58:03.120Z,
"https://www.google.com/maps/place/Dr.+Terry+G.+Pfau,+DO/data=!4m7!3m6!1s0x80c8c3e70e94c223:0x8f6973903a8506e5!8m2!3d36.2230586!4d-115.3325779!16s%2Fg%2F1td00s01!19sChIJI8KUDufDyIAR5QaFOpBzaY8","Dr. Terry G. Pfau, DO",4.8,10,Homeopath,"3455 Cliff Shadows Pkwy # 110, Las Vegas, NV 89129, United States","6MF8+6X Las Vegas, Nevada, USA",http://www.iwholehealth.com/,+1 702-258-7860,Open · Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ireZJHRiVISW5qAqU3CJBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.88141&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:58:08.562Z,
https://www.google.com/maps/place/Hana%27s+Healing+House/data=!4m7!3m6!1s0xabad9a1c55bc0d03:0xc6a654a745341f13!8m2!3d33.3133735!4d-96.1841726!16s%2Fg%2F11wqy60kmg!19sChIJAw28VRyarasREx80RadUpsY,Hana's Healing House,,,Reproductive health clinic,,,,+1 702-527-4787,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipOJoNA7cYBzjtBYwA_BV7W1zh07-TKjfTdHwgU=w408-h399-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:58:13.608Z,
https://www.google.com/maps/place/Velazquez+Pain+Relief+Center-+North+Las+Vegas/data=!4m7!3m6!1s0x80c8c2e1cc65225f:0xb8cb3cba85f18c45!8m2!3d36.1953913!4d-115.1215642!16s%2Fg%2F11cntt5b6w!19sChIJXyJlzOHCyIARRYzxhbo8y7g,Velazquez Pain Relief Center- North Las Vegas,4.3,66,Pain management physician,"1815 E Lake Mead Blvd #300, North Las Vegas, NV 89030, United States","5VWH+59 North Las Vegas, Nevada, USA",http://velazquezpainreliefcenter.com/,+1 702-960-4150,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlS-HQXOcrX0gmohhwm7JVy8S6OeT62wQD8pX2tNG-GKQg7HhtpO1er0vpcipmJwTE5ruelsoEdTGNhsCwNkQV0aRTqxPFX380AzmggpBED4cfHyonIxtfKq2BlORoAtKOehx2=w408-h611-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:58:19.175Z,
https://www.google.com/maps/place/Love+Eezy/data=!4m7!3m6!1s0x80c8c352b7c799f3:0xa71d0b7846e62962!8m2!3d36.1676749!4d-115.1411597!16s%2Fg%2F11j1d3hhhm!19sChIJ85nHt1LDyIARYinmRngLHac,Love Eezy,,,Holistic medicine practitioner,"201 S Las Vegas Blvd #1575, Las Vegas, NV 89101, United States","5V95+3G Las Vegas, Nevada, USA",https://loveeezy.ueniweb.com/?utm_campaign=gmb,+1 773-717-8380,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WwX1iCpbnviJvFwd4ypcQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.84896&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:58:22.647Z,
https://www.google.com/maps/place/DeNovo+Clinic/data=!4m7!3m6!1s0x80c8bf71c3a5efcf:0xc495a40c411af444!8m2!3d36.1455493!4d-115.2990226!16s%2Fg%2F1tdz5318!19sChIJz--lw3G_yIARRPQaQQyklcQ,DeNovo Clinic,5.0,6,Weight loss service,"9330 W Sahara Ave #250, Las Vegas, NV 89117, United States","4PW2+69 Las Vegas, Nevada, USA",http://www.denovoclinics.com/contact-us/,+1 702-312-1101,,,,https://lh3.googleusercontent.com/p/AF1QipOj699GjYib3onbIeCcKCCRjCVxqxGgjdg5gpkf=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:58:25.703Z,
https://www.google.com/maps/place/Doyne+Medical+Clinic/data=!4m7!3m6!1s0x80c8c3b79c09289b:0x22f86c98e33f9510!8m2!3d36.1774806!4d-115.162454!16s%2Fg%2F1tg68cw6!19sChIJmygJnLfDyIAREJU_45hs-CI,Doyne Medical Clinic,3.0,82,Medical clinic,"1706 W Bonanza Rd, Las Vegas, NV 89106, United States","5RGQ+X2 Las Vegas, Nevada, USA",http://www.doynemedicallv.com/,+1 702-631-6860,"Open · Closes 5 pm

Updated by others 1 week ago",,,https://lh3.googleusercontent.com/p/AF1QipNyZYE5UMMsLIYWc1v-s9EOmmGd_exC0z1IHQ4S=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+North+Las+Vegas+Las+Vegas+NV/@36.1988592,-115.1175013,14z",2026-02-23T18:58:31.056Z,
