placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Pintail+Roofing/data=!4m7!3m6!1s0x8636cd23a61f3f6d:0x78e17f087db35e69!8m2!3d32.4983781!4d-93.7529305!16s%2Fg%2F11crvqp59z!19sChIJbT8fpiPNNoYRaV6zfQh_4Xg,Pintail Roofing,4.6,36,Roofing contractor,"1020 Jordan St, Shreveport, LA 71101, United States","F6XW+9R Shreveport, Louisiana, USA",https://www.pintailroof.com/,+1 318-226-7663,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_wS12oiTjwPi7oCNrLzACd-sMYvO-ZMRakWTKaJe_HsnqS3ABSUEe8ABtK9TxOUHF4OMZZU4nBbjSQGktaEYNkRwWvK3fHiphf6BKteoiNO6q4ykrEreKPodP8OhUyVyyYDJe=w421-h240-k-no,true,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:15.487Z,,,,
https://www.google.com/maps/place/H2+Renovations+%26+Contracting/data=!4m7!3m6!1s0x8631314fc93b3223:0x92760dbdc2f8ce6c!8m2!3d32.5207005!4d-94.039674!16s%2Fg%2F11hbkbdbkp!19sChIJIzI7yU8xMYYRbM74wr0NdpI,H2 Renovations & Contracting,4.7,80,Contractor,,,https://h2renovations.us/,+1 318-426-8619,Opens soon · 12 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQGvcO1nSqKi4hcvxBUyN3N0Z2czVuZRSlB929TuFKzYnuYbppWodykm2McS2T0S2GwvTMgCR-MuPa_LysKquvalD7rNPvrTvLwNHvLFemrg3oGcdnnws1FYiJR2KcqxGSru99YQ=w408-h306-k-no,true,9 am–5 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:19.787Z,,,,
https://www.google.com/maps/place/Acadian+Hardwood+Floors/data=!4m7!3m6!1s0x8636ccd92963efcf:0xdfe7d1f09162c148!8m2!3d32.5317856!4d-93.7628093!16s%2Fg%2F1tggtx8c!19sChIJz-9jKdnMNoYRSMFikfDR598,Acadian Hardwood Floors,4.3,11,Wood floor refinishing service,"1167 Joseph St, Shreveport, LA 71107, United States","G6JP+PV Shreveport, Louisiana, USA",http://www.acadianhardwoodfloors.com/,+1 318-425-7100,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXMeuO7h_pUVX7n2tpkdjzLEyQgPuwV5H9PEjDFg-1TsETvL2FrkPYnypNbO5K5ywwtN_9C_Ib065SdMp6nVECR9_5ssm--q2Zyv02VSnuFvuuK94Sds0mkHOTdpDdpIU58BycVA=w493-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:24.108Z,,,,
https://www.google.com/maps/place/Bossier+Elite+Plumbing+and+Air/data=!4m7!3m6!1s0x293295983a4e23b1:0x57321152848f0c32!8m2!3d32.5286978!4d-93.7178836!16s%2Fg%2F11vycfx8q5!19sChIJsSNOOpiVMikRMgyPhFIRMlc,Bossier Elite Plumbing and Air,5.0,399,Plumber,"2205 E Texas St, Bossier City, LA 71111, United States","G7HJ+FR Bossier City, Louisiana, USA",https://www.bossierelite.net/,+1 318-706-6955,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3EdVlvZlBDrmoP5Zu_LoSKXET-_CEckYFoADxXj4W0G0iyZWeRRKes79j-jlpBdp0OKXZxclOQrr6OLPgvIEZBmGaqP9x6Ycr-3ICTTqqRgTa4m6aCj_zA4zFtrDj1dvf_Kv2fTq4ywNH=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:28.336Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/MJ+Painting+Drywall+%26+Flooring+LLC/data=!4m7!3m6!1s0x8636cd5936f1c345:0xcc46755101929fb1!8m2!3d32.4870145!4d-93.6782692!16s%2Fg%2F11bzs3dhv5!19sChIJRcPxNlnNNoYRsZ-SAVF1Rsw,MJ Painting Drywall & Flooring LLC,5.0,63,Painter,"1307 Bellaire Blvd, Bossier City, LA 71112, United States","F8PC+RM Bossier City, Louisiana, USA",http://mjpainting.com/,+1 318-754-1653,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0I4DxAnmbs1Bs7SWvF11nwy03k0iV7HHS9Jy_-R9ern8Bj0vC3bUAZZNPQKpCVkYpqPRvGVZuOap4I0AtV2cMY5KejNT_IoTfZ73dww0hhBAsD6ma-l17tbVYauoaK3AZGeOZ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:32.823Z,,,,
https://www.google.com/maps/place/Property+Painting+Pros/data=!4m7!3m6!1s0x8636cd14179f5d6d:0xc85905e00fb0aefa!8m2!3d32.4934889!4d-93.764205!16s%2Fg%2F11nry40wft!19sChIJbV2fFxTNNoYR-q6wD-AFWcg,Property Painting Pros,,,Painter,"1635 Caperton St, Shreveport, LA 71103, United States","F6VP+98 Shreveport, Louisiana, USA",https://property-painting-pros-1.ueniweb.com/?utm_campaign=gmb,+1 872-870-0120,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YC-JsMDv9A4trQ5_Acmyeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.45874&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:36.935Z,,,,
https://www.google.com/maps/place/ServiceMaster+Restoration+Services/data=!4m7!3m6!1s0x8636d34bf44a2ad7:0x29d437ab926a6c3d!8m2!3d32.3902186!4d-93.7326059!16s%2Fg%2F1q6295gyk!19sChIJ1ypK9EvTNoYRPWxqkqs31Ck,ServiceMaster Restoration Services,1.0,2,Fire damage restoration service,,,https://www.servicemasterrestore.com/locations/la/shreveport/servicemaster-of-lafayette-2768-f,+1 318-861-1009,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXHqjsyrI9oMqU-lwMoacCX-Xxm0DLT2mtC1Oyw_0_J1jvSFwePv30ZPFDUdEJW4DNL0i6lop053BZZOKduFmvfPwS11MLG-dKeS_oRNpmF_0fiyOiBMcTMIXPiZGduN9aE7Gt=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:41.091Z,,,,
"https://www.google.com/maps/place/318+Construction,+LLC/data=!4m7!3m6!1s0x8636d3d402ef63a5:0xa77497888b6a5c5a!8m2!3d32.4217858!4d-93.7553726!16s%2Fg%2F11sd_w5w0f!19sChIJpWPvAtTTNoYRWlxqi4iXdKc","318 Construction, LLC",4.9,111,Construction company,"8815 St Vincent Ave, Shreveport, LA 71106, United States","C6CV+PV Shreveport, Louisiana, USA",http://318construction.com/,+1 318-538-1014,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerd9-1EvauE2-Qp_HYJlp5yVgwHCbtGt2CyYzYV1HxluYLvgOFed9oQdEnjgJHJuP4ne20xisfJwzXkZN_JvaQUUuLVqYlx6T6hx_uLK7p5upYm22aZTF8auH0RLiiaud_kX35b2jByIcYh=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:45.405Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Express+Hail+Repair/data=!4m7!3m6!1s0x8632cb6acff280cb:0x7065dea2183d6c32!8m2!3d32.5216624!4d-93.755685!16s%2Fg%2F11b7r6dg0b!19sChIJy4Dyz2rLMoYRMmw9GKLeZXA,Express Hail Repair,1.0,1,Auto repair shop,"305 N Market St, Shreveport, LA 71107, United States","G6CV+MP Shreveport, Louisiana, USA",https://www.expresshail.com/,+1 844-336-8832,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXKgpWyHX9WPovxjHq_mEIiHzimnZcrzyLek00EGn0x5npxEr6RrCQIAsJxRX0l9F26oK3NZJz9zMR0ZP2-V5sSm3E701B2eIrrF25aU9npGIll9lZO_a44bm7-TZUyAiaSI1Cuw=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:49.569Z,,,,
https://www.google.com/maps/place/raab+roofing/data=!4m7!3m6!1s0x8636ccde48bfebf9:0xdc5bbd222ccde13c!8m2!3d32.5299057!4d-93.7623029!16s%2Fg%2F11nnwf_ryn!19sChIJ-eu_SN7MNoYRPOHNLCK9W9w,raab roofing,5.0,1,Roofing contractor,"1105 McKinley Ave, Shreveport, LA 71137, United States","G6HQ+X3 Shreveport, Louisiana, USA",https://raabroofing.com/about-us,+1 318-222-6046,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3tN5gnKip0-fUBTewLeAtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.65985&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:51.797Z,,,,
https://www.google.com/maps/place/A-1+American+Carpet+Cleaning/data=!4m7!3m6!1s0x8636ccef9b0b5eed:0xfc3a9e6e9512a424!8m2!3d32.5387001!4d-93.7727459!16s%2Fg%2F1v44qsr9!19sChIJ7V4Lm-_MNoYRJKQSlW6eOvw,A-1 American Carpet Cleaning,4.3,12,Carpet cleaning service,"1613 N Market St, Shreveport, LA 71107, United States","G6QG+FW Shreveport, Louisiana, USA",,+1 318-226-0000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CqX_fHNcqe2IU8KWOCaetg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.78842&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:46:56.089Z,,,,
https://www.google.com/maps/place/RestoPros+of+Central+Arkansas/data=!4m7!3m6!1s0x2e3ad857223f4fe3:0x36210a254c3168db!8m2!3d34.5853382!4d-92.5448634!16s%2Fg%2F11tg5cfrmt!19sChIJ408_IlfYOi4R22gxTCUKITY,RestoPros of Central Arkansas,5.0,135,Water damage restoration service,"3608 Northshore Dr Suite B, Benton, AR 72015, United States","HFP4+43 Benton, Arkansas, USA",https://www.restopros.co/ar-bryant-central,+1 501-765-9463,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBobjbPhmGgMYN6gRavnHsAhMN2qzn2a5I6Cz63KNOUfMgTq4XMfhtphpe9EUIpx26lY91JDY_VjMA4xhNql-XqMTN2-lNnjf_rRXxMu1r1rIXMpvbw8XZQfNdm0NfAdfo5sqxNg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:47:00.251Z,,,,
https://www.google.com/maps/place/Xpert+Restoration+Services/data=!4m7!3m6!1s0x8631325253b0a1a7:0xf570faba92a9a75a!8m2!3d32.5554035!4d-93.6109159!16s%2Fg%2F1tnms2nz!19sChIJp6GwU1IyMYYRWqepkrr6cPU,Xpert Restoration Services,4.0,4,Fire damage restoration service,"1180 US-80, Haughton, LA 71037, United States","H94Q+5J Haughton, Louisiana, USA",,+1 318-687-2800,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=28Cov7sqPBheZrtbTRXrkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.18813&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:47:04.401Z,,,,
https://www.google.com/maps/place/Rogers+Builders+LLC/data=!4m7!3m6!1s0x8636cceaf6cd4c11:0x1ebd17d133a3ccc9!8m2!3d32.5464055!4d-93.7657247!16s%2Fg%2F11c3mrh5wm!19sChIJEUzN9urMNoYRycyjM9EXvR4,Rogers Builders LLC,4.6,10,Custom home builder,"1935 Motes Island St, Shreveport, LA 71107, United States","G6WM+HP Shreveport, Louisiana, USA",,+1 318-780-8044,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGlBWJC-qEIPSaW-brPHC6xMhwL-b3I4cwquHYA2sEeAujvlkx5dQi2sSqsJILTQGJHT1dvGCjMZC4Xv-sFs6HY_G-gWmwZB1FAJMbVwflduxBkknmabAfM0Ov_PeYGCm8cJLPzw=w408-h306-k-no,true,Closed,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:47:08.724Z,,,,
"https://www.google.com/maps/place/Bobby+L.+Greene+Plumbing,+Heating+And+Cooling/data=!4m7!3m6!1s0x8636d285de9b022b:0x1cf3ba4e714aaafd!8m2!3d32.471223!4d-93.77939!16s%2Fg%2F1tftll9w!19sChIJKwKb3oXSNoYR_apKcU668xw","Bobby L. Greene Plumbing, Heating And Cooling",4.9,1252,Plumber,"2630 Midway St, Shreveport, LA 71108, United States","F6CC+F6 Shreveport, Louisiana, USA",https://www.greeneplumbing.com/,+1 318-929-6574,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvAerbxvBL7YJ8Ota0wZ7HzShPezHa5vhJq2XVQnUwqvMiNjMN0n8CGhREyq4xkMp8uFjEX3NTHXVj04FYU3HekKLIEIaP5uN0OKDoYyxyKReHla3UO-E1eBA3lLALLqR-nc3g=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:47:13.001Z,,,,
https://www.google.com/maps/place/Shreveport+Foundation+Repair/data=!4m7!3m6!1s0x8636cd30325a871d:0xdc5deaa1ff60d4ad!8m2!3d32.4611995!4d-93.8143945!16s%2Fg%2F11f64bjc0_!19sChIJHYdaMjDNNoYRrdRg_6HqXdw,Shreveport Foundation Repair,5.0,3,Concrete contractor,,,http://shreveportfoundationrepair.com/,+1 318-301-3220,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4l3-chS78DI-9eLPcYXhwW9U2vr8y9VpofAZ66-5GewJiqEsj_tK_Q9JtSx4nkmnZrEl9JAiKctaD1xTt1x71ebUVwrKkqd6G5VlLw0hT21-ZUL_hsG1mCGmYCvMCWcIF6lg=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:47:17.302Z,,,,
https://www.google.com/maps/place/Warranty+Killer+Performance/data=!4m7!3m6!1s0x863133b785da6e6f:0x377543648640e127!8m2!3d32.529094!4d-93.7576605!16s%2Fg%2F11bz_2wf1k!19sChIJb27ahbczMYYRJ-FAhmRDdTc,Warranty Killer Performance,2.6,114,Auto tune up service,"220 Aero Dr, Shreveport, LA 71107, United States","G6HR+JW Shreveport, Louisiana, USA",http://www.warrantykillerperformance.com/,,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_6ZH_wLK7_5ucM1uX9g7SI1-OeDp_iAf38zyeXc_QnyfpFZ49rmKxwwGnDf_E-e0PAHaYKW3mQTlUcH6J7pvNLD5CFalZpDbi9CP_KnQHnE6HuwoWPdx_FKTesLK4UlIxScEbbg=w408-h271-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:47:21.600Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Eagle+Industries,+LLC/data=!4m7!3m6!1s0x86312d45400a2b91:0xada49478ba543298!8m2!3d32.4155993!4d-93.7310187!16s%2Fg%2F11vx6rrxnq!19sChIJkSsKQEUtMYYRmDJUuniUpK0","Eagle Industries, LLC",,,Water damage restoration service,"460 Ashley Ridge Blvd #400, Shreveport, LA 71106, United States","C789+6H Shreveport, Louisiana, USA",https://www.goeagleusa.com/,+1 318-621-6401,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yELWTVUXcjx708KIU0D9JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.530384&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:47:25.749Z,,,,
https://www.google.com/maps/place/Octis+Car+Detailing/data=!4m7!3m6!1s0xa5cb92236b3048f9:0x34eb64b46e94a007!8m2!3d32.503282!4d-93.749044!16s%2Fg%2F11wh569sxz!19sChIJ-UgwayOSy6URB6CUbrRk6zQ,Octis Car Detailing,5.0,98,Car detailing service,"1019 Pickett St, Shreveport, LA 71101, United States","G732+89 Shreveport, Louisiana, USA",https://octiscardetailing.com/,+1 318-461-9069,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRFlC6lOICNIk-QYPg7BI3OSsFweZMJTPnRcjhDBmoFhEF487DrtQLhSJq3RQZrP5FltAJeyVZr2PZWDn_hmDdf6pFynbxpymOTjn905qxbCGe80LlbVVohuKSWQ6jTLW4hE5x=w408-h528-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2026-03-23T04:47:29.969Z,,,,
https://www.google.com/maps/place/Jenny+ALL+US+MoldE+Remediation+%26+Removal/data=!4m7!3m6!1s0x8636cdc1fd61c627:0x8398435accc2f648!8m2!3d32.5130385!4d-93.7488651!16s%2Fg%2F11j4wdzt_4!19sChIJJ8Zh_cHNNoYRSPbCzFpDmIM,Jenny ALL US MoldE Remediation & Removal,,,Home inspector,"415 Texas St, Shreveport, LA 71101, United States","G772+6F Shreveport, Louisiana, USA",,+1 318-532-4483,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kamAOgtt5N0WGdNJ275FhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.82237&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-03-23T04:47:51.001Z,,,,
https://www.google.com/maps/place/LG+foundation+repair/data=!4m7!3m6!1s0x8631330e55855415:0xf16582b81602ab83!8m2!3d32.5423136!4d-93.7105487!16s%2Fg%2F11f3byg21m!19sChIJFVSFVQ4zMYYRg6sCFriCZfE,LG foundation repair,3.6,17,Contractor,"2613 Rosedale Pl, Bossier City, LA 71111, United States","G7RQ+WQ Bossier City, Louisiana, USA",,+1 318-458-5961,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAKNGx_fjaHL3MKGUz0Oo07K8b3SdnUsdFIQPqhrL8V29G0JEuug_RXGM9R8qphTivUzz8tRAZyRkyofJLUE_23oNdIo1jeuhC9MbWR75EFM2-E3I8oezgnfRtDbkFY0RCZtnP=w408-h544-k-no,true,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-03-23T04:47:55.302Z,,,,
https://www.google.com/maps/place/Bayou+dent+paintless+dent+repair/data=!4m7!3m6!1s0x8631336ba985192f:0xbdfcede714fca4f5!8m2!3d32.5442805!4d-93.6884134!16s%2Fg%2F11x8783fdr!19sChIJLxmFqWszMYYR9aT8FOft_L0,Bayou dent paintless dent repair,5.0,53,Auto dent removal service,"3814 McCoy Dr, Bossier City, LA 71111, United States","G8V6+PJ Bossier City, Louisiana, USA",http://bayou-dent.com/,+1 318-218-7308,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvnnCo1dvvpcUWN--NVVdLHI_VrBmaASni7YMUIpvhuZ7TgcAjG_SAGxCZohCjgr3jwC5xpnjUH1SYIWSoxFZdiecUr5LWK92VOXip1AV0vUSp-LGiS0PD7p0ML_cLg0PomrsCNIP3QeXM=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-03-23T04:48:05.868Z,,,,
https://www.google.com/maps/place/KB+Electric+LLC/data=!4m7!3m6!1s0x86313a6ac8c92a25:0x50eda1204961e14a!8m2!3d32.5213997!4d-93.6878843!16s%2Fg%2F11clyddnrw!19sChIJJSrJyGo6MYYRSuFhSSCh7VA,KB Electric LLC,4.9,233,Electrician,"114 Grigsby Dr, Bossier City, LA 71112, United States","G8C6+HR Bossier City, Louisiana, USA",http://www.kbelectric.org/,+1 318-459-6041,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2Te-QoEGfRKYGC72rcyC-7JTNmPXlolZRMiUO045laLsS1u3yDqfrJ5zvx3f7JJTCkxICZfYB3Mx8TR9u1UMjUSaO66ekPd1Ivn5o9_hK8hTIKeRpvi5pJnRSENCfGosxudiz=w501-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-03-23T04:48:08.073Z,,,,
https://www.google.com/maps/place/Carpet+Specialist+and+Restoration/data=!4m7!3m6!1s0x86312d0eaaaaaaab:0xdfbcbdce9220ecf0!8m2!3d32.4613464!4d-93.7004455!16s%2Fg%2F1tfwdw7v!19sChIJq6qqqg4tMYYR8Owgks69vN8,Carpet Specialist and Restoration,5.0,20,Carpet cleaning service,"1947 Bayou Dr #3405, Shreveport, LA 71105, United States","F76X+GR Shreveport, Louisiana, USA",https://www.facebook.com/carpet.specialist.9/,+1 318-798-2114,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJ3cEkG5dcsrgjiTPlbY8pXIMB99-9qWsAWprkr7MGJQ9jbyqiKB2YTjqr_BeRLm15xiFNph1mwwc888_Oh71p_AUnrONtHum6vTiCr0q2qHm20M2oE6ytjCxfEUmlfX1W1LPB=w408-h838-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-03-23T04:48:12.437Z,,,,
https://www.google.com/maps/place/Revv+It+Coatings+and+Collision/data=!4m7!3m6!1s0x8636cb9a040e67db:0xb56298940a4ee35e!8m2!3d32.5437073!4d-93.6876406!16s%2Fg%2F11jmzhnmqg!19sChIJ22cOBJrLNoYRXuNOCpSYYrU,Revv It Coatings and Collision,4.9,22,Auto repair shop,"1403 Alpine Blvd, Bossier City, LA 71111, United States","G8V6+FW Bossier City, Louisiana, USA",http://revvitcoatings.com/,+1 318-780-7854,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVgEOk19yme69Bqowm7DUpOL-ba6rToVNn4dgocYonTbLp06uaq5jUJi5J9CGZL9Efrex66BlTiL83Y3dZ6v73EQWMH8xzjj8BmX8RJVzxXGxi6SgN63SjP5-V3lKQC49Fpwo0=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-03-23T04:48:16.845Z,,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Drain+Services/data=!4m7!3m6!1s0x8636cd3155555555:0x2668d31dc0805961!8m2!3d32.5523762!4d-93.6627216!16s%2Fg%2F1tp27ndz!19sChIJVVVVVTHNNoYRYVmAwB3TaCY,Roto-Rooter Plumbing & Drain Services,4.8,160,Plumber,"4925 Shed Rd, Bossier City, LA 71111, United States","H82P+XW Bossier City, Louisiana, USA",https://www.rotorooter.com/bossiercityla/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 318-209-3700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepun6nqXFN_qmRdg8LkW7JEqtKFeCv3b9xfziY5qgrG4dnnrwilhplW4Vxp9oecJR9o-t6tRNemNexxYPo0Ds9OGl7-x_9GBhMrwJW-ECslih7ilsN0glCSeUosg1R8R7GZFOBv=w408-h274-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bossier+City+Shreveport+LA/@32.5159852,-93.7321228,14z",2026-03-23T04:48:21.249Z,LGBTQ+ friendly,,,
