placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Florida+Cancer+Specialists+%26+Research+Institute/data=!4m7!3m6!1s0x88de5e95536a4361:0x5f893ca8c3cae0d3!8m2!3d27.6609433!4d-80.388538!16s%2Fg%2F11c6r9_v6v!19sChIJYUNqU5Ve3ogR0-DKw6g8iV8,Florida Cancer Specialists & Research Institute,4.7,453,Cancer treatment center,"3730 7th Terrace STE 101, Vero Beach, FL 32960, United States","MJ66+9H Vero Beach, Florida, USA",https://flcancer.com/location/vero-beach-east/,+1 772-567-2332,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipP9tnr5n2UFgLObmNaD1CGWOSluwxXnH2PRL-60=w408-h408-k-no,true,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Orchid+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:10:49.839Z,,,
https://www.google.com/maps/place/Grace+Rehabilitation+Center+of+Vero+Beach/data=!4m7!3m6!1s0x88de5ee183039433:0x5098c6335062789f!8m2!3d27.6407654!4d-80.3925572!16s%2Fg%2F12hr90bb4!19sChIJM5QDg-Fe3ogRn3hiUDPGmFA,Grace Rehabilitation Center of Vero Beach,3.5,15,Nursing home,"2180 10th Ave, Vero Beach, FL 32960, United States","JJR4+8X Vero Beach, Florida, USA",,+1 772-567-5166,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGIRf_tpk0KmwlFJI3s6hV08yOSEAlbK1iLacQrduVE62zlt7gbieXAeEpWzlSvThvgBalFnsgBNOPd4cQJNKX2xEDFWMhTehNPkeLBgK3rVDQjIYICyz8lID0-XwWPfRVhfFi=w408-h289-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Orchid+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:10:54.899Z,,,
https://www.google.com/maps/place/White+Orchid+Spa/data=!4m7!3m6!1s0x88de593709d900f3:0x2d60252206471745!8m2!3d27.65582!4d-80.35658!16s%2Fg%2F1tfrhl28!19sChIJ8wDZCTdZ3ogRRRdHBiIlYC0,White Orchid Spa,4.9,561,Medical spa,"3500 Ocean Dr, Vero Beach, FL 32963, United States","MJ4V+89 Vero Beach, Florida, USA",http://www.whiteorchidspa.info/?utm_source=google&utm_medium=local&utm_campaign=verobeach-practice-website,+1 772-231-1133,Closed ⋅ Opens 10 am Thu,https://lh3.googleusercontent.com/p/AF1QipN1bMY7qhB9on6XAU6_Pkm1u750z9qGZaXa032k=w408-h271-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Orchid+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:11:00.450Z,,,
https://www.google.com/maps/place/Orchid+Island+Wellness+and+Counseling/data=!4m7!3m6!1s0x4364ce6b364ac0fb:0x7c90ee25797731f2!8m2!3d27.6225878!4d-80.3958875!16s%2Fg%2F11w9rgtfg4!19sChIJ-8BKNmvOZEMR8jF3eSXukHw,Orchid Island Wellness and Counseling,5.0,2,Mental health service,"1125 12th St Suite G, Vero Beach, FL 32960, United States","JJF3+2J Vero Beach, Florida, USA",https://www.orchidislandwellness.com/,+1 772-255-3555,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipME9kVEAxuIgHLKP1VR6_xQCKxiT6ASrWXF0Fyu=w467-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Orchid+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:11:05.628Z,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Oak+Harbor+Home+Health,+LLC/data=!4m7!3m6!1s0x88de5f109972e723:0x3805931403055771!8m2!3d27.6782976!4d-80.3984868!16s%2Fg%2F11y2kpf2dk!19sChIJI-dymRBf3ogRcVcFAxSTBTg","Oak Harbor Home Health, LLC",,,Home health care service,"4755 S Harbor Dr, Vero Beach, FL 32967, United States","MJH2+8J Vero Beach, Florida, USA",https://oakharborhh.com/,+1 772-713-6016,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nruZp63Cf6zm9Ureefak1_WelHPwf10HMH18SnmfH-Oj4pyC76Mdbyjfj9qAE5FAZ3u0djPJ7pDxgs5oK2K-SVawxxNVHG3H5EQHx6B1rRpitbJ62fALCOnwBpfxPSh6wkGy3kljWBHz4A=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Orchid+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:11:10.674Z,,,
https://www.google.com/maps/place/Paws+at+Peace/data=!4m7!3m6!1s0x1b3ff67da87cf9:0xc2aab7d5f4db7530!8m2!3d27.4415055!4d-80.3924825!16s%2Fg%2F11x02s2llz!19sChIJ-XyoffY_GwARMHXb9NW3qsI,Paws at Peace,5.0,23,Veterinarian,,,https://paws-at-peace.net/,+1 215-301-7758,Closes soon ⋅ 9 pm ⋅ Opens 10 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqK9RAxJ-EJyAmD4-fQ-IIZiBeWa2dwjt8IwPMJ4wuaWZWHRxxvxONiUDrR8o6dNONuDhqRYvmGT4q7vNx1kzoJ3paDPhXZovBP_DLaWIkquxj3ZQtqDS8P_J0VJ8ZLD8ZfvHsF=w408-h544-k-no,true,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–5 pm,10 am–5 pm,10 am–9 pm,10 am–9 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Gifford+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:11:24.148Z,,,
"https://www.google.com/maps/place/Private+Nursing+Care,+Inc/data=!4m7!3m6!1s0x88def59d94d5aac7:0xbafc88730b51338e!8m2!3d27.6706732!4d-80.3620876!16s%2Fg%2F1tknl7xq!19sChIJx6rVlJ313ogRjjNRC3OI_Lo","Private Nursing Care, Inc",5.0,8,Home health care service,"Gunster Building across from SeaQuay Condo, 4731 Jimmy Buffett Mem Hwy Suite 214, Vero Beach, FL 32963, United States","MJCQ+75 Vero Beach, Florida, USA",https://www.privatenursingcareinc.com/,+1 772-696-0048,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zwx-HosgS2Tw7ToPaqFW0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.25482&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Summerplace+Vero+Beach+FL/@27.6471965,-80.4029898,14z",2025-09-18T00:11:37.543Z,,Identifies as women-owned,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Riverside+Park+Vero+Beach+FL/@27.6515296,-80.3668753,14z",2025-09-18T00:11:46.783Z,,,No new results found
https://www.google.com/maps/place/Vero+Beach+Care+Center/data=!4m7!3m6!1s0x88de5f1eb30db4ed:0x9dd7a1eaded72225!8m2!3d27.6610545!4d-80.3986565!16s%2Fg%2F11sf84_b_k!19sChIJ7bQNsx5f3ogRJSLX3uqh150,Vero Beach Care Center,3.6,94,Nursing home,"1310 37th St, Vero Beach, FL 32960, United States","MJ62+CG Vero Beach, Florida, USA",https://verobeachcenter.com/,+1 772-569-5107,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNb86jE6DI02XwBJIPiBw8UF1m9OsPI8zXaN9T7=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Central+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:12:00.575Z,,,
https://www.google.com/maps/place/Mederi+Caretenders/data=!4m7!3m6!1s0x88de5fb12e6d376f:0x62531fd0aacfb8a6!8m2!3d27.632014!4d-80.3854151!16s%2Fg%2F11ghznhpc5!19sChIJbzdtLrFf3ogRprjPqtAfU2I,Mederi Caretenders,1.0,1,Home health care service,"603 17th St, Vero Beach, FL 32960, United States","JJJ7+RR Vero Beach, Florida, USA",https://lhcgroup.com/locations/mederi-caretenders-of-vero-beach/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Mederi_Caretenders_Vero_Beach_FL_32960,+1 772-794-9777,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Dy1gqSd3bl1J_b7cWxTmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.162524&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Central+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:12:05.770Z,,,
https://www.google.com/maps/place/Old+Orchid/data=!4m7!3m6!1s0x88de5cd0b560a335:0x7ad94a9199306261!8m2!3d27.7679085!4d-80.4047679!16s%2Fg%2F11h3vc476q!19sChIJNaNgtdBc3ogRYWIwmZFK2Xo,Old Orchid,5.0,3,,"9555 E Maiden Ct, Orchid, FL 32963, United States","QH9W+53 Orchid, Florida, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr_fQJcL6jyGFCr-ys3_gXfUZ0YCRkrj1Pnjg9mrShOYn60q2yfd8dZiSpuT0-F3L0jRHmeTE20TyWe1MMHbeFv3DfJqeuZEdgFrigRFsjvE1vjMe5o0peZUnf5Y0U9A3TS0u9p=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Old+Orchid+Vero+Beach+FL/@27.7679085,-80.4047679,14z",2025-09-18T00:12:17.436Z,,,
https://www.google.com/maps/place/Health+First+-+William+Childs+Hospice+House/data=!4m7!3m6!1s0x88de1247d7705ac9:0xe402e137ece5bba5!8m2!3d28.005067!4d-80.6125331!16s%2Fg%2F1vd3wm3m!19sChIJyVpw10cS3ogRpbvl7DfhAuQ,Health First - William Childs Hospice House,4.9,44,Hospice,"381 Medplex Pkwy, Palm Bay, FL 32907, United States","294P+2X Palm Bay, Florida, USA",https://hf.org/hospice/,+1 321-434-8400,,https://lh3.googleusercontent.com/p/AF1QipO8zKjGbS8ebgOmqjnBmDdxRTcW_M1BV-L7i4jn=w428-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Old+Orchid+Vero+Beach+FL/@27.7679085,-80.4047679,14z",2025-09-18T00:12:20.470Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Whispering+Palms+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:12:29.326Z,,,No new results found
https://www.google.com/maps/place/Windsor+Club+%28The%29/data=!4m7!3m6!1s0x88de42d690354447:0x3945c9914d637a48!8m2!3d27.788862!4d-80.413952!16s%2Fg%2F1tflh0x2!19sChIJR0Q1kNZC3ogRSHpjTZHJRTk,Windsor Club (The),4.7,107,Country club,"3125 Windsor Blvd, Vero Beach, FL 32963, United States","QHQP+GC Vero Beach, Florida, USA",http://windsorflorida.com/,+1 772-388-5050,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4SvqPNOhnVSkhmvpIEzAmCRm-cKlFUw2XI_HCT9S7SAzC4eXpDRDCLt4snPvGzlq35O3xsUpSQZpLpipG5-6hEfPboT4xR2W6pJQYPGZ63eD9KC9KN_ZLE6Y5hC44a7S4FZy7=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-09-18T00:12:42.901Z,,,
https://www.google.com/maps/place/Windsor+Properties/data=!4m7!3m6!1s0x88de42d773d6f199:0xc23f1f4a98fac829!8m2!3d27.7839705!4d-80.4130814!16s%2Fg%2F1tpllk1s!19sChIJmfHWc9dC3ogRKcj6mEofP8I,Windsor Properties,4.6,56,Gated community,"3125 Windsor Blvd, Vero Beach, FL 32963, United States","QHMP+HQ Vero Beach, Florida, USA",http://www.windsorflorida.com/,+1 772-388-8400,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipOtoJsH3_RjHEaCmT-lNdKY6TJ9VQydrK2lEXuE=w408-h243-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-09-18T00:12:47.931Z,,,
https://www.google.com/maps/place/Visiting+Nurse+Association/data=!4m7!3m6!1s0x88de5eec6b2f6723:0xce7ab6f7ba5e7aec!8m2!3d27.6569327!4d-80.3948892!16s%2Fg%2F11l1jkhl_f!19sChIJI2cva-xe3ogR7Hpeuve2es4,Visiting Nurse Association,,,,"1110 35th Ln, Vero Beach, FL 32960, United States","MJ44+Q2 Vero Beach, Florida, USA",https://vnatc.com/contact-us/,+1 321-805-3848,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7YY1HXP2FpqP1bZxCjQkew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.266724&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Windsor+Vero+Beach+FL/@27.7883605,-80.4142177,14z",2025-09-18T00:12:53.849Z,,,
https://www.google.com/maps/place/The+Moorings+Yacht+%26+Country+Club/data=!4m7!3m6!1s0x88de58990bb10893:0x52630e3b5794773b!8m2!3d27.5975012!4d-80.3398767!16s%2Fg%2F1tkjl_xv!19sChIJkwixC5lY3ogRO3eUVzsOY1I,The Moorings Yacht & Country Club,4.7,171,Country club,"100 Harbour Dr, Vero Beach, FL 32963, United States","HMX6+22 Vero Beach, Florida, USA",http://www.themooringsclub.com/,+1 772-231-1004,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipMtOFVIh0r2Et6DIUT9XIe7aC4hOS0_FFOewiGp=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,11 am–3 pm,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+The+Moorings+Vero+Beach+FL/@27.5975012,-80.3398767,14z",2025-09-18T00:13:08.102Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:13:16.867Z,,,No new results found
https://www.google.com/maps/place/Indian+River+Health+Services/data=!4m7!3m6!1s0x88de5e94b0cc23f1:0x42ec1b23d605cbda!8m2!3d27.6617397!4d-80.392676!16s%2Fg%2F1tdh02zg!19sChIJ8SPMsJRe3ogR2ssF1iMb7EI,Indian River Health Services,1.0,1,Medical Center,"1000 36th St, Vero Beach, FL 32960, United States","MJ64+MW Vero Beach, Florida, USA",,+1 772-794-5611,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SG8n25A7jTGyMNQaTQnD7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.22854&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Cypress+Lake+Vero+Beach+FL/@27.6386434,-80.3972736,14z",2025-09-18T00:13:30.936Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Indian+River+County+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:13:39.408Z,,,No new results found
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Wabasso+Beach+Vero+Beach+FL/@27.7647502,-80.3989397,14z",2025-09-18T00:13:49.373Z,,,No new results found
https://www.google.com/maps/place/Renaissance+Senior+Living+of+Vero+Beach/data=!4m7!3m6!1s0x88de5ee18dd50183:0x6009781dca2fa849!8m2!3d27.6399444!4d-80.3922739!16s%2Fg%2F11c2q359hy!19sChIJgwHVjeFe3ogRSagvyh14CWA,Renaissance Senior Living of Vero Beach,4.6,39,Assisted living facility,"2100 10th Ave, Vero Beach, FL 32960, United States","JJQ5+X3 Vero Beach, Florida, USA",http://www.renaissanceverobeach.com/,+1 772-562-8491,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPtYs75XOVQEGMcQFbrpboh9GCX_2SEJTLXhQa2=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Vero+Lake+Estates+Vero+Beach+FL/@27.745,-80.52806,14z",2025-09-18T00:14:03.663Z,,,
https://www.google.com/maps/place/Hidden+Lakes+Senior+Living+Community/data=!4m7!3m6!1s0x88de5ee940cfef6b:0x908c91006d2faf28!8m2!3d27.6543711!4d-80.3919998!16s%2Fg%2F1tdbrpc7!19sChIJa-_PQOle3ogRKK8vbQCRjJA,Hidden Lakes Senior Living Community,4.2,10,Retirement home,"1006 33rd St, Vero Beach, FL 32960, United States","MJ35+P6 Vero Beach, Florida, USA",http://www.thehiddenlakes.com/,+1 772-567-5248,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPFd7SrxDxIauRtFvUS4QGrc4-t8zExRMmVdTQY=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Vero+Lake+Estates+Vero+Beach+FL/@27.745,-80.52806,14z",2025-09-18T00:14:08.597Z,,,
https://www.google.com/maps/place/Indian+River+Estates/data=!4m7!3m6!1s0x88de605f6ad17471:0x94664fa1ba16b427!8m2!3d27.6425097!4d-80.4806287!16s%2Fg%2F1tywyrqy!19sChIJcXTRal9g3ogRJ7QWuqFPZpQ,Indian River Estates,4.5,161,Retirement community,"2250 Indian Creek Blvd, Vero Beach, FL 32966, United States","JGV9+2P Vero Beach, Florida, USA",https://www.actsretirement.org/communities/florida/indian-river-estates-vero-beach/,+1 772-562-7400,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPAW_2oRekrQsyMVTBOwqNUq-2hFGCauGxE1lQt=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Vero+Lake+Estates+Vero+Beach+FL/@27.745,-80.52806,14z",2025-09-18T00:14:13.570Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Fellsmere+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:14:22.541Z,,,No new results found
