placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x89c6b625fc8cd219:0x54229f8c57a72e8e!8m2!3d39.9954954!4d-75.0957304!16s%2Fg%2F1v1sm5hx!19sChIJGdKM_CW2xokRji6nV4yfIlQ,Midas,4.8,1038,Auto repair shop,,"2300 Castor Ave, Philadelphia, PA 19134, United States","XWW3+5P Philadelphia, Pennsylvania, USA",https://www.midas.com/store/pa/philadelphia/2300-east-castor-avenue-19134?shopnum=4757&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODY1OTEtNzE1LWxvY2F0aW9uLndlYnNpdGU=,+1 215-253-6459,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoAlNXee1SMlQrhsF1a_KD6hk8436U90Kj736jyKuxf1a4VV5sc6-9nazZ1mOQMBCUbwS-9O4pkv1g5AnkFASZ8pKjyTPdZXrGE4hWnG5MKtxH-phvxyiQ771hvOEX6_MSJxQe=w427-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:02.455Z,,
https://www.google.com/maps/place/D%C3%ADaz+Tire/data=!4m7!3m6!1s0x89c6b78b1ee480dd:0x6e6fd06972a692bd!8m2!3d39.9983105!4d-75.1249874!16s%2Fg%2F11m_rtm2xf!19sChIJ3YDkHou3xokRvZKmcmnQb24,Díaz Tire,4.3,185,Auto repair shop,,"313 E Allegheny Ave, Philadelphia, PA 19134, United States","XVXG+82 Philadelphia, Pennsylvania, USA",,+1 215-730-8220,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwera6oQmXJZH9GDRsGH6aYL_ZBdXG2zEyhSboJeIYJJ2xA3vAGI7IKwy3cKB8JWIOAxbhAjzKSAPDbXy4cwhAunpk-erDQ7YGHJWGry5KEYCWcUEqNNuUMBVyxvuNSs8DxAVUYmA=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7:30 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:07.185Z,,
https://www.google.com/maps/place/Don%27s+Auto+%26+Truck+Repair/data=!4m7!3m6!1s0x89c6c86995b6e8bf:0x4fb2acb235f4b28b!8m2!3d39.9691765!4d-75.1328636!16s%2Fg%2F1thx9l5c!19sChIJv-i2lWnIxokRi7L0NbKssk8,Don's Auto & Truck Repair,4.8,106,Auto repair shop,,"222 E Girard Ave, Philadelphia, PA 19125, United States","XV98+MV Philadelphia, Pennsylvania, USA",http://www.donsautoandtruckrepair.com/,+1 215-426-1321,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfx_JY-Fj8HI3uS0DoqmcTjrOYEs-5fqHKHhoEh1EaSDnbNh7i_18puY2sXAIlAfaavS02m7HxaqXTHNShn9XxFayP4WGlm4gIqTgpyUMzS3FuFroWB4RHEYwpSOxlYdyG4i87y6HQtnc=w408-h612-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:11.688Z,,
https://www.google.com/maps/place/K+B+Auto+Services+Center/data=!4m7!3m6!1s0x89c6b62a095208a7:0xa9751e68406ef1a3!8m2!3d39.9917983!4d-75.1029147!16s%2Fg%2F1vfp94vv!19sChIJpwhSCSq2xokRo_FuQGgedak,K B Auto Services Center,4.9,165,Auto repair shop,,"3383 Tulip St, Philadelphia, PA 19134, United States","XVRW+PR Philadelphia, Pennsylvania, USA",https://instagram.com/team_kb_auto?igshid=101ea0p25bg6l,+1 215-291-0900,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnvdmYCercXDbB-_OHFAudXT52O4717y_Lt1huBIgWNv9tBehfJttlGTvXAEkg4tCaKAKX1KffXbrEB_BTkiFXPgdbC6p4oF15TRKIsoVyN2o1wdszv1_RffEBJFZguODP1KRr=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:16.174Z,,
https://www.google.com/maps/place/Resurrected+Auto+Repair%2F+PA+State+Inspection+%26+Emissions+Station/data=!4m7!3m6!1s0x89c6c81787ce7a7b:0xef2ba581116d186c!8m2!3d39.9853188!4d-75.133408!16s%2Fg%2F11c3272mgn!19sChIJe3rOhxfIxokRbBhtEYGlK-8,Resurrected Auto Repair/ PA State Inspection & Emissions Station,4.9,427,Car inspection station,,"2310 N Howard St, Philadelphia, PA 19133, United States","XVP8+4J Philadelphia, Pennsylvania, USA",,+1 267-314-5855,Open · Closes 4:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbkp9PIfWLsb7HKVApfBEyrdR5382jnA1yMmrDXj-3xpwWit3RvA5_Jd3aSpn2sysEO5vylJOj6fdbV9tW2ZaHza-fwRHT0amUoqIreWCy9TNy7gbN5VJPuiSuhbfNmGCol5nqWw=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–2:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:20.858Z,,
"https://www.google.com/maps/place/J+Francano+Tire+Sales,+LLC/data=!4m7!3m6!1s0x89c6b627daa4628f:0x7d6946d9f4caa061!8m2!3d39.9923882!4d-75.095723!16s%2Fg%2F1tlkd9w3!19sChIJj2Kk2ie2xokRYaDK9NlGaX0","J Francano Tire Sales, LLC",4.4,42,Tire shop,,"2435 E Venango St, Philadelphia, PA 19134, United States","XWR3+XP Philadelphia, Pennsylvania, USA",http://francano.org/,+1 215-743-3640,Open · Closes 3 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0FtoeCyyfuMajB8__Xx8ewLOL6gFxNoxoihXrCTHYif4IgHurx5PKOU27bK-m4S7KvauEUyJLVSafiEl5pTMeOicEcqlS16d5IpToMukisv5Nxqiz28m6CVcZauQWpPINC6G99PsnFqzk=w519-h240-k-no,true,9:30 am–3 pm,9:30 am–3 pm,9:30 am–3 pm,9:30 am–3 pm,9:30 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:25.303Z,,
https://www.google.com/maps/place/Almond+Street+Garage/data=!4m7!3m6!1s0x89c6c9d3a79248ef:0xaa9af436b2853817!8m2!3d39.9847621!4d-75.1046122!16s%2Fg%2F1tct9p1q!19sChIJ70iSp9PJxokRFziFsjb0mqo,Almond Street Garage,4.3,115,Auto repair shop,,"3161 Almond St #65, Philadelphia, PA 19134, United States","XVMW+W5 Philadelphia, Pennsylvania, USA",http://www.almondstreetgarage.com/,+1 215-739-4488,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4VKu2S9cgOvuudrO-VLeBt02l93hWCCI4Vq0YP1CQFx5I4yCdXc3KeSyS09AJxF83xPtduGlNNgSjXdh-zN3eOa4h9ApK_E9P-zdGfmjZgb-T8rCz1NdlCi1_jKURgbL0_JKIvg=w408-h544-k-no,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:29.595Z,,
https://www.google.com/maps/place/Harmony%E2%80%99s+Tire+Nest+24HR+Mobile+Tireshop/data=!4m7!3m6!1s0x89c6c80069ef66d9:0x7610e1b7d20a7cac!8m2!3d39.996453!4d-75.1531479!16s%2Fg%2F11h3vc86qb!19sChIJ2WbvaQDIxokRrHwK0rfhEHY,Harmony’s Tire Nest 24HR Mobile Tireshop,4.7,14,Tire shop,· Delivery,"2847 N Watts St, Philadelphia, PA 19132, United States","XRWW+HP Philadelphia, Pennsylvania, USA",,+1 215-892-2216,"Open 24 hours

Confirmed by this business 11 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqk_HaA7w7GEBZbVNiYOvfsXuyJwvR4X5NpRAbG2YfvdlYclG0o5VBZsPu80YxAQge8V1WVRbg9VNVHm-TtLgj1bat4N3oxY9_Gioz_TjTWeLKKgUuuJca8magzh0EkJ2uFugY=w408-h343-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:34.292Z,,
https://www.google.com/maps/place/Wheel+Thing+Store/data=!4m7!3m6!1s0x89c6c7fd84a4056f:0xccdf56cb8cfe3fd!8m2!3d39.9911536!4d-75.1555065!16s%2Fg%2F1tw1fst_!19sChIJbwWkhP3HxokR_ePPuGz1zQw,Wheel Thing Store,4.2,121,Tire shop,· In-store shopping · In-store pick-up · Delivery,"2500 N Broad St, Philadelphia, PA 19132, United States","XRRV+FQ Philadelphia, Pennsylvania, USA",,+1 267-355-5058,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZWBjcmeJQZvrVYafap0gQCBZeRH5vNkgUenBr-jZK7JqVQEa5h034qIlLsmc8tUY7Z2zfueI7ClzGO7e6gFKOj9lVg71QZ08Yq7gh-YylJq-J_G66z6UwhDTjH5boERldIdI=w408-h306-k-no,true,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:38.812Z,,
https://www.google.com/maps/place/Santana+Auto+Repair/data=!4m7!3m6!1s0x89c6c80d8fb03d09:0x28d7642e87616bb9!8m2!3d39.9796317!4d-75.1431476!16s%2Fg%2F1tc_0gq6!19sChIJCT2wjw3IxokRuWthhy5k1yg,Santana Auto Repair,4.7,27,Auto repair shop,,"1831 Germantown Ave, Philadelphia, PA 19122, United States","XVH4+VP Philadelphia, Pennsylvania, USA",,+1 215-235-8047,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozK1jKuNqZigruzc6mEWCJVqWonf_UWPBFxs0YWIdzBw1_RPXTx2vSkjCBdFiUwjl3Omcotq-PgGKaebriM63ahgas0yjpIrxzC0YLlKhpCinzTGvbGVRfPlQLK_kdJpE-NiMz=w408-h720-k-no,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:41.489Z,,
https://www.google.com/maps/place/DP+Auto+Repair+and+Tires/data=!4m7!3m6!1s0x89c6b7c6512339a9:0x839bf2def21185e2!8m2!3d39.993838!4d-75.1079733!16s%2Fg%2F11n4t7zdjk!19sChIJqTkjUca3xokR4oUR8t7ym4M,DP Auto Repair and Tires,,,Tire repair shop,,"3257 Frankford Ave, Philadelphia, PA 19134, United States","XVVR+GR Philadelphia, Pennsylvania, USA",,+1 267-246-1535,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZPPQGL_IOd67JBsp1zv4og_S4Ub7HPRfN20uZyi31ArteE3d0M0b6uYa88cNHpvOV2UhDnrS73ii5o47kO0r15Uk4feK7YvaAsEO3WMn7vaOXWfoSuFyFjx3-HgK-R6np2LH1HKTqXHfX=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:45.752Z,,
https://www.google.com/maps/place/ABS+Tires+%26+Auto+Repair+Center/data=!4m7!3m6!1s0x89c6b746191959f9:0x973520b1eeedb700!8m2!3d39.9989218!4d-75.1478149!16s%2Fg%2F11lzmd26w8!19sChIJ-VkZGUa3xokRALft7rEgNZc,ABS Tires & Auto Repair Center,5.0,36,Auto repair shop,,"1008 W Glenwood Ave, Philadelphia, PA 19133, United States","XVX2+HV Philadelphia, Pennsylvania, USA",http://absautorepaircenter.com/,+1 267-239-2254,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohQlaKB6UiGUCDQ4T3zpyvbU5h-MLIPeMLrdqxpre7LKNric9DUm1egyeaN_W6Aj4QX0A2pTOEeTR1M3htkU-AzkkF9meN5B37q7Wk0B9TisIr2mV6Uxa52rKd7ZXn1YiR7DcEFA=w408-h271-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:50.086Z,true,
https://www.google.com/maps/place/2+Brothers+Tire+shop+%26+Auto+Repair/data=!4m7!3m6!1s0x89c6c73055eefe83:0xe8ddfb554afe2767!8m2!3d39.9903638!4d-75.1730748!16s%2Fg%2F11x5gpq_73!19sChIJg_7uVTDHxokRZyf-SlX73eg,2 Brothers Tire shop & Auto Repair,4.7,23,Tire service,,"2417 W Sedgley Ave, Philadelphia, PA 19132, United States","XRRG+4Q Philadelphia, Pennsylvania, USA",https://www.instagram.com/1979_2_brothers_?igsh=MzlxMzB3ZDhnM3cx&utm_source=qr,+1 445-264-0400,"Open · Closes 7 pm

Updated by this business 6 weeks ago",Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo3TaPLZ2ceIy_raXIvgTDWxLTlN4FoNZVioxJSqSEJkVE41qsk1KL4kUnqEp1HX8GXENNDtTi0VP7WDgBXgkCSEJlQX8KcLekKehgyP9VuR5-lrMJMzNEwOngmV7V_DNQCZXQCViWcOqw=w425-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:54.552Z,,
https://www.google.com/maps/place/Johan+Tire+Shop/data=!4m7!3m6!1s0x89c6b63a3b9b961d:0x8575907f7699d683!8m2!3d40.0044095!4d-75.0938577!16s%2Fg%2F1tknldb6!19sChIJHZabOzq2xokRg9aZdn-QdYU,Johan Tire Shop,4.4,154,Used tire shop,· Kerbside pickup,"3942 Frankford Ave # 50, Philadelphia, PA 19124, United States","2W34+QF Philadelphia, Pennsylvania, USA",,+1 215-983-3888,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerypgWRntLPfsr3exkWSjFPiafjTf0PzkgHnHGzVNvePChe9_DTxDl-ZtuL7SPARFklbN0s3KmMg4e3O5-Qh5L3JJF2p20k4g0fMZIOdcLYzxFcHwKhFmFCyDdssFQOsZ0PfW845g=w408-h306-k-no,true,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:28:59.208Z,,
https://www.google.com/maps/place/Exotic+Automotive/data=!4m7!3m6!1s0x89c6c9432106b049:0x36887c9fec1c36df!8m2!3d39.9886152!4d-75.1017433!16s%2Fg%2F11nwcq12wd!19sChIJSbAGIUPJxokR3zYc7J98iDY,Exotic Automotive,5.0,41,Auto repair shop,,"3317 Gaul St, Philadelphia, PA 19134, United States","XVQX+C8 Philadelphia, Pennsylvania, USA",,+1 215-420-2114,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBii3WT-8c0sbORSshYUGtUYq4A2Sg0oNOOwLeyghePPpc3PV71-EKUJ39JLCJO3MrD944KUVhmjhEq8kpBynr24-gdpIICAW3sGKewRdNfpDSWLr9GxM96jOkTM09zjf8QwDlfg=w425-h240-k-no,true,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:03.952Z,true,
https://www.google.com/maps/place/D+F+FIX+INC./data=!4m7!3m6!1s0x89c6b7a1314b267f:0x63716d5ff6875dc4!8m2!3d39.9950861!4d-75.1302068!16s%2Fg%2F11tcwnz9w0!19sChIJfyZLMaG3xokRxF2H9l9tcWM,D F FIX INC.,4.9,23,Used tire shop,,"100 W Tusculum St, Philadelphia, PA 19133, United States","XVW9+2W Philadelphia, Pennsylvania, USA",https://diazflatfix.com/,+1 267-467-7575,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep52F8KEqYVuu8oRPJ6tFtL1WLmGLk8-ypev_kHKA9t01x9N4UAfkjZgnvFOK6NBMfuwj7Qf1yHVB4n4m8YuQnQEFFn5h5QSMr7ZcpxlGDP4pgxhBfbpVUoWRF87TCFqwSB8DyQg2SEBR5x=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:08.336Z,,
https://www.google.com/maps/place/Harry%27s+Auto+Repairs/data=!4m7!3m6!1s0x89c6c8421d40c449:0x59f39802304f86a9!8m2!3d39.9697831!4d-75.1304864!16s%2Fg%2F1wzt3b30!19sChIJScRAHULIxokRqYZPMAKY81k,Harry's Auto Repairs,4.5,24,Auto repair shop,,"1132 E Columbia Ave, Philadelphia, PA 19125, United States","XV99+WR Philadelphia, Pennsylvania, USA",https://www.facebook.com/share/1CbUhFzif1/?mibextid=wwXIfr,+1 215-425-2388,Open · Closes 2 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZbyalmhdsVz3pcQp_7muy8ueq5bvPGv-5HJvOHmSZ48y4J7iH_bmEF0d4diEUGVQQV3kkME0xab3k0Cb4sREU26ZjLQCd8b3gpKYAK6sqXEB1_CIo8yWVOkVyH7IfQjCiccDNKw=w408-h544-k-no,true,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:12.801Z,,
https://www.google.com/maps/place/Segura+Auto+Service/data=!4m7!3m6!1s0x89c6c80130cdf109:0x3f60da9386eadf7c!8m2!3d39.9932366!4d-75.1505563!16s%2Fg%2F11hcdw9q6s!19sChIJCfHNMAHIxokRfN_qhpPaYD8,Segura Auto Service,4.1,51,Auto repair shop,,"1122 W Lehigh Ave, Philadelphia, PA 19133, United States","XRVX+7Q Philadelphia, Pennsylvania, USA",,+1 215-221-6620,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKWvmg9uFk4WIvDfP6aqpzNf9Dr9TApKqufwtta7DL7pLjqitXI94vE9p1MnRCkgGBNqt3u_W4_k_9JWixKwzw-eutTKIDpsPTXX9w-kU9lNwRX6kYZ8wZkzEA36bmEXq4oGMW=w532-h240-k-no,false,8:40 am–7 pm,8:40 am–7 pm,8:40 am–7 pm,8:40 am–7 pm,8:40 am–7 pm,8:40 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:17.186Z,,
https://www.google.com/maps/place/A2z+Auto/data=!4m7!3m6!1s0x89c6b628e5597b89:0xbb0507358e4cba4c!8m2!3d39.9941207!4d-75.0983872!16s%2Fg%2F1vntkvhf!19sChIJiXtZ5Si2xokRTLpMjjUHBbs,A2z Auto,4.5,99,Auto repair shop,,"3577 Tulip St, Philadelphia, PA 19134, United States","XWV2+JJ Philadelphia, Pennsylvania, USA",http://www.mya2zauto.com/,+1 215-535-8313,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodmLG6-sJss0hWLaF83PoQbxsNHXRGB8wofgVFHBEzL255TBkRkBM85ckDhtKpN9jPN3gexdD6j-PCaGqi1717DTASCgjgGX3zumono3HsBachnCsstLnT3j3yoAgXPC3gPQco=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:21.469Z,,
https://www.google.com/maps/place/G+%26+J+Automotive+Repairs/data=!4m7!3m6!1s0x89c6c83779c3edfb:0x3b789fa166be5fda!8m2!3d39.9881361!4d-75.1022102!16s%2Fg%2F1tj5rpsx!19sChIJ--3DeTfIxokR2l--ZqGfeDs,G & J Automotive Repairs,4.7,139,Auto repair shop,,"2511 E Westmoreland St, Philadelphia, PA 19134, United States","XVQX+74 Philadelphia, Pennsylvania, USA",,+1 215-426-0236,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqE0belPmT5BrlCd4_BKofU48z_i_m0B_sVmDI49XYD-9dOUJcI6NqITOPrbUBqyJXBYeDpZCoEvukCciriAvPiUwz78CJxpmJm4lrqvFpSdqD0GRfuh-pCmPwUGuMmDZradxF_UQ=w408-h435-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:26.112Z,,
https://www.google.com/maps/place/Mobile+Mechanic+Pros+Philadelphia/data=!4m7!3m6!1s0x2e63bd36fc8ced7f:0x73249e861b05bc1!8m2!3d39.9899948!4d-75.1389371!16s%2Fg%2F11s5txb2zm!19sChIJf-2M_Da9Yy4RwVuwYehJMgc,Mobile Mechanic Pros Philadelphia,4.3,60,Car repair and maintenance service,,"2556 N 4th St, Philadelphia, PA 19133, United States","XVQ6+XC Philadelphia, Pennsylvania, USA",https://www.philadelphiamobilemechanics.com/,+1 215-631-3442,Open · Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHn3fJhXDJ9Pza597y83ba0aLw2Q6i6WlozLkU5Wtx066H48uLI4LXySpDyk5p1bwA2LG8-QK6Mp2r2qgbQBKgGdHR9QWBAq73fu3OAl9OW3-l1V8YyMr50MThlEdZPBZUm6CKXO-KkCEU=w480-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:30.502Z,,
https://www.google.com/maps/place/Caliber+Collision/data=!4m7!3m6!1s0x89c6c83854b09627:0x2def8d8aacef46a6!8m2!3d39.976369!4d-75.1221633!16s%2Fg%2F11c2qywlhj!19sChIJJ5awVDjIxokRpkbvrIqN7y0,Caliber Collision,4.8,1022,Auto body shop,,"2609 E York St, Philadelphia, PA 19125, United States","XVGH+G4 Philadelphia, Pennsylvania, USA",https://www.caliber.com/find-a-location/philadelphia-york-st?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,+1 267-239-5373,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpVWEAvsliFu6tFMJLc4VTFgFGIFPQAlZZRcQl_W1cWwP_8RLg-BS24tsWbA8jal_pw9PoHbCg9ebV10BgvxRDKBQ_u2QRGXA-lqTUqLPeNm8IFvbPHyuWbh_IY1tBkhD4acUn5asHExKX=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:34.839Z,,
https://www.google.com/maps/place/DMC+Roadside+Service+and+Auto+Repair/data=!4m7!3m6!1s0x89c6b981e58d35f1:0x4b7591bc96c3e4a2!8m2!3d39.9996788!4d-75.1677853!16s%2Fg%2F11j48h3t80!19sChIJ8TWN5YG5xokRouTDlryRdUs,DMC Roadside Service and Auto Repair,5.0,96,Auto repair shop,,"2930 N Croskey St, Philadelphia, PA 19132, United States","XRXJ+VV Philadelphia, Pennsylvania, USA",http://dmcroadsideservice.com/,+1 267-457-7413,Open · Closes 6 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerts_QThsk49bZEXdrE4Xo6UE3hBYs6rik7wgIHR3vPTlGlsbK6cmc2EgMT2on0OPZSYYMCxbUAlm50Ur487Ae9xVcRs_XdVNaqJR8A-fUenHZw2fcw_ipsY-vnniGLfpFD_o3UTQ=w408-h544-k-no,true,9 am–12 am,"12–6 am, 9 am–6 pm",9 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:39.503Z,true,
https://www.google.com/maps/place/Richmond+Brake+Services/data=!4m7!3m6!1s0x89c6c9d6bafdc281:0x69cbada46a1d8f1a!8m2!3d39.9871094!4d-75.1011551!16s%2Fg%2F1tfr1cyv!19sChIJgcL9utbJxokRGo8daqSty2k,Richmond Brake Services,4.7,64,Auto repair shop,,"3306 Almond St, Philadelphia, PA 19134, United States","XVPX+RG Philadelphia, Pennsylvania, USA",https://richmondbrake.weebly.com/,+1 215-425-7514,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHq0yt0ifUKs1YXL17u-FtEyBJYQbqLtKbHQpQAvC9TCb3-K3aWTGjwEifEFeY7uWz299H5DtGPKVl8yN8Qoh-n0anMhBzVYkAlXfDxXTxfGKQ0SX0jusvS8B1_7CyTYEaUC8=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fishtown+Philadelphia+PA/@39.9709764,-75.1284805,14z",2026-03-23T16:29:44.003Z,,
