placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error,info
https://www.google.com/maps/place/AdviniaCare+Naples/data=!4m7!3m6!1s0x88db1c2fac6c5471:0xa2b52f8f1d60f33d!8m2!3d26.2396114!4d-81.7695509!16s%2Fg%2F1tk1zvr6!19sChIJcVRsrC8c24gRPfNgHY8vtaI,AdviniaCare Naples,3.7,75,Assisted living facility,"7801 Airport-Pulling Rd N, Naples, FL 34109, United States","66QJ+R5 Naples, Florida, USA",https://adviniacare.com/our-locations/adviniacare-naples/,+1 239-566-8077,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipO-TImUIwLGJqyg4y3JLSUoojw5x2zL-83tpuy4=w408-h273-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-18T00:22:22.627Z,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88daefb1d7a2d0e9:0x699117d280450786!8m2!3d25.9537342!4d-81.7250628!16s%2Fg%2F1hcb0mvjy!19sChIJ6dCi17Hv2ogRhgdFgNIXkWk,VITAS Healthcare,5.0,2,Hospice,"997 N Collier Blvd Ste B, Marco Island, FL 34145, United States","X73F+FX Marco Island, Florida, USA",https://www.vitas.com/locations-search/collier-county/marco-island-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=SAT1902&y_source=1_ODcxOTMyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 866-928-4827,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZfaXSFOSD9bXb8tlunTb7DvdOAl8ig6ubrv_9=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-18T00:22:27.409Z,,
https://www.google.com/maps/place/Harborside+Animal+Clinic/data=!4m7!3m6!1s0x88dae22d5c643947:0x4419234f0623e407!8m2!3d26.1378671!4d-81.7732022!16s%2Fg%2F1tcvvntr!19sChIJRzlkXC3i2ogRB-QjBk8jGUQ,Harborside Animal Clinic,4.7,305,Animal hospital,"2662 Davis Blvd, Naples, FL 34104, United States","46QG+4P Naples, Florida, USA",http://www.harborsideanimalclinic.com/,+1 239-774-3701,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrdcPNPFAJlNeBGrhUZ72kyL4cEOsITi0_A6NYJyDprQVhO67J8SJTn7Ipmm8N8K7iXd9RHtlOFjVVpwOman7TMI38CMDkyYHTGKwqQq-JcL0JZidc8O4CH_CxOdsKh3QxClwrG=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–12:30 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-18T00:22:32.521Z,,
https://www.google.com/maps/place/Christian+Healing+Center+of+Naples/data=!4m7!3m6!1s0x88dae1983ff01c7b:0xa5250b3c8df36d05!8m2!3d26.1086342!4d-81.7515688!16s%2Fg%2F11g8v650g5!19sChIJexzwP5jh2ogRBW3zjTwLJaU,Christian Healing Center of Naples,5.0,4,Non-profit organization,"4670 Cardinal Way Suite 303, Naples, FL 34112, United States","465X+F9 Naples, Florida, USA",https://chcnaples.org/,+1 239-315-4630,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npB6wWs1t1JM1mHd9fRr90Mrmd-FGmz5Pu7EyKCpUST2YPvuSf_077ggIcVX7Cy01G76-riD46DEfJKax36rRJ8Voq47reOiNRb3CcSDN2ITqjXRnunhiYBrUlKDO2SS09BkOIoTQ=w408-h240-k-no-pi-20-ya334.45895-ro-0-fo100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-18T00:22:37.513Z,,
https://www.google.com/maps/place/Gulfshore+Private+Home+Care/data=!4m7!3m6!1s0x88dae196bc4394e1:0xee9f7b974eb73c3a!8m2!3d26.292351!4d-81.7803285!16s%2Fg%2F1yg6c_60m!19sChIJ4ZRDvJbh2ogROjy3Tpd7n-4,Gulfshore Private Home Care,4.8,22,Home health care service,,,https://www.gulfshoreprivatehomecare.com/,+1 239-249-8318,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO3OaJ7t-qB-p__YP8xjNkPLHeM1fOrLQzkv9Wf=w814-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-18T00:22:42.557Z,,
https://www.google.com/maps/place/Anna+Rizzoli+Hospital/data=!4m7!3m6!1s0x133b400dccd2ba1f:0x5f9b748bbfe48353!8m2!3d40.7502673!4d13.8958666!16s%2Fg%2F1thzr171!19sChIJH7rSzA1AOxMRU4Pkv4t0m18,Anna Rizzoli Hospital,3.7,87,General hospital,"Via Fundera, 2, 80076 Lacco Ameno NA, Italy","QV2W+48 Lacco Ameno, Metropolitan City of Naples, Italy",,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npoOkD9_zzHo8FzWADjfuwlrK4CAhwdhcNGP71zjZN6Xwjpu3nNlgRChFWPl59CF9dhXtKhlKlvnQD9KKAr6N9d99er-JJLzOeq3F9gqtWzWNg4R40OKllHq7ZLttn-JZf4HRw6cA=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Ischia+Naples+FL/@40.7378738,13.9485287,14z",2025-09-18T00:22:55.343Z,,
"https://www.google.com/maps/place/Avow/@40.8517746,14.2681244,14z/data=!4m6!3m5!1s0x88db1d166f027b25:0x1d0562f65b094f62!8m2!3d26.2079693!4d-81.7441994!16s%2Fg%2F1thpxm_8",Avow,4.4,124,Non-profit organization,"1095 Whippoorwill Ln, Naples, FL 34105, United States","6754+58 Naples, Florida, USA",http://www.avowcares.org/,+1 239-261-4404,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6elGi715hc3VnTAD0m0ZLJIoj9uVV8cfSVRmb_YN0kzdurMSY6CQ9r0jaxDlXrxMY04mDc8ecxM0fObR_bzj_wxBlBXDcLqAqCeByNBmm5aRdS6bHh14nuULZFNNsxEMRmrJe9A=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Procida+Naples+FL/@40.8517746,14.2681244,14z",2025-09-18T00:23:04.800Z,Already found,
"https://www.google.com/maps/place/Avow/@40.6813313,14.7743583,14z/data=!4m6!3m5!1s0x88db1d166f027b25:0x1d0562f65b094f62!8m2!3d26.2079693!4d-81.7441994!16s%2Fg%2F1thpxm_8",Avow,4.4,124,Non-profit organization,"1095 Whippoorwill Ln, Naples, FL 34105, United States","6754+58 Naples, Florida, USA",http://www.avowcares.org/,+1 239-261-4404,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6elGi715hc3VnTAD0m0ZLJIoj9uVV8cfSVRmb_YN0kzdurMSY6CQ9r0jaxDlXrxMY04mDc8ecxM0fObR_bzj_wxBlBXDcLqAqCeByNBmm5aRdS6bHh14nuULZFNNsxEMRmrJe9A=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Salerno+Naples+FL/@40.6813313,14.7743583,14z",2025-09-18T00:23:11.278Z,Already found,
https://www.google.com/maps/place/Hospice+La+Casa+Di+Lara/data=!4m7!3m6!1s0x133bc234b28ffae1:0xc05f78006ff0140e!8m2!3d40.6901716!4d14.7697304!16s%2Fg%2F11c5wjc4yl!19sChIJ4fqPsjTCOxMRDhTwbwB4X8A,Hospice La Casa Di Lara,4.5,29,Hospice,"Via Salvatore Calenda, 162, 84126 Salerno SA, Italy","MQR9+3V Salerno, Province of Salerno, Italy",https://www.fedcp.org/hospice/hospice-la-casa-di-lara-c-o-osp-giovanni-da-procida,+39 089 693209,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nobmh0gToGy6YVZTZUUv4AurldmHpirlMn4rfVJC0htT33T90Kr43uKv36O_imfc3gIZHgW9gZIygcMDO297t_4Lq3NZNXTvcdgdXZMbLmypgXdgl0Nuka7lM9PYJMP6VFmt74TTg=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Vietri+sul+Mare+Naples+FL/@40.6731641,14.7279275,14z",2025-09-18T00:23:24.478Z,,
"https://www.google.com/maps/place/The+Pole+Of+Relief/@40.9032197,14.2704698,17z/data=!3m1!4b1!4m6!3m5!1s0x133b079bb963d1a3:0xd9577149a65fea7a!8m2!3d40.9032197!4d14.2704698!16s%2Fg%2F11csb3mw98",The Pole Of Relief,4.7,22,Hospital,"Via Nicola Amore, 80020 Casavatore NA, Italy","W73C+75 Casavatore, Metropolitan City of Naples, Italy",http://www.aslnapoli2nordservizionline.it/hospice,+39 081 1884 0900,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Vietri+sul+Mare+Naples+FL/@40.6731641,14.7279275,14z",2025-09-18T00:23:32.037Z,,
https://www.google.com/maps/place/Fondazione+Clotilde/data=!4m7!3m6!1s0x133bb30a8d6b898d:0xde1b448e7fb930ca!8m2!3d40.9572733!4d14.5426627!16s%2Fg%2F11g6nykytz!19sChIJjYlrjQqzOxMRyjC5f45EG94,Fondazione Clotilde,4.3,56,Pain control clinic,"Via Provinciale per, 80033 Cicciano NA, Italy","XG4V+W3 Cicciano, Metropolitan City of Naples, Italy",http://www.fondazioneclotilde.it/,+39 081 1870 7110,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/p/AF1QipNX7uPmLHebppFQ820FgXK_hHVi9L9VVV3rJTeD=w408-h272-k-no,true,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Vietri+sul+Mare+Naples+FL/@40.6731641,14.7279275,14z",2025-09-18T00:23:37.154Z,,LGBTQ+ friendly
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Castellammare+di+Stabia+Naples+FL/@40.6981057,14.4880402,14z",2025-09-18T00:23:53.354Z,No new results found,
"https://www.google.com/maps/place/U.O.S.+ASSISTENZA+DOMICILIARE+OSPEDALIERA+ASL+NAPOLI+3+SUD/@40.688303,14.5226346,14z/data=!4m6!3m5!1s0x133bbd9e5e20b849:0x1a9339c1ae95549a!8m2!3d40.6956571!4d14.5215941!16s%2Fg%2F11h5s44pgg",U.O.S. ASSISTENZA DOMICILIARE OSPEDALIERA ASL NAPOLI 3 SUD,,,Hospital,"Via Marianna Spagnuolo, 80054 Gragnano NA, Italy","MGWC+7J Gragnano, Metropolitan City of Naples, Italy",http://curedomiciliari.info/,+39 081 535 2780,Closed ⋅ Opens 8:30 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JIMxu4XT9HnJyC9B75iWOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.93164&pitch=0&thumbfov=100,false,8:30 am–1 pm,"8:30 am–1 pm, 3–5:30 pm",8:30 am–1 pm,Closed,Closed,8:30 am–1 pm,8:30 am–1 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Gragnano+Naples+FL/@40.688303,14.5226346,14z",2025-09-18T00:24:01.611Z,,
"https://www.google.com/maps/place/Avow/@40.6108903,14.3449936,14z/data=!4m6!3m5!1s0x88db1d166f027b25:0x1d0562f65b094f62!8m2!3d26.2079693!4d-81.7441994!16s%2Fg%2F1thpxm_8",Avow,4.4,124,Non-profit organization,"1095 Whippoorwill Ln, Naples, FL 34105, United States","6754+58 Naples, Florida, USA",http://www.avowcares.org/,+1 239-261-4404,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6elGi715hc3VnTAD0m0ZLJIoj9uVV8cfSVRmb_YN0kzdurMSY6CQ9r0jaxDlXrxMY04mDc8ecxM0fObR_bzj_wxBlBXDcLqAqCeByNBmm5aRdS6bHh14nuULZFNNsxEMRmrJe9A=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Massa+Lubrense+Naples+FL/@40.6108903,14.3449936,14z",2025-09-18T00:24:07.930Z,Already found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Sant'Agnello+Naples+FL/@40.8517746,14.2681244,14z",2025-09-18T00:24:16.159Z,No new results found,
"https://www.google.com/maps/place/Hospice/@40.6428867,14.4173398,14z/data=!4m6!3m5!1s0x133b079bbbd9428f:0x9ecc4cd1d2ba3c6c!8m2!3d40.9030399!4d14.2702938!16s%2Fg%2F11g6lyzmct",Hospice,4.4,20,Hospice,"Via G. Battista Vico, 80020 Casavatore NA, Italy","W73C+64 Casavatore, Metropolitan City of Naples, Italy",,+39 338 716 2533,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CDslp7LbBGUj-TuPD8_JIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.25394&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Meta+Naples+FL/@40.6428867,14.4173398,14z",2025-09-18T00:24:22.364Z,Already found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Praiano+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-18T00:24:31.057Z,No new results found,
"https://www.google.com/maps/place/Avow/@40.8517746,14.2681244,14z/data=!4m6!3m5!1s0x88db1d166f027b25:0x1d0562f65b094f62!8m2!3d26.2079693!4d-81.7441994!16s%2Fg%2F1thpxm_8",Avow,4.4,124,Non-profit organization,"1095 Whippoorwill Ln, Naples, FL 34105, United States","6754+58 Naples, Florida, USA",http://www.avowcares.org/,+1 239-261-4404,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6elGi715hc3VnTAD0m0ZLJIoj9uVV8cfSVRmb_YN0kzdurMSY6CQ9r0jaxDlXrxMY04mDc8ecxM0fObR_bzj_wxBlBXDcLqAqCeByNBmm5aRdS6bHh14nuULZFNNsxEMRmrJe9A=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Furore+Naples+FL/@40.8517746,14.2681244,14z",2025-09-18T00:24:37.205Z,Already found,
"https://www.google.com/maps/place/Casa+di+Riposo+%22Ricovero+Della+Provvidenza%22/@40.7893347,14.3674804,14z/data=!4m6!3m5!1s0x133ba6a999589c35:0x47656a9731bdaf44!8m2!3d40.7833328!4d14.3766098!16s%2Fg%2F1td2pmss","Casa di Riposo ""Ricovero Della Provvidenza""",2.7,3,Retirement home,"Via Purgatorio, 71, 80059 Torre del Greco NA, Italy","Q9MG+8J Torre del Greco, Metropolitan City of Naples, Italy",,+39 081 881 1658,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zz4E1qFDCsNen0Y03ygA2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.70554&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Torre+del+Greco+Naples+FL/@40.7893347,14.3674804,14z",2025-09-18T00:24:43.633Z,,
