placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,isBlackOwned,attributes
"https://www.google.com/maps/place/Robin+Raju,+DO/data=!4m7!3m6!1s0x89e7d84249b13aab:0x8d30792af2f0c57d!8m2!3d41.2894109!4d-72.9299339!16s%2Fg%2F11rwxf_4p1!19sChIJqzqxSULY54kRfcXw8ip5MI0","Robin Raju, DO",4.9,37,Doctor,"1 Long Wharf Dr, New Haven, CT 06511, United States",,https://www.yalemedicine.org/specialists/robin-raju?utm_source=GMBSocialClimb&utm_medium=RobinRaju%2CDO,+1 877-925-3637,,https://lh3.googleusercontent.com/p/AF1QipPQZqwP-cT9pwvr-7Sd0IorQhIEQAPM-cEAko2-=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:13.911Z,,,,
https://www.google.com/maps/place/North+East+Alliance+Surgery+Center/data=!4m7!3m6!1s0x89e7da7bd2cd8551:0xd950dbf95bced915!8m2!3d41.3738642!4d-72.9057321!16s%2Fg%2F11g9vl_hbt!19sChIJUYXN0nva54kRFdnOW_nbUNk,North East Alliance Surgery Center,4.7,39,Surgical center,"2080 Whitney Ave Suite 100, Hamden, CT 06518, United States","93FV+GP Hamden, Connecticut, USA",https://neasurgery.com/,+1 203-987-3303,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOrJ39fRvVfCPQWQ_ZowGVE4ilEvLbJVmssbnqB=w426-h240-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:18.518Z,,,,
https://www.google.com/maps/place/Dr.+Aaron+Steen/data=!4m7!3m6!1s0x89e7da70f09ec1f1:0xd63afdc93a3f77fc!8m2!3d41.3698481!4d-72.9071895!16s%2Fg%2F11sd2y1y38!19sChIJ8cGe8HDa54kR_Hc_Osn9OtY,Dr. Aaron Steen,5.0,130,Dermatologist,"1952 Whitney Ave # 2, Hamden, CT 06517, United States","939V+W4 Hamden, Connecticut, USA",https://dermatologyofct.com/about/our-locations/hamden/,,Closes soon · 4 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipO41jU9sjrfNcQCqH5nhGqcTX1oED4NXHHnIKn6=w469-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:22.808Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/New+Solutions/data=!4m7!3m6!1s0x89e875b503122bd5:0xa5a8f0dfa344ff53!8m2!3d41.2687727!4d-72.9981721!16s%2Fg%2F11h6y24k_d!19sChIJ1SsSA7V16IkRU_9Eo9_wqKU,New Solutions,3.8,37,Doctor,"236 Boston Post Rd, Orange, CT 06477, United States","7292+GP Orange, Connecticut, USA",https://www.newsolutionspainmanagementclinic.com/,+1 475-882-6824,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YfoEz8ZSj3piH0PDbEEngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.41012&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:27.111Z,,,,
https://www.google.com/maps/place/Dr.+Kenoma+Anighoro/data=!4m7!3m6!1s0x89e7d07f6152d6b3:0x6a46b884a2f6d158!8m2!3d41.38344!4d-72.8984394!16s%2Fg%2F11ss7wmh2d!19sChIJs9ZSYX_Q54kRWNH2ooS4Rmo,Dr. Kenoma Anighoro,4.9,311,Orthopedic surgeon,"9 Washington Ave, Hamden, CT 06518, United States","94M2+9J Hamden, Connecticut, USA",https://www.ct-ortho.com/find-a-doctor/kenoma-o-anighoro-md/,+1 203-401-4643,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweolpySN8Z2HRyOVKp2EkZE6KVq9xXkBREQBXalrSaPOaRvs7Wvn6fomF_BrBUhIp6g-s289nCRVJxkEzdQd9k6bqjGmLV8i0XGd0FrwET8_Wr1MhbTdG7sn-ykk7LWZ48QleKHhBAEdXgto=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:29.448Z,,,,
"https://www.google.com/maps/place/Vein+Treatment+Clinic+%7C+Hamden,+CT/data=!4m7!3m6!1s0x89e7db53611897b9:0x606f50c648fe25ef!8m2!3d41.3741588!4d-72.9058922!16s%2Fg%2F11xn59tm6h!19sChIJuZcYYVPb54kR7yX-SMZQb2A","Vein Treatment Clinic | Hamden, CT",4.9,12,Vascular surgeon,"2080 Whitney Ave #250, Hamden, CT 06518, United States","93FV+MJ Hamden, Connecticut, USA",https://www.veintreatmentclinic.com/locations/connecticut/hamden/?utm_source=google&utm_medium=gmb&utm_campaign=gmb+hamden,+1 203-533-1036,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMrhCcLJ-CSw5KgZaWY5DKeM8g866RFn1ucYO78=w408-h276-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:33.677Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Dr.+Martin+P.+Hasenfeld,+MD/data=!4m7!3m6!1s0x89e7d9ab6d512753:0x4a3e4dd86b4a2648!8m2!3d41.3102921!4d-72.9417574!16s%2Fg%2F1td14956!19sChIJUydRbavZ54kRSCZKa9hNPko","Dr. Martin P. Hasenfeld, MD",,,Pain management physician,"330 Orchard St # 316, New Haven, CT 06511, United States","8365+47 New Haven, Connecticut, USA",,+1 203-781-3400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AztL5HKWAGGLaxRN6gINDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.14395&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:35.954Z,,,,
https://www.google.com/maps/place/Tobin+Family+Chiropractic/data=!4m7!3m6!1s0x89e7d0490534ace9:0xd8d1e96e122d4f5d!8m2!3d41.3900224!4d-72.859317!16s%2Fg%2F1tc_g8rw!19sChIJ6aw0BUnQ54kRXU8tEm7p0dg,Tobin Family Chiropractic,5.0,5,Chiropractor,"Parking lot, 28 Washington Ave, North Haven, CT 06473, United States","94RR+27 North Haven, Connecticut, USA",http://www.tobincenter.com/,+1 203-234-2664,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxYAdWR7SuKpkLywKDptF7PFCUO0FVxLCJjKFhdu7b-Egr4wGAMQaTt9qI4mKBhU31WAeLteY5vG1ioAibei1zmFXGxKmUwfR7TeatOAuGN3KEJ3_HA5o_N4to0Ya3U8GCGfuj=w426-h240-k-no,false,"9 am–12 pm, 3–6 pm","9 am–12 pm, 3–6 pm",Closed,Closed,Closed,"9 am–12 pm, 3–6 pm",3–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:40.548Z,,,,
"https://www.google.com/maps/place/Connecticut+Oral+%26+Maxillofacial+Surgery+Centers,+LLC/data=!4m7!3m6!1s0x89e7d035dd3ffe47:0xae960a6c45134c38!8m2!3d41.3951072!4d-72.8552865!16s%2Fg%2F1wfcq50n!19sChIJR_4_3TXQ54kROEwTRWwKlq4","Connecticut Oral & Maxillofacial Surgery Centers, LLC",3.2,42,Oral surgeon,"116 Washington Ave, North Haven, CT 06473, United States","94WV+2V North Haven, Connecticut, USA",https://www.ctoralsurgery.com/,+1 203-239-7181,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BUe8LoAbJ46QqiOP_ftBYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.48079&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:44.952Z,,,,
https://www.google.com/maps/place/Delott+Jeffery+M+DPM/data=!4m7!3m6!1s0x89e7da817b19de9d:0xb2839c9862d60f5e!8m2!3d41.3849609!4d-72.9017452!16s%2Fg%2F1tfl17bw!19sChIJnd4Ze4Ha54kRXg_WYpicg7I,Delott Jeffery M DPM,4.9,123,Podiatrist,"2408 Whitney Ave, Hamden, CT 06518, United States","93MX+X8 Hamden, Connecticut, USA",http://www.ct-ortho.com/,+1 203-407-3500,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iIgN0uIPXKWpVnE93gTN_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.14368&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:49.241Z,,,,
"https://www.google.com/maps/place/Dr.+John+D.+Kelley,+MD/data=!4m7!3m6!1s0x89e7da817b19de9d:0x3734fe183cc309d2!8m2!3d41.3849609!4d-72.9017452!16s%2Fg%2F1tfv_5gf!19sChIJnd4Ze4Ha54kR0gnDPBj-NDc","Dr. John D. Kelley, MD",4.9,79,Orthopedic surgeon,"2408 Whitney Ave, Hamden, CT 06518, United States","93MX+X8 Hamden, Connecticut, USA",https://www.ct-ortho.com/find-a-doctor/john-d-kelley/,+1 203-407-3500,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iIgN0uIPXKWpVnE93gTN_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.14368&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:53.535Z,,,,
https://www.google.com/maps/place/Jordan+Gruskay/data=!4m7!3m6!1s0x89e7da8182816289:0xf5de6e8d4e8dde74!8m2!3d41.3849609!4d-72.9017452!16s%2Fg%2F11k3_kqy38!19sChIJiWKBgoHa54kRdN6NTo1u3vU,Jordan Gruskay,4.9,82,Orthopedic surgeon,"2408 Whitney Ave, Hamden, CT 06518, United States","93MX+X8 Hamden, Connecticut, USA",https://www.ct-ortho.com/find-a-doctor/jordan-a-gruskay-md/,+1 203-407-3500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iIgN0uIPXKWpVnE93gTN_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.14368&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:55.994Z,,,,
"https://www.google.com/maps/place/James+Yue,+MD/data=!4m7!3m6!1s0x89e62b7688270787:0xec050b73d009dc7b!8m2!3d41.3852648!4d-72.9018274!16s%2Fg%2F1tflng9f!19sChIJhwcniHYr5okRe9wJ0HMLBew","James Yue, MD",4.8,106,Orthopedic surgeon,"2416 Whitney Ave, Hamden, CT 06518, United States","93PX+47 Hamden, Connecticut, USA",https://www.ct-ortho.com/find-a-doctor/james-j-yue/,+1 203-407-3554,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepIgq83l1OWBd-fmAhXVDbY-CCHXA6gL9VVkSsH3pIAEP7j_o55dmdH8I8PR3xc7x1oywh2tgpEZbByLLQPKnBJo7JSF2-fDGWM_8kVRSMu1w6dW3S-Zcuz3Z5EbnuxDa7oAV0gSQ=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:45:58.331Z,,,,
"https://www.google.com/maps/place/Erin+M.+Cravez,+MD/data=!4m7!3m6!1s0x89e7da817b19d0a1:0xdf5ae43c08849089!8m2!3d41.3849609!4d-72.9017452!16s%2Fg%2F11kjq694db!19sChIJodAZe4Ha54kRiZCECDzkWt8","Erin M. Cravez, MD",4.9,200,Orthopedic surgeon,"2408 Whitney Ave, Hamden, CT 06518, United States","93MX+X8 Hamden, Connecticut, USA",https://www.ct-ortho.com/about-us/news-and-announcements/connecticut-orthopaedics-welcomes-dr-erin-cravez/,+1 203-407-3500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iIgN0uIPXKWpVnE93gTN_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.14368&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:00.790Z,,,,
https://www.google.com/maps/place/Connecticut+Orthopaedics/data=!4m7!3m6!1s0x89e7da817b19de9d:0xda9b4a99925efe99!8m2!3d41.3849715!4d-72.9016578!16s%2Fg%2F1thw7ry3!19sChIJnd4Ze4Ha54kRmf5ekplKm9o,Connecticut Orthopaedics,4.4,190,Orthopedic clinic,"2408 Whitney Ave, Hamden, CT 06518, United States","93MX+X8 Hamden, Connecticut, USA",https://www.ct-ortho.com/find-a-location/hamden-2416-whitney-avenue/?utm_source=GMB&utm_medium=yext&y_source=1_MTU2NDQyMTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 203-752-3100,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOrItHdv1La8MxEEX3r_yK8wIPqMh4gkaJ-lBRW=w408-h272-k-no,true,8 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:05.167Z,,,,
"https://www.google.com/maps/place/Dr.+Patrick+A.+Ruwe,+MD/data=!4m7!3m6!1s0x89e7da817b19de9d:0xdedf132ea75e1482!8m2!3d41.3849609!4d-72.9017452!16s%2Fg%2F1v9t_yng!19sChIJnd4Ze4Ha54kRghRepy4T394","Dr. Patrick A. Ruwe, MD",4.8,56,Orthopedic surgeon,"2408 Whitney Ave, Hamden, CT 06518, United States","93MX+X8 Hamden, Connecticut, USA",https://www.ct-ortho.com/find-a-doctor/patrick-a-ruwe/,+1 203-407-3500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iIgN0uIPXKWpVnE93gTN_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.14368&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:07.503Z,,,,
https://www.google.com/maps/place/Allen+Ferrucci/data=!4m7!3m6!1s0x89e7da817f655555:0xcaf85d6a079dd137!8m2!3d41.3852648!4d-72.9018274!16s%2Fg%2F11p07bn9nf!19sChIJVVVlf4Ha54kRN9GdB2pd-Mo,Allen Ferrucci,4.8,204,Orthopedic surgeon,"2416 Whitney Ave, Hamden, CT 06518, United States","93PX+47 Hamden, Connecticut, USA",https://www.ct-ortho.com/find-a-doctor/allen-m-ferrucci/,+1 203-407-3525,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyvxWZe6rDit_-OKOHoh3_3nH6pZa4M7V9xkSXLfMrRyb-jCqoRwVrk5KtukyHbasb_yp2K9oxqlDe1qIlSr-77aXGrET4l_DxR_YetRv6ZudrqEbQwe6e9Mnu1NIPHhIaHvzz=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:09.695Z,,,,
"https://www.google.com/maps/place/Rowland+B.+Mayor,+M.D./data=!4m7!3m6!1s0x89e7d84c7de3da43:0x511dcb4dde8f039d!8m2!3d41.3852648!4d-72.9018274!16s%2Fg%2F1tdwljyw!19sChIJQ9rjfUzY54kRnQOP3k3LHVE","Rowland B. Mayor, M.D.",4.9,99,Orthopedic surgeon,"2416 Whitney Ave, Hamden, CT 06518, United States","93PX+47 Hamden, Connecticut, USA",http://www.ct-ortho.com/phys_rowland_mayor2.asp,+1 203-752-3100,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPb5SCM_KDTN9xJqGo-nKx0BJUMeEC-CuJvnONX=w408-h571-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:14.131Z,,,,
"https://www.google.com/maps/place/Andrew+Duffy,+MD,+FACS,+FASMBS/data=!4m7!3m6!1s0x89e7d84c7b6da747:0x9e4546f9338e9afc!8m2!3d41.3812635!4d-72.8790035!16s%2Fg%2F1tfsjfnh!19sChIJR6dte0zY54kR_JqOM_lGRZ4","Andrew Duffy, MD, FACS, FASMBS",4.1,19,Surgeon,"8 Devine St, North Haven, CT 06473, United States","94JC+G9 North Haven, Connecticut, USA",https://medicine.yale.edu/profile/andrew-duffy/?utm_source=GMBSocialClimb&utm_medium=AndrewDuffy%2CMD%2CFACS%2CFASMBS,+1 203-785-6060,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOZr8wWrEK6FCSXTd3Fng8d9FXg3x9eDD0kshBf=w408-h597-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:18.402Z,,,,
https://www.google.com/maps/place/Yale+New+Haven+Hospital+Spine+Center/data=!4m7!3m6!1s0x89e7d84249f40779:0x8388df12dcd97c01!8m2!3d41.2894351!4d-72.9298103!16s%2Fg%2F11b76f237s!19sChIJeQf0SULY54kRAXzZ3BLfiIM,Yale New Haven Hospital Spine Center,2.8,56,Medical clinic,"1 Long Wharf Dr Floor 6, New Haven, CT 06511, United States","73QC+Q3 New Haven, Connecticut, USA",https://www.ynhh.org/locations/new-haven-1-long-wharf-drive-spine-center,+1 203-688-8800,Closes soon · 4 pm · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1IqLXMHMDyTMF_8A39v-lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.19524&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:22.782Z,,,,
"https://www.google.com/maps/place/Sumner,+Jeffrey+M+MD/data=!4m7!3m6!1s0x89e7da7ea80597ef:0xdb362720aa7d1d43!8m2!3d41.3852648!4d-72.9018274!16s%2Fg%2F1tdchd7j!19sChIJ75cFqH7a54kRQx19qiAnNts","Sumner, Jeffrey M MD",4.8,64,Orthopedic surgeon,"2416 Whitney Ave, Hamden, CT 06518, United States","93PX+47 Hamden, Connecticut, USA",https://www.ct-ortho.com/,+1 203-752-3100,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepW_qO1hXbHhV4uRgcXH7mbCQnQiwow28o2ydo41voq24RW2QjMmagj08oFDCEBFP4db8E9Tvdc8gRL4hVf95ViTD09OmICCNJW52nZX9WWrV5P8C8kbcCutiF9HqjRZsT5-iaY=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:27.335Z,,,,
"https://www.google.com/maps/place/Robert+M.+Denes,+DC/data=!4m7!3m6!1s0x89e7d0767987e5b9:0xcafadd7af0a96147!8m2!3d41.3940678!4d-72.8964798!16s%2Fg%2F1tvtcckp!19sChIJueWHeXbQ54kRR2Gp8Hrd-so","Robert M. Denes, DC",4.6,22,Chiropractor,"2693 Whitney Ave, Hamden, CT 06518, United States","94V3+JC Hamden, Connecticut, USA",,+1 203-287-8939,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vGnUcuIR0fvUyW_kq0eD1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.73793&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:29.584Z,,,,
https://www.google.com/maps/place/Connecticut+Pain+Care/data=!4m7!3m6!1s0x89e80f3077b9bdcb:0x4de625c39669f7b2!8m2!3d41.227342!4d-73.2432929!16s%2Fg%2F1tfcv7tc!19sChIJy725dzAP6IkRsvdplsMl5k0,Connecticut Pain Care,5.0,1,Pain management physician,"5520 Park Ave, Trumbull, CT 06611, United States","6QG4+WM Trumbull, Connecticut, USA",,+1 203-373-7330,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RK-CHWshi4493Ouqy0x0-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.2404&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:31.834Z,,,,
https://www.google.com/maps/place/Connecticut+Pain+%26+Wellness+Center/data=!4m7!3m6!1s0x89e8103e137b6c3f:0x60f41e68e1dc354f!8m2!3d41.1443638!4d-73.2521503!16s%2Fg%2F1td9rkby!19sChIJP2x7Ez4Q6IkRTzXc4Wge9GA,Connecticut Pain & Wellness Center,4.2,40,Pain control clinic,"52 Beach Rd STE 204, Fairfield, CT 06824, United States","4PVX+P4 Fairfield, Connecticut, USA",http://www.ctpainandwellness.com/,+1 203-319-9355,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPcp1lsxjJAExVM0P8tlgNywhhhebZO5ofs9ErlHysJ9eccKCCCh1Y_Fy5w61Zay0n62iys0PfhG5iD79S8YDau8Hu3ZNLToJmvq-_Sl20pYyMeS_KpWWloUTd1SFzjmbInaWR=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:36.094Z,,,,
"https://www.google.com/maps/place/Alan+M.+Reznik,+MD,+MBA/data=!4m7!3m6!1s0x89e7d07f61516b19:0x99630ba2af318447!8m2!3d41.3834547!4d-72.8985709!16s%2Fg%2F11gb3n0rjd!19sChIJGWtRYX_Q54kRR4Qxr6ILY5k","Alan M. Reznik, MD, MBA",4.9,125,Orthopedic surgeon,"9 Washington Ave #1e, Hamden, CT 06518, United States","94M2+9H Hamden, Connecticut, USA",https://www.ct-ortho.com/find-a-doctor/alan-m-reznik/,+1 203-865-6784,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EAJPqqQh-WzguPWZaPRYrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.17279&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:40.400Z,,,,
https://www.google.com/maps/place/Fantarella+Dental+Group/data=!4m7!3m6!1s0x89e7d035cf3f6ab9:0xa5ec25904bf85b19!8m2!3d41.3962!4d-72.856467!16s%2Fg%2F1tkc341p!19sChIJuWo_zzXQ54kRGVv4S5Al7KU,Fantarella Dental Group,5.0,1298,Dentist,"127 Washington Ave, North Haven, CT 06473, United States","94WV+FC North Haven, Connecticut, USA",http://www.fantarelladentalgroup.com/,+1 203-239-1155,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNLOpY810LMGNnrVGlY_dFg8jzRN5lQnbC9rTmU=w408-h347-k-no,true,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:44.954Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Chiropractic+Health+Care+Center+of+Hamden,+LLC/data=!4m7!3m6!1s0x89e7da871d835555:0xd47d4c11d63f57b4!8m2!3d41.3837217!4d-72.9067183!16s%2Fg%2F1tfsp0b_!19sChIJVVWDHYfa54kRtFc_1hFMfdQ","Chiropractic Health Care Center of Hamden, LLC",5.0,72,Chiropractor,"2821 Old Dixwell Ave, Hamden, CT 06518, United States","93MV+F8 Hamden, Connecticut, USA",https://drbryanbarry.com/,+1 203-288-2821,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPI__0s8mzg44d7GYfbfR4oz6kiOyCfskadcN5V=w408-h544-k-no,true,9 am–5 pm,"9 am–1 pm, 3–6 pm",9 am–12 pm,Closed,Closed,9 am–5 pm,"9 am–1 pm, 3–6 pm","https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:49.492Z,,,,
https://www.google.com/maps/place/Sammi+Therapeutic+massage/data=!4m7!3m6!1s0x89e7d1ece582a29b:0xc70b4c33e3910bce!8m2!3d41.3892031!4d-72.8697242!16s%2Fg%2F11gjt_jm0y!19sChIJm6KC5ezR54kRzguR4zNMC8c,Sammi Therapeutic massage,5.0,98,Massage therapist,"88 Old Broadway E unit d, North Haven, CT 06473, United States","94QJ+M4 North Haven, Connecticut, USA",http://sammitherapeuticmassage.com/,+1 203-308-8988,"Open · Closes 7 pm

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMgZnBpgnBSe58cHoZ-38a1naQ45Obhsf3HWg44=w561-h240-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+North+Haven+New+Haven+CT/@41.3909139,-72.8595447,14z",2026-01-28T20:46:54.197Z,,,,
