placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,tuesday,attributes,error
https://www.google.com/maps/place/Casper+Orthopedics/data=!4m7!3m6!1s0x8760bbea04c2fc73:0x329b95d48746f895!8m2!3d42.8349204!4d-106.2685761!16s%2Fg%2F1tqg0tty!19sChIJc_zCBOq7YIcRlfhGh9SVmzI,Casper Orthopedics,4.8,723,Orthopedic clinic,"4140 Centennial Hills Blvd, Casper, WY 82609, United States","RPMJ+XH Casper, Wyoming, USA",https://www.wyoortho.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 307-265-7205,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbGDrMR7GU2a1lvXPkcuxqPG1R9UNvMVZe4W6wMD0NgClCgZFg9VGQNlULZ5cyQPAEFgpl0G7UWeYPtWIxCl1EMquxkSKK6Mwt1N9j3brlSYWSVAtnRHUeeTOiCcrEAnq5xeFO=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:57:52.080Z,,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,,
"https://www.google.com/maps/place/Trevin+Thurman,+M.D./data=!4m7!3m6!1s0x8760b93b751ed437:0x740685e7109282ae!8m2!3d43.0002935!4d-107.5534015!16s%2Fg%2F11hmk8lr47!19sChIJN9QedTu5YIcRroKSEOeFBnQ","Trevin Thurman, M.D.",4.9,66,Pain management physician,,,https://www.premierboneandjoint.com/meet-dr-thurman,+1 307-745-8851,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOgZ2sQBI47AjEj_C6l5CG1j83BO_V2vAuucU4=w631-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:57:56.893Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Evolve+Health+Services/data=!4m7!3m6!1s0x8760b9eadf77177f:0xeb1b061d39e6860e!8m2!3d42.8376731!4d-106.2312617!16s%2Fg%2F11kjlhbyp5!19sChIJfxd33-q5YIcRDobmOR0GG-s,Evolve Health Services,4.8,42,Medical clinic,"1300 Venture Wy Suite 206, Casper, WY 82609, United States","RQQ9+3F Casper, Wyoming, USA",https://www.evolvehealthservices.com/,+1 307-268-9904,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNiWm_hWKwGyhvsMjCLcHqRYYHF98CuuwUVYqYO=w408-h725-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:58:01.706Z,Identifies as women-owned,"8 am–12 pm, 12:30–5 pm","8 am–12 pm, 12:30–5 pm",Closed,Closed,Closed,"8 am–12 pm, 12:30–5 pm","8 am–12 pm, 12:30–5 pm",,
https://www.google.com/maps/place/The+McGinley+Clinic/data=!4m7!3m6!1s0x8760a3aedcdf2d1d:0x31700b70bbe99c1e!8m2!3d42.8503611!4d-106.3227418!16s%2Fg%2F11k6fyyjsb!19sChIJHS3f3K6jYIcRHpzpu3ALcDE,The McGinley Clinic,4.9,533,Medical clinic,"234 E 1st St, Casper, WY 82601, United States","VM2G+4W Casper, Wyoming, USA",https://www.themcginleyclinic.com/,+1 866-678-4699,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPmnEZhDf-yQpixSQcIvBChSdYGhBprXRzUw4Z3=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:58:06.868Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
"https://www.google.com/maps/place/Dr.+Michael+C.+Kaplan,+MD/data=!4m7!3m6!1s0x8760bc8399e9c99b:0x484173afdc2826e5!8m2!3d42.8478372!4d-106.3101561!16s%2Fg%2F1td7cmqy!19sChIJm8npmYO8YIcR5SYo3K9zQUg","Dr. Michael C. Kaplan, MD",,,Pain management physician,"Parking Garage, West, 262 S Washington St, Casper, WY 82601, United States","RMXQ+4W Casper, Wyoming, USA",,+1 307-237-0304,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_LEb0kNBSAJ4ZN1xki26-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.16989&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:58:09.488Z,,,,,,,,,,
"https://www.google.com/maps/place/Banner+Wyoming+Medical+Center+%7C+Casper,+WY+%7C+2nd+St./data=!4m7!3m6!1s0x8760bc831a18b50d:0xc36143a01c365069!8m2!3d42.8480993!4d-106.3081487!16s%2Fm%2F09k6l_d!19sChIJDbUYGoO8YIcRaVA2HKBDYcM","Banner Wyoming Medical Center | Casper, WY | 2nd St.",2.6,329,Hospital,"1233 E 2nd St, Casper, WY 82601, United States","RMXR+6P Casper, Wyoming, USA",https://www.bannerhealth.com/locations/casper/wyoming-medical-center?cid=yext%3Asearch_listing%3Alocations%3Ahospital&y_source=1_NTQyNzEwNTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 307-577-7201,,https://lh3.googleusercontent.com/p/AF1QipMI6yKQgt4DJb7XVzzwbGAQlZWHm3GQR5hX9bWq=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:58:14.459Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Matthew+T.+Gorman,+M.D./data=!4m7!3m6!1s0x8760bbea04c2fc73:0x90dbfd47a34f827e!8m2!3d42.8348636!4d-106.2697443!16s%2Fg%2F1tdb4s21!19sChIJc_zCBOq7YIcRfoJPo0f925A","Matthew T. Gorman, M.D.",5.0,166,Orthopedic surgeon,"4140 Centennial Hills Blvd, Casper, WY 82609, United States","RPMJ+W4 Casper, Wyoming, USA",https://www.wyoortho.com/doctors/matthew-t-gorman-md?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 307-265-7205,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNgVjX-EJlr3DJcMRy2Az-RTFzaMjuAOPl5y8R_=w408-h510-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:58:19.442Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Brenda+Barker+FNP-C/data=!4m7!3m6!1s0x8760bc9b7b000001:0x9e114ea41ce58a3e!8m2!3d42.8441717!4d-106.237551!16s%2Fg%2F11pkfr0vq9!19sChIJAQAAe5u8YIcRPorlHKROEZ4,Brenda Barker FNP-C,5.0,1,Pain control clinic,"5850 E 2nd St, Casper, WY 82609, United States","RQV6+MX Casper, Wyoming, USA",http://www.paincarecenters.com/,+1 307-212-6270,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cz4TimY7Aw4NiDNHxnkqSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.03665&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:58:24.166Z,,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Chynoweth+Matthew+D+DO/data=!4m7!3m6!1s0x8760bc830d5899a9:0x37c9326f06e91633!8m2!3d42.8484899!4d-106.3082646!16s%2Fg%2F1tffdp9z!19sChIJqZlYDYO8YIcRMxbpBm8yyTc,Chynoweth Matthew D DO,5.0,1,Anesthesiologist,"1233 E 2nd St, Casper, WY 82601, United States","RMXR+9M Casper, Wyoming, USA",,+1 307-577-7201,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VHkZd6y-vxFMS9V7kl-Oig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.70776&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Casper+WY/@42.848709,-106.2980824,14z",2026-01-28T20:58:27.102Z,,,,,,,,,,
"https://www.google.com/maps/place/Spine+%26+Injury+Clinic+of+Laramie,+PC/data=!4m7!3m6!1s0x8768901e447c689d:0x7ce330076b947be7!8m2!3d41.3066434!4d-105.5466198!16s%2Fg%2F1tf_1kkb!19sChIJnWh8RB6QaIcR53uUawcw43w","Spine & Injury Clinic of Laramie, PC",5.0,578,Chiropractor,"3905 Grand Ave #200, Laramie, WY 82070, United States","8F43+M9 Laramie, Wyoming, USA",http://www.spineandinjuryclinic.com/,+1 307-742-2082,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPnUroXWE6kOfJ9kNEeVS1x1MA9dBX5NFh2lNDB=w469-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:58:40.629Z,,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,,
https://www.google.com/maps/place/Premier+Bone+%26+Joint+Centers/data=!4m7!3m6!1s0x876890fae6462e43:0x46fe3169908130a!8m2!3d41.3007418!4d-105.537784!16s%2Fg%2F1tdkh3xw!19sChIJQy5G5vqQaIcRChMImRbjbwQ,Premier Bone & Joint Centers,4.8,680,Orthopedic clinic,"1909 Vista Dr, Laramie, WY 82070, United States","8F26+7V Laramie, Wyoming, USA",https://www.premierboneandjoint.com/,+1 307-745-8851,"Open · Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIcqInd1det7leIJEyb13ubCnX5hc9N9JMfrTPnb_I20sHf1x9KbL67WD3LagQPgF6Mhlheo69xD0XZpufY5dN6Xx5oiu2Euj5jZn4gTtp0SJLbokZxB-3sJlGFNsXtT9pEL8jOw=w480-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:58:45.527Z,,7 am–5 pm,7 am–5 pm,7 am–5 pm,1–4 pm,Closed,7 am–5 pm,7 am–5 pm,,
https://www.google.com/maps/place/Aspen+Creek+Naturopathic+Clinic/data=!4m7!3m6!1s0x8768900ea8653745:0xde8298085a8c2f85!8m2!3d41.3106835!4d-105.5555706!16s%2Fg%2F1tlmntjj!19sChIJRTdlqA6QaIcRhS-MWgiYgt4,Aspen Creek Naturopathic Clinic,5.0,11,Pain control clinic,"204 McCollum St, Laramie, WY 82070, United States","8C6V+7Q Laramie, Wyoming, USA",https://www.wyomingnaturedoctor.com/,+1 307-742-6275,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhW1rDAVeUzORUc57YJwD0Ykin6_k242cdsK8m=w469-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:58:50.549Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,,
"https://www.google.com/maps/place/Dr.+James+H.+Price+Jr,+DO/data=!4m7!3m6!1s0x8768905d63c3ade7:0x8a842aae6413ad81!8m2!3d41.3127406!4d-105.5566727!16s%2Fg%2F1v8l02mh!19sChIJ563DY12QaIcRga0TZK4qhIo","Dr. James H. Price Jr, DO",,,Anesthesiologist,"255 N 30th St, Laramie, WY 82072, United States","8C7V+38 Laramie, Wyoming, USA",,+1 307-745-6065,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jXoAjozVxHYSE-lHxLZUuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.38861&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:58:53.099Z,,,,,,,,,,
https://www.google.com/maps/place/Laramie+Physicians+Women+%26+Wellness+Clinic/data=!4m7!3m6!1s0x87689071d4f00e35:0x3bde09e062d64ad6!8m2!3d41.3231191!4d-105.5748736!16s%2Fg%2F1tffvd_l!19sChIJNQ7w1HGQaIcR1krWYuAJ3js,Laramie Physicians Women & Wellness Clinic,4.5,158,Women's health clinic,"1277 N 15th St, Laramie, WY 82072, United States","8CFG+63 Laramie, Wyoming, USA",http://www.laramiephysicians.com/,+1 307-745-8991,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNlFtn1KuXnZ7DFTalwhnhrmI93Wntz-pgGOBOa=w423-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:58:58.000Z,,7 am–6 pm,8 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,,
"https://www.google.com/maps/place/Trevin+Thurman,+M.D./@43.0002935,-107.5534015,7z/data=!3m1!4b1!4m6!3m5!1s0x8768911f36f7f667:0x51441e0b23785757!8m2!3d43.0002935!4d-107.5534015!16s%2Fg%2F11kzx50crc","Trevin Thurman, M.D.",4.7,122,Pain management physician,,,https://www.premierboneandjoint.com/meet-dr-thurman,+1 307-745-8851,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:59:04.814Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Laramie+Spinal+Care+Center/data=!4m7!3m6!1s0x87689041c2bb5247:0x8f020e809a04643a!8m2!3d41.309308!4d-105.5658973!16s%2Fg%2F1vfzfnk9!19sChIJR1K7wkGQaIcROmQEmoAOAo8,Laramie Spinal Care Center,4.9,18,Massage therapist,"2130 Grand Ave, Laramie, WY 82070, United States","8C5M+PJ Laramie, Wyoming, USA",http://laramiespinalcarecenter.com/,+1 307-742-0232,,https://lh3.googleusercontent.com/p/AF1QipO8FYhMvDI1Lz6uLiRM5pz1imqv23ckEryXUcc=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:59:07.551Z,,,,,,,,,,
https://www.google.com/maps/place/Orthopedic+Clinic+at+Ivinson/data=!4m7!3m6!1s0x876891cc40d8ed19:0x564b3fa31c16727b!8m2!3d41.3130344!4d-105.5557552!16s%2Fg%2F11ry8mxbn7!19sChIJGe3YQMyRaIcRe3IWHKM_S1Y,Orthopedic Clinic at Ivinson,4.9,68,Orthopedic clinic,"3116 E Willett Dr, Laramie, WY 82072, United States","8C7V+6M Laramie, Wyoming, USA",https://www.ivinsonhospital.org/orthopedics,+1 307-755-4540,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPexcoUiUhm98hO0Tr-x-eBZmCVeYCsM-bvEa4C=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:59:12.507Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Ivinson+Memorial+Hospital/data=!4m7!3m6!1s0x8768905d63c3ade7:0xc6a6457dae4d8315!8m2!3d41.3124282!4d-105.5559342!16s%2Fg%2F1tfq9qbp!19sChIJ563DY12QaIcRFYNNrn1FpsY,Ivinson Memorial Hospital,3.0,233,Hospital,"255 N 30th St, Laramie, WY 82072, United States","8C6V+XJ Laramie, Wyoming, USA",https://www.ivinsonhospital.org/,+1 307-742-2141,,https://lh3.googleusercontent.com/p/AF1QipOSlO0oo1waW_n6dTAnfVRDRfk2-FgErDVDmC2Z=w408-h261-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:59:17.464Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Pain+Care+Centers/data=!4m7!3m6!1s0x8768917ef7715ffb:0xe42f30e155068f4!8m2!3d41.3008193!4d-105.537445!16s%2Fg%2F11p0qyc_5q!19sChIJ-19x936RaIcR9GhQFQ7zQg4,Pain Care Centers,,,,"1909 Vista Dr Building C, Laramie, WY 82070, United States","8F27+82 Laramie, Wyoming, USA",http://www.paincarecenters.com/,+1 307-212-6270 ext. 6,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipMKMnj529lT6B7PgRhOF8LzinMSLtLI3SCHnXjM=w408-h255-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Laramie+WY/@41.3113669,-105.5911007,14z",2026-01-28T20:59:22.070Z,,,,,,,,,,
"https://www.google.com/maps/place/Powder+River+Pain+Clinic,+Dr.+John+Mansell/data=!4m7!3m6!1s0x533495aad837e9bf:0x7b037d31f90a6832!8m2!3d44.2737734!4d-105.5451258!16s%2Fg%2F11b6zbjzmz!19sChIJv-k32KqVNFMRMmgK-TF9A3s","Powder River Pain Clinic, Dr. John Mansell",2.8,45,Pain management physician,"3100 W Lakeway Rd Suite 3, Gillette, WY 82718, United States","7FF3+GW Gillette, Wyoming, USA",http://www.powderriverpainclinic.com/,+1 307-696-2996,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPxhCTDFRsLETZaDtXgEOAUBmaE88zUdPWORVtu=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Gillette+WY/@44.2931097,-105.494199,14z",2026-01-28T20:59:34.929Z,,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/The+McGinley+Clinic/data=!4m7!3m6!1s0x533495e6a93daf23:0xcb732d21d2b809e3!8m2!3d44.2908091!4d-105.5206975!16s%2Fg%2F11tpbjqwb9!19sChIJI689qeaVNFMR4wm40iEtc8s,The McGinley Clinic,4.9,47,Medical clinic,"407 S Medical Arts Ct Ste E2, Gillette, WY 82716, United States","7FRH+8P Gillette, Wyoming, USA",https://www.themcginleyclinic.com/,+1 307-257-2971,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T2Wvjy6idyUwmdkpiI6wiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.5993&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Gillette+WY/@44.2931097,-105.494199,14z",2026-01-28T20:59:39.545Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Premier+Bone+%26+Joint+Centers/data=!4m7!3m6!1s0x533499b26af1d4a9:0x487f076cea040a5c!8m2!3d44.2765856!4d-105.4902571!16s%2Fg%2F1td4d6cd!19sChIJqdTxarKZNFMRXAoE6mwHf0g,Premier Bone & Joint Centers,5.0,1,Orthopedic clinic,"1013 E Boxelder Rd Suite 210, Gillette, WY 82718, United States","7GG5+JV Gillette, Wyoming, USA",https://www.premierboneandjoint.com/gillette,+1 307-682-8899,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KaGJBXY5_Wu09kMuPoMQCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.55491&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Gillette+WY/@44.2931097,-105.494199,14z",2026-01-28T20:59:44.263Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
"https://www.google.com/maps/place/Wyoming+Pain+Institute/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x533494fc9bf00001:0xf629e657bd645a4c!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11lkynjm51",Wyoming Pain Institute,5.0,3,Pain management physician,,,http://wyomingpaininstitute.com/,+1 307-696-2996,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Gillette+WY/@44.2931097,-105.494199,14z",2026-01-28T20:59:50.935Z,,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Black+Hills+Orthopedic+%26+Spine+Center+of+Wyoming/data=!4m7!3m6!1s0x533495f51366e02f:0x873bfa43d2fb7ba9!8m2!3d44.2746598!4d-105.4932182!16s%2Fg%2F11h4pl2f85!19sChIJL-BmE_WVNFMRqXv70kP6O4c,Black Hills Orthopedic & Spine Center of Wyoming,4.8,141,Orthopedic clinic,"2201 S Douglas Hwy, Gillette, WY 82718, United States","7GF4+VP Gillette, Wyoming, USA",https://www.bhosc.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 307-670-9150,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b1lgqIdCXU8isrkXKL-3IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.38121&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Gillette+WY/@44.2931097,-105.494199,14z",2026-01-28T20:59:56.048Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
"https://www.google.com/maps/place/Platte+River+Pain+Clinic/@44.2737985,-105.5451495,17z/data=!3m1!4b1!4m6!3m5!1s0x533495aad837e995:0x7327693762c17c7c!8m2!3d44.2737985!4d-105.5451495!16s%2Fg%2F11c5g9bjs4",Platte River Pain Clinic,,,Pain control clinic,"3100 W Lakeway Rd Suite 3, Gillette, WY 82718, United States","7FF3+GW Gillette, Wyoming, USA",http://platteriverpainclinic.com/,+1 307-696-2998,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Gillette+WY/@44.2931097,-105.494199,14z",2026-01-28T21:00:00.587Z,,,,,,,,,,
https://www.google.com/maps/place/Wyoming+Medical+Associates/data=!4m7!3m6!1s0x533495f82bd1b263:0xf8b9ca3822ed4016!8m2!3d44.2705574!4d-105.491333!16s%2Fg%2F11qmrzvh8x!19sChIJY7LRK_iVNFMRFkDtIjjKufg,Wyoming Medical Associates,4.9,307,Medical group,"51 Town Ctr Dr #120, Gillette, WY 82718, United States","7GC5+6F Gillette, Wyoming, USA",https://wyomingmedical.com/,+1 307-682-9962,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPld4w9Vx2taGE9dr6KNpnKQ5RXfNVxHthLC7qA=w408-h510-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Gillette+WY/@44.2931097,-105.494199,14z",2026-01-28T21:00:05.365Z,,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
"https://www.google.com/maps/place/Wyoming+Interventional+Pain/@44.2737985,-105.5451495,17z/data=!3m1!4b1!4m6!3m5!1s0x533495aad837c1e1:0x978333d4a6c89921!8m2!3d44.2737985!4d-105.5451495!16s%2Fg%2F1tl0w_jx",Wyoming Interventional Pain,,,Pain control clinic,"3100 W Lakeway Rd, Gillette, WY 82718, United States","7FF3+GW Gillette, Wyoming, USA",,+1 307-687-7246,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Gillette+WY/@44.2931097,-105.494199,14z",2026-01-28T21:00:09.986Z,,,,,,,,,,
https://www.google.com/maps/place/Pain+Care+Centers/data=!4m7!3m6!1s0x875a61074571549f:0x5393f32abff3c914!8m2!3d41.5818357!4d-109.2571414!16s%2Fg%2F12hv7y3zv!19sChIJn1RxRQdhWocRFMnzvyrzk1M,Pain Care Centers,4.6,249,Pain control clinic,"2620 Commercial Way #20, Rock Springs, WY 82901, United States","HPJV+P4 Rock Springs, Wyoming, USA",http://paincarecenters.com/,+1 307-212-6270,,https://lh3.googleusercontent.com/p/AF1QipOwtijup6ryGLgO4HT0r4nEAgB1m5W_Ow5kePqZ=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2026-01-28T21:00:22.942Z,,,,,,,,,,
"https://www.google.com/maps/place/Brandon+V.+Mack,+MD/data=!4m7!3m6!1s0x875a61189a7b7009:0x3ec7c89b66de7d93!8m2!3d41.5840875!4d-109.2320111!16s%2Fg%2F1vg4k8jd!19sChIJCXB7mhhhWocRk33eZpvIxz4","Brandon V. Mack, MD",4.4,14,Anesthesiologist,"Hilltop Dr, Rock Springs, WY 82901, United States","HQM9+J5 Rock Springs, Wyoming, USA",,+1 307-382-9420,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eGD9HeudlkAN283LzK4l0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.217495&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2026-01-28T21:00:27.837Z,,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Premier+Bone+%26+Joint+Centers/data=!4m7!3m6!1s0x875a60e03ba45359:0x393f1d8e45278c73!8m2!3d41.5956221!4d-109.2382954!16s%2Fg%2F1tgjls9v!19sChIJWVOkO-BgWocRc4wnRY4dPzk,Premier Bone & Joint Centers,4.8,236,Orthopedic clinic,"2950 College Dr, Rock Springs, WY 82901, United States","HQW6+6M Rock Springs, Wyoming, USA",https://www.premierboneandjoint.com/rocksprings,+1 800-446-5684,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WExqB6ezOlpFuwlkwaGEBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.10805&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2026-01-28T21:00:32.719Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Orthopedics+%26+Sports+Medicine+of+Sweetwater+Memorial/data=!4m7!3m6!1s0x875a61eb8a4b6f69:0x11eedead2dae3e09!8m2!3d41.5842574!4d-109.2362066!16s%2Fg%2F11j1scjxns!19sChIJaW9LiuthWocRCT6uLa3e7hE,Orthopedics & Sports Medicine of Sweetwater Memorial,4.9,148,Orthopedic clinic,"1180 College Dr 2nd Floor, Rock Springs, WY 82901, United States","HQM7+PG Rock Springs, Wyoming, USA",https://www.sweetwatermemorial.com/locations/orthopedics-sports-medicine-of-sweetwater-memori/,+1 307-352-8545,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzh1Y5YXt6NZ4ByPnidSwWs_T_ROqRCv4QAvVYql9p4kViTu8hzhA6rTy1Mvp2rPPNzCvBUyhkbuGCnpGZoz3jzsEJJFjsyY6_8qXQLI4LPH1-KI3QyQxtddgm_TKckO9gHbg=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2026-01-28T21:00:37.629Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,
