placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Impulse+Chiropractic+Harrogate/data=!4m7!3m6!1s0x487951938bee9aed:0x4a2609d93eebbe06!8m2!3d53.9563435!4d-1.4873625!16s%2Fg%2F11s8jyqgvj!19sChIJ7Zrui5NReUgRBr7rPtkJJko,Impulse Chiropractic Harrogate,5.0,36,Chiropractor,"Unit 22, Haggs Farm Business Park, Harrogate HG3 1EQ, United Kingdom","XG47+G3 Harrogate, United Kingdom",http://impulsechiropractic.co.uk/,+44 7554 915735,Closed · Opens 10 am Thu,https://lh3.googleusercontent.com/p/AF1QipPs40Cs1Y6mNlCP9dbSFIyc4r8jilgcYMmRfTSp=w408-h503-k-no,true,9 am–7 pm,10 am–7 pm,Closed,10 am–4 pm,Closed,9 am–7 pm,3–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:10:31.103Z,,,
"https://www.google.com/maps/place/The+Range,+Harrogate/data=!4m7!3m6!1s0x487953ace26be02d:0xf044abc71e884a77!8m2!3d53.9936104!4d-1.4964046!16s%2Fg%2F11x64xqsrv!19sChIJLeBr4qxTeUgRd0qIHserRPA","The Range, Harrogate",4.0,52,Home goods store,"Plumpton Park, Harrogate HG2 7LD, United Kingdom","XGV3+CC Harrogate, United Kingdom",https://www.therange.co.uk/stores/harrogate/,+44 1423 803947,Closes soon · 8 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipOAPzSkm5lrHKFD8ft9eYong96xQF3MxVw9XJ7N=w408-h306-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,10 am–4:30 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:10:36.232Z,,"Chain retailer selling home, garden & leisure products, including furniture & kitchen equipment. · In-store pick-up",
https://www.google.com/maps/place/Shacklock+Dr+B/data=!4m7!3m6!1s0x487951677c9f3a0d:0xe528e79e4542f1ad!8m2!3d53.9797056!4d-1.5346417!16s%2Fg%2F1v8y3k6n!19sChIJDTqffGdReUgRrfFCRZ7nKOU,Shacklock Dr B,5.0,1,Doctor,"51 Leeds Rd, Harrogate HG2 8AY, United Kingdom","XFH8+V4 Harrogate, United Kingdom",,+44 1423 566636,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z9PdYKQDTMjswDC39lHB4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.6346&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:10:39.319Z,,,
https://www.google.com/maps/place/Yorkshire+Hip+Arthroscopy+Fellowship/data=!4m7!3m6!1s0x4879538f260b4fb9:0x8782e03d1813262!8m2!3d53.9953751!4d-1.5417656!16s%2Fg%2F11j3jplhgz!19sChIJuU8LJo9TeUgRYjKB0QMueAg,Yorkshire Hip Arthroscopy Fellowship,,,Hospital,"Harrogate HG1 1DL, United Kingdom","XFW5+57 Harrogate, United Kingdom",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TQmpFJSCQpAbwgOuKBbsKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.4785&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:10:42.231Z,,,
https://www.google.com/maps/place/Harrogate+District+Hospital+Emergency+Department/data=!4m7!3m6!1s0x487953d6ac9d91b7:0xe4f9dea9ae61869f!8m2!3d53.9937201!4d-1.5166803!16s%2Fg%2F11f00q24rw!19sChIJt5GdrNZTeUgRn4Zhrqne-eQ,Harrogate District Hospital Emergency Department,3.7,31,Emergency room,"Harrogate District Hospital, Lancaster Park Rd, Harrogate HG2 7SX, United Kingdom","XFVM+F8 Harrogate, United Kingdom",https://www.hdft.nhs.uk/services/emergency-department/,+44 1423 553300,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W7cNCwFDkJi74QKFKiSjVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.38135&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:10:47.638Z,,,
https://www.google.com/maps/place/Harrogate+Dental+%26+Implant+Clinic/data=!4m7!3m6!1s0x487953ddab172b71:0x84d6905212a1beef!8m2!3d53.995768!4d-1.5330149!16s%2Fg%2F1tdlgtgn!19sChIJcSsXq91TeUgR776hElKQ1oQ,Harrogate Dental & Implant Clinic,4.9,26,Dental clinic,"30 E Parade, Harrogate HG1 5LT, United Kingdom","XFW8+8Q Harrogate, United Kingdom",https://harrogate-dental.co.uk/,+44 1423 504399,Closed · Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipOapq-kq10B22iBJurZzfTIekWTbM_GIW-Pz_PI=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–5 pm,8:30 am–2:45 pm,Closed,Closed,8:30 am–5:45 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:10:52.851Z,,,
https://www.google.com/maps/place/Dr+Valentine+%26+Partners/data=!4m7!3m6!1s0x487953d3b6067e3d:0x655617c960b4374e!8m2!3d53.9959106!4d-1.5148411!16s%2Fg%2F1hc2m630g!19sChIJPX4GttNTeUgRTje0YMkXVmU,Dr Valentine & Partners,5.0,1,Doctor,"Knaresborough Rd, Harrogate HG2 7LU, United Kingdom","XFWP+93 Harrogate, United Kingdom",,+44 1423 557232,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WTCvK4jKW0REqbVjNS7H5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.4908&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:10:55.900Z,,,
https://www.google.com/maps/place/Dentozen+Harrogate/data=!4m7!3m6!1s0x23907c6e6459e00f:0xa06838189f84d1f5!8m2!3d53.9946657!4d-1.5388295!16s%2Fg%2F11ldhzbd5_!19sChIJD-BZZG58kCMR9dGEnxg4aKA,Dentozen Harrogate,4.6,32,Dental clinic,"6 Oxford St, Harrogate HG1 1QJ, United Kingdom","XFV6+VF Harrogate, United Kingdom",https://dentozenclinics.co.uk/,+44 1423 205174,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNdC-zwJPx7lIptToQs4FYsh_vh3h5xMZXZO2La=w408-h272-k-no,true,9 am–5 pm,9 am–7 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:01.017Z,,,
https://www.google.com/maps/place/Northpark+Dental+Practice+-+Harrogate/data=!4m7!3m6!1s0x487953de3dda5d15:0xfa2d578d6363b141!8m2!3d53.99204!4d-1.5352442!16s%2Fg%2F1v1kpcqs!19sChIJFV3aPd5TeUgRQbFjY41XLfo,Northpark Dental Practice - Harrogate,4.9,70,Dental clinic,"3 N Park Rd, Harrogate HG1 5PD, United Kingdom","XFR7+RW Harrogate, United Kingdom",https://rodericksdentalpartners.co.uk/our-practices/north-park-dental?keywordutm_medium=organic&utm_campaign=gbp&utm_source=google&utm_content=Northpark,+44 1423 503547,"Closed · Opens 8:45 am Thu

Updated by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dlXMp5qzsR3xkrWKMx_HzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.097168&pitch=0&thumbfov=100,true,8:45 am–5:30 pm,8:45 am–5:30 pm,8:45 am–5:30 pm,Closed,Closed,8:45 am–5:30 pm,8:45 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:06.652Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Well+Pharmacy/data=!4m7!3m6!1s0x487953d6868ef8c7:0x5bace35490dbab41!8m2!3d53.991817!4d-1.5178084!16s%2Fg%2F1tg5bmkn!19sChIJx_iOhtZTeUgRQavbkFTjrFs,Well Pharmacy,2.7,109,Pharmacy,"Kingswood Medical Centre, 14 Wetherby Rd, Harrogate HG2 7SA, United Kingdom","XFRJ+PV Harrogate, United Kingdom",https://finder.well.co.uk/store/harrogate-kingswood-mc,+44 1423 885658,"Open · Closes 9 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqy_ueIb_SRugGJ1GTtGkRf3cPgsaT-iwb_g1cxLDwOm4lATUHj0j01rtnFGhd8o1OoFzXdpJv894dH77re2MyVm-bwY8Kn7y3onLZg-jDaXl7FgJi6RftcsFdL66rPKJtWTgFI=w408-h272-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9:30 am–6 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:12.206Z,LGBTQ+ friendly,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/The+Wellness+Clinic/data=!4m7!3m6!1s0x487953b959d65629:0x9d226fc3a06baca4!8m2!3d53.991083!4d-1.5402827!16s%2Fg%2F11sx08vgdz!19sChIJKVbWWblTeUgRpKxroMNvIp0,The Wellness Clinic,1.0,1,Wellness center,"14 Raglan St, Harrogate HG1 1LE, United Kingdom","XFR5+CV Harrogate, United Kingdom",http://www.thewellnessclinicharrogate.com/,+44 1423 800337,Closed · Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oynxQsgMh_AHoBCjX8w1iA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.19812&pitch=0&thumbfov=100,false,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:17.104Z,,,
https://www.google.com/maps/place/The+Treatment+Rooms/data=!4m7!3m6!1s0x487953e481ca3331:0xead7f875248c672a!8m2!3d53.9964298!4d-1.5378073!16s%2Fg%2F1tjxf55w!19sChIJMTPKgeRTeUgRKmeMJHX41-o,The Treatment Rooms,4.9,238,Beauty salon,"18A Mayfield Grove, Harrogate HG1 5HB, United Kingdom","XFW6+HV Harrogate, United Kingdom",http://www.beauty-thetreatmentrooms.com/,+44 1423 875678,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNtmH24ZymSDqpfr4iMbaLsCtijrBMuR7zwEKB2=w425-h240-k-no,true,9 am–5:30 pm,9 am–7 pm,9 am–5 pm,8 am–5 pm,Closed,9 am–5:30 pm,9 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:22.133Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dan+Crawford+-+CBT+Therapy+Ltd/data=!4m7!3m6!1s0x487953c19feeef8b:0x3a2393fd424e569f!8m2!3d54.0206935!4d-1.5606256!16s%2Fg%2F11hc_8f9pz!19sChIJi-_un8FTeUgRn1ZOQv2TIzo,Dan Crawford - CBT Therapy Ltd,5.0,66,Psychotherapist,"Nidd Croft, Killinghall, Harrogate HG3 2FD, United Kingdom","2CCQ+7P Harrogate, United Kingdom",http://www.cbtharrogate.com/,+44 7396 077085,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOhofdiYJgsQI5WkKUOEpKAIJbOgpptu6t7BCMe=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:27.114Z,,,
https://www.google.com/maps/place/Mount+Parade+Dental/data=!4m7!3m6!1s0x487953e71d5d4491:0xae234011c974e0ce!8m2!3d53.995241!4d-1.5395678!16s%2Fg%2F11bztb4xxd!19sChIJkURdHedTeUgRzuB0yRFAI64,Mount Parade Dental,4.8,74,Dental clinic,"14 Mount Parade, Harrogate HG1 1BX, United Kingdom","XFW6+35 Harrogate, United Kingdom",http://www.mountparadedental.co.uk/,+44 1423 503999,Closed · Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipMk34rLwcPa1ytRxR9_pzJDtA8v5uphW7BAGVyp=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:32.417Z,,,
https://www.google.com/maps/place/Shacklock+Dr+J/data=!4m7!3m6!1s0x487953dc627461a5:0x643f07051244904d!8m2!3d53.9960972!4d-1.5308789!16s%2Fg%2F11h09v6fr!19sChIJpWF0YtxTeUgRTZBEEgUHP2Q,Shacklock Dr J,,,Doctor,"1 Myrtle Sq, Harrogate HG1 5AR, United Kingdom","XFW9+CJ Harrogate, United Kingdom",,+44 1423 503218,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RWKIFmSS7ITnqA0xqauX-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.40047&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:35.247Z,,,
https://www.google.com/maps/place/The+Raglan+Suite/data=!4m7!3m6!1s0x487953e106755735:0xf78d0dd103aa00aa!8m2!3d53.9910818!4d-1.5403313!16s%2Fg%2F1tj52337!19sChIJNVd1BuFTeUgRqgCqA9ENjfc,The Raglan Suite,5.0,227,Dentist,"16, 18 Raglan St, Harrogate HG1 1LE, United Kingdom","XFR5+CV Harrogate, United Kingdom",https://www.bupa.co.uk/dental/dental-care/practices/platinum-the-raglan-suite?y_source=1_MTgzOTk4NDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1423 565432,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipN9jnYv79WhrXtazs-R8FNO-uk3bcq1eYg-IqU3=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:40.241Z,,,
https://www.google.com/maps/place/Day+Lewis+Pharmacy+Harrogate.+Kings+Road+%2B+Weight+Loss+Clinic/data=!4m7!3m6!1s0x487953e687d5b001:0x8d9d0257157e520c!8m2!3d53.9955658!4d-1.5422152!16s%2Fg%2F1q6jf9y14!19sChIJAbDVh-ZTeUgRDFJ-FVcCnY0,Day Lewis Pharmacy Harrogate. Kings Road + Weight Loss Clinic,3.6,20,Pharmacy,"28-30 King's Rd, Harrogate HG1 5JP, United Kingdom","XFW5+64 Harrogate, United Kingdom",https://www.daylewis.co.uk/pharmacy-page/harrogate-kings-road-north-yorkshire/utm_source=google&utm_medium=organic&utm_campaign=yext?y_source=1_MzE0MzQ0MjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1423 529160,Closed · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XH-kOziq8dZpPNTMuQ6h3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.84196&pitch=0&thumbfov=100,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–12 pm,Closed,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:46.093Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/The+Institute+of+Personal+Trainers/data=!4m7!3m6!1s0x487953e595f7bb93:0xc6c81b87b6a3afee!8m2!3d53.9926057!4d-1.5461843!16s%2Fg%2F1yj4k3wd0!19sChIJk7v3leVTeUgR7q-jtocbyMY,The Institute of Personal Trainers,5.0,1,Personal trainer,"2 Franklin Mount, Harrogate HG1 5EJ, United Kingdom","XFV3+2G Harrogate, United Kingdom",http://www.instituteofpersonaltrainers.com/,+44 7921 315655,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tP0vaJAL-TzGmJsElYuDTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.41278&pitch=0&thumbfov=100,false,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:51.223Z,,,
https://www.google.com/maps/place/Dr+J+Smailes+-+The+Health+Centre/data=!4m7!3m6!1s0x487953d31b166701:0x43dfe4a4b29fe4a5!8m2!3d53.9965255!4d-1.5083765!16s%2Fg%2F1hc5094hv!19sChIJAWcWG9NTeUgRpeSfsqTk30M,Dr J Smailes - The Health Centre,,,Doctor,"The Health Centre, 80 Knaresborough Rd, Harrogate HG2 7LU, United Kingdom","XFWR+JJ Harrogate, United Kingdom",,+44 1423 557232,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zTkAiFDcaRhJdbMnGbeIAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.91544&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:11:54.607Z,,,
https://www.google.com/maps/place/Harrogate+Dental+Care/data=!4m7!3m6!1s0x487952267540478f:0x9d8731f3bad74210!8m2!3d53.9922756!4d-1.4944588!16s%2Fg%2F1tdj3qyv!19sChIJj0dAdSZSeUgREELXuvMxh50,Harrogate Dental Care,4.3,379,Dental clinic,"Hookstone Park, Harrogate HG2 7DB, United Kingdom","XGR4+W6 Harrogate, United Kingdom",https://harrogatedental.co.uk/,+44 1423 884503,Closed · Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAhIPxMeEgBS7yowg0yJiAIFyGKARBXqR4oqKtqxo2m0aBskJnpuP-390bNzYyULZvWieUAErdWo8H8JHFnhXpj4vWCT2LdD71VyXTaGI4G_7LoYUk8FV_mOSKO9iNPseEG5fZ=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:00.019Z,,,
https://www.google.com/maps/place/Clover+House+Dental+Practice+Ltd/data=!4m7!3m6!1s0x487953c1fb7d7bdd:0xa4ba59aacb2553ed!8m2!3d54.0047757!4d-1.5361468!16s%2Fg%2F1v5frf2h!19sChIJ3Xt9-8FTeUgR7VMly6pZuqQ,Clover House Dental Practice Ltd,4.9,397,Dental clinic,"152 Skipton Rd, Harrogate HG1 4LL, United Kingdom","2F37+WG Harrogate, United Kingdom",https://www.cloverhouse.co.uk/,+44 1423 563344,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPPc8zyZe8ToINdDrNScU7d-_7uAxX1av1TYMMx=w408-h479-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:05.772Z,,,
https://www.google.com/maps/place/The+Dental+Hub/data=!4m7!3m6!1s0x4879518650fb57c3:0x9096f20459f83295!8m2!3d53.984884!4d-1.4996923!16s%2Fg%2F11b6xmv1j9!19sChIJw1f7UIZReUgRlTL4WQTylpA,The Dental Hub,4.9,465,Dentist,"Sainsbury's, Wetherby Rd, Harrogate HG2 8QZ, United Kingdom","XGM2+X4 Harrogate, United Kingdom",http://www.thedentalhub.com/,+44 1423 298002,Closes soon · 8 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNW2SiwMhCd1ta2yY3j0MbgxtWLyRs3lM-9CxwM=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:11.353Z,,,
https://www.google.com/maps/place/South+Park+Dental+Practice/data=!4m7!3m6!1s0x487953dfc5a7ba59:0x5c009d0b9fc59b02!8m2!3d53.9903345!4d-1.5344768!16s%2Fg%2F1w6r7svz!19sChIJWbqnxd9TeUgRApvFnwudAFw,South Park Dental Practice,4.9,172,Dental clinic,"1 S Park Rd, Harrogate HG1 5QU, United Kingdom","XFR8+46 Harrogate, United Kingdom",http://www.southparkdentalpractice.co.uk/,+44 1423 502237,"Closed · Opens 9 am Thu

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweroJR8LMncmkoWtjK5AtPAo5VMh3q2bT8P7GQFJpqDVfZGbr97EON3nIcIi_zrNwxp5DNRhailjTBmMw-adEHczO5r4gPp1VXZ9kbkwwDAe30thPaGTAQuqF0dxZ0tAB4H6QahXMw=w508-h240-k-no,true,"9 am–1 pm, 2–5:30 pm","9 am–1 pm, 2–7 pm","9 am–1 pm, 2–5:30 pm",Closed,Closed,"9 am–1 pm, 2–5:30 pm","9 am–1 pm, 2–5:30 pm","https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:16.569Z,,,
https://www.google.com/maps/place/Emms+Dr+K/data=!4m7!3m6!1s0x487953db76433135:0x389c7eb73eaad0be!8m2!3d53.9960972!4d-1.5308789!16s%2Fg%2F1thz15dv!19sChIJNTFDdttTeUgRvtCqPrd-nDg,Emms Dr K,,,Doctor,"Mowbray Square Medical Centre, Myrtle Sq, Harrogate HG1 5AR, United Kingdom","XFW9+CJ Harrogate, United Kingdom",,+44 1423 503129,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RWKIFmSS7ITnqA0xqauX-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.40047&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:19.848Z,,,
https://www.google.com/maps/place/Asda+Harrogate+Superstore/data=!4m7!3m6!1s0x487953e77c825b85:0x4828a883a9111470!8m2!3d53.997143!4d-1.534689!16s%2Fg%2F1td24zdx!19sChIJhVuCfOdTeUgRcBQRqYOoKEg,Asda Harrogate Superstore,3.7,488,Supermarket,"Bower Rd, Harrogate HG1 5DE, United Kingdom","XFW8+V4 Harrogate, United Kingdom",http://storelocator.asda.com/store/harrogate,+44 1423 524243,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCoLpbcE8pLN1ncFIfdBJNi81oD2YWnl7HJ-koDwyj5t0q4PUceMR7yC85w6b18_DYRY9BAIPCVE-weJBfJ2lnIuNCFS3AZnm1PFyTIaCiVQ3DjAGT_XF74TrbOvNq1Wtc9h0y0A=w426-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,10 am–4 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:25.531Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Day+Lewis+Pharmacy+Harrogate+%2B+Weight+Loss+Clinic/data=!4m7!3m6!1s0x48795167e8688913:0x4795ec95632bf8fd!8m2!3d53.9774223!4d-1.5336454!16s%2Fg%2F1tfv4n7y!19sChIJE4lo6GdReUgR_fgrY5XslUc,Day Lewis Pharmacy Harrogate + Weight Loss Clinic,2.8,58,Pharmacy,"85 Leeds Rd, Harrogate HG2 8BE, United Kingdom","XFG8+XG Harrogate, United Kingdom",https://www.daylewis.co.uk/pharmacy-page/harrogate-north-yorkshire/utm_source=google&utm_medium=organic&utm_campaign=yext?y_source=1_MzE0MzQzNzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1423 871647,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPhht3fdHFmFeqce9CagxdKBbQd_pGOJ0KxzHsH=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:30.695Z,,· Delivery,
https://www.google.com/maps/place/Linden+House+Dental+Practice/data=!4m7!3m6!1s0x487953e0f44af1c3:0x8acfd4dabf24ded6!8m2!3d53.9905244!4d-1.5380194!16s%2Fg%2F1vnrkjs1!19sChIJw_FK9OBTeUgR1t4kv9rUz4o,Linden House Dental Practice,4.5,35,Dental clinic,"10 Victoria Ave, Harrogate HG1 1ED, United Kingdom","XFR6+6Q Harrogate, United Kingdom",http://www.lindenhousedentalpractice.co.uk/,+44 1423 503162,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipO_KVE2hwhBXlDvZGSUHBVc6gRLj5dKWUzcuiu4=w752-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:35.893Z,,,
https://www.google.com/maps/place/Harrogate+Spa+Dental+Care/data=!4m7!3m6!1s0x487953e849e61e79:0x6a56f1d90500fa55!8m2!3d54.0010734!4d-1.5382387!16s%2Fg%2F1tvrz7b3!19sChIJeR7mSehTeUgRVfoABdnxVmo,Harrogate Spa Dental Care,5.0,5,Dental clinic,"114 King's Rd, Harrogate HG1 5HP, United Kingdom","2F26+CP Harrogate, United Kingdom",http://www.spadentalcare.co.uk/,+44 1423 540879,,https://lh3.googleusercontent.com/p/AF1QipNRePZCVDqCZok1NbPANab5zTmwYa_ZAtT4mzay=w408-h390-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2026-01-28T19:12:38.876Z,,,
