placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,info,error
https://www.google.com/maps/place/Cotaxa+Llc/data=!4m7!3m6!1s0x881132e85ef44497:0x488c696fcd6001dc!8m2!3d41.6654863!4d-86.2043625!16s%2Fg%2F1260mxqw_!19sChIJl0T0XugyEYgR3AFgzW9pjEg,Cotaxa Llc,,,Tax preparation service,"3024 E Mishawaka Ave, South Bend, IN 46615, United States","MQ8W+57 South Bend, Indiana, USA",,+1 574-234-6440,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NOul67DM7eUwSMCPbOFt9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.2732&pitch=0&thumbfov=100,true,Closed,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–2 pm,9 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:23.147Z,,,
"https://www.google.com/maps/place/Big+Refund+Tax+Service/@41.6731821,-86.3006024,17z/data=!3m1!4b1!4m6!3m5!1s0x88113259a2aba94b:0x4074d6ff02e0e458!8m2!3d41.6731821!4d-86.3006024!16s%2Fg%2F1262wxhhj",Big Refund Tax Service,,,Tax preparation service,"266 N Illinois St, South Bend, IN 46619, United States","MMFX+7Q South Bend, Indiana, USA",,+1 574-220-1874,Closed ⋅ Opens 11:30 am Mon,,false,Closed,11:30 am–12 am,"12–7:30 am, 11:30 am–7:30 pm",1–8 pm,11:30 am–7:30 pm,10 am–4 pm,9 am–1:30 pm,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:29.885Z,,,
https://www.google.com/maps/place/Synergy+Bookkeeping+%26+Accounting/data=!4m7!3m6!1s0x65a877e94a34c723:0x712138e756bbd9df!8m2!3d41.7228696!4d-86.317559!16s%2Fg%2F11kq71ht7n!19sChIJI8c0Sul3qGUR39m7Vuc4IXE,Synergy Bookkeeping & Accounting,5.0,1,Bookkeeping service,,,http://www.synergybookkeepingllc.com/,+1 574-514-8610,,https://lh3.googleusercontent.com/p/AF1QipP2YToZzDZ23lZ58p56EcAhVqzcURNL0XSj-RjC=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:32.705Z,,,
https://www.google.com/maps/place/Liberty+Income+Tax/data=!4m7!3m6!1s0x8816cd8b00572a55:0x91ced9a009d05702!8m2!3d41.6954066!4d-86.1981784!16s%2Fg%2F11gfgp52bh!19sChIJVSpXAIvNFogRAlfQCaDZzpE,Liberty Income Tax,,,Tax preparation service,"South Bend, IN 46635, United States","MRW2+5P South Bend, Indiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=flYbTIVt4lCegMwRnBVEqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.39362&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:35.496Z,,,
"https://www.google.com/maps/place/Sunrise+Bookkeeping,+Inc./data=!4m7!3m6!1s0x8816d2e69de28fbf:0xd4e9638458d9c28d!8m2!3d41.7327783!4d-86.2313367!16s%2Fg%2F1vg6vbn5!19sChIJv4_inebSFogRjcLZWIRj6dQ","Sunrise Bookkeeping, Inc.",3.9,7,Bookkeeping service,"52303 Emmons Rd Suite B, South Bend, IN 46637, United States","PQM9+4F South Bend, Indiana, USA",http://www.sunrisebookkeepinginc.com/,+1 574-277-5204,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k6KzYdxNlYv_dgQN5WIqKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.1455&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:40.510Z,,,
"https://www.google.com/maps/place/Flattery+and+Family,+LLC/data=!4m7!3m6!1s0x88112d44184250fd:0xf2cc6dec419bcb13!8m2!3d41.7270871!4d-86.270862!16s%2Fg%2F11j15j4mxt!19sChIJ_VBCGEQtEYgRE8ubQextzPI","Flattery and Family, LLC",,,Tax preparation,"3811 Eastmont Dr, South Bend, IN 46628, United States","PPGH+RM South Bend, Indiana, USA",http://flatteryandfamily.com/,+1 989-714-7479,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GFiMM1qy_NFcn4ERNZM2aA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.20273&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:45.432Z,,,
https://www.google.com/maps/place/Husband+John+P+CPA/data=!4m7!3m6!1s0x8816ce0a681127b3:0x4058dd6b0bd69047!8m2!3d41.6802452!4d-86.1742318!16s%2Fg%2F1v2f13m5!19sChIJsycRaArOFogRR5DWC2vdWEA,Husband John P CPA,4.2,5,Tax preparation service,"605 E McKinley Ave, Mishawaka, IN 46545, United States","MRJG+38 Mishawaka, Indiana, USA",,+1 574-259-9931,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rymr2EP_qHVPye8jVkVLAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.24965&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:48.242Z,,,
https://www.google.com/maps/place/Local+Area+Traveling+Notary/data=!4m7!3m6!1s0x8816d3a9ae741be3:0x34a6bdc160e6c34f!8m2!3d41.597901!4d-86.1155321!16s%2Fg%2F11v0zxf57r!19sChIJ4xt0rqnTFogRT8PmYMG9pjQ,Local Area Traveling Notary,5.0,1,Notary public,,,https://alwaystraveling-notary.com/,+1 574-514-9815,,https://lh3.googleusercontent.com/p/AF1QipN4PCN68DoHq5Xx9W5cIAQfVXY_C-wt4iV_IMMS=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:51.038Z,,,
"https://www.google.com/maps/place/Jeffrey+R+Deitchley,+CPA,+P.C./data=!4m7!3m6!1s0x8816cdd4ff6fe5b9:0x834d481ce48c521b!8m2!3d41.659429!4d-86.1777701!16s%2Fg%2F1thd78vr!19sChIJueVv_9TNFogRG1KM5BxITYM","Jeffrey R Deitchley, CPA, P.C.",5.0,5,Accountant,"220 S Race St, Mishawaka, IN 46544, United States","MR5C+QV Mishawaka, Indiana, USA",,+1 574-259-1638,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPG_oRklGnNvFfAfWp_Y1PfOM7vaYZN9w8zd_sc=w426-h240-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:51:55.884Z,,,
https://www.google.com/maps/place/Mc+Glown+Tax+Svc+-+Tax+Consulting+%7CPersonal+Tax+Preparation+%26+Individual+Tax+Service/data=!4m7!3m6!1s0x8816cd703d3c19dd:0xd5230433f8191d16!8m2!3d41.66621!4d-86.293061!16s%2Fg%2F11hb6lb60s!19sChIJ3Rk8PXDNFogRFh0Z-DMEI9U,Mc Glown Tax Svc - Tax Consulting |Personal Tax Preparation & Individual Tax Service,,,Tax preparation service,,,https://splinternetmarketing.com/local-pros/missouri/downtown-kansas-city/mc-glown-tax-svc-tax-consulting-personal-tax-preparation-individual-tax-service/,+1 574-205-9891,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNihNmZHsAHDZDpcInK7qtoauCc3XG-78_YaLUb=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:52:00.804Z,,,
https://www.google.com/maps/place/J+L+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x8816c57b232563bb:0xb97cb6047cd6d570!8m2!3d41.6627778!4d-86.1240964!16s%2Fg%2F1tlmnyc5!19sChIJu2MlI3vFFogRcNXWfAS2fLk,J L Accounting & Tax Services,4.6,18,Tax preparation service,"3505 Lincolnway E, Mishawaka, IN 46544, United States","MV7G+49 Mishawaka, Indiana, USA",,+1 574-675-7730,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMREoW8mWKvTrSMMWnifSdaIvLbHDrSHvCi4pyM=w408-h271-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:21.604Z,,,
https://www.google.com/maps/place/Wertz+%26+Co/data=!4m7!3m6!1s0x8816cdd297083765:0x1e383fe21e165824!8m2!3d41.6588435!4d-86.1847462!16s%2Fg%2F1vlk252v!19sChIJZTcIl9LNFogRJFgWHuI_OB4,Wertz & Co,5.0,4,Tax preparation service,"401 W 4th St, Mishawaka, IN 46544, United States","MR58+G4 Mishawaka, Indiana, USA",,+1 574-255-0335,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PErTOIa7cg9y3GTe32fdtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.87383&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:24.371Z,,,
https://www.google.com/maps/place/Michiana+Accounting+Services/data=!4m7!3m6!1s0x8816cdd0bc159f3b:0x959c32917396b25c!8m2!3d41.6669425!4d-86.1810787!16s%2Fg%2F1ttphhkp!19sChIJO58VvNDNFogRXLKWc5EynJU,Michiana Accounting Services,5.0,1,Accountant,"620 N Main St, Mishawaka, IN 46545, United States","MR89+QH Mishawaka, Indiana, USA",,+1 574-257-4511,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZMoW4mGMnQPup5_U9k5hNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.1517&pitch=0&thumbfov=100,false,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:29.228Z,,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x8816cdea333721af:0x3b3ba427583dc77e!8m2!3d41.6801215!4d-86.1915863!16s%2Fg%2F1tddst54!19sChIJryE3M-rNFogRfsc9WCekOzs,Jackson Hewitt Tax Service,4.6,263,Tax preparation,"703 W McKinley Ave, Mishawaka, IN 46545, United States","MRJ5+29 Mishawaka, Indiana, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/in/mishawaka/703-w-mckinley-ave/11804?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=11804,+1 888-800-1040,"Closed ⋅ Opens 11 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMMJrgkXrE0OIIepBBgKpH2DDVpew0dfVgMVAxH=w408-h306-k-no,true,Closed,11 am–6 pm,Closed,Closed,11 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:34.304Z,,Identifies as women-owned,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8816cdea54c503fd:0x17780ae315eec1ad!8m2!3d41.6806794!4d-86.1937764!16s%2Fg%2F1td1qh6b!19sChIJ_QPFVOrNFogRrcHuFeMKeBc,H&R Block,4.4,249,Tax preparation service,"828 W McKinley Ave, Mishawaka, IN 46545, United States","MRJ4+7F Mishawaka, Indiana, USA",https://www.hrblock.com/tax-office-near-me/indiana/mishawaka/14640/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 574-259-6925,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNVnSLpJEg-wtzdL_lPWwJQJ7LSdaP4r1vxThfZ=w426-h240-k-no,true,Closed,10 am–6 pm,Closed,12–7 pm,Closed,10 am–2 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:39.291Z,,,
https://www.google.com/maps/place/J+W+Bookkeeping+Services/data=!4m7!3m6!1s0x8816cc329a925767:0xb6ea596103176d1d!8m2!3d41.6555907!4d-86.1857464!16s%2Fg%2F1vd95q67!19sChIJZ1eSmjLMFogRHW0XA2FZ6rY,J W Bookkeeping Services,5.0,1,Tax preparation service,"614 S West St, Mishawaka, IN 46544, United States","MR47+6P Mishawaka, Indiana, USA",,+1 574-255-5914,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CMImnpB1iksIzqEIRx5DxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.69279&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:42.294Z,,,
https://www.google.com/maps/place/Stewart+Peck+Hueston+%26+Thomas:+Thomas+Timothy+A+CPA/data=!4m7!3m6!1s0x8816cde62a257853:0x8021ca71cf3ff62f!8m2!3d41.6808769!4d-86.1853259!16s%2Fg%2F1vpfk44h!19sChIJU3glKubNFogRL_Y_z3HKIYA,Stewart Peck Hueston & Thomas: Thomas Timothy A CPA,,,Accountant,"310 W McKinley Ave, Mishawaka, IN 46545, United States","MRJ7+9V Mishawaka, Indiana, USA",,+1 765-644-8888,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XyIaxLSjLCty2aLb6JPjRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.918915&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:47.229Z,,,
"https://www.google.com/maps/place/Seago+%26+Seago,+CPA/data=!4m7!3m6!1s0x8816cdcaf22f05a7:0xf7adc541e925925a!8m2!3d41.659981!4d-86.1939635!16s%2Fg%2F1tdb4x1c!19sChIJpwUv8srNFogRWpIl6UHFrfc","Seago & Seago, CPA",,,Accountant,"1101 Lincolnway W, Mishawaka, IN 46544, United States","MR54+XC Mishawaka, Indiana, USA",,+1 574-387-4457,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8-zGI3VN-obe0bXyFAQs3YePHDX0zvjeiA1U=w466-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:52.044Z,,,
https://www.google.com/maps/place/Baker+Tilly/data=!4m7!3m6!1s0x8816cdd1169fe1a5:0x1bcd3baffab0bf2c!8m2!3d41.6641676!4d-86.1818165!16s%2Fg%2F11clgdz5v3!19sChIJpeGfFtHNFogRLL-w-q87zRs,Baker Tilly,,,Accounting firm,"112 Ironworks Ave suite C, Mishawaka, IN 46544, United States","MR79+M7 Mishawaka, Indiana, USA",https://www.bakertilly.com/,+1 574-935-5178,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vXgIHJ51onMtZ_ZBmmF_BQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.638206&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:52:56.899Z,,,
https://www.google.com/maps/place/Hilltop+Wealth+%26+Tax+Solutions/data=!4m7!3m6!1s0x8816cd8cd05aaae7:0xc1b49bc65b5db3a4!8m2!3d41.6978098!4d-86.1753297!16s%2Fg%2F11ghr0zq65!19sChIJ56pa0IzNFogRpLNdW8abtME,Hilltop Wealth & Tax Solutions,5.0,51,Financial planner,"4100 Edison Lakes Pkwy Suite #225, Mishawaka, IN 46545, United States","MRXF+4V Mishawaka, Indiana, USA",https://hilltopwealthtax.com/,+1 833-889-7526,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPge2_3raz2U5FmkvMO7wivE6zDdOlEZTqvvDSS=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:01.805Z,,,
https://www.google.com/maps/place/Insight+Accounting+Group/data=!4m7!3m6!1s0x8816cdff209bfafb:0xc64d065035a1327b!8m2!3d41.6939577!4d-86.1791724!16s%2Fg%2F11c6t72hnz!19sChIJ-_qbIP_NFogRezKhNVAGTcY,Insight Accounting Group,4.2,5,Accountant,"3830 Edison Lakes Pkwy, Mishawaka, IN 46545, United States","MRVC+H8 Mishawaka, Indiana, USA",http://www.insightaccountinggroup.com/,+1 574-534-4040,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H6ee-FCXEj31heP3DzI82w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.07436&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:06.948Z,,,
https://www.google.com/maps/place/M+T+Tax+Services+%26+Bookkeeping/data=!4m7!3m6!1s0x8816cdd0b86fdbb1:0xbb58abde20e62b5a!8m2!3d41.6663451!4d-86.181052!16s%2Fg%2F1td3s2yq!19sChIJsdtvuNDNFogRWivmIN6rWLs,M T Tax Services & Bookkeeping,,,Tax preparation service,"102 E Mishawaka Ave, Mishawaka, IN 46545, United States","MR89+GH Mishawaka, Indiana, USA",,+1 574-259-1281,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q_y2uoHZHrGouHSujCCfpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.984244&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:09.748Z,,,
https://www.google.com/maps/place/Foundation+Bookkeeping+Inc/data=!4m7!3m6!1s0x8816cf8cbbcb9991:0x601b44a3b3f12e9f!8m2!3d41.6860335!4d-86.1073956!16s%2Fg%2F11x7b_2h9s!19sChIJkZnLu4zPFogRny7xs6NEG2A,Foundation Bookkeeping Inc,5.0,3,Bookkeeping service,"12415 McKinley Hwy, Mishawaka, IN 46545, United States","MVPV+C2 Mishawaka, Indiana, USA",https://www.foundationbookkeepinginc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5913594902805245128,+1 574-345-0206,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOAi-LGWihYKlcvSf-xS3SXVeQFr_5J6SVAYdQ4=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:14.712Z,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8816cf940e67d307:0x595e0d9f75f43587!8m2!3d41.6661725!4d-86.1079953!16s%2Fg%2F1thq5xb0!19sChIJB9NnDpTPFogRhzX0dZ8NXlk,H&R Block,4.3,50,Tax preparation service,"332 N Bittersweet Rd, Mishawaka, IN 46544, United States","MV8R+FR Mishawaka, Indiana, USA",https://www.hrblock.com/tax-office-near-me/indiana/mishawaka/15120/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 574-252-3252,,https://lh3.googleusercontent.com/p/AF1QipNUxxhGUU5Wp0eVr_GxtDr7ZaJOLjd0og-cWgqo=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:17.452Z,,,
https://www.google.com/maps/place/Common+Cents+Consulting+Services/data=!4m7!3m6!1s0x8816ce80eb293e33:0xbf9f61a7e50ce749!8m2!3d41.655488!4d-86.1716139!16s%2Fg%2F1v6p4x99!19sChIJMz4p64DOFogRSecM5adhn78,Common Cents Consulting Services,,,Tax preparation service,"623 S Laurel St, Mishawaka, IN 46544, United States","MR4H+59 Mishawaka, Indiana, USA",,+1 574-257-0830,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bj7rE7mMqXPk0yQnDfqPcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.40253&pitch=0&thumbfov=100,false,Closed,9 am–2:30 pm,9 am–2:30 pm,9 am–2:30 pm,9 am–4:30 pm,9 am–2:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:22.321Z,,,
https://www.google.com/maps/place/RSM+US+LLP/data=!4m7!3m6!1s0x8816cd341d8fd613:0xa4244cd94baa7737!8m2!3d41.6978856!4d-86.1752554!16s%2Fg%2F1tddbg48!19sChIJE9aPHTTNFogRN3eqS9lMJKQ,RSM US LLP,,,Accountant,"4100 Edison Lakes Pkwy #210, Mishawaka, IN 46545, United States","MRXF+5V Mishawaka, Indiana, USA",https://www.rsmus.com/,+1 574-234-4047,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tYTB6_4J162tEQ-P4csoMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.62&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:27.204Z,,,
https://www.google.com/maps/place/Regal+Virtual+Bookkeeping+and+Advisory+LLC/data=!4m7!3m6!1s0x8816cdcf6c53d0ed:0xb908f1fab80f6289!8m2!3d39.76652!4d-86.4412135!16s%2Fg%2F11gjrj3t9t!19sChIJ7dBTbM_NFogRiWIPuPrxCLk,Regal Virtual Bookkeeping and Advisory LLC,5.0,2,Bookkeeping service,,,https://regalvirtualbookkeeping.com/,+1 574-208-3999,,https://lh3.googleusercontent.com/p/AF1QipPXtBXvHHvo_qah-otlwI-qV_iiGnU8io6uvdux=w408-h413-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:32.093Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8816d217293bb449:0xfe54a698d0a73104!8m2!3d41.7141512!4d-86.1838024!16s%2Fg%2F1tjyv6fy!19sChIJSbQ7KRfSFogRBDGn0JimVP4,H&R Block,4.2,66,Tax preparation service,"5810 Grape Rd Unit 1126, Mishawaka, IN 46545, United States","PR78+MF Mishawaka, Indiana, USA",https://www.hrblock.com/tax-office-near-me/indiana/mishawaka/15121/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 574-968-1942,,https://lh3.googleusercontent.com/p/AF1QipOR_3ckTptT6D4m6I83AHkc90y-Kp8K7_pPkEf8=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:35.512Z,,,
https://www.google.com/maps/place/Catanzarite+Financial+Services/data=!4m7!3m6!1s0x8816cdbeccf33bb9:0xa4bf70a38f0977c5!8m2!3d41.6732102!4d-86.1989277!16s%2Fg%2F1q5hrcjcy!19sChIJuTvzzL7NFogRxXcJj6Nwv6Q,Catanzarite Financial Services,5.0,4,Financial planner,"330 S 35th St, South Bend, IN 46615, United States","MRF2+7C South Bend, Indiana, USA",http://www.catanzaritefinancial.com/,+1 574-232-2650,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNATsl_yi1y_KR58_ZN8wIvc5UE2kVW96DvxTlu=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:47.253Z,,,
https://www.google.com/maps/place/Michiana+Regional+Tax+%26+Accounting/data=!4m7!3m6!1s0x8816cf866a984f27:0xf7dae522ba29be27!8m2!3d41.6630942!4d-86.0974834!16s%2Fg%2F1trtvy4p!19sChIJJ0-YaobPFogRJ74puiLl2vc,Michiana Regional Tax & Accounting,2.0,1,Tax preparation service,"11868 Lincolnway W, Osceola, IN 46561, United States","MW73+62 Osceola, Indiana, USA",,+1 574-675-9609,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KLEGkt1dk4VE3OOwf7a9-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.29459&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Mishawaka+South+Bend+IN/@41.6619927,-86.1586156,14z",2025-10-19T15:53:50.336Z,,,
