placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info,attributes
"https://www.google.com/maps/place/C+%26+G+Pool+Service+%28Mont+Belvieu,+Beach+City,+Crosby,+Channelview,+North+Shore%29/data=!4m7!3m6!1s0x8640a6cfffffffff:0xa4168189de5affb2!8m2!3d29.8092176!4d-94.8420582!16s%2Fg%2F1th1d2wd!19sChIJ_____8-mQIYRsv9a3omBFqQ","C & G Pool Service (Mont Belvieu, Beach City, Crosby, Channelview, North Shore)",4.0,25,Pool cleaning service,"5231Teal Way, Cove, TX 77523, United States","R555+M5 Cove, Texas, USA",https://www.cgpoolshouston.com/,+1 713-248-1385,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwF97PGMDNaISjbnPVJm1-mXGVHnFdkXruDKEv6pcwdlM4-xDjtdCa3802VRk8qdmRdZF78eTTcUga6CdTzRJIUUqR9mS5w_1k6ZPQ4rmXUFjrQPqngmot4PNak5q5_cCmD2Mo=w408-h811-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:16:31.207Z,,,
https://www.google.com/maps/place/Glacier+Pool+Supplies+%26+Spas/data=!4m7!3m6!1s0x86409d4e6ea89455:0xe6138ea9ddd8dd72!8m2!3d29.5452354!4d-95.104888!16s%2Fg%2F1yh5tr40w!19sChIJVZSobk6dQIYRct3Y3amOE-Y,Glacier Pool Supplies & Spas,4.7,164,Swimming pool supply store,"18111 Egret Bay Blvd, Houston, TX 77058, United States","GVWW+32 Webster, Texas, USA",https://glacierpooltx.com/,+1 832-932-5714,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyHxDCs9Hq-uqrXVx5PbBj6rEZ2A-OZJ8nIRJgzKzF7wkeRzdr5LSVIXAu2qn3HvWBb7uyCiFmhYsgkjKxGgjKRUNLsta2TuB5Z-6ct41t_rLShvCgMqYUkL5YQYHT281iBn4Xu=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–6 pm,9 am–6 pm,11 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:16:36.351Z,,LGBTQ+ friendly,Spacious venue featuring swimming-pool supplies & equipment as well as a showroom for hot tubs. · In-store shopping · Kerbside pickup · Delivery
"https://www.google.com/maps/place/Lakeside+Pool+Services/@29.5102061,-95.0713475,12z/data=!3m1!4b1!4m6!3m5!1s0x863f7d6afeb88273:0x93e1b131e3c04621!8m2!3d29.510206!4d-95.0713474!16s%2Fg%2F11n040h_qp",Lakeside Pool Services,,,Pool cleaning service,,,,+1 586-339-6899,Open ⋅ Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:16:43.152Z,,,
https://www.google.com/maps/place/Blue+Science+Pools/data=!4m7!3m6!1s0x8640e72a47a201e7:0xc484ee5d87fd218f!8m2!3d29.5994514!4d-95.5654608!16s%2Fg%2F11m5h6f_x1!19sChIJ5wGiRyrnQIYRjyH9h13uhMQ,Blue Science Pools,4.8,24,Pool cleaning service,"1306 FM 1092 Rd Unit 407, Missouri City, TX 77459, United States","HCXM+QR Missouri City, Texas, USA",https://www.bluescience.com/swimming-pool-service/missouri-city-tx/,+1 832-241-8928,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMzCwgz2shmMdIYvRXgejdZ-dO08m-RHRzLTE-9=w408-h272-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:16:48.405Z,,,
https://www.google.com/maps/place/Pool+Blue+Texas+L.L.C/data=!4m7!3m6!1s0x23a46ce1ffc573eb:0x93d27e848af92d92!8m2!3d29.563706!4d-95.1330068!16s%2Fg%2F11qbf66zlb!19sChIJ63PF_-FspCMRki35ioR-0pM,Pool Blue Texas L.L.C,5.0,3,Pool cleaning service,"902 Beachcomber Ln, Houston, TX 77062, United States","HV78+FQ Clear Lake, Houston, TX, USA",http://www.poolbluetexasllc.com/newindex.htm,+1 281-332-3045,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwxzh5UDCN386ZqUvzFNQ4Vsc8tkU3EtHElwM4=w408-h543-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:16:53.437Z,,,
https://www.google.com/maps/place/Pinch+A+Penny+Pool+Patio+Spa/data=!4m7!3m6!1s0x863f63e29ede2533:0x4afac68931091229!8m2!3d29.5140148!4d-95.0280883!16s%2Fg%2F11k4xpj3gx!19sChIJMyXenuJjP4YRKRIJMYnG-ko,Pinch A Penny Pool Patio Spa,4.1,44,Swimming pool supply store,"3729 League City Pkwy #150, League City, TX 77573, United States","GX7C+JQ League City, Texas, USA",https://pinchapenny.com/stores/leaguecity-tx-280,+1 832-226-6397,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLNu9HmcHoG1MENWKURDT7f8i7AJSkAgkYH7AWpiql5ivZ3v2qC5PRw97l27_Fe6nGSBTs1DE_LKcg5m25e7-SkXQS7SS7cWjoT3RGemSknPDaQ8jOHw22yUygA6aCU5jBel80=w408-h883-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,12–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:16:58.570Z,,,"Chain stocking a range of products for swimming pools & spas, including chemicals, toys & equipment. · In-store shopping"
https://www.google.com/maps/place/Freedom+Pool+Service/data=!4m7!3m6!1s0x863f6237e5d78db3:0x511011f7bb2dbed!8m2!3d29.5787684!4d-95.0276794!16s%2Fg%2F11c2jzzt3r!19sChIJs43X5TdiP4YR7duyex8BEQU,Freedom Pool Service,4.2,5,Pool cleaning service,"3018 Bayport Blvd Suite E, Seabrook, TX 77586, United States","HXHC+GW Seabrook, Texas, USA",http://www.freedompools-texas.com/,+1 832-840-0887,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-vOgR4XlF8-kzYyJBpaIhNbxwUZH6kpKocGZTWRYQ6B4LxIRexOqCtwI6pDUMpd29cb-IwdyEOSNF0QVtRZjXPBjxp5KcqNStcGnAIwDNeO6NsOLs6Djzb8XVO7CMfk9EvzSLgQ=w408-h306-k-no,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:03.758Z,,,
"https://www.google.com/maps/place/The+Pool+Scrubbers,+LLC/data=!4m4!3m3!1s0x86409a97bc12b9fd:0xc05832e199adfcc!16s%2Fg%2F1hdz79dqd!19sChIJ_bkSvJeaQIYRzN-aGS6DBQw","The Pool Scrubbers, LLC",4.1,29,Pool cleaning service,,,http://www.thepoolscrubbers.com/,+1 281-557-6102,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN41Q9-yGwcqF8Au8mJANw0OtQFIw4vaDa6S6lO=w419-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:08.823Z,,,
"https://www.google.com/maps/place/K%27s+kreations,+swimming+Pool+services/data=!4m7!3m6!1s0x86409b259e305e33:0x6748855b015640d4!8m2!3d29.5685926!4d-95.1500534!16s%2Fg%2F11j613xwd3!19sChIJM14wniWbQIYR1EBWAVuFSGc","K's kreations, swimming Pool services",5.0,3,Swimming pool repair service,"696 Pineloch Dr, Webster, TX 77598, United States","HR9X+CX Webster, Texas, USA",,+1 281-832-8149,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMO2Bqy21iNMAk0Xa1A-DA-Dv6F_y3Prjj3elEZ=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:13.703Z,,,
"https://www.google.com/maps/place/Morse+Pool+Services/@29.7478065,-95.41352,10z/data=!3m1!4b1!4m6!3m5!1s0x8640838ff679984d:0xf40bba73d528749a!8m2!3d29.7478065!4d-95.41352!16s%2Fg%2F11hxjc4ffm",Morse Pool Services,,,Swimming pool contractor,,,http://morsepoolservices.com/,+1 713-701-5300,Open ⋅ Closes 5 am Tue,,true,8 am–5 am,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:20.377Z,,,
https://www.google.com/maps/place/The+Villas+at+The+San+Luis+Resort/data=!4m7!3m6!1s0x863f9c259d4a1fa9:0x6e68e4467ece205b!8m2!3d29.2723556!4d-94.8174553!16s%2Fg%2F11bwytd3cd!19sChIJqR9KnSWcP4YRWyDOfkbkaG4,The Villas at The San Luis Resort,4.4,70,,"The San Luis Resort, 5222 Seawall Blvd, Galveston, TX 77551, United States","75CM+W2 Galveston, Texas, USA",https://www.sanluisresort.com/hotel-accommodations/the-villas/,+1 800-445-0090,,https://lh3.googleusercontent.com/p/AF1QipOhBSCNBgWvnpCtOGrkWOXbRlfrtjBqq51TW9nQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:24.083Z,,,
"https://www.google.com/maps/place/Poseidon+Pool+Solutions,+LLC/data=!4m7!3m6!1s0x863f6381236c8301:0x8005506c1ee2bb02!8m2!3d29.5611312!4d-95.0414614!16s%2Fg%2F11jljnmr00!19sChIJAYNsI4FjP4YRArviHmxQBYA","Poseidon Pool Solutions, LLC",3.4,5,Swimming pool repair service,"3101 E NASA Pkwy suite h, Seabrook, TX 77586, United States","HX65+FC Seabrook, Texas, USA",http://poseidonpoolsolutions.com/,+1 281-407-4474,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOj61uGQ0yflYJxaxi0dXQXWcq5aor5h6_7cMg=w408-h276-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:29.090Z,,,
https://www.google.com/maps/place/Palmer+Club/data=!4m7!3m6!1s0x863f791293b9e41b:0x64093bd5ff7d2ace!8m2!3d29.3940288!4d-94.9465055!16s%2Fg%2F11c3pmn2cd!19sChIJG-S5kxJ5P4YRzip9_9U7CWQ,Palmer Club,3.9,95,Bar,"1112 34th St N, Texas City, TX 77590, United States","93V3+J9 Texas City, Texas, USA",,+1 409-655-5255,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzu85sxrk0bUINSpEWywo0wQWhUrvjWYci_LYrnJ3PsI0kJu0ic5vOcJsgxT9QEPSdmvvWcfaDhrxWJANsKARFB8gHR94Uncekid9hDKt2bLjNAIudkhee6vwl5z59qfxyeN27u=w408-h306-k-no,false,12 pm–12 am,12 pm–12 am,12 pm–12 am,12 pm–12 am,12 pm–12 am,12 pm–12 am,12 pm–12 am,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:34.538Z,,,· Dine-in · Takeaway · Delivery
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x864082fa8a7fa971:0xbf326949fec2237c!8m2!3d29.4689884!4d-95.0919116!16s%2Fg%2F1tz71sc_!19sChIJcal_ivqCQIYRfCPC_klpMr8,Leslie's Pool Supplies,4.0,57,Swimming pool supply store,"2920 Gulf Fwy S Ste A, League City, TX 77573, United States","FW95+H6 League City, Texas, USA",https://lesliespool.com/location/league-city-texas-league-city-602.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_602,+1 281-534-2416,"Open ⋅ Closes 6 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPvYsTT49J1QEcDFlerUfRNYxzoW_-2TMbo-QS6=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:40.096Z,,LGBTQ+ friendly,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup"
https://www.google.com/maps/place/Dolphin+Bay+Pool+Services/data=!4m7!3m6!1s0x25f0243612fa3e1f:0xcf15abe620f3fb3e!8m2!3d29.6626626!4d-95.019227!16s%2Fg%2F11vx2h_p91!19sChIJHz76EjYk8CURPvvzIOarFc8,Dolphin Bay Pool Services,5.0,2,Pool cleaning service,,,https://www.dolphinbaypoolservices.com/,+1 832-277-1666,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPPvXUItZJQnv3-2Q5IVT8HZscpSI8FjwUWa8wS=w705-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:44.882Z,,,
https://www.google.com/maps/place/Terraces+at+2602/data=!4m7!3m6!1s0x863f798ff6a62335:0xf7609d81bdb00b77!8m2!3d29.4095159!4d-94.9246085!16s%2Fg%2F1tjkg51w!19sChIJNSOm9o95P4YRdwuwvYGdYPc,Terraces at 2602,3.2,123,Apartment building,"2602 21st St N, Texas City, TX 77590, United States","C35G+R5 Texas City, Texas, USA",http://www.terraces2602.com/,+1 409-945-2589,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAiKJ_QhCIg-vsHws9bgkn2w6GWOtB12aOG44vKurlzQIrEjS8fH4zCIrtW_DKSA9zcKxHHpx6V3T4E5GewITYpvdVvyivlNCLf9AGzWiiOIAwa89tHV3gg53TZEHuK81zyD5qSQ=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:50.912Z,true,LGBTQ+ friendly,· Dogs allowed
"https://www.google.com/maps/place/Star+Bright+Pool+Care/@29.4872859,-95.2469344,17z/data=!3m1!4b1!4m6!3m5!1s0x86409a92d75b29ab:0xed7b004b62a8f070!8m2!3d29.4872859!4d-95.2469344!16s%2Fg%2F1vppsxdb",Star Bright Pool Care,2.3,3,Pool cleaning service,"19654 TX-35, Alvin, TX 77511, United States","FQP3+W6 Alvin, Texas, USA",http://www.starbrightpoolcare.com/,+1 281-997-7665,Open ⋅ Closes 4:30 pm,,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:17:57.692Z,,,
https://www.google.com/maps/place/Total+Quality+Pools/data=!4m4!3m3!1s0x86408342913916f7:0xf93ecd08a759645d!16s%2Fg%2F1q66qt04_!19sChIJ9xY5kUKDQIYRXWRZpwjNPvk,Total Quality Pools,3.7,3,Pool cleaning service,,,http://www.totalqualitypools.com/,+1 844-796-7665,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOMC7EPOct1tN462RC3dta4RXo73r7xUgszDXTh=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:18:02.401Z,,,
https://www.google.com/maps/place/4+Ever+Clear+Pools/data=!4m7!3m6!1s0x863f60f5e85d5c61:0xee1e24be0f02cda4!8m2!3d29.666132!4d-95.017042!16s%2Fg%2F11q1j8yxg1!19sChIJYVxd6PVgP4YRpM0CD74kHu4,4 Ever Clear Pools,3.6,14,Pool cleaning service,"101 S Iowa St, La Porte, TX 77571, United States","MX8M+F5 La Porte, Texas, USA",https://www.4everclearpools.com/,+1 281-471-7665,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uCGh_-iBAD3rkeFqQx8TvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.285435&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:18:07.411Z,,,
https://www.google.com/maps/place/Candlewood+Suites+Texas+City+by+IHG/data=!4m7!3m6!1s0x863f796ca148a8f1:0x93a57d10fe6aabec!8m2!3d29.401356!4d-94.951224!16s%2Fg%2F1thzp8g5!19sChIJ8ahIoWx5P4YR7Ktq_hB9pZM,Candlewood Suites Texas City by IHG,4.1,401,,"1700 TX-146, Texas City, TX 77590, United States","C22X+GG Texas City, Texas, USA",https://www.ihg.com/candlewood/hotels/us/en/texas-city/glsih/hoteldetail?cm_mmc=GoogleMaps-_-CW-_-US-_-GLSIH,+1 409-945-6500,,https://lh3.googleusercontent.com/p/AF1QipM4JHY6Wpjx6URWUJh4dSrmkDDYOcLA_f6z2Tg3=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:18:11.310Z,,,
https://www.google.com/maps/place/Texas+Scuba+Adventures/data=!4m7!3m6!1s0x863f9f1194310295:0x86463b61d415194b!8m2!3d29.3060831!4d-94.7944715!16s%2Fg%2F11h6r5wn86!19sChIJlQIxlBGfP4YRSxkV1GE7RoY,Texas Scuba Adventures,4.7,57,SCUBA instructor,"2309 Mechanic St, Galveston, TX 77550, United States","8644+C6 Galveston, Texas, USA",http://www.texasscubaadventures.com/,+1 409-363-9641,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMCtw-Hz5DqefE5BUiJ_K6wz38qT8abzt2J_okZ=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:18:16.352Z,,,
https://www.google.com/maps/place/Crystal+Suites/data=!4m7!3m6!1s0x863f79176a6c017f:0x7bbdedac241b153a!8m2!3d29.3855893!4d-94.9517698!16s%2Fg%2F1tfwdwgx!19sChIJfwFsahd5P4YROhUbJKztvXs,Crystal Suites,3.3,295,,"201 TX-146 N, Texas City, TX 77590, United States","92PX+67 Texas City, Texas, USA",https://www.crystalsuitestexascity.com/,+1 409-945-0999,,https://lh3.googleusercontent.com/p/AF1QipMzvpwQHw5G6ku20ZYGRiTTxQ2eyOFkID4PsWs=w408-h308-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:18:19.337Z,,,
https://www.google.com/maps/place/Challenger+Pool+Services/data=!4m7!3m6!1s0x86409d085d09479f:0x2919571695826953!8m2!3d29.5485195!4d-95.0889964!16s%2Fg%2F1th0yr0x!19sChIJn0cJXQidQIYRU2mClRZXGSk,Challenger Pool Services,1.0,1,Swimming pool contractor,"Houston, TX 77258, United States","GWX6+CC Nassau Bay, Texas, USA",,+1 281-338-2765,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hjdapjqT6VpRy9ZtfqYlKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.8647&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:18:22.046Z,,,
https://www.google.com/maps/place/A2Z+Wash+Pros+Exterior+Services/data=!4m7!3m6!1s0x863f79ef6e10f7eb:0x8bb67315e9445144!8m2!3d29.3269577!4d-94.9460648!16s%2Fg%2F11f6466rww!19sChIJ6_cQbu95P4YRRFFE6RVztos,A2Z Wash Pros Exterior Services,4.9,14,Pressure washing service,"115 Bayou Vista Dr, Hitchcock, TX 77563, United States","83G3+QH Hitchcock, Texas, USA",,+1 832-248-2131,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNew_tJblEdpXnumTZ7ONVxWh9JiGxcWkkqcRLv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:18:27.068Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Tipton+Spires+Design%7CBuild/data=!4m7!3m6!1s0x863f62baf24b1c4f:0x836b4f301263d0d2!8m2!3d29.5655807!4d-95.0417096!16s%2Fg%2F1th7yqmr!19sChIJTxxL8rpiP4YR0tBjEjBPa4M,Tipton Spires Design|Build,4.5,13,Swimming pool contractor,"2215 Repsdorph Rd, Seabrook, TX 77586, Houston, TX 77058, United States","HX85+68 Seabrook, Texas, USA",http://www.tiptonspiresdesign.com/,+1 281-335-8316,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNvAgl8ReJ6K_GAkxlqx-eNTxgNWRVjUCXGQ2eO=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Texas+City+Galveston+TX/@29.383845,-94.9027002,14z",2025-10-27T18:18:32.022Z,,,
https://www.google.com/maps/place/USA+Clean+Pools+Friendswood/data=!4m7!3m6!1s0x86409b4591927fad:0x95132400573f6783!8m2!3d29.5303668!4d-95.2100662!16s%2Fg%2F11txnnwxbb!19sChIJrX-SkUWbQIYRg2c_VwAkE5U,USA Clean Pools Friendswood,4.7,23,Swimming pool contractor,"306 W Edgewood Dr, Friendswood, TX 77546, United States","GQJQ+4X Friendswood, Texas, USA",http://usacustompools.com/,+1 281-938-9653,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP1Bw4U7EAyjqJYsCfPB32bCHS3AQ7iJB4lfYiz=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-10-27T18:18:57.558Z,,,
https://www.google.com/maps/place/Dr.+Pool/data=!4m7!3m6!1s0x86409ae70ebe35df:0xc75009c1f2ec5bd7!8m2!3d29.527496!4d-95.1923774!16s%2Fg%2F1tvr_2tk!19sChIJ3zW-DueaQIYR11vs8sEJUMc,Dr. Pool,4.4,32,Pool cleaning service,"8 Whittier Dr, Friendswood, TX 77546, United States","GRG5+X2 Friendswood, Texas, USA",https://www.drpoolonline.com/,+1 281-996-0224,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMSNtnDBqOmUHPgoXJQnruA-ks8Q3gad89I6C58=w408-h274-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-10-27T18:19:02.723Z,,,
https://www.google.com/maps/place/Bella+Oasis+Pools/data=!4m7!3m6!1s0x864084c745961805:0x3f2a440d396a3c2e!8m2!3d29.5121703!4d-95.1869526!16s%2Fg%2F11b6vbblmh!19sChIJBRiWRceEQIYRLjxqOQ1EKj8,Bella Oasis Pools,4.5,11,Swimming pool contractor,"1506 Winding Way Dr, Friendswood, TX 77546, United States","GR67+V6 Friendswood, Texas, USA",https://bellaoasispools.com/,+1 832-632-2645,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMpTJucmVUlPaE9dhkVYFBnu40b4CNFoDI8Eq87=w408-h271-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-10-27T18:19:08.151Z,,Identifies as women-owned,
https://www.google.com/maps/place/Star+Bright+Pool+Care/data=!4m7!3m6!1s0x86409a92d75bee45:0xa19d72b6157a49b8!8m2!3d29.5354389!4d-95.2057068!16s%2Fg%2F11yypt2hp!19sChIJRe5b15KaQIYRuEl6FbZynaE,Star Bright Pool Care,3.0,2,Pool cleaning service,"133 N Friendswood Dr #101, Friendswood, TX 77546, United States","GQPV+5P Friendswood, Texas, USA",http://www.starbrightpoolcare.com/,+1 281-997-7665,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7iZBikCiPeGIjoBM8Wm65w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.93134&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-10-27T18:19:13.169Z,,,
