placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,error,attributes
"https://www.google.com/maps/place/Capital+Orthopaedics+%26+Sports+Medicine,+PC/data=!4m7!3m6!1s0x87ec212225d1586b:0x6cc3bbec085ba066!8m2!3d41.6026677!4d-93.7911974!16s%2Fg%2F1tykvyql!19sChIJa1jRJSIh7IcRZqBbCOy7w2w","Capital Orthopaedics & Sports Medicine, PC",4.9,1155,Orthopedic surgeon,"12499 University Ave Suite 210, Clive, IA 50325, United States","J635+3G Clive, Iowa, USA",https://www.dsmcapitalortho.com/,+1 515-440-2676,Closes soon · 5 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz0mPmTGm3gbUoN67sKV4VSWfdkcUfEM4yPOM-HWkDAYQZtzL3zHgQXG6ewb2IcTR2hGzaUM-OJ0asJ4bmdAo7oOakaQwDuLNXl7fDoZS3GpLkNLpK_bbDxr8KoG69lTeTZpiLe2g=w408-h336-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-12-16T22:00:23.061Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
"https://www.google.com/maps/place/Caitlin+Arey,+ARNP/data=!4m7!3m6!1s0x87ec2121f8400001:0x6e36b7b7e0e40e5a!8m2!3d41.599321!4d-93.7891533!16s%2Fg%2F11pkfs1qth!19sChIJAQBA-CEh7IcRWg7k4Le3Nm4","Caitlin Arey, ARNP",,,Vascular surgeon,"5880 University Ave, West Des Moines, IA 50266, United States","H6X6+P8 West Des Moines, Iowa, USA",https://www.iowaheart.com/for-patients/find-a-provider/detail/?id=145,+1 515-633-3660,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dxDM6K6mUIt4kHsducZHJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.682&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-12-16T22:00:25.446Z,,,,,,,,,,
https://www.google.com/maps/place/The+Iowa+Clinic+Vascular+Surgery+-+Methodist+Medical+Center+Plaza+II/data=!4m7!3m6!1s0x87ee990065658749:0x37fe400aed9173b2!8m2!3d41.5893684!4d-93.6335436!16s%2Fg%2F11y5g0dltm!19sChIJSYdlZQCZ7ocRsnOR7QpA_jc,The Iowa Clinic Vascular Surgery - Methodist Medical Center Plaza II,,,Vascular surgeon,"1215 Pleasant St Suite 618, Des Moines, IA 50309, United States","H9Q8+PH Des Moines, Iowa, USA",https://www.iowaclinic.com/locations/methodist-medical-center-plaza-2/vascular-surgery-downtown/?utm_source=extnet&utm_medium=yext,+1 515-875-9090,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fG61GlGe5Cacq1acxxJkAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.60248&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:00:41.044Z,,,,,,,,,,
https://www.google.com/maps/place/Des+Moines+University+Clinic/data=!4m7!3m6!1s0x87ee992ab598fca1:0x484e6684fc71ce63!8m2!3d41.5836628!4d-93.6608585!16s%2Fg%2F1v27w186!19sChIJofyYtSqZ7ocRY85x_IRmTkg,Des Moines University Clinic,4.2,46,Medical clinic,"3200 Grand Ave, Des Moines, IA 50312, United States","H8MQ+FM Des Moines, Iowa, USA",https://www.dmuclinic.org/,+1 515-271-1700,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNjDnmcJWkHtQ5nL7Hz-C2xTPSg9Dk_zq0lDHM4=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:00:45.580Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/The+Iowa+Clinic+Cardiothoracic+Surgery+-+Methodist+Medical+Center+Plaza+II/data=!4m7!3m6!1s0x87ee991b9bd21d51:0x8d528629154a1b64!8m2!3d41.5897259!4d-93.6333639!16s%2Fg%2F1tlqqjzv!19sChIJUR3SmxuZ7ocRZBtKFSmGUo0,The Iowa Clinic Cardiothoracic Surgery - Methodist Medical Center Plaza II,2.1,10,Medical clinic,"1215 Pleasant St Suite 618, Des Moines, IA 50309, United States","H9Q8+VM Des Moines, Iowa, USA",https://www.iowaclinic.com/cardiology/specialties/cardiothoracic-surgery/?utm_source=extnet&utm_medium=yext,+1 515-875-9090,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOrp9srXqXWc0gdseG2Axi1iAWUC86ZREUSqzgJqRnw3CZB4hRtOprt-hkhj0i-PV0J1ITVPUSlG19sUAw4F0U2yLRlW8y5ZaWd30dxHagWUnNiY-LZWdxBki3pmCDemoSrUoz=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:00:48.106Z,,,,,,,,,,
https://www.google.com/maps/place/MercyOne+Iowa+Heart+Center+Des+Moines/data=!4m7!3m6!1s0x87ee99ba909d023b:0xc3b462cb6f9f4e6f!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11fn79ckpr!19sChIJOwKdkLqZ7ocRb06fb8titMM,MercyOne Iowa Heart Center Des Moines,3.1,18,Medical clinic,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/location/mercyone-iowa-heart-center-des-moines,+1 515-235-5000,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNC2pI5nyvawNZ2sxIw_49yMaOX2qK5dTv8G7yJ=w408-h260-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:00:52.437Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
"https://www.google.com/maps/place/Caleb+Anderson,+ARNP/data=!4m7!3m6!1s0x87ee99fb174b255f:0x370a5d5b0e9aa874!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11j6x0_v5y!19sChIJXyVLF_uZ7ocRdKiaDltdCjc","Caleb Anderson, ARNP",,,Vascular surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/provider/caleb-anderson-arnp-heart-surgery,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:00:54.673Z,,,,,,,,,,
"https://www.google.com/maps/place/Amanda+Cleppe,+PA-C/data=!4m7!3m6!1s0x87ee996e2cf110d3:0x495da360032f8610!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11j6x15zs3!19sChIJ0xDxLG6Z7ocREIYvA2CjXUk","Amanda Cleppe, PA-C",,,Vascular surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:00:56.938Z,,,,,,,,,,
https://www.google.com/maps/place/MercyOne+Des+Moines+Medical+Center/data=!4m7!3m6!1s0x87ee9977d17fa955:0x3acfaf88f3b9948e!8m2!3d41.5989726!4d-93.6229247!16s%2Fg%2F11h_7b8dnl!19sChIJVal_0XeZ7ocRjpS584ivzzo,MercyOne Des Moines Medical Center,2.1,280,Medical Center,"1111 6th Ave, Des Moines, IA 50314, United States","H9XG+HR Des Moines, Iowa, USA",https://www.mercyone.org/location/mercyone-des-moines-medical-center-1,+1 515-247-3121,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwtWleGjNTX7Vr7oQDKtaOwGx0cTtTqUnulkcfSEUOnoZ-w6CaWXrvnRjv1utlVuWR25g98TMxsjJwzbFjAYYbuEQ8kVsuvMy2AGFCnrcT49gMGSDtx2OiqXeIY73Zn2ITWPr_V=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:01.493Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Iowa+Clinic+Cardio+Vascular/data=!4m7!3m6!1s0x87ee99bc44aa98ef:0xae5554f00e4a21c3!8m2!3d41.6020258!4d-93.6079331!16s%2Fg%2F1tjgq42h!19sChIJ75iqRLyZ7ocRwyFKDvBUVa4,Iowa Clinic Cardio Vascular,,,Doctor,"1301 Pennsylvania Ave # 115, Des Moines, IA 50316, United States","J92R+RR Des Moines, Iowa, USA",https://www.iowaclinic.com/specialties/heart-vascular/,+1 515-875-9080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l6xrxBiDujh92sXU7JKX1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.74326&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:03.840Z,,,,,,,,,,
https://www.google.com/maps/place/Broadlawns+Medical+Center/data=!4m7!3m6!1s0x87ee996764b29879:0x62205231b2cf96f5!8m2!3d41.6161525!4d-93.6417635!16s%2Fg%2F1tc_4ncl!19sChIJeZiyZGeZ7ocR9ZbPsjFSIGI,Broadlawns Medical Center,3.0,448,Hospital,"1801 Hickman Rd, Des Moines, IA 50314, United States","J985+F7 Des Moines, Iowa, USA",http://www.broadlawns.org/,+1 515-282-2200,,https://lh3.googleusercontent.com/p/AF1QipOywnhjs-d1lWTn3uq3RKhLCPMXe5XRfHBf8ovj=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:08.381Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/McFarland+Vein+Clinic/data=!4m7!3m6!1s0x87ee706f81059c3f:0x1c0bbcc6e265800f!8m2!3d42.0336602!4d-93.6120201!16s%2Fg%2F1hc7qn87j!19sChIJP5wFgW9w7ocRD4Bl4sa8Cxw,McFarland Vein Clinic,5.0,5,Medical clinic,"1215 Duff Ave, Ames, IA 50010, United States","29MQ+F5 Ames, Iowa, USA",https://www.mcfarlandclinic.com/specialties/vein-clinic?utm_medium=organic&utm_source=google+my+business&utm_campaign=mcf_ames_vein,+1 515-239-4400,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPRPxLdsLz8f6sJVpV4KORqvfgdqHBxsY9pKO3r=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:19.415Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bouton+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:27.121Z,,,,,,,,,No new results found,
"https://www.google.com/maps/place/MercyOne+Des+Moines+Wound+Care/@41.5986713,-93.6228884,17z/data=!3m1!4b1!4m6!3m5!1s0x87ee990a219cc381:0xb4e64cecb081cca6!8m2!3d41.5986713!4d-93.6228884!16s%2Fg%2F1vh_8ycg",MercyOne Des Moines Wound Care,4.0,5,Medical clinic,"1111 6th Ave Level 5, Des Moines, IA 50314, United States","H9XG+FR Des Moines, Iowa, USA",https://www.mercyone.org/location/mercyone-des-moines-wound-care,+1 515-247-3057,Closes soon · 5 pm · Opens 7:30 am Wed,,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:42.245Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
"https://www.google.com/maps/place/Michael+Valliere,+MD/data=!4m7!3m6!1s0x87ee99fef7b55cfb:0xf6bb199883f0f68!8m2!3d41.5892491!4d-93.6342333!16s%2Fg%2F11fmsg097d!19sChIJ-1y19_6Z7ocRaA8_iJmxaw8","Michael Valliere, MD",4.8,27,Surgeon,"1212 Pleasant St UNIT 211, Des Moines, IA 50309, United States","H9Q8+M8 Des Moines, Iowa, USA",https://www.iowaclinic.com/doctors/d757/michael-valliere/?utm_source=extnet&utm_medium=yext,+1 515-875-9770,,https://lh3.googleusercontent.com/p/AF1QipOLKZ26tD7MTJhXGsEq-tzlBosdIjKDOll9LITG=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:44.807Z,,,,,,,,,,
"https://www.google.com/maps/place/MercyOne+Des+Moines+Infusion+Care/@41.5986713,-93.6228884,17z/data=!3m1!4b1!4m6!3m5!1s0x87ec21f9ea3d3623:0x3dd3ef8f94a7c996!8m2!3d41.5986713!4d-93.6228884!16s%2Fg%2F11h_7b8dnj",MercyOne Des Moines Infusion Care,5.0,3,Medical clinic,"1111 6th Ave, Des Moines, IA 50314, United States","H9XG+FR Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/location/mercyone-des-moines-infusion-care,+1 515-643-8768,Closes soon · 5 pm · Opens 7:30 am Wed,,false,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:51.435Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–3 pm,7:30 am–11 pm,7:30 am–5 pm,,
https://www.google.com/maps/place/The+Iowa+Clinic+Cardiothoracic+Surgery+-+Des+Moines/data=!4m7!3m6!1s0x87ee99db822970b3:0xa74c302f71f8eb79!8m2!3d41.5893684!4d-93.6335436!16s%2Fg%2F11f67r36nz!19sChIJs3ApgtuZ7ocReev4cS8wTKc,The Iowa Clinic Cardiothoracic Surgery - Des Moines,,,Medical Center,"1215 Pleasant St Suite 618, Des Moines, IA 50309, United States","H9Q8+PH Des Moines, Iowa, USA",https://www.iowaclinic.com/cardiology/cardiothoracic-surgery/?utm_medium=organic&utm_source=gmb&utm_campaign=department?utm_source=extnet&utm_medium=yext,+1 515-875-9090,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fG61GlGe5Cacq1acxxJkAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.60248&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:53.967Z,,,,,,,,,,
https://www.google.com/maps/place/The+Iowa+Clinic+Neurological+%26+Spinal+Surgery/data=!4m7!3m6!1s0x87ee991b9c04b103:0xc96d3828df174635!8m2!3d41.5895692!4d-93.6346936!16s%2Fg%2F1th87p85!19sChIJA7EEnBuZ7ocRNUYX3yg4bck,The Iowa Clinic Neurological & Spinal Surgery,3.0,10,Medical clinic,"1215 Pleasant St Suite 608, Des Moines, IA 50309, United States","H9Q8+R4 Des Moines, Iowa, USA",https://www.iowaclinic.com/locations/methodist-medical-center-plaza-2/neurological-spinal-surgery-downtown/?utm_source=extnet&utm_medium=yext,+1 515-875-9560,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7zt_d3XOjp_Y5IpA6BoTYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.83588&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:01:56.617Z,,,,,,,,,,
https://www.google.com/maps/place/LeGrand+Medical+Aesthetics/data=!4m7!3m6!1s0x87ec21bea3f5acad:0xa74268d06e4f3118!8m2!3d41.5907969!4d-93.6134183!16s%2Fg%2F11vlmb37t_!19sChIJraz1o74h7IcRGDFPbtBoQqc,LeGrand Medical Aesthetics,5.0,7,Medical spa,"300 E Grand Ave Suite116, Des Moines, IA 50309, United States","H9RP+8J Des Moines, Iowa, USA",http://www.legrandmedicalaesthetics.com/,+1 515-585-0778,Closed · Opens 11 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o0ei9edPgaOm8gS6MxOCjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.40903&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:01.053Z,Identifies as women-owned,9 am–2 pm,11 am–4 pm,9 am–2 pm,11 am–3 pm,11 am–1 pm,Closed,11 am–3 pm,,
https://www.google.com/maps/place/The+Iowa+Clinic+Transplant+%26+Hepatobiliary+Surgery/data=!4m7!3m6!1s0x87ee99eb8760503b:0xbfa6f64db9c74f37!8m2!3d41.5892632!4d-93.6335927!16s%2Fg%2F11gl2ss07f!19sChIJO1Bgh-uZ7ocRN0_HuU32pr8,The Iowa Clinic Transplant & Hepatobiliary Surgery,,,Surgical center,"1212 Pleasant St UNIT 211, Des Moines, IA 50309, United States","H9Q8+PH Des Moines, Iowa, USA",https://www.iowaclinic.com/locations/methodist-medical-center-plaza-1/transplant-hepatobiliary-surgery-downtown/?utm_source=extnet&utm_medium=yext,+1 515-875-9770,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fG61GlGe5Cacq1acxxJkAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.65633&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:03.231Z,,,,,,,,,,
https://www.google.com/maps/place/Koslow+Alan+R+MD/data=!4m7!3m6!1s0x87ee9e46acf22387:0xa9e934b27c14787b!8m2!3d41.5956971!4d-93.7196053!16s%2Fg%2F1tf_hzgk!19sChIJhyPyrEae7ocRe3gUfLI06ak,Koslow Alan R MD,,,Vascular surgeon,"974 73rd St STE 23, Des Moines, IA 50324, United States","H7WJ+75 Des Moines, Iowa, USA",,+1 515-284-1976,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=91zTgYgBQIk9XdW3GYX1Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.08734&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:05.660Z,,,,,,,,,,
https://www.google.com/maps/place/Venice+Beach+HRT/data=!4m7!3m6!1s0x87ec212aac5705c1:0xf02cd8eabca1400b!8m2!3d41.5613347!4d-93.7811473!16s%2Fg%2F11kq65t08t!19sChIJwQVXrCoh7IcRC0ChvOrYLPA,Venice Beach HRT,5.0,18,Medical clinic,"5465 Mills Civic Pkwy #243, West Des Moines, IA 50266, United States","H669+GG West Des Moines, Iowa, USA",https://venicebeachhrt.com/,+1 515-884-7849,Closes soon · 4:30 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUtdsM2tMe8GX73eETM-EFGyY_ANuxERtNqmYjcoMdFGi_FW4c8_BfiRt-jdGTDxP00Kd-pqAONZ49eh9VVV8CCOhhy8YYPKVVm26_QmbFyRLaKWRiGC5YWsZR2N3glucRGMsH=w408-h271-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:10.094Z,Identifies as women-owned,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,Closed,9 am–4:30 pm,,
https://www.google.com/maps/place/Heartland+Vascular+Medicine/data=!4m7!3m6!1s0x87ee9e46acf22387:0x156d668fd596e0cf!8m2!3d41.5956971!4d-93.7196053!16s%2Fg%2F1vhq47xq!19sChIJhyPyrEae7ocRz-CW1Y9mbRU,Heartland Vascular Medicine,,,Surgical center,"974 73rd St STE 23, Des Moines, IA 50324, United States","H7WJ+75 Des Moines, Iowa, USA",,+1 515-284-1976,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=91zTgYgBQIk9XdW3GYX1Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.08734&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:12.451Z,,,,,,,,,,
https://www.google.com/maps/place/The+Iowa+Clinic+Vascular+Surgery+-+Ankeny+Campus/data=!4m7!3m6!1s0x87ee9ad56b185c9b:0x4dbc8ff416a99d31!8m2!3d41.7022!4d-93.6204405!16s%2Fg%2F1tfzmx3l!19sChIJm1wYa9Wa7ocRMZ2pFvSPvE0,The Iowa Clinic Vascular Surgery - Ankeny Campus,1.0,1,Medical clinic,"1410 SW Tradition Dr, Ankeny, IA 50023, United States","P92H+VR Ankeny, Iowa, USA",https://www.iowaclinic.com/locations/the-iowa-clinic-ankeny-campus/vascular-surgery-ankeny/?utm_source=extnet&utm_medium=yext,+1 515-875-9090,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m0hXrmQpE_CPLjJuS4Bd3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.41605&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:15.266Z,,,,,,,,,,
https://www.google.com/maps/place/Midwest+Health+%26+Wellness/data=!4m7!3m6!1s0x87ec216c267397d1:0xbf3a7b781ad3a1b4!8m2!3d41.6297237!4d-93.688413!16s%2Fg%2F11h0y8v5_l!19sChIJ0ZdzJmwh7IcRtKHTGnh7Or8,Midwest Health & Wellness,5.0,17,Nurse practitioner,"5005 Douglas Ave Suite 104, Des Moines, IA 50310, United States","J8H6+VJ Des Moines, Iowa, USA",http://midwesthealthdsm.com/,+1 515-207-0258,,https://lh3.googleusercontent.com/p/AF1QipMpAr-If7A6Tnm4GkDRGH7Tffi2szXNe0i11nV4=w408-h725-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:17.693Z,,,,,,,,,,
"https://www.google.com/maps/place/Jose+Borromeo,+MD/data=!4m7!3m6!1s0x87ec2121f6bf54df:0xfd9453f9710a01d!8m2!3d41.5993267!4d-93.7891897!16s%2Fg%2F1tlbv89b!19sChIJ31S_9iEh7IcRHaAQlz9F2Q8","Jose Borromeo, MD",5.0,2,Vascular surgeon,"5880 University Ave, West Des Moines, IA 50266, United States","H6X6+P8 West Des Moines, Iowa, USA",https://www.mercyone.org/provider/jose-borromeo-md-vascular-surgery,+1 515-633-3660,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gkWnCZSn-sdlauGSxCY_Eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.79585&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:20.051Z,,,,,,,,,,
"https://www.google.com/maps/place/Jennifer+Mockus,+ARNP/data=!4m7!3m6!1s0x87ee992b96c743db:0xf01d1449394fe954!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11jvqcngkk!19sChIJ20PHliuZ7ocRVOlPOUkUHfA","Jennifer Mockus, ARNP",1.0,1,Vascular surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:45.590Z,,,,,,,,,,
https://www.google.com/maps/place/Scott+Eric+MD/data=!4m7!3m6!1s0x87ee991b9bd21d51:0x4f82078f3442ef52!8m2!3d41.5896661!4d-93.6349537!16s%2Fg%2F1tgfdy4c!19sChIJUR3SmxuZ7ocRUu9CNI8Hgk8,Scott Eric MD,,,Doctor,"1215 Pleasant St Suite 618, Des Moines, IA 50309, United States","H9Q8+V2 Des Moines, Iowa, USA",http://www.iowaclinic.com/doctor/eric-scott/,+1 515-875-9090,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C8w8HA1Yq6MtWirssDewaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.65049&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:54.337Z,,,,,,,,,,
"https://www.google.com/maps/place/Bart+Jenson,+MD/data=!4m7!3m6!1s0x87ee991b9bd21d51:0x4129ea4220cc683e!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F1vxzb58h!19sChIJUR3SmxuZ7ocRPmjMIELqKUE","Bart Jenson, MD",5.0,2,Vascular surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/provider/bart-jenson-md-heart-surgery,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:56.601Z,,,,,,,,,,
"https://www.google.com/maps/place/Marnix+Verhofste,+MD/data=!4m7!3m6!1s0x87ee9909a04d1d15:0x4e46c8c21d19121d!8m2!3d41.5977872!4d-93.6240389!16s%2Fg%2F1tg68nvs!19sChIJFR1NoAmZ7ocRHRIZHcLIRk4","Marnix Verhofste, MD",5.0,3,Cardiologist,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+49 Des Moines, Iowa, USA",https://www.mercyone.org/provider/marnix-verhofste-md-cardiothoracic-surgery,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.9907&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:02:59.241Z,,,,,,,,,,
