placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,error,isBlackOwned
https://www.google.com/maps/place/Law+Offices+of+John+E.+Miller/data=!4m7!3m6!1s0x89e6e6e3d7284b7f:0x43f2297af0cb66fd!8m2!3d42.1021917!4d-72.5853632!16s%2Fg%2F1tl4f1bt!19sChIJf0so1-Pm5okR_WbL8Hop8kM,Law Offices of John E. Miller,4.6,11,Personal injury attorney,,"181 State St, Springfield, MA 01103, United States","4C27+VV Springfield, Massachusetts, USA",http://www.lawofficesofjohnemiller.com/,+1 413-747-9900,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DqEqjpghIiTz11khkVAg8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.834015&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:08.576Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/MGM+Springfield/data=!4m10!3m9!1s0x89e6e6e687b260bd:0x8618e165e2cb677f!5m2!4m1!1i2!8m2!3d42.0998484!4d-72.5878839!16s%2Fm%2F0125wh2r!19sChIJvWCyh-bm5okRf2fL4mXhGIY,MGM Springfield,4.0,13012,,,"One MGM Wy, Springfield, MA 01103, United States","3CX6+WR Springfield, Massachusetts, USA",https://mgmspringfield.mgmresorts.com/,+1 413-273-5000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxe6xPela1pRr3AKUSs0pAa1yICfa1hiDSxjGYEQav7YSGffmMCN4x6ch6AVrd46mFPGrxPw95FElrqbnEYvSaikzBwB-n8C0UIpPvFkPIksL0lrXGNPA5rVHa1zyPG2OYTNAi=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:12.582Z,,,,,,,,,,
https://www.google.com/maps/place/Move+Along/data=!4m7!3m6!1s0x89e6e1834c9c1039:0x77b1a5380431c19a!8m2!3d42.1035998!4d-72.594908!16s%2Fg%2F11p64p4wg5!19sChIJORCcTIPh5okRmsExBDilsXc,Move Along,5.0,92,Transportation service,,"32 Hampden St Suite 3, Springfield, MA 01103, United States","4C34+C2 Springfield, Massachusetts, USA",https://www.movealongma.com/,+1 413-389-9413,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipO89wGOMDIum46N5oO5uK7cp1-22J4dvdJQ7XAg=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:18.451Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–7 pm,10 am–7 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Residence+Inn+by+Marriott+West+Springfield/data=!4m10!3m9!1s0x89e6e0baf520f0dd:0x4b5f97fa1b9ce240!5m2!4m1!1i2!8m2!3d42.1386465!4d-72.6283768!16s%2Fg%2F1tg_h25z!19sChIJ3fAg9brg5okRQOKcG_qXX0s,Residence Inn by Marriott West Springfield,4.1,397,,,"64 Border Way, West Springfield, MA 01089, United States","49QC+FJ West Springfield, Massachusetts, USA",https://www.marriott.com/en-us/hotels/bdlrw-residence-inn-west-springfield/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 413-732-9543,,https://lh3.googleusercontent.com/p/AF1QipO7PAQbWPrgcDd8wSxiSLwn1KbZUGgZZfW6Jcye=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:22.020Z,,,,,,,,,,
https://www.google.com/maps/place/Mutebi+Home+Improvements/data=!4m7!3m6!1s0x89e6e7554b5547d9:0xdc0ff79e3828a79!8m2!3d42.1555031!4d-72.6560936!16s%2Fg%2F11j201cbqd!19sChIJ2UdVS1Xn5okReYqC43n_wA0,Mutebi Home Improvements,5.0,33,Construction company,,,,,+1 413-318-4549,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNWn1aZtSsIzcXC6rYyT0pxk5JmqArmDNchbB1V=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:27.394Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,,,
https://www.google.com/maps/place/Regency+Inn+%26+Suites/data=!4m10!3m9!1s0x89e6e134f1ee83ad:0x2760b6e5a048c84a!5m2!4m1!1i2!8m2!3d42.0940594!4d-72.6174702!16s%2Fg%2F1tg16rll!19sChIJrYPu8TTh5okRSshIoOW2YCc,Regency Inn & Suites,2.6,144,,,"19 Baldwin St, West Springfield, MA 01089, United States","39VM+J2 West Springfield, Massachusetts, USA",,+1 413-781-2300,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPbRj6Cwc4w4Fe9K8AIdKnEbOSaTOtLPxDsG2_NdBrrN4CzX0SwTOesiJXQ-DPJwlt-2m6aAIJikAoGQk9UBomTQSbJg8eHbTD-JIyyI6bwCrCBgQNproHhO2Nd_Hd45HGMXsq8g=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:31.181Z,,,,,,,,,,
https://www.google.com/maps/place/Smokey+Joe%27s+Cigar+Lounge/data=!4m7!3m6!1s0x89e6e71fde12b57f:0xb0c7d32367ae1461!8m2!3d42.1057963!4d-72.5912823!16s%2Fg%2F11bwkyq5l4!19sChIJf7US3h_n5okRYRSuZyPTx7A,Smokey Joe's Cigar Lounge,4.9,196,Cigar shop,,"395 Dwight St, Springfield, MA 01103, United States","4C45+8F Springfield, Massachusetts, USA",https://www.smokeyjoescigars.com/enter/,+1 413-391-7944,Closed ⋅ Opens 3 pm Tue,https://lh3.googleusercontent.com/p/AF1QipPQ7H2bykLcRep2MIwtn3eB98fk5apNMHnd9mXk=w408-h362-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:37.673Z,Closed,3–11 pm,3–11 pm,3 pm–12 am,3 pm–12 am,5 pm–1 am,Closed,,,
https://www.google.com/maps/place/DR+Wash/data=!4m7!3m6!1s0x412d7b4f1e9319eb:0x4923de9dde267161!8m2!3d42.1840566!4d-72.6256656!16s%2Fg%2F11st4lbh1q!19sChIJ6xmTHk97LUERYXEm3p3eI0k,DR Wash,4.9,69,Pressure washing service,,,,https://drwashpro.com/,+1 413-433-7720,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNKP5qJfDXedPwt0_tsFYVhJBmHvZ5LiSvt6P6y=w408-h408-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:42.846Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,6 am–10:30 pm,Identifies as women-owned,,
https://www.google.com/maps/place/American+Healthy+Homes/data=!4m7!3m6!1s0x89e6e5e246a7422f:0xed784e9b6d7e532a!8m2!3d42.0478053!4d-72.530378!16s%2Fg%2F11hfp96ndx!19sChIJL0KnRuLl5okRKlN-bZtOeO0,American Healthy Homes,4.9,171,Water damage restoration service,,"119 Industrial Dr #352, East Longmeadow, MA 01028, United States","2FX9+4R East Longmeadow, Massachusetts, USA",https://www.americanhealthyhomes.com/,+1 413-224-1130,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOFPf6Pic2Ro0cS5LgxLrbnpqU2qcaEgMPx7Wc7=w408-h307-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:48.235Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/American+Pool+Service/data=!4m7!3m6!1s0x89e318d4776fffff:0x1407a27fed89fc15!8m2!3d42.6929249!4d-70.8538487!16s%2Fg%2F11rnb34z1r!19sChIJ__9vd9QY44kRFfyJ7X-iBxQ,American Pool Service,5.0,2,Swimming pool contractor,,"12 Mitchell Rd, Ipswich, MA 01938, United States","M4VW+5F Ipswich, Massachusetts, USA",http://www.americanpoolsipswich.com/,+1 978-356-7015,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jWE4KBEL19qT5tCzAwgYBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.28052&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:51.276Z,,,,,,,,,,
https://www.google.com/maps/place/Best+Western+Springfield+West+Inn/data=!4m10!3m9!1s0x89e6e0d0ef17ffe1:0x56d1450377bcdd02!5m2!4m1!1i2!8m2!3d42.117559!4d-72.62423!16s%2Fg%2F1tgjm9p9!19sChIJ4f8X79Dg5okRAt28dwNF0VY,Best Western Springfield West Inn,3.8,531,,,"429 Riverdale St, West Springfield, MA 01089, United States","499G+28 West Springfield, Massachusetts, USA",https://www.bestwestern.com/en_US/book/hotel-rooms.22062.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:22062,+1 413-785-5365,,https://lh3.googleusercontent.com/p/AF1QipMaZGzSljy_8S4HlM-FUbGwLWaFEImioEVpyEFd=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:06:55.034Z,,,,,,,,,,
https://www.google.com/maps/place/DICK%27S+Sporting+Goods/data=!4m7!3m6!1s0x89e6e0b6f17aa5d9:0xe986b24689052da0!8m2!3d42.1330414!4d-72.6223239!16s%2Fg%2F1tfpqqhf!19sChIJ2aV68bbg5okRoC0FiUayhuk,DICK'S Sporting Goods,3.9,536,Sporting goods store,"Sporting goods chain with equipment, apparel & footwear for athletics, outdoor recreation & fitness. · In-store shopping · Kerbside pickup · Delivery","1081 Riverdale St, West Springfield, MA 01089, United States","49MH+63 West Springfield, Massachusetts, USA",https://stores.dickssportinggoods.com/ma/west-springfield/35/?seo=localpack,+1 413-781-6155,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpPmLeKRpMC3qFXn5d3gWz2nmqI2RhBqfmOLn8xi4gGsYzQoAYMqsmdAYU5o3HV6X07YDKxTyp9dOUfIDKlFS-RqRrTQnjzhsBWXOFrT9l6Ih47f-xkA5fUPAleiI-mFGTGo0c=w408-h286-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:07:01.038Z,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–7 pm,,,
https://www.google.com/maps/place/Hampton+Inn+West+Springfield/data=!4m10!3m9!1s0x89e6e0b7c0928d1f:0x84d9126ccaad2ad6!5m2!4m1!1i2!8m2!3d42.131798!4d-72.6252669!16s%2Fg%2F1tcw4n96!19sChIJH42SwLfg5okR1iqtymwS2YQ,Hampton Inn West Springfield,4.1,702,,,"1011 Riverdale St, West Springfield, MA 01089, United States","49JF+PV West Springfield, Massachusetts, USA",https://www.hilton.com/en/hotels/spfrdhx-hampton-west-springfield/?SEO_id=GMB-AMER-HX-SPFRDHX&y_source=1_MjA4MTgyNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 413-732-1300,,https://lh3.googleusercontent.com/p/AF1QipO-5DcjZrUS5EIIiWvJylXybKR373bKrNkMm5_u=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:07:04.637Z,,,,,,,,,,
https://www.google.com/maps/place/Metterville+Pools+LLC/data=!4m7!3m6!1s0xa6d8236d68558d4b:0xeb64d754878cb19a!8m2!3d42.1917516!4d-72.369288!16s%2Fg%2F11t5lstc_s!19sChIJS41VaG0j2KYRmrGMh1TXZOs,Metterville Pools LLC,,,Swimming pool contractor,,,,,+1 413-324-3358,,https://lh3.googleusercontent.com/p/AF1QipPT8YADuxb424IM8LqPp50LxFHKEFsu0cB8_e4y=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:07:07.351Z,,,,,,,,,,
https://www.google.com/maps/place/Memorial+Pool/data=!4m7!3m6!1s0x89e6e0df8abb9447:0x2531db72a8e870eb!8m2!3d42.1134585!4d-72.6373423!16s%2Fg%2F11c4bfkpmp!19sChIJR5S7it_g5okR63DoqHLbMSU,Memorial Pool,4.2,76,Public swimming pool,,"51 Smyrna St, West Springfield, MA 01089, United States","4977+93 West Springfield, Massachusetts, USA",https://www.townofwestspringfield.org/Community-Resources/Park-Recreation-Department/West-Springfield-Town-Pools,+1 413-263-3284,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbqF3myzRlPhfFKtepfCS0ocggXu2907o1lemqF1eUj2F5v8CuqJ-k6Xdbzo71CF9wTJiAFjgrrPQdrCs3EabHJcq0dIVuuPgzko-qkDD-18VD1F_N23DDtm86vimfJbsB5YoCO3076rqw=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+West+Springfield+Springfield+MA/@42.1070579,-72.6230371,14z",2025-10-27T19:07:12.615Z,,,,,,,,,,
"https://www.google.com/maps/place/Pooltech/@42.2042586,-72.6162009,14z/data=!4m6!3m5!1s0x89e6de9f6857f9df:0x3a126f47e10660c4!8m2!3d42.2057285!4d-72.6193621!16s%2Fg%2F1thgcg_z",Pooltech,1.0,4,Swimming pool contractor,,"238 Linden St, Holyoke, MA 01040, United States","694J+77 Holyoke, Massachusetts, USA",,+1 413-532-3193,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sZcV3wtYs_6aZMI4JbL6vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.4096&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Holyoke+Springfield+MA/@42.2042586,-72.6162009,14z",2025-10-27T19:07:19.977Z,,,,,,,,,Already found,
https://www.google.com/maps/place/Massachusetts+Commonwealth/data=!4m7!3m6!1s0x89e6e763d9cf6201:0x25d3ff6f27b39e8!8m2!3d42.1406515!4d-72.5853447!16s%2Fg%2F1260vxsg_!19sChIJAWLP2WPn5okR6Dl78vY_XQI,Massachusetts Commonwealth,3.0,1,Swimming pool contractor,,"Armory Dr, Chicopee, MA 01020, United States","4CR7+7V Chicopee, Massachusetts, USA",https://www.mass.gov/,+1 413-594-5376,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzltTq5oB3AjXPuBeZ7QHkQmjqrdQkxvTJUUrzo1OcaIlaOvXMFTotKXA0Cr_YJ2ttBNgNrrjwKIDpeAPgamDSREQxr6Kdg4T5BhXGHhCr2-fIRizlcZIr0cTfW3Df7iWvD7id2=w408-h725-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Chicopee+Springfield+MA/@42.1487043,-72.6078672,14z",2025-10-27T19:07:36.393Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Landmasters+Professional+Landscape+Services/data=!4m7!3m6!1s0x89e6ddbd37b1cf81:0x70a117b36b9c4667!8m2!3d42.276861!4d-72.605045!16s%2Fg%2F11hflxstfr!19sChIJgc-xN73d5okRZ0aca7MXoXA,Landmasters Professional Landscape Services,5.0,3,Landscaper,,,,http://www.masslandmasters.com/,+1 413-342-1487,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNKd6DzVF6ClWHzrKdOXvyode2Zrd8GLYwDZMai=w408-h583-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Chicopee+Springfield+MA/@42.1487043,-72.6078672,14z",2025-10-27T19:07:49.730Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–3 pm,Closed,,,
https://www.google.com/maps/place/Beaulieu+Home+Improvement/data=!4m7!3m6!1s0x89e6ddbfd3198767:0x587de02622a34150!8m2!3d42.1638168!4d-72.5890393!16s%2Fg%2F1tf_22x5!19sChIJZ4cZ07_d5okRUEGjIibgfVg,Beaulieu Home Improvement,4.8,151,Contractor,,"217 Grattan St, Chicopee, MA 01020, United States","5C76+G9 Chicopee, Massachusetts, USA",https://beaulieuhomeimprovement.com/about-us/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 413-592-1498,Closes soon ⋅ 4 pm ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPH7Z9q717IcP4pfpw_AiuXbl23V6MbtfUFxGtG=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Chicopee+Springfield+MA/@42.1487043,-72.6078672,14z",2025-10-27T19:07:56.076Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Watersafe+Pools+%26+Spas/data=!4m7!3m6!1s0x89e729474b62d36b:0xe54530d2dd1d8e4b!8m2!3d42.335181!4d-72.7767572!16s%2Fg%2F11h651dsq5!19sChIJa9NiS0cp54kRS44d3dIwReU,Watersafe Pools & Spas,5.0,2,Swimming pool contractor,,"112 Reservoir Rd, Westhampton, MA 01027, United States","86PF+37 Westhampton, Massachusetts, USA",http://watersafepoolsandspas.com/,+1 413-522-9806,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3vxbrHFfRKJhQIGySljmsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.7286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Chicopee+Springfield+MA/@42.1487043,-72.6078672,14z",2025-10-27T19:08:03.341Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Sarah+Jane+Sherman+Memorial+Swimming+Pool/data=!4m7!3m6!1s0x89e6dde03c4d1217:0xedec8d7bd1bda318!8m2!3d42.1656113!4d-72.6147054!16s%2Fg%2F1vxzbndy!19sChIJFxJNPODd5okRGKO90XuN7O0,Sarah Jane Sherman Memorial Swimming Pool,4.2,136,Outdoor swimming pool,,"Sara Jane Sherman Memorial Pool, 750 Meadow St, Chicopee, MA 01013, United States","598P+64 Chicopee, Massachusetts, USA",https://www.mass.gov/locations/sara-jane-sherman-memorial-swimming-pool,,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqEEO2fyqRjSIfYerk8iSAK1hHEpsvk1vyQR30ulGbPPVpEZvri2qrn4XeB4cPT8G9wAZVoCbYwO1mNaUIzWyjzJTzqWVcccGQGMP-gt2JcGuLKKBh3gHl5Ep1ZNDNoKtsBKY=w408-h544-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Chicopee+Springfield+MA/@42.1487043,-72.6078672,14z",2025-10-27T19:08:09.116Z,,,,,,,,,,
https://www.google.com/maps/place/Hardy%27s+Professional+Masonry+LLC/data=!4m7!3m6!1s0x89e6e15f1fca5c1d:0x2e851402b8fa50b!8m2!3d42.0990795!4d-72.6560936!16s%2Fg%2F1tg_bj0r!19sChIJHVzKH1_h5okRC6WPK0BR6AI,Hardy's Professional Masonry LLC,4.9,22,Masonry contractor,,,,http://www.hardysprofessionalmasonry.com/,+1 413-786-0020,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOtYoVctJ8bMWJfCGJz6EtF-QKkmT5d8Q-nDEfB=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Agawam+Springfield+MA/@42.0894684,-72.6270607,14z",2025-10-27T19:08:28.971Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/Hustons+Pool+Services+Inc/data=!4m7!3m6!1s0x89e6a97e656a7a6b:0xe11967e64473a57b!8m2!3d42.279177!4d-72.0050027!16s%2Fg%2F1tm0v5pr!19sChIJa3pqZX6p5okRe6VzROZnGeE,Hustons Pool Services Inc,4.8,20,Swimming pool contractor,,"107 N Spencer Rd # 107, Spencer, MA 01562, United States","7XHV+MX Spencer, Massachusetts, USA",,+1 508-885-3100,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GiqU0m7172BQyspUW0uKdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.17905&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Agawam+Springfield+MA/@42.0894684,-72.6270607,14z",2025-10-27T19:08:42.572Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,9 am–1 pm,,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x89e6c28d61a0b3a9:0xbce7a7291b558f89!8m2!3d42.1456!4d-72.484926!16s%2Fg%2F1v5k417v!19sChIJqbOgYY3C5okRiY9VGymn57w,Leslie's Pool Supplies,3.5,42,Swimming pool supply store,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · In-store pick-up","1770 Boston Rd, Springfield, MA 01129, United States","4GW8+62 Springfield, Massachusetts, USA",https://lesliespool.com/location/springfield-massachusetts-haymarket-square-plaza-291.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_291,+1 413-543-0765,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzcH3dQ2xkkFuILSDT38ox7GBdLCexyEoMcjxbWT8Bo14HzjaBKIUH_eV34e54uM948utde4NcvwWK_E53pyA4dsKpILfm3ll30rUBHzoRYkznVHijAVxbk88u_zq0r_F_pN-Jf=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Agawam+Springfield+MA/@42.0894684,-72.6270607,14z",2025-10-27T19:08:49.022Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Pools+with+Hart+LLC/data=!4m7!3m6!1s0x89e6e4d335245607:0xd52d249c7ea80b7e!8m2!3d41.9883264!4d-72.5748783!16s%2Fg%2F11dxnrk9pt!19sChIJB1YkNdPk5okRfguofpwkLdU,Pools with Hart LLC,5.0,3,Swimming pool contractor,,"54 Hazard Ave, Enfield, CT 06082, United States","XCQG+82 Enfield, Connecticut, USA",http://www.poolswithhart.com/,+1 860-798-3152,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4MNPV46zkcmYTTM62irUfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.39214&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Agawam+Springfield+MA/@42.0894684,-72.6270607,14z",2025-10-27T19:08:53.125Z,,,,,,,,,,
https://www.google.com/maps/place/Clear+View+Exterior+Cleaning/data=!4m7!3m6!1s0x89e6e5cf2949b9ef:0x34794df93d2ca220!8m2!3d42.0421217!4d-72.5563305!16s%2Fg%2F11vwjzm0mk!19sChIJ77lJKc_l5okRIKIsPflNeTQ,Clear View Exterior Cleaning,5.0,44,Pressure washing service,,"150 Bel Air Dr, Longmeadow, MA 01106, United States","2CRV+RF Longmeadow, Massachusetts, USA",https://www.clearviewcleaningma.com/,+1 413-636-6942,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMnFy-Kz_e77Qs73JckG8VkYMM8CWBZDIDRxdtb=w408-h510-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:09:25.997Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Pezzetta+Pools+and+Patios/data=!4m7!3m6!1s0x89e6c1ea17abd7a9:0xad2fbb61fed5c9bf!8m2!3d42.1268935!4d-72.3979808!16s%2Fg%2F11ts9hv_x1!19sChIJqderF-rB5okRv8nV_mG7L60,Pezzetta Pools and Patios,5.0,1,Swimming pool contractor,,"694 Glendale Rd, Wilbraham, MA 01095, United States","4JG2+QR Wilbraham, Massachusetts, USA",https://www.pezzettapoolsandpatio.com/,+1 413-324-6399,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNsr0zBGgfeTyBwcHusRkG6BEbQ1fm0_uXq9pR7=w408-h883-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:09:30.917Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Spas%27+Unlimited/data=!4m7!3m6!1s0x89e6e886d818f6a3:0x8a5f90646a4c9c26!8m2!3d42.0915796!4d-72.513753!16s%2Fg%2F1tfkglx4!19sChIJo_YY2Ibo5okRJpxMamSQX4o,Spas' Unlimited,4.1,17,Hot tub repair service,,"110 Talmadge Dr, Springfield, MA 01118, United States","3FRP+JF Springfield, Massachusetts, USA",,+1 413-783-1870,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=csjedgwlcKUvY7Ax1QJr-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.66492&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:09:36.046Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,7 am–8 pm,,,
https://www.google.com/maps/place/Legacy+One+Construction+LLC/data=!4m7!3m6!1s0x89e6e683845c5abf:0x866bcf3e3f41eead!8m2!3d42.0695263!4d-72.5763457!16s%2Fg%2F11bzq41h9n!19sChIJv1pchIPm5okRre5BPz7Pa4Y,Legacy One Construction LLC,4.9,36,General contractor,,"109 Forest Glen Rd, Longmeadow, MA 01106, United States","3C9F+RF Longmeadow, Massachusetts, USA",http://www.legacy-one.com/,+1 413-567-3535,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydSZFqETMQgy1i7ZJU4AZGFKy2eeAu8_GaPDpcEU1ZlTHBOiRh5_-PV3o4fqCUfz05I9CLibzdoy2haRhdveV7rZ4WNqpHUbvyWcN1Mr_ti_bK-bocxWDRstHWFNxQgV_tGNI9=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:09:41.472Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,,,
