placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Idaho+Wood+Sheds/data=!4m7!3m6!1s0x54ae53c38fa9de83:0x760bebca4004ad54!8m2!3d43.6056991!4d-116.4054653!16s%2Fg%2F1vqtghx0!19sChIJg96pj8NTrlQRVK0EQMrrC3Y,Idaho Wood Sheds,4.5,42,Shed builder,"124 NW 10th St #107, Meridian, ID 83642, United States","JH4V+7R Meridian, Idaho, USA",http://idahowoodsheds.com/,+1 208-888-1090,Closes soon ⋅ 4 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipNKv3f-3sPODtIt-e9dRxVhXVlrG5L2q3e0OKQZ=w408-h546-k-no,true,9 am–4 pm,9 am–5 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:50:53.145Z,,,,
https://www.google.com/maps/place/The+Home+Building+Company/data=!4m7!3m6!1s0x25284786b79a0bd1:0x30d543df2093c9d6!8m2!3d43.6397651!4d-116.4267869!16s%2Fg%2F11w928z03w!19sChIJ0Quat4ZHKCUR1smTIN9D1TA,The Home Building Company,5.0,44,Contractor,"2647 W San Remo Dr, Meridian, ID 83646, United States","JHQF+W7 Meridian, Idaho, USA",https://www.thbcidaho.com/,+1 208-832-8232,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNc6j7sGA3rcdLB9bxBhPYKaFhRJVTDqGY0cnix=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:50:58.036Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Ascent+Garage+Door/data=!4m7!3m6!1s0xaa1cbb459d1a378d:0x52b86794eea0e7d!8m2!3d43.693302!4d-116.4871714!16s%2Fg%2F11ld4j9p9k!19sChIJjTcanUW7HKoRfQ7qTnmGKwU,Ascent Garage Door,5.0,40,Garage door supplier,"10706 W 1st Ct, Star, ID 83669, United States","MGV7+84 Star, Idaho, USA",,+1 208-999-0319,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMWJfbpj4rxBXwOnDc0JWWu7t6amLKC3KeauRjL=w408-h278-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:02.960Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Handyman+Connection+of+Boise/data=!4m7!3m6!1s0x54aef87e7b4d69b5:0x71d1f2120c948a59!8m2!3d43.6208305!4d-116.34921!16s%2Fg%2F12ml2mmz5!19sChIJtWlNe374rlQRWYqUDBLy0XE,Handyman Connection of Boise,4.5,173,Handyman/Handywoman/Handyperson,"3597 E Monarch Sky Ln Suite 240, Meridian, ID 83646, United States","JMC2+88 Meridian, Idaho, USA",https://handymanconnection.com/boise/?utm_source=gbp&utm_medium=organic&utm_campaign=GBP-Website-Link,+1 208-901-3999,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMOns0kM6iNdDk1urJ-EEf2gg_cy7qwXQONU3Cj=w427-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:07.900Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/208+Quality+Garage+Door+LLC/data=!4m7!3m6!1s0x41da1b49c5b58439:0x1bcc90796a5bdc7!8m2!3d43.5363328!4d-116.5631526!16s%2Fg%2F11rh2d5c8h!19sChIJOYS1xUkb2kERx72llgfJvAE,208 Quality Garage Door LLC,4.8,17,Garage door supplier,"3405 SunnyRidge Rd, Nampa, ID 83686, United States","GCPP+GP Nampa, Idaho, USA",https://www.208qualitygarage.com/,+1 208-371-7303,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOD2lt_KLWc1uKvDsqNLtkviU_NuiWCtycUmYTs=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:12.961Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Dodd+Exteriors/data=!4m7!3m6!1s0xd32c311c3536da9:0x980c7f38a356d814!8m2!3d43.6053298!4d-116.3824089!16s%2Fg%2F11r_wv2wh0!19sChIJqW1TwxHDMg0RFNhWozh_DJg,Dodd Exteriors,5.0,264,Roofing contractor,"850 E Franklin Rd #411, Meridian, ID 83642, United States","JJ49+42 Meridian, Idaho, USA",https://www.doddroofs.com/,+1 208-295-9421,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNL511jJjXBlJ09YE2Sk8GNN1YyqpPuMxImQhzK=w408-h287-k-no,true,7 am–6 pm,8 am–12 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:18.020Z,,,,
"https://www.google.com/maps/place/Hudson+%26+West+-+Woodworking,+Hardware+%26+Tool+Store/data=!4m7!3m6!1s0x54ae5303ff2e75c9:0x2e9225b02132fbc4!8m2!3d43.6024873!4d-116.3790589!16s%2Fg%2F11mq3dy8m3!19sChIJyXUu_wNTrlQRxPsyIbAlki4","Hudson & West - Woodworking, Hardware & Tool Store",4.9,109,Woodworking supply store,"1250 E Kalispell St STE 140, Meridian, ID 83642, United States","JJ2C+X9 Meridian, Idaho, USA",http://hudsonandwestidaho.com/,+1 208-398-2040,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMDksuV4r2vL6bsqbZwI9N-mE6-st4AsyhiFoYD=w408-h408-k-no,true,7 am–5 pm,8 am–1 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:23.141Z,,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Wall+2+Wall+Custom+Homes+%26+Inspections/data=!4m7!3m6!1s0x54ae551344b37ad7:0xd297745b31da25a5!8m2!3d43.6442057!4d-116.3958674!16s%2Fg%2F11h3ngycq0!19sChIJ13qzRBNVrlQRpSXaMVt0l9I,Wall 2 Wall Custom Homes & Inspections,5.0,36,Home inspector,"187 W Waukesha St, Meridian, ID 83646, United States","JJV3+MM Meridian, Idaho, USA",http://wall2wallboise.com/,+1 208-409-9052,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMH-Ykvo1UbYu5vRTvmbEMPPkQRo1xozI79oYiN=w426-h240-k-no,true,7 am–7 pm,8 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:28.716Z,,,,
https://www.google.com/maps/place/ProSource+of+Boise/data=!4m7!3m6!1s0x54ae515e20b06acf:0x7612d6529cc224ef!8m2!3d43.5941918!4d-116.3869077!16s%2Fg%2F11c2jnj7rz!19sChIJz2qwIF5RrlQR7yTCnFLWEnY,ProSource of Boise,4.5,73,Home improvement store,"582 E Sonata Ln, Meridian, ID 83642, United States","HJV7+M6 Meridian, Idaho, USA",https://www.prosourcewholesale.com/showrooms/id-prosource-of-boise?utm_source=GBP&utm_medium=Organic,+1 208-219-5295,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOr2h5TF7-9HoWWeMnt_jMeirxldTgyZw4xKc8_=w408-h272-k-no,true,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:34.048Z,,· Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Siding+Pros+Of+Idaho/data=!4m7!3m6!1s0x54ae53fc86ccc553:0x7ba5e269e186c398!8m2!3d43.6042344!4d-116.378186!16s%2Fg%2F11c5s_lhsv!19sChIJU8XMhvxTrlQRmMOG4WnipXs,Siding Pros Of Idaho,5.0,99,Siding contractor,"1311 E Franklin Rd Suite 105, Meridian, ID 83642, United States","JJ3C+MP Meridian, Idaho, USA",https://www.sidingprosofidaho.com/,+1 208-672-1697,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMOqiorQDs8hYFFJePcRHwA0PyJ1VWt53WuNXdi=w463-h240-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:39.529Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/JAE+Services/data=!4m7!3m6!1s0x54ae53e74586295f:0x9ebfe66b587d65d2!8m2!3d43.6070662!4d-116.3884913!16s%2Fg%2F11c58p6hk0!19sChIJXymGRedTrlQR0mV9WGvmv54,JAE Services,4.7,86,Lawn sprinkler system contractor,"342 E 3rd St, Meridian, ID 83642, United States","JJ46+RJ Meridian, Idaho, USA",https://clienthub.getjobber.com/client_hubs/c19b90d8-b797-42f4-b18e-7b9606258e8b/public/work_request/new?source=social_media,+1 208-631-7878,Closes soon ⋅ 4 pm ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipMz2oYuflIewlVJ3uPnWAw40aoz2t0kTrK-PR2t=w408-h306-k-no,true,10 am–4 pm,10 am–3 pm,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:44.631Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Stan%27s+Handyman+Service/data=!4m7!3m6!1s0x54ae533a0f7b980d:0x121bfe6369cb14ad!8m2!3d43.6304652!4d-116.3981017!16s%2Fg%2F11k7n03p07!19sChIJDZh7DzpTrlQRrRTLaWP-GxI,Stan's Handyman Service,5.0,3,Handyman/Handywoman/Handyperson,"355 W Sedgewick Dr, Meridian, ID 83646, United States","JJJ2+5Q Meridian, Idaho, USA",http://stanshandymanservice.com/,+1 208-870-0036,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPdZyCNzIN0EfewFayTcsZj4KAUhZVJ8ZRwsaK5=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:49.879Z,,,,
https://www.google.com/maps/place/Busy+Bee+bldrs/data=!4m7!3m6!1s0x66beb89d3af32797:0x72c50e993bbd6e9a!8m2!3d43.6092465!4d-116.3735164!16s%2Fg%2F11sn3yg8x5!19sChIJlyfzOp24vmYRmm69O5kOxXI,Busy Bee bldrs,4.3,6,Plumber,,,,+1 208-616-6944,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNjt0kABP5C5k2XKhcR9PNupL60RhtsYqDcud9c=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:54.803Z,,,,
https://www.google.com/maps/place/Tresidio+Homes/data=!4m7!3m6!1s0x54ae54f7366fa3e7:0x827c47ae28fa58cd!8m2!3d43.6318087!4d-116.3557681!16s%2Fg%2F1hc139jvc!19sChIJ56NvNvdUrlQRzVj6KK5HfII,Tresidio Homes,4.9,454,Home builder,"2973 N Eagle Rd Ste. 110, Meridian, ID 83646, United States","JJJV+PM Meridian, Idaho, USA",http://www.tresidio.com/,+1 208-917-7500,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOhVY7ntog7RpYruE2_WlV6WobF8psqykg4vdlB=w493-h240-k-no,true,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:51:59.731Z,,,,
https://www.google.com/maps/place/Team+Construction/data=!4m7!3m6!1s0x54ae53e7e18d2a37:0x636ae5c1db9ac00b!8m2!3d44.0103724!4d-116.2451915!16s%2Fg%2F11bw2g67p_!19sChIJNyqN4edTrlQRC8Ca28HlamM,Team Construction,4.8,122,Roofing contractor,,,https://teamconstructionllc.net/,+1 208-898-9882,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN6vfdoTaTOt6MN4jpIjyABVGfEetX9UFAO5Zj3=w408-h296-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:04.573Z,,,,
https://www.google.com/maps/place/Prestige+Dent+Removal/data=!4m7!3m6!1s0x54afb4e459729db5:0x5875a23cc7b7aa3!8m2!3d43.6445218!4d-116.3950658!16s%2Fg%2F11g7ywkkt1!19sChIJtZ1yWeS0r1QRo3p7zCNahwU,Prestige Dent Removal,4.9,266,Auto dent removal service,"130 W Waukesha St, Meridian, ID 83646, United States","JJV3+RX Meridian, Idaho, USA",https://prestigedentremoval.com/,+1 208-985-8189,Closes soon ⋅ 4 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipM9cg7NnPIUQFfOILeJ6glLlhMDEj3NGjni0QJg=w408-h408-k-no,true,9 am–4 pm,9 am–12 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:09.630Z,,,,
https://www.google.com/maps/place/Treasure+Valley+Solutions/data=!4m7!3m6!1s0x54ae55bd95843d29:0xe4fdc78f5b2124fe!8m2!3d44.1531584!4d-115.8632895!16s%2Fg%2F11fjx_cb1_!19sChIJKT2Elb1VrlQR_iQhW4_H_eQ,Treasure Valley Solutions,4.8,390,Home theater store,,,https://www.treasurevalleysolutions.com/,+1 208-991-3502,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUADPX26EdVUHs4yFhZt9Y-HjwZHLZBsc0N_XJzRl3X_E2kTNkxUsf2JfUYoMzbB6FjXtMwL5v7uwYxMU51TeXiUOCVHPLW9sYocJP3yZcXzCe_OwO8lubS6Uwrv0WmnpNOhUQ3Q=w408-h544-k-no,true,9 am–9 pm,9 am–5 pm,9 am–5 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:15.119Z,LGBTQ+ friendly,· Delivery,,
https://www.google.com/maps/place/DaVinci+Concrete+Coatings/data=!4m7!3m6!1s0x621aa393f58a8109:0x569166d2b028f8ee!8m2!3d43.6149167!4d-116.3911372!16s%2Fg%2F11rf6n6kd3!19sChIJCYGK9ZOjGmIR7vgosNJmkVY,DaVinci Concrete Coatings,4.9,31,Concrete contractor,"1200 N Main St Unit 1589, Meridian, ID 83680, United States","JJ75+XG Meridian, Idaho, USA",http://www.davinciconcretecoatings.com/,+1 208-563-5630,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2z4bviaWhiUmK-nP5bVcfFMHowqD8coLmvBQsSTaBcDn7-JAeotAhptyprQ7ZbGRxrJzk93DxFZpkK2AOZ-J-FKfFmX_GGRShw7-hAi6FafOtbhH1wJS6gQKz33ojvvxO1-0X=w408-h306-k-no,true,8 am–7 pm,10 am–6 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:20.439Z,,,,
https://www.google.com/maps/place/NextGen+Garage+Door%27s+Exp/data=!4m7!3m6!1s0x54ae533de724450b:0x4d1b71a8f8dd75f7!8m2!3d43.6448731!4d-116.4250362!16s%2Fg%2F11xw95yp6d!19sChIJC0Uk5z1TrlQR93Xd-KhxG00,NextGen Garage Door's Exp,,,Event planner,"2475 W Torana Dr, Meridian, ID 83646, United States","JHVF+WX Meridian, Idaho, USA",,+1 730-258-0415,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BJBxxI7brSnVvB9MZoa0mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.51051&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:23.223Z,,,,
"https://www.google.com/maps/place/Northwest+Roof,+LLC/data=!4m7!3m6!1s0x54ae53ee42f0f97b:0x78980d7f2f638551!8m2!3d43.5856581!4d-116.3816331!16s%2Fg%2F1v3kmst9!19sChIJe_nwQu5TrlQRUYVjL38NmHg","Northwest Roof, LLC",5.0,158,Roofing contractor,"1028 E Cayman Dr, Meridian, ID 83642, United States","HJP9+78 Meridian, Idaho, USA",http://www.nwroof.net/,+1 208-440-2205,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNaQKOzzAz2PDdvzCNeedf-bqigx3Oh7JuDiERj=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:28.324Z,,,,
https://www.google.com/maps/place/Franklin+Building+Supply/data=!4m7!3m6!1s0x54ae569be51b0b47:0xd8c06198e5121dfd!8m2!3d43.6053691!4d-116.3291315!16s%2Fg%2F1tgf2ypm!19sChIJRwsb5ZtWrlQR_R0S5ZhhwNg,Franklin Building Supply,4.4,137,Building materials supplier,"11700 Franklin Rd, Boise, ID 83709, United States","JM4C+48 Boise, Idaho, USA",http://www.franklinbuildingsupply.com/,+1 208-322-4567,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZqvvjQqJNW2MHZ-JUYBMDh9PITGs9pRwp_kZ_qDCgQ2-LMSVQNWkGLRH7CtPNAIzSqqt9Sitxnb9wpo27p57Z6hWPjbLFPnFxBD8t6Ll1joS-bVyzeCpLTWrULZmUnHfgN3yv0RIHnKyG=w408-h408-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:33.255Z,,,,
https://www.google.com/maps/place/Greyloch+Custom+Cabinetry/data=!4m7!3m6!1s0x54ae53c925ef511d:0x896cdcf689a24253!8m2!3d43.6052604!4d-116.4177774!16s%2Fg%2F1trsxqnm!19sChIJHVHvJclTrlQRU0KiifbcbIk,Greyloch Custom Cabinetry,4.0,35,Cabinet maker,"1950 W Franklin Rd, Meridian, ID 83642, United States","JH4J+4V Meridian, Idaho, USA",http://www.greyloch.com/,+1 208-322-1165,Closes soon ⋅ 4 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwK_ikwv1rG2FvqBgR9Ct0_oUz-w6SKvLyhhznQ6ttfzzfYUZ_XTQKIPK_8pbq5Akz7MEzOJM3zx9swZWOvVezfFwfj3DzFsgKhZcjxo3Q7HB7RvMzKAkM2hB9mJWj1sAGTeD9K=w408-h306-k-no,true,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–5 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:39.155Z,,,,
https://www.google.com/maps/place/Peter+The+Painter/data=!4m7!3m6!1s0x54ae5344c04ac5c9:0x42ec6bd62a13c0ac!8m2!3d43.6291218!4d-116.4140667!16s%2Fg%2F11j0bfybh8!19sChIJycVKwERTrlQRrMATKtZr7EI,Peter The Painter,4.6,11,Painter,"2686 N Blue Springs Ave, Meridian, ID 83646, United States","JHHP+J9 Meridian, Idaho, USA",http://www.peterthepainter.us/,+1 208-999-7120,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipO_zw21J6gLw21cHSvT8gyLyxZK-Tky03zqVq-C=w408-h304-k-no,true,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:44.330Z,,,,
https://www.google.com/maps/place/Installation+Services/data=!4m7!3m6!1s0x54ae544ff9aaaaab:0x15ae78aa8d9a64cd!8m2!3d43.6353629!4d-116.3508852!16s%2Fg%2F11f5h38y76!19sChIJq6qq-U9UrlQRzWSajap4rhU,Installation Services,5.0,1,Contractor,"3400 N Eagle Rd, Meridian, ID 83646, United States","JJPX+4J Meridian, Idaho, USA",https://www.lowes.com/l/lowes-home-services.html?cm_mmc=lod-_-c-_-lcl-_-ext-_-yxt-_-go-_-2573-_-na-_-0-_-0,,,https://lh3.googleusercontent.com/p/AF1QipNMuxgK0xcoOIQN-KywHZ9Cs2xdzJ2kYPD9K3uE=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:47.552Z,,,,
"https://www.google.com/maps/place/Sunshine,+LLC/data=!4m7!3m6!1s0x54ae5540514304c1:0x71f97eaa1972b9d2!8m2!3d43.617148!4d-116.3932454!16s%2Fg%2F11h61dfb3g!19sChIJwQRDUUBVrlQR0rlyGap--XE","Sunshine, LLC",4.7,118,Construction company,"1434 N Meridian Rd Unit A, Meridian, ID 83642, United States","JJ84+VP Meridian, Idaho, USA",https://sunshinedesignandbuild.com/,+1 208-509-6556,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOTjC2AxLSlD1q8j2XvnriNO2khhf0W29R--GF6=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:52.787Z,,,,
https://www.google.com/maps/place/Silver+Lining+Roofing+%26+Exteriors/data=!4m7!3m6!1s0x54ae55a4749c3431:0xa331c3d996ec297a!8m2!3d43.6052883!4d-116.3822761!16s%2Fg%2F11h9gd3rtv!19sChIJMTScdKRVrlQReinsltnDMaM,Silver Lining Roofing & Exteriors,4.9,219,Roofing contractor,"850 E Franklin Rd #403, Meridian, ID 83642, United States","JJ49+43 Meridian, Idaho, USA",https://silverliningroofing.com/,+1 208-250-9784,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPoiWI9AHeAlr1DtYl2HsbWiESMmbzRs3zuLAtC=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:52:58.178Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Spray+%27n+Coat+Painting/data=!4m7!3m6!1s0x2c034965521209b7:0x7fabedcb4225cbe5!8m2!3d43.6293224!4d-116.3576847!16s%2Fg%2F11v0288bph!19sChIJtwkSUmVJAywR5cslQsvtq38,Spray 'n Coat Painting,5.0,169,Painter,"2972 E Leslie Dr, Meridian, ID 83646, United States","JJHR+PW Meridian, Idaho, USA",https://sprayncoat.com/meridian,+1 208-615-5432,Closes soon ⋅ 4 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNwHFZrIwWe51xaYSZufPMPXecHDSOpGXlRPo4=w408-h271-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:53:03.187Z,,,,
https://www.google.com/maps/place/Stay+Dent+Free+LLC/data=!4m7!3m6!1s0x54ae531a20a4946b:0xd3d2f7bfb9a619a1!8m2!3d43.6370143!4d-116.4085445!16s%2Fg%2F11n614csp4!19sChIJa5SkIBpTrlQRoRmmub_30tM,Stay Dent Free LLC,5.0,182,Auto dent removal service,"1185 W Apple Pine St, Meridian, ID 83646, United States","JHPR+RH Meridian, Idaho, USA",https://staydentfreepdr.com/,+1 208-918-3410,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMFrXC881D32xVcI0w5CHTMYwoIUmcVQ0djzv4x=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:53:08.692Z,,,,
https://www.google.com/maps/place/CMC+Garages/data=!4m7!3m6!1s0x54ae53ac3cdec9ef:0x5a374916fa4f2b2a!8m2!3d45.4945136!4d-114.143261!16s%2Fg%2F1tglmmf5!19sChIJ78nePKxTrlQRKitP-hZJN1o,CMC Garages,,,Garage builder,,,,+1 208-371-3887,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNtGKeU14KHSakPC8Z1vRt2jlHmtCP18U4HQVc9=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:53:13.655Z,,,,
https://www.google.com/maps/place/CBH+Homes/data=!4m7!3m6!1s0x54ae514508e284d5:0xf146f68e44e9b629!8m2!3d43.5897056!4d-116.369994!16s%2Fg%2F1tgf2yp2!19sChIJ1YTiCEVRrlQRKbbpRI72RvE,CBH Homes,4.4,1037,Home builder,"1977 E Overland Rd, Meridian, ID 83642, United States","HJQJ+V2 Meridian, Idaho, USA",https://cbhhomes.com/,+1 208-991-4931,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNWdYsRxZDC-qPnOECr8iypWHIFOD_XzTP5OniH=w408-h271-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2025-11-07T22:53:18.806Z,,,,
