placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Saratoga+Garage+Door+Solutions/data=!4m7!3m6!1s0x47583f7a03906cb1:0x25ac318c79d48c2f!8m2!3d43.1665951!4d-73.7078396!16s%2Fg%2F11y33jwdmg!19sChIJsWyQA3o_WEcRL4zUeYwxrCU,Saratoga Garage Door Solutions,5.0,31,Garage door supplier,"188 Ballard Rd, Gansevoort, NY 12831, United States","578R+JV Gansevoort, New York, USA",https://www.saratogagaragedoorsolutions.com/,+1 518-760-1223,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymaZ_zaRXKho_LMHgWdMHDgvDOS9CJC5WnG-ow9CtMi4R3o57TartBWa0oANk8FLpDUKP_0xKgri0_lrmcxjHIN7lzN5Jt8LNW8f5Nm3wnNWD9Z8s67AwgrgXp9K8h9tg-NFdqQw=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:46:52.893Z,,,,
https://www.google.com/maps/place/Good+2+Go+Garage+Door+Repair/data=!4m7!3m6!1s0x89dd17baa7d0fe93:0x46aab51ed5d943b3!8m2!3d41.7714092!4d-74.0057218!16s%2Fg%2F11scftsxt2!19sChIJk_7Qp7oX3YkRs0PZ1R61qkY,Good 2 Go Garage Door Repair,5.0,12,Garage door supplier,"8 Windsor Hill Rd, Highland, NY 12528, United States","QXCV+HP Highland, New York, USA",http://g2gdoor.com/,+1 845-691-8388,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMfs5MMfbcI_J8XPQb0Z35a9cxvEPQQiBI685GJ=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:46:58.260Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/5+Star+Garage+Door+Service+Inc/data=!4m7!3m6!1s0x89de0b22d7291093:0x8e642ce61cf2b0fe!8m2!3d42.6548258!4d-73.7592097!16s%2Fg%2F11x31wcg85!19sChIJkxAp1yIL3okR_rDyHOYsZI4,5 Star Garage Door Service Inc,,,Garage door supplier,"99 Washington Ave Suite 805-A, Albany, NY 12210, United States","M63R+W8 Albany, New York, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cDpYr1z-xONQaGK-D_hRcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.78375&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:03.157Z,,,,
"https://www.google.com/maps/place/Wilson+Overhead+Garage+Door+%26+Services,+LLC/data=!4m7!3m6!1s0x89de40b402ecd49b:0x37ab0778f76abecc!8m2!3d42.7462195!4d-75.7700406!16s%2Fg%2F11b6gfjz4m!19sChIJm9TsArRA3okRzL5q93gHqzc","Wilson Overhead Garage Door & Services, LLC",4.9,142,Garage door supplier,,,,+1 518-879-7582,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOcsMAk9saYC9lrEsS050IUK8WNEpj3Fx027_lS=w426-h240-k-no,true,7 am–9 pm,11 am–5 pm,11 am–5 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:07.914Z,,,,
https://www.google.com/maps/place/Diamond+Overhead+Doors/data=!4m7!3m6!1s0x89de0f1f3143511f:0x78d8fc0abcab37e7!8m2!3d42.714158!4d-73.6951686!16s%2Fg%2F1vb9f1jz!19sChIJH1FDMR8P3okR5zervAr82Hg,Diamond Overhead Doors,3.4,5,Garage door supplier,"446 2nd St, Troy, NY 12180, United States","P873+MW Troy, New York, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyu8Nvug29zA1Yesp31Xe_ilUvbRJdiBBnoXvcVBZ7jPatGh59f4gn1Cz7quMs8pWjE7jOIbsLl1uUoB4nhWjoM7A48CWJTQWu7ZIVW8fjWzFRCIHUkkVeYns46kZUZaAFjpiiC=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:11.130Z,,,,
https://www.google.com/maps/place/Unique+Construction+Cubed+LLC/data=!4m7!3m6!1s0x89de0b0b67719aad:0x39e248f3e6be66a0!8m2!3d42.6553281!4d-73.9245831!16s%2Fg%2F11g49r6cy0!19sChIJrZpxZwsL3okRoGa-5vNI4jk,Unique Construction Cubed LLC,3.9,20,Construction company,"11 Drywall Ln, Voorheesville, NY 12186, United States","M34G+45 Voorheesville, New York, USA",https://uniqueconstructioncubed.com/,,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxe5SE52RFDLrKSKYzqSc549PCBvvGs4gfrakFotpis7g49pVwn6jUzvzPmwqtt6SjItL82plABzV43aDode3DFAehppalSISl1Z9Ok0JgP7vZkRRkCV2_C-MXndae8AVzsYN2Y=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:16.305Z,,,,
"https://www.google.com/maps/place/Oleary+Overhead+Door,+LLC/data=!4m7!3m6!1s0x89dfcd469bc4a229:0x4c4a34ff7a7fff8b!8m2!3d43.2418342!4d-73.6826165!16s%2Fg%2F11ny1yx77d!19sChIJKaLEm0bN34kRi_9_ev80Skw","Oleary Overhead Door, LLC",5.0,376,Garage door supplier,"1316 Saratoga Rd, Gansevoort, NY 12831, United States","68R8+PX Gansevoort, New York, USA",http://olearyoverheaddoor.com/,+1 518-227-1539,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-gAxrQt_uD-lQ-2ay0mkNd7Fewm2cnZEwAZV0X5C7b9ZifMd3wVuyxohpjHRvIrJWZ1DHUV2LFavLszzGOpiiC4c5fZgbJ-7vzd1fqJro_4s8pY7-q1cv8WK4co98agUUBy0=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:21.335Z,,,,
https://www.google.com/maps/place/Albany+Home+Improvements+LLC/data=!4m7!3m6!1s0x89de7538ab631c57:0xba7aa9ed7257bce1!8m2!3d42.6828104!4d-73.876032!16s%2Fg%2F11fdwxmjp6!19sChIJVxxjqzh13okR4bxXcu2pero,Albany Home Improvements LLC,4.9,60,Contractor,"Klink Rd, Albany, NY 12203, United States","M4MF+4H Albany, New York, USA",http://www.albanyhomeimprovements.com/,+1 518-300-9374,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipP6cLqxJe619mayrZBQI-0DuzvV7nEjcKoD1qfH=w408-h725-k-no,true,7 am–5 pm,8 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:26.456Z,,,,
https://www.google.com/maps/place/Eagle+Painting+Company/data=!4m7!3m6!1s0x89ddd987e3f0f4cb:0xd954ac770d8bc406!8m2!3d42.6382442!4d-73.9657932!16s%2Fg%2F11x39wzq9y!19sChIJy_Tw44fZ3YkRBsSLDXesVNk,Eagle Painting Company,5.0,13,Painting,"33 Woodwind Dr, Voorheesville, NY 12186, United States","J2QM+7M Voorheesville, New York, USA",https://518eaglepainting.com/,+1 518-221-6520,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM8Cfl2Op3DndQV9ykE36f0H7AhWxYDWpFlks2g=w408-h554-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:31.351Z,,,,
https://www.google.com/maps/place/Robinson+ACE+Hardware+%26+Garden+Center/data=!4m7!3m6!1s0x89dddf724b13d8db:0xb6cdb42f124d452!8m2!3d42.6311607!4d-73.8977203!16s%2Fg%2F11j4fh2t1v!19sChIJ29gTS3Lf3YkRUtQk8ULbbAs,Robinson ACE Hardware & Garden Center,4.6,272,Hardware store,"Robinson Hardware and Garden Center, 1900 New Scotland Rd, Slingerlands, NY 12159, United States","J4J2+FW Slingerlands, New York, USA",https://robinsonshardware.com/,+1 518-475-9483,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwznR2t-KnY0Ef31jTwMJ161sv8JRnBdVzu_GCocSfqgFB2lj2dsKU8KcAk8HtuHJZ41Gpfufr6gst2X28uejLjumjZveyKQDGOdyvY2gSWMnPeZxQt5rtH3fu5KUjXXjl2ogvFkX4bEls=w426-h240-k-no,true,8 am–7 pm,8 am–6 pm,9 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:36.578Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store pick-up · Delivery",,,
https://www.google.com/maps/place/Crew+Garage+Door+Repair/data=!4m7!3m6!1s0x89e74f77c7a02c8b:0x8a6426c94af53b4e!8m2!3d42.4452827!4d-73.253099!16s%2Fg%2F11lf3b5vyk!19sChIJiyygx3dP54kRTjv1SskmZIo,Crew Garage Door Repair,4.4,29,Garage door supplier,"82 Wendell Ave STE 100, Pittsfield, MA 01201, United States","CPWW+4Q Pittsfield, Massachusetts, USA",,+1 413-449-1347,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fk6quXB03Q_-Jej82XdgIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.13666&pitch=0&thumbfov=100,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:41.810Z,,,,
"https://www.google.com/maps/place/Hudson+Valley+Overhead+Doors+and+Operators,+Inc./data=!4m7!3m6!1s0x89dd0b8819fa825d:0x695062be1093c65e!8m2!3d41.9589429!4d-73.8924574!16s%2Fg%2F11gyyt8t91!19sChIJXYL6GYgL3YkRXsaTEL5iUGk","Hudson Valley Overhead Doors and Operators, Inc.",4.8,24,Garage door supplier,"12 Enterprise Dr, Rhinebeck, NY 12572, United States","X455+H2 Rhinebeck, New York, USA",http://hudsonvalleyoverheaddoorsandoperators.com/,+1 845-876-2772,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxttdeAyt1WNQm3PHrJNROUWpnNTfuATRESlE4Db_YTlU1V47tBq6B8vjWStz339IseH3jATDch83u48DUBwl_juRmBrZa2wrRzKIyVw7lb5r5qc9LlCdfJj6SXd6p4RsXSpce9xWx1_tVx=w408-h306-k-no,true,8 am–3:30 pm,Closed,Closed,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:47.467Z,,,,
https://www.google.com/maps/place/518+Remodel+llc/data=!4m7!3m6!1s0x89de0b82ab671bf3:0x1b78a6ae6b7a2b81!8m2!3d42.6987022!4d-73.8053985!16s%2Fg%2F11jm9wdt2v!19sChIJ8xtnq4IL3okRgSt6a66meBs,518 Remodel llc,4.9,21,Construction company,"41 Frederick Ave, Albany, NY 12205, United States","M5XV+FR Albany, New York, USA",https://518remodel.com/,+1 518-435-1967,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNv9FYxYmoX8NAUpIlXqyycidsMQOqF1hkGt4Pn=w408-h306-k-no,true,8 am–8 pm,10 am–2 pm,10 am–2 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:52.806Z,,,,
https://www.google.com/maps/place/MP+HOME+REPAIRS+%26+REMODELING+LLC/data=!4m7!3m6!1s0x89de0ba3c4f3d54d:0xf3fbc63cc374f763!8m2!3d42.6590219!4d-73.7974702!16s%2Fg%2F11rnhxyrxd!19sChIJTdXzxKML3okRY_d0wzzG-_M,MP HOME REPAIRS & REMODELING LLC,4.8,56,Contractor,"W Lawrence St, Albany, NY 12208, United States","M653+J2 Albany, New York, USA",https://mphomeremodeling.com/,+1 518-256-4520,Closes soon ⋅ 6 pm ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipMDDr2e6_bM2CMw4zUUk6Q58QtQ6V4PWwkPTWc=w532-h240-k-no,true,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:47:58.185Z,,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Glens+Falls/data=!4m7!3m6!1s0x89de2cb8e54e30b7:0x4cc0960ca2a47477!8m2!3d43.2650886!4d-73.6529282!16s%2Fg%2F11b6gfflbk!19sChIJtzBO5bgs3okRd3SkogyWwEw,Overhead Door Company of Glens Falls,4.8,132,Door supplier,"1584 US-9, Fort Edward, NY 12828, United States","788W+2R Fort Edward, New York, USA",https://www.overheaddoorgf.com/,+1 518-798-4228,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzC3CadnPLRJzQ4nr5R3QawgJf7yL0LX7h-WIjKkMNs4pZxi8rdOofLofI2C4RyvCbh4jkJY2QbLg5ELFgdvnZln9x86wYt6Ulm2ig0TVNcoFkoR2ptX6jO9GoASfPWRB4WhIir=w408-h544-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:03.349Z,,,,
https://www.google.com/maps/place/D+S+Specialties+Inc/data=!4m7!3m6!1s0x89de0cf8584d0ca9:0x82bf78d5879f6c70!8m2!3d42.7382251!4d-73.7969148!16s%2Fg%2F1thxrm_q!19sChIJqQxNWPgM3okRcGyfh9V4v4I,D S Specialties Inc,5.0,1,Door supplier,"790 Watervliet Shaker Rd, Latham, NY 12110, United States","P6Q3+76 Latham, New York, USA",https://www.dsspecialties.com/,+1 518-783-2055,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ydv84BONIc8joHfdnz43kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.00283&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:08.244Z,,,,
https://www.google.com/maps/place/Clopay/data=!4m7!3m6!1s0x89de0c55bd1c88e1:0x2880865df6e6c0ee!8m2!3d42.7427284!4d-73.7932469!16s%2Fg%2F11hm3yw5w3!19sChIJ4YgcvVUM3okR7sDm9l2GgCg,Clopay,4.0,4,Door supplier,"326 Old Niskayuna Rd, Newtonville, NY 12110, United States","P6V4+3P Newtonville, Colonie, NY, USA",https://www.clopaydoor.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3EWvz8RXAxFmwCjwIhlE3sNwemw69r2nZ4YyA3IBFVzIulT6eEeIlfbKLmI5d9BXde-LImE9sYN2DVWCz5hQN8r6j5341bEifOjGl65mYyz49Y3DZwYT3lQ5kzwDo9SIf2v1a1Q=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:11.194Z,,,,
https://www.google.com/maps/place/Winchip+Overhead+Door/data=!4m7!3m6!1s0x89de0c55956b48a9:0x2ef7566c9ae61366!8m2!3d42.753125!4d-73.7798919!16s%2Fg%2F1tg5d2wf!19sChIJqUhrlVUM3okRZhPmmmxW9y4,Winchip Overhead Door,,,Garage door supplier,,,http://www.winchipoverheaddoor.com/albany-garage-door.aspx?utm_source=Lathum+-+Google+Places&utm_medium=Lathum+-+Google+Places&utm_campaign=Lathum+-+Google+Places+Traffic,+1 518-785-6006,,https://lh3.googleusercontent.com/p/AF1QipPRN9pgyqQMDk-KKRcL3s7Ra81umb0ykEENQCLy=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:13.994Z,,,,
https://www.google.com/maps/place/DMC+Handyman+Services+LLC/data=!4m7!3m6!1s0x89dde35df7562693:0xc2e8d8bf884c6080!8m2!3d42.604014!4d-73.7183764!16s%2Fg%2F11rgbkj8n3!19sChIJkyZW913j3YkRgGBMiL_Y6MI,DMC Handyman Services LLC,5.0,180,Handyman/Handywoman/Handyperson,"6 Phillips Rd, Rensselaer, NY 12144, United States","J73J+JJ Rensselaer, New York, USA",,+1 518-209-8697,Closes soon ⋅ 6 pm ⋅ Opens 8:30 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvmfQ3i9vmKL5ypn1BA9vwEk9MdNMCAbvWB5Eflc5qzJ96Vj9QNCur7RTeYt3UxTl-TGN7P_bUszvrNpdoDVE0OKodtUidN6F5mJ9GBtID_VN1gGjv3dWim927XwxEM9AA31pbwA=w408-h408-k-no,true,8 am–6 pm,8:30 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:19.192Z,,,true,
https://www.google.com/maps/place/Vince%27s+Garage+%26+Supply+Inc/data=!4m7!3m6!1s0x89de0bb02131278b:0x2427b05fe4fc38d0!8m2!3d42.676243!4d-73.782999!16s%2Fg%2F1tdry9m7!19sChIJiycxIbAL3okR0Dj85F-wJyQ,Vince's Garage & Supply Inc,4.9,67,Auto repair shop,"40 Watervliet Ave, Albany, NY 12206, United States","M6G8+FR Albany, New York, USA",,+1 518-438-6775,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxVsI0XcAsI-3APivV5py-cPuJ3iiyRBiedGMZP3nsUdOpSNHGW89ZjDovvQWXXptHy74_fJdy5yyzXDQmdoWYBOSk84siz3tnU0Eqbo0M435afYZaV3LoZiEi0vTcLvox0sqdTEQ=w408-h724-k-no,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:24.318Z,,,,
https://www.google.com/maps/place/Otis+Elevator+Company/data=!4m7!3m6!1s0x89de097edd098b59:0xa68a5e248df4ccd4!8m2!3d42.6658687!4d-73.7444484!16s%2Fg%2F1tdp1gg1!19sChIJWYsJ3X4J3okR1Mz0jSReiqY,Otis Elevator Company,3.5,12,Elevator service,"20 Loudonville Rd, Albany, NY 12204, United States","M784+86 Albany, New York, USA",https://www.otis.com/,+1 518-426-4006,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJpkyZ_Rfcx7h2IxBkwb0edapD_jzoOQjLM0s3UJefunDEI8XJzWy8HzGV9gdpCqzB2cSo2hq185-GxuDGc_IX9Py2CLzSgO5YOll3X0KOVrU3BGXwTfZ_uduXlmsUhWBI5Skt=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:27.028Z,,,,
https://www.google.com/maps/place/Next+Level+Contractors/data=!4m7!3m6!1s0x8af40ae3e7f556a7:0x869c7726dacf02e2!8m2!3d42.6680845!4d-73.7572725!16s%2Fg%2F11v1blscfq!19sChIJp1b15-MK9IoR4gLP2iZ3nIY,Next Level Contractors,5.0,26,Contractor,,,https://nextlevelcontractors518.com/,+1 518-376-7414,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPqh3AbFJbrByNI7C2rsyyq2hJZeBWKEiWvFcaO=w408-h272-k-no,true,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:31.972Z,,,,
https://www.google.com/maps/place/Tuff+Shed+Albany/data=!4m7!3m6!1s0x89de73ebb25d6b4b:0x73c00932720b141b!8m2!3d42.7464215!4d-73.8662469!16s%2Fg%2F11jvqjfw5c!19sChIJS2tdsutz3okRGxQLcjIJwHM,Tuff Shed Albany,4.9,97,Shed builder,"2022 Central Ave, Albany, NY 12205, United States","P4WM+HG Albany, New York, USA",https://www.tuffshed.com/albany/,+1 518-300-4465,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOY5LSm-u_jKr_B1UzsLrjLu5xlT-vb7dzS1STb=w426-h240-k-no,true,10 am–7 pm,9 am–6 pm,10 am–5 pm,10 am–7 pm,Closed,10 am–7 pm,Closed,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:37.095Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Backyard+Sheds+%26+Gazebos/data=!4m7!3m6!1s0x89dde731cc025991:0xb0a3d5add4d5e4ef!8m2!3d42.5502624!4d-73.8066253!16s%2Fg%2F1tk6wxcd!19sChIJkVkCzDHn3YkR7-TV1K3Vo7A,Backyard Sheds & Gazebos,4.8,101,Shed builder,"1208 US-9W, Selkirk, NY 12158, United States","H52V+48 Selkirk, New York, USA",http://www.backyardshedco.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmb,+1 518-767-2671,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipPk4ljb0UoOVl_73jQcrGLK69W7yYW-n1MHiHFt=w408-h269-k-no,true,10 am–5 pm,10 am–4 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:43.010Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Patio+Enclosures+Sunrooms/data=!4m7!3m6!1s0x89de735b77b7f58b:0x7628675757c5491a!8m2!3d42.7260751!4d-73.8560875!16s%2Fg%2F11xdvjcs4!19sChIJi_W3d1tz3okRGknFV1dnKHY,Patio Enclosures Sunrooms,4.5,72,Sunroom contractor,"8 Access Rd, Albany, NY 12205, United States","P4GV+CH Albany, New York, USA",https://www.patioenclosures.com/,+1 518-269-4253,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM1JbJWoGotvAJAfdq99XByS8_syU9NfiRRpb67=w426-h240-k-no,true,9 am–7 pm,9 am–1 pm,9 am–1 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:48.184Z,,,,
https://www.google.com/maps/place/StoneTech+of+Albany/data=!4m7!3m6!1s0x89de0a94c703ee49:0x6cf586072904932f!8m2!3d42.6883225!4d-73.795264!16s%2Fg%2F11b8jd5m66!19sChIJSe4Dx5QK3okRL5MEKQeG9Ww,StoneTech of Albany,4.9,187,Concrete contractor,"19a Vatrano Rd, Albany, NY 12205, United States","M6Q3+8V Albany, New York, USA",http://stonetechofalbany.com/,+1 518-840-3030,Closes soon ⋅ 6 pm ⋅ Opens 6 am Sat,https://lh3.googleusercontent.com/p/AF1QipP6CM8vmrwbcEEZ_9l08FaBKD753GmZ2dcD9-A=w426-h240-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:53.418Z,,,,
https://www.google.com/maps/place/Around+The+Clock+Garage+Door+Repair/data=!4m7!3m6!1s0x89ddefcb33118b79:0x5332fe5ec3b98745!8m2!3d34.0699484!4d-118.813944!16s%2Fg%2F11rjqvwjbz!19sChIJeYsRM8vv3YkRRYe5w17-MlM,Around The Clock Garage Door Repair,,,Garage door supplier,,,,+1 310-919-2609,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOle8Lxwn-ZrnbcISOKm48NfZmnnoAzy4xvCKC3=w419-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-11-07T22:48:58.246Z,,,,
https://www.google.com/maps/place/Menands+True+Value+Hardware/data=!4m7!3m6!1s0x89de0935aab324d1:0xd637ba8aca4f381!8m2!3d42.6954097!4d-73.7209406!16s%2Fg%2F1w8wc09j!19sChIJ0SSzqjUJ3okRgfOkrKh7Yw0,Menands True Value Hardware,4.4,85,Hardware store,"359 Broadway, Menands, NY 12204, United States","M7WH+5J Menands, New York, USA",https://stores.truevalue.com/ny/menands/3549/,+1 518-465-7496,Closed ⋅ Opens 6:30 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iE9f_CoTtZXLM6gs-Hbtfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.10048&pitch=0&thumbfov=100,true,6:30 am–5 pm,6:30 am–2 pm,Closed,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-11-07T22:49:13.674Z,,,,
