placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,info,error
https://www.google.com/maps/place/PlumbFast+Plumbing+LLC/data=!4m7!3m6!1s0x885094f41c932279:0xee18cc901e79308d!8m2!3d34.6304907!4d-79.86097!16s%2Fg%2F11c7sq1hpb!19sChIJeSKTHPSUUIgRjTB5HpDMGO4,PlumbFast Plumbing LLC,4.6,87,Plumber,,,http://plumbfastllc.net/,+1 828-742-1777,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOUadiQFF9ykwIZKnCR7y8pE6UVvpmb6Zv_IQKK=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:10.630Z,,,,
"https://www.google.com/maps/place/High+Country+Carpentry,+llc/data=!4m7!3m6!1s0x8850f75ee651ae7d:0x7e762041b1106a69!8m2!3d36.272614!4d-81.6971185!16s%2Fg%2F11j5srkdp4!19sChIJfa5R5l73UIgRaWoQsUEgdn4","High Country Carpentry, llc",4.4,7,Custom home builder,,,http://highcountrycarpentryllc.com/,+1 828-964-2445,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOyX9PTm90J-2dG7nabVR1ppp43UYGm8hoMIxcM=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:15.274Z,,,,
https://www.google.com/maps/place/High+Country+Renovators/data=!4m7!3m6!1s0x8850fa8a9351dc01:0xb729fc1881f635db!8m2!3d36.1991537!4d-81.666735!16s%2Fg%2F1tmxx8px!19sChIJAdxRk4r6UIgR2zX2gRj8Kbc,High Country Renovators,,,General contractor,"Greenway Business Suites, 719 A Greenway Rd, Boone, NC 28607, United States","58XM+M8 Boone, North Carolina, USA",http://hcrenovators.com/,+1 828-406-1391,Open ⋅ Closes 5 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vUTyI42fAqxobd93H_uEJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.700905&pitch=0&thumbfov=100,true,8 am–5 am,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:20.084Z,,,,
https://www.google.com/maps/place/Douglas+L+Mc+Guire+Construction/data=!4m7!3m6!1s0x8850f0ee2c6ba2ed:0x53e51d0cb11bd05!8m2!3d36.20419!4d-81.7212281!16s%2Fg%2F1tdh944d!19sChIJ7aJrLO7wUIgRBb0Ry9BRPgU,Douglas L Mc Guire Construction,5.0,1,General contractor,"4041 NC-105, Boone, NC 28607, United States","673H+MG Boone, North Carolina, USA",http://www.mcguireconstruction.com/,+1 828-963-6680,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Aptgh673yBs_LnVSqM9ICw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.307&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:24.844Z,,,,
https://www.google.com/maps/place/BluWolf+Contracting+LLC/data=!4m7!3m6!1s0x23d35e3c00a3222d:0x5736f24c5c76fb64!8m2!3d36.3497981!4d-81.5861025!16s%2Fg%2F11w98l0kqg!19sChIJLSKjADxe0yMRZPt2XEzyNlc,BluWolf Contracting LLC,4.8,38,Contractor,,,https://www.bluwolfcontracting.com/,+1 980-480-9640,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOc5_6BVzbJGWqwUUt_znfQtvSxLO40FCM_1WNI=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:29.705Z,,,,
https://www.google.com/maps/place/McDaniel+Plumbing/data=!4m7!3m6!1s0x8850ecb21e6c2837:0x30c782fcf252626b!8m2!3d36.1132715!4d-81.8914556!16s%2Fg%2F1tdd1cx9!19sChIJNyhsHrLsUIgRa2JS8vyCxzA,McDaniel Plumbing,5.0,14,Plumber,,,http://mcdanielplumbingnc.com/,+1 828-406-5683,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNkm8h9cU5uN-HKUUbIYh4ZEkoZarTbEuCO_B5G=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:34.791Z,,,,
https://www.google.com/maps/place/Plumbers+First+llc/data=!4m7!3m6!1s0x435531dc897bd7a3:0x388d770f0bf43e85!8m2!3d36.30933!4d-83.6883545!16s%2Fg%2F11x2xlh2b_!19sChIJo9d7idwxVUMRhT70Cw93jTg,Plumbers First llc,5.0,1,Plumber,,,,+1 423-341-8687,,https://lh3.googleusercontent.com/p/AF1QipNsd5rIABt1H2zhzSmbKgXkwuYk_lZbowhURPXR=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:37.429Z,,,,
https://www.google.com/maps/place/Lloyd%27s+Plumbing+Co/data=!4m7!3m6!1s0x8850f29ba187baa7:0xbe4296ba58591d8c!8m2!3d36.164309!4d-81.836737!16s%2Fg%2F1tcv701p!19sChIJp7qHoZvyUIgRjB1ZWLqWQr4,Lloyd's Plumbing Co,,,Plumber,"540 State Rd 1355, Banner Elk, NC 28604, United States","5577+P8 Banner Elk, North Carolina, USA",,+1 828-898-7993,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IJUBPXxnqDIis2ImnAuoNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.57545&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:39.875Z,,,,
https://www.google.com/maps/place/Ridge+Runner+Construction/data=!4m7!3m6!1s0x8850fdf677c30dbf:0xdfa9591c3f38c2a3!8m2!3d36.185964!4d-81.4348756!16s%2Fg%2F11h6sb7chx!19sChIJvw3Dd_b9UIgRo8I4PxxZqd8,Ridge Runner Construction,4.3,6,Handyman/Handywoman/Handyperson,,,http://ridgerunnerconstrucion.org/,,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipN9aTXlb1A8y6f3OIlTBkdvP699FNP8_TSnQKYg=w426-h240-k-no,true,7:30 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:44.536Z,,,,
https://www.google.com/maps/place/Allport+Contracting+Referral+Services/data=!4m7!3m6!1s0x8850fbda6757d67d:0xd2a3bf5a9f755bbd!8m2!3d36.2083775!4d-81.663368!16s%2Fg%2F11k5gr16wq!19sChIJfdZXZ9r7UIgRvVt1n1q_o9I,Allport Contracting Referral Services,5.0,5,Construction company,,,,+1 828-457-1505,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPQXqJncjZNdK8wl3XvcRmTB49rP2eJQFJBR0_2=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:49.391Z,,,,
https://www.google.com/maps/place/Isaacs+Plumbing+Inc/data=!4m7!3m6!1s0x8850f47fbace2e25:0x7a1efdd1520e26!8m2!3d36.245086!4d-81.820417!16s%2Fg%2F1vjdqr_y!19sChIJJS7Oun_0UIgRJg5S0f0eegA,Isaacs Plumbing Inc,,,Plumber,"836 Howard Edmisten Rd, Sugar Grove, NC 28679, United States","65WH+2R Sugar Grove, Cove Creek, NC, USA",,+1 828-297-1648,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huTcNvsfpQqqb5gtNJDTHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.57822&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:51.988Z,,,,
"https://www.google.com/maps/place/Henry+Residential+Construction,+LLC/data=!4m7!3m6!1s0x21b5e49a86421fe9:0x256f6123e00c5d10!8m2!3d36.098776!4d-81.5334055!16s%2Fg%2F11spvn2431!19sChIJ6R9ChprktSEREF0M4CNhbyU","Henry Residential Construction, LLC",4.2,10,Construction company,,,http://henryresidential.us/,+1 828-263-4254,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzt4JEjbIDFW8KoVEaLPvSoA2eOg0gaCIxcRxe0R-dPAVBAeS1Xe5-8ZZRtHU0meGhq6Aj9uz2MB4VuaDWjH42m01vtOKOdy4k9YZZ3A4eYX9Wve_xLpneacGvqokiZbzChSo3q=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:56.912Z,,,LGBTQ+ friendly,
"https://www.google.com/maps/place/David+Scott+Construction,+Inc./data=!4m7!3m6!1s0x8850fa1401aceb7d:0x299c5cc9ea9e5d1!8m2!3d36.2168316!4d-81.6745334!16s%2Fg%2F1tdjrvg1!19sChIJfeusART6UIgR0eWpnszFmQI","David Scott Construction, Inc.",5.0,1,Home builder,"Boone, NC 28607, United States","688G+P5 Boone, North Carolina, USA",https://www.facebook.com/David-Scott-Construction-Inc-945587722125626/,+1 828-265-6348,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jED27-NXAeQBOepmzh0fSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.87083&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:13:59.741Z,,,,
https://www.google.com/maps/place/Carolina+Maintenance+Services/data=!4m7!3m6!1s0x8850fa44dcaffc91:0xec65aa2c189555b8!8m2!3d36.2003112!4d-81.6619793!16s%2Fg%2F1hc35twl2!19sChIJkfyv3ET6UIgRuFWVGCyqZew,Carolina Maintenance Services,,,Handyman/Handywoman/Handyperson,"1544 Blowing Rock Rd, Boone, NC 28607, United States","682Q+46 Boone, North Carolina, USA",,+1 828-260-4320,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1FGOfe6nMg1-BdzrdyHc4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.05246&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:02.337Z,,,,
https://www.google.com/maps/place/Sears+Heating+and+Air+Conditioning/data=!4m7!3m6!1s0x8850fa42be693e8f:0x7cb41ca64fbb2fd7!8m2!3d36.2008993!4d-81.6685462!16s%2Fg%2F11f_j5jt7t!19sChIJjz5pvkL6UIgR1y-7T6YctHw,Sears Heating and Air Conditioning,2.0,3,Air conditioning contractor,"1180 Blowing Rock Rd, Boone, NC 28607, United States","682J+9H Boone, North Carolina, USA",https://www.searshomeservices.com/repair/hvac-repair-service?utm_campaign=GMBhomeimprovement&utm_medium=organic&utm_source=GMBlisting&SID=3875&phone=8282032485,+1 828-203-2485,Closed ⋅ Opens 6 am Tue,https://lh3.googleusercontent.com/p/AF1QipOyELoluROglIJZY3K2Kqo3MnVkW48z4QON2HCu=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:07.122Z,,,,
https://www.google.com/maps/place/Adams+Plumbing/data=!4m7!3m6!1s0x8850f68b0f0f40b9:0xe2c468aba658f083!8m2!3d36.278576!4d-81.759073!16s%2Fg%2F1tcwxdz2!19sChIJuUAPD4v2UIgRg_BYpqtoxOI,Adams Plumbing,,,Plumber,"1059 Joe Shoemaker Rd, Cove Creek, NC 28692, United States","76HR+C9 Cove Creek, North Carolina, USA",,+1 828-297-4663,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nsh8WdoMzF_Q0_yg7YR5IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.38043&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:09.765Z,,,,
https://www.google.com/maps/place/Watauga+Building+Supply/data=!4m7!3m6!1s0x8850fa3fda5e973d:0x1682fe13786e3c12!8m2!3d36.2097015!4d-81.6667633!16s%2Fg%2F1tgw5qsb!19sChIJPZde2j_6UIgREjxueBP-ghY,Watauga Building Supply,4.4,24,Building materials store,"587 NC-105 Extension, Boone, NC 28607, United States","685M+V7 Boone, North Carolina, USA",https://www.wataugabuilding.com/,+1 828-264-2475,Closed ⋅ Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bCMHYMoZYsAVFpcy1BDkSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.584682&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:14.557Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Bearcat+Cove+at+Valle+Crucis/data=!4m7!3m6!1s0x8850f14eba4fffef:0xe8897b23c2be62e2!8m2!3d36.206821!4d-81.764812!16s%2Fg%2F11pcvr6kqz!19sChIJ7_9Puk7xUIgR4mK-wiN7ieg,Bearcat Cove at Valle Crucis,5.0,6,Homestay,"253 Hickory Trail Rd, Banner Elk, NC 28604, United States","664P+P3 Banner Elk, North Carolina, USA",http://www.vallecrucisrental.com/,+1 980-216-4802,,https://lh3.googleusercontent.com/p/AF1QipPmN6SqC_CxXS-YU4UlvdYrHpEg9xFiazjdGpEM=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:17.428Z,,,,
https://www.google.com/maps/place/Ruppert+Plumbing+Co/data=!4m7!3m6!1s0x8850ee4b663eca13:0x97553dea6e0fda54!8m2!3d36.124782!4d-81.736546!16s%2Fg%2F1tvgw0wq!19sChIJE8o-ZkvuUIgRVNoPbuo9VZc,Ruppert Plumbing Co,,,Plumber,"194 Maple Pk, Blowing Rock, NC 28605, United States","47F7+W9 Blowing Rock, North Carolina, USA",,+1 828-295-7413,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HTwYbpGrGho9EwUHKX_BLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.79867&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:20.062Z,,,,
"https://www.google.com/maps/place/BCS+Custom+Builders/@36.2145709,-81.6413092,17z/data=!3m1!4b1!4m6!3m5!1s0x8850fb9752c987c9:0x364eb3e5308592f4!8m2!3d36.2145709!4d-81.6413092!16s%2Fg%2F11qntmk9s5",BCS Custom Builders,3.0,2,General contractor,"141 Health Center Dr, Boone, NC 28607, United States","6975+RF Boone, North Carolina, USA",,+1 828-386-6255,Closed ⋅ Opens 8 am Tue,,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:26.890Z,,,,
https://www.google.com/maps/place/Doug+The+Plumber/data=!4m7!3m6!1s0x8851adaa1951aac5:0xd3c34583f5c491d3!8m2!3d36.4203212!4d-81.4681894!16s%2Fg%2F11vk12cn2k!19sChIJxapRGaqtUYgR05HE9YNFw9M,Doug The Plumber,5.0,36,Plumber,"413 South St, Jefferson, NC 28640, United States","CGCJ+4P Jefferson, North Carolina, USA",,+1 336-620-6291,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP9JZ767I3l4Kr17wiPgfbZQ0sn-NQgYDVDSu80=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:31.714Z,,,,
https://www.google.com/maps/place/Doby%27s+Plumbing/data=!4m7!3m6!1s0x8851ac9e8a3f32c9:0x218925f304599213!8m2!3d36.3948469!4d-81.4895438!16s%2Fg%2F11bvvzwf6j!19sChIJyTI_ip6sUYgRE5JZBPMliSE,Doby's Plumbing,4.8,214,Plumber,"712 S Jefferson Ave, West Jefferson, NC 28694, United States","9GV6+W5 West Jefferson, North Carolina, USA",http://www.plumbingwestjefferson.com/,+1 336-982-3629,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7GtKSWkmTco9CxtnIy_2lbbAFhXvbR-Aie1oRuoLP_dyeIMgSxIHbfYxtKyvVtZznQFiljRO6VfaOB-deMfwYs5iSuHFZdv5ffVLbZiAnk5_dy8_L_YquOyPwXA1TH_02QEDX1A=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:36.737Z,,,,
https://www.google.com/maps/place/Mountaineer+Handyman/data=!4m7!3m6!1s0x84c5f625e3c3ed21:0x43a4b7bc5b286a63!8m2!3d36.0262816!4d-81.8255605!16s%2Fg%2F11l2549m3g!19sChIJIe3D4yX2xYQRY2ooW7y3pEM,Mountaineer Handyman,4.9,9,Handyman/Handywoman/Handyperson,,,https://mountaineerhandyman.com/,+1 828-457-7705,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCpngFu2WVpUMfakMD3uFoG96smWOgxkXFRw1HucxbCPhuvdth5B51uPM63fiX95CM2QYdHNr0T7buMrcQxh4sZKpcrEDfgqJr9Ei_kXC4Q_4Fl9keQdjztvGTMUsKPBRM7YqK8wBkPYQM=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:41.726Z,,,,
https://www.google.com/maps/place/Upthagrove+Services+LLC/data=!4m7!3m6!1s0x88508d72cfa0ca57:0x5bd3c5a3723df43d!8m2!3d36.1972823!4d-81.8792643!16s%2Fg%2F11nmrvt1nx!19sChIJV8qgz3KNUIgRPfQ9cqPF01s,Upthagrove Services LLC,2.6,5,Contractor,"1103 Beech Mountain Pkwy Unit 4, Beech Mountain, NC 28604, United States","54WC+W7 Beech Mountain, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxN6dbbPFoI-HELS7Qw-VCC3hIUjVkicmXyy_cg5-AQqR_sKB_NxFo7cDaubhvFzDw4psP5aiP26RuEibBeuJsB1otWLx034kvn89KWC4XsKimkztzYjuFhRbNyOON1YnJ1UQKp=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:44.524Z,,,,
https://www.google.com/maps/place/B+%26+G+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x8851ab6a1938a49b:0xe33a5ea2d2a9bd4b!8m2!3d36.3766452!4d-81.491272!16s%2Fg%2F1tc_lvgn!19sChIJm6Q4GWqrUYgRS72p0qJeOuM,B & G Plumbing & Electrical,4.8,17,Plumber,"240 Helen Blevins Rd # 2, West Jefferson, NC 28694, United States","9GG5+MF West Jefferson, North Carolina, USA",http://plumbingbandg.com/,+1 336-246-9612,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1uX2_YUjYWGyqyHfontOjjyfGOpT1xMd0KTJfc5-gqpgCZQdIuYsG01aTTutQjPPyMdYdERXli5NIJAk9EewPjeiRKQssGkox0l0STLyd4r6ldVSP6t53a5EMRZag0sFVrwhp=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:47.211Z,,,,
https://www.google.com/maps/place/Jeff+Ogden+Inc./data=!4m7!3m6!1s0x2742d989100d268b:0x2ce7512cde79b670!8m2!3d35.6160225!4d-81.133402!16s%2Fg%2F11w7rrt0xp!19sChIJiyYNEInZQicRcLZ53ixR5yw,Jeff Ogden Inc.,5.0,4,Plumber,,,https://www.mountainfiregas.com/,+1 828-379-9551,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOCmfLz7Kv9H6G9uEvJtK_zzcwuD6SQiYaDEsUy=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:51.834Z,,,,
https://www.google.com/maps/place/New+River+Building+Supply/data=!4m7!3m6!1s0x8850f0916b244dd1:0xf8208321570e8e3f!8m2!3d36.2069969!4d-81.7065277!16s%2Fg%2F1td4ktsm!19sChIJ0U0ka5HwUIgRP44OVyGDIPg,New River Building Supply,4.8,80,Hardware store,"3148 NC-105 South, Boone, NC 28607, United States","674V+Q9 Boone, North Carolina, USA",http://www.newriverbuilding.com/,+1 828-264-5650,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyIQDEYuSTwQrKNa7NySYu-Fre-ompRwlMornqGUpmdepsvcr-XewwxHWs7EN6mfLTK6d5jilwJDM2McECOEdfwjQAWBi_T65udWbUhER9vguTUmvXQ-CkXrG9qEs6Odnc4ClNLg=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:14:56.773Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Randall+Forbes+Plumbing/data=!4m7!3m6!1s0x8850934bffffffff:0x113649319f7fcc20!8m2!3d36.0731004!4d-81.9229169!16s%2Fg%2F1vn9psph!19sChIJ_____0uTUIgRIMx_nzFJNhE,Randall Forbes Plumbing,4.1,20,Plumber,"1301 Millers Gap Hwy, Newland, NC 28657, United States","33FG+6R Newland, North Carolina, USA",https://forbesplumbingservices.com/,+1 828-733-3306,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiCUOvuzOBlS8NEBz4b0rOBg6AkM0RYwZnliMUD-m1Q_DBJXE5aWmkMDRbZuVzVJNzdBJ4LwODo4vq55g25KGnB_wXGziOdipm8aetvQ_CZK_nFkm2P81Kt03-XJJlBliYyC1j=w408-h281-k-no,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:01.711Z,,,,
https://www.google.com/maps/place/BAlCA+INC.+OF+BEECH+MOUNTAINS/data=!4m7!3m6!1s0x4bb8878281837d8d:0x43cbb68c96392b01!8m2!3d36.2086845!4d-81.8907155!16s%2Fg%2F11vpm3zjd4!19sChIJjX2DgYKHuEsRASs5loy2y0M,BAlCA INC. OF BEECH MOUNTAINS,,,Plumber,,,https://www.balcainc.com/,+1 828-773-6023,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipN3bJ6HHCb1neBso0AmtBw3aT_2zhb6KpiSv4Au=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,7 am–5:30 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:06.558Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/New+River+Plumbing+Co/data=!4m7!3m6!1s0x8851ab48a04397dd:0x9d9db6d849bff128!8m2!3d36.3759817!4d-81.5048789!16s%2Fg%2F1tgdtvcd!19sChIJ3ZdDoEirUYgRKPG_Sdi2nZ0,New River Plumbing Co,5.0,1,Plumber,"1140 Beaver Creek School Rd, West Jefferson, NC 28694, United States","9FGW+92 West Jefferson, North Carolina, USA",,+1 336-846-7766,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aY4476YAQynGU5GqDQKf8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.9241&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:09.264Z,,,,
https://www.google.com/maps/place/High+Country+Custom+Plumbing/data=!4m7!3m6!1s0x88505556b6bb4233:0xf4428c3e251b96bb!8m2!3d36.249749!4d-81.662556!16s%2Fg%2F11qr9f2p6k!19sChIJM0K7tlZVUIgRu5YbJT6MQvQ,High Country Custom Plumbing,4.5,8,Plumber,,,,+1 336-977-7730,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPAdepmdLs-QgJv00x1ZcDdr29H-wcLD-221S8z=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:14.172Z,,,,
