placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday
https://www.google.com/maps/place/Golisano+Pediatrics+-+Lehigh+Acres/data=!4m7!3m6!1s0x88db7251bf732979:0xeacc3bde80220e20!8m2!3d26.6086198!4d-81.6540146!16s%2Fg%2F1th82rrt!19sChIJeSlzv1Fy24gRIA4igN47zOo,Golisano Pediatrics - Lehigh Acres,3.8,,Pediatrician,"260 Beth Stacey Blvd # C, Lehigh Acres, FL 33936, United States","J85W+C9 Lehigh Acres, Florida, USA",https://www.leehealth.org/our-services/pediatric-primary-care?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 239-343-9888,Closes soon · 6:15 pm · Opens 7:50 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hB91wZ601sSU13LFNcGbgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.4262&pitch=0&thumbfov=100,true,7:50 am–6:15 pm,"https://www.google.com/maps/search/pediatrician+in+Lehigh+Acres+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:41:48.613Z,,,,,,,
https://www.google.com/maps/place/Pediatric+Centers-Lee+County/data=!4m7!3m6!1s0x88db7253d1db51cd:0xece6e51def6c9c6d!8m2!3d26.6071087!4d-81.6521792!16s%2Fg%2F1tcv_6wy!19sChIJzVHb0VNy24gRbZxs7x3l5uw,Pediatric Centers-Lee County,2.9,,Pediatrician,"222 Plaza Dr, Lehigh Acres, FL 33936, United States","J84X+R4 Lehigh Acres, Florida, USA",,+1 239-368-5437,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipODT2YY9LSZyy88rve3FMTLxTClbWEuJ8BGrSdM=w426-h240-k-no,true,"8:30–11:30 am, 12:30–5 pm","https://www.google.com/maps/search/pediatrician+in+Lehigh+Acres+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:41:53.264Z,,,,,,,
https://www.google.com/maps/place/Dr.+Georgia+Rocha-Rodriguez/data=!4m7!3m6!1s0x88db6c699e155555:0x8b5cfa108a81d9a6!8m2!3d26.6214408!4d-81.7594748!16s%2Fg%2F11rwxg2t15!19sChIJVVUVnmls24gRptmBihD6XIs,Dr. Georgia Rocha-Rodriguez,5.0,,Pediatrician,"5700 Lee Blvd, Lehigh Acres, FL 33971, United States","J6CR+H6 Lehigh Acres, Florida, USA",https://www.ppcswfl.com/practitioner/georgia-rocha-rodriguez-m-d/,+1 239-481-5437,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fmkwPV0idrzQZ2Zn4AqA4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.199471&pitch=0&thumbfov=100,false,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lehigh+Acres+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:41:57.860Z,,,,,,,
https://www.google.com/maps/place/Dr.+Osvaldo+Morales+Del+Castillo/data=!4m7!3m6!1s0x88db7253d1baaaab:0x70e5e842cc9df7f5!8m2!3d26.6070936!4d-81.6522667!16s%2Fg%2F11p07b7nkm!19sChIJq6q60VNy24gR9fedzELo5XA,Dr. Osvaldo Morales Del Castillo,3.9,,Pediatrician,"222 Plaza Dr, Lehigh Acres, FL 33936, United States","J84X+R3 Lehigh Acres, Florida, USA",,+1 239-278-9983,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BjNN9X9yU2yM9QdD_ALDbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.0525&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Lehigh+Acres+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:00.336Z,,,,,,,
https://www.google.com/maps/place/Dr.+Miguel+Alvarez/data=!4m7!3m6!1s0x88db7253d1a535c5:0x3f70f76522a757e3!8m2!3d26.6070936!4d-81.6522667!16s%2Fg%2F11sc_ygwvy!19sChIJxTWl0VNy24gR41enImX3cD8,Dr. Miguel Alvarez,5.0,,Pediatrician,"222 Plaza Dr, Lehigh Acres, FL 33936, United States","J84X+R3 Lehigh Acres, Florida, USA",,+1 239-368-5437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BjNN9X9yU2yM9QdD_ALDbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.0525&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Lehigh+Acres+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:03.139Z,,,,,,,
"https://www.google.com/maps/place/Dr.+Stanley+L.+Wiggins,+MD/data=!4m7!3m6!1s0x88db6c4269e96331:0x3579e0ff24e2eac!8m2!3d26.6213483!4d-81.7594935!16s%2Fg%2F1v8l0dyj!19sChIJMWPpaUJs24gRrC5O8g-eVwM","Dr. Stanley L. Wiggins, MD",5.0,,Pediatrician,"5700 Lee Blvd, Lehigh Acres, FL 33971, United States","J6CR+G6 Lehigh Acres, Florida, USA",https://www.ppcswfl.com/practitioner/stanley-wiggins-m-d/,+1 239-481-5437,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fmkwPV0idrzQZ2Zn4AqA4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.189673&pitch=0&thumbfov=100,false,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lehigh+Acres+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:07.677Z,,,,,,,
"https://www.google.com/maps/place/Pediatric+Primary+Care+%7C+Banafsheh+Kinakhooy,+MD/data=!4m7!3m6!1s0x88db6d91b89fb5cb:0xcf10a03f69cb5f9a!8m2!3d26.6201602!4d-81.7594748!16s%2Fg%2F11h500qwfz!19sChIJy7WfuJFt24gRml_LaT-gEM8","Pediatric Primary Care | Banafsheh Kinakhooy, MD",3.0,,,"5705 Lee Blvd #1, Lehigh Acres, FL 33971, United States","J6CR+36 Lehigh Acres, Florida, USA",http://www.leehealth.org/community-health/,+1 239-343-1800,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZmJ47q6WeKFXn6dkNKR7kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.9806&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Lehigh+Acres+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:12.220Z,,,,,,,
https://www.google.com/maps/place/Comprehensive+Pediatric+%26+Neonatal+Clinic/data=!4m7!3m6!1s0x88db1907f05fdaa3:0xe76ea8ac54482aee!8m2!3d26.3311084!4d-81.7967463!16s%2Fg%2F11t156l_g8!19sChIJo9pf8AcZ24gR7ipIVKyobuc,Comprehensive Pediatric & Neonatal Clinic,4.8,,Pediatrician,"9400 Bonita Beach Rd SE #204, Bonita Springs, FL 34135, United States","86J3+C8 Bonita Springs, Florida, USA",https://cpnclinic.com/,+1 239-422-6020,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogJ4bd6JntSEps7w4ONg-GYRy4tUNCmP96s3jmxMp4-JikLkE4n6K1MsR06Q1HDaNTsgsUDPJ8cA2f9iAcHPJ0Cy_ztlMtfgctPoi7C3PLHIDCxTJyhpcTJzqmgxCHBMHNDaWz=w408-h307-k-no,false,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:33.141Z,,,,,,,
https://www.google.com/maps/place/Abby+Pediatric+Care+PPEC-Fort+Myers/data=!4m7!3m6!1s0x88db418860f5e6ed:0xd6694e6b44eeb620!8m2!3d26.5877546!4d-81.8823146!16s%2Fg%2F11vjnwbby8!19sChIJ7eb1YIhB24gRILbuRGtOadY,Abby Pediatric Care PPEC-Fort Myers,5.0,,Medical Center,"31 Barkley Cir Suite 2A, Fort Myers, FL 33907, United States","H4Q9+43 Fort Myers, Florida, USA",https://abbyppec.com/,+1 239-245-7248,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOTcPoGJgyIMIcnmGiPm0fFOkPa7KqmGC7q5Mo5=w408-h306-k-no,true,7 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:37.767Z,,,,,,,
https://www.google.com/maps/place/Golisano+Pediatrics+-+Coconut+Point/data=!4m7!3m6!1s0x88db17d63422678d:0x639e4a856fd5cb91!8m2!3d26.3961472!4d-81.8068392!16s%2Fg%2F11ftkwh3nk!19sChIJjWciNNYX24gRkcvVb4VKnmM,Golisano Pediatrics - Coconut Point,3.9,,Pediatrician,"23450 Via Coconut Point, Bonita Springs, FL 34135, United States","95WV+F7 Bonita Springs, Florida, USA",https://www.leehealth.org/our-services/pediatric-primary-care?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 239-468-0154,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO4JIvW1dscTXjDNsUsfcUa0MJW0ptfQQDKmL1t=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:42.341Z,,,,,,,
https://www.google.com/maps/place/Island+Coast+Pediatrics/data=!4m7!3m6!1s0x88db16c55249d9ed:0x3e6fed74056ac697!8m2!3d26.432216!4d-81.7901414!16s%2Fg%2F1tf3cbkm!19sChIJ7dlJUsUW24gRl8ZqBXTtbz4,Island Coast Pediatrics,4.2,,Pediatrician,"9911 Corkscrew Rd #101, Estero, FL 33928, United States","C6J5+VW Estero, Florida, USA",https://www.icpeds.com/locations/estero.html,+1 239-947-5000,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerljUs5QvCZJog2Ng9IuafPqERADh0L90y0k01YDFZwC6Jle6HiDWzEeCsN9UhsJvUl7P8T5P1Ogf62RA06YMSZ-F94SS5C8P9zWuA0wnMNQNVADvZvAN89nvYbqbyxWovf3_yM=w408-h725-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:46.957Z,,,,,,,
https://www.google.com/maps/place/Starz+Pediatrics+-+Primary+%26+Urgent+Care/data=!4m7!3m6!1s0x88db17d68e7d43bb:0x53827f261dba4451!8m2!3d26.4515252!4d-81.8213029!16s%2Fg%2F11pz8t7jn5!19sChIJu0N9jtYX24gRUUS6HSZ_glM,Starz Pediatrics - Primary & Urgent Care,4.8,,Urgent care center,"19910 S Tamiami Trl C, Estero, FL 33928, United States","F52H+JF Estero, Florida, USA",http://www.starzpeds.com/,+1 239-966-7827,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMoaL1bnEypGQ57sFBE4uOOcY5BHI94uzHFo9Y-=w408-h306-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:51.597Z,,,,,,,
"https://www.google.com/maps/place/Pediatrics+%7C+Denise+Drago,+MD/@26.3961834,-81.8069083,17z/data=!3m1!4b1!4m6!3m5!1s0x88db4023de4bfffd:0x406bf9495847d09!8m2!3d26.3961834!4d-81.8069083!16s%2Fg%2F11bbx0gfhm","Pediatrics | Denise Drago, MD",4.0,,Pediatrician,"Coconut Point, 23450 Via Coconut Point, Bonita Springs, FL 34135, United States","95WV+F6 Bonita Springs, Florida, USA",http://www.leehealth.org/lee-physician-group/physicians/drago-denise.asp,+1 239-343-9888,,,true,,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:42:56.351Z,,,,,,,
https://www.google.com/maps/place/De+La+Vega+Pediatrics/data=!4m7!3m6!1s0x88db4016096e59e7:0x7dce8b0c9880133f!8m2!3d26.558806!4d-81.8790346!16s%2Fg%2F1td72tfk!19sChIJ51luCRZA24gRPxOAmAyLzn0,De La Vega Pediatrics,3.4,,Pediatrician,"12781 World Plaza Ln #1, Fort Myers, FL 33907, United States","H45C+G9 Fort Myers, Florida, USA",http://www.delavegapediatrics.com/,+1 239-277-5877,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=syZUVXbqFPgcqhUMqPZOcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.7088&pitch=0&thumbfov=100,true,7:30 am–3:30 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:00.878Z,,,,,,,
https://www.google.com/maps/place/Pediatric+%26+Perinatal+Chiropractic+Center/data=!4m7!3m6!1s0x88db3f146ef4a8f3:0xbd615d5d880ba96e!8m2!3d26.5586206!4d-81.8783364!16s%2Fg%2F11jfdrg5pb!19sChIJ86j0bhQ_24gRbqkLiF1dYb0,Pediatric & Perinatal Chiropractic Center,5.0,,Chiropractor,"12731 World Plaza Ln Bldg 83-1, Fort Myers, FL 33907, United States","H45C+CM Fort Myers, Florida, USA",http://www.pandpchiro.com/,+1 239-887-3283,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipN2ir02R88J0m5AK8De46AhICwWGMZBvMMzCKbm=w408-h544-k-no,true,"9 am–1 pm, 3–6 pm","https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:05.511Z,Identifies as women-owned,,,,,,
https://www.google.com/maps/place/Physicians%27+Primary+Care+of+SWFL+Estero+Pediatrics/data=!4m7!3m6!1s0x88db170068953265:0xa7bdaff92d8910ab!8m2!3d26.4323813!4d-81.7872566!16s%2Fg%2F11y9mdll_k!19sChIJZTKVaAAX24gRqxCJLfmvvac,Physicians' Primary Care of SWFL Estero Pediatrics,4.7,,Pediatrician,"10200 Arcos Ave suite 101, Estero, FL 33928, United States","C6J7+X3 Estero, Florida, USA",https://www.ppcswfl.com/,+1 239-481-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOgngQl69Oy_MFIFvHg7kroS-80vR8q7MpIKpID=w408-h261-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:10.089Z,,,,,,,
"https://www.google.com/maps/place/Michel+Saaloukeh,+MD,+FAAP,+IBCLC/data=!4m7!3m6!1s0x88db1977a1982d17:0xc287cd0106439118!8m2!3d26.3311084!4d-81.7967463!16s%2Fg%2F11s5gxhvl0!19sChIJFy2YoXcZ24gRGJFDBgHNh8I","Michel Saaloukeh, MD, FAAP, IBCLC",4.6,,Neonatal physician,"BONITA PALMS PROFESSIONAL CENTER, 9400 Bonita Beach Rd SE #204, Bonita Springs, FL 34135, United States","86J3+C8 Bonita Springs, Florida, USA",https://cpnclinic.com/about,+1 239-422-6020,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7eKehRPyVKoNjwt7RhLyH05h52EP3B2u6_shwFQOQVBpWgHCatI3u1P87_Iaix9BCeqYEa2dTXJR-s1883XlNEIbYdE7u3CbL04qUx9GkYHIPygGTCwqVByn3M28jkfvRDMV_QQ=w408-h544-k-no,false,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:14.736Z,,,,,,,
https://www.google.com/maps/place/Golisano+Children%27s+Hospital/data=!4m7!3m6!1s0x88db3ef70d32230b:0x4ad617420701cf97!8m2!3d26.5068466!4d-81.9120247!16s%2Fg%2F1tdxwty5!19sChIJCyMyDfc-24gRl88BB0IX1ko,Golisano Children's Hospital,3.9,,Children's hospital,"9981 S Healthpark Dr, Fort Myers, FL 33908, United States","G34Q+P5 Fort Myers, Florida, USA",https://www.leehealth.org/golisano-childrens-hospital-of-southwest-florida?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 239-343-5437,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNicg5p2FdmCsjvbPYxQt-QWy_iCjJvhwxOcv1R=w426-h240-k-no,true,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:19.761Z,,,,,,,
"https://www.google.com/maps/place/Dr.+Elliot+M.+Reisman,+MD/data=!4m7!3m6!1s0x88db6baa89a412c7:0x9a6f73a91e179206!8m2!3d26.6097149!4d-81.8200701!16s%2Fg%2F1tfdznny!19sChIJxxKkiapr24gRBpIXHqlzb5o","Dr. Elliot M. Reisman, MD",,,Pediatric urologist,"4550 Colonial Blvd, Fort Myers, FL 33966, United States","J55H+VX Fort Myers, Florida, USA",,+1 727-456-1055,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8R6JHYs63t4FdXsoiGuZxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.85773&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:22.294Z,,,,,,,
"https://www.google.com/maps/place/Dr.+Ethan+G.+Polsky,+MD/data=!4m7!3m6!1s0x88db6baa89a412c7:0x7885635deb315215!8m2!3d26.6097149!4d-81.8200701!16s%2Fg%2F1tfm2804!19sChIJxxKkiapr24gRFVIx611jhXg","Dr. Ethan G. Polsky, MD",,,Pediatric urologist,"4550 Colonial Blvd, Fort Myers, FL 33966, United States","J55H+VX Fort Myers, Florida, USA",,+1 727-456-1055,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8R6JHYs63t4FdXsoiGuZxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.85773&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:24.816Z,,,,,,,
https://www.google.com/maps/place/Pediatra+Carolina+Rico/data=!4m7!3m6!1s0x88db1b8c7ec73d81:0x86b7eb53842813f1!8m2!3d26.3295844!4d-81.7560455!16s%2Fg%2F11qnr4rkj1!19sChIJgT3Hfowb24gR8RMohFPrt4Y,Pediatra Carolina Rico,2.8,,Pediatrician,"11943 Saradrienne Ln, Bonita Springs, FL 34135, United States","86HV+RH Bonita Springs, Florida, USA",https://firstchoicekidcare.org/provider/carolina-rico-rojas/,+1 844-342-7935,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MqjS5QP4Hqz-zKECg3o9mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.63342&pitch=0&thumbfov=100,false,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:29.455Z,,,,,,,
https://www.google.com/maps/place/Pediatric+Ent+Of+Southwest+Florida/data=!4m7!3m6!1s0x88db3ff6835b58a3:0xa8cc48ac71bee280!8m2!3d26.5616983!4d-81.8822475!16s%2Fg%2F11c5_3dy80!19sChIJo1hbg_Y_24gRgOK-caxIzKg,Pediatric Ent Of Southwest Florida,3.0,,Pediatrician,"12431 Brantley Commons Ct #102, Fort Myers, FL 33907, United States","H469+M4 Fort Myers, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jYA8t9dckMDSaAD56dbeJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.2113738&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:32.084Z,,,,,,,
"https://www.google.com/maps/place/Dr.+Yves+L.+Homsy,+MD/data=!4m7!3m6!1s0x88db6baa89a412c7:0xcad121aacbd11ebf!8m2!3d26.6097149!4d-81.8200701!16s%2Fg%2F1hbpwsd8y!19sChIJxxKkiapr24gRvx7Ry6oh0co","Dr. Yves L. Homsy, MD",,,Pediatric urologist,"4550 Colonial Blvd, Fort Myers, FL 33966, United States","J55H+VX Fort Myers, Florida, USA",,+1 727-456-1055,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8R6JHYs63t4FdXsoiGuZxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.85773&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:34.581Z,,,,,,,
"https://www.google.com/maps/place/Concierge+Pediatrics+of+SWFL+-+Carmen+Litzler,+PA/data=!4m7!3m6!1s0x88db1525c64d632b:0x69c598a43d4cc68f!8m2!3d26.4316942!4d-81.7989922!16s%2Fg%2F11rdx1t0_g!19sChIJK2NNxiUV24gRj8ZMPaSYxWk","Concierge Pediatrics of SWFL - Carmen Litzler, PA",5.0,,Pediatrician,"9351 Corkscrew Rd Suite 101, Estero, FL 33928, United States","C6J2+MC Estero, Florida, USA",https://www.carmenlitzlerpa.com/?y_source=1_MjcxMDYzNzUtNzE1LWxvY2F0aW9uLndlYnNpdGU=,+1 239-565-0978,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNR5DL_vvpQFs4tmW_0nIfXzzDO75moTZIuxfro=w408-h408-k-no,true,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:39.091Z,LGBTQ+ friendly,,,,,,
"https://www.google.com/maps/place/Pediatric+Dentistry+of+Florida,+Dr.+Tim+Verwest+DMD+%26+Associates/data=!4m7!3m6!1s0x88db3f755e8c55a5:0x5d850ec1ab0dcb52!8m2!3d26.5409767!4d-81.8866865!16s%2Fg%2F1tfgkmjt!19sChIJpVWMXnU_24gRUssNq8EOhV0","Pediatric Dentistry of Florida, Dr. Tim Verwest DMD & Associates",4.6,,Pediatric dentist,"8016 Summerlin Lakes Dr, Fort Myers, FL 33907, United States","G4R7+98 Fort Myers, Florida, USA",https://drverwest.com/,+1 239-482-2722,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOovsEO7xmDJqi9hT9b4_qhr-lZdwgwyzlVvNgF=w408-h275-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:43.871Z,,,,,,,
https://www.google.com/maps/place/Pediatric+Pulmonology+and+Sleep+Medicine+of+Florida+LLC/data=!4m7!3m6!1s0x88db3feae7c17b29:0xcccb2aecd0330a87!8m2!3d26.5576271!4d-81.8840518!16s%2Fg%2F11bwynxrsm!19sChIJKXvB5-o_24gRhwoz0Owqy8w,Pediatric Pulmonology and Sleep Medicine of Florida LLC,2.8,,Child health care center,"12748 University Dr, Fort Myers, FL 33907, United States","H458+39 Fort Myers, Florida, USA",http://www.swflkidlung.com/,+1 239-437-5500,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jQnwVlAHq-2v_7C-BuEaEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.15114576&pitch=0&thumbfov=100,true,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:48.389Z,LGBTQ+ friendly,,,,,,
https://www.google.com/maps/place/Oakes-Lottridge+Andrew+MD/data=!4m7!3m6!1s0x88db41caa3f37d5b:0xf8de681a156e7dd9!8m2!3d26.61355!4d-81.8875725!16s%2Fg%2F1v4ptthx!19sChIJW33zo8pB24gR2X1uFRpo3vg,Oakes-Lottridge Andrew MD,3.0,,Family practice physician,"1315 Florida Ave, Fort Myers, FL 33901, United States","J476+CX Fort Myers, Florida, USA",,+1 239-415-1111,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerR6jYmpmsTEINoqLqur6Rrz4hG9DH14xHpLuyj3XpCvRPMs6fWZKWZ1EnijoPNzMSDjlg7r1EMIRHKs7ID6iUwl3cckt1NYBsYVjSQq3354Kfgl8M2xPfkSjphnM3JWnltatUx=w408-h544-k-no,false,,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:50.862Z,,,,,,,
https://www.google.com/maps/place/Caroline+Hage+Rouzeau/data=!4m7!3m6!1s0x88db69850f3a0c03:0x4d3a260cabccc577!8m2!3d26.6652636!4d-81.8314427!16s%2Fg%2F11qgb7ln1d!19sChIJAww6D4Vp24gRd8XMqwwmOk0,Caroline Hage Rouzeau,4.0,,Family practice physician,"4040 Palm Beach Blvd, Fort Myers, FL 33916, United States","M589+4C Fort Myers, Florida, USA",,+1 239-332-0417,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dd4kgRjkvWbNe6PSibkdCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.38318&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:53.422Z,,,,,,,
https://www.google.com/maps/place/smiLee+Pediatric+Dentistry+%26+Orthodontics/data=!4m7!3m6!1s0x88db6deef04a8cb1:0x6b9f0883de92764c!8m2!3d26.5722573!4d-81.7519035!16s%2Fg%2F11nz1np5p2!19sChIJsYxK8O5t24gRTHaS3oMIn2s,smiLee Pediatric Dentistry & Orthodontics,5.0,,Pediatric dentist,"11924 Fairway Lakes Dr, Fort Myers, FL 33913, United States","H6CX+W6 Fort Myers, Florida, USA",https://www.drsmilee.com/,+1 239-329-6006,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNTOVRjRHWV9RmRuLNFk-isocR82jjO-MzSgZk_=w408-h272-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:43:57.828Z,,,,,,,
"https://www.google.com/maps/place/Pediatric+Behavioral+Health+-+Bonita+Health+Center/@26.3954912,-81.8086867,17z/data=!3m1!4b1!4m6!3m5!1s0x88db170d20763cff:0x55aa1023b83eb151!8m2!3d26.3954912!4d-81.8086867!16s%2Fg%2F11tfm4l90x",Pediatric Behavioral Health - Bonita Health Center,,,Medical office,"3501 Health Center Blvd, Bonita Springs, FL 34135, United States","95WR+5G Bonita Springs, Florida, USA",https://www.leehealth.org/our-services/pediatric-behavioral-health,+1 239-343-6050,,,true,,"https://www.google.com/maps/search/pediatrician+in+Bonita+Springs+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-10T22:44:02.372Z,,,,,,,
