placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error
"https://www.google.com/maps/place/DSC+Accountants+%26+Auditors,+Harrogate/data=!4m7!3m6!1s0x487953dc533b70a9:0x74df36d152613558!8m2!3d53.9936676!4d-1.5358806!16s%2Fg%2F11g_srvz1!19sChIJqXA7U9xTeUgRWDVhUtE233Q","DSC Accountants & Auditors, Harrogate",5.0,4,Certified public accountant,"Tattersall House, E Parade, Harrogate HG1 5LT, United Kingdom","XFV7+FJ Harrogate, United Kingdom",http://www.dscca.com/,+44 1423 560547,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npiLnaYCqAoF5MsiY1Ai8F4Olm8hIJAUmP7M0mlbtKEJvPVvVUA3B8FVahUF_-7NvcAspK1g5iNiwSqZRkj1MnpfIWJ2JYV8rcVZCsxyQz7PVP82JuJ-UsMwjZb0DNykEc3kjnEug=w408-h306-k-no,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:49:36.760Z,,
https://www.google.com/maps/place/TaxAssist+Accountants/data=!4m7!3m6!1s0x48795167939b182f:0x4a22808e848e70fd!8m2!3d53.9786277!4d-1.5339066!16s%2Fg%2F1td2gfb1!19sChIJLxibk2dReUgR_XCOhI6AIko,TaxAssist Accountants,4.8,38,Accountant,"6 Mount St, Harrogate HG2 8DQ, United Kingdom","XFH8+FC Harrogate, United Kingdom",https://www.taxassist.co.uk/accountants/harrogate/?utm_source=google&utm_medium=google_my_business&utm_campaign=local,+44 1423 871870,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WbSNWvev7xX6adG1CsuFRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.41826&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:49:41.265Z,LGBTQ+ friendly,
https://www.google.com/maps/place/SMH+Howard+Matthews/data=!4m7!3m6!1s0x487953de15a886bd:0x3ca728f7bdafb474!8m2!3d53.9922654!4d-1.5335059!16s%2Fg%2F1v1skrgm!19sChIJvYaoFd5TeUgRdLSvvfcopzw,SMH Howard Matthews,5.0,27,Accountant,"Queensgate House, 23 N Park Rd, Harrogate HG1 5PD, United Kingdom","XFR8+WH Harrogate, United Kingdom",https://smh.group/howard-matthews/,+44 1423 524322,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPo23Mw8dxIabSlQ5NKHrS2OkbEXx2l_lpSXbHE=w408-h544-k-no,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:49:46.234Z,,
https://www.google.com/maps/place/Bushells+Accountants/data=!4m7!3m6!1s0x487953e05eff7ce3:0xb781d5d52060814a!8m2!3d53.990461!4d-1.538051!16s%2Fg%2F1tjz7gfn!19sChIJ43z_XuBTeUgRSoFgINXVgbc,Bushells Accountants,5.0,3,Accountant,"6 Victoria Ave, Harrogate HG1 1ED, United Kingdom","XFR6+5Q Harrogate, United Kingdom",http://www.bushellsaccountants.co.uk/,+44 1423 566588,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s5cQxo1uvs4L7uJN-chpyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.32251&pitch=0&thumbfov=100,true,Closed,9:30 am–3 pm,9:30 am–3 pm,9:30 am–3 pm,9:30 am–3 pm,9:30 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:49:50.795Z,,
https://www.google.com/maps/place/PMH+Accountancy+Services+Ltd/data=!4m7!3m6!1s0x487953f1891beb9f:0x7e7510e9c0b65e4d!8m2!3d54.0013458!4d-1.5559179!16s%2Fg%2F11b87f23zt!19sChIJn-sbifFTeUgRTV62wOkQdX4,PMH Accountancy Services Ltd,5.0,1,Accountant,"11, Flexspace, Harrogate HG3 2XA, United Kingdom","2C2V+GJ Harrogate, United Kingdom",,+44 800 094 9746,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-mEa-AT4i5OLnuMAh1Nlwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.74344&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:49:55.270Z,,
https://www.google.com/maps/place/Andrew+M+Peel+-+Accountants+%26+Tax+Advisers/data=!4m7!3m6!1s0x48795329b7eefb85:0x905ef26be5f62e96!8m2!3d53.9939445!4d-1.5002384!16s%2Fg%2F11fnyp4pzp!19sChIJhfvutylTeUgRli725WvyXpA,Andrew M Peel - Accountants & Tax Advisers,,,Accountant,"9 Greenfields Dr, Harrogate HG2 7BL, United Kingdom","XFVX+HW Harrogate, United Kingdom",,+44 7738 155821,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uKMDPwn3at-04EEldBbz4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.107445&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:00.021Z,,
https://www.google.com/maps/place/R+Stride+%26+Co+Accountants/data=!4m7!3m6!1s0x487953f2d1ace817:0xa36d72ee1211171c!8m2!3d54.0078541!4d-1.5526185!16s%2Fg%2F11cfj0c_x!19sChIJF-is0fJTeUgRHBcREu5ybaM,R Stride & Co Accountants,4.4,7,Accounting firm,"Rear of, Eastville Terrace, The Old Coach House, Ripon Rd, Harrogate HG1 3HJ, United Kingdom","2C5W+4X Harrogate, United Kingdom",http://www.rstride.co.uk/,+44 1423 561732,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN8zsKL3-pqvg0czYa5d2lTJbO5jmecGt7wJBgb=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:04.639Z,LGBTQ+ friendly,
https://www.google.com/maps/place/J+B+Norfolk+%26+Co+Chartered+Accountants/data=!4m7!3m6!1s0x487953eda77733d3:0xc0cd13d0b97604a3!8m2!3d54.0067328!4d-1.5479288!16s%2Fg%2F11fm4mkzxh!19sChIJ0zN3p-1TeUgRowR2udATzcA,J B Norfolk & Co Chartered Accountants,,,Accountant,"1a Sykes Grove, Harrogate HG1 2DB, United Kingdom","2F42+MR Harrogate, United Kingdom",http://www.jbnaccountants.co.uk/jbn/,+44 1423 566605,,https://lh3.googleusercontent.com/p/AF1QipN3HTF-sJzR0EXkO10rCx5diCWfxamejg8GP91X=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:07.160Z,,
https://www.google.com/maps/place/LP+Connect+Ltd/data=!4m7!3m6!1s0x487953e371013d17:0x6d4655721695d676!8m2!3d53.9918112!4d-1.5398595!16s%2Fg%2F11t1k21d97!19sChIJFz0BceNTeUgRdtaVFnJVRm0,LP Connect Ltd,5.0,1,Chartered accountant,"Crown Chambers, Princes St, Harrogate HG1 1NJ, United Kingdom","XFR6+P3 Harrogate, United Kingdom",https://lpconnect.co.uk/,+44 1423 564446,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Iy0hSIz0Q3VIscDmPllXcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.28598&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:11.545Z,,
https://www.google.com/maps/place/mikebest+accountancy/data=!4m7!3m6!1s0x4879518961ee3cf9:0xaf839182d47c152a!8m2!3d53.977353!4d-1.528396!16s%2Fg%2F11h6qfwccq!19sChIJ-TzuYYlReUgRKhV81IKRg68,mikebest accountancy,5.0,1,Accountant,"Harrogate Business Centre, Harrogate HG2 8ER, United Kingdom","XFGC+WJ Harrogate, United Kingdom",http://www.mikebestaccounts.co.uk/,+44 7396 305806,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I6yBgXatN7mwTOequeay7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.79675&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:16.104Z,,
https://www.google.com/maps/place/Cook+Trotter+Ltd/data=!4m7!3m6!1s0x4879517ac0c357a5:0x220a6b0e51e4a450!8m2!3d53.978644!4d-1.5208069!16s%2Fg%2F1wn335hy!19sChIJpVfDwHpReUgRUKTkUQ5rCiI,Cook Trotter Ltd,4.4,9,Accountant,"3, Sceptre House, Hornbeam Square N, Hornbeam Park, Harrogate HG2 8PB, United Kingdom","XFHH+FM Harrogate, United Kingdom",https://www.cooktrotterltd.co.uk/,+44 1423 874777,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rUhALP-Tla6LFfuSDFgf3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.22083&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:20.675Z,,
https://www.google.com/maps/place/Bulmer+%26+Co/data=!4m7!3m6!1s0x487953e71d5d4491:0x7f48c4151737415!8m2!3d53.995234!4d-1.539653!16s%2Fg%2F1v_vsf7c!19sChIJkURdHedTeUgRFXRzUUGM9Ac,Bulmer & Co,5.0,1,Accountant,"2 Mount Parade, Harrogate HG1 1BX, United Kingdom","XFW6+34 Harrogate, United Kingdom",,+44 1423 526306,Closed ⋅ Opens 8:45 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DkOLHGpPvdd5DoFhyElGcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.36584&pitch=0&thumbfov=100,false,Closed,8:45 am–5:15 pm,8:45 am–5:15 pm,8:45 am–5:15 pm,8:45 am–5:15 pm,8:45 am–5:15 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:24.958Z,,
https://www.google.com/maps/place/GR+Business+Consulting+Limited/data=!4m7!3m6!1s0x487951d6736bd8fb:0xf12891a023938db0!8m2!3d53.9969844!4d-1.5288873!16s%2Fg%2F11jv1ck_0d!19sChIJ-9hrc9ZReUgRsI2TI6CRKPE,GR Business Consulting Limited,5.0,13,Accountant,"16b Regent Parade, Harrogate HG1 5AW, United Kingdom","XFWC+QC Harrogate, United Kingdom",https://grbusinessconsulting.co.uk/,,,https://lh3.googleusercontent.com/p/AF1QipNBmL8g5dnx7uOE0cHtYRDyrsJyFCwRM4bWWpvf=w408-h407-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:27.512Z,,
https://www.google.com/maps/place/CCF+Accountancy+Ltd/data=!4m7!3m6!1s0x487953f0d37e2fe3:0x5882a0e201697ac2!8m2!3d53.9908382!4d-1.5354435!16s%2Fg%2F1tlzzpq2!19sChIJ4y9-0_BTeUgRwnppAeKgglg,CCF Accountancy Ltd,4.2,5,Accounting,"20 Victoria Ave, Harrogate HG1 5QY, United Kingdom","XFR7+8R Harrogate, United Kingdom",http://www.ccfaccountancy.co.uk/,+44 1423 567499,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ji7UBKoLTmQN0eVea-eJkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.43001&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:31.998Z,,
https://www.google.com/maps/place/Stringer+Mallard/data=!4m7!3m6!1s0x487953de49d57805:0x173d9250f2bc481e!8m2!3d53.99267!4d-1.5435953!16s%2Fg%2F1tdcr0xx!19sChIJBXjVSd5TeUgRHki88lCSPRc,Stringer Mallard,5.0,4,Accountant,"12A Montpellier Parade, Harrogate HG1 2TJ, United Kingdom","XFV4+3H Harrogate, United Kingdom",http://www.stringermallard.com/,+44 1423 701234,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oi5MYdBr4dqy4hMFrr1g0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.8269&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:34.493Z,,
https://www.google.com/maps/place/Holeys+Chartered+Accountants/data=!4m7!3m6!1s0x487953de15a886bd:0x2e63b8f570c31cdf!8m2!3d53.9921917!4d-1.534198!16s%2Fg%2F1vhq36qn!19sChIJvYaoFd5TeUgR3xzDcPW4Yy4,Holeys Chartered Accountants,,,Chartered accountant,"15-17 N Park Rd, Harrogate HG1 5PD, United Kingdom","XFR8+V8 Harrogate, United Kingdom",http://www.holeys.co.uk/,+44 1423 566086,Closed ⋅ Opens 8:45 am Mon,https://lh3.googleusercontent.com/p/AF1QipNrN1OMWzdEyddJP1_zYKzLCsvgj6WNwf2MsQZZ=w408-h306-k-no,true,Closed,8:45 am–5:15 pm,8:45 am–5:15 pm,8:45 am–5:15 pm,8:45 am–5:15 pm,8:45 am–5:15 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:38.803Z,,
https://www.google.com/maps/place/Franks+Accountants+Limited/data=!4m7!3m6!1s0x487953e0493a9483:0xe162cdd117fb5a8!8m2!3d54.001017!4d-1.5339985!16s%2Fg%2F11bccd7_dm!19sChIJg5Q6SeBTeUgRqLV_Ed0sFg4,Franks Accountants Limited,,,Accountant,"55, 57 Grove Rd, Harrogate HG1 5EP, United Kingdom","2F28+CC Harrogate, United Kingdom",https://www.franksaccountants.co.uk/,+44 1423 788688,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPPiGOE0v-UAS67lYPvqLfz7RlYxU182c-Ok_4T=w648-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:43.397Z,,
https://www.google.com/maps/place/The+Barker+Partnership/data=!4m7!3m6!1s0x487953de51c6e2ab:0x360815dfc20aa958!8m2!3d53.9909387!4d-1.5343577!16s%2Fg%2F1hc1ht9bb!19sChIJq-LGUd5TeUgRWKkKwt8VCDY,The Barker Partnership,5.0,3,Accountant,"22 Victoria Ave, Harrogate HG1 5PR, United Kingdom","XFR8+97 Harrogate, United Kingdom",https://www.barkerpartnership.co.uk/,+44 1423 525641,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hoaYWeas5T5bcHQkdnovhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.98111&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:47.819Z,,
https://www.google.com/maps/place/Hudson+Lees+Limited/data=!4m7!3m6!1s0x4879517aa2102199:0xf49b3506e9302889!8m2!3d53.9776279!4d-1.5204091!16s%2Fg%2F11cndcmr7y!19sChIJmSEQonpReUgRiSgw6QY1m_Q,Hudson Lees Limited,,,Accountant,"Milner Court, 5 Hornbeam Square S, Harrogate HG2 8NB, United Kingdom","XFHH+3R Harrogate, United Kingdom",http://hudsonlees.co.uk/,+44 1423 740900,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Z9GP7T-smD75Ppe-cLlJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.9034&pitch=0&thumbfov=100,false,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9:30 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:52.106Z,,
https://www.google.com/maps/place/Elliott+Tax+Ltd/data=!4m7!3m6!1s0x487953ff9a19ac2d:0xd0cd9b8c947ffc5a!8m2!3d54.0007758!4d-1.5344572!16s%2Fg%2F11rgrnltft!19sChIJLawZmv9TeUgRWvx_lIybzdA,Elliott Tax Ltd,5.0,5,Tax consultant,"55-57 Grove Rd, Harrogate HG1 5EP, United Kingdom","2F28+86 Harrogate, United Kingdom",http://www.elliott-tax.co.uk/,+44 1423 638590,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HHHZn6OxL35re1sjKrQclQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.1998&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:50:56.703Z,,
https://www.google.com/maps/place/White+Knight+VAT+Accounting/data=!4m7!3m6!1s0x487953fca1cc8c7f:0x4ad7e7ab2d9ee428!8m2!3d53.9929549!4d-1.5508691!16s%2Fg%2F1yh9vgb_c!19sChIJf4zMofxTeUgRKOSeLavn10o,White Knight VAT Accounting,1.0,2,Accountant,"Windsor House, Cornwall Rd, Harrogate HG1 2PW, United Kingdom","XCVX+5M Harrogate, United Kingdom",,+44 800 169 9517,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qpKjPo-KhjGTZAFjaAz71w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.73157&pitch=0&thumbfov=100,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:01.016Z,,
https://www.google.com/maps/place/H+P+B+S+Ltd/data=!4m7!3m6!1s0x48796687694c723f:0xd3849e95a93e5ea7!8m2!3d53.9840402!4d-1.5366871!16s%2Fg%2F11z20nrk4!19sChIJP3JMaYdmeUgRp14-qZWehNM,H P B S Ltd,,,Chartered accountant,"6 Tewit Well Ave, Harrogate HG2 8AP, United Kingdom","XFM7+J8 Harrogate, United Kingdom",https://www.hpbs.co.uk/,+44 1423 858615,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNy6gKFPPsPPXKND6j5Rnmd7q1nogVAOdADr5Cx=w733-h240-k-no,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:05.472Z,,
https://www.google.com/maps/place/Davidnewton/data=!4m7!3m6!1s0x487951661b6eaadb:0x2c2e422622980aa5!8m2!3d53.9773649!4d-1.5292873!16s%2Fg%2F11c60ps2mq!19sChIJ26puG2ZReUgRpQqYIiZCLiw,Davidnewton,,,Certified public accountant,"Harrogate Business Centre, Business Centre, Hookstone Ave, Harrogate HG2 8ER, United Kingdom","XFGC+W7 Harrogate, United Kingdom",,+44 1904 692949,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8-ir-z5YRi2JoQv7lXN9YA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.72687&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:07.866Z,,
https://www.google.com/maps/place/MVH+Bookkeeping+Harrogate/data=!4m7!3m6!1s0x487953001d8329a3:0x71aaa9ba471d8d82!8m2!3d54.0008804!4d-1.5345608!16s%2Fg%2F11xt_n2n17!19sChIJoymDHQBTeUgRgo0dR7qpqnE,MVH Bookkeeping Harrogate,,,Bookkeeping service,"55-57 Grove Rd, Harrogate HG1 5EP, United Kingdom","2F28+95 Harrogate, United Kingdom",https://mvh-bookkeeping.co.uk/,+44 1423 575525,"Closed ⋅ Opens 9 am Mon

Updated by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W0v0QLvC-hXn1YdYX2UuWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.67255&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:12.315Z,,
https://www.google.com/maps/place/Hattersley+Clark/data=!4m7!3m6!1s0x487953c2e53ada05:0x9b06e01c5da67521!8m2!3d54.0009444!4d-1.5338974!16s%2Fg%2F11d_yvjcjk!19sChIJBdo65cJTeUgRIXWmXRzgBps,Hattersley Clark,,,Chartered accountant,"55 Grove Rd, Harrogate HG1 5EP, United Kingdom","2F28+9C Harrogate, United Kingdom",http://hattersleyclark.co.uk/,+44 1423 593619,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q2NzurAS7ni-uo7opt6VGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.63016&pitch=0&thumbfov=100,false,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:16.974Z,,
https://www.google.com/maps/place/Brownes+Bookkeeping+%26+Accounting+Ltd/data=!4m7!3m6!1s0x487953392484ea2b:0x1dee5ac7d85425cb!8m2!3d53.9772567!4d-1.5291064!16s%2Fg%2F11vz9jq249!19sChIJK-qEJDlTeUgRyyVU2Mda7h0,Brownes Bookkeeping & Accounting Ltd,,,Accountant,"Business Centre, Hookstone Ave, Harrogate HG2 8ER, United Kingdom","XFGC+W9 Harrogate, United Kingdom",http://www.brownesbookkeeping.co.uk/,+44 1423 202857,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8-ir-z5YRi2JoQv7lXN9YA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.20645&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:19.459Z,LGBTQ+ friendly,
https://www.google.com/maps/place/HPH+Chartered+Accountants/data=!4m7!3m6!1s0x487953de263cda31:0xa922b2e66a0a530f!8m2!3d54.0114402!4d-1.47846!16s%2Fg%2F1tjz2wvr!19sChIJMdo8Jt5TeUgRD1MKauayIqk,HPH Chartered Accountants,,,Certified public accountant,"Conyngham Hall Business Centre, Bond End, Knaresborough HG5 9AY, United Kingdom","2G6C+HJ Knaresborough, United Kingdom",http://www.hphonline.co.uk/,+44 1423 520623,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gOLHVvSerE1yqJTpTnpp-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.45743&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:23.807Z,,
https://www.google.com/maps/place/PD+Tax+Consultants/data=!4m7!3m6!1s0x487953dd6232bd5b:0x8cc1c1449046623b!8m2!3d53.9885864!4d-1.536015!16s%2Fg%2F11vwt9wks4!19sChIJW70yYt1TeUgRO2JGkETBwYw,PD Tax Consultants,,,Tax consultant,"Royal House, 110 Station Parade, Harrogate HG1 1EP, United Kingdom","XFQ7+CH Harrogate, United Kingdom",https://www.pd-taxconsultants.co.uk/,+44 1423 638368,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HZljF0PXvaz-_f440LViVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.75017&pitch=0&thumbfov=100,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:28.378Z,,
https://www.google.com/maps/place/CN+Tax+%26+Consultancy+Ltd./data=!4m7!3m6!1s0x48795161a6b34213:0xbc19c22f4788b063!8m2!3d53.9786809!4d-1.5208926!16s%2Fg%2F11h6gwp922!19sChIJE0KzpmFReUgRY7CIRy_CGbw,CN Tax & Consultancy Ltd.,,,Tax consultant,"Hornbeam Park, 2 Sceptre House, North, Harrogate HG2 8PB, United Kingdom","XFHH+FJ Harrogate, United Kingdom",http://www.cntax.co.uk/,+44 1423 878848,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rmD79dtcepaqnfniD3j0Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.067787&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-19T16:51:32.749Z,,
