placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned,error
https://www.google.com/maps/place/DCH+Health+System:+Emergency+Room/data=!4m7!3m6!1s0x8888a83ba2999eed:0x4a1642c25c8ec883!8m2!3d33.2053498!4d-87.5268615!16s%2Fg%2F11c6y_cfgk!19sChIJ7Z6ZojuoiIgRg8iOXMJCFko,DCH Health System: Emergency Room,1.6,103,Emergency room,"809 University Blvd E, Tuscaloosa, AL 35401, United States","6F4F+47 Tuscaloosa, Alabama, USA",http://www.dchsystem.com/,+1 205-759-7111,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvRQ3fVZHYp_dLT6IByXpRkEI5oXjXp_BrK5Y86Lp6PkjrsrSOhhGrKIROILA88toY0xWNiyUvSdeJtRM0drcrhlzeYhpkvSg8ak9bl6OsmDVbwUG35Mi_zXVy8c_rlmydyMzI=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:57:39.631Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Mew+Wendell+Q+MD/data=!4m7!3m6!1s0x8888a8e233287ecd:0x7518668ffd9567f7!8m2!3d33.1913147!4d-87.4865394!16s%2Fg%2F1tfyfb7m!19sChIJzX4oM-KoiIgR92eV_Y9mGHU,Mew Wendell Q MD,,,Family practice physician,"3701 Loop Rd, Tuscaloosa, AL 35404, United States","5GR7+G9 Tuscaloosa, Alabama, USA",https://weence.com/medical/doctors/tuscaloosa/mew-wendell-q-md/,+1 205-554-2000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eolABkqLsxci-O1Bm3gW4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.09734&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:57:42.231Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Stephen+Roberts/data=!4m7!3m6!1s0x8888a82316bb6abd:0xb41a70733c428039!8m2!3d33.2081265!4d-87.5311866!16s%2Fg%2F11qgb7d9qd!19sChIJvWq7FiOoiIgROYBCPHNwGrQ,Dr. Stephen Roberts,,,Family practice physician,"750 5th E Ave, Tuscaloosa, AL 35401, United States",,https://weence.com/medical/doctors/tuscaloosa/dr-stephen-roberts/,+1 205-348-6262,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZUUkWYxze7Z7L9XHUO67qg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.6267&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:57:44.866Z,,,,,,,,,,
https://www.google.com/maps/place/Dishuck+John+F+MD/data=!4m7!3m6!1s0x8888a81a057d7b63:0x28aee99e4b3ba823!8m2!3d33.2186553!4d-87.5305583!16s%2Fg%2F1wn_6wdw!19sChIJY3t9BRqoiIgRI6g7S57prig,Dishuck John F MD,3.9,9,Allergist,"535 Jack Warner Pkwy c, Tuscaloosa, AL 35404, United States","6F99+FQ Tuscaloosa, Alabama, USA",http://www.allergytuscaloosa.com/,+1 205-553-2252,Closes soon · 4:45 pm · Opens 7 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kXpUJ7qAqRwsIh_egn1f0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.02873&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:57:49.677Z,8 am–4:45 pm,7 am–4:45 pm,8 am–4:45 pm,7–11:30 am,Closed,Closed,7 am–4:45 pm,,,
https://www.google.com/maps/place/Dermatology+Care+of+Alabama/data=!4m7!3m6!1s0x8888a836dbd5b335:0x2c04b48bf64844ea!8m2!3d33.2635688!4d-87.5164489!16s%2Fg%2F11d_8srs7q!19sChIJNbPV2zaoiIgR6kRI9ou0BCw,Dermatology Care of Alabama,4.7,411,Dermatologist,"4960 Rice Mine Rd NE, Tuscaloosa, AL 35406, United States","7F7M+CC Tuscaloosa, Alabama, USA",http://www.dermcarealabama.com/,+1 205-759-1519,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOAVBannSXcBOBYM1s0iSncbGZ-K_L7gpAjnsII=w429-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:57:54.543Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+DCH+Foundation/data=!4m7!3m6!1s0x8888a824a4b38449:0x905252905cd88f82!8m2!3d33.2029132!4d-87.5296557!16s%2Fg%2F11bbwnjdw9!19sChIJSYSzpCSoiIgRgo_YXJBSUpA,The DCH Foundation,5.0,8,Non-profit organization,"1110 Dr Edward Hillard Dr, Tuscaloosa, AL 35401, United States","6F3C+54 Tuscaloosa, Alabama, USA",http://www.thedchfoundation.org/,+1 205-759-7349,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WWcDSfrlCWF36Bq7siSlbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.62289&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:57:59.395Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/University+Medical+Center:+Steadman+Linsey+MD/data=!4m7!3m6!1s0x8888a82373620d89:0x734da52c3903d3a1!8m2!3d33.2078348!4d-87.5316724!16s%2Fg%2F1tf5fj0l!19sChIJiQ1icyOoiIgRodMDOSylTXM,University Medical Center: Steadman Linsey MD,,,Doctor,"850 5th E Ave, Tuscaloosa, AL 35401, United States","6F59+48 Tuscaloosa, Alabama, USA",https://umc.ua.edu/,+1 205-348-1770,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o8T8IAslBg6lVnuQpk8v9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.15925&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:58:01.817Z,,,,,,,,,,
https://www.google.com/maps/place/Women%27s+Pavilion+At+Northport/data=!4m7!3m6!1s0x888602d2e7aaea41:0x4a7a63ade80111c1!8m2!3d33.2351635!4d-87.5710066!16s%2Fg%2F1w_vp0_r!19sChIJQeqq59IChogRwREB6K1jeko,Women's Pavilion At Northport,2.9,63,Women's health clinic,"2700 Hospital Dr, Northport, AL 35476, United States","6CPH+3H Northport, Alabama, USA",https://www.dchsystem.com/services/womens-services/,,Closes soon · 4:30 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Z3y8JNhKqKLcSh7tub7CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.61555&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:58:06.591Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
"https://www.google.com/maps/place/Dr.+Alejandro+Garcia-Hernandez/@33.2300801,-87.5369479,17z/data=!3m1!4b1!4m6!3m5!1s0x8888a80174de1a8b:0x6910ee71dfea37a5!8m2!3d33.2300801!4d-87.5369479!16s%2Fg%2F11qgb7svxx",Dr. Alejandro Garcia-Hernandez,,,Internist,"1410 McFarland N Blvd, Tuscaloosa, AL 35406, United States","6FJ7+26 Tuscaloosa, Alabama, USA",,+1 205-345-8208,,,false,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:58:11.505Z,,,,,,,,,,
https://www.google.com/maps/place/Cunningham+Allison+MD/data=!4m7!3m6!1s0x8888a83fc3aa0237:0x8e5bb4f35035d534!8m2!3d33.2619705!4d-87.5170745!16s%2Fg%2F1tpbcrf9!19sChIJNwKqwz-oiIgRNNU1UPO0W44,Cunningham Allison MD,,,Pediatrician,"4880 Harkey Ln, Tuscaloosa, AL 35406, United States","7F6M+Q5 Tuscaloosa, Alabama, USA",http://tuscaloosapeds.com/,+1 205-333-8222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1VMIanLL1UIBKQzM7enJ6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.29727&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:58:14.186Z,,,,,,,,,,
https://www.google.com/maps/place/Focus-MD+Tuscaloosa/data=!4m7!3m6!1s0x88861d4bf928838f:0xf9ff7d6287a9fd22!8m2!3d33.2403004!4d-87.5548892!16s%2Fg%2F11c3tz01g8!19sChIJj4Mo-UsdhogRIv2ph2J9__k,Focus-MD Tuscaloosa,2.7,7,Pediatrician,"720 Energy Center Blvd #504, Northport, AL 35473, United States","6CRW+42 Northport, Alabama, USA",,+1 205-301-2837,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SnFRdWejqYAUrCUf5WelOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.592652&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-02-10T21:58:18.862Z,,,,,,,,,,
https://www.google.com/maps/place/Sunshine+Pediatrics/data=!4m7!3m6!1s0x888cf3f5e532ae0f:0x501d24f62a937637!8m2!3d32.5798267!4d-85.491167!16s%2Fg%2F11rc71bw33!19sChIJD64y5fXzjIgRN3aTKvYkHVA,Sunshine Pediatrics,4.2,45,Pediatrician,"197 E University Dr #2, Auburn, AL 36832, United States","HGH5+WG Auburn, Alabama, USA",http://sunshine-peds.com/,+1 334-329-7862,Closes soon · 4 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNxqBfuZEzk7cNlbjVmoIxeAZN7OGv2b9qjIvuZ=w408-h576-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:58:34.096Z,"8 am–12 pm, 1:15–4 pm",8 am–12 pm,"8 am–12 pm, 1:15–4 pm","8 am–12 pm, 1:15–4 pm",Closed,Closed,"8 am–12 pm, 1:15–4 pm",Identifies as women-owned,,
https://www.google.com/maps/place/Auburn+Pediatric+and+Adult+Medicine/data=!4m7!3m6!1s0x888cf2c894058a3d:0x65afd1b8e0386959!8m2!3d32.6073027!4d-85.4283759!16s%2Fg%2F11bbrjg_bc!19sChIJPYoFlMjyjIgRWWk44LjRr2U,Auburn Pediatric and Adult Medicine,4.0,56,Medical clinic,"2353 Bent Creek Rd Suite 110, Auburn, AL 36830, United States","JH4C+WJ Auburn, Alabama, USA",http://www.auburndoc.com/,+1 334-887-8707,Closes soon · 4 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOlFxnqwqwOs-b8abe0YXkp0GzVbQtEdAY-RV0I=w408-h269-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:58:38.968Z,8 am–4 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Pediatric+Clinic/@32.6083526,-85.4658813,17z/data=!3m1!4b1!4m6!3m5!1s0x888cf2e927e21997:0xba0fc289b3291555!8m2!3d32.6083526!4d-85.4658813!16s%2Fg%2F1tzgkdvs",Pediatric Clinic,2.8,17,Medical clinic,"760 E Glenn Ave, Auburn, AL 36830, United States","JG5M+8J Auburn, Alabama, USA",https://www.thepedsclinic.com/,+1 334-749-8121,,,false,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:58:43.586Z,,,,,,,,,,
https://www.google.com/maps/place/Pediatric+Associates+of+Auburn/data=!4m7!3m6!1s0x888ced3f07b50ceb:0xa560bb494a2d91df!8m2!3d32.6149127!4d-85.4147452!16s%2Fg%2F11f_kklkc5!19sChIJ6wy1Bz_tjIgR35EtSkm7YKU,Pediatric Associates of Auburn,4.0,52,Children's hospital,"2901 Corporate Park Dr, Opelika, AL 36801, United States","JH7P+X4 Opelika, Alabama, USA",http://www.auburnpediatric.com/,+1 334-203-1766,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0Ewntje1jPaTVfg3vy5eQLeZbSYBdd0W5Fuo7bbT7zd6ncoILHLwYCPMVpRck051fgQ-OfaAaWToXqzLHE1bX5EkoA8I8VWoj0SEC8bpDawe6L7K7pEya2ligp-tNOXjpJlP1OP0rFV0M=w408-h361-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:58:48.286Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–10 am,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/East+Alabama+Pediatric+Dentistry/data=!4m7!3m6!1s0x888cf2c6feaddcf3:0xe562978c7a21d814!8m2!3d32.621931!4d-85.4611513!16s%2Fg%2F1tj5lycv!19sChIJ89yt_sbyjIgRFNgheoyXYuU,East Alabama Pediatric Dentistry,4.7,151,Pediatric dentist,"742 N Dean Rd, Auburn, AL 36830, United States","JGCQ+QG Auburn, Alabama, USA",https://www.gatorgrins.com/,+1 334-321-0780,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN2DJ3tHLZ7R74ZnBIr9pUAvGe4rdLPpEVThRw3=w408-h430-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:58:53.050Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Auburn+Pediatric+Dentistry/data=!4m7!3m6!1s0x888cf2c8a01435eb:0xde13618aefa894d3!8m2!3d32.6252017!4d-85.4621114!16s%2Fg%2F1tfscm8r!19sChIJ6zUUoMjyjIgR05So74phE94,Auburn Pediatric Dentistry,4.9,384,Pediatric dentist,"841 N Dean Rd, Auburn, AL 36830, United States","JGGQ+35 Auburn, Alabama, USA",http://www.auburnpediatricdentistry.com/,+1 334-826-6651,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOLtN1jW1SaOVULKKITT04V5uoJKO-CAsDhjuX2=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:58:58.088Z,7:30 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Pediatric+Clinic+LLC/data=!4m7!3m6!1s0x888c92c8950f73c1:0x1e788289b0d4f6c1!8m2!3d32.6443381!4d-85.4120024!16s%2Fg%2F1tf9tlv4!19sChIJwXMPlciSjIgRwfbUsImCeB4,Pediatric Clinic LLC,3.8,137,Pediatrician,"2401 Village Professional Dr S, Opelika, AL 36801, United States","JHVQ+P5 Opelika, Alabama, USA",http://www.thepedsclinic.com/,+1 334-749-8121,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIv8ue8nDfuByxXT1zi8wcFW0gEJgDDAPxe8iC4lltRUrU8SfRsN1io4dUI7FunknCKReZyYxytqroeaTZfsaxryNVgg30yAS-1DfjO9TH9uwVrVD_su9JMpg589ZEtQLjEQxA9Q=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:02.999Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–7:30 pm,8 am–4:30 pm,12–4:30 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Mills+Urgent+Care/data=!4m7!3m6!1s0x888cf30049ced765:0x139e90624ec7cbd6!8m2!3d32.6322678!4d-85.4952893!16s%2Fg%2F11ld86d8zq!19sChIJZdfOSQDzjIgR1svHTmKQnhM,Mills Urgent Care,4.7,203,Urgent care center,"1850 Shug Jordan Pkwy Suite101, Auburn, AL 36832, United States","JGJ3+WV Auburn, Alabama, USA",http://millsurgentcare.com/,+1 334-209-1117,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPyi6zIGSwm6xHtQ9Cr9XGA5OwtD_W7pXQeuVic=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:07.927Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,8 am–3 pm,8 am–3 pm,8 am–7 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Liles+Pediatric+Dentistry/data=!4m7!3m6!1s0x888cf278d6d34a0d:0xf3bb4282175109e6!8m2!3d32.5823295!4d-85.4406422!16s%2Fg%2F1tdpgzsd!19sChIJDUrT1njyjIgR5glRF4JCu_M,Liles Pediatric Dentistry,4.9,325,Dentist,"1204 Ogletree Village Ln, Auburn, AL 36830, United States","HHJ5+WP Auburn, Alabama, USA",http://www.lilessmiles.com/,+1 334-887-0099,Closes soon · 4 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozsT4fB9KXhiabzaJnfeHjh_trwt4Ck78HpFcfaivK4lbdRZ5wgIbmfZtIJmLSZhT9Uba3Y9JTcWO4JmYd1gIE4FOkt48mGd16YqXY3iBGR601CNWTTY7LO8n_RrgPVDqvjzBp3w=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:12.752Z,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,Closed,7:30 am–4 pm,,,
https://www.google.com/maps/place/Preferred+Medical+Group+-+Auburn/data=!4m7!3m6!1s0x888cf2a9d733f005:0xdf86e0a30db751b2!8m2!3d32.6006512!4d-85.4425765!16s%2Fg%2F1w0p6dkt!19sChIJBfAz16nyjIgRslG3DaPght8,Preferred Medical Group - Auburn,4.3,42,Family practice physician,"318 Samford Village Ct #100, Auburn, AL 36830, United States","JH24+7X Auburn, Alabama, USA",https://preferredmedgroup.com/auburn/?utm_source=gmb&utm_medium=click&utm_campaign=gmb_auburn&utm_content=auburn,+1 334-384-8732,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOJwOt37EKWFvxIKiA80KWgkNaSBsmEGKtkOj4G=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:17.702Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/A.+Scott+Greer,+MD/data=!4m7!3m6!1s0x888cf2c8e179ca0b:0x4b8578f74889ac4e!8m2!3d32.6071794!4d-85.4283198!16s%2Fg%2F1tfn3j0f!19sChIJC8p54cjyjIgRTqyJSPd4hUs","A. Scott Greer, MD",5.0,3,Pediatrician,"2353 Bent Creek Rd Suite 110, Auburn, AL 36830, United States","JH4C+VM Auburn, Alabama, USA",https://www.eastalabamahealth.org/provider/a-scott-greer-m-d-pediatrics,+1 334-887-8707,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwO5CWInvRQJy0Z57gtB2CW0681tBmt9pq1akimpmIwUpdORR398baiQFu1KjeEDbmxFaYgjwe61B_dJBb-efEYxcftXpUV2UyEwQEUmJtn-fgeywedT19gaZ1g4XLg49euBkG=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:22.599Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,9 am–12 pm,Closed,8 am–6 pm,,,
"https://www.google.com/maps/place/Bret+Cuthbertson,+MD/data=!4m7!3m6!1s0x888cf2c8e179ca0b:0xc02b04d35ba7c9e!8m2!3d32.6071794!4d-85.4283198!16s%2Fg%2F1tdb9m2w!19sChIJC8p54cjyjIgRnny6NU2wAgw","Bret Cuthbertson, MD",5.0,4,Pediatrician,"2353 Bent Creek Rd Suite 110, Auburn, AL 36830, United States","JH4C+VM Auburn, Alabama, USA",https://www.eastalabamahealth.org/provider/bret-cuthbertson-m-d-pediatrics,+1 334-887-8707,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZUo7Q3bwHbzLJgMvFMFPRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.78087&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:27.413Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,9 am–12 pm,Closed,8 am–6 pm,,,
https://www.google.com/maps/place/In+%26+Out+Pediatrics/data=!4m7!3m6!1s0x888ced066d6eaead:0x7bf47365942dba77!8m2!3d32.637657!4d-85.402988!16s%2Fg%2F11fkpn81k5!19sChIJra5ubQbtjIgRd7otlGVz9Hs,In & Out Pediatrics,5.0,221,Urgent care center,"1995 Pepperell Pkwy Unit 6, Opelika, AL 36801, United States","JHQW+3R Opelika, Alabama, USA",http://www.inoutpediatrics.com/,+1 334-275-7927,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOpLlvK-k9dpLFXfc_FhiCrN0ZJL8W9TfnGxkX5=w408-h313-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:32.224Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–8 pm,8 am–8 pm,,,
"https://www.google.com/maps/place/Rian+Anglin,+MD/data=!4m7!3m6!1s0x888cf39bec5b18cb:0xf4db6383ba49bafe!8m2!3d32.5798267!4d-85.491167!16s%2Fg%2F11sprl3c5z!19sChIJyxhb7JvzjIgR_rpJuoNj2_Q","Rian Anglin, MD",,,Pediatrician,"197 E University Dr #2, Auburn, AL 36832, United States","HGH5+WG Auburn, Alabama, USA",https://www.eastalabamahealth.org/provider/rian-anglin-m-d-pediatrics,+1 334-329-7862,Closes soon · 4 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VWzjMdwCoUVZZu-GXvQC7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.0493&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:36.870Z,8 am–4 pm,8–11 am,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,
"https://www.google.com/maps/place/Pediatric+Clinic:+Young+Lisa+MD/@32.6083527,-85.4658813,17z/data=!3m1!4b1!4m6!3m5!1s0x888cf2e927e21997:0xa87c584e8f6fd522!8m2!3d32.6083527!4d-85.4658813!16s%2Fg%2F1tl1p6mg",Pediatric Clinic: Young Lisa MD,,,Pediatric clinic,"760 E Glenn Ave, Auburn, AL 36830, United States","JG5M+8J Auburn, Alabama, USA",,+1 334-749-8121,,,false,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:41.410Z,,,,,,,,,,
https://www.google.com/maps/place/All+for+Children+LLC/data=!4m7!3m6!1s0x888ced874b660d21:0x2cea27d1692a3e53!8m2!3d32.582291!4d-85.4408975!16s%2Fg%2F1vq9n1dw!19sChIJIQ1mS4ftjIgRUz4qadEn6iw,All for Children LLC,4.8,13,Speech pathologist,"2204 Ogletree Village Ln, Auburn, AL 36830, United States","HHJ5+WJ Auburn, Alabama, USA",https://all-forchildren.com/,+1 334-209-2009,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=han5hcHVv0H7X2hNy_uN8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.62146&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:46.578Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3:30 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/North+Dean+Dental/data=!4m7!3m6!1s0x888cf2c896a9dd43:0x60b7dea51179f6c9!8m2!3d32.6265155!4d-85.4622891!16s%2Fg%2F11c52svmlw!19sChIJQ92plsjyjIgRyfZ5EaXet2A,North Dean Dental,4.9,1528,Dentist,"867 N Dean Rd, Auburn, AL 36830, United States","JGGQ+J3 Auburn, Alabama, USA",http://www.northdeandental.com/,+1 334-887-6111,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMjeetYAPd3FncgfRNm2sUT9qg-l-C0YTRzJ16J=w460-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:51.918Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–4:30 pm,,,
"https://www.google.com/maps/place/Ellen+L.+Royal,+MD/data=!4m7!3m6!1s0x888cf2e09639cfbd:0xaa77b33fb4fe7828!8m2!3d32.6149175!4d-85.4149284!16s%2Fg%2F1tf08ffl!19sChIJvc85luDyjIgRKHj-tD-zd6o","Ellen L. Royal, MD",4.7,3,Pediatrician,"2901 Corporate Park Dr, Opelika, AL 36801, United States","JH7P+X2 Opelika, Alabama, USA",https://www.eastalabamahealth.org/provider/ellen-l-royal-m-d-pediatrics,+1 334-203-1766,Closes soon · 4:30 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lqw1a4Jm0_3UnzJbBlJ2Tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.091522&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T21:59:57.196Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–10 am,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/UrgenCare+Clinic+-+Urgent+Care+Auburn/data=!4m7!3m6!1s0x888cf3a1b9acf8af:0xe62793f438c365e7!8m2!3d32.6038537!4d-85.4411429!16s%2Fg%2F11rpq7fkwm!19sChIJr_isuaHzjIgR52XDOPSTJ-Y,UrgenCare Clinic - Urgent Care Auburn,4.8,215,Urgent care center,"2000 Samglenn Dr Suite 200, Auburn, AL 36830, United States","JH35+GG Auburn, Alabama, USA",https://www.urgencareclinic.com/,+1 334-752-7022,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPTnu4G1FSCsDoUf3g5gbQZDMQLsVtCd4ILfk0W=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Auburn+AL/@32.6082403,-85.4799167,14z",2026-02-10T22:00:02.506Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4 pm,8 am–4 pm,8 am–7 pm,,,
