placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info
https://www.google.com/maps/place/Advanced+Recovery+Corporation/data=!4m7!3m6!1s0x54eaaf4027615a63:0x65305e5f9a88ebf!8m2!3d44.6104669!4d-122.9407859!16s%2Fg%2F11fflxk9d4!19sChIJY1phJ0Cv6lQRv46o-eUFUwY,Advanced Recovery Corporation,4.4,8,Water damage restoration service,,,http://advancedrecoverycorp.net/,+1 503-821-7051,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepff6L3dnDKvl6SIVAAhRBywDLXyMSecwXfaddHnbzwxU2TNvkaWWVkfkzHc5iNqZS0RvFRUMXov0RDdOEqfZvfmh7VwBMoRA9ZtZK3MW6ycoo8PUVXDup8uOB5M3GiI8gqMYrU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:09.664Z,
https://www.google.com/maps/place/A1+Restoration/data=!4m7!3m6!1s0x4202cfa6e0056c19:0xe2b9a461b6dddfae!8m2!3d44.933908!4d-123.0290631!16s%2Fg%2F11vjr3m5s_!19sChIJGWwF4KbPAkIRrt_dtmGkueI,A1 Restoration,5.0,497,Water damage restoration service,,,https://24hourfloodpros.com/,+1 541-600-5471,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnhXYARYlU9ZGTfM2Dn5Ud75kvCmxLdndVfn7PEzhL1TDMxBOs-Vn9UhVYPbIiktLYazvZeae4dgtqxSKbPBHWeHYkOXOBd8BqMK0LafklI6RQa-OWaW8b3gh_RQhI3aHIVVc_=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:14.401Z,
https://www.google.com/maps/place/SERVPRO+of+North+Eugene+%2F+NW+Lane+County/data=!4m7!3m6!1s0xa10191816e6de365:0xe157efb7237dcb75!8m2!3d44.0599225!4d-123.122194!16s%2Fg%2F11vzxz9sks!19sChIJZeNtboGRAaERdct9I7fvV-E,SERVPRO of North Eugene / NW Lane County,5.0,1,Water damage restoration service,,,https://www.servpro.com/locations/or/servpro-of-north-eugene-nw-lane-county?utm_medium=organic&utm_source=gbp,+1 541-799-0090,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoT7oqOR8NjvJOC3UzxQLE7w7tYR3X4Qtj4Z7F--OvIKRiNGUpxu2allQgbtDAZqJMrp3t30ooC4kXRTkVU_MfVFCK4q9I8CauoTolHzeWJPcm0P4tOOgZ3jQY26JvwwfBFjkH8GQosgnKA=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:19.074Z,
https://www.google.com/maps/place/24+Hour+Flood+Pros+of+Eugene/data=!4m7!3m6!1s0x67fc936374e0d5ab:0x536860dc7dc4013b!8m2!3d44.0553275!4d-123.1201766!16s%2Fg%2F11rg_zhywq!19sChIJq9XgdGOT_GcROwHEfdxgaFM,24 Hour Flood Pros of Eugene,5.0,482,Water damage restoration service,"1745 W 5th Ave STE D, Eugene, OR 97402, United States","3V4H+4W Eugene, Oregon, USA",https://www.24hourfloodpros.com/oregon/,+1 503-871-4844,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephN4e4hOfJ1lvyRyjwYlrF9BqBNF6-Xux2dXrh3XSy-PzS--1AKUTDG-kBiw8kvB7jEnvckxzgthwU1SModmyISQ7lq4Qz1ORQjS7Fvijyq_p0yfwzZcvoiwhxKMm-hcBxV2pM=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:24.034Z,
https://www.google.com/maps/place/Dry+Pro+LLC/data=!4m7!3m6!1s0x54c1311b2e5e63af:0x6964a4723ce0c111!8m2!3d43.779581!4d-123.0760193!16s%2Fg%2F1262g9wr0!19sChIJr2NeLhsxwVQREcHgPHKkZGk,Dry Pro LLC,4.9,44,Water damage restoration service,"2155 Getty Ct #2, Cottage Grove, OR 97424, United States","QWHF+RH Cottage Grove, Oregon, USA",http://www.dryprollc.com/,+1 541-942-9262,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosnu3Jwph9fGrF-_InMb8bxVw-OKtRWIxpue4c9a30HKWKvwJqi-7DRbUTbCF5Pr6votmYNZGbGOXXfz97WS_qoPjuZdfmtaJh1_sSp2WpevZyp_ku7vjfwPnx9klKwHUE5Yi25XnzNtqv=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:28.815Z,
https://www.google.com/maps/place/Integrity+Restoration+LLC/data=!4m7!3m6!1s0x54eab12d70e71e1b:0xbe8252c0a068f2a9!8m2!3d45.0317549!4d-123.554136!16s%2Fg%2F11jp6b70mp!19sChIJGx7ncC2x6lQRqfJooMBSgr4,Integrity Restoration LLC,4.5,8,Water damage restoration service,"6630 Gold Creek Rd, Willamina, OR 97396, United States","2CJW+P8 Willamina, Oregon, USA",http://integrityrestoreservices.com/,+1 971-354-6950,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLTvANLPYE8gaLw7HKkf-tfDhz3NS8_BsBkf1r9ULMd-A-vTzfDcn-H4eZBesl7LpOqeAIy5L1G6a2GaRKxFemwIn46liHfQZI2fHbseWlQuV8CsBITJcr5udLUQV3UEpslAQFOA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:33.641Z,
https://www.google.com/maps/place/SERVPRO+of+Benton+and+Linn+Counties/data=!4m7!3m6!1s0x54c040dea3635253:0xfe6321b15f913f29!8m2!3d44.6724533!4d-123.2209674!16s%2Fg%2F1tdvpgtt!19sChIJU1Jjo95AwFQRKT-RX7EhY_4,SERVPRO of Benton and Linn Counties,4.7,202,Water damage restoration service,"6835 NE Arnold Ave, Adair Village, OR 97330, United States","MQCH+XJ Adair Village, Oregon, USA",https://www.servpro.com/locations/or/servpro-of-benton-and-linn-counties?utm_medium=organic&utm_source=gbp,+1 541-745-2097,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_i13_oHr9SVDEPauxyc52RarCuNqe2NYEMUq4bRC4kOj8S9kDntoFNvyqfd6G5tM5QzDWkRd9L0rVhHjomYSx9vQwN15kwgvR3YdEsH3hJQ7TBkvbopMf-iKo5__nud2BYF62uuQuEn0t=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:38.373Z,
https://www.google.com/maps/place/Summit+Cleaning+%26+Restoration/data=!4m7!3m6!1s0x54c0ff6de707bddd:0xd7ee25dbd061cf0d!8m2!3d44.2228624!4d-123.2030585!16s%2Fg%2F11tr_gt341!19sChIJ3b0H523_wFQRDc9h0Nsl7tc,Summit Cleaning & Restoration,5.0,42,Building restoration service,"240 W 10th Ave, Junction City, OR 97448, United States","6QFW+4Q Junction City, Oregon, USA",https://www.summitclean.com/water-damage-restoration-junction-city-oregon,+1 800-769-1553,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepl7e-AoZYpBtA7TlsGqV4vhKWRkZekmLMf4PMuM4xs7J0w6gb0QTQe2JhYJsEiLAm0kxenWdy-yD7-N7TQyVlIBcOXPnYPT1SZdgvqFUu2fs1b0brpMGeeCU_fP2P3E4CbluxJfK3BYAHJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:43.238Z,
https://www.google.com/maps/place/ForthRite+Water+Restoration/data=!4m7!3m6!1s0x61fbdbe36927616d:0x42640625cbf03342!8m2!3d44.575152!4d-123.423939!16s%2Fg%2F11vhs76s1r!19sChIJbWEnaePb-2ERQjPwyyUGZEI,ForthRite Water Restoration,4.7,36,Water damage restoration service,,,https://forthritewaterrestorations.com/,+1 503-607-3506,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLdJt-tILzslKNdQ7S1XrX_iaVryvxr5WV8CR2ZydOkpo4U_QGeophmCLeHpcL5kOnYjKziFxP9r-H3AFr5YCz78upM42cF4qDmpacK-tQKmcYqyN_yPsod-RVw6bADsNvjPYE=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:48.437Z,LGBTQ+ friendly
https://www.google.com/maps/place/Beautiful+Reflections+Window+Cleaning/data=!4m7!3m6!1s0x54c1c23907e69d8d:0x81645181f7e7d84c!8m2!3d44.6756605!4d-123.6123124!16s%2Fg%2F11cjlcmxc2!19sChIJjZ3mBznCwVQRTNjn94FRZIE,Beautiful Reflections Window Cleaning,5.0,16,Window cleaning service,,,http://www.beautifulreflectionswindowcleaning.com/,+1 541-270-2553,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer03EKF3RgBodZoZlYgxGTF0pdHo6p7XlNQ5hSvS4uLDVyJG8W5yiR_yp7SE-87JgfN3i3QEh0cbBJspLDxh3oQyjA3x9tKMy-nDxZYUSZxP9mljWybadWFT2VAmnqC-SFegGM=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:52.961Z,
https://www.google.com/maps/place/Ehlers+Construction+Inc/data=!4m7!3m6!1s0x54c11db82b814d87:0x92cef4d118003b83!8m2!3d44.0732172!4d-123.1408959!16s%2Fg%2F1tg39v4m!19sChIJh02BK7gdwVQRgzsAGNH0zpI,Ehlers Construction Inc,4.2,57,Water damage restoration service,"1085 Madera St Unit A, Eugene, OR 97402, United States","3VF5+7J Eugene, Oregon, USA",http://www.ehlersinc.net/,+1 541-689-6177,"Open 24 hours

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweouB0Kao0cexLtSzxnsIvDGMaBDPAa_7yxvO_qJ7Qc1LC1iHcK7F2LS_WdGSDsuHbTA1B0xBHddoficI8TaDhn3eIw-H3OuGIfqPQ4dEJjmuVMJqoHUxwpYz_5jWYDK8h0zslOclFdIoWwW=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:02:57.894Z,
https://www.google.com/maps/place/ServiceMaster+Restoration+%26+Cleaning+Services+-+Corvallis/data=!4m7!3m6!1s0x54c03f8070c91097:0x5519f4953aa1b2c8!8m2!3d44.5668923!4d-123.1634655!16s%2Fg%2F1trrcxzk!19sChIJlxDJcIA_wFQRyLKhOpX0GVU,ServiceMaster Restoration & Cleaning Services - Corvallis,4.6,32,Water damage restoration service,"30649 OR-34, Corvallis, OR 97333, United States","HR8P+QJ Corvallis, Oregon, USA",https://www.servicemasterrestore.com/servicemaster-restoration-services-corvallis/,+1 541-238-9965,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer3psYBz_jPSo9Ml6z_kupKOblkNmSVxzysubZrIZrJ25Uz1N5uVRfNHnPs4NRrgBnbI3y9CtvQV23MO-Gm25TdbLnpnyjdB5twW3afGmVvK5TWa4uRzwX-K-qMOspsQxVu4cik=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:03:02.723Z,
https://www.google.com/maps/place/SERVPRO+of+South+Eugene+%2F+Florence/data=!4m7!3m6!1s0x67f1406230ee3a35:0x3a685de79b08bf22!8m2!3d44.048093!4d-123.5846236!16s%2Fg%2F11vxpphyxp!19sChIJNTruMGJA8WcRIr8Im-ddaDo,SERVPRO of South Eugene / Florence,5.0,5,Water damage restoration service,,,https://www.servpro.com/locations/or/servpro-of-south-eugene-florence?utm_medium=organic&utm_source=gbp,+1 541-345-0115,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodxF65cBAJboXw6gDbh1LNObpyTkNCamuDhFt0bZEHh0Tlw5G1DJ-lUg6CoOXRK7JyevMUfCm1Ecyj5mAgNwcd3t4-pOyF5Oszd8aHndcfk4kn3PH9_pai1xN9GByWI6fNcirxhpcca1j8=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:03:07.327Z,
https://www.google.com/maps/place/DRYmedic+Restoration+Services+of+Salem/data=!4m7!3m6!1s0x54c00120998287b5:0x1c95c0017e666627!8m2!3d45.0482177!4d-123.1684145!16s%2Fg%2F11gybbwmc1!19sChIJtYeCmSABwFQRJ2ZmfgHAlRw,DRYmedic Restoration Services of Salem,5.0,24,Water damage restoration service,,,https://www.drymedic.com/locations/salem/service/water-flood-damage-cleanup/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,+1 503-451-5442,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBjlxreq-jkyejOvPpw6D_CkhTpbYmpnBFExnNwqS6ecSNL18lOH4n4r45cHTDzWEvoh5dptTJaOdgBXVpWdcexbMLEC5NMs6ozxK34VGVfiCYC9-JzDvyYEqkHKpvYkYELUtD=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:03:12.206Z,
https://www.google.com/maps/place/PuroClean+Certified+Restoration/data=!4m7!3m6!1s0x54c038c122faa6eb:0x7a56bfae1158328!8m2!3d44.5604415!4d-123.1126697!16s%2Fg%2F1260ct8jv!19sChIJ66b6IsE4wFQRKIMV4fprpQc,PuroClean Certified Restoration,4.0,17,Water damage restoration service,"31961 Rolland Dr, Tangent, OR 97389, United States","HV6P+5W Tangent, Oregon, USA",https://www.puroclean.com/corvallis-or-puroclean-certified-restoration,+1 541-286-3111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3m-VJ9UDgbBdVMci8_sKvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.456871&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:03:17.019Z,
"https://www.google.com/maps/place/Advanced+Recovery+Corporation/@45.0375488,-123.4127053,17z/data=!3m1!4b1!4m6!3m5!1s0x54eab1d5ebd95555:0x7d5c6f5729387cae!8m2!3d45.0375488!4d-123.4127053!16s%2Fg%2F11vsbnpg16",Advanced Recovery Corporation,4.0,3,Water damage restoration service,"7135 Red Prairie Rd, Sheridan, OR 97378, United States","2HQP+2W Sheridan, Oregon, USA",https://advancedrecoverycorp.net/contact/,+1 866-577-0617,Closed · Opens 8 am Mon,,false,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2026-03-23T04:03:23.751Z,
https://www.google.com/maps/place/SERVPRO+of+Toledo/data=!4m7!3m6!1s0x26fb45c9f6ed5945:0xf6c659f93dde37fd!8m2!3d41.635938!4d-83.571897!16s%2Fg%2F11rt79mqwp!19sChIJRVnt9slF-yYR_TfePflZxvY,SERVPRO of Toledo,4.8,50,Water damage restoration service,,,https://www.servpro.com/locations/oh/servpro-of-toledo?utm_medium=organic&utm_source=gbp,+1 419-691-6550,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5jE9ElWOEeVngXYO7d5CKKBAVhK3JWgu-P_eQbRJtM3ETkmt6rqK6dtwCRuG6OF8rX4LAoQ9cMaEVwkKbvBkHPaEXhCpq7XtSp5Ju3-RfLGr5HU8pidKg1yz8C3dIBcC9QAK5Pz8CojmP=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:03:39.065Z,LGBTQ+ friendly
https://www.google.com/maps/place/1-800+Water+Damage+of+Greater+Toledo/data=!4m7!3m6!1s0x883b87a1f13d5123:0xf6090111e1068891!8m2!3d41.614134!4d-83.5996681!16s%2Fg%2F11rpf_3jtd!19sChIJI1E98aGHO4gRkYgG4REBCfY,1-800 Water Damage of Greater Toledo,4.8,17,Water damage restoration service,,,https://www.1800waterdamage.com/greater-toledo/,+1 419-318-1985,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercPPtgjM_uJNOvp-7OAx8ZRD4Aia_fFE4cbP6N6cSSe_HrrT35wIGu3d9uFYdN3mJESdOJPBT0Rn2vBNSKd9ivFkPRa6YjHasgtkcD2Q2smG0RtMyLGtEOwfm5S13SFqzFaOw=w641-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:03:43.804Z,
https://www.google.com/maps/place/Quest+Restoration/data=!4m7!3m6!1s0x883c70bb67a90389:0x98926b0c77274051!8m2!3d41.6245522!4d-83.6531617!16s%2Fg%2F1td1knqv!19sChIJiQOpZ7twPIgRUUAndwxrkpg,Quest Restoration,4.9,44,Water damage restoration service,"843 Warehouse Rd, Toledo, OH 43615, United States","J8FW+RP Toledo, Ohio, USA",http://www.quest-restoration.com/,+1 800-735-2084,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAcPA0ud2p0uoMHxsAJsPdYVmUjuJAD6Nfhn4ghKfQxZBrnWD6E6CiTpKROMr0z62IqEtZBda-l1SqMFX-mlzp6EcCzjxzoC2oSVt7ZxAbQR5BW-A-c24PSUUyKqd0Xg9PaXdt=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:03:48.551Z,
https://www.google.com/maps/place/JUST+ASK+HOME+IMPROVEMENT+LLC/data=!4m7!3m6!1s0x883b8780ae56da57:0x73f85619a1569fe4!8m2!3d41.6440324!4d-83.5137612!16s%2Fg%2F11fjz_wnsn!19sChIJV9pWroCHO4gR5J9WoRlW-HM,JUST ASK HOME IMPROVEMENT LLC,4.8,44,Kitchen remodeler,"366 Willard St, Toledo, OH 43605, United States","JFVP+JF Toledo, Ohio, USA",https://www.justaskhomeimprovement.com/contact,+1 419-540-4264,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqd7gDP3NXRC3e2CRiyv5Ta92jWim4Ab1hKE1KP44bIfz5LNbzaEcaMAS4JKlawkW6Gktnj_vvX1lRv_HBYApQtOCJRFiij8sebHmDRlcfUgGDdetPnhdbswKvreUmgCkD_DR1wv8i7CteZ=w448-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:03:53.586Z,LGBTQ+ friendly
https://www.google.com/maps/place/PuroClean+of+West+Toledo/data=!4m7!3m6!1s0x883b8138ebe171ed:0x45aabf3c885ff9dc!8m2!3d41.7072478!4d-83.5827992!16s%2Fg%2F11mkzw4wbn!19sChIJ7XHh6ziBO4gR3PlfiDy_qkU,PuroClean of West Toledo,4.6,9,Water damage restoration service,"1602 W Laskey Rd, Toledo, OH 43612, United States","PC48+VV Toledo, Ohio, USA",https://www.puroclean.com/west-toledo-oh/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website_link,+1 419-972-1686,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_A7nMVInKUamQOjMPUGyRK_Y4zgePh2VQw0TbYYqE7PKRZsnn58U80DvcAFwtiPuFPvWpB0Goyb2F1SSGUWpyNykJPshEggKaVcOBm80MfLTAnDS7k359FOWx8F7UOJWluSu5CHndSsBn=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:03:58.398Z,
https://www.google.com/maps/place/AAA+Standard/data=!4m7!3m6!1s0x883c7903e734a92f:0xe0949b153a21292c!8m2!3d41.6304626!4d-83.6389617!16s%2Fg%2F1tdftthx!19sChIJL6k05wN5PIgRLCkhOhWblOA,AAA Standard,4.2,57,Water damage restoration service,"4117 South Ave #6231, Toledo, OH 43615, United States","J9J6+5C Toledo, Ohio, USA",https://aaastandardservices.com/,+1 419-535-0274,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAvnXubM4-UN9zTMBAFwqjdzdWQUd2fjtZA_xAKjeEPC7e5DfqVaJsVkdbNgWWZLuebxXYK1xpROM8-Kq8U4ntKzKVclYUb-7Bp8d0CwurKXGZ7AoQWO2SZYnpoDbKQ1dujS6O=w408-h546-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:04:03.248Z,
https://www.google.com/maps/place/ServiceMaster+CDR-Toledo/data=!4m7!3m6!1s0x883c7c1c00a28749:0x7e3f26e3e0bd7276!8m2!3d41.6029628!4d-83.5236195!16s%2Fg%2F1tfjwz2b!19sChIJSYeiABx8PIgRdnK94OMmP34,ServiceMaster CDR-Toledo,4.9,123,Water damage restoration service,"6935 McNerney Dr, Northwood, OH 43619, United States","JF3G+5H Northwood, Ohio, USA",https://www.servicemasterrestore.com/servicemaster-cdr-toledo/?utm_source=GMB&utm_medium=organic&utm_campaign=Northwood,+1 419-273-6512,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUvDa2z1UCHw2vJx5Id1-f7p2PC8yx5WGQVFh0wp7LpXE7CgIQ5NPuF2GoxMPfXcU5tFmzIT-0o8r0j9fXAqQoFdEWAhrPcFwhIDn9_T9tFkj6GcP_jGcNGbgVL0NEw6-tb_RW=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:04:08.148Z,
https://www.google.com/maps/place/24+Hour+Flood+Pros+of+Toledo/data=!4m7!3m6!1s0x6e7e41401212a4bb:0xc151b7d5b328947c!8m2!3d41.603525!4d-83.5572019!16s%2Fg%2F11vwjnhxw5!19sChIJu6QSEkBBfm4RfJQos9W3UcE,24 Hour Flood Pros of Toledo,4.7,160,Water damage restoration service,,,https://www.24hourfloodpros.com/toledo/,+1 419-573-7976,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXP7TNAZ31WKUxwnVf4oYSMV8EMkPES3i4XU3mTg3XuZtL1O_yinFRo1EAvkULPjL5WxRlvveClh0XpBNNjH_SCCYNP0cETvSfF5Gs9uc1ElS6lOXyr8x18vTstV49i_tk0lvC7Q=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:04:12.879Z,
https://www.google.com/maps/place/SERVPRO+of+Toledo+Southwest/data=!4m7!3m6!1s0x883c774860b378d1:0x36f45b059dcdbe6d!8m2!3d41.5833919!4d-83.6758374!16s%2Fg%2F11nxt2wssn!19sChIJ0XizYEh3PIgRbb7NnQVb9DY,SERVPRO of Toledo Southwest,4.8,51,Water damage restoration service,"385 Osage Dr, Maumee, OH 43537, United States","H8MF+9M Maumee, Ohio, USA",https://www.servpro.com/locations/oh/servpro-of-toledo-southwest?utm_medium=organic&utm_source=gbp,+1 419-385-9245,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLDGc3tZfGv1e7jtCcfgiVekAaHYrY_UuSfkrkACOiIRLg0Su35HariA6ToQZPCZiwWWIrAE5PsaxDxUbsvdS9Ff0xjuSNJsn6Df877Xb_T9nRS84_vyzezgccs9MsffyD32QKprVuASI=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2026-03-23T04:04:17.879Z,LGBTQ+ friendly
