placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,saturday,sunday,monday,tuesday,wednesday,thursday,friday,isBlackOwned
https://www.google.com/maps/place/Red-D-Arc+Welderentals/data=!4m7!3m6!1s0x809ada94c4f118ed:0xffbd8bc385806c41!8m2!3d38.5518172!4d-121.4235365!16s%2Fg%2F11gzjyx_p!19sChIJ7RjxxJTamoARQWyAhcOLvf8,Red-D-Arc Welderentals,3.5,2,Equipment rental agency,,"1725 69th St, Sacramento, CA 95819, United States","HH2G+PH Sacramento, California, USA",http://www.red-d-arc.com/branch_locations.aspx?branchid=30&utm_arg=3rd_party_local:google:google-distrib:Red-D-Arc-Welderentals:RUS013&utm_source=google&utm_medium=organic&utm_campaign=gmb-locations,+1 916-732-2197,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO5M_EGKZvFbXfRb9m8v3MSlYBDrhJ8OPmW-2XA=w420-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:07.288Z,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,
https://www.google.com/maps/place/Barnes+Welding+Supply+-+West+Sacramento/data=!4m7!3m6!1s0x809ad51076236367:0x39879220ff80934a!8m2!3d38.5841091!4d-121.5471833!16s%2Fg%2F11vk606dgh!19sChIJZ2MjdhDVmoARSpOA_yCShzk,Barnes Welding Supply - West Sacramento,5.0,4,Welding supply store,· In-store shopping · Delivery,"501 Harbor Blvd Suite A, West Sacramento, CA 95691, United States","HFM3+J4 West Sacramento, California, USA",http://www.barnesweldingsupply.com/,+1 916-913-0902,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP5AqNE7tVKxVHy9yEwTGd6SmVMAWyOhWNVXNWS=w408-h289-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:11.591Z,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,
https://www.google.com/maps/place/OneSource+Distributors/data=!4m7!3m6!1s0x809ad7c73e6f4e5f:0x5355c8b80602268b!8m2!3d38.6484389!4d-121.4764436!16s%2Fg%2F1264pl4pv!19sChIJX05vPsfXmoARiyYCBrjIVVM,OneSource Distributors,4.6,28,Electrical supply store,· In-store pick-up · Delivery,"4351 Northgate Blvd, Sacramento, CA 95834, United States","JGXF+9C Sacramento, California, USA",https://www.1sourcedist.com/about/location/sacramentosales,+1 916-924-4848,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO0sON1soRdhOw6kYAFdkhNsSowdi4V17wb7Oio=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:16.310Z,Closed,Closed,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,
https://www.google.com/maps/place/Platt+Electric+Supply/data=!4m7!3m6!1s0x809ad7c829fc7a87:0xbaa7e5cac5e0bf05!8m2!3d38.6453357!4d-121.4825723!16s%2Fg%2F1thl12x3!19sChIJh3r8KcjXmoARBb_gxcrlp7o,Platt Electric Supply,4.2,40,Electrical supply store,"Electrical supply chain with a wide range of products including generators, lighting, tools & fuses. · In-store shopping · Kerbside pickup · Delivery","4201 S Market Ct Suite 1, Sacramento, CA 95834, United States","JGW8+4X Sacramento, California, USA",https://www.platt.com/platt-electric-supply/CA/Sacramento/StoreLocationDetail.aspx?id=34&utm_source=local-listings&utm_medium=organic&utm_content=GMB,+1 916-928-0929,"Closed · Opens 6 am Mon

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOZYeAMOcfWOP3Fh81F75rAp8bi2xPq8eVypQ4m=w408-h302-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:20.691Z,Closed,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,
https://www.google.com/maps/place/Best+Collateral/data=!4m7!3m6!1s0x809ad12bd42184dd:0x551f6aaf15c70074!8m2!3d38.580169!4d-121.49433!16s%2Fg%2F1tf715fl!19sChIJ3YQh1CvRmoARdADHFa9qH1U,Best Collateral,4.4,79,Pawn shop,· In-store shopping,"916 J St, Sacramento, CA 95814, United States","HGJ4+37 Sacramento, California, USA",https://bestcollateral.com/sacramento,+1 916-448-7545,Closed · Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNjKbrDXDAwpUf7p6InBaiM8k7NGGcaLjtTkYjA=w408-h272-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:25.091Z,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,
https://www.google.com/maps/place/Evergreen+Home+Performance/data=!4m7!3m6!1s0x809adbe59ac51cb3:0x698adc83dce242b8!8m2!3d38.5360006!4d-121.4056963!16s%2Fg%2F11sd383ctd!19sChIJsxzFmuXbmoARuELi3IPcimk,Evergreen Home Performance,,,Solar energy system service,,"8171 Alpine Ave A, Sacramento, CA 95826, United States","GHPV+CP Sacramento, California, USA",http://evergreenhp.org/,+1 916-969-3413,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMa0gdcqs6hNxND2A1KrnKieSao7Zdl4vYb9r2R=w408-h271-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:29.516Z,Closed,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,
https://www.google.com/maps/place/Sacramento+Computer+Power/data=!4m7!3m6!1s0x809ad7c60b73da5f:0x29463aeba56b680c!8m2!3d38.6508686!4d-121.4786419!16s%2Fg%2F1td76t_5!19sChIJX9pzC8bXmoARDGhrpes6Rik,Sacramento Computer Power,4.8,4,Engineering consultant,,"829 W Stadium Ln, Sacramento, CA 95834, United States","MG2C+8G Sacramento, California, USA",http://www.sacpower.com/,+1 800-441-1412,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMhRGGUflSYsmqGbUKcsSJ31fgRUKtentAERJqd=w500-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:33.865Z,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,
https://www.google.com/maps/place/Garden+of+Enchantment/data=!4m7!3m6!1s0x809ad6cd2dd868f9:0xdcf7a3cb230bc22c!8m2!3d38.5819158!4d-121.5050256!16s%2Fg%2F1tfgk1nv!19sChIJ-WjYLc3WmoARLMILI8uj99w,Garden of Enchantment,4.7,466,Gift shop,,"126 K St, Sacramento, CA 95814, United States","HFJV+QX Sacramento, California, USA",http://gardenofenchantment.net/,+1 916-446-7950,"Open · Closes 8 pm

Updated by phone call 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzhxGHKmPnrYjwHGh_0Scj98lWNaQrinSIKPtUfPZ_hkTMSGiZK08fjFQAk5Qq5q_uNSk7_gVOqvHc2gwfM0DxdJLFgDuRr_1E4Z7McocxAVhakP9fNjXRqQ4kCNe4pykBiUcYn_eoJg0s=w408-h470-k-no,false,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:38.458Z,10 am–8 pm,10 am–8 pm,10:30 am–7:30 pm,10:30 am–7:30 pm,10:30 am–7:30 pm,10:30 am–7:30 pm,10 am–8 pm,
https://www.google.com/maps/place/California+Trailers/data=!4m7!3m6!1s0x809ad7970e856ae9:0x5533b316163d15db!8m2!3d38.6424294!4d-121.4656929!16s%2Fg%2F11c3t_pgj2!19sChIJ6WqFDpfXmoAR2xU9FhazM1U,California Trailers,4.8,388,Trailer dealer,· Delivery,"3961 Pell Cir, Sacramento, CA 95838, United States","JGRM+XP Sacramento, California, USA",http://www.californiatrailers.com/,+1 916-514-9684,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiE1_3LhD5NjuQ8ygXFuYas_yPvgRSlgw2jnxoU7cyIpa7XM1mLY9qjMBZwti-yXrIZqh1Iy1E0NgYy5A6NWSaLJdVCRY-bAWQCYD73Ob4w0rLiaGloR6OJKywDw3OfKtvLK-t=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:43.035Z,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,
https://www.google.com/maps/place/West+Sac+Truck+Lube/data=!4m7!3m6!1s0x809ad43f9d83a3e5:0xeaba258be8afe4e9!8m2!3d38.586676!4d-121.5588884!16s%2Fg%2F1hdzd6hgn!19sChIJ5aODnT_UmoAR6eSv6Isluuo,West Sac Truck Lube,4.3,19,Truck repair shop,,"895 Stillwater Rd, West Sacramento, CA 95605, United States","HCPR+MC West Sacramento, California, USA",http://westsactrucklube.com/,+1 916-372-6956,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q8AQHvbeD2FEbsyoGiOSPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.58025&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:47.409Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/RV+Solar+Sacramento/data=!4m7!3m6!1s0x809ad9c41478c801:0xb4201924fcbd476!8m2!3d38.6909137!4d-121.398822!16s%2Fg%2F11q2lmdqxx!19sChIJAch4FMTZmoARdtTLT5IBQgs,RV Solar Sacramento,5.0,47,RV repair shop,,"2901 Elkhorn Blvd, North Highlands, CA 95660, United States","MJR2+9F North Highlands, California, USA",https://rvsolarsacramento.com/,+1 916-520-3084,Closed · Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPTtWuDEgZX26lKDyW_gqOSlAU6o1ksNmoZXeoN=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:51.830Z,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,
https://www.google.com/maps/place/JCLEE+POWER+LLC/data=!4m7!3m6!1s0x45fb23a9a9e12761:0xdb0d50fe60266918!8m2!3d33.884717!4d-117.887002!16s%2Fg%2F11yp5d96hr!19sChIJYSfhqakj-0URGGkmYP5QDds,JCLEE POWER LLC,,,Electric generator shop,,,,https://www.jcleepower.com/,+1 909-729-3011,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPS-rj8IiRgkFgOx-xsTrr5eBFCDErsx9Pg4Nk0=w458-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:55:56.181Z,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,
https://www.google.com/maps/place/Sacramento+Area+Electrical+JATC/data=!4m7!3m6!1s0x809ad6783efb7f67:0x81800aa50ccd5130!8m2!3d38.6188907!4d-121.5356407!16s%2Fg%2F1tg5zwyb!19sChIJZ3_7PnjWmoARMFHNDKUKgIE,Sacramento Area Electrical JATC,4.1,11,Training center,,"2836 El Centro Rd, Sacramento, CA 95833, United States","JF97+HP Sacramento, California, USA",http://www.340jatc.org/,+1 916-646-6688,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxos0RfNER1cV9UACLhXkUHZzgfJItDAVRgtrQN0G31-jHCgSZX569JmwHueJszdKbTmzv78oNzHqJtbEE3rILy4Goc4TGzVO5mL3v_yIeIh-wn7nNUssxkwgxihVakNvijBksjlQ=w408-h541-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:56:00.816Z,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,
https://www.google.com/maps/place/East+Sac+Ace+Hardware/data=!4m7!3m6!1s0x809adb06e641478b:0x581e3e23d64ec81c!8m2!3d38.5602379!4d-121.44437!16s%2Fg%2F11q41lg4h8!19sChIJi0dB5gbbmoARHMhO1iM-Hlg,East Sac Ace Hardware,4.5,113,Hardware store,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up","5030 Folsom Blvd, Sacramento, CA 95819, United States","HH64+37 Sacramento, California, USA",http://www.acehardware.com/store-details/18150?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18150,+1 916-518-0606,"Open · Closes 7 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmYIAAJVjWePzULGzAwbVsQBW-moCZmaBu-1y8rf7AOErNX_BLaKXy9OFRsPiFXZW7H6jaJCv5FgYclSOHtrSZThKdQIverrlGCXgDdB5eUXPU8pxWkOR2tXfiLUp56JLM7sEiWA=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:56:05.157Z,8 am–7 pm,8 am–6 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,
https://www.google.com/maps/place/R.F.+MacDonald+Co./data=!4m7!3m6!1s0x809ad7c29db36937:0x93aaa449fbb23a1e!8m2!3d38.6453472!4d-121.484268!16s%2Fg%2F11ghqct78v!19sChIJN2mzncLXmoARHjqy-0mkqpM,R.F. MacDonald Co.,5.0,5,Heating contractor,,"1016 N Market Blvd Suite 10, Sacramento, CA 95834, United States","JGW8+47 Sacramento, California, USA",http://www.rfmacdonald.com/,+1 916-696-6758,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOQFcsW6HfJE54VVF1I6em0zDdiQz248UUHcXRd=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:56:09.544Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/Gedda+Plug+Power/data=!4m7!3m6!1s0x21652ec26c5d5a0f:0xc90f4c8aefad589e!8m2!3d39.274072!4d-121.3822366!16s%2Fg%2F11ydkl_8lh!19sChIJD1pdbMIuZSERnlit74pMD8k,Gedda Plug Power,,,Electric generator shop,,,,http://geddaplugpower.com/,+1 530-219-0639,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNdq4ImPNormDDXLYtp-jV_mjwY83GNl2zRe9xH=w408-h544-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2026-01-10T21:56:13.802Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/Huft+Home+Services+Elk+Grove/data=!4m7!3m6!1s0x809ab8b032a95017:0x19d142c76713f216!8m2!3d38.3915519!4d-121.360165!16s%2Fg%2F1ttph41t!19sChIJF1CpMrC4moARFvITZ8dC0Rk,Huft Home Services Elk Grove,4.9,2225,Air conditioning contractor,,"10103 Iron Rock Way, Elk Grove, CA 95624, United States","9JRQ+JW Elk Grove, California, USA",http://hufthomeservices.com/,+1 916-905-0014,Open · Closes 3:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNoVMH02JwJ7HE2FBdBXN_33dkag-pDD_txw6Ok=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:56:32.718Z,7 am–3:30 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,
https://www.google.com/maps/place/Elk+Grove+Power+Equipment/data=!4m7!3m6!1s0x809ab8b3c0484c53:0x7d96ff02203c79b9!8m2!3d38.383651!4d-121.358521!16s%2Fg%2F1tc_r82q!19sChIJU0xIwLO4moARuXk8IAL_ln0,Elk Grove Power Equipment,4.4,109,Equipment supplier,,"10288 Iron Rock Way, Elk Grove, CA 95624, United States","9JMR+FH Elk Grove, California, USA",http://elkgrovepowerequipment.com/,+1 916-685-4683,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxhh_IOQF9MFgB2MfUz2kdrhRDRgr7s2mduQPGHmHOKPeADzVpRwv2Bi6DD3lpdpQr70sMBh05tQfy3_QKku0jBcGhdui4z11FzkWaJZ7KgTiD8L6pxSBVP7pkF6LR-t1y2=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:56:37.130Z,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,
https://www.google.com/maps/place/CLC+Electrical+Solutions/data=!4m7!3m6!1s0x22185425a6495fbd:0x48821c4c52032339!8m2!3d38.3019435!4d-121.4448529!16s%2Fg%2F11swtvg_v7!19sChIJvV9JpiVUGCIROSMDUkwcgkg,CLC Electrical Solutions,5.0,235,Electrician,,,,http://www.clcelectric.com/,+1 916-753-9023,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynmShFodR-CW6O6fNmhQp2R77Nx3lEP4cMDcCvXtUO9TblhDeSxUAF2_muXmRLJoFhaFsjZGFoMwARHoZPPjegU1NkmNE1OmtvZXmpRQEkMh2WFVNwsNkR8PpZN2Rij0hyBbynYYpp70eW=w408-h544-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:56:41.567Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,
https://www.google.com/maps/place/Camps+electrical+services/data=!4m7!3m6!1s0x809ac75aed282fd1:0x3d6594b35450ef65!8m2!3d38.274636!4d-121.1594159!16s%2Fg%2F11c6rxq58_!19sChIJ0S8o7VrHmoARZe9QVLOUZT0,Camps electrical services,4.7,67,Electrician,,,,https://campselectric.com/,+1 916-583-0344,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO9O1uTVsSGY5HF0yUUMSdr-kKI5DRjK6JVWtfv=w408-h725-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:56:45.898Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/Power+Electric/data=!4m7!3m6!1s0x809ac7f46e1d33e9:0x459343353d3283de!8m2!3d38.377413!4d-121.4448529!16s%2Fg%2F1thn5rw2!19sChIJ6TMdbvTHmoAR3oMyPTVDk0U,Power Electric,4.6,11,Electrician,,,,https://powerelectric1.com/,+1 916-792-0873,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOguaZ7M44d60SR4SXL9Lqj8teffFWCkB2B0885=w408-h725-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:56:50.149Z,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,
"https://www.google.com/maps/place/All+Bright+Electric+Co+Inc./@38.4044115,-121.3581236,17z/data=!3m1!4b1!4m6!3m5!1s0x809ac753b47fca9d:0x77bf5783e34b10ff!8m2!3d38.4044115!4d-121.3581236!16s%2Fg%2F1260gkg_5",All Bright Electric Co Inc.,5.0,5,Electrician,,"9727 Kent St # 100, Elk Grove, CA 95624, United States","CJ3R+QQ Elk Grove, California, USA",,+1 916-714-7122,Open 24 hours,,,false,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:56:56.669Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/Illuminate+Electric+Solutions/data=!4m7!3m6!1s0x4daec2720ffc729f:0x29d38473aeae3ab3!8m2!3d38.4221008!4d-121.4461982!16s%2Fg%2F11rcjqdmss!19sChIJn3L8D3LCrk0RszqurnOE0yk,Illuminate Electric Solutions,5.0,36,Electrician,,"5050 Laguna Blvd, Elk Grove, CA 95758, United States","CHC3+RG Elk Grove, California, USA",http://illuminateelectricsolutions.com/,+1 916-826-9598,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipOIBr7vq7Hh4xeWhAa67XBypb1IMRWc3ZtI48gj=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:57:00.998Z,7 am–5:30 pm,Closed,7 am–5 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,
https://www.google.com/maps/place/Guardian+Electric+-+Electrician+in+Elk+Grove/data=!4m7!3m6!1s0x809ac63e57a9d0bb:0x8b17e986a0108965!8m2!3d38.4320089!4d-121.4263798!16s%2Fg%2F1tks6kl6!19sChIJu9CpVz7GmoARZYkQoIbpF4s,Guardian Electric - Electrician in Elk Grove,3.0,2,Electrician,,"6617 Gately Pl, Elk Grove, CA 95758, United States","CHJF+RC Elk Grove, California, USA",,,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DCFwr733v3z01Lct1-mJAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.61356&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:57:05.404Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,
https://www.google.com/maps/place/Electric+Connection/data=!4m7!3m6!1s0x809ac7414a162cab:0xe28aea6b551bab40!8m2!3d38.4226549!4d-121.3614223!16s%2Fg%2F1tf_nk7q!19sChIJqywWSkHHmoARQKsbVWvqiuI,Electric Connection,5.0,1,Electrician,,"402 Applewood Dr, Elk Grove, CA 95624, United States","CJFQ+3C Elk Grove, California, USA",,+1 916-714-5557,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DhZos9zBMhey2FENPFymaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.55297&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:57:09.721Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,
https://www.google.com/maps/place/Emergency+Electrical+Elk+Grove+Experts/data=!4m7!3m6!1s0x809ac6ec0caec9c7:0x173f2e7ff242c050!8m2!3d38.4440648!4d-121.38083!16s%2Fg%2F1tczqm2p!19sChIJx8muDOzGmoARUMBC8n8uPxc,Emergency Electrical Elk Grove Experts,4.8,19,Electrician,,"Sheldon Highlands, 8780 Shasta Lily Dr, Elk Grove, CA 95624, United States","CJV9+JM Elk Grove, California, USA",,+1 916-610-0338,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kDcNMSF_puRXrPOrJkM_VA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.990257&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:57:14.037Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/All+Star+Rents/data=!4m7!3m6!1s0x809ac72770482e93:0x17337e8fde371ef6!8m2!3d38.4314167!4d-121.368997!16s%2Fg%2F1z44b01w6!19sChIJky5IcCfHmoAR9h433o9-Mxc,All Star Rents,4.8,341,Equipment rental agency,,"9003 Elk Grove Florin Rd, Elk Grove, CA 95624, United States","CJJJ+HC Elk Grove, California, USA",http://elkgrove.allstarrents.com/,+1 916-525-3434,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMQzy4Y65X2RmBR7WHYJ3MlIqQfl2dEJLOpQaNn=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:57:18.779Z,8 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,
"https://www.google.com/maps/place/Arthur+Engineering,+Inc./data=!4m7!3m6!1s0x809ac8bc49e315d9:0x1f9e7ac2f83aa462!8m2!3d38.4008772!4d-121.3448261!16s%2Fg%2F1th7ylkw!19sChIJ2RXjSbzImoARYqQ6-MJ6nh8","Arthur Engineering, Inc.",5.0,1,Engineering consultant,,"9368 Healon Way, Elk Grove, CA 95624, United States","CM24+93 Elk Grove, California, USA",https://www.arthurengineering.com/,+1 916-394-0864,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOI35pkbev1N0a0Yie4dwkYbdXgOudsiI1s9vQ8=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:57:23.100Z,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,
https://www.google.com/maps/place/Platt+Electric+Supply/data=!4m7!3m6!1s0x809ab8b5ddc03613:0xaff58a9b284718c4!8m2!3d38.379359!4d-121.3585334!16s%2Fg%2F1tmg6t9v!19sChIJEzbA3bW4moARxBhHKJuK9a8,Platt Electric Supply,4.6,25,Electrical supply store,"Electrical supply chain with a wide range of products including generators, lighting, tools & fuses. · In-store pick-up · Delivery","10491 E Stockton Blvd, Elk Grove, CA 95624, United States","9JHR+PH Elk Grove, California, USA",https://www.platt.com/platt-electric-supply/CA/Elk-Grove/StoreLocationDetail.aspx?id=74&utm_source=local-listings&utm_medium=organic&utm_content=GMB,+1 916-714-5831,"Closed · Opens 6 am Mon

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOPT3BEIeTinU934xSUZxtfzh-bznXpwDotFAMb=w408-h320-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Elk+Grove+Sacramento+CA/@38.4089538,-121.3788635,14z",2026-01-10T21:57:27.434Z,Closed,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,
