placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Steamatic+of+Colorado+Springs/data=!4m7!3m6!1s0x871344441252ee55:0xc54da27529d06c35!8m2!3d38.8158984!4d-104.7826061!16s%2Fg%2F1tgpbqxp!19sChIJVe5SEkREE4cRNWzQKXWiTcU,Steamatic of Colorado Springs,4.9,348,Carpet cleaning service,"2616 Verde Dr, Colorado Springs, CO 80910, United States","R688+9X Colorado Springs, Colorado, USA",https://www.cleancolorado.com/,+1 719-390-3872,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepagGJzbfaMHHVeJ389BP9btVRsDkYFxnjDtvCGNNMvhKSC3-mlU_lDtnLkqu8fBXcfeGK4ho6GSpdtcFFuU9BgJRA9YSyz4Ol-sM2m069JHivqselqAMtCDDdriHtY_5bvq8h4YKYGJzyv=w424-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:39:36.441Z,,
https://www.google.com/maps/place/STOP+Restoration+Services+of+Colorado+Springs+CO/data=!4m7!3m6!1s0x871348509f8b6b33:0x54a1adafcaa84856!8m2!3d38.82474!4d-104.690975!16s%2Fg%2F1tfk9gnm!19sChIJM2uLn1BIE4cRVkioyq-toVQ,STOP Restoration Services of Colorado Springs CO,4.8,50,Water damage restoration service,,,https://www.stoprestoration.com/colorado-springs/,+1 719-482-8288,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0tSJNmiv6HVYQ0WmRA5RuU63OLFBiHmpniboYMEUVKUB9jZj1ssFo4pGa1jYBwNT9qOYcKoA1-T_lFVmtOmJWrbq3w5cKO1icI6I5ISGfqA9_Lwj5Axaeltt5gjc-_uwkmVWRu_6STP36=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:39:41.115Z,,
https://www.google.com/maps/place/RestorationMaster/data=!4m7!3m6!1s0x87134fcbdebcacc9:0x707baf63fc797df7!8m2!3d38.9026214!4d-104.825413!16s%2Fg%2F11b5yw_42j!19sChIJyay83stPE4cR9315_GOve3A,RestorationMaster,,,Fire damage restoration service,"4919 Northpark Dr, Colorado Springs, CO 80918, United States","W53F+2R Colorado Springs, Colorado, USA",https://restorationmasterfinder.com/colorado-springs-co/,+1 888-915-7197,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KdmiZ_MBcffCd4CU9pXmWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.691414&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:39:45.695Z,,
https://www.google.com/maps/place/HydroClean/data=!4m7!3m6!1s0x87134ef40d04064d:0x678c12b03f148995!8m2!3d38.8768147!4d-104.8272885!16s%2Fg%2F1ydpb1t53!19sChIJTQYEDfROE4cRlYkUP7ASjGc,HydroClean,4.9,958,Carpet cleaning service,"3108 Beacon St, Colorado Springs, CO 80907, United States","V5GF+P3 Colorado Springs, Colorado, USA",https://hydrocleaninc.com/,+1 719-594-9376,"Open 24 hours

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_eHBSjbwX1Ve-HwWgO5qYvOX76pY2Tjj_MsHTbRGh0nFSY9T8oatyIbi5wjt9pybkUR2WBueKncfI0HaeQXWZYO6-4rV2R9NOjjfN8q70aabsTbnQXEvRZpcOjohg09dMui7l2Q=w408-h243-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:39:50.582Z,,
https://www.google.com/maps/place/Creative+Carpet+Care+%26+Restoration/data=!4m7!3m6!1s0x87134f4b75ed03b5:0x7ebf6a7ee8c602be!8m2!3d38.8901325!4d-104.8222098!16s%2Fg%2F1tl8l4vz!19sChIJtQPtdUtPE4cRvgLG6H5qv34,Creative Carpet Care & Restoration,5.0,197,Water damage restoration service,"50 Mt View Ln F, Colorado Springs, CO 80907, United States","V5RH+34 Colorado Springs, Colorado, USA",http://www.coloradospringscarpetclean.com/,+1 719-641-8600,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepdjwgSrY1RMdbit8rxVqerRqjfUB7UnKq4IVRbLwEqntoid1UHz2gPzNj8Cpp1jPTmfab0s7yzq4dyJGvxL2C4kIbRZN523DmcPqHPLpM9Z4mZd5mFUURHCzExzuuHiu3LXVFUZeTo4v8=w408-h544-k-no,true,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:39:55.467Z,,
https://www.google.com/maps/place/ThriveStar+Remodeling/data=!4m7!3m6!1s0x87135b7ff67c7c05:0x2a3d7bf08a9130b3!8m2!3d38.8321721!4d-104.8238838!16s%2Fg%2F11jndffzbr!19sChIJBXx89n9bE4cRszCRivB7PSo,ThriveStar Remodeling,4.8,79,Bathroom remodeler,"102 S Tejon St #1100, Colorado Springs, CO 80903, United States","R5JG+VC Colorado Springs, Colorado, USA",https://thrivestarrenovations.com/?utm_campaign=gmb,+1 719-602-1307,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9KGXrntKEJrhltUbgssPeiAgd7SRGlejKu3ZeStbTWjs5NVYvDH0Xvz_Pwx6jKksZMIRNxYW8WYcFlhAFvRN0WrPiGZp83ezQqW5N9QSpOtreqJroBtmWo0FuGAzCyxkgfxpJ=w426-h240-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:00.203Z,· Delivery,
https://www.google.com/maps/place/Fixins+Roofing+and+Restoration/data=!4m7!3m6!1s0x87134f9ab3df98dd:0x371f0e1b8ec9a14b!8m2!3d38.872019!4d-104.8204038!16s%2Fg%2F1tk23d1j!19sChIJ3Zjfs5pPE4cRS6HJjhsOHzc,Fixins Roofing and Restoration,4.9,91,Roofing contractor,"2802 N Nevada Ave, Colorado Springs, CO 80907, United States","V5CH+RR Colorado Springs, Colorado, USA",http://www.fixinscontracting.com/,+1 719-641-5969,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6O2it7y7i5KioOuh68NuOoe0kvtgjlxZw6JCM12pAzci01OxTZ2dKXjGltboKZTmhNFiU9-RwNBE1yWbSMwvHaY7DFu57Az_ACQNMDw56pp_4J9YfI-FLIXQVvwCsLOPQU4Al=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:05.075Z,,
https://www.google.com/maps/place/Pro+Tech+RV/data=!4m7!3m6!1s0x87135aeebfce7b55:0xfcf286aef0e5b73f!8m2!3d38.8430686!4d-104.8628278!16s%2Fg%2F1hjgh4jv0!19sChIJVXvOv-5aE4cRP7fl8K6G8vw,Pro Tech RV,4.7,246,RV repair shop,"2330 Naegele Rd, Colorado Springs, CO 80904, United States","R4VP+6V Colorado Springs, Colorado, USA",http://coloradorvrepair.com/,+1 719-634-6978,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyvJinExwI1ijyJS3K_4y_MENycXbwaWiCgZIGDNmr3qs98HzvB2cHa4oCHctDSEOSplpWNmzsmFF3dGAylxQG-a2YtCTMbH01xLeKO5_MF8e38TKGlFHp0SRDDlge3Cl9k58hHg=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:09.781Z,,
https://www.google.com/maps/place/Criterium-McCafferty+Engineers/data=!4m7!3m6!1s0x87135a72766384a1:0x169de0ae1513f66a!8m2!3d38.8480386!4d-104.8635152!16s%2Fg%2F1tgk12fg!19sChIJoYRjdnJaE4cRavYTFa7gnRY,Criterium-McCafferty Engineers,4.9,29,Engineering consultant,"2524 W Colorado Ave, Colorado Springs, CO 80904, United States","R4XP+6H Colorado Springs, Colorado, USA",http://www.criterium-mccafferty.com/,+1 719-685-2285,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7ofIv_omJOnEt17-EZzfH8Q8CQnye32FczygponepIxn5RxogE92TX9K8uHLAC3j8DCUQEPhFKGiIrAXmnTrkRNXOVHSQ9s1wGukToghClu9b07PB4Vd6Rxnj_HZdGayNmSE1=w408-h816-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:14.554Z,,
https://www.google.com/maps/place/Jingle+Mold/data=!4m7!3m6!1s0x88938ff20687c3ad:0xf203b42f87f4021d!8m2!3d38.8410011!4d-104.8199559!16s%2Fg%2F11v5vwczl5!19sChIJrcOHBvKPk4gRHQL0hy-0A_I,Jingle Mold,,,Water damage restoration service,"226 E St Vrain St, Colorado Springs, CO 80903, United States","R5RJ+C2 Colorado Springs, Colorado, USA",http://jinglemold.com/serviceareas/colorado-springs/,+1 719-851-3569,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpAa6pL6gIxBbNrZdWprOP1ZZMrE7QyU3pcD56zOIHg1CVEfyINvXct5hAAcN7LREmBqFUKsHAVIgxkedB0G5GfZrl8DhD_LwpzBNcKkhn09kG5IzM02JWdGnu_Ys0S0GcJyid7A=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:19.563Z,,
"https://www.google.com/maps/place/Affordable+Plumbing,+Heat,+and+Electrical/data=!4m7!3m6!1s0x87134593ffffffff:0x85594ce4c1fe8232!8m2!3d38.8369995!4d-104.8672448!16s%2Fg%2F1tdqc0j7!19sChIJ_____5NFE4cRMoL-weRMWYU","Affordable Plumbing, Heat, and Electrical",4.5,2782,Plumber,"1304 Market St, Colorado Springs, CO 80904, United States","R4PM+Q4 Colorado Springs, Colorado, USA",https://www.affordableplumbingandheat.com/?utm_source=GMB&utm_medium=SEO&utm_campaign=Market,+1 719-581-6515,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoE1UWdA8KlcIdOqk3jv_bvJXMm_OggyBaAOe3f7K93ZlVqceyEisptZJLDODxV103ROLK0K7wY_Gy3beJddoI65A90zDQ8veE8TjmHoyFe6IcyVes8VnucyyhUDU_O7O4nmTCx=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:24.198Z,,
https://www.google.com/maps/place/Westsider%27s+Garage/data=!4m7!3m6!1s0x87135a96f8cde8bb:0xffb34436a99f76e5!8m2!3d38.8465306!4d-104.8721065!16s%2Fg%2F1wn343ns!19sChIJu-jN-JZaE4cR5XafqTZEs_8,Westsider's Garage,4.3,106,Auto repair shop,"626 S 29th St, Colorado Springs, CO 80904, United States","R4WH+J5 Colorado Springs, Colorado, USA",https://www.westsidersgarage.com/,+1 719-635-1334,,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweolp0EGx51AXWk2vlRX4ItIjVPpury7BrimeApK9Gb7RDS4XKVl24BxME2JODDCTqPzDLwXbULbefkv7Mb1fuOP9SCPLbLIE6QkrvgrTPXnWqo0pMjea0EhVB7TC4D7a62Q7wCP=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:29.010Z,,
https://www.google.com/maps/place/911+Restoration+of+Colorado+Springs/data=!4m7!3m6!1s0x871348cc3be87fc7:0xb3b21c352b6333c8!8m2!3d38.5465964!4d-105.1836505!16s%2Fg%2F11bxfjv2t7!19sChIJx3_oO8xIE4cRyDNjKzUcsrM,911 Restoration of Colorado Springs,4.4,7,Water damage restoration service,,,https://www.911restorationcoloradosprings.com/,+1 719-419-9770,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBjnTOnClKCdDnDZaNPA_e4P1Vw_T3KeftXQ3VkSemqJ4B_NUWJGl7mxQuck7GlUexJswwMDJdwyGojmxawCuf8Kb_egtnU_K6STLTWOpqnjCKCYo6Sl0Z-GhIgIPD5H44VV1eDQ=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:33.754Z,,
https://www.google.com/maps/place/Bumble+Roofing+of+Colorado+Springs/data=!4m7!3m6!1s0xa73a9cac8b35da63:0x11c0429bd4e6b9ba!8m2!3d38.8432963!4d-104.8189516!16s%2Fg%2F11y8710nrj!19sChIJY9o1i6ycOqcRurnm1JtCwBE,Bumble Roofing of Colorado Springs,4.9,50,Roofing contractor,"627 N Weber St Suite 8, Colorado Springs, CO 80903, United States","R5VJ+8C Colorado Springs, Colorado, USA",https://bumbleroofing.com/colorado-springs,+1 719-826-6956,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9RIuxkXgxYUcbil9K2VY1hFF8Ma3CNPDyg0fXlk_UYc3FoWlkIAROC3CSvkM6BDoRFZ5L6eEueameP6lMu8mYoS7C1fX4BL_VaJq01WchhcfhL6go9XDKzYI9xrMPMALqCm5agbZQ-CI=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:38.655Z,,
https://www.google.com/maps/place/Professional+Restoration+%26+Repair/data=!4m7!3m6!1s0x87135ab793df2673:0x5da3579b60a56f6d!8m2!3d38.8429205!4d-104.8561216!16s%2Fg%2F1tg_m27l!19sChIJcybfk7daE4cRbW-lYJtXo10,Professional Restoration & Repair,5.0,8,Concrete contractor,"2017 W Colorado Ave, Colorado Springs, CO 80904, United States","R4VV+5H Colorado Springs, Colorado, USA",http://www.pro-restoration-repair.com/,+1 719-632-3996,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wt-L54crQFk60GHibz4XJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.64497&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:43.660Z,,
https://www.google.com/maps/place/Integripro+Renovations/data=!4m7!3m6!1s0xa8ec8785b5346eab:0xee16aa230ca54c40!8m2!3d33.9708654!4d-84.5500724!16s%2Fg%2F11thqvznyx!19sChIJq240tYWH7KgRQEylDCOqFu4,Integripro Renovations,,,Painting,,,https://integriprorenovations.godaddysites.com/,+1 719-517-7658,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqchhP20RVL67ZIbi9DbUKgmAl3g-wm52dtvxbYaBSZfg2fIXrt08ym90a4zCpT0kF0V4n--gfbN3LbryXdTPxZWArgKPrAn8o-TTfAnVI4WqIJgehPw4L2zyh900ethYY2NK8=w408-h306-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:48.335Z,,
"https://www.google.com/maps/place/Advantage+Sewer,+Drain+%26+Plumbing/data=!4m7!3m6!1s0x871344c5da38b115:0x2380731ddd01b641!8m2!3d39.0438185!4d-105.1308704!16s%2Fg%2F1hhw5sgq_!19sChIJFbE42sVEE4cRQbYB3R1zgCM","Advantage Sewer, Drain & Plumbing",4.5,66,Plumber,,,http://www.advantagesewer.com/,+1 719-491-8638,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoghdtYtCV8CPvNqYhWTDne4z0eizdmOOlxABIs_jOq_g4TOcBSUnEQp38cLjLhBaYWeJaHn6rFNqWKWs1k-plnK0xXu45oUcQL-nU02KzbN23qkOAVuMJOCKFF-OLaIsrVD-qy=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–3 pm,8 am–3 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:52.922Z,,
"https://www.google.com/maps/place/Colorado+Mold+Services/@39.319933,-104.8659735,8z/data=!3m1!4b1!4m6!3m5!1s0x8714ab8e2c6b7e19:0xbd4a0dbdc483d222!8m2!3d39.319933!4d-104.8659735!16s%2Fg%2F11dfgs7fsx",Colorado Mold Services,4.5,13,Water damage restoration service,,,https://moldservices.com/,+1 719-433-5814,Closed · Opens 7 am Mon,,,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:40:59.565Z,,
https://www.google.com/maps/place/A1+Restoration/data=!4m7!3m6!1s0xef913935a682f8b:0x584fdc86c0306504!8m2!3d38.8500506!4d-104.7582329!16s%2Fg%2F11vhcj__0n!19sChIJiy9oWpMT-Q4RBGUwwIbcT1g,A1 Restoration,5.0,505,Water damage restoration service,,,http://a1restorationteam.com/co-springs,+1 719-427-4301,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2k4eF8qz8fjZHgGdMffl2PlXyPDKbWiDRm2xqwjf9K07Ul7tadXQCX_P6M6jKM6kxOH_xm1WM0m-jlyHjx1VesWfxqGkctTO5p4bwQ7QXzpZ3Tr7r8OiwaSkbURfZYcsjCRxGRG7HoekR=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:41:04.534Z,,
"https://www.google.com/maps/place/Certified+Hail+and+Dent,+Inc./data=!4m7!3m6!1s0x87135ac430e19b5f:0x3999ddb7b009f45d!8m2!3d38.8334525!4d-104.8596452!16s%2Fg%2F11bc96y30r!19sChIJX5vhMMRaE4cRXfQJsLfdmTk","Certified Hail and Dent, Inc.",4.9,62,Auto dent removal service,"1394 21st St, Colorado Springs, CO 80904, United States","R4MR+94 Colorado Springs, Colorado, USA",https://certifiedhail.com/,+1 719-634-3368,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKUQTEv6KTDYNABfKNkWHj1H5G9aZNaxaXp_TKqeqg4WUs8AphFnEpN2jg4KPcDA7HUGRsiEFWUMz-qdF6swAt6e8S4xdZ20TXw-zx9aNyy9A3n4xWxgXNTj7VjxH9gngczwTK=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:41:09.301Z,,
https://www.google.com/maps/place/CM+Stone/data=!4m7!3m6!1s0x6975f0570a8489cf:0xea9d5df5ddf6ad1!8m2!3d39.238788!4d-104.834253!16s%2Fg%2F11l6s_cwxc!19sChIJz4mEClfwdWkR0WrfXd_VqQ4,CM Stone,4.9,29,Landscaper,,,http://www.cmstoneconstruction.com/,+1 719-375-9577,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer-Qn33i0ZaAHQjF78TCzKNuxLMK_aNe0eTwFx6mbz50aUwEkVcDjzZ_UzGPkO-d4JAwOXLDg6ecNP91O5GWKpOiG35wegjQNCtNBjfZQEbTh9VDgCVnkIXAA22Z-Qhih-7SCcVGA=w408-h544-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:41:14.017Z,,
https://www.google.com/maps/place/BiC+Restoration/data=!4m7!3m6!1s0x63a904f9210c515f:0xbcbf7aa985e1de38!8m2!3d38.8385846!4d-104.7613299!16s%2Fg%2F11sjs54n6p!19sChIJX1EMIfkEqWMRON7hhal6v7w,BiC Restoration,5.0,1,General contractor,"3602 E St Vrain St, Colorado Springs, CO 80909, United States","R6QQ+CF Colorado Springs, Colorado, USA",https://bicrestoration.com/?utm_source=gmb+,+1 719-314-9311,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7otcwJUNxlSwJkV-Wc3aVU7KB0HRJG9ruiie690vsQ1uH7BBsHm4fJfb1ZVj1CNWkFr16UFtp30WLCvzD8nNl--Xlx7j3sLhA1vRIluzDNBXowh3QPszJShuroJWLexzxaVxq=w408-h244-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:41:18.720Z,,
https://www.google.com/maps/place/Critter+Control+of+Colorado+Springs/data=!4m7!3m6!1s0x87135aeebfce7b55:0x4c4c17d3ab210d76!8m2!3d38.8326374!4d-104.8763835!16s%2Fg%2F11csqfms8s!19sChIJVXvOv-5aE4cRdg0hq9MXTEw,Critter Control of Colorado Springs,3.2,12,Pest control service,"2720 Wheeler Ave, Colorado Springs, CO 80904, United States","R4MF+3C Colorado Springs, Colorado, USA",http://www.cospringscrittercontrol.com/,+1 719-208-4420,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqUw93N6zsF2i6cuvgjXvWbWSlgLB52dDC_KaPS0DX6AwbzQL72-mHYuhsY2totjQPVDGTYOI7vz3q40KhJDFUmmr2t8-Jc9o73jxp8FjljVQdR9gF7Q87r0qhembCcuDdYZsYDrQ=w426-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:41:23.487Z,,
https://www.google.com/maps/place/Crossover+Water+Damage+Repair/data=!4m7!3m6!1s0x87134f33a174d4bb:0xe49c1c7a8372aae!8m2!3d38.875789!4d-104.752089!16s%2Fg%2F11n73bcpfn!19sChIJu9R0oTNPE4cRrio3qMfBSQ4,Crossover Water Damage Repair,5.0,1,Fire damage restoration service,,,https://crossover-water-damage-repair.ueniweb.com/?utm_campaign=gmb,+1 719-895-1353,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomGYAMV8irkB3q9UQSniB8khviKr_8x-iNnvOfLlYV78S2Gs4y_ZibUGD9_oUBATvUa5Kf9NfERnqHWFy-6oXnZ9kC0s7MTCysFIR48uIuIpzMTuSkJjTyAJt54ZevjqJLLB1c=w408-h342-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:41:28.258Z,,
https://www.google.com/maps/place/GOAT+Restoration/data=!4m7!3m6!1s0x5c94773013eb1df:0x19e1bd593a07e15d!8m2!3d38.9034492!4d-104.6992628!16s%2Fg%2F11v15mg_hw!19sChIJ37E-AXNHyQURXeEHOlm94Rk,GOAT Restoration,,,Water damage restoration service,"5075 Purcell Dr, Colorado Springs, CO 80922, United States","W832+97 Colorado Springs, Colorado, USA",https://goatrestorationcolorado.com/,+1 719-888-4648,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U_yGScSioe_KTccBo7r2qA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.30361&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:41:33.004Z,,
https://www.google.com/maps/place/Done+Right+Painting+and+Construction/data=!4m7!3m6!1s0x87134520bd268d4b:0x1a59d6444e1aaaf4!8m2!3d38.6506635!4d-104.4034675!16s%2Fg%2F11gb3tjwjx!19sChIJS40mvSBFE4cR9KoaTkTWWRo,Done Right Painting and Construction,4.8,107,Painter,,,http://www.donerightpaintingcs.com/,+1 719-551-2123,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoractP9ey5biTiKSd5ZckgCvNkTgwFEqGc6GS-QMctRNCp_tq20USLWl5BvqZnGiTzrj013KNRXylsUgZx7tkoXzWGD8kxOLT-ZH8gkPxtfcyz9yxrY5pIiRfy9Lj_G3bEqVGCzg=w408-h544-k-no,true,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Manitou+Springs+Colorado+Springs+CO/@38.8575579,-104.9128177,14z",2026-03-23T03:41:37.701Z,,
