placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x88e5ca0999bc2bd3:0x9e46a4caeb485109!8m2!3d30.2005371!4d-81.571951!16s%2Fg%2F11dzt53b6j!19sChIJ0yu8mQnK5YgRCVFI68qkRp4,Enhabit Home Health,2.9,7,Home health care service,"9143 Philips Hwy Ste 535, Jacksonville, FL 32256, United States","6C2H+66 Baymeadows Center, Jacksonville, FL, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 904-296-1913,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOa9QaoCig3kjPfCk6UJKysArDh_WxHqXJAek6l=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:17.181Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Ascension+at+Home+together+with+Compassus/data=!4m7!3m6!1s0x88e5ca1bce5c36bf:0x451042540928bdda!8m2!3d30.241728!4d-81.5960218!16s%2Fg%2F11c58p4mnx!19sChIJvzZczhvK5YgR2r0oCVRCEEU,Ascension at Home together with Compassus,3.6,5,Home health care service,"7235 Bentley Rd #236, Jacksonville, FL 32256, United States","6CR3+MH Deerwood Center, Jacksonville, FL, USA",https://www.compassus.com/locations/florida/jacksonville/?utm_source=google?utm_medium=gbp,+1 904-861-2612,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPewrGXzsFmc3AJEzY7iPacTubbXQChB0Hfxa9_=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:22.121Z,,,,
"https://www.google.com/maps/place/Sanchez+Ana+a+MD/@30.2906907,-81.5706109,13z/data=!3m1!4b1!4m6!3m5!1s0x88e5b5a555555555:0xb970218a14093de6!8m2!3d30.2906907!4d-81.5706109!16s%2Fg%2F1wrgkztv",Sanchez Ana a MD,5.0,1,Doctor,"Jacksonville, FL 32216, United States",,,+1 904-332-0048,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:26.911Z,,,,
https://www.google.com/maps/place/Starling+at+Ponte+Vedra/data=!4m7!3m6!1s0x88e436372beb6a63:0xb06a9a3d46a8d07c!8m2!3d30.2281189!4d-81.3919138!16s%2Fg%2F11byv1xftk!19sChIJY2rrKzc25IgRfNCoRj2aarA,Starling at Ponte Vedra,4.6,33,Retirement community,"405 Solana Rd, Ponte Vedra Beach, FL 32082, United States","6JH5+66 Ponte Vedra Beach, Florida, USA",https://starlingliving.com/luxury-senior-living-communities/starling-at-ponte-vedra,+1 904-686-3700,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNalPEOddnwzStsTzRgS425tFTmr82J1CnP96VV=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:31.855Z,,,,
"https://www.google.com/maps/place/Haven+-+Roberts+Hospice+Care+Center+-+Palatka,+FL/data=!4m7!3m6!1s0x88e6658a107e5625:0xc4c1898da595d4f6!8m2!3d29.6488146!4d-81.6901721!16s%2Fg%2F1tc_lzc1!19sChIJJVZ-EIpl5ogR9tSVpY2JwcQ","Haven - Roberts Hospice Care Center - Palatka, FL",4.0,30,Hospice,"6400 St Johns Ave, Palatka, FL 32177, United States","J8X5+GW Palatka, Florida, USA",https://beyourhaven.org/,+1 386-326-4544,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnKFAjy9h5nhNt9xnRsizdQznubCMtev0mPdHoJbbipS7cH2rIKR0LPp6Y09ZrtUb-BbGbusWPC2nxDTEVPUHF7ZquuFCQleQNlA9wCvNbZJzrfUSb2lHyn4aLaQuwP7lK-c3w=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:37.001Z,,,,
https://www.google.com/maps/place/Community+Hospice+%26+Palliative+Care+of+Clay+County/data=!4m7!3m6!1s0x88e5c469763082e1:0x23b794dc7a32487!8m2!3d30.1111949!4d-81.703346!16s%2Fg%2F1ptyz3qpw!19sChIJ4YIwdmnE5YgRhySjx015OwI,Community Hospice & Palliative Care of Clay County,3.5,8,Hospice,"4689 US-17 Suite #9, Fleming Island, FL 32003, United States","476W+FM Fleming Island, Florida, USA",http://www.communityhospice.com/,+1 904-268-5200,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgmhF1U6K8Q2_7_jEgipc7TqSCO4kYo1-aHhw59-UQ44PHxYNt3HhMpEVuOfee1mZi_5o5slqdcqASTS-TwmQJzhEfon0ZxiHwEWOnnAK4n5lYAmDwk0dlQHxGd72aoEjgNDCT=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:42.319Z,,,,
https://www.google.com/maps/place/Dawn+Home+Care/data=!4m7!3m6!1s0x88e449978e95718f:0x5bdd1908a402142d!8m2!3d30.3237264!4d-81.420616!16s%2Fg%2F11ty7gyzwf!19sChIJj3GVjpdJ5IgRLRQCpAgZ3Vs,Dawn Home Care,5.0,8,Home health care service,"2300 Marsh Point Rd STE 202, Neptune Beach, FL 32266, United States","8HFH+FQ Neptune Beach, Florida, USA",https://dawnhomecare.com/,+1 904-676-0274,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvGScY8Sy2LYy4z6KjZoi4L0phNxITges7jyKo=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:47.248Z,,,,
https://www.google.com/maps/place/Apex+Companion+Care/data=!4m7!3m6!1s0x88e5b566b38e4c31:0x886d5755675b1038!8m2!3d30.2530121!4d-81.5925542!16s%2Fg%2F11glfynpr9!19sChIJMUyOs2a15YgROBBbZ1VXbYg,Apex Companion Care,5.0,1,General practitioner,"6621 Southpoint Dr N Suite 310, Jacksonville, FL 32216, United States","7C34+6X Southpoint, Jacksonville, FL, USA",https://lhcgroup.com/locations/apex-companion-care-of-jacksonville/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Apex_Companion_Care_Jacksonville_FL_32216,+1 904-346-3026,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RcHfN8ZcSqKN08hjiIrs_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.83392&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:52.068Z,,,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x88e5afa6d21cec95:0xcfdd2952d0bedb20!8m2!3d30.4842858!4d-81.6036306!16s%2Fg%2F11x0ymqqqt!19sChIJlewc0qav5YgRINu-0FIp3c8,HomeWell Care Services,5.0,3,Home health care service,"751 Duval Station Rd Unit 1, Jacksonville, FL 32218, United States","F9MW+PG Northside, Jacksonville, FL, USA",https://homewellcares.com/in-home-care-fl-jacksonville-fl262/,+1 904-586-2716,,https://lh3.googleusercontent.com/p/AF1QipNJL3YkggBVOHHyX-5ZNKfNOvG5OCpsvp-_IHVW=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:06:55.052Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88e69d5de99d6cd5:0xbadb372642419478!8m2!3d29.8641039!4d-81.2962462!16s%2Fg%2F11b7qbltfd!19sChIJ1Wyd6V2d5ogReJRBQiY327o,VITAS Healthcare,3.0,8,Hospice,"1200 Plantation Island Dr S Suite 140, St. Augustine, FL 32080, United States","VP73+JG St. Augustine, Florida, USA",https://www.vitas.com/locations-search/jacksonville/st-augustine-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=SAT2003&y_source=1_ODcxOTE5My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 904-802-6800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMYSD9bngDdq5nPMnvsjzyUPyglGfEwwcHSVaNH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:07:00.073Z,,,,
"https://www.google.com/maps/place/Dr.+Katie,+The+Hospice+Vet/data=!4m7!3m6!1s0x88e4496cc6d31e8f:0x5c034282d8258e90!8m2!3d30.226178!4d-81.600574!16s%2Fg%2F11pxy9p8cz!19sChIJjx7TxmxJ5IgRkI4l2IJCA1w","Dr. Katie, The Hospice Vet",5.0,318,Veterinarian,,,https://www.drkatiehospicevet.com/,+1 904-521-3440,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKUDT0JmiOd2NOGzBL6uc8x6c27zs7OQl0fr--jk8A8fHj3m3DjnhGgIjZFf_xSR2A3EVEdePpkbb1G-udz67X5vjOPDNnJ-NGebBcKSkllZ_TAGVdYBl7rLPkadZENyKdncq2=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2025-09-18T00:07:05.169Z,Identifies as women-owned,,,
https://www.google.com/maps/place/PruittHealth+-+Fleming+Island/data=!4m7!3m6!1s0x88e5c5a3c49623b5:0x7bde5026bfa8beca!8m2!3d30.0856547!4d-81.7183361!16s%2Fg%2F11h3mvbbhg!19sChIJtSOWxKPF5YgRyr6ovyZQ3ns,PruittHealth - Fleming Island,4.2,200,Nursing home,"2040 Town Center Blvd, Fleming Island, FL 32003, United States","37PJ+7M Fleming Island, Florida, USA",http://www.pruitthealth.com/microsite/facilityid543?utm_source=GMB&utm_medium=WebsiteClick&utm_campaign=Fleming%20Island&utm_content=PHF7,+1 904-293-1311,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPIQvwyV8tf7a5m63JB16LGIzeFkGi30D0RQ4Vk=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fleming+Island+Jacksonville+FL/@30.0847449,-81.7183733,14z",2025-09-18T00:07:20.541Z,,,,
https://www.google.com/maps/place/Isle+Healthcare+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x88e5c541c6a2ffff:0x3e9f0084a53d4b61!8m2!3d30.0673565!4d-81.708741!16s%2Fg%2F11bbwlz8v4!19sChIJ__-ixkHF5YgRYUs9pYQAnz4,Isle Healthcare & Rehabilitation Center,3.8,169,Nursing home,"1125 Fleming Plantation Blvd, Fleming Island, FL 32003, United States","378R+WG Fleming Island, Florida, USA",https://islehrc.com/,+1 904-541-3500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMqYxL3f53W9o0A2msJUSrFZHr1V2CY6hFUgwVK=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fleming+Island+Jacksonville+FL/@30.0847449,-81.7183733,14z",2025-09-18T00:07:25.482Z,,,,
https://www.google.com/maps/place/Baptist+Medical+Center+Clay/data=!4m7!3m6!1s0x88e5dab4f14b48df:0x725ce5402ba0f031!8m2!3d30.0790435!4d-81.7101948!16s%2Fg%2F12hmltpgd!19sChIJ30hL8bTa5YgRMfCgK0DlXHI,Baptist Medical Center Clay,4.6,1041,Medical Center,"1771 Baptist Clay Dr, Fleming Island, FL 32003, United States","37HQ+JW Fleming Island, Florida, USA",https://www.baptistjax.com/locations/baptist-medical-center-clay,+1 904-516-1000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npeTGhBsex8i56Ur_c1MzeVT39S6BuKNHskFBMfxcRcRhpB3xscDhZpA9L0hqvGCtUwC58CxNXoHpCWhj8nopLsWvvbsMb49W5iGJBua-eHIJO9iWVuBLgrmm9f4DNjrTpWif8=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Fleming+Island+Jacksonville+FL/@30.0847449,-81.7183733,14z",2025-09-18T00:07:28.254Z,,,,
https://www.google.com/maps/place/Baptist+HealthPlace+at+Fleming+Island/data=!4m7!3m6!1s0x88e5db42843214e7:0xd9f67c14a352deaf!8m2!3d30.081923!4d-81.7115927!16s%2Fg%2F11s3b5hn_x!19sChIJ5xQyhELb5YgRr95SoxR89tk,Baptist HealthPlace at Fleming Island,3.7,6,Medical Center,"2310 Village Square Pkwy, Fleming Island, FL 32003, United States","37JQ+Q9 Fleming Island, Florida, USA",https://www.baptistjax.com/locations/baptist-healthplace-fleming-island,+1 904-516-1000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1RC0lmHnaNW3WY3bahm3Cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.96902&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Fleming+Island+Jacksonville+FL/@30.0847449,-81.7183733,14z",2025-09-18T00:07:31.246Z,,,,
"https://www.google.com/maps/place/Baptist+Primary+Care+-+HealthPlace+at+Fleming+Island,+Suite+201/data=!4m7!3m6!1s0x88e5dab4b7ecd9c7:0x7bd5179af49056ef!8m2!3d30.0819032!4d-81.7116392!16s%2Fg%2F11c1q45wgr!19sChIJx9nst7Ta5YgR71aQ9JoX1Xs","Baptist Primary Care - HealthPlace at Fleming Island, Suite 201",4.8,158,General practitioner,"2310 Village Square Pkwy Suite 201, Fleming Island, FL 32003, United States","37JQ+Q8 Fleming Island, Florida, USA",https://www.baptistjax.com/locations/baptist-primary-care/black-creek-south,+1 904-264-6404,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzzpyRxCyLiynHFGK8QSvQ7jodlP9OrvIWzYc3ABgbOlKs_4r-mNTa8StysOL7sZM3cfOnsm-uSzh2_ZvRS0YqcLFS-32_WqUBKd7SYZ0XcgGf-Q2SZ0wC-kmdkmMFKyV_zkRz=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fleming+Island+Jacksonville+FL/@30.0847449,-81.7183733,14z",2025-09-18T00:07:36.064Z,,,,
https://www.google.com/maps/place/CareSpot+Urgent+Care+of+Fleming+Island/data=!4m7!3m6!1s0x88e5c593ec843681:0xde506c711075678c!8m2!3d30.1027553!4d-81.7110488!16s%2Fg%2F11nxq25hf_!19sChIJgTaE7JPF5YgRjGd1EHFsUN4,CareSpot Urgent Care of Fleming Island,4.7,685,Urgent care center,"1544 County Rd 220 Suite 100, Fleming Island, FL 32003, United States","473Q+4H Fleming Island, Florida, USA",https://www.carespot.com/carespot-urgent-care/fleming-island-orange-park-fl/,+1 904-830-9009,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npeQgfBxJfK14Kf928k3oT7INnGwK1RBRY2bNlkjTi2P4mxYS11_MbrN9M0_fQmvTWm09BsLdTevRGjMzDgA4Yy6LWf1LZJdrVlfazluuL-9pNP6D5zHAcXrCSDZ8AcXUczZaGTAg=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fleming+Island+Jacksonville+FL/@30.0847449,-81.7183733,14z",2025-09-18T00:07:41.208Z,,,,
https://www.google.com/maps/place/Covenant+Care+-+Jacksonville%2FDaytona+Beach+Area/data=!4m7!3m6!1s0x88e5b74d67e3585f:0x5a7f4768d29d7bc4!8m2!3d30.2191904!4d-81.5864387!16s%2Fg%2F11jl3fqv_3!19sChIJX1jjZ0235YgRxHud0mhHf1o,Covenant Care - Jacksonville/Daytona Beach Area,5.0,2,Home health care service,"8206 Philips Hwy #8, Jacksonville, FL 32256, United States","6C97+MC Baymeadows Center, Jacksonville, FL, USA",https://www.choosecovenant.org/home-health-care-jacksonville/,+1 904-456-8476,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oN2Oj6_AVANAquUIfS01EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.21152&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:07:56.129Z,,,,
https://www.google.com/maps/place/Betty+Griffin+Center+Thrift+Shoppe/data=!4m7!3m6!1s0x88e429b151d5489b:0x2a38b2ee23ff4f80!8m2!3d30.120492!4d-81.6236613!16s%2Fg%2F12636rhzd!19sChIJm0jVUbEp5IgRgE__I-6yOCo,Betty Griffin Center Thrift Shoppe,4.2,186,Thrift store,"445 FL-13, Fruit Cove, FL 32259, United States","49CG+5G Fruit Cove, Florida, USA",,+1 904-230-5435,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noosaNKEWvoq6NPm0rzwKrZ7a-619wvZni8lokJ7qDNb0dmjk2QgeHB14ySuDz-vE6LjUG1X1vDnV1x3IebY-SA4tH4eEezwp1OtBGKc60lRbfjqcUIRToJMAs3IsaZ6boOj7FW=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:01.259Z,,,,
https://www.google.com/maps/place/Life+Care+Center+of+Jacksonville/data=!4m7!3m6!1s0x88e5ca0300fa6aeb:0x7259205a6ddb0f40!8m2!3d30.249568!4d-81.600543!16s%2Fg%2F1tdwqxxz!19sChIJ62r6AAPK5YgRQA_bbVogWXI,Life Care Center of Jacksonville,4.5,286,Nursing home,"4813 Lenoir Ave, Jacksonville, FL 32216, United States","69XX+RQ Southpoint, Jacksonville, FL, USA",https://lcca.com/locations/fl/jacksonville/,+1 904-332-4546,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPOaN0NlM41Q8RuVHUdkmnNGEkpm_5LZCUnArAv=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:06.353Z,,,,
https://www.google.com/maps/place/Illumia+Health/data=!4m7!3m6!1s0x88e5cb9c8500d4bb:0x91eb85f90cec736b!8m2!3d30.2312429!4d-81.5907225!16s%2Fg%2F11wvh6gyp1!19sChIJu9QAhZzL5YgRa3PsDPmF65E,Illumia Health,5.0,1,Home health care service,"8130 Baymeadows Way W ste 201 a, Jacksonville, FL 32256, United States","6CJ5+FP Deerwood Center, Jacksonville, FL, USA",http://illumiahealth.com/,+1 904-503-9442,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nVaFnIIhsLn98WDfhIHp_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.87485&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:11.111Z,,,,
https://www.google.com/maps/place/Ascension+St.+Vincent%27s+Southside+Hospital/data=!4m7!3m6!1s0x88e5b77955555555:0xca387f1803350dfc!8m2!3d30.2537768!4d-81.5818216!16s%2Fg%2F1tcv280b!19sChIJVVVVVXm35YgR_A01Axh_OMo,Ascension St. Vincent's Southside Hospital,4.3,2264,Hospital,"4201 Belfort Rd, Jacksonville, FL 32216, United States","7C39+G7 Secret Cove, Jacksonville, FL, USA",,+1 904-296-3700,,https://lh3.googleusercontent.com/p/AF1QipNWLHqNvX8lPs8LS9kMPfa_KstMw7U1hrit8---=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:16.178Z,,,,
https://www.google.com/maps/place/Woodland+Grove+Health+and+Rehab+Center/data=!4m7!3m6!1s0x88e5ca097c3844dd:0x4953ff5bae9daa61!8m2!3d30.2541063!4d-81.5872823!16s%2Fg%2F11bbwmf007!19sChIJ3UQ4fAnK5YgRYaqdrlv_U0k,Woodland Grove Health and Rehab Center,3.3,95,Nursing home,"4325 Southpoint Blvd, Jacksonville, FL 32216, United States","7C37+J3 Southpoint, Jacksonville, FL, USA",https://woodlandgrovehrc.com/,+1 904-245-7620,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPFJCiPhJd5DDuNkdh656K5ZbVfitCevfCS3Hzi=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:21.066Z,,,,
https://www.google.com/maps/place/Community+Hospice+Jane+and+Bill+Warner+Center+for+Caring/data=!4m7!3m6!1s0x88e4ff22f5a39c77:0x8a3a646c3d0cf6f6!8m2!3d30.6519365!4d-81.4485767!16s%2Fg%2F11fxx3v744!19sChIJd5yj9SL_5IgR9vYMPWxkOoo,Community Hospice Jane and Bill Warner Center for Caring,4.7,14,Hospice,"1348 South 18th Street, Ste 101, Baptist Medical Center Nassau Medical Building Office B, Fernandina Beach, FL 32034, United States","MH22+QH Fernandina Beach, Florida, USA",http://www.communityhospice.com/,+1 904-268-5200,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNANympB92pq1QWcBdAJb6JFQguMDOmvNWhHNu6=w408-h260-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:26.102Z,,,,
https://www.google.com/maps/place/Fountains+Rehabilitation+at+Mill+Cove/data=!4m7!3m6!1s0x88e5b54dfa643fe9:0xda097ef82de94e0a!8m2!3d30.3306696!4d-81.5424248!16s%2Fg%2F11ql237cv4!19sChIJ6T9k-k215YgRCk7pLfh-Cdo,Fountains Rehabilitation at Mill Cove,4.5,248,Assisted living facility,"9960 Atrium Way, Jacksonville, FL 32225, United States","8FJ5+72 Regency, Jacksonville, FL, USA",https://fountainsmc.com/,+1 904-724-4726,"Open 24 hours

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO-ZdRGQQyUwDZxW59cACmghgM6AdT-y3biadg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:31.103Z,,,,
https://www.google.com/maps/place/Community+Hospice+%26+Palliative+Care+of+Nassau+County/data=!4m7!3m6!1s0x88e4fff85370e0dd:0xf53d22ba238b0434!8m2!3d30.6422977!4d-81.4570388!16s%2Fg%2F11h2fkk5qj!19sChIJ3eBwU_j_5IgRNASLI7oiPfU,Community Hospice & Palliative Care of Nassau County,3.7,6,Hospice,"1901 Island Walkway, Fernandina Beach, FL 32034, United States","JGRV+W5 Fernandina Beach, Florida, USA",https://www.communityhospice.com/,+1 866-253-6681,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfGq9LC_AmJ37IBL65Wewnst62q_ceBO_HSIRAUywh4_OSxSSNwOmYOysgaFqdgB0uWiHzoU3D1XmuOOpDOw_Pz_LqDrsOhI4XvLjBszC3zyzdsOnkAf8jl3RlFNUcOl3gMQ6B=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:35.951Z,,,,
https://www.google.com/maps/place/Ortega+Gardens/data=!4m7!3m6!1s0x88e5c77e6c5b5631:0x7eabd7cf01f1a328!8m2!3d30.2466038!4d-81.7323748!16s%2Fg%2F11j1j0xknz!19sChIJMVZbbH7H5YgRKKPxAc_Xq34,Ortega Gardens,4.7,29,Assisted living facility,"5760 Timuquana Rd, Jacksonville, FL 32210, United States","67W9+J3 Wesconnett, Jacksonville, FL, USA",http://ortegagardens.com/,+1 904-701-7227,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4notDKfYI3bHNkiuefRYTAxfR2Kga0yfYNfVteYfJi5eubNK2VlA3Srq1rGePSaROXuV1k1MaFG7UztV7YEFPFpyOhKiZbKqusMNQycM5XXMeH8nHUgJNhUcqfJUcTEHrjUO4Fcc3g=w408-h270-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:40.796Z,,,,
