placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Neurology+Newport%2FFt.+Thomas+-+St.+Elizabeth+Physicians/data=!4m7!3m6!1s0x8841b1bb82543f77:0x6ad2a0ffc74e0896!8m2!3d39.0807841!4d-84.4690836!16s%2Fg%2F1q6j72hn5!19sChIJdz9UgruxQYgRlghOx_-g0mo,Neurology Newport/Ft. Thomas - St. Elizabeth Physicians,4.2,5,Medical clinic,"1400 N Grand Ave, Newport, KY 41071, United States","3GJJ+89 Newport, Kentucky, USA",https://www.stelizabeth.com/location/details/neurology-newport,+1 859-957-0052,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPUOuMgkjhR4KqFazTnBZZyiDB2aL_qGRjgwP1t=w496-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:49:27.036Z,,,
"https://www.google.com/maps/place/Noah+Benjamin+Allen,/data=!4m7!3m6!1s0x8841b1400b09f1c1:0x395cca0ee8178f46!8m2!3d39.0809957!4d-84.4695022!16s%2Fg%2F11fvyn2vhq!19sChIJwfEJC0CxQYgRRo8X6A7KXDk","Noah Benjamin Allen,",4.5,64,Urologist,"1400 N Grand Ave, Newport, KY 41071, United States","3GJJ+95 Newport, Kentucky, USA",https://www.stelizabethphysicians.com/care/providers/bio/noah-allen-md,+1 859-212-0497,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPAOHupLS5sM0bU9pptwe2rB_mv3VWPOjZMrk-w=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:49:33.100Z,,,
https://www.google.com/maps/place/Advance+Pain+%26+Spine+Institute+LLC/data=!4m7!3m6!1s0x8840547f313f8ad9:0x5870e93030db5094!8m2!3d39.1559533!4d-84.2536269!16s%2Fg%2F11byn01x9h!19sChIJ2Yo_MX9UQIgRlFDbMDDpcFg,Advance Pain & Spine Institute LLC,2.5,21,Pain management physician,"5405 Dupont Cir # A, Milford, OH 45150, United States","5P4W+9G Milford, Ohio, USA",http://apsiwellness.com/,+1 513-936-3050,Open · Closes 5 am Thu,https://lh3.googleusercontent.com/p/AF1QipOcgovEhuWW92ygp1IRh7ZDk6aYpwvynmLFW9QJ=w408-h544-k-no,true,9 am–5 am,9 am–5 am,9 am–5 am,Closed,Closed,9 am–5 am,9 am–5 am,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:49:39.744Z,,,
"https://www.google.com/maps/place/Bradley+Michael+Schulte,/data=!4m7!3m6!1s0x8841b1d7423edf4f:0x38465cdf4713628!8m2!3d39.0353481!4d-84.4549343!16s%2Fg%2F11wvnpsjct!19sChIJT98-QtexQYgRKDZx9M1lhAM","Bradley Michael Schulte,",3.7,6,Pain management physician,"2626 Alexandria Pike, Highland Heights, KY 41076, United States","2GPW+42 Highland Heights, Kentucky, USA",https://www.stelizabethphysicians.com/care/providers/bio/bradley-schulte,+1 859-212-7000,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PGaBk7K_regMC3b5dLa2lQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.69618&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:49:45.672Z,,,
https://www.google.com/maps/place/QC+Kinetix+%28Liberty%29/data=!4m7!3m6!1s0x88405b6121ac9fe9:0x17a5f061a55afdf3!8m2!3d39.3799262!4d-84.3750682!16s%2Fg%2F11qghf9z6v!19sChIJ6Z-sIWFbQIgR8_1apWHwpRc,QC Kinetix (Liberty),4.5,32,Pain control clinic,"6770 Cincinnati Dayton Rd # 110, Liberty Township, OH 45044, United States","9JHF+XX Bethany, Ohio, USA",https://qckinetix.com/cincinnati/liberty-township-oh/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 513-935-3974,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNNvdXCZp5YvrrtJKRBtcSgOy0uJ2-bTTdyvMWj=w426-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,9 am–8 pm,9 am–5:30 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:49:51.968Z,,,
"https://www.google.com/maps/place/James+R.+Bruns,+MD/data=!4m7!3m6!1s0x8841b396352fe4c1:0x5460b78e9a8e69c9!8m2!3d39.2049834!4d-84.6723795!16s%2Fg%2F1hc2kvjmv!19sChIJweQvNZazQYgRyWmOmo63YFQ","James R. Bruns, MD",3.3,23,Medical office,"6909 Good Samaritan Dr A, Cincinnati, OH 45247, United States","683H+X2 Cincinnati, Ohio, USA",https://directory.trihealthpho.com/provider/James+R.+Bruns/774970,+1 513-246-2300,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPsjnSPg5s4fbOMjogbYK-JOIwnLMUvQ3H8Qy-h=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:49:57.954Z,,,
https://www.google.com/maps/place/Comprehensive+Headache+%26+Pain/data=!4m7!3m6!1s0x8840569ff87e2f3b:0x73c14d2e8d6a4a0c!8m2!3d39.2665094!4d-84.3332082!16s%2Fg%2F1w4568rk!19sChIJOy9--J9WQIgRDEpqjS5NwXM,Comprehensive Headache & Pain,5.0,1,Pain management physician,"11123 Montgomery Rd #202, Cincinnati, OH 45249, United States","7M88+JP Cincinnati, Ohio, USA",,+1 513-891-3600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SWVMo4nVQG9f1OiTvvqRKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.1802&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:01.987Z,,,
https://www.google.com/maps/place/Dr.+John+E.+Beresh+%2F+Beresh+Pain+Management/data=!4m7!3m6!1s0x88404743915aff83:0x89a6496ddcd4bcc9!8m2!3d39.4273832!4d-84.5921979!16s%2Fg%2F1tct9d5n!19sChIJg_9akUNHQIgRybzU3G1Jpok,Dr. John E. Beresh / Beresh Pain Management,3.5,73,Pain management physician,"840 NW Washington Blvd, Hamilton, OH 45013, United States","CCG5+X4 Hamilton, Ohio, USA",http://www.bereshpain.com/,+1 513-737-7246,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOEQzj3EkNL-cm9Z-pWEz2pRZxTJ2qfMoKbhi2r=w408-h273-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:08.290Z,,,
"https://www.google.com/maps/place/Luke+Sunghoon+Hong,/@39.0711158,-84.5177892,17z/data=!3m1!4b1!4m6!3m5!1s0x8841b185af0041d1:0xfd69c98f623dcef4!8m2!3d39.0711158!4d-84.5177892!16s%2Fg%2F11vb1h22tp","Luke Sunghoon Hong,",5.0,9,Family practice physician,"1500 James Simpson Jr Way, Covington, KY 41011, United States","3FCJ+CV Covington, Kentucky, USA",https://www.stelizabethphysicians.com/care/providers/bio/luke-hong-md,+1 859-655-4111,Open · Closes 4:30 pm,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:21.885Z,,,
https://www.google.com/maps/place/Premier+Pain+Treatment+Institute/data=!4m7!3m6!1s0x88412264ec0e551d:0x267a3ecdb35cb221!8m2!3d39.0445227!4d-83.919803!16s%2Fg%2F11g69h5bly!19sChIJHVUO7GQiQYgRIbJcs80-eiY,Premier Pain Treatment Institute,4.2,128,Pain management physician,"111 Vandament Way, Mt Orab, OH 45154, United States","23VJ+R3 Mt Orab, Ohio, USA",http://www.premierpaintreatment.com/,+1 513-454-7246,"Open · Closes 5 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN3BC-ZLeB_TxBSCx4trc3RTOCAlR_BK2IJxi2R=w425-h240-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:27.809Z,,,
https://www.google.com/maps/place/Juvly+Aesthetics/data=!4m7!3m6!1s0x8841b15274a34a9b:0x16dc3fc4396a7e66!8m2!3d39.1062944!4d-84.5112292!16s%2Fg%2F11c5sx7rsp!19sChIJm0qjdFKxQYgRZn5qOcQ_3BY,Juvly Aesthetics,4.7,232,Medical spa,"917 Main St 2nd Floor, Cincinnati, OH 45202, United States","4F4Q+GG Cincinnati, Ohio, USA",https://www.juvly.com/?y_source=1_MTAwNDQ1MzgxOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 614-500-7000,,https://lh3.googleusercontent.com/p/AF1QipNuX2KFwLYxb-A0sG2gjZWibX0-aB9rF4jqMzgK=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:34.063Z,,,
https://www.google.com/maps/place/Timothy+Burroughs/data=!4m7!3m6!1s0x8841b0123aad9905:0xfc218314d9aa66e9!8m2!3d39.0351939!4d-84.4547189!16s%2Fg%2F11tn6m03hm!19sChIJBZmtOhKwQYgR6Waq2RSDIfw,Timothy Burroughs,5.0,1,Pain management physician,"2626 Alexandria Pike, Highland Heights, KY 41076, United States","2GPW+34 Highland Heights, Kentucky, USA",https://www.stelizabethphysicians.com/care/providers/bio/timothy-burroughs-md,+1 800-737-7900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hmY-iWiXRgbfUh3zpEmoTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.90369&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:38.508Z,,,
https://www.google.com/maps/place/Kumar+Vasantha+K+MD/data=!4m7!3m6!1s0x8841ad1aedeaeebb:0x7bc616cb0e081447!8m2!3d39.1573297!4d-84.4051948!16s%2Fg%2F11f65629yj!19sChIJu-7q7RqtQYgRRxQIDssWxns,Kumar Vasantha K MD,2.3,6,Pain management physician,"4760 Red Bank Rd, Cincinnati, OH 45227, United States","5H4V+WW Cincinnati, Ohio, USA",https://doctors.mercy.com/provider/Vasantha+K.+Kumar/392177,+1 513-271-4488,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PEt_kt5Ex94Z9jYYdbBAag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.733154&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:42.318Z,,,
https://www.google.com/maps/place/Beacon+Orthopaedics+%26+Sports+Medicine/data=!4m7!3m6!1s0x8841b145ad72f52f:0x2f9d8add635449d3!8m2!3d39.0630275!4d-84.4537359!16s%2Fg%2F11pyc6jj1z!19sChIJL_VyrUWxQYgR00lUY92KnS8,Beacon Orthopaedics & Sports Medicine,4.6,43,Orthopedic clinic,"775 Alexandria Pike, Fort Thomas, KY 41075, United States","3G7W+6G Fort Thomas, Kentucky, USA",https://www.beaconortho.com/,+1 513-354-3700,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSbShS1s3iQQyhSXUqqFVuwja2skzZJAVVA6kx0zF0373ijFMfn7Q86kqHt2RkKQDAoAijMFa32iSnYX4jzW-tOsECv5ferZWmpUTintUUJn-jRg9OrkjsNTRrAioY8n-ZkWrpmw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:48.112Z,,,
https://www.google.com/maps/place/Active+Physical+Therapy/data=!4m7!3m6!1s0x8841b11fdba0871b:0x69e19e130fa96137!8m2!3d39.0907243!4d-84.4957116!16s%2Fg%2F11g1wcwfb5!19sChIJG4eg2x-xQYgRN2GpDxOe4Wk,Active Physical Therapy,5.0,9,Physical therapy clinic,"15 W 6th St, Newport, KY 41071, United States","3GR3+7P Newport, Kentucky, USA",http://www.theactivept.com/,+1 614-850-0500,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPBhhwq2hmAdXs9z3bE0Epwj6ZdKPL7jfTPc3mf=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–1 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:50:54.044Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/OrthoCincy+-+NKU/data=!4m7!3m6!1s0x8841b04b2e223549:0xb828e9ea4e521ca0!8m2!3d39.0353481!4d-84.4549343!16s%2Fg%2F1tjdgwr8!19sChIJSTUiLkuwQYgRoBxSTurpKLg,OrthoCincy - NKU,4.9,2678,Orthopedic clinic,"2626 Alexandria Pike, Highland Heights, KY 41076, United States","2GPW+42 Highland Heights, Kentucky, USA",https://www.orthocincy.com/?utm_medium=OrthoCincyNKU&utm_source=GMBSocialClimb,+1 859-301-2663,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPJboAYvcOmWhloi1OF49IeyjGG_Zg9qIgzDCap=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:51:00.406Z,,,
"https://www.google.com/maps/place/Simons+Mitchell+E+MD/@39.2261866,-84.393013,17z/data=!3m1!4b1!4m6!3m5!1s0x88405300943d7337:0x48fcb3a1248970e6!8m2!3d39.2261866!4d-84.393013!16s%2Fg%2F1tfh_84b",Simons Mitchell E MD,2.5,18,Pain management physician,"4243 Hunt Rd, Cincinnati, OH 45242, United States","6JG4+FQ Cincinnati, Ohio, USA",,+1 513-791-8038,Open · Closes 4:30 pm,,false,7:45 am–4:30 pm,7:45 am–4:30 pm,7:45 am–4:30 pm,Closed,Closed,8 am–4:30 pm,7:45 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:51:07.908Z,,,
https://www.google.com/maps/place/CareFirst+Urgent+Care+-+Newport/data=!4m7!3m6!1s0x8841b1c22f4315d5:0x492ed39092130988!8m2!3d39.0869793!4d-84.4783982!16s%2Fg%2F11lgn4633l!19sChIJ1RVDL8KxQYgRiAkTkpDTLkk,CareFirst Urgent Care - Newport,4.4,498,Urgent care center,"85 Carothers Rd, Newport, KY 41071, United States","3GPC+QJ Newport, Kentucky, USA",https://www.carefirsturgentcares.com/locations/newport-ky/?utm_source=Google&utm_medium=Local+Listing&utm_campaign=Yext,+1 859-261-0506,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPx9tQjRHEwXCQ-TvYeq2WFWbF7NeoXxsIhtac8=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:51:13.609Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Gregory+Worley/data=!4m7!3m6!1s0x8841b1b980995555:0xde0e571ce5deaa6b!8m2!3d39.0776401!4d-84.4645002!16s%2Fg%2F11qgb7l7rq!19sChIJVVWZgLmxQYgRa6re5RxXDt4,Gregory Worley,4.9,13,Travel clinic,"85 N Grand Ave, Fort Thomas, KY 41075, United States","3GHP+35 Fort Thomas, Kentucky, USA",,+1 859-572-3530,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YEJMuEomGXHsf7UHydoHCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.91116&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:51:22.804Z,,,
https://www.google.com/maps/place/Mayfield+Spine+Surgery+Center/data=!4m7!3m6!1s0x8841b28690eb6e39:0xac4acef05b65aa44!8m2!3d39.1512629!4d-84.4450946!16s%2Fg%2F1tdzb2p8!19sChIJOW7rkIayQYgRRKplW_DOSqw,Mayfield Spine Surgery Center,4.1,40,Surgical center,"4020 Smith Rd STE 200, Cincinnati, OH 45209, United States","5H23+GX Cincinnati, Ohio, USA",https://mayfieldsurgerycenter.com/,+1 513-619-5899,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQ50PIXuhngZvv4SrSfOnKvzB2eppI9WNyKnxyGnPt5UzhclqTS8PHLuR7cWK0K0ccJrqrauxHTP5RGWn0Rcq8e--nF_wpKHiLXv7b4lruNf-w8sMVR6O7CyIx-kNGNnDK5ERs=w408-h243-k-no,true,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,Closed,Closed,6 am–4:30 pm,6 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:51:29.894Z,,,
https://www.google.com/maps/place/ELEVATE+HEALTH+AND+PERFORMANCE/data=!4m7!3m6!1s0x8841b3cdf19ceb79:0xe1a2c71dd7ce69b6!8m2!3d39.1091278!4d-84.5066158!16s%2Fg%2F11vb1_4sc2!19sChIJeeuc8c2zQYgRtmnO1x3HouE,ELEVATE HEALTH AND PERFORMANCE,,,Doctor,"1100 Pendleton St, Cincinnati, OH 45202, United States","4F5V+M9 Cincinnati, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fBP7a8Xh_ozbW6N5mvhQFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.02844&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:51:33.330Z,,,
https://www.google.com/maps/place/Cosmetic+Laser+Institute/data=!4m7!3m6!1s0x8841b033113d0063:0xbd8a531d8e625434!8m2!3d39.0626806!4d-84.4523827!16s%2Fg%2F1vgw99bs!19sChIJYwA9ETOwQYgRNFRijh1Tir0,Cosmetic Laser Institute,4.7,162,Medical spa,"800 Alexandria Pike #2160, Fort Thomas, KY 41075, United States","3G7X+32 Fort Thomas, Kentucky, USA",https://lookyourbestnow.com/,+1 859-442-9000,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sapdlBbgYhNJ_Ieg4cdc0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.842&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:51:39.102Z,,,
"https://www.google.com/maps/place/Daniel+A.+Johns,+MD/data=!4m7!3m6!1s0x8840531f42bc38c3:0xe5d8e5e576793aff!8m2!3d39.2070178!4d-84.3707159!16s%2Fg%2F11v0mlg46h!19sChIJwzi8Qh9TQIgR_zp5duXl2OU","Daniel A. Johns, MD",5.0,3,Pain management physician,"8240 Northcreek Dr, Cincinnati, OH 45236, United States","6J4H+RP Cincinnati, Ohio, USA",https://directory.trihealthpho.com/provider/Daniel+A.+Johns/2338445,+1 513-246-2300,,https://lh3.googleusercontent.com/p/AF1QipOkFQzPe7vsHNoXbaFW9aVMfFPkYnKsj284ACCA=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:52:02.705Z,,,
https://www.google.com/maps/place/Primary+Care+-+Bellevue+-+St.+Elizabeth+Physicians/data=!4m7!3m6!1s0x8841b1794332fff7:0xc45362ee7b9d7f9d!8m2!3d39.1035953!4d-84.4872949!16s%2Fg%2F1tj33tmh!19sChIJ9_8yQ3mxQYgRnX-de-5iU8Q,Primary Care - Bellevue - St. Elizabeth Physicians,4.1,69,Medical clinic,"119 Fairfield Ave, Bellevue, KY 41073, United States","4G37+C3 Bellevue, Kentucky, USA",https://www.stelizabeth.com/location/details/primary-care-bellevue,+1 859-431-0090,"Open · Closes 4:30 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOcdGH2w6zZDylAz6NERZLitwLy12EnfboAtNXe=w408-h305-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:52:17.989Z,,,
https://www.google.com/maps/place/The+Little+Clinic/data=!4m7!3m6!1s0x8841b19ee34c6a15:0x94abeb1310eee2!8m2!3d39.0904006!4d-84.4785976!16s%2Fg%2F1tk_kd54!19sChIJFWpM456xQYgR4u4QE-urlAA,The Little Clinic,2.2,57,Walk-in clinic,"130 Pavilion Pkwy, Newport, KY 41071, United States","3GRC+5H Newport, Kentucky, USA",https://www.kroger.com/health-services/clinic/details/853/00403?cid=loc_85300403_gmb,+1 859-652-7203,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/p/AF1QipMM9Fm0MDnrx93c0rPDePsZZokDTVJ9c_umX4UY=w426-h240-k-no,true,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–5 pm,9:30 am–4 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:52:24.495Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Reeves+Chiropractic+Health+Center/data=!4m7!3m6!1s0x8841b0c05c0b8f51:0x7faccc16d6b34706!8m2!3d39.0475311!4d-84.5034638!16s%2Fg%2F1tgb80nz!19sChIJUY8LXMCwQYgRBkez1hbMrH8,Reeves Chiropractic Health Center,5.0,235,Chiropractor,"3631 Decoursey Ave, Covington, KY 41015, United States","2FXW+2J Covington, Kentucky, USA",https://www.reeveschiro.com/,+1 859-431-2273,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPTt3a3SbcERnN8lnDjp2SYZhAOfpdfE4ZinN2AYCFXqdBh-CkYDM6o606wTZRLhG3po5wgJRpcm8ySKjg9aUsu-dKPFySe0DpZN1YfRDhsHpPM4U5KnnEVKTCTehwOG3ouOjO=w408-h725-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:52:31.051Z,,,
"https://www.google.com/maps/place/Lance+Martin+Hoffman,/data=!4m7!3m6!1s0x8841b159a5f211f7:0xcc4450fd1923fb69!8m2!3d39.0353481!4d-84.4549343!16s%2Fg%2F11yc5x_5wl!19sChIJ9xHypVmxQYgRafsjGf1QRMw","Lance Martin Hoffman,",,,Pain management physician,"2626 Alexandria Pike, Highland Heights, KY 41076, United States","2GPW+42 Highland Heights, Kentucky, USA",https://www.stelizabethphysicians.com/care/providers/bio/lance-hoffman-md/,+1 859-212-7000,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PGaBk7K_regMC3b5dLa2lQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.69618&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:52:37.416Z,,,
https://www.google.com/maps/place/Minhas+Rajbir+S+MD/data=!4m7!3m6!1s0x88405315c158e38d:0x358dc79957d3036f!8m2!3d39.2078033!4d-84.3802635!16s%2Fg%2F1tfzbw89!19sChIJjeNYwRVTQIgRbwPTV5nHjTU,Minhas Rajbir S MD,2.9,7,Pain management physician,"4760 E Galbraith Rd, Cincinnati, OH 45236, United States","6J59+4V Cincinnati, Ohio, USA",http://www.thechristhospitalphysicians.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4sxv5RllyWnkg3SA8lmApw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.09288&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:52:41.727Z,,,
https://www.google.com/maps/place/NKY+Med+Clinic/data=!4m7!3m6!1s0x8841b126dbb0a723:0x3b994fffa116e562!8m2!3d39.069916!4d-84.5073479!16s%2Fg%2F11b73_wcx2!19sChIJI6ew2yaxQYgRYuUWof9PmTs,NKY Med Clinic,3.3,117,Addiction treatment center,"1717 Madison Ave, Covington, KY 41011, United States","3F9V+X3 Covington, Kentucky, USA",https://pinnacletreatment.com/location/kentucky/covington/nky-med-clinic-llc/?utm_source=Google&utm_medium=GMB_Profile&utm_campaign=GMB,+1 859-360-0250,,https://lh3.googleusercontent.com/p/AF1QipMCYtTb0uocSdiI-MXvvtZB6F9QocdXd2VHEsPI=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2026-01-28T18:52:48.010Z,LGBTQ+ friendly,,
