placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Romine%27s+High+Pockets/data=!4m7!3m6!1s0x8805114336a08cc1:0xe6e26e61b4b529a2!8m2!3d42.9335067!4d-87.9513722!16s%2Fg%2F1th82j1w!19sChIJwYygNkMRBYgRoim1tGFu4uY,Romine's High Pockets,4.3,1679,Pool hall,"6125 S 27th St, Greenfield, WI 53221, United States","W2MX+CF Greenfield, Wisconsin, USA",http://www.romineshp.com/,+1 414-281-2212,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipOLea3BAA2l77HFp-fSNgXs06i7Wiln-CxVVyZr=w408-h270-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:01.463Z,11 am–12 am,11 am–12 am,11 am–12 am,11 am–12 am,11 am–2:30 am,11 am–2:30 am,11 am–12 am,Relaxed billiards hall & sports bar with an on-site Mexican restaurant & a patio. · Dine-in · Kerbside pickup,,,
https://www.google.com/maps/place/Southwest+YMCA/data=!4m7!3m6!1s0x88050f0606b5f345:0x67e7898ea72cabb7!8m2!3d42.9727871!4d-88.0554712!16s%2Fg%2F1v8l05bj!19sChIJRfO1BgYPBYgRt6ssp46J52c,Southwest YMCA,4.1,314,Youth organization,"11311 W Howard Ave, Milwaukee, WI 53228, United States","XWFV+4R Milwaukee, Wisconsin, USA",http://gwcymca.org/,+1 414-546-9622,"Open ⋅ Closes 9 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPch8g1eSX0zXZeiq-McztMddEa1TR8SWkUj15i=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:06.523Z,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,6 am–6 pm,8 am–6 pm,,,,
https://www.google.com/maps/place/Mr+Nice+Guy%27s+Landscaping/data=!4m7!3m6!1s0x4ab52ef3681e769d:0xe05fa166b45560c8!8m2!3d42.9600223!4d-87.9744415!16s%2Fg%2F11vsrw43x8!19sChIJnXYeaPMutUoRyGBVtGahX-A,Mr Nice Guy's Landscaping,5.0,4,Landscaper,"4678 S 48th St, Greenfield, WI 53220, United States","X26G+26 Greenfield, Wisconsin, USA",https://mrniceguysllc.com/,+1 414-897-6592,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwxairGBpBECHVAXsG6BeN2vyg2XIJqsamaPrK=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:11.684Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Aqua-gon/data=!4m7!3m6!1s0x8805a878b579f599:0x715d907edc37309d!8m2!3d42.9970546!4d-88.1159276!16s%2Fg%2F1tk6wg_g!19sChIJmfV5tXioBYgRnTA33H6QXXE,Aqua-gon,4.8,9,Swimming pool supply store,"16314 W Glendale Dr, New Berlin, WI 53151, United States","XVWM+RJ New Berlin, Wisconsin, USA",https://www.heritagepoolsupplygroup.com/en/distributor-network/AQUNBER/,+1 262-542-6433,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPY1GMFbI-EumSlzsnMh15WXV3nV2Ixz99E-QY=w408-h270-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:16.915Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Aqua-Fun+Pools+%26+Spas/data=!4m7!3m6!1s0x8805ab023080821d:0xf9e93977e0b73d7c!8m2!3d43.1275611!4d-88.2089586!16s%2Fg%2F1tfcts_x!19sChIJHYKAMAKrBYgRfD234Hc56fk,Aqua-Fun Pools & Spas,4.5,53,Hot tub store,"W232 N6052 Waukesha Ave, Sussex, WI 53089, United States","4QHR+2C Sussex, Wisconsin, USA",https://www.aquafunpoolspa.com/,+1 262-246-6841,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipONvwXbpGxHA90d4ONDW_JOIaqg9us1bwHEeefQ=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:22.408Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,· In-store shopping · Kerbside pickup · Delivery,,,
"https://www.google.com/maps/place/Integrated+Lawn+Care,+Landscaping+%26+Handyman+Service+LLC/data=!4m7!3m6!1s0x8805117a59fa0099:0x168819bc0225231a!8m2!3d42.9800334!4d-88.0088247!16s%2Fg%2F11h07mlg9j!19sChIJmQD6WXoRBYgRGiMlArwZiBY","Integrated Lawn Care, Landscaping & Handyman Service LLC",4.8,22,Lawn care service,"3540 S 77th St, Milwaukee, WI 53220, United States","XXJR+2F Milwaukee, Wisconsin, USA",http://www.integratedlawncaremke.com/,+1 414-238-4316,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPyLn8It1IcQsMCuv95vltxHh6kup9lx2QiMy57=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:27.398Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Milwaukee+Pool+Table+Movers/data=!4m7!3m6!1s0x880513fddc398d03:0x79456695f7656713!8m2!3d42.999118!4d-88.5476605!16s%2Fg%2F11hz382h5k!19sChIJA4053P0TBYgRE2dl95VmRXk,Milwaukee Pool Table Movers,4.9,36,Moving company,,,https://milwaukeepooltablemovers.com/,+1 414-446-0604,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMUE_6Wt62B3SNtpqiinaZMhomOssoOyu32TU3E=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:32.707Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Cloisters+of+Greenfield+Inc/data=!4m7!3m6!1s0x880511b798336c73:0xef00f099927c2770!8m2!3d42.9543869!4d-87.9903713!16s%2Fg%2F1tnjk443!19sChIJc2wzmLcRBYgRcCd8kpnwAO8,Cloisters of Greenfield Inc,4.5,33,Condominium complex,"6100 Stonehedge Dr, Greenfield, WI 53220, United States","X235+QV Greenfield, Wisconsin, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyB_4Hbv2g3eVtgxNq9LgIn5xk_q5mRGGjbtzjO_L-SLqCsvSxwFE0EBG9Vg6Td8vHsatJEgJAhQVP6V_5OPCCVKqwcXntcxP0u_1uJZp0rT9-PsLogwWOB2Dp1ReqdZILbIi5D=w408-h306-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:36.292Z,,,,,,,,,,,
https://www.google.com/maps/place/The+Bug+Man+and+Queen+Bee/data=!4m7!3m6!1s0x880506a555555555:0x6b065b15fdc62ec6!8m2!3d42.9850102!4d-88.0295449!16s%2Fg%2F1tvq4psq!19sChIJVVVVVaUGBYgRxi7G_RVbBms,The Bug Man and Queen Bee,5.0,549,Pest control service,"9401 Beloit Rd Suite 404, Milwaukee, WI 53227, United States","XXPC+25 Milwaukee, Wisconsin, USA",https://www.bugmanqueenbee.com/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=google_business_profile,+1 262-633-3411,"Open ⋅ Closes 3:30 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMBBSHrS5gjjPqTet2bu-94bEd70tptqZ7i7ZzE=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:41.453Z,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–3:30 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Aqua+Fun+Pools+%26+Spas/data=!4m7!3m6!1s0x8805a124b5b1835b:0xe5ee2bc6cbc4f1b1!8m2!3d42.91446!4d-88.2154968!16s%2Fg%2F1ttdnkdn!19sChIJW4OxtSShBYgRsfHEy8Yr7uU,Aqua Fun Pools & Spas,4.3,33,Hot tub store,"S71W23325 National Ave, Big Bend, WI 53103, United States","WQ7M+QR Big Bend, Wisconsin, USA",https://www.aquafunpoolspa.com/,+1 262-662-1200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHxbB419EMH97S3k9AlDzIjcdEzOsDjjlzxz7c0Nt7kp8zs56ZbCvKHTmSIn8Wk-nDFQlsBgRZ1hC9dCQhKmL-Bk6S-Nm3iBKK5gB1nfpkmvmOx7g6peRsy6g09PgPrxjk_2FM=w408-h281-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:46.705Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,· In-store shopping · Kerbside pickup,,,
https://www.google.com/maps/place/Roofing+America+Greenfield/data=!4m7!3m6!1s0x88050f147e82a479:0xd16f541d7140fc60!8m2!3d42.9771264!4d-88.0468367!16s%2Fg%2F11ss8jdmrx!19sChIJeaSCfhQPBYgRYPxAcR1Ub9E,Roofing America Greenfield,5.0,20,Roofing contractor,"3670 S 108th St #8, Greenfield, WI 53228, United States","XXG3+V7 Greenfield, Wisconsin, USA",https://roofingamericaco.com/greenfield-wi/,+1 414-261-3172,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BblXVep7vVqgZ3aRuztPYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.518473&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:51.957Z,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,,,,
https://www.google.com/maps/place/AAK+Pool+Installation/data=!4m7!3m6!1s0x8805148c7fc530fb:0x8c0036a269924d3!8m2!3d42.8786631!4d-87.9164296!16s%2Fg%2F1trvl_tb!19sChIJ-zDFf4wUBYgR0ySZJmoDwAg,AAK Pool Installation,2.5,6,Swimming pool contractor,"235 W Aspen Ct UNIT 7, Oak Creek, WI 53154, United States","V3HM+FC Oak Creek, Wisconsin, USA",,+1 414-507-7665,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q-R-sJIX_XKXJn0035KquQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.55435&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Greenfield+Milwaukee+WI/@42.9614039,-88.0125865,14z",2025-10-27T18:55:54.921Z,,,,,,,,,,,
https://www.google.com/maps/place/Dog+Paddle/data=!4m7!3m6!1s0x88051691a9f15e37:0x2af866a63b2af5c!8m2!3d42.9165979!4d-87.9067916!16s%2Fg%2F11dyl_yxrq!19sChIJN17xqZEWBYgRXK-yY2qGrwI,Dog Paddle,5.0,154,Dog trainer,"140 E Rawson Ave #308, Oak Creek, WI 53154, United States","W38V+J7 Oak Creek, Wisconsin, USA",https://www.dogpaddlemke.com/,+1 414-436-1984,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOhNvNy__gXxTnEXYX9H-jnglwuk_bxGdOIke9j=w771-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:19.709Z,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,,,,
https://www.google.com/maps/place/HC+flooring+services/data=!4m7!3m6!1s0x880515cc63c517c1:0xe156e1d94a0c95fa!8m2!3d42.8680856!4d-87.9001933!16s%2Fg%2F11hzz5llsn!19sChIJwRfFY8wVBYgR-pUMStnhVuE,HC flooring services,4.8,17,Construction company,"9711 S Bluegrass Pl, Oak Creek, WI 53154, United States","V39X+6W Oak Creek, Wisconsin, USA",,+1 414-793-3897,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpfPRkatXcITBbN-TKW38ZWUCPlffbPMy_d25XzRaxMtpGOOLMeEK_8dTH9aCwV_3miudWLWZY36ruttzeBQtz5CLJiLp5Iz0EsH6ov9Ldk2BDDJ3sLB1G-Ka-chAju9l0cEJb=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:22.690Z,,,,,,,,,,,
https://www.google.com/maps/place/Sosa+Seasonal+Services/data=!4m7!3m6!1s0x880515b3555ec9ab:0x4ce9dfffd6316467!8m2!3d42.9750355!4d-87.9826665!16s%2Fg%2F11ffw230tp!19sChIJq8leVbMVBYgRZ2Qx1v_f6Uw,Sosa Seasonal Services,5.0,8,Landscaper,,,,+1 414-630-6115,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPR1zeUzg0fMejC4dVYUd6iXyGMxzpnxkv5cLA4=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:27.490Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–12 pm,Closed,,,,
https://www.google.com/maps/place/South+Milwaukee+Arcade+Bowling+Alleys/data=!4m7!3m6!1s0x880515f02a78683d:0x7f00f32babe5b72c!8m2!3d42.9099682!4d-87.8648832!16s%2Fg%2F1td1dz_r!19sChIJPWh4KvAVBYgRLLflqyvzAH8,South Milwaukee Arcade Bowling Alleys,4.4,61,Bowling alley,"1200 Madison Ave, South Milwaukee, WI 53172, United States","W45P+X2 South Milwaukee, Wisconsin, USA",https://www.facebook.com/profile.php?id=100065271810871&mibextid=LQQJ4d,+1 414-762-7060,"Closed ⋅ Opens 3 pm Tue

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxt8WsBQNuVaSMzTcHdZk8E9tWiwDTROxpb82KR8NjFiQfT7hyL0j1p2iFpslQQbWwoMysETZQkPManpMZ1mZvxczDRgOL19H_aPHl4XudE9j7EslrM_TXjmaI15FD8LapcOHR0=w408-h307-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:32.651Z,Closed,3–11 pm,5:30–10:30 pm,5:30–11 pm,6–11 pm,2:30 pm–12 am,11 am–5 pm,,,,
https://www.google.com/maps/place/Oak+Creek+Plumbing+Kitchen+and+Bath/data=!4m7!3m6!1s0x880514ef8513cda5:0x7bac6fe91ce5403d!8m2!3d42.8724749!4d-87.9042679!16s%2Fg%2F1tfs1n4w!19sChIJpc0The8UBYgRPUDlHOlvrHs,Oak Creek Plumbing Kitchen and Bath,4.4,502,Plumber,"640 E Ryan Rd, Oak Creek, WI 53154, United States","V3CW+X7 Oak Creek, Wisconsin, USA",http://www.oakcreekplumbing.com/,+1 414-762-4060,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPuLNu6U-s_Sj_lMM5955m7UkYjsW-WvTszQKbz=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:38.089Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,9 am–12 pm,Closed,,,,
"https://www.google.com/maps/place/Blain%27s+Farm+%26+Fleet+-+Oak+Creek,+Wisconsin/data=!4m7!3m6!1s0x880514197e37e045:0x29bee97f8d71ea57!8m2!3d42.9145092!4d-87.9180272!16s%2Fg%2F1tdwqnyf!19sChIJReA3fhkUBYgRV-pxjX_pvik","Blain's Farm & Fleet - Oak Creek, Wisconsin",4.3,5027,Department store,"501 W Rawson Ave, Oak Creek, WI 53154, United States","W37J+RQ Oak Creek, Wisconsin, USA",https://www.farmandfleet.com/stores/blains-farm-and-fleet-of-oak-creek-wisconsin/,+1 414-764-6606,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw__8L4zNZf8jQVLfwoECFMlvTgitD0X3UQgA_BbHFSfzr8knjX2tNtcJNkNAenuKdZWZvPEZ71FvLo0YwpXsn20Wx_Ju3rC0BxFoVIwqsRZd0asBktl75bvUzsJcSwluhozFrc=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:43.435Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,"Retailer with a varied product selection, including apparel, farm equipment, tires & sporting goods. · In-store shopping · Kerbside pickup · Delivery",,,
"https://www.google.com/maps/place/Pool+Park,+Inc./data=!4m7!3m6!1s0x8804fe72b2d8a367:0x5404e90ce7fa289c!8m2!3d43.1785315!4d-88.0986738!16s%2Fg%2F1tgwn826!19sChIJZ6PYsnL-BIgRnCj65wzpBFQ","Pool Park, Inc.",4.9,126,Swimming pool supply store,"N88W15192 Main St, Menomonee Falls, WI 53051, United States","5WH2+CG Menomonee Falls, Wisconsin, USA",http://poolpark.com/,+1 262-255-3626,"Open ⋅ Closes 6 pm

Confirmed by others 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEzGk2dYeB664aNALtQO1qEMaMpsrkg8XFRi5btrCmL1zaarAyHrg1Ifh4Xo6Uo5fy5mfnJNqnuReO9-sRTF7RhqRtqVMIB0w8dDGvFfcbvx91LhshBO66dj8ng_aibKDoPwAn0g=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:48.656Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,"Family-owned retailer stocking swimming pool equipment & water care products, plus repair services. · In-store shopping · In-store pick-up",,,
https://www.google.com/maps/place/Cebo+Remodeling/data=!4m7!3m6!1s0x8805153a5bad148b:0x90a0185f10958a2f!8m2!3d42.9750355!4d-87.9826665!16s%2Fg%2F11frdj93n6!19sChIJixStWzoVBYgRL4qVEF8YoJA,Cebo Remodeling,4.9,31,Bathroom remodeler,,,https://www.ceboremodel.com/,+1 414-469-9909,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNTVwSt8k3hUmi1OArUt4lzf5xJBszDA93ea_pi=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:53.525Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,· Delivery,,,
https://www.google.com/maps/place/Lake+Effect+Property+Solutions/data=!4m7!3m6!1s0xeee62ae95723a75:0xc92f23d5b44f0925!8m2!3d43.0176259!4d-87.8993699!16s%2Fg%2F11vk8svjmb!19sChIJdTpyla5i7g4RJQlPtNUjL8k,Lake Effect Property Solutions,5.0,1,Landscaper,,,http://www.wileps.com/,+1 414-426-9674,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOJYcP1chddh3ZBwYNz_nYwMA3RFSDOWK1xMmTK=w408-h463-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:56:58.432Z,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–4 pm,6:30 am–3 pm,Closed,Closed,,,,
https://www.google.com/maps/place/TownePlace+Suites+by+Marriott+Milwaukee+Oak+Creek/data=!4m7!3m6!1s0x8805146bcb8769bb:0x376a204d24fdc31e!8m2!3d42.8993121!4d-87.9168555!16s%2Fg%2F11f12qkyqm!19sChIJu2mHy2sUBYgRHsP9JE0gajc,TownePlace Suites by Marriott Milwaukee Oak Creek,4.6,382,,"7980 S Market St, Oak Creek, WI 53154, United States","V3XM+P7 Oak Creek, Wisconsin, USA",https://www.marriott.com/en-us/hotels/mkeok-towneplace-suites-milwaukee-oak-creek/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 414-764-7980,,https://lh3.googleusercontent.com/p/AF1QipOJ9SSZVkYpvPxb9QQRnWcdlvYIS0q6XEB4wAkF=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:57:01.737Z,,,,,,,,,,,
https://www.google.com/maps/place/Clear+Water+Pool+%26+Spa/data=!4m7!3m6!1s0x880568002cc4e25d:0x7965aa70b1238ec0!8m2!3d42.689998!4d-87.855391!16s%2Fg%2F1tg5cp8v!19sChIJXeLELABoBYgRwI4jsXCqZXk,Clear Water Pool & Spa,3.6,34,Swimming pool contractor,"3613 Old Green Bay Rd, Mt Pleasant, WI 53403, United States","M4QV+XR Mt Pleasant, Wisconsin, USA",http://www.clearwater.ws/,+1 262-770-0668,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQUkWV_vpuIXkvd9N3109rpxFA-xP_vz79neaJhMaMe7N9HunvhMraOOj3vqW5hn2dxbGcg9PPhRCB7ZOo47EUXQARLR6EDfqwQQn0-PgrSLbw7V_y1iiILQdBnxT55wW-UIGDuA=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:57:04.621Z,,,,,,,,,,,
https://www.google.com/maps/place/J%26L+LED+LLC/data=!4m7!3m6!1s0x88051465d797bc31:0xfe3a0607c09e5798!8m2!3d42.8766917!4d-87.8552499!16s%2Fg%2F11gg7k189s!19sChIJMbyX12UUBYgRmFeewAcGOv4,J&L LED LLC,4.8,19,Lighting store,"3925 E American Ave, Oak Creek, WI 53154, United States","V4GV+MW Oak Creek, Wisconsin, USA",http://www.jlledusa.com/,+1 414-391-7417,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPaVY1igDLmV3ANCn9FpZXHT5tClWPoNyJNNj39=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:57:09.922Z,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/DB+Enterment+Company/data=!4m7!3m6!1s0x880515807fad6091:0xa389950b211b508a!8m2!3d42.8499997!4d-87.8607684!16s%2Fg%2F11pyc4r719!19sChIJkWCtf4AVBYgRilAbIQuViaM,DB Enterment Company,,,Billiards supply store,"3700 E Elm Rd, Oak Creek, WI 53154, United States","R4XQ+XM Oak Creek, Wisconsin, USA",http://www.dbentertainmetco.com/,+1 414-255-4432,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nzVTl5rjS0piPO4rR2hokw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.2721796&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:57:15.010Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,· In-store shopping,,,
https://www.google.com/maps/place/Homewood+Suites+by+Hilton+Oak+Creek+Milwaukee/data=!4m7!3m6!1s0x8805138cb1f5bb09:0x510dd8e680d68b18!8m2!3d42.903433!4d-87.939059!16s%2Fg%2F11sqkv9t8r!19sChIJCbv1sYwTBYgRGIvWgObYDVE,Homewood Suites by Hilton Oak Creek Milwaukee,4.3,265,,"1900 W Creekside Xing Cir, Oak Creek, WI 53154, United States","W336+99 Oak Creek, Wisconsin, USA",https://www.hilton.com/en/hotels/mkehohw-homewood-suites-oak-creek-milwaukee/?SEO_id=GMB-AMER-HG-MKEHOHW&y_source=1_Mjc3MzE3NTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 414-375-4640,,https://lh3.googleusercontent.com/p/AF1QipNwTRc17dHw3wNZtiGZuAqz9EM-2dhWGl959dnm=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:57:18.464Z,,,,,,,,,,,
https://www.google.com/maps/place/BWO+Insurance/data=!4m7!3m6!1s0x880515d08136eba1:0xefd91ee29f3e2ecf!8m2!3d42.9095296!4d-87.9202574!16s%2Fg%2F1tdhfkt8!19sChIJoes2gdAVBYgRzy4-n-Ie2e8,BWO Insurance,4.6,107,Insurance agency,"7472 S 6th St, Oak Creek, WI 53154, United States","W35H+RV Oak Creek, Wisconsin, USA",http://bwoinsurance.com/,+1 414-422-8811,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP9G3M1MRibB7QlP4-X1BvL6XpyKFIMXOuvCWhh=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:57:23.529Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Integrity+Pool+Renovation+%26+Repair/data=!4m7!3m6!1s0x8805bf894b7f686b:0xa9c8cba972d5961d!8m2!3d42.8793586!4d-88.4740268!16s%2Fg%2F11b6j11dwt!19sChIJa2h_S4m_BYgRHZbVcqnLyKk,Integrity Pool Renovation & Repair,3.7,3,Swimming pool contractor,"S91W35233 County Rd NN, Eagle, WI 53119, United States","VGHG+P9 Eagle, Wisconsin, USA",,+1 262-798-7946,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KY9k2bSEOIiTOiFurFksGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.68886&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2025-10-27T18:57:28.380Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,,,
