placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,isBlackOwned,error
https://www.google.com/maps/place/Christina+Barnard+Therapy+I+Myrtle+Beach+Therapy/data=!4m7!3m6!1s0x8a69118ea942a01b:0x3eb766390655737f!8m2!3d38.5059075!4d-77.5657095!16s%2Fg%2F11whrmrlnc!19sChIJG6BCqY4RaYoRf3NVBjlmtz4,Christina Barnard Therapy I Myrtle Beach Therapy,,,Psychotherapist,,,https://christinabarnardtherapy.com/,+1 845-600-0440,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipP7l_dy8cbHu0Zbo9lotU5Wn332qyxpfiWT6OLm=w408-h408-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:56:47.994Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Little+River+Medical+Center/data=!4m7!3m6!1s0x890086ce10710e3d:0xe59b1c4907e935e5!8m2!3d33.8832359!4d-78.5987243!16s%2Fg%2F1tf48__1!19sChIJPQ5xEM6GAIkR5TXpB0kcm-U,Little River Medical Center,4.4,746,Medical Center,"4303 Live Oak Dr, Little River, SC 29566, United States","VCM2+7G Little River, South Carolina, USA",http://www.lrmcenter.com/,+1 843-663-8000,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbPsBUxHtULGju0SpmHdGaI9drir48ed84Z1cBSMTVntbYQOSia3dJvllt3VAk62YlW0_IAf5yJ7Cs3lmAPeuZ4E9Pj3bfqbL2Rn1Z8AAmYXB3Hfg0wePuc0rtJwzkSx-JNutz=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:56:52.430Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,,
https://www.google.com/maps/place/Oceanside+Family+Counseling+and+Resources/data=!4m7!3m6!1s0x8900834300000001:0xb368a3635fdd997c!8m2!3d33.8949299!4d-78.4926348!16s%2Fg%2F11csprv1lr!19sChIJAQAAAEODAIkRfJndX2OjaLM,Oceanside Family Counseling and Resources,5.0,3,Psychotherapist,"790 - 3 Sunset Blvd N, Sunset Beach, NC 28468, United States","VGV4+XW Sunset Beach, North Carolina, USA",http://www.oceansidefamilyresources.com/,+1 910-575-4200,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMp0ODhN59L-fz2ce8hB1FN5WVZtsqGCBdSp3vW=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:56:56.762Z,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Milestones+ABA+Therapy+Clinic/data=!4m7!3m6!1s0x8900130e5049f061:0xf68a247312174810!8m2!3d33.6769444!4d-79.0036245!16s%2Fg%2F11fm9nm12n!19sChIJYfBJUA4TAIkREEgXEnMkivY,Milestones ABA Therapy Clinic,5.0,2,Mental health clinic,"126 Co-Op Rd, Myrtle Beach, SC 29588, United States","MXGW+QH Myrtle Beach, South Carolina, USA",https://www.milestonesaba.net/,+1 843-650-0107,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VCltiukzLQygS1_Ni32i4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.60565&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:01.396Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Dynamic/data=!4m7!3m6!1s0x89006928c4f68097:0x4982f740106e1ca6!8m2!3d33.7301164!4d-78.8607009!16s%2Fg%2F11y97rdj3q!19sChIJl4D2xChpAIkRphxuEED3gkk,Dynamic,,,Mental health service,"1304 Professional Dr Suite E, Myrtle Beach, SC 29577, United States","P4JQ+2P Myrtle Beach, South Carolina, USA",,,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMmBuofiruSXCalq17ZYj8vyo7bm1bJC3QC8i2I=w716-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:05.737Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2:30 pm,Closed,Closed,,
"https://www.google.com/maps/place/Crossroads+Treatment+Center+of+Myrtle+Beach,+SC/data=!4m7!3m6!1s0x89006bde4d725511:0xc80a7ae0c23ec38b!8m2!3d33.7195497!4d-78.9316087!16s%2Fg%2F1tfr18v0!19sChIJEVVyTd5rAIkRi8M-wuB6Csg","Crossroads Treatment Center of Myrtle Beach, SC",4.3,275,Addiction treatment center,"104 George Bishop Pkwy, Myrtle Beach, SC 29579, United States","P399+R9 Myrtle Beach, South Carolina, USA",https://www.crossroadstreatmentcenters.com/center/crossroads-of-myrtle-beach-sc/,+1 877-848-9810,,,https://lh3.googleusercontent.com/p/AF1QipN38bK56K38JAF6Zflw6O3YgBvgghzsR9Z7SEM=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:10.014Z,,,,,,,,,
"https://www.google.com/maps/place/Julie+A+Keen,+LLC/data=!4m7!3m6!1s0xaddab4c734c55e6f:0x3fad2e97f8eca129!8m2!3d33.7011971!4d-78.8784695!16s%2Fg%2F11vc1ps1y5!19sChIJb17FNMe02q0RKaHs-JcurT8","Julie A Keen, LLC",5.0,1,Mental health service,"1601 N Oak St Offices #409, Myrtle Beach, SC 29577, United States","P42C+FJ Myrtle Beach, South Carolina, USA",https://www.juliekeenpsyd.com/,+1 860-251-9508,Closed · Opens 10 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uiRv8yOex9z3kE90xigiAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.76105&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:14.408Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–1 pm,Closed,Closed,,
"https://www.google.com/maps/place/VanHoogen+Counseling+Services,+LLC/data=!4m7!3m6!1s0x89006bb18d08aca7:0x76d752f7d26cdaa6!8m2!3d33.6788007!4d-78.9714544!16s%2Fg%2F11x_8xfrjc!19sChIJp6wIjbFrAIkRptps0vdS13Y","VanHoogen Counseling Services, LLC",,,Psychotherapist,"3700 Palmetto Pointe Blvd, Myrtle Beach, SC 29588, United States","M2HH+GC Myrtle Beach, South Carolina, USA",,+1 843-267-4877,"Open 24 hours

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNxchrs2FJZIqjkcKRo5_x6t6bt0Tk5cR5Rlz_d=w408-h522-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:18.641Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Closed,,
https://www.google.com/maps/place/Serenity+Experiential+Family+Therapy+Center/data=!4m7!3m6!1s0x890041a57b3cf735:0x39f51d4a0cbadd5!8m2!3d33.7319865!4d-78.8613987!16s%2Fg%2F11wnm_m046!19sChIJNfc8e6VBAIkR1a3LoNRRnwM,Serenity Experiential Family Therapy Center,5.0,1,Psychotherapist,"4702 Oleander Dr suite 300 unit 10, Myrtle Beach, SC 29577, United States","P4JQ+QC Myrtle Beach, South Carolina, USA",https://serenityeftc.com/,+1 843-256-6755,Closed · Opens 9 am Tue,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L44qYn1lfL90jp_ZFD_Mfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.8067&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:23.226Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Hannah+Kloch,+DNP/data=!4m7!3m6!1s0x890041435e9488e5:0x2ff4dcc3e38d2b4e!8m2!3d33.6246211!4d-78.9712404!16s%2Fg%2F11k9rqm1r1!19sChIJ5YiUXkNBAIkRTiuN48Pc9C8","Hannah Kloch, DNP",3.0,2,Mental health clinic,"1500 US-17 BUS Suite 201, Surfside Beach, SC 29575, United States","J2FH+RG Surfside Beach, South Carolina, USA",http://myrtlemh.com/,+1 843-604-3012,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FtZOK9z_gzpkonzDg1HiAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.43178&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:25.499Z,,,,,,,,,
https://www.google.com/maps/place/Shine+Counseling+Center/data=!4m7!3m6!1s0x890069002d6bc6cd:0x882ba20fed41ef85!8m2!3d33.7273302!4d-78.8630573!16s%2Fg%2F11y679b2p5!19sChIJzcZrLQBpAIkRhe9B7Q-iK4g,Shine Counseling Center,,,Mental health service,"4221 Mayfair St, Myrtle Beach, SC 29577, United States","P4GP+WQ Myrtle Beach, South Carolina, USA",http://www.shinecounselingcenter.com/,+1 843-968-2364,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzuD7JGUCgjlKr1n1aBC0jZBgNgbG5DPeXwEDGA2YHIfj1uyD5vuOPtL2cmWeAuFgJaij9VoMbbxr5dSjrShmudL8vA3n5Embr9q968NAXSAG03Urp_RJ8HBrJa91dAGNbPGB8=w408-h544-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:27.630Z,,,,,,,,,
https://www.google.com/maps/place/Phoenix+Health+Therapy/data=!4m7!3m6!1s0x2cec3373c985bf13:0xbcef8e8ef6ffe34c!8m2!3d36.89039!4d-98.3132324!16s%2Fg%2F11lmdwdp1g!19sChIJE7-FyXMz7CwRTOP_9o6O77w,Phoenix Health Therapy,5.0,12,Mental health service,,,https://joinphoenixhealth.com/,+1 818-446-9627,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM-3f4_ETTe-uGlV2Kr0dXw0vY576yd8svVsmlK=w648-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:31.907Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Myrtle+Beach+VA+Outpatient+Clinic/data=!4m7!3m6!1s0x89006a1bda5aaaab:0xdfa2cb5e81396649!8m2!3d33.6784482!4d-78.9457077!16s%2Fg%2F11hcv02cyb!19sChIJq6pa2htqAIkRSWY5gV7Lot8,Myrtle Beach VA Outpatient Clinic,3.0,112,Medical clinic,"1800 Airpark Dr, Myrtle Beach, SC 29577, United States","M3H3+9P Myrtle Beach, South Carolina, USA",https://www.charleston.va.gov/locations/Myrtle_Beach.asp,+1 843-577-5011,Closed · Opens 7:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1VK1QaOwQCORM8CA6jmhDdVitvWNZfC36NpTQ0R1xdigi2HRlkVkcedzXAr8zWXE5F4GybPT0BgUaOLszfJDthnvgNDTT14n2zo4jSfIlxyKqVP-LkhsO0OyJeYn7RPF8P0I5=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:36.326Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–6:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,,
https://www.google.com/maps/place/South+Strand+Medical+Center/data=!4m7!3m6!1s0x8900690555555555:0xe2b41e1e779f9e1e!8m2!3d33.6676422!4d-78.9716869!16s%2Fg%2F1264gwd5y!19sChIJVVVVVQVpAIkRHp6fdx4etOI,South Strand Medical Center,4.3,1369,Hospital,"5050 US Highway 17 Bypass South, Myrtle Beach, SC 29588, United States","M29H+38 Myrtle Beach, South Carolina, USA",https://www.mygrandstrandhealth.com/locations/south-strand-medical-center?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 843-839-1000,,,https://lh3.googleusercontent.com/p/AF1QipORb1w8mtulD9QbZzeJs2mplfT4FH4FV_2NWdzT=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:40.804Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Dr.+Francis+M.+Benz,+MD/data=!4m7!3m6!1s0x890065ead16ce83d:0xa13906773b39a85!8m2!3d33.7554047!4d-78.8184874!16s%2Fg%2F1tftg53j!19sChIJPehs0eplAIkRhZqzc2eQEwo","Dr. Francis M. Benz, MD",4.1,10,Neurologist,"8220 Nigels Dr, Myrtle Beach, SC 29572, United States","Q54J+5J Myrtle Beach, South Carolina, USA",,+1 843-692-0968,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZpQ1o1cVmJEi7JcjRbHz7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.42712&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:45.461Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/Wolf+Counseling+%26+Clinical+Services+PLLC/data=!4m7!3m6!1s0x890083c9159bcb6d:0xd31f2bb569fadd7!8m2!3d33.8952268!4d-78.49184!16s%2Fg%2F11mm48w4d2!19sChIJbcubFcmDAIkR162fVrvyMQ0,Wolf Counseling & Clinical Services PLLC,,,Mental health service,"796 Sunset Blvd N, Sunset Beach, NC 28468, United States","VGW5+37 Sunset Beach, North Carolina, USA",https://www.wolfcounselingnc.com/,+1 704-765-1010,"Closed · Opens 9 am Tue

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipO2Lg4hEnNpqSgEOaIpWjPsgsUkMSQ_UQrQygvT=w408-h581-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:49.692Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–2 pm,Closed,Closed,,
https://www.google.com/maps/place/Morton+Detox+Support/data=!4m7!3m6!1s0x890069e6b7c68169:0x8f872d38872cdf53!8m2!3d33.7342129!4d-78.8607738!16s%2Fg%2F11k3k9_73k!19sChIJaYHGt-ZpAIkRU98shzgth48,Morton Detox Support,,,Mental health clinic,"Oleander Dr, Myrtle Beach, SC 29577, United States","P4MQ+MM Myrtle Beach, South Carolina, USA",https://www.mortonwellnesscenter.com/myrtle-beach-south-carolina/,+1 843-799-6223,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nM6wZvQj38-LOjv0wi6V5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.18896&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:53.977Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Flavia+Fernicola,+Counselor/data=!4m7!3m6!1s0x890069cd459b1d39:0xe4ddc456c74fd0b8!8m2!3d33.7005752!4d-78.8777735!16s%2Fg%2F11syr8qtq2!19sChIJOR2bRc1pAIkRuNBPx1bE3eQ","Flavia Fernicola, Counselor",5.0,1,Psychotherapist,"608 16th Ave N suite g, Myrtle Beach, SC 29577, United States","P42C+6V Myrtle Beach, South Carolina, USA",https://lifestance.com/provider/therapist/sc/mount-pleasant/flavia-fernicola/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 843-823-5132,Closed · Opens 8:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO3Pd1YPoLhyJexn6oZZ54pwnqqi4Kh12NzwGBp=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:57:58.327Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Roman+Clinical+Consulting,+LLC/data=!4m7!3m6!1s0x890068fff19ff441:0xa23b3c78a68e24c7!8m2!3d33.6554195!4d-78.9895973!16s%2Fg%2F11bwf8np5p!19sChIJQfSf8f9oAIkRxySOpng8O6I","Roman Clinical Consulting, LLC",3.7,6,Mental health service,"3100 Dick Pond Rd Suite E-3, Myrtle Beach, SC 29588, United States","M246+55 Myrtle Beach, South Carolina, USA",http://www.romanclinicalconsulting.com/,+1 843-582-7887,Closed · Opens 3 pm Tue,,https://lh3.googleusercontent.com/p/AF1QipMQmPKHLOc3BLN5pbnm5P1rpND8BK8d0A58uuGa=w408-h543-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:02.542Z,Closed,3–8 pm,3–8 pm,3–8 pm,Closed,3–6 pm,Closed,,
https://www.google.com/maps/place/Learning+Curve+Child+and+Family+Psychology/data=!4m7!3m6!1s0x890041cc18a4841f:0x458a42f03be43893!8m2!3d33.6246211!4d-78.9712404!16s%2Fg%2F11wvh08sxy!19sChIJH4SkGMxBAIkRkzjkO_BCikU,Learning Curve Child and Family Psychology,5.0,1,Mental health clinic,"1500 US-17 BUS Suite 201, Surfside Beach, SC 29575, United States","J2FH+RG Surfside Beach, South Carolina, USA",https://www.learningcurvepsychology.com/,+1 843-481-0725,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwF56A79D2JGpXndSZqFmMtVH5n-ibMbhwJcpbYglijYS1DWmt08v8G1iLiAQNH5yCncVvKaQ-aGKasAcTgwKHpAOSESH_CYY5GlSHFGydJ9HBx0s3tM6Bw-5P5QoiORSasLNTCsw=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:07.010Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,,
https://www.google.com/maps/place/Serenity+Counseling+%26+Learning+Center+LLC/data=!4m7!3m6!1s0x89006958000e1453:0xf891b3059c5ccdd5!8m2!3d33.707808!4d-78.8714823!16s%2Fg%2F11s7bf40d1!19sChIJUxQOAFhpAIkR1c1cnAWzkfg,Serenity Counseling & Learning Center LLC,,,Mental health service,"2411 N Oak St Suite 403 M, Myrtle Beach, SC 29577, United States","P45H+4C Myrtle Beach, South Carolina, USA",http://serenityclc.com/,+1 843-443-3172,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=48WRTSKB5DJgoYp5aaWPYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.62177&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:09.291Z,,,,,,,,,
"https://www.google.com/maps/place/Richard+Tedesco,+Counselor/data=!4m7!3m6!1s0x890069759d02dbe1:0x997214cc253111b6!8m2!3d33.7006168!4d-78.8777505!16s%2Fg%2F11vfb2dz8h!19sChIJ4dsCnXVpAIkRthExJcwUcpk","Richard Tedesco, Counselor",4.3,8,Psychotherapist,"608 16th Ave N suite g, Myrtle Beach, SC 29577, United States","P42C+6V Myrtle Beach, South Carolina, USA",https://lifestance.com/provider/therapist/sc/myrtle-beach/bernard-tedesco/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 843-823-5132,"Closed · Opens 8:30 am Tue

Confirmed by this business 9 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOTnpGFYTdCY5pt4okuHTzS3YQxseeL8rH03Jg6=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:13.720Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Mental+and+Emotional+Therapeutics+,LLC/data=!4m7!3m6!1s0x2e0463733f72da4d:0xc71246a6d8375ec3!8m2!3d34.2920456!4d-79.86097!16s%2Fg%2F11m5x5s7ww!19sChIJTdpyP3NjBC4Rw1432KZGEsc","Mental and Emotional Therapeutics ,LLC",,,Psychotherapist,,,https://mentalandemotionaltherapeutics.com/,+1 843-962-8969,Closed · Opens 3 pm Wed,,https://lh3.googleusercontent.com/p/AF1QipOHadFT0Jok4X1EMVuKPJHRVFQH0NNiAvrKTuJh=w595-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:17.926Z,Closed,Closed,3–8 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Clear+Cut+Counseling/data=!4m7!3m6!1s0x89ab39252053a17b:0xbe93f8d3e7e9e172!8m2!3d33.6784823!4d-78.9665392!16s%2Fg%2F11hws85k9s!19sChIJe6FTICU5q4kRcuHp59P4k74,Clear Cut Counseling,2.3,3,Counselor,"3691 Palmetto Pointe Blvd Suite 101, Myrtle Beach, SC 29588, United States","M2HM+99 Myrtle Beach, South Carolina, USA",http://www.clearcutcounseling.com/,+1 843-252-0323,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipM8m4-kd4SLcqNFqMYlmDP9OusixXLJU85kLVXF=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:22.146Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,
https://www.google.com/maps/place/Success+on+the+Spectrum/data=!4m7!3m6!1s0x890065c1643dd2f5:0xa1c6c27d6cc5d210!8m2!3d33.7365525!4d-78.8326088!16s%2Fg%2F11xkzcwm3g!19sChIJ9dI9ZMFlAIkRENLFbH3CxqE,Success on the Spectrum,,,Applied behavior analysis therapist,"6105 N Kings Hwy, Myrtle Beach, SC 29577, United States","P5P8+JX Myrtle Beach, South Carolina, USA",https://successonthespectrum.com/location/upper-myrtle-beach/,+1 843-593-9393,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMlkbKBjjSOhN8zOgbpm3kfuaJQUGcVL8ZL-LpT=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:26.425Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,
https://www.google.com/maps/place/Mental+and+Emotional+Therapeutics.com/data=!4m7!3m6!1s0xa8b069fbd035f20d:0xcd3411155cdf7b93!8m2!3d33.6057194!4d-80.9266144!16s%2Fg%2F11x3912xqb!19sChIJDfI10PtpsKgRk3vfXBURNM0,Mental and Emotional Therapeutics.com,,,Psychotherapist,,,https://mentalandemotionaltherapeutics.com/,+1 843-962-8969,,,https://lh3.googleusercontent.com/p/AF1QipPEHI_PQrmDA7opWerSkJnuAoeBRqCdQ2mQ9ME=w595-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:28.805Z,,,,,,,,,
https://www.google.com/maps/place/Surfside+Christian+Counseling/data=!4m7!3m6!1s0x89006bed496793c1:0x6dc2dc52e696bc61!8m2!3d33.6791302!4d-78.9675717!16s%2Fg%2F11hkrjdj8z!19sChIJwZNnSe1rAIkRYbyW5lLcwm0,Surfside Christian Counseling,,,Mental health clinic,"196 Stonebridge Dr Suite B, Myrtle Beach, SC 29588, United States","M2HJ+MX Myrtle Beach, South Carolina, USA",http://www.surfsidechristiancounseling.com/,+1 843-284-3222,Closed · Opens 4 pm Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0UfgpR6HDo0dH447xQM5JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.705597&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:33.091Z,Closed,4–9 pm,4–9 pm,9 am–1 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/Melinda+Halford+Counseling/data=!4m7!3m6!1s0x89006b9feae19109:0xf19b6d8e345117b2!8m2!3d33.6784823!4d-78.9665392!16s%2Fg%2F11x787m_95!19sChIJCZHh6p9rAIkRshdRNI5tm_E,Melinda Halford Counseling,,,Mental health service,"3691 Palmetto Pointe Blvd Suite 101, Myrtle Beach, SC 29588, United States","M2HM+99 Myrtle Beach, South Carolina, USA",https://melindahalfordcounseling.com/,+1 828-702-1303,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNBoYD4W-DSlqwbf5cdKVnudm0nWLf4zfgVLu-l=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2025-12-16T03:58:37.411Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,
