placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Taylor+True+Value+Rental/data=!4m7!3m6!1s0x89e7d55ac76982eb:0x7c8fec714a4be2b8!8m2!3d41.3037619!4d-72.7744554!16s%2Fg%2F11flpty3jt!19sChIJ64Jpx1rV54kRuOJLSnHsj3w,Taylor True Value Rental,3.5,2,Hardware store,· In-store shopping,"160 N Branford Rd, Branford, CT 06405, United States","863G+G6 Branford, Connecticut, USA",http://www.truevalue.com/,+1 203-488-1644,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Aektdk6fPXBNHrLWuEKY7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.83228&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–8:30 pm,7:30 am–8:30 pm,7:30 am–8:30 pm,7:30 am–8:30 pm,7:30 am–8:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:30:37.221Z,,,
https://www.google.com/maps/place/New+England+Total+Power/data=!4m7!3m6!1s0x89c29890a0f40001:0xee90999586277336!8m2!3d41.0201467!4d-73.643365!16s%2Fg%2F11c2jm3lbq!19sChIJAQD0oJCYwokRNnMnhpWZkO4,New England Total Power,4.8,25,Electric generator shop,· Delivery,"469 West Putnam Avenue, Greenwich, CT 06830, United States","29C4+3M Greenwich, Connecticut, USA",https://netotalpower.com/?utm_source=gbp&utm_medium=local&utm_campaign=website_link,+1 203-900-1122,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMLHR29LnJnoRaMfXSU_9ivi-JNbfc9vCN7sTcs=w426-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:30:41.533Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Monico+Electric+LLC/data=!4m7!3m6!1s0x89e7d774879c9225:0x40941f0fe7e38024!8m2!3d41.500727!4d-72.757507!16s%2Fg%2F11jh6cnb0x!19sChIJJZKch3TX54kRJIDj5w8flEA,Monico Electric LLC,3.5,8,Electrician,,,,,+1 203-208-4991,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM8pCUj_nSFKO5HXel1-YT-BaBKShL91mryk8X-=w408-h408-k-no,true,8 am–1 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:30:45.897Z,,,
https://www.google.com/maps/place/Silas+Deane+Pawn+Branford+%28WE+BUY+GOLD%29/data=!4m7!3m6!1s0x89e7d74750d7c5e9:0x8eed2c6418237546!8m2!3d41.2756623!4d-72.8351188!16s%2Fg%2F11h3nnm6gm!19sChIJ6cXXUEfX54kRRnUjGGQs7Y4,Silas Deane Pawn Branford (WE BUY GOLD),4.8,92,Pawn shop,· In-store shopping · In-store pick-up,"927 W Main St, Branford, CT 06405, United States","75G7+7X Branford, Connecticut, USA",http://www.silasdeanepawn.com/,+1 203-433-4104,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOm877cEYTd4eBH65WKS8koZBDSSTwJyGt9akWK=w460-h240-k-no,true,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:30:50.307Z,,,
https://www.google.com/maps/place/Brite-Rite+Electrical+Services/data=!4m7!3m6!1s0xe59bcc5197c34a5:0xad1be5be8277fec4!8m2!3d41.2820096!4d-72.7961645!16s%2Fg%2F11y9d010g3!19sChIJpTR8GcW8WQ4RxP53gr7lG60,Brite-Rite Electrical Services,5.0,6,Electrical installation service,,,,https://www.briteriteelectrical.com/,+1 203-980-2263,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNNgELyyxGavGKKcK0ZwNgR_1epot4_OcFq9zIs=w408-h306-k-no,true,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:30:54.630Z,,,
https://www.google.com/maps/place/Harborview+Electric+LLC/data=!4m7!3m6!1s0x89e8748db3cf4aeb:0xae5b742c71c790b2!8m2!3d41.2245646!4d-73.0499559!16s%2Fg%2F1tcvvx5y!19sChIJ60rPs4106IkRspDHcSx0W64,Harborview Electric LLC,4.8,22,Electrician,,"99 Gulf St, Milford, CT 06460, United States","6XF2+R2 Milford, Connecticut, USA",http://harborviewelectric.com/,+1 203-878-1872,Closed · Opens 6:30 am Sun,https://lh3.googleusercontent.com/p/AF1QipOS1bbhhSrkSUyhpCnzC7_YJOidxjhXU2V_BkMl=w408-h306-k-no,true,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:30:59.170Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/PSEG/data=!4m7!3m6!1s0x89e7d82149c0cd17:0x321b5ab2328d34ae!8m2!3d41.2863793!4d-72.9013305!16s%2Fg%2F12616hksg!19sChIJF83ASSHY54kRrjSNMrJaGzI,PSEG,4.0,1,Power station,,"600 Connecticut Ave, New Haven, CT 06512, United States","73PX+HF New Haven, Connecticut, USA",https://nj.pseg.com/,+1 203-974-5000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7ZBS3hToB9xpWnjCpfp4qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.45773&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:03.520Z,,,
https://www.google.com/maps/place/Team+Chase+Generators/data=!4m7!3m6!1s0x89e7de23a993728d:0x713c9ff5a76a20a7!8m2!3d41.3462174!4d-73.0790007!16s%2Fg%2F1hdzc54z1!19sChIJjXKTqSPe54kRpyBqp_WfPHE,Team Chase Generators,3.7,6,Electrician,,"Ansonia, CT 06401, United States","8WWC+F9 Ansonia, Connecticut, USA",https://www.teamchasegenerators.com/,+1 203-650-1072,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VTdCtNZHdLxMw7xycjpW9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.5905&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:07.799Z,,,
"https://www.google.com/maps/place/GDL+Services/@41.3629522,-72.4664214,17z/data=!3m1!4b1!4m6!3m5!1s0x89e62f34ccead247:0x7c4a4f3b4dd1fbc8!8m2!3d41.3629522!4d-72.4664214!16s%2Fg%2F1tfpw92k",GDL Services,5.0,2,Electrician,,"200 Mislick Dr, Deep River, CT 06417, United States","9G7M+5C Deep River, Connecticut, USA",http://www.gdlgenerators.com/,+1 860-669-5179,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:12.116Z,,,
https://www.google.com/maps/place/Neumann+Electric+LLC/data=!4m7!3m6!1s0x12bed6f5726d565:0xb54ccf7d84f7375a!8m2!3d41.500727!4d-72.757507!16s%2Fg%2F11ks3dqzxk!19sChIJZdUmV2_tKwERWjf3hH3PTLU,Neumann Electric LLC,5.0,66,Electrician,,,,https://www.facebook.com/profile.php?id=100095299124155,+1 475-216-1277,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHlpnBg6oPS6IC5AyJ-kkHjfY6eN3jWNIMbMMRGiyHmwcKhbguKOsGEbScm7caZ5GF5rej5Ncx5IiBfcSfOhwrqHtodIU5nU-YZs1P848B8k38Wlj-xEwtFu5jt-OvxCXzJWmT=w408-h306-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:16.377Z,,,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x89e7d0c8b497bf3f:0x6ad842c1596c0232!8m2!3d41.3437402!4d-72.8705011!16s%2Fg%2F1tfd7_yw!19sChIJP7-XtMjQ54kRMgJsWcFC2Go,Grainger Industrial Supply,3.9,13,Tool store,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery","124 Universal Dr, North Haven, CT 06473, United States","84VH+FQ North Haven, Connecticut, USA",https://www.grainger.com/branch/North-Haven-Branch-099,+1 800-472-4643,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOg8jWq7GK2pNQRxBb5nsHo4LRpepDr8O-fiHBL=w408-h306-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:21.004Z,,,
https://www.google.com/maps/place/FERRER%27S+ELECTRIC+LLC/data=!4m7!3m6!1s0x89e7e5a992a738ad:0x7870b831e930a8a9!8m2!3d41.4615074!4d-73.166748!16s%2Fg%2F1pt_v1rwz!19sChIJrTinkqnl54kRqagw6TG4cHg,FERRER'S ELECTRIC LLC,4.9,63,Electrician,,,,https://www.ferrerelectricllc.com/,+1 203-733-3310,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMojxAUbMdH5LOaHNeb7GW-GPY9CkJO1NhGSw5A=w408-h408-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:25.436Z,,,
https://www.google.com/maps/place/DJ+Russo+Services/data=!4m7!3m6!1s0x89e62db0f43f1639:0xaeb348a192117a7f!8m2!3d38.5086085!4d-75.0802246!16s%2Fg%2F1hd_zlccs!19sChIJORY_9LAt5okRf3oRkqFIs64,DJ Russo Services,4.9,13,Heating contractor,,,,https://www.djrussoservices.com/,+1 203-453-9140,,https://lh3.googleusercontent.com/p/AF1QipNgk15lcj9oxuhkTwh9X2Pyo0SIbaoK2kXGISTQ=w546-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:27.661Z,,,
https://www.google.com/maps/place/HomeSquare+Pro+Electrical+%26+Generator+Services/data=!4m7!3m6!1s0x89e81e70bbdd70a3:0xfd6a69487dc98ca0!8m2!3d41.1026393!4d-73.409814!16s%2Fg%2F1q6b6grbr!19sChIJo3Ddu3Ae6IkRoIzJfUhpav0,HomeSquare Pro Electrical & Generator Services,4.7,43,Electrician,,"39 Fort Point St suite #100, Norwalk, CT 06855, United States","4H3R+33 Norwalk, Connecticut, USA",https://www.homesquarepro.com/electrical-generator/?utm_source=yext&utm_medium=local_listing&utm_campaign=hsp_eg,+1 203-580-6850,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPWHIteLzhIGcxVnbSPbyiJK2EL-cOYc5h-XrZt=w408-h271-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:31.974Z,,,
https://www.google.com/maps/place/Just+Buttons/data=!4m7!3m6!1s0x89e7d7ead78dc6a9:0x632817c1eafe9c88!8m2!3d41.3030228!4d-72.7675291!16s%2Fg%2F1trc5_9v!19sChIJqcaN1-rX54kRiJz-6sEXKGM,Just Buttons,4.8,60,Promotional products supplier,,"59 School Ground Rd STE 7, Branford, CT 06405, United States","863J+6X Branford, Connecticut, USA",http://www.justbuttons.org/,+1 203-433-4578,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMWln36s__oDhEzccZEm70ndGyrI8teJ8ddIQKi=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:36.398Z,Identifies as women-owned,,
https://www.google.com/maps/place/Generators+Li+Powered+By+Magnolia+Electric/data=!4m7!3m6!1s0x89c287430bca666b:0xea5a8736c31664d4!8m2!3d40.915446!4d-72.7788421!16s%2Fg%2F11byv8ck35!19sChIJa2bKC0OHwokR1GQWwzaHWuo,Generators Li Powered By Magnolia Electric,5.0,81,Electrician,,,,http://generatorsli.com/,+1 516-279-6393,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4mEJaEgFN22IUGeof3_PK9q2tvMhYEYpI3PQ0RlVuGX3YvJS3yvcNFmbB4PX0-VieSRKH6O9DwaVbb3xyQPVqtyKQ21xW-foCbcQ2P-X2ZRtq5fd7OSIlHcSkPVL0MHldKwc=w408-h306-k-no,true,9 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:40.833Z,,,
"https://www.google.com/maps/place/Sked+Electric,+LLC/data=!4m7!3m6!1s0x89e63cb478793f19:0xdba4be25a8802422!8m2!3d41.3434436!4d-72.419208!16s%2Fg%2F1v4pv0hr!19sChIJGT95eLQ85okRIiSAqCW-pNs","Sked Electric, LLC",4.9,136,Electrician,,,,https://www.skedelectric.com/,+1 860-434-3366,,https://lh3.googleusercontent.com/p/AF1QipMcSzUYUNJ0yLlCMpUeCPusWNPz0lDVMyZRwp5w=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:43.226Z,,,
https://www.google.com/maps/place/CT+Generator+Service/data=!4m7!3m6!1s0x89e6235e9982726f:0xc12cadd724b68ab8!8m2!3d41.3243425!4d-72.3360616!16s%2Fg%2F11mqvv0kzh!19sChIJb3KCmV4j5okRuIq2JNetLME,CT Generator Service,,,Electric generator shop,,"83 Halls Rd Unit 204, Old Lyme, CT 06371, United States","8MF7+PH Old Lyme, Connecticut, USA",http://www.ctgeneratorservice.com/,+1 860-343-1797,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3IFpAoP8tjhnaY1nnXvVcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.96158&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:47.691Z,,,
https://www.google.com/maps/place/Diamond+Marine/data=!4m7!3m6!1s0x89e7d7ddb7102ec5:0xc7b21cd63ac80dd!8m2!3d41.2656039!4d-72.8740121!16s%2Fg%2F1tdzbfvy!19sChIJxS4Qt93X54kR3YCsY80heww,Diamond Marine,4.8,255,Boat dealer,· In-store shopping · In-store pick-up,"650 Coe Ave, East Haven, CT 06512, United States","748G+69 East Haven, Connecticut, USA",https://www.diamondmarine.net/,+1 203-466-5384,"Closed · Opens 9 am Mon

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1ccx3R1-1_yQXxD84FrNcLdqJ9CqD0DX69V7qSHBTiMvbU7-iztzo9XlwODBaDtzjqqYVLLT7CULb0wjV51S-BAWybIblFw-KmnFssO02D-T30Rts40yAd-t1B_puLM6LjuIiAQ=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:52.270Z,,,
https://www.google.com/maps/place/Darien+Generators/data=!4m7!3m6!1s0x89c2a067398ccae9:0xe6d0d329a0119eeb!8m2!3d41.0716829!4d-73.4868198!16s%2Fg%2F11fx7wph5z!19sChIJ6cqMOWegwokR654RoCnT0OY,Darien Generators,5.0,1,Utility contractor,,"199 West Ave, Darien, CT 06820, United States","3GC7+M7 Darien, Connecticut, USA",https://dariengenerators.com/,+1 203-902-8891,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QYg4YWQo7TfUrYMGDUxj4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.61752&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:31:56.519Z,,,
https://www.google.com/maps/place/Granite+City+Electric+Supply/data=!4m7!3m6!1s0x89e8760e32a67c91:0x9fd0dad535cbb624!8m2!3d41.3093528!4d-72.9107742!16s%2Fg%2F1264nnzdt!19sChIJkXymMg526IkRJLbLNdXa0J8,Granite City Electric Supply,4.3,7,Electrical supply store,· In-store pick-up · Delivery,"185 Wallace St, New Haven, CT 06511, United States","835Q+PM New Haven, Connecticut, USA",http://www.granitecityelectric.com/index.jsp?path=sitemap,+1 203-931-0169,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3Aex-72QTc4-y985LLFMtDEWqA18nQw8aRlXa=w408-h262-k-no,true,Closed,Closed,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:00.954Z,,,
https://www.google.com/maps/place/New+Haven+Powersports/data=!4m7!3m6!1s0x89e7d9ae57dbcd57:0x42be4e13f9f6a8e3!8m2!3d41.3152247!4d-72.936949!16s%2Fg%2F1tkc7q9y!19sChIJV83bV67Z54kR46j2-RNOvkI,New Haven Powersports,4.3,306,Motorcycle dealer,· In-store shopping · In-store pick-up · Delivery,"143 Whalley Ave, New Haven, CT 06511, United States","8387+36 New Haven, Connecticut, USA",http://nhpowersports.com/,+1 203-562-3900,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsR_5VUKGHKSwitru84qN8uElTTO8zhbQVbg79zvfF8-u7RwN9_b6yfCVnh5s6Cxe7eB9l4Alz32BiHnIl9xHAQTanAFU61eXiZ4wtNRkZY-vQ9Tge923-dXHgJlKSsGfgPW9T=w408-h544-k-no,true,10 am–4 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:05.465Z,Identifies as women-owned,,
https://www.google.com/maps/place/Goody%27s+True+Value+Hardware/data=!4m7!3m6!1s0x89e7d79388c54aaf:0xf69e7c6f0cb3f719!8m2!3d41.282975!4d-72.8814924!16s%2Fg%2F1hc4fvf06!19sChIJr0rFiJPX54kRGfezDG98nvY,Goody's True Value Hardware,4.6,321,Hardware store,Hardware store selling tools & supplies for home improvement projects & lawn care. · In-store shopping · Kerbside pickup · Delivery,"540 Main St, East Haven, CT 06512, United States","74M9+5C East Haven, Connecticut, USA",https://goodyshardware.com/,+1 203-469-5335,"Closed · Opens 8 am Sun

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPBcdvDkHB-XgJduyPXABGX6bmkXt_yotZx_w=w408-h408-k-no,true,7 am–4 pm,8 am–12 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:10.001Z,,,
https://www.google.com/maps/place/Power+Forward+LLC/data=!4m7!3m6!1s0x89e87511a7166baf:0xc4381669c081c2fe!8m2!3d41.317135!4d-73.455522!16s%2Fg%2F11h1fvt57v!19sChIJr2sWpxF16IkR_sKBwGkWOMQ,Power Forward LLC,5.0,164,Electrician,,,,https://www.powerforwardct.com/,+1 203-508-3509,,https://lh3.googleusercontent.com/p/AF1QipO0bEUQlezp6TXrZCbEa5GFQY-gW-jeGMPUZvNK=w430-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:12.307Z,,,
"https://www.google.com/maps/place/Nextwave+Electrical+Contractors,+LLC./data=!4m7!3m6!1s0x89e87431537d3f95:0x8b4c4b8411ad10a7!8m2!3d41.1985834!4d-73.1345245!16s%2Fg%2F11f1s6kd82!19sChIJlT99UzF06IkRpxCtEYRLTIs","Nextwave Electrical Contractors, LLC.",5.0,84,Electrician,,"1166 Barnum Ave, Stratford, CT 06614, United States","5VX8+C5 Stratford, Connecticut, USA",http://www.nextwave-electric.com/,+1 203-386-0609,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O_jL1B1C7el7U6L78iQfnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.79904&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:16.662Z,,,
"https://www.google.com/maps/place/Huntington+Power+Equipment,+Inc/data=!4m7!3m6!1s0x89e80aa4650cb415:0x721685d317b47d4c!8m2!3d41.2870894!4d-73.1044393!16s%2Fg%2F11b7jz248n!19sChIJFbQMZaQK6IkRTH20F9OFFnI","Huntington Power Equipment, Inc",3.9,20,Electric generator shop,· Delivery,"230 Long Hill Cross Rd, Shelton, CT 06484, United States","7VPW+R6 Shelton, Connecticut, USA",http://www.huntingtonpower.com/,+1 203-929-3203,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMw_Tq0k62ZGVQKC2_w4CdEYqIJUvzZ1BHJxvLb=w408-h277-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:20.934Z,Identifies as women-owned,,
https://www.google.com/maps/place/Aceto+Electric+LLC/data=!4m7!3m6!1s0x89e877d621bd53bb:0x890687d1c400e7da!8m2!3d41.4514729!4d-72.7821889!16s%2Fg%2F11c6d_bxls!19sChIJu1O9IdZ36IkR2ucAxNGHBok,Aceto Electric LLC,5.0,12,Electrician,,"89 N Airline Rd, Wallingford, CT 06492, United States","F629+H4 Wallingford, Connecticut, USA",https://aceto-electric.com/,+1 203-671-0288,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMBEfZ-tcw8KGT3Ie0KaHsutS03aMAqlkKdyuVA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:25.312Z,,,
"https://www.google.com/maps/place/King+Electric,+LLC/data=!4m7!3m6!1s0x89e7d8ec5f7b9e33:0x5be769daa3293e54!8m2!3d41.2934979!4d-72.9645573!16s%2Fg%2F1tqnmnvw!19sChIJM557X-zY54kRVD4po9pp51s","King Electric, LLC",5.0,2,Electrician,,"76 Chauncey St, West Haven, CT 06516, United States","72VP+95 West Haven, Connecticut, USA",,+1 203-934-7756,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LCYeJ6Um_cQO2ttuB6sCRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.31757&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:29.584Z,,,
https://www.google.com/maps/place/Power+Plus+Electric+LLC/data=!4m7!3m6!1s0x2436c2853aa4428d:0xe9d1a835963ffe0a!8m2!3d41.6055311!4d-72.5177345!16s%2Fg%2F11rz43fqrn!19sChIJjUKkOoXCNiQRCv4_ljWo0ek,Power Plus Electric LLC,5.0,5,Electrician,,,,http://powerpluselectric.net/,+1 860-894-2430,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN9sTtpSoDrpg2yUOoV1cVyDrHGo6pHP6LFX7Cr=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:34.032Z,,,
https://www.google.com/maps/place/Country+Paint+and+Hardware/data=!4m7!3m6!1s0x89e7d30c3aee6173:0xdc1327722cb88755!8m2!3d41.3422818!4d-72.7491093!16s%2Fg%2F1tfh_mbc!19sChIJc2HuOgzT54kRVYe4LHInE9w,Country Paint and Hardware,4.8,220,Hardware store,· In-store shopping · Kerbside pickup · Delivery,"2410 Foxon Rd, North Branford, CT 06471, United States","87R2+W9 North Branford, Connecticut, USA",http://www.countrypaint.com/,+1 203-481-5255,"Closed · Opens 8:30 am Sun

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNkXVB23Ju_Igai61ZajfM6GLyyWg8YsdkvKA20=w408-h544-k-no,true,7:30 am–5 pm,8:30 am–3 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Branford+New+Haven+CT/@41.2827123,-72.8104708,14z",2026-01-10T23:32:38.449Z,LGBTQ+ friendly,,
