placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info
https://www.google.com/maps/place/Children%27s+Dentistry+of+Knoxville+-+Farragut/data=!4m7!3m6!1s0x885c2f4ac92df539:0x4a6254443c28dfd8!8m2!3d35.8856161!4d-84.1573264!16s%2Fg%2F11x_6qt43w!19sChIJOfUtyUovXIgR2N8oPERUYko,Children's Dentistry of Knoxville - Farragut,,,Pediatric dentist,"11221 W Point Dr, Farragut, TN 37934, United States","VRPV+63 Farragut, Tennessee, USA",https://childrensdentistryofknoxville.com/locations/farragut/,+1 865-357-5560,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPQkxQxedjMCZK_ZNS4zjIGvYNIkbkFVnoNvTIl=w408-h343-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:52:52.408Z,8 am–5 pm,8 am–5 pm,8 am–4 pm,8 am–4:30 pm,Closed,Closed,8 am–5 pm,
https://www.google.com/maps/place/Urgent+Family+Care/data=!4m7!3m6!1s0x885c2f0409f8a103:0x7adb82a81b05a672!8m2!3d35.8966088!4d-84.1382238!16s%2Fg%2F1ptwvw9lj!19sChIJA6H4CQQvXIgRcqYFG6iC23o,Urgent Family Care,4.5,850,Urgent care center,"108 Lovell Rd B, Knoxville, TN 37934, United States","VVW6+JP Knoxville, Tennessee, USA",http://www.urgentcarefamilycare.com/,+1 865-288-7777,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0wrhNAMGEwMHAB8E1irFKM18hkjyrkdId6fj4T3qxESyygV-rr9LqQJKlXCaA1tk_KFn3ZwulIGlnLwcFV3HNt2RNoHGjjg5FQmLlfQP8sh780v8n0XGvw-HHNrtQrLrF8vJb=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:52:57.014Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,LGBTQ+ friendly
https://www.google.com/maps/place/FARRAGUT+FAMILY+PRACTICE/data=!4m7!3m6!1s0x152682cebd1af4a7:0x1ce2cc7b9fe9a6d1!8m2!3d35.8845901!4d-84.1504058!16s%2Fg%2F11bbw_dlx3!19sChIJp_Qavc6CJhUR0abpn3vM4hw,FARRAGUT FAMILY PRACTICE,3.8,52,Medical clinic,"11130 Kingston Pike #7, Knoxville, TN 37934, United States","VRMX+RR Knoxville, Tennessee, USA",https://www.summitmedical.com/locations/farragutfamily,+1 865-675-1953,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbX7LWEvt6I72XIBPT7ZQUpvek2_40U1ck8nq56OrhRkAYHBF6h5o4OhAuGh9Mcn-7dehXdst-E2fvXhYnt70Fz-rRtrvh1WkrnthqShnsEO63iDCdHFUKmHcmJm5p5aRkSTV4rw=w426-h240-k-no,false,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:01.654Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
https://www.google.com/maps/place/Farragut+ENT+%26+Allergy/data=!4m7!3m6!1s0x885c2ee8b8f666a1:0x6a6f6eee94c8bd57!8m2!3d35.8835978!4d-84.150892!16s%2Fg%2F1vvyyt7t!19sChIJoWb2uOguXIgRV73IlO5ub2o,Farragut ENT & Allergy,3.9,195,Medical clinic,"144 Concord Rd, Knoxville, TN 37934, United States","VRMX+CJ Knoxville, Tennessee, USA",https://www.farragutent.com/,+1 865-777-1727,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipP_KGr9OrOpu2xmCdI0NE9jDdPTyv6z9J8kqYMB=w408-h272-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:06.368Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,
https://www.google.com/maps/place/Dr.+Jared+Lee/data=!4m7!3m6!1s0x885c2ee2e3b08539:0xbf634c8973e76fad!8m2!3d35.8907529!4d-84.1459479!16s%2Fg%2F11b7xppwkb!19sChIJOYWw4-IuXIgRrW_nc4lMY78,Dr. Jared Lee,5.0,4,Pediatric dentist,"10910 Kingston Pike STE 105, Knoxville, TN 37934, United States","VVR3+8J Knoxville, Tennessee, USA",http://www.kpdentistry.com/,+1 865-218-9177,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3PE6kOnl4UlxUFVQgugyAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.456764&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:09.020Z,,,,,,,,
https://www.google.com/maps/place/ETCH+Home+Health+Care/data=!4m7!3m6!1s0x885c2ee9001798ab:0x15be5e838f7a69f5!8m2!3d35.8850201!4d-84.1567313!16s%2Fg%2F1tp0fd2d!19sChIJq5gXAOkuXIgR9Wl6j4NevhU,ETCH Home Health Care,4.0,7,Home health care service,"11227 W Point Dr, Knoxville, TN 37934, United States","VRPV+28 Knoxville, Tennessee, USA",https://www.etch.com/medical-services/home-health/,+1 865-675-8181,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMx79CNNzo3hge1Onv9x6_lImTe4qq6eXI2w65N=w427-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:14.058Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,LGBTQ+ friendly
"https://www.google.com/maps/place/Dr.+Bradley+P.+Carter,+MD/@35.902178,-84.127188,17z/data=!3m1!4b1!4m6!3m5!1s0x885c2f0a08b1f495:0x961fc16ae9abe669!8m2!3d35.902178!4d-84.127188!16s%2Fg%2F1tf6bs4w","Dr. Bradley P. Carter, MD",,,Pediatrician,"10263 Kingston Pike, Knoxville, TN 37922, United States","WV2F+V4 Knoxville, Tennessee, USA",,+1 865-670-9231,,,false,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:18.675Z,,,,,,,,
https://www.google.com/maps/place/DentalWorks+%26+Orthodontics+Turkey+Creek/data=!4m7!3m6!1s0x885c2ef698a9f429:0x7ab188819f633421!8m2!3d35.8985101!4d-84.1596236!16s%2Fg%2F1trxk_m1!19sChIJKfSpmPYuXIgRITRjn4GIsXo,DentalWorks & Orthodontics Turkey Creek,4.7,687,Dentist,"11340 Parkside Dr Unit 2110, Knoxville, TN 37934, United States","VRXR+C5 Knoxville, Tennessee, USA",https://www.dentalworks.com/offices/tennessee/turkey-creek/,+1 865-672-5811,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkCXKjpHdOdgPwJHsq29c0RjT1T5WbJ8m7i2m48XrpACShg7qoMIziYXPbW4IJJJNcuUOaMjL35Z9F7s4o1QaOpL15S6cGXrku16h_Aybkp1rzqWzEu0VyYkGEaockQoKgcuHpKg=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:23.505Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
"https://www.google.com/maps/place/Lisa+M.+Herron,+MD/data=!4m7!3m6!1s0x885c2e90155d1fc3:0xc411bdaac115bf2e!8m2!3d35.8926778!4d-84.1740098!16s%2Fg%2F1tf29dng!19sChIJwx9dFZAuXIgRLr8Vwaq9EcQ","Lisa M. Herron, MD",,,Pediatrician,"11416 Grigsby Chapel Rd # 104, Knoxville, TN 37934, United States","VRVG+39 Knoxville, Tennessee, USA",https://www.knoxpediatrics.com/,+1 865-671-2595,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J0cHiwCI04Iw8zm2QumcPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.06975&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:26.106Z,,,,,,,,
https://www.google.com/maps/place/Summit+Medical+Group+at+Farragut/data=!4m7!3m6!1s0x885c2ebac7c65175:0xfd580aad88cd1!8m2!3d35.8743809!4d-84.1743029!16s%2Fg%2F1tf9n_18!19sChIJdVHGx7ouXIgR0YzYqoDVDwA,Summit Medical Group at Farragut,3.3,50,Medical clinic,"11808 Kingston Pike, Knoxville, TN 37934, United States","VRFG+Q7 Knoxville, Tennessee, USA",http://www.summithealthcare.com/locations/farragut,+1 865-966-3940,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o0c31MruEYwKcwc1_paBMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.322044&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:30.869Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
"https://www.google.com/maps/place/Dr.+R+M.+Green,+MD/data=!4m7!3m6!1s0x885c2f74ffffffff:0x59da93a08ed1dd92!8m2!3d35.8996904!4d-84.1194845!16s%2Fg%2F11f72cyhcx!19sChIJ_____3QvXIgRkt3RjqCT2lk","Dr. R M. Green, MD",3.7,12,Pediatrician,"280 Fort Sanders W Blvd #101, Knoxville, TN 37922, United States","VVXJ+V6 Knoxville, Tennessee, USA",http://www.trinitymedassoc.com/,+1 865-539-0270,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jnh1H17CZc5lMSAOI33mMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.05444&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:35.833Z,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8:30–11:30 am,Closed,8 am–5:30 pm,
https://www.google.com/maps/place/Padgett+Lisa+B+MD/data=!4m7!3m6!1s0x885c2e90155d1fc3:0x2003609221854bfb!8m2!3d35.8926778!4d-84.1740098!16s%2Fg%2F1x6q2gs9!19sChIJwx9dFZAuXIgR-0uFIZJgAyA,Padgett Lisa B MD,,,Pediatrician,"11416 Grigsby Chapel Rd # 104, Knoxville, TN 37934, United States","VRVG+39 Knoxville, Tennessee, USA",,+1 865-671-2595,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J0cHiwCI04Iw8zm2QumcPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.06975&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:38.355Z,,,,,,,,
"https://www.google.com/maps/place/Dr.+Richard+W.+Green,+MD/data=!4m7!3m6!1s0x885c2f058065678d:0xec42d55fb8dc9c1c!8m2!3d35.8948644!4d-84.1330832!16s%2Fg%2F1tg9tdpj!19sChIJjWdlgAUvXIgRHJzcuF_VQuw","Dr. Richard W. Green, MD",,,Pediatrician,"125 Huxley Rd, Knoxville, TN 37922, United States","VVV8+WQ Knoxville, Tennessee, USA",,+1 865-691-3335,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tW-dt-4D2-hpxhTjjQGqLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.2723&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Farragut+TN+Knoxville+TN/@35.8778548,-84.1711345,14z",2026-02-10T22:53:40.947Z,,,,,,,,
https://www.google.com/maps/place/Summit+Pediatrics+at+Maryville/data=!4m7!3m6!1s0x885e9e310d9aaaab:0xf28396546af79d47!8m2!3d35.7515588!4d-83.9818372!16s%2Fg%2F11f48r9gz4!19sChIJq6qaDTGeXogRR533alSWg_I,Summit Pediatrics at Maryville,4.0,28,Pediatrician,"701 Morganton Square Dr, Maryville, TN 37801, United States","Q229+J7 Maryville, Tennessee, USA",http://www.summitmedical.com/,+1 865-518-0010,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9QM1h2C5cEARF2ObKAwnyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.88156&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:01.792Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
https://www.google.com/maps/place/Maryville+Pediatrics/data=!4m7!3m6!1s0x885e9fd468efad41:0xf978135e48e435d0!8m2!3d35.7857839!4d-83.989454!16s%2Fg%2F1td20_45!19sChIJQa3vaNSfXogR0DXkSF4TePk,Maryville Pediatrics,3.7,55,Pediatric clinic,"352 Fountain Vw Cir, Alcoa, TN 37701, United States","Q2P6+86 Alcoa, Tennessee, USA",https://maryvillepeds.com/,+1 865-982-0032,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMKqXQjkRvbAGdlVSrM_78psl6erRTepYsQp-Ut=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:06.614Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly
https://www.google.com/maps/place/Cedar+Creek+Pediatric/data=!4m7!3m6!1s0x885e9fe7e8d17865:0x5c666800f4985b62!8m2!3d35.7529584!4d-83.952156!16s%2Fg%2F1tnhz187!19sChIJZXjR6OefXogRYluY9ABoZlw,Cedar Creek Pediatric,4.1,68,Children's hospital,"616 Smithview Dr, Maryville, TN 37803, United States","Q23X+54 Maryville, Tennessee, USA",http://www.cedarcreekpeds.com/,+1 865-379-2277,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LKbS6mwtH99iFZY6tLnF4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.03023&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:11.329Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
https://www.google.com/maps/place/Knoxville+Pediatric+Associates+%28Alcoa%29/data=!4m7!3m6!1s0x885c2093ed03703b:0xdf058957e2a6ebe3!8m2!3d35.7670994!4d-83.9762855!16s%2Fg%2F1tk8p9mc!19sChIJO3AD7ZMgXIgR4-um4leJBd8,Knoxville Pediatric Associates (Alcoa),3.7,82,Medical clinic,"245 Joule St, Alcoa, TN 37701, United States","Q28F+RF Alcoa, Tennessee, USA",https://www.knoxpediatrics.com/meet-our-practitioners/foothills-office/,+1 865-982-7396,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerG0jHs2usuIZuxVzzZVP1PTYIpyak1---uE4CPstdCwMZfzrrpCYbvcF-6Bv9dfQuv6hEFY5DQGktoTQVVlvFcp1klxnurY1A-lfnQFjPe039gsmgPdpT0Dey3j26SVdez-C93=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:16.057Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11 am,Closed,8 am–4:30 pm,
"https://www.google.com/maps/place/Dr.+Michael+T.+Damron,+MD/data=!4m7!3m6!1s0x885e9fd468efad41:0xb77c05f983369ce3!8m2!3d35.7515549!4d-83.9818223!16s%2Fg%2F1tfzn1kt!19sChIJQa3vaNSfXogR45w2g_kFfLc","Dr. Michael T. Damron, MD",4.4,25,Pediatrician,"701 Morganton Square Dr, Maryville, TN 37801, United States","Q229+J7 Maryville, Tennessee, USA",https://www.etch.com/Find-a-Doctor/D/Michael-T-Damron-M-D-.aspx,+1 865-518-0010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rUuhDkIKZvp3h8tjjn5YfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.633211&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:18.603Z,,,,,,,,
"https://www.google.com/maps/place/Dr.+Lori+A.+Baxter,+MD/data=!4m7!3m6!1s0x885e9fe7e8d17865:0xe712de229dbcf68a!8m2!3d35.7529584!4d-83.952156!16s%2Fg%2F1t_wq22t!19sChIJZXjR6OefXogRiva8nSLeEuc","Dr. Lori A. Baxter, MD",3.7,10,Pediatrician,"616 Smithview Dr, Maryville, TN 37803, United States","Q23X+54 Maryville, Tennessee, USA",https://www.cedarcreekpeds.com/staff/slug,+1 865-379-2277,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LKbS6mwtH99iFZY6tLnF4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.03023&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:21.500Z,,,,,,,,
https://www.google.com/maps/place/Shults+Pediatrics+Blount+County/data=!4m7!3m6!1s0x885c216971980ff5:0x80de112fbaceb3af!8m2!3d35.7943289!4d-83.9447156!16s%2Fg%2F11l2zszxzg!19sChIJ9Q-YcWkhXIgRr7POui8R3oA,Shults Pediatrics Blount County,4.4,14,Pediatrician,"114 Defoe Cir, Maryville, TN 37804, United States","Q3V4+P4 Maryville, Tennessee, USA",https://www.shultspediatrics.com/,+1 865-470-6814,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMCOoQhanGgjBsciwVjKiRbGqD-buoMqIIz_ms-=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:26.179Z,"7 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","7 am–12 pm, 1–5 pm",Closed,Closed,"7 am–12 pm, 1–5 pm",
https://www.google.com/maps/place/Foothills+Pediatric+Dentistry+%26+Orthodontics+-+Maryville/data=!4m7!3m6!1s0x885e9ffba70899bb:0xc840bf93ad9b3cdb!8m2!3d35.7547466!4d-83.9406284!16s%2Fg%2F1th0c4vt!19sChIJu5kIp_ufXogR2zybrZO_QMg,Foothills Pediatric Dentistry & Orthodontics - Maryville,4.8,267,Pediatric dentist,"121 Parliament Dr, Maryville, TN 37804, United States","Q335+VP Maryville, Tennessee, USA",https://foothillspdo.com/location/maryville/,+1 865-977-8700,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMV923zHky6QQqUkjlM7-YTvgBg-nlxAezbm-ZX=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:31.048Z,"8 am–12:30 pm, 1:30–4:30 pm","8 am–12:30 pm, 1:30–4:30 pm","8 am–12:30 pm, 1:30–4:30 pm","8–11 am, 11:30 am–2 pm",Closed,Closed,8 am–4:30 pm,
https://www.google.com/maps/place/Cedar+Creek+Pediatric:+Gettelfinger+Jill+MD/data=!4m7!3m6!1s0x885e9fe7e8d1791f:0x8556329f6efa7efe!8m2!3d35.7529584!4d-83.952156!16s%2Fg%2F1tmz7np_!19sChIJH3nR6OefXogR_n76bp8yVoU,Cedar Creek Pediatric: Gettelfinger Jill MD,,,Pediatrician,"616 Smithview Dr, Maryville, TN 37803, United States","Q23X+54 Maryville, Tennessee, USA",https://www.cedarcreekpeds.com/,+1 865-379-2277,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LKbS6mwtH99iFZY6tLnF4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.03023&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:33.585Z,,,,,,,,
"https://www.google.com/maps/place/Foothills+Pediatric+Dentistry:+Drew+Osborn,+DDS;+Clint+Brodal,+DMD/data=!4m7!3m6!1s0x885e9ffba70899bb:0x19f61cef79fc8086!8m2!3d35.7547466!4d-83.9406285!16s%2Fg%2F1td264vd!19sChIJu5kIp_ufXogRhoD8ee8c9hk","Foothills Pediatric Dentistry: Drew Osborn, DDS; Clint Brodal, DMD",4.5,25,Pediatric dentist,"121 Parliament Dr, Maryville, TN 37804, United States","Q335+VP Maryville, Tennessee, USA",https://foothillspdo.com/,+1 865-977-8700,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEKV19d0Kb58yZTtRRqob152xjZo93WEPXlchQr77WrMEENKOOx7oUpGqXXXImvL3YlmBf65b2QNmukoiGCdoDxuBR7srdS3BBGvXKJMj7npj1Y44T38B45YppIIUHFimwwKc=w408-h306-k-no,false,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:38.398Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–2 pm,Closed,Closed,Closed,
https://www.google.com/maps/place/Fast+Pace+Health+Urgent+Care+-+Maryville+-+TN/data=!4m7!3m6!1s0x885c210b56d7c721:0xb87f4dce33c5a7c8!8m2!3d35.7813008!4d-83.9488906!16s%2Fg%2F11rss4yyk3!19sChIJIcfXVgshXIgRyKfFM85Nf7g,Fast Pace Health Urgent Care - Maryville - TN,4.7,878,Urgent care center,"2166 E Broadway Ave, Maryville, TN 37804, United States","Q3J2+GC Maryville, Tennessee, USA",https://fastpacehealth.com/location/maryville?utm_source=google&utm_medium=listings&utm_campaign=maryvilletn,+1 865-273-9024,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNYxKTZgL0JM_nnDivDrY14btYu3x-j90GoLSW0=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:43.306Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,1–5 pm,8 am–8 pm,
https://www.google.com/maps/place/Bite+Size+Pediatric+Therapy/data=!4m7!3m6!1s0x885e9f644efca3ed:0xabd48a9761e848a5!8m2!3d35.7629075!4d-83.9653131!16s%2Fg%2F11mksqwyqw!19sChIJ7aP8TmSfXogRpUjoYZeK1Ks,Bite Size Pediatric Therapy,5.0,3,Occupational therapist,"1004 E Harper Ave, Maryville, TN 37804, United States","Q27M+5V Maryville, Tennessee, USA",,+1 561-248-5616,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMxMUHoQgxR4YltwZGQoThShKRIzGlg3OQGYcus=w408-h431-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:48.212Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,
https://www.google.com/maps/place/Urgent+Team+Walk-in+Urgent+Care+-+Maryville/data=!4m7!3m6!1s0x885e9f1caa9e3429:0x9fe49cfdaea53464!8m2!3d35.7507811!4d-83.9774649!16s%2Fg%2F11fd4td230!19sChIJKTSeqhyfXogRZDSlrv2c5J8,Urgent Team Walk-in Urgent Care - Maryville,4.7,1344,Urgent care center,"525 W Broadway Ave, Maryville, TN 37801, United States","Q22F+82 Maryville, Tennessee, USA",https://www.urgentteam.com/locations/urgent-team-maryville-tn/,+1 865-268-4265,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNaTGJ1vKK2iJ1az6fYrDu8KTXb0hBosE-u93Oj=w408-h408-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:52.883Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,
https://www.google.com/maps/place/Blount+Memorial+Pediatric+Rehabilitation-+West+Maryville/data=!4m7!3m6!1s0x885e9f30f061d853:0xca5000ce238384f3!8m2!3d35.7299853!4d-83.9977574!16s%2Fg%2F11tf_9srg_!19sChIJU9hh8DCfXogR84SDI84AUMo,Blount Memorial Pediatric Rehabilitation- West Maryville,5.0,17,Rehabilitation center,"131 Cherokee Heights Dr, Maryville, TN 37801, United States","P2H2+XV Maryville, Tennessee, USA",http://blountmemorial.org/,+1 865-238-6100,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOl1i1I4fafQN2FcyirazYokxI6I2gw45X0x8h6=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:54:57.744Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
"https://www.google.com/maps/place/Collins+Tommy+MD/@35.7820106,-83.9896658,17z/data=!3m1!4b1!4m6!3m5!1s0x885c2093ed03703b:0x73b44bd0b2d34fbb!8m2!3d35.7820106!4d-83.9896658!16s%2Fg%2F1thn6736",Collins Tommy MD,5.0,1,Pediatrician,"223 Associates Blvd, Alcoa, TN 37701, United States","Q2J6+R4 Alcoa, Tennessee, USA",http://www.knoxpediatrics.com/,+1 865-982-7396,,,false,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:55:02.311Z,,,,,,,,
https://www.google.com/maps/place/Booher+Robert+MD/data=!4m7!3m6!1s0x885c2093ed03703b:0x98f0c81aec42aef3!8m2!3d35.7825041!4d-83.9898645!16s%2Fg%2F1tgj9jyt!19sChIJO3AD7ZMgXIgR865C7BrI8Jg,Booher Robert MD,5.0,4,Pediatrician,"232 Associates Blvd, Alcoa, TN 37701, United States","Q2M6+23 Alcoa, Tennessee, USA",http://www.knoxpediatrics.com/,+1 865-982-7396,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jEweptNdfrU0_R23Q6zUlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.68237&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Maryville+TN+Knoxville+TN/@35.7564719,-83.9704593,14z",2026-02-10T22:55:04.864Z,,,,,,,,
