placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Big+Blue+Lawn+%26+Landscaping+-+Lawn+Care+Services+%7C+Landscaping+Services+%7C+Tree+Care/data=!4m7!3m6!1s0x88424500a8d80d7b:0x8dfdab524bfb19f8!8m2!3d38.062175!4d-84.471382!16s%2Fg%2F1tdfjc8z!19sChIJew3YqABFQogR-Bn7S1Kr_Y0,Big Blue Lawn & Landscaping - Lawn Care Services | Landscaping Services | Tree Care,3.5,6,Lawn care service,,,https://www.facebook.com/Big-Blue-Lawn-Landscaping-880245052069119/,+1 859-550-5811,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExvtvn96q6wHl_15NuRJQJipIcevmDT5R9me7MULAJ0dkXmGQAVKlZmbUtlwmommRbi4lxfr-GPUj0vUboEynxLPk0_jC4T8NWCt9qLSuV0tUTpN6nlhGLfxbEqeqk-e6lMrPZ5A=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 am,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:22:25.240Z,,,
https://www.google.com/maps/place/The+Three+Amigos+Landscaping+%26+Tree+Service/data=!4m7!3m6!1s0xa5c77f230c48650f:0x5d00fdaa4c364ca2!8m2!3d37.937402!4d-84.5451364!16s%2Fg%2F11swzk06kj!19sChIJD2VIDCN_x6URokw2TKr9AF0,The Three Amigos Landscaping & Tree Service,5.0,8,Tree service,,,https://www.facebook.com/profile.php?id=100077639575003&mibextid=ZbWKwL,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMdZ9ecTij4dew-VMqI1l400m59ei8z2_KeUbRTcEMxv306lhm6iBLm580Xu7UiCueRI1oZEEaICX6kwF6Lsq57M_tjCO_HFNvECUiyK_2HyobM7kQaBw9BGVjkYU1J7ZDeXcY=w408-h460-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:22:30.329Z,,,
https://www.google.com/maps/place/Naturescape+Lawn+and+Landscape+Care/data=!4m7!3m6!1s0x8842438548c1810d:0xa3ab1a0b2f62d83f!8m2!3d38.0723884!4d-84.5322942!16s%2Fg%2F113jb5kzf!19sChIJDYHBSIVDQogRP9hiLwsaq6M,Naturescape Lawn and Landscape Care,4.6,84,Lawn care service,"2025 Leestown Rd Suite S, Lexington, KY 40511, United States","3FC9+X3 Lexington, Kentucky, USA",https://naturescapelawncare.com/locations/ky-lexington/,+1 859-721-1455,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrtT3cur8oyE4U4fhYEz3-PhmK1uxqPlbL8WKos1cKUZYmWeSW27UJlOTCZ9hRU5bJUoQA8rcdkXYamLOzGeBnN27swzdlL_laNaliZkZcsejdbhRq5KbXx91d7-ICx5jcUHk7=w486-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:22:35.628Z,,,
https://www.google.com/maps/place/Noble+Landworks/data=!4m7!3m6!1s0x884229f1c7ff0751:0xc520d29397d9a529!8m2!3d38.091444!4d-84.4918867!16s%2Fg%2F11f61ffp0d!19sChIJUQf_x_EpQogRKaXZl5PSIMU,Noble Landworks,5.0,17,Excavating contractor,"824 Bull Lea Run #226, Lexington, KY 40511, United States","3GR5+H6 Lexington, Kentucky, USA",https://www.noblelandworks.com/,+1 859-813-5006,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDW-K3DEDVOT833GEE-UaDzOEob5ZqUrAjpzj9nU47XH26fmuzT4t7sf05jiXlwSSGf_oOHg0ZRXQfa-6si01LquBef3K0QSYXCQaMB3UgbFD-12FgXVJkZPRrxMlwML2ZU1Yc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:22:40.945Z,,,
https://www.google.com/maps/place/House+Trimmings+%26+Lawn+Care/data=!4m7!3m6!1s0x8842447fac13c233:0x6f9d6b46ea162c9c!8m2!3d38.064755!4d-84.519848!16s%2Fg%2F11dxnnhsn2!19sChIJM8ITrH9EQogRnCwW6kZrnW8,House Trimmings & Lawn Care,5.0,1,Landscaper,"1400 N Forbes Rd, Lexington, KY 40511, United States","3F7J+W3 Lexington, Kentucky, USA",,+1 859-229-8296,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dT9Wp1_2fOyubgwiX_-qqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.99266&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:22:44.412Z,,,
"https://www.google.com/maps/place/Michler%27s+Florist,+Greenhouses+%26+Garden+Design/data=!4m7!3m6!1s0x884244c237f50d09:0x4ed3d15cfd9c7a6c!8m2!3d38.0382446!4d-84.495149!16s%2Fg%2F1w6_phkg!19sChIJCQ31N8JEQogRbHqc_VzR004","Michler's Florist, Greenhouses & Garden Design",4.8,350,Florist,"417 E Maxwell St, Lexington, KY 40508, United States","2GQ3+7W Lexington, Kentucky, USA",https://www.michlers.com/,+1 859-254-0383,Open · Closes 6:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDp1b7bQf3Yt0KEFQlHgJBzOyzvAND0InBnNz0knZ4ByPHz3RQSM8m3hFv1yAq-kmMjLdHCTy6kLdMLDD9Rr3gO-ZeOHYzIm4rmR8D91UVlmytFn2t1ZvqiHs_Y23qn3cVOOLJUw=w408-h271-k-no,true,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,11 am–5 pm,9 am–6:30 pm,9 am–6:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:22:50.507Z,"Family-run institution featuring a range of plants & flowers, floral arrangements & a seasonal cafe. · In-store shopping · In-store pick-up · Delivery",,
https://www.google.com/maps/place/Lawn+Worx/data=!4m7!3m6!1s0x88423fea9fe21429:0x76bb1b96020a9e23!8m2!3d38.2127291!4d-84.5859728!16s%2Fg%2F11b73vrmty!19sChIJKRTin-o_QogRI54KApYbu3Y,Lawn Worx,4.9,92,Landscaper,"116 Valhalla Pl, Georgetown, KY 40324, United States","6C77+3J Georgetown, Kentucky, USA",http://www.lawnworxgeorgetown.com/,+1 859-536-0201,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXu4SrmqFd-LiKUL65KIpWQNE4looQWmnXnzZuOSQbfBrOE-F93RVn_5K36AlViVkENzyI1gMQG1o6otXvJhcwJwgWooB_LRWj-oYQvLP7cgS7ZvE6EJKxQJAr1lF2_gnxDRS6=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:22:56.341Z,,,
https://www.google.com/maps/place/Calel+Landscaping/data=!4m7!3m6!1s0x884243e99aed4ccb:0x36eb9d56511b2802!8m2!3d38.028355!4d-84.471382!16s%2Fg%2F11hn08jjtc!19sChIJy0ztmulDQogRAigbUVad6zY,Calel Landscaping,5.0,10,Landscaper,,,,+1 859-324-5988,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtGqUtiI4DbFreDWKvkiMInTW3Ir_TvddlzmhPQReMXirqJMNkYJtOmag9ZkbmrqTiOoYL7z3bHueSbnZssp3QjHSo1RguxhtAIp7N3TnEHdhrRSfe-T52GmmAVudi9KE6qSda=w408-h308-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:01.554Z,,,
https://www.google.com/maps/place/Kentucky+Lawn+Care/data=!4m7!3m6!1s0x88425baa72fb80d3:0x6c3f1a97c13e5f31!8m2!3d37.9528284!4d-84.501444!16s%2Fg%2F1hhgh6wkr!19sChIJ04D7cqpbQogRMV8-wZcaP2w,Kentucky Lawn Care,4.3,16,Landscaper,,,https://www.kentuckylawncare.com/,+1 859-913-0957,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEYLeXL1KzRAc6uWIZVepPo3ThWGHHko1hgmJXEfd3QNxISmPTpI5mk2Q_gNj0NAVtSpRd7LM26Ix0dc0AehD2ZkdDGRocygOFTas2gTmAdtAUDDELkarNyGn5x-OGI6IRtUt_=w408-h272-k-no,true,8 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:07.163Z,,,
https://www.google.com/maps/place/Diamond+Landscapes/data=!4m7!3m6!1s0x884243eb4ae5995d:0xc8736f7232d23ab4!8m2!3d38.084529!4d-84.5388881!16s%2Fg%2F1tj6vhvr!19sChIJXZnlSutDQogRtDrSMnJvc8g,Diamond Landscapes,3.9,85,Landscaper,"2060 Buck Ln, Lexington, KY 40511, United States","3FM6+RC Lexington, Kentucky, USA",http://diamondlandscapes.com/,+1 859-455-8501,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGi0EWHoSQaoO-Lwwdkg7M68DbYWZKhFwXAzgCqVqmqNEPIat5dDktF1fkbTaWUhTK2C4GFUclVGxYo8ZmUcJzFENwIJNuD1aNGmj6-xMmaaaFm920lJ2Afehi72rPHxKbuUeCZ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:12.361Z,,,
https://www.google.com/maps/place/Premier+Lawn+and+Outdoor+Living/data=!4m7!3m6!1s0x8842434c60fd6827:0xd02deb8f51a988ac!8m2!3d38.0603781!4d-84.5452964!16s%2Fg%2F11j90d5jq5!19sChIJJ2j9YExDQogRrIipUY_rLdA,Premier Lawn and Outdoor Living,4.4,7,Landscape designer,"715 Westland Dr, Lexington, KY 40504, United States","3F63+5V Lexington, Kentucky, USA",https://premierlawnandoutdoorliving.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp,+1 859-537-4950,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3z24kxtTN0gPjsfIbRrrPU9MXOEdH7qwXsbMxYlVhEpTAWVLo1xgW_VeI9P2z_yhHEiBd4PRqWjxOHO-7P5P9U-rQhBS__zCcOvvq6tbgmytaqG5DWTv-qw25UlpRDzqOWaOKArBGLZbs=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:18.189Z,,,
https://www.google.com/maps/place/Ramirez+Landscaping+%26+Lawn+Care/data=!4m7!3m6!1s0x8842444ac4e15555:0x608e35123389d3ee!8m2!3d38.0610704!4d-84.4837219!16s%2Fg%2F11srkq0_9f!19sChIJVVXhxEpEQogR7tOJMxI1jmA,Ramirez Landscaping & Lawn Care,4.4,7,Lawn care service,"624 Kenyon Rd, Lexington, KY 40508, United States","3G68+CG Lexington, Kentucky, USA",https://www.ramirezlandscapeky.com/contact,+1 859-227-8831,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGB40ycHZKoRFINuBSKVo55frXiMOrtgRcfcKLOx6tcgpncRZ1QibFmWNRThlB8xP9QlHtAM5Y4DH0J8TTW5x6qeHQiGH3e4Kt9gHtlfqzkY7ozGlxIOS1p4Y-rT-mX9j19v2vzjnqGDb09=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:21.237Z,,,
https://www.google.com/maps/place/Mike%27s+tree+and+landscaping+LLC/data=!4m7!3m6!1s0x88423d53d98c87db:0x480c13fa71e755fa!8m2!3d38.3307619!4d-84.6050771!16s%2Fg%2F1tgx78rl!19sChIJ24eM2VM9QogR-lXncfoTDEg,Mike's tree and landscaping LLC,5.0,4,Landscape designer,"1879 Burton Pike, Georgetown, KY 40324, United States","89JV+8X Georgetown, Kentucky, USA",,+1 502-542-4163,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEz4tIQ0J0oT28ZTk9DcXJxSW63-3U-73RUxjDWS8WG4kiNFghfT2_7azu2NWW5ODE47Jyhut53n3BbVxPhKyPmGxUgGDg8zfoauyxCoFR_mJhxEEIclxknAB7oFJBGiCoJzA-psCixcYb=w408-h542-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:26.118Z,,,
"https://www.google.com/maps/place/Cordoba+Services/@38.0159515,-84.484528,14z/data=!3m1!4b1!4m6!3m5!1s0x6576c95a58f0fecf:0xf26c62ebf3f6668e!8m2!3d38.0159515!4d-84.484528!16s%2Fg%2F11syt_tln3",Cordoba Services,,,Lawn care service,,,,+1 859-402-5635,Closes soon · 4 pm · Opens 9 am Thu,,,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:32.760Z,,,
https://www.google.com/maps/place/Great+Scapes+Landscape+Management/data=!4m7!3m6!1s0x88424394c63b9afd:0xacc51ca88d07cb93!8m2!3d38.083791!4d-84.539478!16s%2Fg%2F11bwqp_4ym!19sChIJ_Zo7xpRDQogRk8sHjagcxaw,Great Scapes Landscape Management,4.8,23,Landscaper,"470 Conway Ct a1, Lexington, KY 40511, United States","3FM6+G6 Lexington, Kentucky, USA",https://www.gsturf.com/,+1 859-523-8873,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5EMbRRE6pRHk5iGXYPSlXcKv2KIDH7GKWw_6UyUqEchSWx1ONJCakLnVIwVz9woETUlxjY80y7PmG45sWaMrCugqfCR1qFC2owdGszZBSEhWOU0UTSgSRaE74d9O9zMsdAJk5=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:37.795Z,,,
https://www.google.com/maps/place/Old+Glory+Tree+Co/data=!4m7!3m6!1s0x867ec6402fcd2db9:0xb2178c1514acab5a!8m2!3d37.9478511!4d-84.418134!16s%2Fg%2F11t60ds94n!19sChIJuS3NL0DGfoYRWqusFBWMF7I,Old Glory Tree Co,5.0,8,Arborist service,,,http://www.oldglorytreeco.com/,+1 859-351-2150,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXi_C8XU5OmkyL9kpxXEd9iXjcRnp51ZsUjJCU7R8N9IkDZ1-3_G_0wcqatyBIn3AsymK6nDKPYZbr5XzHDXvmvTVKlOtvKYJrQ4i27sDrHyx36qRD0kWco9xEWIbMoa8cobz7hw=w408-h742-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:42.456Z,,,
https://www.google.com/maps/place/Barrier+Roofs/data=!4m7!3m6!1s0x88425b16434bb659:0x577db82e9474bc35!8m2!3d38.0342345!4d-84.4954965!16s%2Fg%2F11c55r_05k!19sChIJWbZLQxZbQogRNbx0lC64fVc,Barrier Roofs,4.9,435,Roofing contractor,"505 Euclid Ave, Lexington, KY 40502, United States","2GM3+MR Lexington, Kentucky, USA",https://barrierroofs.com/location/lexington/?utm_source=GBP&utm_medium=Organic&utm_campaign=Barrier_Roofs_Lexington,+1 859-251-5119,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIqmMcVXmu0rHvSFlqZ6SL322mhKtY6ikYqnXEq2m9w4k8ngxB9nIUektR03P7Y-vDasluhvP1-j9y0LbgycE8Zcc6MvKYtGNOZMLmsAH6Ucaboa9O11VJUE2qebzyE2qdsH0gri8n3CPO=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:47.314Z,,,
https://www.google.com/maps/place/Jacob%E2%80%99s+Ladder+Commercial+Roofing+and+Restoration/data=!4m7!3m6!1s0x884244809be86f45:0xe72b85291bb8e0df!8m2!3d38.0363198!4d-84.4717171!16s%2Fg%2F11b6dql5b8!19sChIJRW_om4BEQogR3-C4GymFK-c,Jacob’s Ladder Commercial Roofing and Restoration,5.0,29,Roofing contractor,"352 Lincoln Ave, Lexington, KY 40502, United States","2GPH+G8 Lexington, Kentucky, USA",https://jacobsladderky.com/,+1 859-407-7030,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEOIiqsEdf0bwFYhgOeXsYUvPxbD5GwVLPr_Pb6SO_zxuozAk01t61fPjYmUo4clVPcOhNcVEhjuiYYwR5xkDa2mFgriGbhjMW_Pk69NeHo8RFz7atx94ZNjgNOtP5I4BSgOJUxQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:52.239Z,,,
https://www.google.com/maps/place/LandonsOutdoorServices/data=!4m7!3m6!1s0x884291eef856aaab:0xe70f61acbc409690!8m2!3d37.65686!4d-84.754684!16s%2Fg%2F11sv1l22yx!19sChIJq6pW-O6RQogRkJZAvKxhD-c,LandonsOutdoorServices,4.4,7,Landscaper,,,https://landonsoutdoorservices.com/,+1 859-583-7875,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETJcQXd4bz57KIiA2_Vp-ahU5CRhxnIrqjyFerovtGucZpVgrq0WWmFKX9JhIx2c-aZaO-POWamB8Si1dOGvx_jJCqlaDcZmqe7ueXGDzs2hweYFv4jKh0Z82g8UCaHiswUNl8iQC9hoaA=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:23:56.968Z,,,
https://www.google.com/maps/place/Barnhill+Chimney+Company/data=!4m7!3m6!1s0x8842453d47b1fb6d:0x904ac9ab0a2a71bf!8m2!3d38.041308!4d-84.472627!16s%2Fg%2F1tdblpdd!19sChIJbfuxRz1FQogRv3EqCqvJSpA,Barnhill Chimney Company,4.9,1552,Chimney services,"824 Winchester Rd, Lexington, KY 40505, United States","2GRG+GW Lexington, Kentucky, USA",https://barnhillchimney.com/,+1 859-219-8736,"Open · Closes 5 pm

Updated by this business 4 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHn89GhktX0ltOzARGVp8TJEukW9GbyWSo96-EgVy-yZ9kL9PDaBepRPoCtkxOBCqcXFqgZp75h16j0Vgy1AVPS3d3S_-26_mCdjw4PHaJxgYpfoNJExbxCqCZeSlr2H3QTxcaeKGHpI9w=w408-h407-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:24:02.053Z,,,
https://www.google.com/maps/place/Chafin+Fence+LLC/data=!4m7!3m6!1s0x884241e4b5cec0d7:0xcae0c1fd58222da2!8m2!3d38.061592!4d-84.5488555!16s%2Fg%2F11kffk1dsz!19sChIJ18DOteRBQogRoi0iWP3B4Mo,Chafin Fence LLC,4.9,109,General contractor,"2071 Enterprise Cir, Lexington, KY 40510, United States","3F62+JF Lexington, Kentucky, USA",https://www.chafinfence.com/,+1 859-552-8763,"Open · Closes 9 pm

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtGZGgA_Gf3cazZeA2f-WYHXtuJMHhmHt4r38onewE13aHlPftWmnVlD5BYVdDK6Gkzj_qWCFDk1ZrXjzkrCb-QXrF948KlxHof5YCvW3sgOjC34rTU_xFC6YFZtChRWe_wgEL=w426-h240-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,12–5 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:24:07.169Z,,,
https://www.google.com/maps/place/Lexington+Outdoor+Power+Equipment/data=!4m7!3m6!1s0x88424514105b703f:0xbb066be0b335deda!8m2!3d38.0427309!4d-84.4637827!16s%2Fg%2F1tctmgq8!19sChIJP3BbEBRFQogR2t41s-BrBrs,Lexington Outdoor Power Equipment,3.6,182,Lawn mower store,"1111 Winchester Rd, Lexington, KY 40505, United States","2GVP+3F Lexington, Kentucky, USA",http://www.lexoutdoorpower.com/,+1 859-246-0051,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGr4KWJkqIlcP9mG7oIg1aFHoDah-z95eumV7rxcH-IUuiSyOXstmSLPDclGxUw7f9azeQDVa9XQHFcZ47wlno-q7VqXdkxOOb3l2haFBsKo6ejlCvG76o78gyqRIl9lij54b-Brg=w408-h306-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:24:12.301Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Lexington+Tree+Cutting+%26+Trimming+Services/data=!4m7!3m6!1s0x88424525d5101c4d:0x521ea8848ad7a244!8m2!3d37.9528284!4d-84.538564!16s%2Fg%2F11rcwx17s6!19sChIJTRwQ1SVFQogRRKLXioSoHlI,Lexington Tree Cutting & Trimming Services,,,Tree service,,,https://treeserviceslexington.com/,+1 859-251-2247,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELVAyNxHnz_xJBF4zdOVgXwbtlNA_UlhnUJ4jopw3fG443ZBunAuvXWb8nLKs7nER3clGrCthPXiq6_z24WI_Cr6g9XAcoLP093nLURWMyQQ8qrS_yLRO-Ai8uYcShmWoRpzdY=w408-h349-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:24:17.202Z,,,
https://www.google.com/maps/place/Rio+Grande+Fence+Company/data=!4m7!3m6!1s0x8842437fffa018c7:0xb774e0b7e4349a02!8m2!3d38.06246!4d-84.522397!16s%2Fg%2F1td9ffj4!19sChIJxxig_39DQogRApo05LfgdLc,Rio Grande Fence Company,4.0,102,General contractor,"137 S Forbes Rd, Lexington, KY 40511, United States","3F6H+X2 Lexington, Kentucky, USA",https://www.riograndefence.com/,+1 859-263-7944,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHty5dMfdIJpPdQOUIix62VfBamquyWfx4VLxWZJEyaVMP-pZEdGRFMw5xcJ6FsfN2BDIqgXlJDcWOprh15mH1o1I2mK8EIYrBKO6FDHc4kw_Pvp13JzPDQBhNfK72sF63aaVr8fsySITKT=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:24:22.342Z,,,
https://www.google.com/maps/place/A+Godsend+Roofing/data=!4m7!3m6!1s0x88425a9fbe8131a3:0x7439af674ec7f2fb!8m2!3d38.04378!4d-84.4885099!16s%2Fg%2F1tczl4n4!19sChIJozGBvp9aQogR-_LHTmevOXQ,A Godsend Roofing,4.9,279,Roofing contractor,"380 E 2nd St, Lexington, KY 40508, United States","2GV6+GH Lexington, Kentucky, USA",https://www.agodsendroofing.net/,+1 859-432-7663,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEVd9e8KL9VeXYhyYJ5KIA-TVGgrRyRr4FGdOyilPyNri7rBeaRbFimyRw1VJE4A8ipUdELZXsGgqGOBxfPB8-ruFbqUItjfdAzQzDOszZB3-D4egLEaCClGSq4StEI6dljgW8Jg=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:24:27.485Z,,,
"https://www.google.com/maps/place/Hernandez+Landscaping+%26+Lawn+Care+Services+-+Landscape+Design,+Tree+Service+%26+Tree+Removal,+Brick+%26+Stone+Patio,+Landscape/data=!4m7!3m6!1s0x88423f6452d86d5d:0x2e4d973b5c8d0d1f!8m2!3d38.11275!4d-85.0514005!16s%2Fg%2F11rxp7jsrw!19sChIJXW3YUmQ_QogRHw2NXDuXTS4","Hernandez Landscaping & Lawn Care Services - Landscape Design, Tree Service & Tree Removal, Brick & Stone Patio, Landscape",5.0,17,Landscaper,,,https://www.hdzgroupllc.com/,,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPDIR02DeuxuT91rYnNq4I4ZRFNAVW9I_3vDh3tfvY3pyE2Gw122DyZZl4bDqroqDwZB7VucoczTDge3cHXl2C0IUKwETfs3izqaoi3zIHwn2JTWEXFJk1T01Q-VeFH_djSU8Y=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Georgetown+Lexington+KY/@38.0389091,-84.5152662,14z",2026-04-29T19:24:32.613Z,,,
