placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Peterman+Brothers+Heating+Cooling+Plumbing/data=!4m7!3m6!1s0x886c618864cf7fbf:0xe62b5ad88b7e9299!8m2!3d39.1983204!4d-86.5555684!16s%2Fg%2F11pxm66ffd!19sChIJv3_PZIhhbIgRmZJ-i9haK-Y,Peterman Brothers Heating Cooling Plumbing,4.8,1887,HVAC contractor,"3133 N Westbury Village Dr Suite 2, Bloomington, IN 47404, United States","5CXV+8Q Bloomington, Indiana, USA",https://petermanhvac.com/bloomington/?utm_source=gmb-bloomington&utm_medium=organic,+1 812-612-8083,"Open 24 hours

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFvXva39iwc6yxEK2mqw1KDOf0ofJ_bBAA5vpfXWQjW4S7j-FDmWmgn0iIvuyjMayWHq-r88ev--r4ag78j1p4_sxjbVS80gGy8BnADr-Ea3s7DCs41oPlJvxaM-YB74tL3JxL=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:05.600Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/JL+Waters/data=!4m7!3m6!1s0x886c66dddf034399:0x439f73b72717de2!8m2!3d39.167002!4d-86.5350828!16s%2Fg%2F1tdcbkbt!19sChIJmUMD391mbIgR4n1xcjv3OQQ,JL Waters,4.7,231,Outdoor clothing and equipment shop,"109 N College Ave, Bloomington, IN 47404, United States","5F87+RX Bloomington, Indiana, USA",https://www.jlwaters.com/,+1 812-334-1845,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoL8zynpbeJezRL-BdsWw96_xIDnys7N-tBHpXhQKlldeJRRsEVJcVve9fCUtGt-SWG8SRY7qTr36Cee_Q95DNjC2P2br6XywiCCy-sO8ObaeFnTDbS_wmSYfpnwC4epfpK06kuAw=w408-h307-k-no,true,11 am–5 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:09.975Z,,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Tow+Time+Towing+and+Recovery/data=!4m7!3m6!1s0x886c67722e9b7561:0x8235d6e3145b0b22!8m2!3d39.1802881!4d-86.5597802!16s%2Fg%2F11h3c93jh9!19sChIJYXWbLnJnbIgRIgtbFOPWNYI,Tow Time Towing and Recovery,3.9,362,Towing service,"1999 N Packing House Rd, Bloomington, IN 47404, United States","5CJR+43 Bloomington, Indiana, USA",https://towtimetowingandrecovery.com/,+1 812-250-4642,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoVQMQP4cwTk85Z7fWcR9h88A8FB0tBtJhgfx9pqqoPhoBHnRiVe-JPcX8heYr3RJuqVFMQJu9kIYxhW7T-8TKpIKEWUlhzqIX5QDk-HEUtmk0POIbJJzJ8clYptBr6cy2xeVPxg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:14.525Z,,,
https://www.google.com/maps/place/Water/data=!4m7!3m6!1s0x886b51b75671d587:0x12271e5ac9f03575!8m2!3d39.7640805!4d-86.1568716!16s%2Fg%2F11rhvs0280!19sChIJh9VxVrdRa4gRdTXwyVoeJxI,Water,4.9,52,Water damage restoration service,"31 E Georgia St, Indianapolis, IN 46204, United States","QR7V+J7 Indianapolis, Indiana, USA",https://www.waterdamagerestorationindianapolis.com/,+1 317-793-3670,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbx0hzY9d8QUVxd2HSNcPI-KgB_wcQFBYcVGJGbGDLqzembknd4tMViuFIOOLTNEqRQysuPoOlVlIEX6XuyR18riK6O6-JSd8uw7GTVajya4O-lpdNsCyiy6j5sNRiAPJU-tKP=w457-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:18.857Z,,,
https://www.google.com/maps/place/EFD+Works+LLC/data=!4m7!3m6!1s0x886c610c3b4f87df:0x465ff65c89c5cf94!8m2!3d39.299479!4d-86.969278!16s%2Fg%2F11jg3d4l68!19sChIJ34dPOwxhbIgRlM_FiVz2X0Y,EFD Works LLC,5.0,26,Waterproofing service,,,http://www.efdworks.com/,+1 812-671-0039,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWCRSDeaPc82NRUzu7m39qJoXDO2F8kpTDDs9kJ5Mqd1quWFYFJ0sqT-fmbAUIa9wEr1V7IC6vMCEt-sZ3aKS5rCni3bgdSscYMcm9rQzd4VV6CD9iXSb6LlzOUTUEtuTHpGt98g=w426-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:23.096Z,,,
https://www.google.com/maps/place/Bob+Jones+Radiator+Repair/data=!4m7!3m6!1s0x886c66e4c43a505b:0x30897c3eee8d61b3!8m2!3d39.1558412!4d-86.5333997!16s%2Fg%2F1tf43q5b!19sChIJW1A6xORmbIgRs2GN7j58iTA,Bob Jones Radiator Repair,4.9,70,Auto parts store,"923 S Walnut St, Bloomington, IN 47401, United States","5F48+8J Bloomington, Indiana, USA",https://www.bobjonesradiatorrepair.com/,+1 812-336-2075,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XVassAy6RdjVWwAYHDm4Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.82995&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:27.809Z,,,
https://www.google.com/maps/place/OSCAR+ROOFING+INC./data=!4m7!3m6!1s0x886c66dfe6b97d11:0x47187bc361a4ba09!8m2!3d39.4406399!4d-86.510431!16s%2Fg%2F11c5647phv!19sChIJEX255t9mbIgRCbqkYcN7GEc,OSCAR ROOFING INC.,5.0,112,Roofing contractor,,,https://oscaroofing.com/service-areas/roofing-bloomington/,+1 812-545-1381,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepm3A620JQ4K11waWZHdg2nSMsFbm_CrR4Lk3litFT0wx3VDXwrrNIkwfyml9Le-rXZyQTqTYTtzKhtqs5fVwdzljVePoCJKtYlA-NazgV3nPx2GDExegC6RKgAzNmhejzRnZBc=w460-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:32.224Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Highland+Village+Car+Wash/data=!4m7!3m6!1s0x886c5d8056932233:0xcbc2abb3a127a1d8!8m2!3d39.1477111!4d-86.5821497!16s%2Fg%2F1vyn4lrd!19sChIJMyKTVoBdbIgR2KEnobOrwss,Highland Village Car Wash,4.2,249,Car wash,"1929 S Curry Pike, Bloomington, IN 47403, United States","4CX9+34 Bloomington, Indiana, USA",,+1 812-334-2071,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerElwKu8b9Q2-1fLdmpoJNPRJbgAG3TJpb0HlEEcca6rdsah98o1XgX5YshEKJ7OU-5Ze0w2UqTW7oa-5IO9KT2W-pb_0G7r6SLgG4G6G9DR139yPbD-jLHbsdkFLc6jszaENeH=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:36.527Z,,,
https://www.google.com/maps/place/INTERA+Incorporated/data=!4m7!3m6!1s0x886c678122e6d19b:0x3c219d97b4f18d44!8m2!3d39.1662878!4d-86.5341496!16s%2Fg%2F11p5q1yz84!19sChIJm9HmIoFnbIgRRI3xtJedITw,INTERA Incorporated,,,Environmental consultant,"101 W Kirkwood Ave Suite 316, Bloomington, IN 47404, United States","5F88+G8 Bloomington, Indiana, USA",https://www.intera.com/,+1 812-219-6442,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepV2nNjyPvWDXafE4RAaeClgCr2yeicupDlcx4mN_wCDpGS0PUgYj1AS45PYdWZQUM6rtL1sn2BuCeDm0bYh4LuD7rhPnvZVkybsutt9LUcRXX-A141YHyXgSUYm9LpMDupQEcA=w427-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:40.820Z,,,
"https://www.google.com/maps/place/Polar-Tite+Windows+and+Doors,+LLC/data=!4m7!3m6!1s0x886cf9b3d402fcef:0xe63204c63ccca843!8m2!3d39.2328917!4d-86.572151!16s%2Fg%2F11rfrssy93!19sChIJ7_wC1LP5bIgRQ6jMPMYEMuY","Polar-Tite Windows and Doors, LLC",5.0,46,Window installation service,,,https://www.polartitewindows.com/,+1 812-821-7750,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSCzXdf1BAMavDC8X5YEVGwXJube-3HCjRxwJPuVVf-Ob4MN4winOb1r5citHtLXUj-Znj14h_EALLESwjj3pN-rqHVUeH-f3o69VR91zaEffZe7wP82JHxLX1891t3gN1Uj0L=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:45.098Z,,,
https://www.google.com/maps/place/Meineke+Car+Care+Center/data=!4m7!3m6!1s0x886c66f902f3640f:0xb42704affe03ac2c!8m2!3d39.146977!4d-86.533259!16s%2Fg%2F1tdr41g7!19sChIJD2TzAvlmbIgRLKwD_q8EJ7Q,Meineke Car Care Center,4.4,673,Auto repair shop,"1800 S Walnut St, Bloomington, IN 47401, United States","4FW8+QM Bloomington, Indiana, USA",https://www.meineke.com/locations/in/bloomington-639/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,+1 812-318-1825,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqObvEY1OpeXkVj61-XlRkE1jLKbX5rYBTWVAmZEjdPcDxMnaeV0U34QnPKRYM59JGhCXyHNXW0K_z-5z-A1W0LpYnmsQDioC1sp_f-6g-cNr4m07lM4DDUJG9HOz1cTpYwq7U=w408-h279-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:49.704Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/ProSource+Restoration/data=!4m7!3m6!1s0x886ca5e93313eb87:0xaf13a7e9d12b5505!8m2!3d39.7596992!4d-86.3782989!16s%2Fg%2F11jv24jcw1!19sChIJh-sTM-mlbIgRBVUr0emnE68,ProSource Restoration,4.9,83,Water damage restoration service,"8131 Kingston St Suite 800, Avon, IN 46123, United States","QJ5C+VM Avon, Indiana, USA",https://www.prosourcerestore.com/,+1 317-374-3858,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8ulWyYIPKzcvTJz0pd_Pgpv9As0plb3HEkwiah9E06bpHMDY1SwPwAemLaUAz1C6tRL3Qr7Wlow1N9w-v_gLuPGwqEinQtjeFZdQHecdn1DpABs-lrxFCcIQOr0Mv91wsKs-VTkOzkbwe=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:54.105Z,,,
https://www.google.com/maps/place/On-Site+Services/data=!4m7!3m6!1s0xaa698b0a9ad09d19:0x71b3918875b9d2b6!8m2!3d39.1028822!4d-86.5522133!16s%2Fg%2F11w82dpgxp!19sChIJGZ3QmgqLaaoRttK5dYiRs3E,On-Site Services,4.0,4,Construction company,"5123 S Commercial St, Bloomington, IN 47403, United States","4C3X+54 Bloomington, Indiana, USA",https://on-siteservices.com/,+1 812-699-0391,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerU-A4ZzYs--99umNZFW5b_6JgvgravWBVT6RzNs9lDN0RJNhw8-E2DTckLaw54AfDHW1jvx-arKn4yTW7uSTy5GPmZvyoeyqhQkUPLM8zTvfP6eAKcNDo6SLfeE80ga2Z6Bx3Z=w408-h498-k-no,true,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:37:58.429Z,,,
https://www.google.com/maps/place/Absolute+Restoration/data=!4m7!3m6!1s0x886b45ceccce79c1:0xa6eea757798625b2!8m2!3d39.7507647!4d-86.0385776!16s%2Fg%2F11c0_b73rh!19sChIJwXnOzM5Fa4gRsiWGeVen7qY,Absolute Restoration,4.8,65,Water damage restoration service,"1331 Sadlier Cir W Dr, Indianapolis, IN 46239, United States","QX26+8H Indianapolis, Indiana, USA",https://absoluteindiana.com/,+1 317-871-4074,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPooZY0QkdkCghJIAnQXAwvwJGrMAhOM8JOTx4_wcPV9Un33ruaRWckYqfLxyITqLsFzydDiEHYd-gP0dBRcyw87LNAmPt-bxANDDs-Cb3v8-_9JDLQPLiaQ67Y33WxZScFBHHSw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:02.969Z,,,
https://www.google.com/maps/place/Keller+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x886c66df1257cae1:0x409ced90f5ee79e!8m2!3d39.1693758!4d-86.538371!16s%2Fg%2F1wd3wszf!19sChIJ4cpXEt9mbIgRnudeD9nOCQQ,Keller Heating & Air Conditioning,4.9,958,HVAC contractor,"318 N Rogers St, Bloomington, IN 47404, United States","5F96+QM Bloomington, Indiana, USA",http://www.kellerheating.com/,+1 812-332-1161,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y-F1-c5CFEIle6p8Q8zfTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.252914&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:07.549Z,Identifies as women-owned,,
"https://www.google.com/maps/place/On+Time+Restoration,+LLC/data=!4m7!3m6!1s0x886b3718b33a7451:0x5d85e5f819b715f3!8m2!3d39.7694612!4d-85.7979145!16s%2Fg%2F11hbnxxml1!19sChIJUXQ6sxg3a4gR8xW3GfjlhV0","On Time Restoration, LLC",4.5,53,Water damage restoration service,"1166 25 E Suite F, Greenfield, IN 46140, United States","Q692+QR Greenfield, Indiana, USA",https://www.otrindy.com/,+1 317-318-1328,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobmXw_sRxG8tw4CEEA-8e0IcN8ORK1dn58HHVHqLDnE8I7I3U0Zd1hNVBAF83aJReNzhTppV9Lpgy2ehjXzGiRKPy-FE9dul2Wqy8McacZfsTnEcfTTactXRTmmQB1ecG0Kbaxsw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:12.058Z,Identifies as women-owned,,
https://www.google.com/maps/place/GRS+Home+Services/data=!4m7!3m6!1s0x886c5f6f2d99465f:0xcebd7e7e5ac2f1c1!8m2!3d39.2078735!4d-86.6338716!16s%2Fg%2F11hkdh1d95!19sChIJX0aZLW9fbIgRwfHCWn5-vc4,GRS Home Services,5.0,38,Remodeler,,,https://grshomeservices.com/,+1 812-727-4022,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6i8f4xGKZBrYL7GzkDFiDd4MeAkVq-PX6fPpwKeQHyEZ9PPsDF2fO4RGpaAVz-HJYq-nvW8SyBazv4OKxDBM6Fh0ocrNkTEqFCix1h4pbd2DVYOyQ_j9dEmD3wTLETy_brG687g=w647-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:16.592Z,,,
https://www.google.com/maps/place/Pest+Control+Pros+of+B-town/data=!4m7!3m6!1s0x4095d5a3922d877f:0x94a3a5272bacae20!8m2!3d39.1653459!4d-86.5290795!16s%2Fg%2F11tb5whl89!19sChIJf4ctkqPVlUARIK6sKyelo5Q,Pest Control Pros of B-town,4.3,22,Pest control service,"412 E 4th St, Bloomington, IN 47408, United States","5F8C+49 Bloomington, Indiana, USA",http://www.pestcontrol-bloomingtonin.com/,+1 812-646-9932,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerqJdXlIOI0Ab8INQAuAeTTYdu308ELLw04q5GNZfUC1pg4vJeYVyjecyOYG1r690wgj8z6q33afTedBTOHUwxuknS5O_yhLGDPoKBXMAj4XaPi9vM9U0NaWpjFsXoo7_GDjw0=w408-h263-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:21.093Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/AutoChoice+Service+Center/data=!4m7!3m6!1s0x886c5d800b9ee105:0x735cbbd669c82b57!8m2!3d39.1488462!4d-86.5803981!16s%2Fg%2F1tdpbc0x!19sChIJBeGeC4BdbIgRVyvIada7XHM,AutoChoice Service Center,4.6,230,Auto repair shop,"2009 S Yost Ave, Bloomington, IN 47403, United States","4CX9+GR Bloomington, Indiana, USA",http://www.autochoiceservice.com/,+1 812-339-9898,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwNqQH7PX_Fj8jIv-jGDFp3TlX23NCmLHgM0bfXG6ShE-NQtAQMBYZ4iQgoW3suAfSzrqw0Dc8DomspqfiKj8Gjl2MCLfqO0lVCifM8UpComnpCi9zNa6LkwVmojp7wvx1xj09=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:25.452Z,,,
https://www.google.com/maps/place/1-800+Water+Damage+of+Greater+Indianapolis/data=!4m7!3m6!1s0x886b5da674c91951:0x8d3ea7b903762354!8m2!3d39.7053616!4d-86.0713603!16s%2Fg%2F11bbrm1pgt!19sChIJURnJdKZda4gRVCN2A7mnPo0,1-800 Water Damage of Greater Indianapolis,4.9,228,Water damage restoration service,"5555 Elmwood Ave Suite E, Indianapolis, IN 46203, United States","PW4H+4F Indianapolis, Indiana, USA",https://www.1800waterdamage.com/greater-indianapolis/,+1 463-240-3302,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojvmt4XeNWWNH4jnCl_d8CUEKbA4mu8yRYLVz7zXeLaIlmhddstSOYmGrTSGAXijBni89N2Pv36FvFFjm-ktT2I4xNjsRZxrAwUEcqH0Om6CnWozlJE2zBiGZIrqMKQZnEUhmQOw=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:29.776Z,,,
https://www.google.com/maps/place/Assurance+Restoration+%26+Remodeling/data=!4m7!3m6!1s0x886cb1f798d6593b:0xe5677aa99b059951!8m2!3d39.778614!4d-86.3218986!16s%2Fg%2F11h_ft9_6m!19sChIJO1nWmPexbIgRUZkFm6l6Z-U,Assurance Restoration & Remodeling,4.9,63,Water damage restoration service,,,http://assurancerestore.com/,+1 317-363-7217,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgkrD3vTLmlgks4rSjkPZlX4QABBXAYuTM97tqXNKHe84uc5Zmx6n6iTzSY7W4qWr0xOTLGhZWuRuPA8ueRVHEHljO1He0szgm2upyPdeEN-fBv9_3lqyBLJpUjbJ2uz43cxU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:34.442Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Gonzalez+Painting+Services/data=!4m7!3m6!1s0x886c67cac4f7da53:0x211b4bbafbc5a299!8m2!3d39.5243705!4d-86.36698!16s%2Fg%2F11llddyhdj!19sChIJU9r3xMpnbIgRmaLF-7pLGyE,Gonzalez Painting Services,5.0,5,Painting,,,,+1 930-904-1496,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSidNhoXdekpLxP5WhZXVnr47RhJNc-OniujxIQ-nLwZQUNqeojbHguPf46IlJZ6LJmCI8lif0cyKla12-u1Y2ngnfNx0aCWrQFRX1N7J3Mp7WCgQ7l1cIsJNX0Hwf0Y5fUzeg=w1027-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:38.776Z,,,
https://www.google.com/maps/place/Help+U+Hear/data=!4m7!3m6!1s0x886c612ad94945b5:0xdef163bf51be3aaa!8m2!3d39.1878073!4d-86.5382009!16s%2Fg%2F1tfbjgpf!19sChIJtUVJ2SphbIgRqjq-Ub9j8d4,Help U Hear,4.9,369,Audiologist,"1833 N Kinser Pike, Bloomington, IN 47404, United States","5FQ6+4P Bloomington, Indiana, USA",https://www.helpuhear.net/location/bloomington/?utm_source=google&utm_medium=organic&utm_campaign=GBP,+1 812-822-2892,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqa9jsZb43XkIbheTXEm3gLriV-fKPUM2vcuWHBRhC_OzpJCJzf_u8bYk7EfERi66F5ToT5g2yT-9vzUVUcZRoetgDkSkWd_ni9g0KT5pEyNwrnF7XjpC7ewZbmUZIxyclpc87M=w408-h305-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:43.139Z,,,
https://www.google.com/maps/place/Elite+Clean+Restoration/data=!4m7!3m6!1s0x886b4be8bc452d59:0x766c592ad32ce903!8m2!3d39.6333274!4d-86.0936053!16s%2Fg%2F11qntmp4bb!19sChIJWS1FvOhLa4gRA-ks0ypZbHY,Elite Clean Restoration,4.7,140,Water damage restoration service,"1240 Airport Pkwy Suite 3105, Greenwood, IN 46143, United States","JWM4+8H Greenwood, Indiana, USA",https://www.elitecleanrestoration.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo,+1 317-764-9833,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBLScQnh7Ll6IHr2pUv2EFcO4EdKL-xLYTFRcSvex-U6yFFe2tvVeK7GiBfoPyo_uoR9DHovnrcN1vWju_mSKuFBzT-tXn8msAicRAw811Lp-VUFbL2lcNAk-nebyKO-e-pClPmeoK2U8o=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:47.595Z,,,
https://www.google.com/maps/place/Roberts+Crawlspace+And+Basement+Services/data=!4m7!3m6!1s0x886c60eb335ee483:0x8333d02dae57395d!8m2!3d38.8495669!4d-86.441277!16s%2Fg%2F11b6v670ql!19sChIJg-ReM-tgbIgRXTlXri3QM4M,Roberts Crawlspace And Basement Services,4.6,21,Waterproofing service,,,http://robertscrawlspace.com/,+1 812-961-3445,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSOrr61uUvyNmZjh2vTKgLt6SnEXOxbhTo8YGrD09qYuZKxHZp9r0jdC9sqvA3T2IcNfCebil6GLXmLjSoMxgUMpVvgKRAiCtlrveH---z4kEuS2ttRUtGDO_rfV_LZbIPEANfMA=w426-h240-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-03-23T03:38:51.970Z,,,
