placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Maxwell+Property+Management/data=!4m7!3m6!1s0x89de477d49bffcd7:0xbba67ce6ad62861d!8m2!3d43.0478131!4d-73.8432999!16s%2Fg%2F1thq1q6m!19sChIJ1_y_SX1H3okRHYZireZ8prs,Maxwell Property Management,2.8,18,Property management company,"409 Geyser Rd Suite A, Ballston Spa, NY 12020, United States","25X4+4M Ballston Spa, New York, USA",https://www.maxwellpropertymanagement.com/?utm_source=google-my-business&utm_medium=organic,+1 518-423-4177,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npAtNTnzXlcSpTBtb_XuGaGxRFhV5v2soNSCXNGKb2c1QsecDIrR00u6ItdJwqjntiDyCnXzZNVEfKxc7rYx3iWJ5OEhP2xFuff6M_hAO-F5uv62l579d5DQQdxaOp4NzrKlUPy=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:05:40.479Z,,,,
https://www.google.com/maps/place/Ikos+Management/data=!4m7!3m6!1s0x89de0b78e1539af7:0x94d6ac41cb889e5!8m2!3d42.6606903!4d-73.7826036!16s%2Fg%2F11n96ydwcc!19sChIJ95pT4XgL3okR5Ym4HMRqTQk,Ikos Management,,,Property management company,"854 Madison Ave, Albany, NY 12208, United States","M668+7X Albany, New York, USA",,+1 518-728-9659,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=di07hXE-_XS7-r8SX-_21A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.86414&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:05:45.298Z,,,,
https://www.google.com/maps/place/Albany+Raccoon+Collective/data=!4m7!3m6!1s0x89de0b09fbfb1e29:0x3f2095f070189674!8m2!3d42.6715465!4d-73.7871068!16s%2Fg%2F11thcvbtp9!19sChIJKR77-wkL3okRdJYYcPCVID8,Albany Raccoon Collective,,,Property management company,"300 Manning Blvd, Albany, NY 12206, United States","M6C7+J5 Albany, New York, USA",,+1 845-706-8457,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x3oldNX8uVo_HmymQVq5Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.557495&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:05:47.872Z,,,,
https://www.google.com/maps/place/Summit+Senior+Living/data=!4m7!3m6!1s0x89de0c84f2773c3f:0x1e6771a34211bf3e!8m2!3d42.7155657!4d-73.8044133!16s%2Fg%2F11dxqf1r0r!19sChIJPzx38oQM3okRPr8RQqNxZx4,Summit Senior Living,4.7,3,Property management company,"18 Computer Dr E #107, Albany, NY 12205, United States","P58W+66 Albany, New York, USA",http://summitseniorlife.com/?utm_source=google&utm_medium=local&utm_campaign=gmb_hq,+1 855-448-2303,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN8iDZkWLHKnPS-mhMCljJqDPWy6XPmxL0pvFpW=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:05:52.863Z,,,,
https://www.google.com/maps/place/Cedar+Property+Management/data=!4m7!3m6!1s0x2cb719f46bfcbac9:0x6db725e3d2d48e95!8m2!3d42.0769297!4d-73.9518024!16s%2Fg%2F11md13mwl3!19sChIJybr8a_QZtywRlY7U0uMlt20,Cedar Property Management,5.0,2,Property management company,"105 Partition St, Saugerties, NY 12477, United States","32GX+Q7 Saugerties, New York, USA",https://cedargroup.management/,+1 518-628-9595,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMVB7-xwc_kQbACpC4OZ66kU1y_ruRuPYLloXWo=w408-h671-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:05:57.623Z,,,,
https://www.google.com/maps/place/518+Apartments/data=!4m7!3m6!1s0x89de0a393e165555:0xc029d3afbe2fcebb!8m2!3d42.6527275!4d-73.7671948!16s%2Fg%2F11g0k1trm1!19sChIJVVUWPjkK3okRu84vvq_TKcA,518 Apartments,3.1,7,Property management company,"298 Lark St, Albany, NY 12210, United States","M63M+34 Albany, New York, USA",https://www.518apartmentsinc.com/,+1 518-414-5770,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2vei7ezNmPtP66l3um35Zw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.16156&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:00.440Z,,,,
https://www.google.com/maps/place/NLH+Property+Management+Services/data=!4m7!3m6!1s0x80af6736b2a3fe97:0xa8a9b0cd302ca41a!8m2!3d43.0895072!4d-73.6917657!16s%2Fg%2F11s5h0h74r!19sChIJl_6jsjZnr4ARGqQsMM2wqag,NLH Property Management Services,5.0,2,Property management company,"677 Lake Ave, Saratoga Springs, NY 12866, United States","38Q5+R7 Saratoga Springs, New York, USA",http://www.nlhproperty.com/,+1 518-581-8316,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vAZixvUj3rZsFkYiIwCKUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.65872&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:05.284Z,,,,
https://www.google.com/maps/place/TopSkill+Property+Preservation+Inc./data=!4m7!3m6!1s0x89de0b43072bfb8b:0x2ea8dc5605408e3e!8m2!3d42.6742796!4d-73.8170499!16s%2Fg%2F11ngjdnxgj!19sChIJi_srB0ML3okRPo5ABVbcqC4,TopSkill Property Preservation Inc.,,,Property management company,"1060 Western Ave, Albany, NY 12203, United States","M5FM+P5 Albany, New York, USA",https://topskillpreservation.com/,+1 518-407-3747,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kfztyv9r3MmAz2gedw9PkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.1032&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:10.100Z,,,,
https://www.google.com/maps/place/140+Erie/data=!4m7!3m6!1s0x89de6e04c5dbecf5:0x588c4b007a6333de!8m2!3d42.8125632!4d-73.9469464!16s%2Fg%2F11b76hql4q!19sChIJ9ezbxQRu3okR3jNjegBLjFg,140 Erie,4.8,4,Property management company,"140 Erie Blvd, Schenectady, NY 12305, United States","R373+26 Schenectady, New York, USA",,+1 212-641-0740,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8piNHIGPtIMTMhs-jpcmXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.93553&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:15.201Z,,,,
https://www.google.com/maps/place/RentRedi/data=!4m7!3m6!1s0x89de0da49a1c82a9:0xa12ef3bf9009dfc4!8m2!3d42.7584241!4d-73.7848051!16s%2Fg%2F11f63yjgmg!19sChIJqYIcmqQN3okRxN8JkL_zLqE,RentRedi,4.1,279,Software company,"800 Troy-Schenectady Rd, Latham, NY 12110, United States","Q658+93 Latham, New York, USA",https://rentredi.com/,+1 917-793-6068,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOOp8znom5eUY7TUXRDva7MIuiBOC_GzUW7Yy72=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:20.368Z,,,,
https://www.google.com/maps/place/Amicus+Troy+Off+Campus+Student+Housing/data=!4m7!3m6!1s0x89de0f1e324ea5b9:0xdc3fc35598662a2c!8m2!3d42.7387402!4d-73.6747511!16s%2Fg%2F11k9fxtcr0!19sChIJuaVOMh4P3okRLCpmmFXDP9w,Amicus Troy Off Campus Student Housing,4.6,30,Property management company,"2348 15th St, Troy, NY 12180, United States","P8QG+F3 Troy, New York, USA",https://amicustroy.com/,+1 814-243-0558,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyeoJZhdY02eyThFG1TpqXLPAv9GNQm5wvV9N89yYJu9ssNPOzYQSeWT4QyGB1pt33bB4p8jZfVW2iRIDqeLOx68Yk03_LZaC_831Igt7jTnS2kpNCSu6J6u_szr60nVy3zQNN=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:25.421Z,,,,
"https://www.google.com/maps/place/Albany+Management+Inc./@42.6843436,-73.7400843,17z/data=!3m1!4b1!4m6!3m5!1s0x89de094835c7ee31:0x9c44e4d6e5b22a1!8m2!3d42.6843436!4d-73.7400843!16s%2Fg%2F11t89ck3ph",Albany Management Inc.,,,Property management company,"195 Van Rensselaer Blvd, Menands, NY 12204, United States","M7M5+PX Menands, New York, USA",https://albanymanagement.net/,+1 518-465-3181,Open ⋅ Closes 5 pm,,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:32.173Z,,,,
https://www.google.com/maps/place/United+Group+of+Companies/data=!4m7!3m6!1s0x89de08df75382c9b:0x141a9506698c695c!8m2!3d42.6774276!4d-73.6995179!16s%2Fg%2F1tj2jx2l!19sChIJmyw4dd8I3okRXGmMaQaVGhQ,United Group of Companies,4.3,15,Real estate developer,"300 Jordan Rd, Troy, NY 12180, United States","M8G2+X5 Troy, New York, USA",http://www.ugoc.com/,+1 518-687-7300,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNBt9uvgWHs3wxgvXDQIzFjK0Jz4EAKiowAthVc=w408-h270-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:37.094Z,,,,
https://www.google.com/maps/place/355+State+St+Homeowners+Associates/data=!4m7!3m6!1s0x89de0a3a0a724a61:0x328d72a6e1c6252!8m2!3d42.6562079!4d-73.7644184!16s%2Fg%2F1tywyymc!19sChIJYUpyCjoK3okRUmIcbirXKAM,355 State St Homeowners Associates,5.0,1,Association / Organization,"355 State St, Albany, NY 12210, United States","M64P+F6 Albany, New York, USA",,+1 518-463-2960,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqKeS41u1q5EPVmRmKuBSadK3aTwDFM2jV-QxAbIpjK2WabvysltB1tB5sPiFN05itAjhef70JNknVhrHB4iLVl6iI9VipD_XQA-h9OKZ44DfVBkLbuP9iNo_CES76HbnxRpzFh=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:39.942Z,,,,
"https://www.google.com/maps/place/Windham+Property+Management+LLC/@42.3143745,-74.25161,14z/data=!3m1!4b1!4m6!3m5!1s0x63201784671c477f:0x309560b1fc5f90be!8m2!3d42.3143745!4d-74.25161!16s%2Fg%2F11yd6z7cz0",Windham Property Management LLC,5.0,6,Property management company,,,https://windhampropertymanagement.net/,+1 518-888-6643,Open ⋅ Closes 6 pm,,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:46.669Z,,,,
https://www.google.com/maps/place/Safe+Care+Field+Services+LLC/data=!4m7!3m6!1s0x89de0b3301740b3d:0xa0ab6adb5e3f2a6c!8m2!3d42.6496549!4d-73.7533079!16s%2Fg%2F11sq5zwx8r!19sChIJPQt0ATML3okRbCo_Xttqq6A,Safe Care Field Services LLC,,,Property management company,"90 State St Suite 700, Office 40, Albany, NY 12207, United States","J6XW+VM Albany, New York, USA",https://safecarefsllc.com/,+1 347-746-7436,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uKp2lYGmLJmHkcJv3-_zlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.37772&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:51.549Z,,,,
https://www.google.com/maps/place/BBL+Construction+Services/data=!4m7!3m6!1s0x89de749796b83e15:0x5d0ebdd35d9afca2!8m2!3d42.7080322!4d-73.8674144!16s%2Fg%2F1tdqcl0x!19sChIJFT64lpd03okRovyaXdO9Dl0,BBL Construction Services,4.7,35,Construction company,"302 Washington Ave Ext, Albany, NY 12203, United States","P45M+62 Albany, New York, USA",http://www.bblinc.com/,+1 518-452-8200,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O9ptIyG3MTPW-3BYJ-aD6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.37344&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:56.612Z,,,,
https://www.google.com/maps/place/JS+Property+Management/data=!4m7!3m6!1s0x89de6e062f479969:0x5981d4293f1da112!8m2!3d42.8765025!4d-74.01413!16s%2Fg%2F11b73ytdvp!19sChIJaZlHLwZu3okREqEdPynUgVk,JS Property Management,,,Property management company,,,http://www.jspropertymgmt.com/,+1 518-505-5564,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no10EpxEvFph_wOvCgGCTb3Zyg1atddtI143P831mtscanqn1uR9Ve3mYcL51ioNu8vZVJrSfz5-J0lP0r8RrnU0X0-m9u9XhcqtI7OgktA17d_sGU3pm3MVGDaC_lr-lwqjPxW7g=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:06:59.231Z,,,,
"https://www.google.com/maps/place/Spinnaker+Management,+LLC/data=!4m7!3m6!1s0x89de5f47bfee2ac7:0x9858a17e90acef86!8m2!3d43.0587321!4d-74.1959564!16s%2Fg%2F1tdzmkbn!19sChIJxyruv0df3okRhu-skH6hWJg","Spinnaker Management, LLC",5.0,3,Property management company,"4 Bridge St, Broadalbin, NY 12025, United States","3R53+FJ Broadalbin, New York, USA",http://www.spinnakerusa.com/,+1 518-883-5217,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zLxQHfLVykKhClWVxOoRjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.20237&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:04.119Z,,,,
"https://www.google.com/maps/place/Collar+City+Auctions/@42.76233,-74.214972,17z/data=!3m1!4b1!4m6!3m5!1s0x89de7e030531204b:0xffa8d8062acfe400!8m2!3d42.76233!4d-74.214972!16s%2Fg%2F1td2cbb7",Collar City Auctions,4.6,102,Auction house,"9423 Western Turnpike, Delanson, NY 12053, United States","QQ6P+W2 Delanson, New York, USA",http://www.collarcityauctions.com/,+1 518-895-8150,Open ⋅ Closes 4 pm,,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:11.212Z,,,,
https://www.google.com/maps/place/Gateway+Property+Solutions/data=!4m7!3m6!1s0x89de61aae73b8d39:0x5b1f75ef671b6327!8m2!3d42.9493393!4d-74.1805563!16s%2Fg%2F11t2t_whkk!19sChIJOY0756ph3okRJ2MbZ-91H1s,Gateway Property Solutions,3.2,22,Property management company,"228 Locust Ave, Amsterdam, NY 12010, United States","WRX9+PQ Amsterdam, New York, USA",https://gatewaysolutionscorp.com/,+1 518-212-2406,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IeCQP9G6iYrDjthuvpz-bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.89508&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:16.377Z,,,,
https://www.google.com/maps/place/Wade+Lupe+Town+Houses/data=!4m7!3m6!1s0x89de6e081f1863ab:0x1d5904d92afdf0ca!8m2!3d42.8151154!4d-73.9357525!16s%2Fg%2F1tdkn6s2!19sChIJq2MYHwhu3okRyvD9KtkEWR0,Wade Lupe Town Houses,2.3,21,Property management company,"15 Lafayette St #97, Schenectady, NY 12305, United States","R387+2M Schenectady, New York, USA",,+1 518-377-1184,Open ⋅ Closes 3:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XafL6vVJn1r9OTS56SanEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.09976&pitch=0&thumbfov=100,true,1–3:30 pm,9 am–3:30 pm,Closed,Closed,8:30 am–3:30 pm,Closed,8:30 am–3:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:21.337Z,,,,
https://www.google.com/maps/place/Albany+Medical+Space/data=!4m7!3m6!1s0x89de0bc2178683ff:0x2fc08bae61e3855d!8m2!3d42.6835381!4d-73.764687!16s%2Fg%2F11rxhz_qds!19sChIJ_4OGF8IL3okRXYXjYa6LwC8,Albany Medical Space,,,Property management company,"14 Corporate Woods Blvd, Albany, NY 12211, United States","M6MP+C4 Albany, New York, USA",,+1 518-465-1400 ext. 208,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PnPrHywh5RQaZ9M3DJCy8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.80797&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:24.451Z,,,,
https://www.google.com/maps/place/Guilderland+Court+Apartments/data=!4m7!3m6!1s0x89de772cb0c23845:0x862f1f8ea58e6cb5!8m2!3d42.725396!4d-73.9379696!16s%2Fg%2F11h9ldbwyw!19sChIJRTjCsCx33okRtWyOpY4fL4Y,Guilderland Court Apartments,4.7,6,Apartment complex,"2971-2979 W Old State Rd, Altamont, NY 12009, United States","P3G6+5R Altamont, New York, USA",http://www.upstatenyapartments.com/,+1 518-461-3285,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMw_uJ-NDy5Gk08cZifRY8XbCIQ_er-it43fWsK=w408-h279-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:29.210Z,· Dogs allowed,,,
https://www.google.com/maps/place/Homeowners+Advantage/data=!4m7!3m6!1s0x405b929abf4e1759:0xa4c76931bd76d089!8m2!3d42.7199676!4d-73.7960814!16s%2Fg%2F11b6rz2y6r!19sChIJWRdOv5qSW0ARidB2vTFpx6Q,Homeowners Advantage,4.8,219,Mortgage lender,"4 Winners Cir, Albany, NY 12205, United States","P693+XH Albany, New York, USA",https://www.homeownersadvantage.com/,+1 877-266-7722,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvf-Lig-i5_7seo3ts7j9cBXsdR5rhtrIeTMHK_CP3dqS5dZGrIQRv7ZJYXYw6XGv7VCVzxqb8FrI0euz9f8y5TMHoCTOEc39p6EGAZgJoCx7jn7ggLbZeHFydMvu3ySg1ZsvyqA=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:34.156Z,,,,
https://www.google.com/maps/place/Strong+back+solutions+LLC/data=!4m7!3m6!1s0x89de0b0cc9ddd909:0xd5d2c751c3778b58!8m2!3d42.6721266!4d-73.7842376!16s%2Fg%2F11y5gtn6dw!19sChIJCdndyQwL3okRWIt3w1HH0tU,Strong back solutions LLC,,,Property management company,"462 West St, Albany, NY 12206, United States","M6C8+V8 Albany, New York, USA",,+1 518-330-0029,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fuU1z6XL8-Q2RcWmT0-q7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.90744&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:39.147Z,,,,
https://www.google.com/maps/place/Khan+Realty+%26+Management/data=!4m7!3m6!1s0x89de0a4921c991f3:0xe5f367fa9e816c9a!8m2!3d42.6679003!4d-73.7756745!16s%2Fg%2F1td0p06z!19sChIJ85HJIUkK3okRmmyBnvpn8-U,Khan Realty & Management,1.0,2,Commercial real estate agency,"425 Central Ave, Albany, NY 12206, United States","M69F+5P Albany, New York, USA",https://www.khanrealty.com/,+1 518-463-0800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GzljwqkpnwYsuZmHvjfaaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.464066&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:42.030Z,,,,
https://www.google.com/maps/place/Albany+Country+Club/data=!4m7!3m6!1s0x89de75ce482e2039:0x3f4494c01f52ea30!8m2!3d42.6816559!4d-73.92271!16s%2Fg%2F1tl_05gd!19sChIJOSAuSM513okRMOpSH8CURD8,Albany Country Club,4.6,186,Country club,"300 Wormer Rd, Voorheesville, NY 12186, United States","M3JG+MW Voorheesville, New York, USA",http://www.albanycc.cc/,+1 518-765-2851,,https://lh3.googleusercontent.com/p/AF1QipONalmTvJGvik9sCDBUOtf_hoV4twoxgkIv_80B=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:45.099Z,,,,
https://www.google.com/maps/place/Wade+Lupe+Construction+Co/data=!4m7!3m6!1s0x89de73ace394a665:0x1daba03017357fb7!8m2!3d42.760018!4d-73.8982289!16s%2Fg%2F1vd3wt3x!19sChIJZaaU46xz3okRt381FzCgqx0,Wade Lupe Construction Co,,,Property management company,"100 Cordell Rd, Schenectady, NY 12304, United States","Q462+2P Schenectady, New York, USA",http://www.wadelupecompanies.com/news.html,+1 518-370-4611,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ui7t6KRp4QfeYP68F_EP2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.8459&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:49.895Z,,,,
"https://www.google.com/maps/place/Dawn+Homes+Management,+LLC/@43.1283604,-73.7802465,7z/data=!3m1!4b1!4m6!3m5!1s0x6d5e3781fb821d15:0x5f4e507c886f6fdb!8m2!3d43.1283604!4d-73.7802465!16s%2Fg%2F11sqj9200w","Dawn Homes Management, LLC",1.3,4,Property management company,,,https://dawnhomes.com/,+1 518-465-4500,Open ⋅ Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,10 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:56.652Z,,,,
https://www.google.com/maps/place/JMW+Land+Management/data=!4m7!3m6!1s0x4627f82ef841d1f1:0x9022e25bcee8f6a0!8m2!3d42.902586!4d-73.9400035!16s%2Fg%2F11sbc73f1b!19sChIJ8dFB-C74J0YRoPbozlviIpA,JMW Land Management,,,Landscaper,,,,+1 518-813-3092,,https://lh3.googleusercontent.com/p/AF1QipMC1NA6H--5c5hymUuoHpufI-Cd6C9OCk1jTd8q=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Altamont+Albany+NY/@42.7006324,-74.0337382,14z",2025-09-25T17:07:59.658Z,,,,
