placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,error,isBlackOwned
https://www.google.com/maps/place/Perspective+Health/data=!4m7!3m6!1s0xa6ab3f9bcdee819d:0x2575a190695abd68!8m2!3d41.6539919!4d-93.7400578!16s%2Fg%2F11ybn5t4vl!19sChIJnYHuzZs_q6YRaL1aaZChdSU,Perspective Health,5.0,60,Medical clinic,"8860 Northpark Dr #200, Johnston, IA 50131, United States","M735+HX Johnston, Iowa, USA",https://www.perspectivehealthiowa.com/,+1 515-724-0377,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO1-P5z5OMjQHacuD14LCTA5pDY6BBIm1ShsLfG=w427-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2026-02-23T16:23:33.289Z,8 am–5 pm,8 am–5 pm,8 am–12 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Lit+From+Within/data=!4m7!3m6!1s0x87ee9e19fc0fffff:0x5a4c5ffa596f0079!8m2!3d41.6052117!4d-93.7336361!16s%2Fg%2F11nnwg9nyb!19sChIJ__8P_Bme7ocReQBvWfpfTFo,Lit From Within,,,Alternative medicine practitioner,"8435 University Blvd, Clive, IA 50325, United States","J748+3G Clive, Iowa, USA",https://www.iamlitfromwithin.com/contact,+1 515-216-4425,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SCxiNaDCTk7APPfp2ta5Bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.30447397&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2026-02-23T16:23:36.102Z,,,,,,,,,,
https://www.google.com/maps/place/Prairie+Wellness/data=!4m7!3m6!1s0x87ee9ed71c5d8769:0xf02e7550c365a324!8m2!3d41.5865726!4d-93.6609224!16s%2Fg%2F11bbrn8q7w!19sChIJaYddHNee7ocRJKNlw1B1LvA,Prairie Wellness,4.5,15,Mental health clinic,"3209 Ingersoll Ave #100, Des Moines, IA 50312, United States","H8PQ+JJ Des Moines, Iowa, USA",http://prairiewellness.com/,+1 515-993-3845,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ScfgdsGIIoqFMVEiAXuVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.52115&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:23:58.065Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,,,
https://www.google.com/maps/place/Divine+Direction+By+Mia/data=!4m7!3m6!1s0x87ee9f723c1c2589:0xbd3171c76a21004!8m2!3d41.5830502!4d-93.659987!16s%2Fg%2F11hz9d0m9y!19sChIJiSUcPHKf7ocRBBCidhwX0ws,Divine Direction By Mia,5.0,129,Wellness center,"414 31st St 2nd Floot, Des Moines, IA 50312, United States","H8MR+62 Des Moines, Iowa, USA",https://divinedirection.net/,+1 515-577-5243,Closed · Opens 11 am,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNtc6zjuvTlHkgXbEqxo-vFVeWWpVRwMIMEYPAd=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:03.070Z,11 am–5 pm,11 am–6 pm,Closed,Closed,11 am–6 pm,12–3 pm,Closed,,,
https://www.google.com/maps/place/Gilbert+Wellness+Center/data=!4m7!3m6!1s0x87ee9c488da595f1:0x9477ea0c05b9a1df!8m2!3d41.5862289!4d-93.6576522!16s%2Fg%2F1th5k01t!19sChIJ8ZWljUic7ocR36G5BQzqd5Q,Gilbert Wellness Center,4.9,65,Chiropractor,"2925 Ingersoll Ave #2, Des Moines, IA 50312, United States","H8PR+FW Des Moines, Iowa, USA",https://www.gilbertwellness.com/,+1 515-278-0456,Closed · Opens 2 pm,,https://lh3.googleusercontent.com/p/AF1QipOL1w1otOfK5ToAnVWUeOLMOP6JxyvKsLsG4Wzv=w408-h262-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:07.905Z,"6–9:30 am, 2–5 pm",2–6 pm,"7–9:30 am, 2–5 pm","9–10:30 am, 2:30–6 pm",6–9:30 am,Closed,Closed,,,
https://www.google.com/maps/place/Healing+Soul+Transformations/data=!4m7!3m6!1s0x87ee99461478f967:0x94d9b65cb2fbf4b!8m2!3d41.5830502!4d-93.659987!16s%2Fg%2F11ln53y1sq!19sChIJZ_l4FEaZ7ocRS78vy2WbTQk,Healing Soul Transformations,5.0,5,Alternative medicine practitioner,"414 31st St, Des Moines, IA 50312, United States","H8MR+62 Des Moines, Iowa, USA",https://healingsoultransformations.com/,+1 615-202-0166,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoe0U6CuiCrVEIr1ZvBYz5Pm2eS3fyX7YFfoeIdT_s6mqg3AFMLN2rNBnFLmditIDht7AajUnd9pLJ1JIP-r7Tpw4_2QXBFqD4EonEFHErGTjx-gDeOJS6X_hpg0RAc2pTWD60=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:12.712Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/DMU+Clinic+%E2%80%94+Osteopathic+Manual+Medicine/data=!4m7!3m6!1s0x87ee995ffef8b38d:0x3e14d255b508ab25!8m2!3d41.5836628!4d-93.6608585!16s%2Fg%2F11s5v08rn1!19sChIJjbP4_l-Z7ocRJasItVXSFD4,DMU Clinic — Osteopathic Manual Medicine,4.6,12,Medical clinic,"3200 Grand Ave 9th Floor, Des Moines, IA 50312, United States","H8MQ+FM Des Moines, Iowa, USA",https://www.dmuclinic.org/services/osteopathic-manual-medicine/,+1 515-271-1722,"Open · Closes 5 pm

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOWlw_vwpZxJtDi9beirUtILV8hl-hkfj-PLe_f=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:17.796Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/%E2%80%8BSophron+Life,+LLC/data=!4m7!3m6!1s0x87ee99ae68455555:0xfd2ae5a2f1be3913!8m2!3d41.5905953!4d-93.6134301!16s%2Fg%2F11h56122q3!19sChIJVVVFaK6Z7ocREzm-8aLlKv0","​Sophron Life, LLC",,,Wellness center,"300 E Grand Avenue Suite 160, 300 E Grand Avenue Suite 160, Studio 116 Des Moines, IA Studio 116, 300 E Grand Ave, Des Moines, IA 50309, United States","H9RP+6J Des Moines, Iowa, USA",,+1 515-724-2007,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=azltFct9DaH6yLC6mHZFqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.26202&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:20.588Z,,,,,,,,,,
https://www.google.com/maps/place/Central+Health+Chiropractic/data=!4m7!3m6!1s0x87ee992d110bc9d9:0x2af8ce7923c17e8e!8m2!3d41.5779931!4d-93.6239236!16s%2Fg%2F11fm552mnv!19sChIJ2ckLES2Z7ocRjn7BI3nO-Co,Central Health Chiropractic,5.0,159,Chiropractor,"500 SW 7th St # 205, Des Moines, IA 50309, United States","H9HG+5C Des Moines, Iowa, USA",https://www.centralhealthdesmoines.com/,+1 515-971-6143,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPG10L5Xozh2c0WRv8ZA_-Esv-MALAqEMMetol8=w408-h376-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:25.389Z,7 am–6 pm,12–6 pm,7 am–6 pm,12–6 pm,9 am–2 pm,Closed,Closed,,,
https://www.google.com/maps/place/Alexander+Technique+DSM/data=!4m7!3m6!1s0x87ee99b2179724f1:0x49a9dbf2a55cbb53!8m2!3d41.588873!4d-93.610494!16s%2Fg%2F11pkk990f4!19sChIJ8SSXF7KZ7ocRU7tcpfLbqUk,Alexander Technique DSM,5.0,3,Alternative medicine practitioner,"309 E 5th St, Des Moines, IA 50309, United States","H9QQ+GR Des Moines, Iowa, USA",https://www.alexandertechniquedsm.com/contact,+1 917-538-5288,Closed · Opens 5 pm Thu,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO9DBpvH0KmXidVDzeoY_O6GpTwFCH9CcXHCfMP=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:30.275Z,Closed,Closed,Closed,5–7 pm,9 am–2 pm,9 am–2 pm,Closed,,,
https://www.google.com/maps/place/Natural+Green+Healing+-+Medical+Marijuana+Card+%26+Renewals/data=!4m7!3m6!1s0x87ee99887ff92151:0x60b85313135ac49f!8m2!3d41.5862394!4d-93.6243924!16s%2Fg%2F11krl0_72b!19sChIJUSH5f4iZ7ocRn8RaExNTuGA,Natural Green Healing - Medical Marijuana Card & Renewals,4.9,13,Medical certificate service,"699 Walnut St 4th FL, Des Moines, IA 50309, United States","H9PG+F6 Des Moines, Iowa, USA",https://naturalgreenhealing4u.com/contact/des-moines-cannabis-card-clinic/,+1 515-505-3944,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gxXoaBHCOT0wT1nmmCdg-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.0726&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:35.175Z,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,Closed,,,
https://www.google.com/maps/place/Iowa+Spine+and+Performance/data=!4m7!3m6!1s0x87ee992ec99cfab3:0xe74dd4806d1f4004!8m2!3d41.5805936!4d-93.6299055!16s%2Fg%2F11rgbrx_80!19sChIJs_qcyS6Z7ocRBEAfbYDUTec,Iowa Spine and Performance,5.0,290,Chiropractor,"210 SW 11th St Suite 3, Des Moines, IA 50309, United States","H9JC+62 Des Moines, Iowa, USA",https://www.iowaspineandperformance.com/,+1 515-303-4176,"Open · Closes 5 pm

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOUriZkWXqvCIe13Dpo2YpPYLLqYEc6D--TWPl4=w408-h271-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:40.088Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,,,
https://www.google.com/maps/place/Neurologist/data=!4m7!3m6!1s0x87ee99003705902d:0x8586d60b54f2adba!8m2!3d41.5993362!4d-93.6212786!16s%2Fg%2F11zjksgx0v!19sChIJLZAFNwCZ7ocRuq3yVAvWhoU,Neurologist,,,Alternative medicine practitioner,"1150 3rd St, Des Moines, IA 50314, United States","H9XH+PF Des Moines, Iowa, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mb8OcKqyrN6TpF9bkiVlug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.69543&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:43.260Z,,,,,,,,,,
https://www.google.com/maps/place/Cryo+Health+%26+Wellness/data=!4m7!3m6!1s0x87ee975d3924d863:0x90c9fe3df35ca6da!8m2!3d41.6071475!4d-93.5720459!16s%2Fg%2F11dyzdnck1!19sChIJY9gkOV2X7ocR2qZc8z3-yZA,Cryo Health & Wellness,,,Holistic medicine practitioner,"2428 Easton Blvd, Des Moines, IA 50317, United States","JC4H+V5 Des Moines, Iowa, USA",,+1 515-371-0659,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gFUnlhH_aqNRgeHucO7fOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.7613&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:48.209Z,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12 am–5 pm,9 am–2 pm,Closed,,,
https://www.google.com/maps/place/True+Roots+Chiropractic/data=!4m7!3m6!1s0x87ee9951597a4bdb:0xf26585ea090aa5fc!8m2!3d41.5930363!4d-93.6417406!16s%2Fg%2F11fkmzsphf!19sChIJ20t6WVGZ7ocR_KUKCeqFZfI,True Roots Chiropractic,5.0,356,Chiropractor,"850 18th St Suite A, Des Moines, IA 50314, United States","H9V5+68 Des Moines, Iowa, USA",https://www.truerootschiro.com/,+1 515-612-7701,Open · Closes 12:30 pm · Reopens 3 pm,,https://lh3.googleusercontent.com/p/AF1QipML-AL9BEEX7HyJFVapFiQ7PnLpOlDfUaZLFvDw=w438-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:53.176Z,"10 am–12:30 pm, 3–6 pm",7–10 am,"10 am–12:30 pm, 3–6 pm","7–10 am, 3–5:30 pm",Closed,Closed,Closed,,,
https://www.google.com/maps/place/Des+Moines+Acupuncture/data=!4m7!3m6!1s0x87ee9ed70ec7b26b:0xc4a6036e12600707!8m2!3d41.585547!4d-93.6708194!16s%2Fg%2F1tvq4p9p!19sChIJa7LHDtee7ocRBwdgEm4DpsQ,Des Moines Acupuncture,5.0,78,Acupuncture clinic,"531 40th St, Des Moines, IA 50312, United States","H8PH+6M Des Moines, Iowa, USA",https://desmoinesacupunctureworks.com/,+1 515-802-6449,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNfUI1z0RwwPjnVD2hJ9JCrl9RHpYS0tKQr1O1G=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:24:58.204Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Complete+Health+Initiative/data=!4m7!3m6!1s0x87ee9f77d41181b7:0xc30f473572431b33!8m2!3d41.6134165!4d-93.6636603!16s%2Fg%2F11svj9l11d!19sChIJt4ER1Hef7ocRMxtDcjVHD8M,Complete Health Initiative,5.0,4,Wellness program,"2104 34th St, Des Moines, IA 50310, United States","J87P+9G Des Moines, Iowa, USA",http://www.thechi.net/,+1 515-988-6854,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP4g_w5xd-H0_1zD3vI5piuBXmmqiP7Azgb0GlC=w408-h725-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:03.095Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Quantum+Hypnosis+Soul+Healing,+LLC./data=!4m7!3m6!1s0xa84c27a057c6c49d:0x63bd61138af1541f!8m2!3d41.5859353!4d-93.659732!16s%2Fg%2F11whq88wtv!19sChIJncTGV6AnTKgRH1TxihNhvWM","Quantum Hypnosis Soul Healing, LLC.",5.0,28,Hypnotherapy service,"3106 Ingersoll Ave, Des Moines, IA 50312, United States","H8PR+94 Des Moines, Iowa, USA",http://www.christinegoodwinqhht.com/,+1 515-868-5756,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNmoVz6aC_oyfuR8m7sDO39iRc5sX1g9lV7VyIx=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:07.790Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,,,
https://www.google.com/maps/place/DSM+Core/data=!4m7!3m6!1s0x87ee9909bff16953:0x6ef3433bb357a068!8m2!3d41.5978318!4d-93.6230727!16s%2Fg%2F11cllmp3hz!19sChIJU2nxvwmZ7ocRaKBXsztD824,DSM Core,4.9,49,Chiropractor,"411 Laurel St #2390, Des Moines, IA 50314, United States","H9XG+4Q Des Moines, Iowa, USA",https://www.dsmcore.com/,+1 515-243-9287,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMj-43Z3An2uiv6t7eA1WtBVg_QvUlO3ZQSWlHC=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:12.843Z,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Active+Care+Chiropractic/data=!4m7!3m6!1s0x87ee9901bc70a443:0xc2e72bf3b0581e6f!8m2!3d41.586119!4d-93.6255152!16s%2Fg%2F12q4x1c8h!19sChIJQ6RwvAGZ7ocRbx5YsPMr58I,Active Care Chiropractic,4.9,15,Chiropractor,"220 655 Walnut St, Des Moines, IA 50309, United States","H9PF+CQ Des Moines, Iowa, USA",http://www.dsmactivecare.com/,+1 515-528-8225,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-NH2hdnjNan5EDb2ne9L3wCkYySi-tYNdrg4tMjt-yEaEm03R08eKtTNYNF44sAOm79TURfHWKfcJ0eOpeeXrKfxayOr1Tyc0fAz6H7MvvmzMgf2AuoZ4Wab_s9Nh2ExUwcIH=w408-h725-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:17.659Z,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Sacred+Health/data=!4m7!3m6!1s0x87ee9f94099cadbd:0xcd8d24a7c52680f1!8m2!3d41.6005862!4d-93.6737604!16s%2Fg%2F11fpphyhhq!19sChIJva2cCZSf7ocR8YAmxackjc0,Sacred Health,5.0,9,Wellness center,"4123 University Ave, Des Moines, IA 50311, United States","J82G+6F Des Moines, Iowa, USA",,+1 515-303-0661,Closed · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM6cMBJxmn7XWk0QIKLAi8lXybyFWF9ygS8h-UA=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:22.478Z,Closed,Closed,9 am–6 pm,9 am–5 pm,11 am–6 pm,10 am–4 pm,11 am–3 pm,,,
"https://www.google.com/maps/place/Jennifer+Greimann,+DNP,AGNP/data=!4m7!3m6!1s0x87ee99e3c8d69ddb:0xce5001f77f86a69c!8m2!3d41.5893684!4d-93.6335436!16s%2Fg%2F11h7hp83lp!19sChIJ253WyOOZ7ocRnKaGf_cBUM4","Jennifer Greimann, DNP,AGNP",,,Nurse practitioner,"1215 Pleasant St #506, Des Moines, IA 50309, United States","H9Q8+PH Des Moines, Iowa, USA",https://doctors.unitypoint.org/provider/Jennifer+Greimann/1167545?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 515-241-4044,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fG61GlGe5Cacq1acxxJkAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.60248&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:27.149Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Capital+Health/data=!4m7!3m6!1s0x87ee99b18392e635:0xacc71cd9ef1a12a5!8m2!3d41.5937113!4d-93.6745278!16s%2Fg%2F12jsmnc7l!19sChIJNeaSg7GZ7ocRpRIa79kcx6w,Capital Health,4.9,225,Chiropractor,"900 42nd St, Des Moines, IA 50312, United States","H8VG+F5 Des Moines, Iowa, USA",https://capitalchirodsm.com/,+1 515-421-4018,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOIeaQ84Qvd31wgX3jA3bwgrEsUU1ku2dJF_3H5=w463-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:31.914Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/Renew+Vitality+Testosterone+Clinic+of+Des+Moines/data=!4m7!3m6!1s0x87ee9930f15b4f5d:0x95252ac88edd4a7f!8m2!3d41.5853461!4d-93.6209511!16s%2Fg%2F11wbxz0lql!19sChIJXU9b8TCZ7ocRf0rdjsgqJZU,Renew Vitality Testosterone Clinic of Des Moines,,,Men's health physician,"309 Court Ave, Des Moines, IA 50309, United States","H9PH+4J Des Moines, Iowa, USA",https://www.vitalityhrt.com/location/testosterone-clinic-of-des-moines-ia/,+1 515-709-4730,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3KI68ZpqHvVwwBYHbBlsuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.24313&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:36.588Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,,,
https://www.google.com/maps/place/Des+Moines+University+Clinic/data=!4m7!3m6!1s0x87ee992ab598fca1:0x484e6684fc71ce63!8m2!3d41.5836628!4d-93.6608585!16s%2Fg%2F1v27w186!19sChIJofyYtSqZ7ocRY85x_IRmTkg,Des Moines University Clinic,4.2,46,Medical clinic,"3200 Grand Ave, Des Moines, IA 50312, United States","H8MQ+FM Des Moines, Iowa, USA",https://www.dmuclinic.org/,+1 515-271-1700,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNjDnmcJWkHtQ5nL7Hz-C2xTPSg9Dk_zq0lDHM4=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:41.543Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Skywalk+Chiropractic+Clinic/data=!4m7!3m6!1s0x87ee99aaf7908be7:0xe3a1f9ba9ae5397f!8m2!3d41.5862267!4d-93.6214439!16s%2Fg%2F1v_z4wr6!19sChIJ54uQ96qZ7ocRfznlmrr5oeM,Skywalk Chiropractic Clinic,4.7,14,Chiropractor,"300 Walnut St #205, Des Moines, IA 50309, United States","H9PH+FC Des Moines, Iowa, USA",https://skywalkchiro.com/,+1 515-246-8621,Open · Closes 2 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=maAtwji4xQde2_GO0Bm5ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.26845&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:46.439Z,7 am–2 pm,7 am–2 pm,7 am–2 pm,7 am–2 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Whole+Health+Chiropractic+Wellness+Center/data=!4m7!3m6!1s0x87ee9ec53b538815:0x7467e136ad33745c!8m2!3d41.6006364!4d-93.6751986!16s%2Fg%2F1tx1trbx!19sChIJFYhTO8We7ocRXHQzrTbhZ3Q,Whole Health Chiropractic Wellness Center,4.9,93,Chiropractor,"4217 University Ave, Des Moines, IA 50311, United States","J82F+7W Des Moines, Iowa, USA",https://wholehealthdesmoines.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1156620677645979503,+1 515-277-0366,Open · Closes 12 pm · Reopens 2:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMlWA7zlQ2LeG0gkgruO9Prg0s5k3CkLSPJB07m=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:51.397Z,"8:30 am–12 pm, 2:30–6 pm","8:30 am–12 pm, 2:30–6 pm",2:30–6 pm,"8:30 am–12 pm, 2:30–6 pm",Closed,Closed,Closed,,,
https://www.google.com/maps/place/Hands-On+DSM./data=!4m7!3m6!1s0x87ee992ba997dccb:0x77ed9a2e00c87b94!8m2!3d41.585901!4d-93.659676!16s%2Fg%2F11rxhz_1sh!19sChIJy9yXqSuZ7ocRlHvIAC6a7Xc,Hands-On DSM.,,,Alternative medicine practitioner,"3106 Ingersoll Ave, West Des Moines, IA 50265, United States","H8PR+94 West Des Moines, Iowa, USA",,+1 515-708-4389,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gq4PMnrAs4KT_UrWItpIdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.97961&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:54.011Z,,,,,,,,,,
https://www.google.com/maps/place/Stickel+Jeff+DC/data=!4m7!3m6!1s0x87ee992bd63e9e7b:0xb51ad1a81b96c2ab!8m2!3d41.5862289!4d-93.6576522!16s%2Fg%2F1td6n6cy!19sChIJe54-1iuZ7ocRq8KWG6jRGrU,Stickel Jeff DC,5.0,5,Chiropractor,"2925 Ingersoll Ave #2, Des Moines, IA 50312, United States","H8PR+FW Des Moines, Iowa, USA",http://adiochiropracticclinic.com/,+1 515-277-2925,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3u8T-5LjB3Psal-uCtHk6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.469058&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Dallas+Center+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:25:57.064Z,,,,,,,,,,
