placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,friday,saturday,sunday,monday,tuesday,wednesday,thursday,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Asheville+Garage+Door+LLC/data=!4m7!3m6!1s0x8859f6d4fbc71129:0xff18882bfa4c35b8!8m2!3d35.602348!4d-82.3881884!16s%2Fg%2F11c6qqc9qw!19sChIJKRHH-9T2WYgRuDVM-iuIGP8,Asheville Garage Door LLC,5.0,292,Garage door supplier,"2530 US-70, Swannanoa, NC 28778, United States","JJ26+WP Swannanoa, North Carolina, USA",https://www.ashevillegaragedoor.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 828-374-8971,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNvyiB_vriqJY--6xMXDUp8sSZh1aSTRWhkDoVs=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:11.682Z,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/DIY+Garage+Door+Parts/data=!4m7!3m6!1s0x885143eb53e4b91f:0x935249febc85040f!8m2!3d35.858605!4d-81.0260632!16s%2Fg%2F11qr9syv6z!19sChIJH7nkU-tDUYgRDwSFvP5JUpM,DIY Garage Door Parts,4.5,24,Garage door supplier,"1749 Midway Rd, Stony Point, NC 28678, United States","VX5F+CH Stony Point, North Carolina, USA",https://diygaragedoorparts.com/,+1 866-813-7899,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQxIzLQyyt14tzVSLne-eMafPNGDz0OqJIWrCrUobaZorSWiRDNX-2cqbPHPKBlA8uxGXYry4YqMQOD9OP-UsQsj59buTB8waBrqqw8A94XrnjwaM1XENLor5bU8PVFfuYtHNV=w408-h544-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:16.861Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Mr.+Tire+Auto+Service+Centers/data=!4m7!3m6!1s0x8850fa3aeaa8a0cf:0xa13f88b99b25d729!8m2!3d36.2200172!4d-81.6599556!16s%2Fg%2F1hc1ndgc9!19sChIJz6Co6jr6UIgRKdclm7mIP6E,Mr. Tire Auto Service Centers,4.5,590,Tire shop,"167 Jefferson Rd, Boone, NC 28607, United States","68CR+22 Boone, North Carolina, USA",https://locations.mrtire.com/nc/boone/167-jefferson-road?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1422,+1 828-278-3007,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzrvdLx1gwYfjvPkgzxusDv7mxMS5pN_78b4ovTDjnE02uq_ESjdck1SpC-b5GL3X1pSYTrcm6MbJMBXlGIcgXCky6CbEwoEBNAvKKlfwbV_i9SZCgaQy7k3OgjOSIOfhhgsduh=w408-h543-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:22.424Z,7:30 am–7 pm,7:30 am–6 pm,9 am–5 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/A%26R+Garage+Door+Service/data=!4m7!3m6!1s0x8856aad3c6b68c41:0x6f7af4be82826d6c!8m2!3d35.2808704!4d-80.906635!16s%2Fg%2F11gfgn8zsm!19sChIJQYy2xtOqVogRbG2Cgr70em8,A&R Garage Door Service,4.8,97,Garage door supplier,,,https://charlottegaragedoorservice.com/,+1 980-435-1485,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP2sX0dM9I8Z58wOoW6GaJBx8WIwQ5c17-lGh_u=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:27.620Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Hampton%27s+Body+Shop+Inc/data=!4m7!3m6!1s0x8850fa4310fcca17:0x96efedb76b200abc!8m2!3d36.201956!4d-81.6658084!16s%2Fg%2F1tfqghl1!19sChIJF8r8EEP6UIgRvAoga7ft75Y,Hampton's Body Shop Inc,4.5,193,Auto body shop,"169 Boone Docks St, Boone, NC 28607, United States","682M+QM Boone, North Carolina, USA",,+1 828-264-3924,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAWWKKFXYkI7lwwXwOd85qXBGzftn1LIqNV7AyECTcjL4uRAXBd2bNIApyPINI0vQ7ckvlS77c18qqq8WJGly2WDKOnET1i9u5u2M4w2qE9LPl6nS63GPBm5zumbYZHq3VrDY=w408-h306-k-no,false,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:32.757Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Regal+Boone/data=!4m7!3m6!1s0x89a98b5c0f8fb47f:0x34573f852408c69f!8m2!3d36.2188814!4d-81.6617206!16s%2Fg%2F1th2980z!19sChIJf7SPD1yLqYkRn8YIJIU_VzQ,Regal Boone,3.9,867,Movie theater,"210 New Market Blvd, Boone, NC 28607, United States","689Q+H8 Boone, North Carolina, USA",https://www.regmovies.com/theatres/regal-boone-cinema-0217?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 844-462-7342,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2Iw1763zjILe-y-HcvCKvNlAscraycmBshM9TDWMoV1Vzsxn1qiBP0yuKl0mXgv_94W8liVW3JytjyonGWBo9s8D68vC2QZFyhM81oMscomxUh6XHLLPBF6FKeFEA4_iCAJ8LSw=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:35.665Z,,,,,,,,LGBTQ+ friendly,"Theater complex with multiple screens featuring new release films, plush seating & concession stand.",,
"https://www.google.com/maps/place/Sensible+Build,+Inc./@36.3337014,-81.7452647,17z/data=!3m1!4b1!4m6!3m5!1s0x8850fb066beb1cef:0x47db7cadcf819daf!8m2!3d36.3337014!4d-81.7452647!16s%2Fg%2F11b6hrcy5w","Sensible Build, Inc.",4.6,10,Construction company,"7762 Old US Hwy 421, Zionville, NC 28698, United States","87M3+FV Zionville, North Carolina, USA",http://www.sensiblebuild.com/,+1 828-674-9421,Open ⋅ Closes 4 am,,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:42.494Z,8 am–4 am,Closed,Closed,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,,,,
https://www.google.com/maps/place/RubiTrux/data=!4m7!3m6!1s0x8850fa3de2c8b2fb:0x3eb09605102047a0!8m2!3d36.2168994!4d-81.6684361!16s%2Fg%2F1260vg2b3!19sChIJ-7LI4j36UIgRoEcgEAWWsD4,RubiTrux,4.7,167,Auto parts store,"465 E King St, Boone, NC 28607, United States","688J+QJ Boone, North Carolina, USA",https://www.rubitrux.com/,+1 828-675-8789,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdShnSGUAxvWEeOdyxHCwKS2YYz_LwJ0dvf_ncUscQP-Blsc4nTvLHdLjN1jivYorPELz_o1paS3gXEKIJr2joT9i9dWa37iCdFNnkfNER6vRJiISYfKrIZPL8a87A2DlLDQ9SHw=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:47.624Z,8 am–5:30 pm,9 am–1 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Appalachian+Auto+Glass/data=!4m7!3m6!1s0x8850fa304f829ebd:0x7c474cb706a89e0b!8m2!3d36.2134469!4d-81.6681787!16s%2Fg%2F1ttphlfp!19sChIJvZ6CTzD6UIgRC56oBrdMR3w,Appalachian Auto Glass,4.9,128,Auto glass shop,"309 NC-105 Extension, Boone, NC 28607, United States","687J+9P Boone, North Carolina, USA",http://www.appautoglass.com/,+1 828-262-3420,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMlb-UFGve7L2EX5kGNmmLmxBTgZxfOR3PMcPCE=w819-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:52.908Z,8 am–5 pm,Closed,Closed,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Cleveland+County+Garage+Doors/data=!4m7!3m6!1s0x885731df22d69007:0x299a08e2ea40b9cc!8m2!3d35.4177308!4d-81.5372084!16s%2Fg%2F11cs3fkbgt!19sChIJB5DWIt8xV4gRzLlA6uIImik,Cleveland County Garage Doors,5.0,64,Garage door supplier,"212 E Stage Coach Trail, Lawndale, NC 28090, United States","CF97+34 Lawndale, North Carolina, USA",https://clevelandcountygaragedoors.com/?utm_campaign=google&utm_medium=local&utm_source=google_business_profile,+1 704-472-9367,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO2gjvt-nP97iqgztuZBjJNal96IkQSAuP8bhly=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:47:57.974Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/All+Service+Locksmith/data=!4m7!3m6!1s0x8850fa08060c389d:0xea12a73e8223882b!8m2!3d36.2513841!4d-81.691984!16s%2Fg%2F11b6jbsbg_!19sChIJnTgMBgj6UIgRK4gjgj6nEuo,All Service Locksmith,4.8,321,Locksmith,,,https://www.boonelock.com/,+1 828-467-2887,Open ⋅ Closes 3 am,https://lh3.googleusercontent.com/p/AF1QipOw8CIqV1lmNBvieUQfOEtMUGNKQgfNYFTy0d02=w408-h249-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:02.765Z,9 am–3 am,9 am–3 am,10 am–12 am,9 am–3 am,9 am–3 am,9 am–3 am,9 am–3 am,,,,
https://www.google.com/maps/place/Arrow+Door+%2F+Adam+Garage+Door/data=!4m7!3m6!1s0x88512e4a6bd25ea9:0xc70e2206d7cafef0!8m2!3d35.7317427!4d-81.3631358!16s%2Fg%2F1tfkw_ym!19sChIJqV7Sa0ouUYgR8P7K1wYiDsc,Arrow Door / Adam Garage Door,4.9,49,Garage door supplier,"1425 Main Ave Dr NW, Hickory, NC 28601, United States","PJJP+MP Hickory, North Carolina, USA",https://arrow4doors.com/,+1 828-328-3311,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNROIkJ-1nqs-WtYXIWA3c1kj65FRsL6m4tkg23=w408-h272-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:07.871Z,8 am–2 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x8859eded6eddf78b:0x2bf66d7016280584!8m2!3d35.425752!4d-82.4746274!16s%2Fg%2F11h0b1v7b4!19sChIJi_fdbu3tWYgRhAUoFnBt9is,Precision Garage Door Service,4.8,412,Garage door supplier,,,https://precision-door.com/locations/expert-garage-door-repairs-in-asheville-nc/?utm_campaign=gmb,+1 828-548-1574,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPU8cijQr8jLDH4VwVdwqhn7MHrWiV6W2AwFo4E=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:12.943Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Mr.+Tire+Auto+Service+Centers/data=!4m7!3m6!1s0x8850fa44df19f827:0x145cd108bed49574!8m2!3d36.2012506!4d-81.6610753!16s%2Fg%2F1tfbz4ps!19sChIJJ_gZ30T6UIgRdJXUvgjRXBQ,Mr. Tire Auto Service Centers,3.8,708,Tire shop,"1563 Blowing Rock Rd, Boone, NC 28607, United States","682Q+GH Boone, North Carolina, USA",https://locations.mrtire.com/nc/boone/1563-blowing-rock-road?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1412,+1 828-262-3555,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxAsYsGGGmgDm_NyZkleVXM4HUnVRALGcji2zb9GQbcmLsEd1QDuSL1clqKdyJxE_6WFbXG_dIRiURBi4KJV-Pr11AU400ZFM8cg_AmMjzUxFZWoMBdCQ5brCyFrSUq_9L0xykM=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:18.042Z,7:30 am–7 pm,7:30 am–6 pm,9 am–5 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,LGBTQ+ friendly,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/ProTec+-+Garage+Doors+of+Hickory/data=!4m7!3m6!1s0x88513014a699b0f9:0xe3e45bdb1d957f03!8m2!3d35.7110546!4d-81.319387!16s%2Fg%2F11c20f4wm1!19sChIJ-bCZphQwUYgRA3-VHdtb5OM,ProTec - Garage Doors of Hickory,5.0,220,Garage door supplier,,,https://protecgaragedoor.com/hickory/,+1 828-267-0357,Closes soon ⋅ 6 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOdWiXziuGJplDb79sohwGCLVPMmhUkLehCJCqk=w408-h272-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:22.973Z,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ASAP+Garage+Doors/data=!4m7!3m6!1s0x8859f3a7d7de59c7:0x19dbb672373c4e48!8m2!3d35.5476469!4d-82.5300172!16s%2Fg%2F11bw3x2ng2!19sChIJx1ne16fzWYgRSE48N3K22xk,ASAP Garage Doors,4.8,319,Garage door supplier,"85 Shiloh Rd, Asheville, NC 28803, United States","GFX9+3X Asheville, North Carolina, USA",https://www.asapgaragedoors.com/?utm_campaign=gmb&y_source=1_mji2ntiwnjetnze1lwxvy2f0aw9ulndlynnpdgu=,+1 828-237-4548,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOmJc67mo1ol3zGtu3iMH4FLhkG824H5lEJgdO2=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:27.901Z,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x885a883b3351539f:0xb57ac68238cc4792!8m2!3d36.453292!4d-82.466687!16s%2Fg%2F11cmbnms3_!19sChIJn1NRMzuIWogRkkfMOILGerU,Precision Garage Door Service,4.8,632,Garage door supplier,"5512 Fort Henry Dr, Kingsport, TN 37663, United States","FG3M+88 Kingsport, Tennessee, USA",https://www.precision-door.com/locations/expert-garage-door-repairs-in-bristol-tn?utm_source=GMBlisting_JohnsonCity/&utm_medium=organic,+1 423-250-2904,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNryLhg6mOcUgSHKnKLkMbYEGMGOki3T87kH54K=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:33.091Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Kelley+Bros+Tire+%26+Auto/data=!4m7!3m6!1s0x8850fa3aa19f3b51:0x26f716bde300b5d8!8m2!3d36.2200156!4d-81.6585646!16s%2Fg%2F1tfkw_x_!19sChIJUTufoTr6UIgR2LUA470W9yY,Kelley Bros Tire & Auto,4.5,129,Tire shop,"139 Tarheel Ln, Boone, NC 28607, United States","68CR+2H Boone, North Carolina, USA",http://kelleybrostire.com/,+1 828-264-8846,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzSoNI-6XNwizaD_AgaTC1OE9b6OEs6XNfxXxCMV197MiqrluLQTBtZlyVZ83KTNHCcyO8wzWHVpKZdt2GnM7j6kGQx2WXQ0IIRwcpklg3SmogPVHYUH7X2FlBVifXXFpYYhSkB=w408-h680-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:38.461Z,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,,· In-store pick-up,,
https://www.google.com/maps/place/A+J%27s+Tire+%26+Auto/data=!4m7!3m6!1s0x8850fa15e29b95bd:0x63dfa020737ed439!8m2!3d36.216659!4d-81.670089!16s%2Fg%2F1tvm3gd1!19sChIJvZWb4hX6UIgROdR-cyCg32M,A J's Tire & Auto,4.7,191,Tire shop,"359 E King St, Boone, NC 28607, United States","688H+MX Boone, North Carolina, USA",,+1 828-265-1150,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPqSe9oAyYsU-sMyk62kQCFuRJiHmHRfloKd5G-R64VWy2Wda_xHgqnHBg15dgHT4E0k20llO3CypFXkTlzi6PCrLYE12Jo5WrzQ5N6HHb-06qV7JXYoAANx5TgBJpESYCKoZrDg=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:43.438Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Integrity+Garage+Doors/data=!4m7!3m6!1s0x8859f15ac9918bd5:0xe2f1aaaf97899367!8m2!3d35.6340448!4d-82.531499!16s%2Fg%2F11kzz3lxhx!19sChIJ1YuRyVrxWYgRZ5OJl6-q8eI,Integrity Garage Doors,5.0,166,Garage door supplier,"128 Spooks Branch Rd, Asheville, NC 28804, United States","JFM9+JC Asheville, North Carolina, USA",https://integritygaragedoorsinc.com/,+1 828-747-8575,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPREZaCnoQ1mXL08saW9B3YrjSJI1Le2ZmNbaPS=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:48.534Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Appalachian+Antique+Mall/data=!4m7!3m6!1s0x8850fa0e910f6557:0xc602a27ea1d5304e!8m2!3d36.2183149!4d-81.6839788!16s%2Fg%2F1tdzgpqf!19sChIJV2UPkQ76UIgRTjDVoX6iAsY,Appalachian Antique Mall,4.2,182,Antique store,"631 W King St, Boone, NC 28607, United States","6898+8C Boone, North Carolina, USA",https://www.facebook.com/Appalachian-Antique-Mall-Ltd-110716307322769/?ref=py_c,+1 828-268-9988,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy9AbB-CkxPlpHwg26BjCL8_YFxDXub0lLzp7Wm5Gux2qjM8-i7OGC8kbALCk58BqhedNz_u4aT5Tj7PUgRnYcFEO-UezsiouyfFEhd5wZ1Wu2lf4NHNCC-KN2a8MAF2l1Tmn_3=w408-h544-k-no,false,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:53.648Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,,,,
https://www.google.com/maps/place/Republic+Services+of+North+Carolina;+Boone/data=!4m7!3m6!1s0x885a09ecf04f0b57:0x6e86b45984e737f6!8m2!3d36.2145194!4d-81.6401675!16s%2Fg%2F1vljh0mc!19sChIJVwtP8OwJWogR9jfnhFm0hm4,Republic Services of North Carolina; Boone,2.1,23,Garbage collection service,"300 Brook Hollow Rd, Boone, NC 28607, United States","6975+RW Boone, North Carolina, USA",https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,+1 828-264-3689,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOsQhISoMW2-Z43XOyX9gFW3k0z0xKpapODeDVn=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:48:58.855Z,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,,,,
https://www.google.com/maps/place/All+Weather+Garage+Doors/data=!4m7!3m6!1s0x4b42eb1c10569bfd:0x9b89739ca30eba6d!8m2!3d35.5045225!4d-81.1178436!16s%2Fg%2F11vpy3p36r!19sChIJ_ZtWEBzrQksRbboOo5xziZs,All Weather Garage Doors,5.0,25,Garage door supplier,,,https://allweathergaragedoors.com/,+1 704-625-5146,,https://lh3.googleusercontent.com/p/AF1QipMxi3A3BQiyQlNAaIGgtsi40VgOp8AZnuUdgTyI=w408-h408-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:49:03.693Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/QuickFix+Garage+Door+Service+-+Charlotte+NC/data=!4m7!3m6!1s0x8854213ac0e6a86b:0xbd0730c4adb46c99!8m2!3d34.9862805!4d-80.7717534!16s%2Fg%2F11g061fv7h!19sChIJa6jmwDohVIgRmWy0rcQwB70,QuickFix Garage Door Service - Charlotte NC,5.0,1821,Garage door supplier,,,http://quickfixgaragedoorservice.com/,+1 704-569-4111,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipO9j2j6GvttKHbHzTe7iNwx3zH74lhYf-xmkZk4=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:49:08.561Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ProTec+-+Garage+Doors+of+Statesville/data=!4m7!3m6!1s0x88515945bb3bc9ef:0x4a44ddd89e69a1f6!8m2!3d35.786318!4d-80.8745666!16s%2Fg%2F11c5g6p80m!19sChIJ78k7u0VZUYgR9qFpntjdREo,ProTec - Garage Doors of Statesville,4.9,66,Garage door supplier,,,https://protecgaragedoor.com/statesville/,+1 704-253-8038,Closes soon ⋅ 6 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPbTWYI5nwRnStOptD36FHe0WfBdqkS2GZ4yoUl=w408-h272-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-07T22:49:13.571Z,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,,,,
https://www.google.com/maps/place/New+River+Building+Supply/data=!4m7!3m6!1s0x8850ed53ca73678d:0x36bd82c603a980c4!8m2!3d36.1407483!4d-81.8556996!16s%2Fg%2F1vcl4g3x!19sChIJjWdzylPtUIgRxICpA8aCvTY,New River Building Supply,4.9,71,Hardware store,"2340 Tynecastle Hwy, Banner Elk, NC 28604, United States","44RV+7P Banner Elk, North Carolina, USA",http://www.newriverbuilding.com/,+1 828-898-5660,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7AuK58eYSNQzrGS8yF-U9ag_ciNCp4v4uOpNifnyQ0sXrtmQ5dyTUN0WkMd-y8EStDAAZQZwNIoKgL5_axxnwOXZa9GjuBRpxachlt1Q-JORsSrwZK9tSqA6b9zdPEQmB8mAa=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:49:34.892Z,7 am–5 pm,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,,· In-store shopping · In-store pick-up · Delivery,,
"https://www.google.com/maps/place/VPC+Builders,+LLC/data=!4m7!3m6!1s0x8850e54503c83f67:0xae77b9fcb0e28f32!8m2!3d36.1440616!4d-81.8585529!16s%2Fg%2F1hhw99drw!19sChIJZz_IA0XlUIgRMo_isPy5d64","VPC Builders, LLC",4.7,30,Home builder,"2059 Tynecastle Hwy, Banner Elk, NC 28604, United States","44VR+JH Banner Elk, North Carolina, USA",http://www.vpcbuilders.com/,+1 828-295-0707,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPgyelUBou1UcyHfDM54GHxyyiyK4G3607mvTHj=w408-h305-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:49:39.943Z,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/J.A.C.K.S.+Glass+Inc./data=!4m7!3m6!1s0x8850ed4f78fe5963:0x75b8bb9c9cd4b660!8m2!3d36.1487086!4d-81.8594073!16s%2Fg%2F11f3zg8p6z!19sChIJY1n-eE_tUIgRYLbUnJy7uHU,J.A.C.K.S. Glass Inc.,5.0,25,Glass & mirror shop,"65 Orchard Ln, Banner Elk, NC 28604, United States","44XR+F6 Banner Elk, North Carolina, USA",http://www.jacksglassnc.com/,+1 828-733-9600,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPAwhb44CJcYHTMJCqx6-fqrNGdq-YSbExkbOgp=w408-h394-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:49:45.367Z,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,,,,
