placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Home+One+Home+Improvement+Services/data=!4m7!3m6!1s0x89c6231cab91e5cd:0x34c1e4a68b759809!8m2!3d40.0975283!4d-76.3053771!16s%2Fg%2F1v76_mcq!19sChIJzeWRqxwjxokRCZh1i6bkwTQ,Home One Home Improvement Services,4.5,75,General contractor,"2600 Lititz Pike, Lancaster, PA 17601, United States","3MXV+2R Lancaster, Pennsylvania, USA",http://www.homeoneservices.com/,+1 717-581-3474,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqi0q54b1SCCge1WuAAsn3wXP6kmzXWUwcX8l6skbCkb0Ar8MaEIBMIKuU2RbQexx_z0MDiaThbqSOmoP5OkjZH8ZR4PDBg_17GxAfH0_vRXC02wfeZo5dKwJB721EHL1oDfjDy=w624-h240-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:51:52.766Z,,,
https://www.google.com/maps/place/The+Lancaster+House+Painter/data=!4m7!3m6!1s0x89c6244589d366c5:0x3f80f72e0515d2ff!8m2!3d40.0350804!4d-76.3328002!16s%2Fg%2F11f4qmfnc6!19sChIJxWbTiUUkxokR_9IVBS73gD8,The Lancaster House Painter,5.0,31,Painting,"1202 Maple Ave, Lancaster, PA 17603, United States","2MP8+2V Lancaster, Pennsylvania, USA",https://lancasterhousepainter.com/,+1 717-925-4252,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSve_HajI7OIAuyaufSicGq8HfwVZ-beixSCmRxTHobPMAHm9COxA6NqcIUL6-6j54u4DZ0ehhZNbMwDsqWmImc5qB-3t8hsmA8BCEQcfmLzzq1FL5hg28S87M91l4QPVP-w8X=w408-h270-k-no,true,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6 pm,8 am–12:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:51:57.632Z,,,
"https://www.google.com/maps/place/Moonshot+Roofing,+LLC/data=!4m7!3m6!1s0x89c627a4fde76823:0x88b582e6a0a98b36!8m2!3d40.0488963!4d-76.4395584!16s%2Fg%2F11wqb83bdm!19sChIJI2jn_aQnxokRNoupoOaCtYg","Moonshot Roofing, LLC",5.0,115,Roofing contractor,"385 Summit Dr, Columbia, PA 17512, United States","2HX6+H5 Columbia, Pennsylvania, USA",https://moonshotroofing.com/?utm_source=google&utm_medium=Organic&utm_campaign=gbp,+1 717-366-7262,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqU6W_coLe9BfQw97fcF-kSdSQ7XZP9qXTimnSluoyNoM-gtzj-muClXY7b2tWXezZ_vgtT-CxLnGFU5JRAiOEuQNsEn-Xt-4KjalyseCw0jf83CvDov56qYLoc8mp-x4d798Jr42Gw9Jc=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:02.366Z,,,
https://www.google.com/maps/place/The+Mold+Removers+LLC/data=!4m7!3m6!1s0xa24ea59366155809:0x13b01fe84cb1f7!8m2!3d40.189697!4d-76.7504634!16s%2Fg%2F11l32979pc!19sChIJCVgVZpOlTqIR97FM6B-wEwA,The Mold Removers LLC,4.9,150,Water damage restoration service,,,https://themoldremoversllc.com/,+1 717-673-2656,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwern9PikPz8HKfPE1M1amiFlqafLNaD-BdEeI0tMxbvnU2HUEG_sLo7VCgGee2iOJ6NtAJ9PNn83MU2Ro9pcMPgxh-ir0X3jKeySA04xR0gerWaDvqVdhDM7KqE726S7xtSXY2vAdZi6wmMr=w499-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:07.317Z,,,
https://www.google.com/maps/place/Top+Colors+LLC/data=!4m7!3m6!1s0x89c6257dcbcfc90d:0xf79873f046403c32!8m2!3d40.0418875!4d-76.4096184!16s%2Fg%2F11fpsdqkdz!19sChIJDcnPy30lxokRMjxARvBzmPc,Top Colors LLC,5.0,1,Painting,"115 N Donerville Rd Suite-D, Mountville, PA 17554, United States","2HRR+Q5 Mountville, Pennsylvania, USA",http://brand.site/topcolorsllc,+1 717-553-3542,"Closed · Opens 9 am

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepV8HnCgdrF6flyn_ICcarENKw1W3aKEmF-fBJPcpA_YNuGI2YJEYMOjtOZwKl2JOt7Hfc5U6IYHR5GStXVu3nWqj0kHahORL3t9PezXHV7ONWhExOwaUTNUzlzoAJ9ihzK89OM9g=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:12.113Z,,,
https://www.google.com/maps/place/Topline+Heating+%26+Air/data=!4m7!3m6!1s0x89c6259dff144529:0xcad84ab1cffbc949!8m2!3d40.0336779!4d-76.3170612!16s%2Fg%2F11rrvswr2y!19sChIJKUUU_50lxokRScn7z7FK2Mo,Topline Heating & Air,4.8,2291,HVAC contractor,"655 Manor St, Lancaster, PA 17603, United States","2MMM+F5 Lancaster, Pennsylvania, USA",https://toplineair.com/services/air-conditioning-repair-in-lancaster/?utm_campaign=gmb,+1 717-347-0410,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0e_8gO2zi-6Ewmj8IX55jEt-cFfimXni3mGLQNg283HRx9ZcQdGjVzR6ScpS6Gkbw5wE1nMvO2E9p5hUVgbBQkNwWwa9r-ZaIbj3NjHXKjZROS3Ct21U7s_16yFLkXALLoKs4=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:17.083Z,,,
https://www.google.com/maps/place/Lancaster+Commercial+Cleaning+Service/data=!4m7!3m6!1s0x89c6405070be7e1d:0xdec0409bee5e77f0!8m2!3d39.965687!4d-76.2492335!16s%2Fg%2F11bx09zjvx!19sChIJHX6-cFBAxokR8Hde7ptAwN4,Lancaster Commercial Cleaning Service,5.0,3,Cleaning service,,,http://www.lancastercommercialcleaningservice.com/,+1 717-983-4307,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq84dG_NUicD79eiCkGsypSKM2ixw0xmuEU_5J9TKp-i0K2CMC-K122flI3WWkmW379BzPO37Vu3WfH9hEL8IKndFFPPirWTN0CM1cDfpGy9RkXubqbZyfBjI_mcGKQG3mYjhwK5Q=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:22.262Z,,,
https://www.google.com/maps/place/Restoration+Relief+Hanover/data=!4m7!3m6!1s0x89c85bb4039cb011:0xfb040aaafad6294!8m2!3d39.7921596!4d-76.9728158!16s%2Fg%2F11m_5ljlxx!19sChIJEbCcA7RbyIkRlGKtr6pAsA8,Restoration Relief Hanover,5.0,1,Water damage restoration service,"585 McAllister St, Hanover, PA 17331, United States","Q2RG+VV Hanover, Pennsylvania, USA",https://www.restorationrelief.com/,+1 855-673-5433,"Open 24 hours

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8-h7tq8q4c41pUuiJYtl6CJrK7WwxO58PWjos5z53y15xdWV73h27MxhwHgAjdeJZd1uJSZPPEhLYkUl9RUUJmJC9vQZArlmlI3u4G-I5hgqbPHl2hUpqigacA5UWZFef5t4wGU8rT3iq=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:26.924Z,,,
https://www.google.com/maps/place/Restoration+1+of+Middletown/data=!4m7!3m6!1s0xa0b5f988d89829c3:0x9787559d6e4994c4!8m2!3d40.149279!4d-76.6682189!16s%2Fg%2F11qbkvpfkj!19sChIJwymY2Ij5taARxJRJbp1Vh5c,Restoration 1 of Middletown,4.7,67,Water damage restoration service,,,https://restoration1.com/middletown?utm_source=GBP&utm_medium=Google,+1 717-537-0983,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQoCepTeBCn1AeSbtZ4UAsg-N-3D-udmtDzBf55HZHMdr08nG0-0uR5moLyIMFbvu23hrFDkXrnItKP0mgS_gKNvhd1wWWMteiFs5aq-3pICAdLOLm8k8a6jPcNLT8YguWjkRm=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:31.699Z,,,
https://www.google.com/maps/place/Detail+Painting/data=!4m7!3m6!1s0x89c623d0f6687887:0x9e956b2972e373c8!8m2!3d40.0715727!4d-76.2939858!16s%2Fg%2F11jmyhd02b!19sChIJh3ho9tAjxokRyHPjcilrlZ4,Detail Painting,5.0,2,Painter,"401 Eden Rd M6, Lancaster, PA 17601, United States","3PC4+JC Lancaster, Pennsylvania, USA",https://detailedpaintingservices.com/,+1 717-490-3151,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdaCgGFWf-ECZzXGygcDK1yUgZt8OTrAUFu3dAqBL1mv8tPtCj2o41gG68Fie5UD7FhM2b-ieGQd6dz-8BVSWdkzDglAjDSh18V4ujJMqnJ-qW_Ww8E-4je3rN3n5hPDZf9TmQUg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:36.543Z,,,
https://www.google.com/maps/place/1d+Remedy/data=!4m7!3m6!1s0x89c8c392363945c1:0xd5dbcdc21ecf35ac!8m2!3d40.2639994!4d-76.9527831!16s%2Fg%2F11pxx2wyks!19sChIJwUU5NpLDyIkRrDXPHsLN29U,1d Remedy,5.0,56,Water damage restoration service,"3520 Beech Run Ln, Mechanicsburg, PA 17050, United States","727W+HV Mechanicsburg, Pennsylvania, USA",https://1dremedy.com/,+1 717-256-3891,"Open 24 hours

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2xa3T5VAHgDeCKpDXIxEN_rlQbQdirvaM6ljDAIV-fKNseATC-I2iwQakLkTmYLoJvM1_KkXGZ3c_o6RVEYpu8bX4xdK2U_cVZgDsGmzb0Hn7fpS5WYHwCAeclTpRfWpUyaAmrrjEQqU=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:41.392Z,,,
https://www.google.com/maps/place/Finish+My+Basement/data=!4m7!3m6!1s0x89c625e571c84f0b:0xfde60ac784c813c8!8m2!3d40.0373213!4d-76.3419188!16s%2Fg%2F11t71tmsmp!19sChIJC0_IceUlxokRyBPIhMcK5v0,Finish My Basement,,,Contractor,"1390 Columbia Ave Suite 352, Lancaster, PA 17603, United States","2MP5+W6 Lancaster, Pennsylvania, USA",https://finishmybasement.net/,+1 717-523-9239,Closed · Opens 8 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D3MPzQHa4Q9_1HhI8l5w4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.66208&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:46.142Z,,,
https://www.google.com/maps/place/RSC+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x89c627d305409ecd:0x13c09cea4fe50279!8m2!3d40.0011516!4d-76.4124693!16s%2Fg%2F1tf32b6b!19sChIJzZ5ABdMnxokReQLlT-qcwBM,RSC Heating & Air Conditioning,5.0,274,HVAC contractor,"139 Supervisors Rd, Lancaster, PA 17603, United States","2H2Q+F2 Lancaster, Pennsylvania, USA",https://www.rscheatingandair.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 717-299-3914,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWVrkDJ1EWbZZc-EpSnCfJCeZKP-B5gj1m9ghCGcrhmLuEkn07F-JFJottasjOp3Eijiiq1RoDTlllHeEw8EvQgjbn_h6U6yjeQA0ddG_zrN3YABK-mFG7JRkD3xtMffF8YQwU=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:50.980Z,,,
"https://www.google.com/maps/place/McLennan+Contracting,+Inc/data=!4m7!3m6!1s0x89c6235cb02b6531:0x2d49cbc841786857!8m2!3d40.0696677!4d-76.2892254!16s%2Fg%2F11c6w0pcz3!19sChIJMWUrsFwjxokRV2h4QcjLSS0","McLennan Contracting, Inc",5.0,71,Remodeler,"780 Eden Rd Suite 3B, Lancaster, PA 17601, United States","3P96+V8 Lancaster, Pennsylvania, USA",https://mclennancontracting.com/,+1 717-572-2545,Closed · Opens 8 am,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtI7WK2b7dVI-VQMcY2l83IQURMBg21tlJn0GCLG6DxyPIpvFsUglo-qLdZItURGKO_cc4MNM73g7cuSZxXO3lGIUG7Ik4GpZJ4SE3xXI59WLj_wbPMoesxgwlhhTBEMFYPxzr=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:52:55.755Z,,,
"https://www.google.com/maps/place/Neffsville+Plumbing,+Heating+%26+Cooling+Services/data=!4m7!3m6!1s0x89c6231734b0bb03:0x7293adaa31e277df!8m2!3d40.0532555!4d-76.324788!16s%2Fg%2F1tcvk189!19sChIJA7uwNBcjxokR33fiMaqtk3I","Neffsville Plumbing, Heating & Cooling Services",4.8,4009,Plumber,"1208 Harrisburg Pike Suite 101, Lancaster, PA 17603, United States","3M3G+83 Lancaster, Pennsylvania, USA",https://neffsvilleph.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Lancaster-PA,+1 717-288-9700,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweruUxbFaW_fZ3o_1e687uq1ihm16JmQaNAg8QIlL3hhM5OzgQz8xinPBMzp1bz8C-Snyf2KNY0PiaqFV5QBneB7xPaUm8M2AB3vc1o8bcBlU7ImagOXxt_oGvntp9u6VuVUHXOL55YVi2w4=w408-h265-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:00.612Z,,,
https://www.google.com/maps/place/Helm+Construction+Company/data=!4m7!3m6!1s0x89c6296f5c499445:0xc9a47ecebe06c4c0!8m2!3d40.0543269!4d-76.3588903!16s%2Fg%2F11h4gpr1cn!19sChIJRZRJXG8pxokRwMQGvs5-pMk,Helm Construction Company,4.8,225,Roofing contractor,"801 Rohrerstown Rd #100, Lancaster, PA 17601, United States","3J3R+PC Lancaster, Pennsylvania, USA",https://www.helmconstructionco.com/?utm_campaign=gmb,+1 717-716-7682,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwern46ApoauR9u2YufnQOu928HeoJkT8n5tBiZcfdbmuOjG1yFSTNJcuNxUvDGJ6eWPcZloA3ipTT3az6D7OJ2mrVdYgdPBpcpxo1K6n9prH5AkfxmUw82TQkPSIGJcsEp7B7qw8=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:05.449Z,,,
https://www.google.com/maps/place/2+By+Design/data=!4m7!3m6!1s0x89c629fa416fc12f:0xdfe2c1693f3bfc12!8m2!3d39.9739421!4d-76.4201297!16s%2Fg%2F11n5s8y89b!19sChIJL8FvQfopxokREvw7P2nB4t8,2 By Design,4.8,10,Construction company,"2521 Gamber Rd, Washington Boro, PA 17582, United States","XHFH+HW Washington Boro, Pennsylvania, USA",http://www.2bydesign.com/,+1 717-405-7045,Closed · Opens 8 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qXkJTuqlD7enxY6DwyegiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.74906&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:10.209Z,,,
https://www.google.com/maps/place/Smucker+%26+Sons+Inc./data=!4m7!3m6!1s0x89c63a514dbe7b79:0xb3f749c8d6a49374!8m2!3d40.005795!4d-76.2187359!16s%2Fg%2F1v420dp5!19sChIJeXu-TVE6xokRdJOk1shJ97M,Smucker & Sons Inc.,4.6,60,Contractor,"543 Strasburg Pike, Lancaster, PA 17602, United States","2Q4J+8G Lancaster, Pennsylvania, USA",https://www.smuckerthenametoknow.com/,+1 717-687-4350,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbMeJncYfTDYLkNypIRLufZVrbKYr3R8DZz_dGUl1g1mtnBlrJINtcbiZGQB9IIOoEKJB7KFuYveiZXpR50rcLbrfPtvjBS10Zh-GRMRV_8t4baqQ3fIiL3Awif1SWUVDuy_QZkkKazrv8=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:14.865Z,,,
https://www.google.com/maps/place/George+J.+Grove+%26+Son+Inc./data=!4m7!3m6!1s0x89c6247efb649e9d:0xb1bfab2a6561a31!8m2!3d40.0611036!4d-76.32072!16s%2Fg%2F1tdyrr68!19sChIJnZ5k-34kxokRMRpWprL6Gws,George J. Grove & Son Inc.,4.9,417,General contractor,"1219 Manheim Pike, Lancaster, PA 17601, United States","3M6H+CP Lancaster, Pennsylvania, USA",https://georgejgrove.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 717-393-0859,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHHRq0MJsdtZRiJsZ4H6sR00jldCm4PHqFyGjOeS3iF5HUxX2NeWhOEtpdK6F0ILD41-qSLdBE90uakacPU9_jn2L3ixWdpQFzSWsmWy4djFWJWZfoQgSxPpiHz-QbhDhvvTF27g=w500-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:19.811Z,,,
https://www.google.com/maps/place/Numa+Design+%2B+Build/data=!4m7!3m6!1s0x48d7362b6beeb595:0xdd833b400dac819d!8m2!3d40.0845466!4d-76.3401066!16s%2Fg%2F11vblnsdl9!19sChIJlbXuays210gRnYGsDUA7g90,Numa Design + Build,5.0,18,Kitchen remodeler,"1655 Manheim Pike Suite c4, Lancaster, PA 17601, United States","3MM5+RX Lancaster, Pennsylvania, USA",https://www.numadesignbuild.com/,+1 717-489-2869,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAhN1h5jMjPSjdBjmLOkhb-j0gWmGsGdbfsKVHHi_gJTbbknavUGhzFDvUsheBf8sOX_grDn41jYziNHUtsxabT1x3Uy7zi66DCdRZLorozZhiwy5t1kR8RGI7HFdMT1LwSrlV2aP6npuO=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:24.491Z,,,
https://www.google.com/maps/place/Mister+Sparky+of+Lancaster/data=!4m7!3m6!1s0x89c626bd0dc71259:0x83f7db814a3e6c01!8m2!3d40.0525498!4d-76.3773744!16s%2Fg%2F1tfd7yfw!19sChIJWRLHDb0mxokRAWw-SoHb94M,Mister Sparky of Lancaster,4.8,2020,Electrician,"518 Running Pump Rd, Lancaster, PA 17601, United States","3J3F+23 Lancaster, Pennsylvania, USA",https://mistersparkyelectricpros.com/,+1 717-694-6062,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDJYsVCjF3GUztwrvMWM3y1i5Cy5VaWBELdn_8lyiPBwY4PuABoDVKIQU7DWY96qWZDOOb6aerdEcnR0_zhjGM8Y3NryU1IMxKMJ8r8lmN3377xwDOntamF3uKjg01RbMCKZI=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:29.209Z,,,
https://www.google.com/maps/place/M+%26+R+Auto+Center/data=!4m7!3m6!1s0x89c62498414a0c0f:0x64c6e75ca2ee9bc1!8m2!3d40.0524905!4d-76.2960244!16s%2Fg%2F1tg9tmxw!19sChIJDwxKQZgkxokRwZvuolznxmQ,M & R Auto Center,4.8,379,Auto repair shop,"535 E Ross St B, Lancaster, PA 17602, United States","3P23+XH Lancaster, Pennsylvania, USA",http://www.mrautocenter.com/,+1 717-393-7717,Closed · Opens 7:30 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofnK1tBIY_aF3rtg8CZi8c_LsFOvs5zpjfFgQeoZ02odNWRJBP9zo9GK7uEmtxhlyN4DPwpYis9hIJr2qczFozqLlArwAJbhi-1YsNrsHM-99DvS5aOf6RaOyCqPYF6gbkA8Hi=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:34.252Z,,,
https://www.google.com/maps/place/Reynolds+Restoration+Services/data=!4m7!3m6!1s0x89c8c740ddf4e719:0x1ad1c7eb04c409e3!8m2!3d40.3233826!4d-76.7842488!16s%2Fg%2F11fpmcl534!19sChIJGef03UDHyIkR4wnEBOvH0Ro,Reynolds Restoration Services,4.5,61,Fire damage restoration service,"6195 Allentown Blvd, Harrisburg, PA 17112, United States","86F8+98 Harrisburg, Pennsylvania, USA",https://reynoldsrestoration.com/coverage-area/harrisburg-restoration-services/,+1 888-277-8280,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweop-vuQHHiwVKGSneOwBD1_hb6JJyBQcDwlYvDyHXlZxRs2JayWQXejTshnBlAGq9YLnty5j8RH4ePURU1evYdHhtdDFcz5bdCsqmkUBrcwmtKpO8qQpKcQcqV2_7GLW0lbPhle=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:38.981Z,,,
https://www.google.com/maps/place/Yorgey%27s+Fine+Dry+Cleaning/data=!4m7!3m6!1s0x89c62546a75d25dd:0x164ba8f70ddd6e9a!8m2!3d39.9961857!4d-76.2892087!16s%2Fg%2F1tdl7238!19sChIJ3SVdp0YlxokRmm7dDfeoSxY,Yorgey's Fine Dry Cleaning,3.2,28,Cleaning service,"2300 Willow Street Pike, Lancaster, PA 17602, United States","XPW6+F8 Lancaster, Pennsylvania, USA",https://www.yorgeys.com/,+1 717-464-4616,Closed · Opens 8:30 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_xY866zfAl_uIORUr5rwpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.13417&pitch=0&thumbfov=100,false,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:43.786Z,,,
https://www.google.com/maps/place/Reynolds+Restoration+Services/data=!4m7!3m6!1s0x89c694696c5cf9f7:0x3f1b374930dce513!8m2!3d40.1036564!4d-75.4061563!16s%2Fg%2F1wc48x_x!19sChIJ9_lcbGmUxokRE-XcMEk3Gz8,Reynolds Restoration Services,4.7,136,Fire damage restoration service,"780 5th Ave Suite 125a, King of Prussia, PA 19406, United States","4H3V+FG King of Prussia, Pennsylvania, USA",https://reynoldsrestoration.com/coverage-area/king-of-prussia-restoration-services/?utm_source=google&utm_medium=organic&utm_campaign=kingofprussiaPAGBP,+1 888-277-8280,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3a_VMEVWBRUPd3MbdomW6RYekh9rX4mgoMt_KECAot9f1DxyBw9JgciUnhSpxisD-Q3mj-qhpoZBIRkmu1JYa5yNJWU5tBx89TPofWfVDVuEVvxG2wzytEXcrirrTZArdwZI=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2026-03-23T04:53:49.944Z,,,
