placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Edyssen+Electric+Motor/data=!4m7!3m6!1s0x87694ac5811e18bb:0xd0535a5518df4987!8m2!3d40.5842324!4d-105.0442363!16s%2Fg%2F11g9ldvs4w!19sChIJuxgegcVKaYcRh0nfGFVaU9A,Edyssen Electric Motor,4.3,36,Electric motor repair shop,"1808 E Lincoln Ave, Fort Collins, CO 80524, United States","HXM4+M8 Fort Collins, Colorado, USA",http://edyssenelectricmotor.com/,+1 970-484-8411,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOqHxcNrbvEPX-0kd6iY2v0W-Qqs82zo8H2fn6Q=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:36:50.347Z,,,
https://www.google.com/maps/place/The+Emporium+Sports+Bar/data=!4m7!3m6!1s0x87694a24c0255555:0xc8cfeb552aa09d97!8m2!3d40.5755833!4d-105.1154031!16s%2Fg%2F11h561dkdx!19sChIJVVUlwCRKaYcRl52gKlXrz8g,The Emporium Sports Bar,4.6,389,Bar,"925 S Taft Hill Rd, Fort Collins, CO 80521, United States","HVGM+6R Fort Collins, Colorado, USA",http://emporiumnoco.com/,+1 970-232-9920,,https://lh3.googleusercontent.com/p/AF1QipNxnNL0HhaR2m3CBwVeuVKwrVuVW565vRuhYxB0=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:36:55.334Z,· Dine-in · Takeaway · Delivery,LGBTQ+ friendly,
https://www.google.com/maps/place/Northside+Aztlan+Community+Center/data=!4m7!3m6!1s0x87694a8bd95542d1:0x6c964e78b28a0ebc!8m2!3d40.5920661!4d-105.0751381!16s%2Fg%2F1tfc72lt!19sChIJ0UJV2YtKaYcRvA6KsnhOlmw,Northside Aztlan Community Center,4.5,713,Community center,"112 E Willow St, Fort Collins, CO 80524, United States","HWRF+RW Fort Collins, Colorado, USA",https://www.fcgov.com/recreation/northside,+1 970-221-6256,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipP1dUHQRGHRuXyiLw_m7qNpyolz-QL2wuLJ2YZZ=w408-h271-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:00.508Z,,,
https://www.google.com/maps/place/Tri-State+Concrete+%26+Excavation/data=!4m7!3m6!1s0x87694a8ac655ca11:0xf6cc97e1584babc8!8m2!3d40.6235298!4d-105.0870513!16s%2Fg%2F1w6_p98d!19sChIJEcpVxopKaYcRyKtLWOGXzPY,Tri-State Concrete & Excavation,4.7,97,Concrete contractor,"617 N U.S. Hwy 287, Fort Collins, CO 80524, United States","JWF7+C5 Fort Collins, Colorado, USA",https://tristateconcreteservices.com/,+1 970-493-7029,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNO5se8CZQ50QfFbSsTCjTLCTug4Ah_T9mTj65R=w408-h271-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,7 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:05.538Z,,,
https://www.google.com/maps/place/Concrete+of+Fort+Collins/data=!4m7!3m6!1s0x87694ba938123b5f:0x465e189324228180!8m2!3d40.607834!4d-105.0602707!16s%2Fg%2F11rgdfn2j3!19sChIJXzsSOKlLaYcRgIEiJJMYXkY,Concrete of Fort Collins,5.0,5,Concrete contractor,"941 Grouse Cir, Fort Collins, CO 80524, United States","JW5Q+4V Fort Collins, Colorado, USA",https://www.concreteftcollins.com/,+1 970-251-8334,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMQJXdomPEypE7ZTZCpXo0DYoMHi6MX33TZbTQC=w408-h258-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:10.479Z,,,
https://www.google.com/maps/place/Groundworks/data=!4m7!3m6!1s0x876c78d7281bd40b:0xb8c6a1b8188f0d74!8m2!3d40.5473275!4d-105.0793387!16s%2Fg%2F1hdz3v2jx!19sChIJC9QbKNd4bIcRdA2PGLihxrg,Groundworks,4.7,240,Concrete contractor,"2850 McClelland Dr #3000, Fort Collins, CO 80525, United States","GWWC+W7 Fort Collins, Colorado, USA",https://www.groundworks.com/locations/groundworks-denver/fort-collins-support-office/?utm_source=google&utm_medium=organic&utm_campaign=gmb_gw-fnl,+1 970-512-3424,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPTVfo97S1MA_x_mU9nsTviZrOWHvXZ6E85Nlxj=w426-h240-k-no,true,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,6 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:15.467Z,,Identifies as veteran-owned,
"https://www.google.com/maps/place/Hadfield+Stieben+%26+Doutt,+LLC/data=!4m7!3m6!1s0x87694b9e25d18eb3:0x8a49e41ba12764c0!8m2!3d40.5826107!4d-105.0795936!16s%2Fg%2F11h38hh9wc!19sChIJs47RJZ5LaYcRwGQnoRvkSYo","Hadfield Stieben & Doutt, LLC",5.0,133,Personal injury attorney,"219 W Magnolia St, Fort Collins, CO 80521, United States","HWMC+25 Fort Collins, Colorado, USA",https://www.hsdlawfirm.com/,+1 970-221-2800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMZlpFbvC9I39LhnX8L6AiV9AGvV_d-0V3gsova=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:20.524Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Mendoza+Concrete/data=!4m7!3m6!1s0x87694a0ed06acc55:0x36550f3f0fd4b0d8!8m2!3d40.494161!4d-105.0005286!16s%2Fg%2F1v8gcj77!19sChIJVcxq0A5KaYcR2LDUDz8PVTY,Mendoza Concrete,5.0,13,Concrete contractor,,,,+1 970-488-9947,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNOgtCbdZ_7lnIbJBa5hQyNkwjmXd3C8Eg3Z-XC=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:25.509Z,,,
https://www.google.com/maps/place/Maple+Hill+Master+HOA/data=!4m7!3m6!1s0x8769355315d9dc75:0x7851bed085638759!8m2!3d40.6213634!4d-105.0341688!16s%2Fg%2F1260ss134!19sChIJddzZFVM1aYcRWYdjhdC-UXg,Maple Hill Master HOA,4.3,15,Homeowners' association,"2457 Bar Harbor Dr, Fort Collins, CO 80524, United States","JXC8+G8 Fort Collins, Colorado, USA",https://www.maplehillhoa.org/,+1 970-281-7062,,https://lh3.googleusercontent.com/p/AF1QipOQFOZmwteX08XcsSIdcV6p3UXchcGhpsE2PIYn=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:28.464Z,,,
https://www.google.com/maps/place/Pool+%26+Spa+Company/data=!4m7!3m6!1s0x8769535307e92b99:0xf3bf3e484946b33f!8m2!3d38.9979464!4d-105.550863!16s%2Fg%2F11f67nmz01!19sChIJmSvpB1NTaYcRP7NGSUg-v_M,Pool & Spa Company,4.6,11,Swimming pool contractor,,,http://www.ourpoolco.com/,+1 303-434-1293,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPdyfgjjduB9XGtr5ppZ56g0eE7DgMyBaQpRByp=w408-h315-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:33.237Z,,,
https://www.google.com/maps/place/Triple+Crown+Sports/data=!4m7!3m6!1s0x87694b56347fb135:0xc46c2aac7221b70b!8m2!3d40.5331612!4d-105.0408102!16s%2Fg%2F1tf3c0bj!19sChIJNbF_NFZLaYcRC7chcqwqbMQ,Triple Crown Sports,4.4,51,Event management company,"3930 Automation Way, Fort Collins, CO 80525, United States","GXM5+7M Fort Collins, Colorado, USA",http://www.triplecrownsports.com/,+1 970-223-6644,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxk3hT87_qC5q5CSqXIColplybBHzMggzbfLdliHtKx5pufjBNNK31wY4cKNfOJ0JEPRqp46oN31SekGBsBvDbzWIQpPgX6ma_ERAOqfXPTQJQEPLEms9uUrzS0AxRzedKIZA=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:38.224Z,,,
https://www.google.com/maps/place/Downtown+Fort+Collins/data=!4m7!3m6!1s0x87694a8b265acee5:0xe8529758c8e4deea!8m2!3d40.5878176!4d-105.0760906!16s%2Fg%2F1tld0nr2!19sChIJ5c5aJotKaYcR6t7kyFiXUug,Downtown Fort Collins,4.8,570,Tourist attraction,"19 Old Town Square Suite #230, Fort Collins, CO 80524, United States","HWQF+4H Fort Collins, Colorado, USA",http://www.downtownfortcollins.com/,+1 970-484-6500,,https://lh3.googleusercontent.com/p/AF1QipMrg6UiZfr8hNBKvjZQJI4PCJPbArZ-tMkxWzYR=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:41.132Z,,,
https://www.google.com/maps/place/Big+John%27s+Custom+Concrete/data=!4m7!3m6!1s0x888c4579da8786fd:0xdafac4a144dead2d!8m2!3d40.5652717!4d-105.1310486!16s%2Fg%2F11p015dyb2!19sChIJ_YaH2nlFjIgRLa3eRKHE-to,Big John's Custom Concrete,5.0,7,Concrete contractor,"1717 Pecan St, Fort Collins, CO 80526, United States","HV89+4H Fort Collins, Colorado, USA",https://www.bigjohnscustomconcrete.com/,+1 720-499-3103,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzrWGin2kMwvImU712pnHlmNoYLvqTYYRw29PR5BBy9gHnTcSW5JDABw4Egg-rO0S3UXORfVkcRyFrBADk8Z650kMExveXuUxLqE480DIXomxFcD3jZGcd-SQ4fF1lW9KbhKskCdg=w408-h398-k-no,true,7 am–5 pm,7 am–5 pm,7:30 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:46.215Z,,,
https://www.google.com/maps/place/Deep+Seeded+Landscape+And+Design+Inc./data=!4m7!3m6!1s0x87694beecb7bf5b9:0x26b48d4dabdaea6!8m2!3d40.6325213!4d-105.0472861!16s%2Fg%2F1263f93g5!19sChIJufV7y-5LaYcRpq692tRIawI,Deep Seeded Landscape And Design Inc.,5.0,1,Landscaper,"1617 Serramonte Dr, Fort Collins, CO 80524, United States","JXM3+23 Fort Collins, Colorado, USA",http://www.deepseededdesign.com/,+1 970-402-1589,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNIndcpmpZ71S4wOKaJufLkYZwYtdf2RHgighz9=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:51.474Z,,,
"https://www.google.com/maps/place/The+Elizabeth+Hotel,+Autograph+Collection/data=!4m7!3m6!1s0x87694af4ac8ce907:0x3f8850014cd2ba0e!8m2!3d40.5875363!4d-105.073791!16s%2Fg%2F11fx8hvvbl!19sChIJB-mMrPRKaYcRDrrSTAFQiD8","The Elizabeth Hotel, Autograph Collection",4.6,1181,,"111 Chestnut St, Fort Collins, CO 80524, United States","HWQG+2F Fort Collins, Colorado, USA",https://www.marriott.com/en-us/hotels/ftcak-the-elizabeth-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 970-490-2600,,https://lh3.googleusercontent.com/p/AF1QipOxz66vZQA2wTz5xzrinsVw7MuwIzY3nKsTg0Er=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:54.720Z,,,
https://www.google.com/maps/place/Hilton+Fort+Collins/data=!4m7!3m6!1s0x87694bab2f1d6041:0xdb1ca65da642d548!8m2!3d40.565979!4d-105.0825374!16s%2Fg%2F1v_w2vfh!19sChIJQWAdL6tLaYcRSNVCpl2mHNs,Hilton Fort Collins,4.1,1980,,"425 W Prospect Rd, Fort Collins, CO 80526, United States","HW88+9X Fort Collins, Colorado, USA",https://www.hilton.com/en/hotels/fnlcohf-hilton-fort-collins/?SEO_id=GMB-AMER-HH-FNLCOHF&y_source=1_MTIyMDkwMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 970-482-2626,,https://lh3.googleusercontent.com/p/AF1QipNFSJ5bNxnicNvTigRo1xeNMcaUCwaNr48VEHD0=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:37:57.946Z,,,
https://www.google.com/maps/place/Visit+Fort+Collins+Welcome+Center/data=!4m7!3m6!1s0x87694a8b265acee5:0x2fa24bef0d28e4cc!8m2!3d40.5873578!4d-105.0753625!16s%2Fg%2F1td4q5q5!19sChIJ5c5aJotKaYcRzOQoDe9Loi8,Visit Fort Collins Welcome Center,4.7,60,Tourist information center,"7 Old Town Square suite 100, Fort Collins, CO 80524, United States","HWPF+WV Fort Collins, Colorado, USA",http://www.visitftcollins.com/,+1 970-232-3840,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPVbjeoYL9n58IY8Z-3rBk0x0OvY-HT7bAfrRro=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,11 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:02.966Z,,,
https://www.google.com/maps/place/Precision+Plumbing+Services+Fort+Collins/data=!4m7!3m6!1s0x87694ba4b968c03b:0xcc4d81abccff9474!8m2!3d40.529615!4d-105.0692078!16s%2Fg%2F11ycgdh7hv!19sChIJO8BouaRLaYcRdJT_zKuBTcw,Precision Plumbing Services Fort Collins,4.7,13,Plumber,"4205 Breakwater Ct, Fort Collins, CO 80525, United States","GWHJ+R8 Fort Collins, Colorado, USA",,+1 970-299-5575,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwHI3bd7A9pfrVgBL-526E0ntT0yXDSpGEewcDDacreXqzP7QoFaoTzv6B_kgpP1UsoqgUR6ha6tAOmjxKEIsVamYxFY376VNa8NShT_XtSO8hqPD23-M7i0GRkSG8Y_uMCGBSxvtFcDZE=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:07.852Z,,,
"https://www.google.com/maps/place/A%26B+Pool+Services,+LLC/data=!4m7!3m6!1s0x87694da2b2ac5511:0x564edd367ff06364!8m2!3d40.4514385!4d-105.0787206!16s%2Fg%2F11xc_f0hvf!19sChIJEVWssqJNaYcRZGPwfzbdTlY","A&B Pool Services, LLC",,,Business to business service,"5705 N Garfield Ave A116, Loveland, CO 80538, United States","FW2C+HG Loveland, Colorado, USA",https://www.abpoolservices.com/,+1 970-599-3381,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M7EkoNp8USy9BS6pdSWnMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.2482786&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:10.700Z,,,
https://www.google.com/maps/place/KALEIDOSCAPE+LLC/data=!4m7!3m6!1s0x87694d0cdf1f3721:0x59c326d3725167ca!8m2!3d40.5607629!4d-105.0386637!16s%2Fg%2F11qps2m07r!19sChIJITcf3wxNaYcRymdRctMmw1k,KALEIDOSCAPE LLC,5.0,24,Landscape designer,"2029 Scarecrow Rd, Fort Collins, CO 80525, United States","HX66+8G Fort Collins, Colorado, USA",http://kaleidoscapellc.com/,+1 303-317-7030,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNiPiy5JCFfIzn62EbAhYNSrG1Ep23dPJqS8NqL=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:15.700Z,,,
https://www.google.com/maps/place/Evernest+Property+Management+Fort+Collins/data=!4m7!3m6!1s0x87694a8ac5d84aa1:0x9bb29e68623fbe21!8m2!3d40.5885127!4d-105.0742421!16s%2Fg%2F1ptx842ly!19sChIJoUrYxYpKaYcRIb4_Ymiesps,Evernest Property Management Fort Collins,3.9,448,Property management company,"242 Linden St 1st Floor, Fort Collins, CO 80524, United States","HWQG+C8 Fort Collins, Colorado, USA",https://www.fortcollinspropertymanagement.co/,+1 303-768-8255,,https://lh3.googleusercontent.com/p/AF1QipNG4fsPuDnhPYA66xqlPsUvrFVYjTv8pW43nHY-=w506-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:18.540Z,,,
https://www.google.com/maps/place/Evolve+Construction+and+Restoration+CO/data=!4m7!3m6!1s0x87694bad2808255b:0xcc4d57aa50ac473c!8m2!3d40.5548428!4d-105.0974375!16s%2Fg%2F11svwfw38h!19sChIJWyUIKK1LaYcRPEesUKpXTcw,Evolve Construction and Restoration CO,5.0,90,Roofing contractor,"2519 S Shields St Suite 1k #819, Fort Collins, CO 80526, United States","HW33+W2 Fort Collins, Colorado, USA",https://evolveconstruction.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMZ7INyPdwf3---al6qemRmE9J8QShdUICt1jBb=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:23.401Z,,,
https://www.google.com/maps/place/Mountain+Time+Vacation+Rentals/data=!4m7!3m6!1s0x87694b34951cc84f:0x3ceafc885788d27a!8m2!3d40.5604865!4d-105.0408639!16s%2Fg%2F11gl123m03!19sChIJT8gclTRLaYcRetKIV4j86jw,Mountain Time Vacation Rentals,4.7,209,Vacation home rental agency,"2026 Bear Mountain Dr #103, Fort Collins, CO 80525, United States","HX65+5M Fort Collins, Colorado, USA",https://mountaintimevacationrentals.com/?utm_source=google&utm_medium=organic&utm_campaign=my-business-listing,+1 970-541-0879,,https://lh3.googleusercontent.com/p/AF1QipNGmPWaFzGksZ5MRxLKqUz6M57DVt_HUp3Jqy3F=w408-h244-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:33.488Z,,,
"https://www.google.com/maps/place/Horsetooth+Heating,+Air+%26+Plumbing/data=!4m7!3m6!1s0x876eb3216cdc186f:0x63ce4e7b45bf4849!8m2!3d40.5738858!4d-105.0499082!16s%2Fg%2F11r8k70km5!19sChIJbxjcbCGzbocRSUi_RXtOzmM","Horsetooth Heating, Air & Plumbing",4.9,430,HVAC contractor,"1420 Riverside Ave #102, Fort Collins, CO 80524, United States","HXF2+H2 Fort Collins, Colorado, USA",https://horsetoothheatingandair.com/?utm_source=primary&utm_medium=organic-traffic&utm_campaign=fort-collins-gmb,+1 970-900-2647,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPay0A9Dm5GyC0SdW9XydxOrFPqpki2X6n3L0qA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:38.518Z,,,
https://www.google.com/maps/place/City+of+Fort+Collins+Recreation/data=!4m7!3m6!1s0x87694a61d5bbcf45:0xfe8cf1b66c4aae5c!8m2!3d40.5883205!4d-105.0782878!16s%2Fg%2F11g9jn9nrq!19sChIJRc-71WFKaYcRXK5KbLbxjP4,City of Fort Collins Recreation,3.4,15,City government office,"215 N Mason St, Fort Collins, CO 80524, United States","HWQC+8M Fort Collins, Colorado, USA",http://www.fcgov.com/recreation/,+1 970-221-6655,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D-7VWK2rReTiP_08fKlFuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.12964&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:41.438Z,,,
https://www.google.com/maps/place/Genesis+Health+Clubs+-+Miramont+North/data=!4m7!3m6!1s0x87694acf5a82644d:0x32b2d3d96d576326!8m2!3d40.5862669!4d-105.0439394!16s%2Fg%2F1tfbcn0l!19sChIJTWSCWs9KaYcRJmNXbdnTsjI,Genesis Health Clubs - Miramont North,4.3,386,Gym,"1800 Heath Pkwy, Fort Collins, CO 80524, United States","HXP4+GC Fort Collins, Colorado, USA",https://www.genesishealthclubs.com/locations/miramont-north.html?utm_campaign=search&utm_medium=organic&utm_source=gbp,+1 970-221-5000,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOLowZpiLbugH3-UXAjD43XcOlC3jnhBGfXmOJn=w426-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,7 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:46.438Z,,,
"https://www.google.com/maps/place/Trademark+Property+Management+Group,+Inc./data=!4m7!3m6!1s0x87694b00e4a84bfb:0xbe2b05a5e4d60cb9!8m2!3d40.5874522!4d-105.0786806!16s%2Fg%2F11dym5dj53!19sChIJ-0uo5ABLaYcRuQzW5KUFK74","Trademark Property Management Group, Inc.",3.9,77,Property management company,"100 N Mason St, Fort Collins, CO 80524, United States","HWPC+XG Fort Collins, Colorado, USA",https://trademarkpmg.com/,+1 970-237-6969,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b2s88DcOqU8hNLFYVekc6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.99718&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:49.253Z,,,
https://www.google.com/maps/place/Northern+Colorado+Pools/data=!4m7!3m6!1s0xa2fcbd9cd2f9c011:0xe42cdfb90bf8a982!8m2!3d40.237444!4d-104.9955241!16s%2Fg%2F11y8cpfqb1!19sChIJEcD50py9_KIRgqn4C7nfLOQ,Northern Colorado Pools,4.8,26,Swimming pool contractor,"341 1st St unit F5, Mead, CO 80542, United States","62P3+XQ Mead, Colorado, USA",https://northerncoloradopools.com/mead-co/,+1 970-408-1414,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipP2nYkR5zwrHfGxrMny8Yp3-SdyRjFUP8FeR6Eu=w546-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:54.104Z,,,
https://www.google.com/maps/place/JRC+Concrete/data=!4m7!3m6!1s0x48b85883d8af3:0x58edb3747b5c8552!8m2!3d40.5846698!4d-104.9939286!16s%2Fg%2F11s7bhqdv4!19sChIJ84o9iIWLBAARUoVce3Sz7Vg,JRC Concrete,5.0,53,Concrete contractor,"4412 E Mulberry St, Fort Collins, CO 80524, United States","H2M4+VC Fort Collins, Colorado, USA",http://fortcollinsconcreteco.com/,+1 970-442-8219,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPrfTAm9yRnrnlnByZV81-W6Q-N7ABiKxYZgo4T=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-10-27T19:38:59.108Z,,,
