placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/Boston+Marriott+Long+Wharf/data=!4m7!3m6!1s0x89e37087e441d57b:0x2dfb3b48127dfced!8m2!3d42.3599928!4d-71.0510743!16s%2Fg%2F1tfbtwx6!19sChIJe9VB5Idw44kR7fx9Ekg7-y0,Boston Marriott Long Wharf,4.5,3237,,"296 State St, Boston, MA 02109, United States","9W5X+XH Boston, Massachusetts, USA",https://www.marriott.com/en-us/hotels/boslw-boston-marriott-long-wharf/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 617-227-0800,,,,https://lh3.googleusercontent.com/p/AF1QipO2m2h9BvM1Jb0UAv9JPRj7HUwsuNx8wMw3Ljq_=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:44:32.612Z,,
https://www.google.com/maps/place/St+Cyr%27s+Pool+%26+Spa/data=!4m7!3m6!1s0x89e311fb9522a0cb:0x4b6b10fa63acdc54!8m2!3d42.5753402!4d-70.9958648!16s%2Fg%2F1tnssycg!19sChIJy6AilfsR44kRVNysY_oQa0s,St Cyr's Pool & Spa,4.7,825,Swimming pool repair service,"263 S Main St, Middleton, MA 01949, United States","H2G3+4M Middleton, Massachusetts, USA",https://www.stcyrpoolandspa.com/?utm_source=google&utm_medium=organic-gmb,+1 978-774-7005,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipO6U0fyhMubFSzxi7jSgTxqwK78R7YRNnr3tn-F=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:44:38.105Z,,
https://www.google.com/maps/place/Bestick+Pool+Services/data=!4m7!3m6!1s0x89e3609a606f0039:0xa368a51c33082269!8m2!3d42.2420605!4d-70.8346518!16s%2Fg%2F1wt3pf80!19sChIJOQBvYJpg44kRaSIIMxylaKM,Bestick Pool Services,3.1,7,Swimming pool contractor,"138 Chief Justice Cushing Hwy #1530, Cohasset, MA 02025, United States","65R8+R4 Cohasset, Massachusetts, USA",,+1 781-383-6000,,,,https://lh3.googleusercontent.com/p/AF1QipNe4KN83GFr1sqEGWBU4QdwVxUplCdcsNGuYers=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:44:41.362Z,,
"https://www.google.com/maps/place/Aqua+Perfect+Pools,+LLC./data=!4m7!3m6!1s0x89e309d0846ac77d:0xf8e6c43bb2e594fb!8m2!3d42.6367639!4d-71.1773493!16s%2Fg%2F11s2qqt8nn!19sChIJfcdqhNAJ44kR-5TlsjvE5vg","Aqua Perfect Pools, LLC.",5.0,7,Swimming pool contractor,"5 Chaise Cir, Andover, MA 01810, United States","JRPF+P3 Andover, Massachusetts, USA",http://www.aquaperfectpools.com/,+1 800-936-0009,Open ⋅ Closes 8 pm,Identifies as Latino-owned,true,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkZkx8_3SD9W-EFSQ9m2aRkSsZRO7iu-bLbx_m_DWibvNTetMoKrnIvO3h7PSXMc-wDkmDN0ozKokhCO4pM6jI31ejxkY9vG8bXBrsaQgJD-uYOLw7QelMV9baDQz2EUzRQvGMSw=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:44:46.937Z,,
https://www.google.com/maps/place/Gibraltar+Pools+Corporation./data=!4m7!3m6!1s0x89e31a3883a25f2d:0x6b65fe23c0c2a5c0!8m2!3d42.6593135!4d-70.930717!16s%2Fg%2F1tcx804z!19sChIJLV-igzga44kRwKXCwCP-ZWs,Gibraltar Pools Corporation.,3.6,129,Swimming pool contractor,"435 Boston St, Topsfield, MA 01983, United States","M359+PP Topsfield, Massachusetts, USA",https://usaswim.com/?utm_source=gmb&utm_medium=social&utm_campaign=1seo_gmb,+1 978-691-9299,Open ⋅ Closes 6 pm,,,https://lh3.googleusercontent.com/p/AF1QipM4p26Akg9zHywFwEYQ-6g0W11JUy9dj22WCrTP=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–8 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:44:52.545Z,,
https://www.google.com/maps/place/Beach+Pools/data=!4m7!3m6!1s0x89e37268879acad1:0x6d58698b5e827c1f!8m2!3d42.4521011!4d-71.0223929!16s%2Fg%2F1tfb2_pp!19sChIJ0cqah2hy44kRH3yCXotpWG0,Beach Pools,2.9,33,Swimming pool supply store,"10 Bennett Hwy, Saugus, MA 01906, United States","FX2H+R2 Saugus, Massachusetts, USA",,+1 781-233-2644,Open ⋅ Closes 3 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzm9LFaoekZFHazZiFKImx-QmcDoPdf_KuotoGtZ88mPVlv2XNDAez1Ir27hRr6cRY_P2uoOJ6b9YI5nu_2jQPomAY2d0GwMmKIcksSM3nLVFWbb8rKoY1-Qa4UvVgQzYLerFSjJw=w408-h544-k-no,true,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–4 pm,10 am–2 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:44:57.695Z,"Swimming pool & spa supplies from toys to cleaning, openings/closings, parts, repairs & servicing.",
https://www.google.com/maps/place/Biddy+Early%27s/data=!4m7!3m6!1s0x89e3708110efae55:0x853ed8490e348f06!8m2!3d42.3547071!4d-71.0536765!16s%2Fg%2F1v2f1j9f!19sChIJVa7vEIFw44kRBo80DknYPoU,Biddy Early's,4.5,1213,Pub,"141 Pearl St, Boston, MA 02110, United States","9W3W+VG Boston, Massachusetts, USA",http://biddyearlysboston.com/,+1 617-654-9944,Open ⋅ Closes 2 am,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsHD6jjX-gI-Qnp2NPrg4PSCJ7lwqcNsAgn20PAVjdowHoZLmCT9olZfJtvhf-92NRC4Dp5-EA5e96qrpgG4_XLp2oo8eoBmh0XomFP_XUuqs07Ze6u_n4DenXt6ej8-mf7Rurmg=w408-h408-k-no,true,11:30 am–2 am,11:30 am–2 am,11:30 am–2 am,11:30 am–2 am,11:30 am–2 am,11:30 am–2 am,11:30 am–2 am,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:45:03.274Z,Basic Irish pub dishes up comfort food along with pitchers of beer & a full bar of well drinks. · Dine-in · Delivery,
https://www.google.com/maps/place/South+Shore+Leak+Solutions+LLC/data=!4m7!3m6!1s0x2f8a02f9ac3d16af:0x4a11273573740d97!8m2!3d42.1632369!4d-70.9214525!16s%2Fg%2F11xfdx3p1_!19sChIJrxY9rPkCii8Rlw10czUnEUo,South Shore Leak Solutions LLC,5.0,5,Swimming pool repair service,,,,+1 617-223-6083,Open ⋅ Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-_kJKD7FEsjcBLV3HPSfA1nmVcRugGi8OWm0e_Bj4htbcWYQ_GewWiBfcdKDxvcpOLs4kF4iGTuRHT4cp2ty2x9jSYDfjiNZj79lo057pKGb6GMZ_kc3V7Mhu1mAWTYJ7onpwfa-wk4Ll=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:45:08.552Z,,
https://www.google.com/maps/place/Aquaknot+Pools+Inc/data=!4m7!3m6!1s0x89e36214524661f1:0xbe241cc790bec72a!8m2!3d42.194289!4d-70.926913!16s%2Fg%2F1thqhrzf!19sChIJ8WFGUhRi44kRKse-kMccJL4,Aquaknot Pools Inc,3.6,45,Swimming pool supply store,"55 Woodrock Rd, Weymouth, MA 02189, United States","53VF+P6 Weymouth, Massachusetts, USA",http://www.aquaknotpools.com/,+1 781-335-7705,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipON2hOZVjxzxpZmxKXyxpsQeJR9Mb50Qwsc7l6N=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:45:13.875Z,· In-store shopping,
https://www.google.com/maps/place/Courtyard+by+Marriott+Boston+Downtown%2FNorth+Station/data=!4m7!3m6!1s0x89e3708e748808ff:0xc7d31f2b16e3f!8m2!3d42.3658713!4d-71.0596385!16s%2Fg%2F11f2wpt0rb!19sChIJ_wiIdI5w44kRP26x8jF9DAA,Courtyard by Marriott Boston Downtown/North Station,4.5,1197,,"107 Beverly St, Boston, MA 02114, United States","9W8R+84 Boston, Massachusetts, USA",https://www.marriott.com/en-us/hotels/bosne-courtyard-boston-downtown-north-station/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 617-725-0003,,,,https://lh3.googleusercontent.com/p/AF1QipOWEZnQ2_9XOO1uLNiYRxvgOjCoKttM3L_bnl1O=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:45:17.582Z,,
https://www.google.com/maps/place/Adara+Spa/data=!4m7!3m6!1s0x89e37089c5f9d441:0xd2bc55463d622a79!8m2!3d42.3634655!4d-71.0506493!16s%2Fg%2F1tghf4fn!19sChIJQdT5xYlw44kReSpiPUZVvNI,Adara Spa,4.6,48,Day spa,"115 Lewis Wharf, Boston, MA 02110, United States","9W7X+9P Boston, Massachusetts, USA",https://www.adaraspaboston.com/,,Open ⋅ Closes 9 pm,,,https://lh3.googleusercontent.com/p/AF1QipOCRES74hk8uNL-Xbd7Z4Ve8QZxT7bTIDHV5NZP=w408-h408-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:45:22.912Z,,
https://www.google.com/maps/place/Zisson+%26+Jacobs+LLP/data=!4m7!3m6!1s0x89e370867c016ab1:0xb8cfb6fc218bc5d5!8m2!3d42.3592556!4d-71.0552813!16s%2Fg%2F11g9n2t9h6!19sChIJsWoBfIZw44kR1cWLIfy2z7g,Zisson & Jacobs LLP,5.0,18,Personal injury attorney,"92 State St 4th Floor, Boston, MA 02109, United States","9W5V+PV Boston, Massachusetts, USA",https://www.zissonjacobs.com/?npcmp=dir:local:1973783:02109,+1 617-444-9626,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipOM8q2eg526IC3Hpurtf45jt_TErlCgxi1rvO6-=w408-h521-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+North+End+Boston+MA/@42.3652089,-71.0554946,14z",2025-10-27T17:45:27.896Z,,
https://www.google.com/maps/place/South+Shore+Pool+Supply/data=!4m7!3m6!1s0x89e35e107ea44977:0x429a65d58448172f!8m2!3d42.2225272!4d-70.8033125!16s%2Fg%2F1tnctxlw!19sChIJd0mkfhBe44kRLxdIhNVlmkI,South Shore Pool Supply,4.9,169,Swimming pool supply store,"754 Chief Justice Cushing Hwy, Cohasset, MA 02025, United States","65FW+2M Cohasset, Massachusetts, USA",http://southshorepoolsupply.com/,+1 781-383-3300,"Open ⋅ Closes 4 pm

Updated by this business 3 weeks ago",Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipPWvsrDtUwQP2RZ2IReMTvftqZzAe70biK6oxEv=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:45:50.725Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Brady%E2%80%99s+Pool+Services/data=!4m7!3m6!1s0x4501daa90fcc229:0xc8114586ab05d4cf!8m2!3d42.0877115!4d-70.88138!16s%2Fg%2F11tfmc83m4!19sChIJKcL8kKodUAQRz9QFq4ZFEcg,Brady’s Pool Services,4.8,23,Swimming pool contractor,,,http://bradyspoolservices.com/,+1 617-966-0593,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipO0FhiH7HRzUZbjLUyfG8wYgLe86_1Ss5BHefTf=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:45:56.107Z,,
https://www.google.com/maps/place/Renaissance+Boston+Seaport+District/data=!4m7!3m6!1s0x89e37a82c078dccf:0xf7efa9132b35fd04!8m2!3d42.348157!4d-71.039472!16s%2Fm%2F0n3jpnj!19sChIJz9x4wIJ644kRBP01KxOp7_c,Renaissance Boston Seaport District,4.3,2407,,"606 Congress St, Boston, MA 02210, United States","8XX6+76 Boston, Massachusetts, USA",https://www.marriott.com/en-us/hotels/boswf-renaissance-boston-seaport-district/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 617-338-4111,,,,https://lh3.googleusercontent.com/p/AF1QipNDqCb8v6pgvQ-06QbxpGgshocHxhfUq3Djcnm1=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:45:59.906Z,,
https://www.google.com/maps/place/Dream+Properties+LLC/data=!4m7!3m6!1s0x89e37b68614ab5ed:0x9a1e623f1a9a94db!8m2!3d42.2932705!4d-71.2074199!16s%2Fg%2F11lt7gqk_v!19sChIJ7bVKYWh744kR25SaGj9iHpo,Dream Properties LLC,,,Landscaper,,,,+1 857-260-8295,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipOileUQkqZmHDoV0EBNjKaNpzIJQ4OnluDnyDQE=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:04.702Z,,
https://www.google.com/maps/place/Courtyard+by+Marriott+Boston-South+Boston/data=!4m7!3m6!1s0x89e37a5adfda8fbf:0x138e5c7875c0327e!8m2!3d42.326362!4d-71.0605163!16s%2Fg%2F1tnbm46t!19sChIJv4_a31p644kRfjLAdXhcjhM,Courtyard by Marriott Boston-South Boston,4.2,1019,,"63 R, 63 Boston St, Boston, MA 02125, United States","8WGQ+GQ Boston, Massachusetts, USA",https://www.marriott.com/en-us/hotels/bosso-courtyard-boston-south-boston/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 617-436-8200,,,,https://lh3.googleusercontent.com/p/AF1QipO4f5tVWptJ00fIkHBR2fUBofUklIA8i5C6tA78=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:08.430Z,,
https://www.google.com/maps/place/The+Westin+Boston+Seaport+District/data=!4m7!3m6!1s0x89e37a83e707ed75:0xc5944e858dc500f1!8m2!3d42.3459926!4d-71.0430104!16s%2Fg%2F1tdzxr3_!19sChIJde0H54N644kR8QDFjYVOlMU,The Westin Boston Seaport District,4.3,4659,,"425 Summer St, Boston, MA 02210, United States","8XW4+9Q Boston, Massachusetts, USA",https://www.marriott.com/en-us/hotels/bosow-the-westin-boston-seaport-district/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 617-532-4600,,,,https://lh3.googleusercontent.com/p/AF1QipP9XtyJYeJc10Mwi0z7tWc9b4EfxBDY72CG2Il7=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:12.216Z,,
https://www.google.com/maps/place/T-Flow+Inc.+Plumbing+Repair/data=!4m7!3m6!1s0x89e3703498657e91:0x9fff145fe4364a45!8m2!3d42.21759!4d-71.089384!16s%2Fg%2F1tcw4mp4!19sChIJkX5lmDRw44kRRUo25F8U_58,T-Flow Inc. Plumbing Repair,4.9,96,Plumber,,,https://www.bostonsplumber.com/,+1 617-818-1229,Open ⋅ Closes 6 pm,,,https://lh3.googleusercontent.com/p/AF1QipMMLejHYt8dPZdjEueUrftro80q4ZUOQyy3aXrs=w408-h305-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:17.361Z,,
https://www.google.com/maps/place/Shore+Pools+%26+Services+Inc/data=!4m7!3m6!1s0x89e4a6c546543ddd:0x316bd455ff2f26ea!8m2!3d42.0903649!4d-70.7034669!16s%2Fg%2F1tfzhstm!19sChIJ3T1URsWm5IkR6iYv_1XUazE,Shore Pools & Services Inc,4.6,16,Swimming pool repair service,"900 Webster St, Marshfield, MA 02050, United States","37RW+4J Marshfield, Massachusetts, USA",http://www.shorepoolsandservices.com/,+1 781-834-7951,"Open ⋅ Closes 4:30 pm

Updated by this business 4 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipPO3fy6bnehs8eg-1TglHhHhIImSIvTJ1W_MgG3=w408-h304-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:22.915Z,,
"https://www.google.com/maps/place/Crowe+%26+Harris,+LLP/data=!4m7!3m6!1s0x89e3709d20f36287:0x17d999d8079270bd!8m2!3d42.3552497!4d-71.0579978!16s%2Fg%2F1tvm3s94!19sChIJh2LzIJ1w44kRvXCSB9iZ2Rc","Crowe & Harris, LLP",4.9,150,Personal injury attorney,"77 Franklin St 3rd floor, Boston, MA 02110, United States","9W4R+3R Boston, Massachusetts, USA",https://www.croweandharris.com/,+1 617-404-3417,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipPD9Gzs0uFFHK5FYgpM_cUjmRktPPvdCqiR_fEK=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:28.012Z,,
https://www.google.com/maps/place/J%26S+Pool+Service/data=!4m7!3m6!1s0x89e49ac923ed11ed:0x40c632a5eb7f2ee8!8m2!3d42.059229!4d-70.993522!16s%2Fg%2F11dxl5rwbq!19sChIJ7RHtI8ma5IkR6C5_66UyxkA,J&S Pool Service,2.8,4,Swimming pool contractor,"65 Maguire Rd, Brockton, MA 02302, United States","3254+MH Brockton, Massachusetts, USA",https://www.facebook.com/JSPoolService/,+1 508-326-5286,Open ⋅ Closes 9 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JcyTOXf9WVREGAO51Wog6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.36044&pitch=0&thumbfov=100,false,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:35.321Z,,
https://www.google.com/maps/place/Element+Boston+Seaport+District/data=!4m7!3m6!1s0x89e37a86f424a193:0xec517c4600607212!8m2!3d42.342969!4d-71.045365!16s%2Fg%2F11btv69__4!19sChIJk6Ek9IZ644kREnJgAEZ8Uew,Element Boston Seaport District,4.4,1145,,"391-395 D St, Boston, MA 02210, United States","8XV3+5V Boston, Massachusetts, USA",https://www.marriott.com/en-us/hotels/bosel-element-boston-seaport-district/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 617-530-1700,,,,https://lh3.googleusercontent.com/p/AF1QipMhSON7W7svPWSEDL4e-4kT-q-vUxQ6XKxmngmX=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:40.542Z,,
https://www.google.com/maps/place/Croft+Plumbing+Services/data=!4m7!3m6!1s0x89e37a3baa2d3e9d:0xe0c3e07ec5d8b1a8!8m2!3d42.3305641!4d-71.0822791!16s%2Fg%2F11mdws8kql!19sChIJnT4tqjt644kRqLHYxX7gw-A,Croft Plumbing Services,5.0,5,Plumber,"1127 Harrison Ave suite 317, Boston, MA 02119, United States","8WJ9+63 Boston, Massachusetts, USA",https://croftplumbingservices.com/,+1 617-446-7664,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipMD5n5_bdSkVySjCwq3C33CWX__nm1mBB5iSpXj=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:47.670Z,,
https://www.google.com/maps/place/Payne%7CBouchier+Fine+Builders/data=!4m7!3m6!1s0x89e37a4890eba7dd:0x39bcea3eaf6c8afa!8m2!3d42.3255805!4d-71.0700473!16s%2Fg%2F12cnsf691!19sChIJ3afrkEh644kR-opsrz7qvDk,Payne|Bouchier Fine Builders,4.0,10,General contractor,"173 Norfolk Ave, Boston, MA 02119, United States","8WGH+6X Boston, Massachusetts, USA",http://www.paynebouchier.com/,+1 617-445-4323,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipOyIx_ISXgmi73qykdUqnuX1_g-UBDLbVPwv5R3=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:46:54.982Z,,
https://www.google.com/maps/place/Party+Time+Events+Group/data=!4m7!3m6!1s0x89e375180c26740b:0xada098d5798551eb!8m2!3d44.205388!4d-70.3066095!16s%2Fg%2F11xkrw4y_!19sChIJC3QmDBh144kR61GFedWYoK0,Party Time Events Group,5.0,288,Event planner,,,https://www.partytimeevents.com/?y_source=1_MjAwNDExNjE4NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 781-389-9868,Open ⋅ Closes 9 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNKpJI-U3412PwQSsh3YeVQ_xUQQG84-Gz1UBo=w408-h288-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,7 am–4 pm,7 am–5 pm,7 am–3 pm,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:47:02.305Z,,
"https://www.google.com/maps/place/HydroTech/@42.1987559,-71.0058222,17z/data=!3m1!4b1!4m6!3m5!1s0x89e37d525a848f7f:0xc9b78705b104415b!8m2!3d42.1987559!4d-71.0058222!16s%2Fg%2F1trchffy",HydroTech,3.0,14,Hot tub store,"121 Hancock St, Braintree, MA 02184, United States","5XXV+GM Braintree, Massachusetts, USA",http://www.hydrotechspas.com/,+1 781-849-7727,Open ⋅ Closes 4 pm,,,,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:47:12.066Z,,
https://www.google.com/maps/place/POOL+SHARKS/data=!4m7!3m6!1s0x89e417a40a03d7bf:0xf8985c6f15feee99!8m2!3d42.049703!4d-71.8819764!16s%2Fg%2F11lsrjjhz5!19sChIJv9cDCqQX5IkRme7-FW9cmPg,POOL SHARKS,5.0,31,Swimming pool contractor,"Main St, Webster, MA 01570, United States","24X9+V6 Webster, Massachusetts, USA",http://www.poolsharks.us/,+1 508-981-5884,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipP7w0c5cPurs2G3E3ZmHoAg27IwL7vufqFOhdWh=w408-h578-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:47:18.962Z,,
https://www.google.com/maps/place/Sheff+%26+Cook/data=!4m7!3m6!1s0x89e37084efaa8db7:0xa473619c1be8f741!8m2!3d42.3589517!4d-71.0595531!16s%2Fg%2F1thk9rp0!19sChIJt42q74Rw44kRQffoG5xhc6Q,Sheff & Cook,5.0,94,Personal injury attorney,"The Daniel Webster, 10 Tremont St 7th Floor, Boston, MA 02108, United States","9W5R+H5 Boston, Massachusetts, USA",https://sheffandcook.com/,+1 617-227-7000,Open ⋅ Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipN_7Kg8mtIa18PUDDownMjQSYfic-gXiDds3uU=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+South+Boston+Boston+MA/@42.3354829,-71.0456735,14z",2025-10-27T17:47:25.205Z,,
