placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Keep+clean+ATX+Mobile+Detailing+Services/data=!4m7!3m6!1s0x8644b5cec63f9249:0xccda08e03c68be82!8m2!3d30.2162065!4d-97.7675443!16s%2Fg%2F11stp2y5qx!19sChIJSZI_xs61RIYRgr5oPOAI2sw,Keep clean ATX Mobile Detailing Services,4.9,98,Car detailing service,"4501 S Congress Ave, Austin, TX 78745, United States","668J+FX Austin, Texas, USA",http://keepcleanatx.com/,+1 512-888-5554,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPc0cVFjXoiCCSjg-ZfZRZKaNce8rNl13UaceqkKALlIfA9SDzKVX5SIfpiifm-OFl5T-YG3qzlj-5rZQR9qUeeuaGfQcqMUQleJjDk3Vfma-Okrt6rGpp_oNGRP846mfQxJE0Wrur-RqS=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,7 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:39:38.275Z,,,,
https://www.google.com/maps/place/Elefant+%22Xterior%22+Experts/data=!4m7!3m6!1s0x865b524399f92b95:0x46df47ca74db5243!8m2!3d30.2090861!4d-97.7596126!16s%2Fg%2F12mkw9hb6!19sChIJlSv5mUNSW4YRQ1LbdMpH30Y,"Elefant ""Xterior"" Experts",4.9,318,Pressure washing service,"4825 Weidemar Ln Ste #300, Austin, TX 78745, United States","665R+J5 Austin, Texas, USA",https://austinelefant.com/,+1 512-786-1211,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZoI-1lBbwmdJkDRdl550yHtJTvN9_B0g0n1N23AFc1fkWihFqJTlGZ7nUaChwsVzbHiyc037qXbPHLZByBdSiLH6HA4DaQxMVSLNjmedju0TyCxrckur9AD8rRDQbfOprGEpJ=w408-h306-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:39:43.015Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Ace+Sandblasting+-+Restoration+and+Painting/data=!4m7!3m6!1s0x8644b4e9234895f5:0x16a6ccefbef8faef!8m2!3d30.1983297!4d-97.8096354!16s%2Fg%2F11cm06w6gg!19sChIJ9ZVII-m0RIYR7_r4vu_MphY,Ace Sandblasting - Restoration and Painting,5.0,90,Sandblasting service,"7308 Gaines Mill Ln Suite A, Austin, TX 78745, United States","55XR+84 Austin, Texas, USA",http://acesandblasting.co/,+1 512-712-8229,"Closed · Opens 9 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweruuDmXMt8bQzfIlcnifrChtKFgGJf4qPAOA8SPmjA9_EdKv35dwC6kh54MLc8k-5aYqGJ9l-b00ynkqN2Lfug1RAsATYVoIZx0QYB6yLtJi7Z79ElPlLMq7JEVriD_E_DOwju5DA=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:39:47.897Z,,,,
https://www.google.com/maps/place/Corporate+Care+-+Austin+%26+San+Antonio/data=!4m7!3m6!1s0x8644b479b89f74d1:0x565958bb5cc78e0c!8m2!3d30.2113532!4d-97.7329327!16s%2Fg%2F1261zb3hm!19sChIJ0XSfuHm0RIYRDI7HXLtYWVY,Corporate Care - Austin & San Antonio,3.7,3,Carpet cleaning service,"3900 Drossett Dr, Austin, TX 78744, United States","6768+GR Austin, Texas, USA",https://corporatecare.com/branch/floor-cleaning-austin-san-antonio-tx,+1 512-386-8280,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepB1_R2NcO-GSTPOK0YIj9XUVtO06rbJXUXWqbsfcO--SmJj0JB2qCvJ5QX26IgJJ8hrr-8BEQdmzx0gv1tyiAXtYf5w3NAGuAkdxZy2Rwdaj3RHaj4X_l2uTQqLbvqQEGv6Bf0=w427-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:39:52.948Z,,,,
https://www.google.com/maps/place/The+Dent+Repair+Shop/data=!4m7!3m6!1s0x8644b499f0e5260f:0xe01487ad3cad94f7!8m2!3d30.1721115!4d-97.7874023!16s%2Fg%2F1tqg0qq5!19sChIJDybl8Jm0RIYR95StPK2HFOA,The Dent Repair Shop,4.9,170,Car repair and maintenance service,"8534 S Congress Ave #350, Austin, TX 78745, United States","56C7+R2 Austin, Texas, USA",https://thedentrepairshop.com/,+1 512-401-6210,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopmdh7D0g4Bvg3YP1xeWnj_52ramrlVGpC4mj4GYRYXJNMbQ7Kk0zgWQnqsljZtpk9jUsUITRTgkqzz-DD3ZFJtXoxgJMMwkdR1lWCWC0Mjw7Cw9g2uTLM7Sh0juYr958w3WYpWdFJ_YXV=w408-h544-k-no,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:39:57.689Z,,,,
https://www.google.com/maps/place/LOA+Construction+and+Austin+Roofing/data=!4m7!3m6!1s0x8644b487bf65282f:0xf8e94d6ddfb92346!8m2!3d30.2283106!4d-97.7702504!16s%2Fg%2F11ffv32yj8!19sChIJLyhlv4e0RIYRRiO5321N6fg,LOA Construction and Austin Roofing,5.0,965,Roofing contractor,"706 W Ben White Blvd Suite 200B, Austin, TX 78704, United States","66HH+8V Austin, Texas, USA",https://www.loaconstruction.com/austin/?utm_campaign=gmb&utm_medium=organic&utm_source=gmblisting,+1 512-375-3654,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotX46XRgzdVduivE8apeRsO4O9PlRrvZAttrEBH8QfLx3d7PWPz5plk5B24APwcDgmW4Z3CY2vTFTBSVrb3q42-6FkfcCKGAeVN71TmxPEFiM01hrYBWIOgM2oPrq8WLn8cnqQOg=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:40:02.521Z,,,,
https://www.google.com/maps/place/Together+Design+%26+Build/data=!4m7!3m6!1s0x8644b9d1f76bdfaf:0xd17c351cedcfd48d!8m2!3d30.2001268!4d-97.776666!16s%2Fg%2F11ft_055fh!19sChIJr99r99G5RIYRjdTP7Rw1fNE,Together Design & Build,5.0,280,Remodeler,"6000 S Congress Ave #101, Austin, TX 78745, United States","662F+38 Austin, Texas, USA",https://togetherdesignbuild.com/,+1 833-573-3627,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVdiryUBhv4aO4wDzZN8tPLJqaIy9WWSUNu4ZQeT2_t3fp-s1gjupk8afmL8yufg3HPSaAaZFWh1v25GHskMkrppPpqQzRh6QaDjkoIH6TwiPo64NBEZS-nw7yZCoZVstbcKBHOZHwooJQ=w408-h272-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:40:07.244Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/IntegriBuild,+LLC/data=!4m7!3m6!1s0x865b313849dfa81d:0xc842f52a21666fdb!8m2!3d30.386572!4d-97.8141656!16s%2Fg%2F11f6dkgnm1!19sChIJHajfSTgxW4YR229mISr1Qsg","IntegriBuild, LLC",5.0,4,Construction company,,,http://www.integribuildllc.com/,+1 228-918-2566,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLkZE4qXipg8Xnb-buf57KKZIljG17pCUkz7pu11YKwexak9IgGpJuwJKeCoS4E6JIeiN0hKkD34MLFtEqA1uoeqwfWPef8Zb69cZ29LqrCxNO1U-ARUqvvc4eCPyTJTGwwPlx=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,11 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:40:12.106Z,,,,
https://www.google.com/maps/place/American+Made+Contractors/data=!4m7!3m6!1s0x865cf52e5ff66511:0xe327d775b6647c57!8m2!3d30.1772884!4d-97.7833991!16s%2Fg%2F11pkb3g8yp!19sChIJEWX2Xy71XIYRV3xktnXXJ-M,American Made Contractors,,,General contractor,"8103 S Congress Ave, Austin, TX 78745, United States","56G8+WJ Austin, Texas, USA",,+1 936-529-7076,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NvMxneNSqY5ER_H5nM8xuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.975376&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:40:16.816Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Rainbow+International/data=!4m7!3m6!1s0x8644b4ba8feab7f7:0xb69aae65a48bb309!8m2!3d30.2188998!4d-97.7735884!16s%2Fg%2F125__x3xy!19sChIJ97fqj7q0RIYRCbOLpGWumrY,Rainbow International,1.0,1,Carpet cleaning service,"502 Clover Ct, Austin, TX 78745, United States","669G+HH Austin, Texas, USA",,+1 512-730-2662,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xiok5eCJsCwnmWCoc0G8hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.174662&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+South+Congress+Austin+TX/@30.2049701,-97.7748074,14z",2026-03-23T03:40:21.499Z,,,,
https://www.google.com/maps/place/Austin+Remediation+Group/data=!4m7!3m6!1s0x865b4b48886df9fb:0x2173253d3fce13ab!8m2!3d30.296114!4d-97.73297!16s%2Fg%2F11gm9jc3_k!19sChIJ-_ltiEhLW4YRqxPOPz0lcyE,Austin Remediation Group,4.9,55,Demolition contractor,,,http://austinremediationgroup.com/,+1 512-912-6157,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKqo9AQSaBjoCeRhCdsGpXnbNz3kzlD1rOYnSaz-2F33hMrKJqXMilWD6CJTtCN0zlyfdr4tKSNO10pC1mQU1r_j-GgA-4U24dZ6_xKdQk30-U7jj3jVClB8yUc7gDN53wLu92=w408-h873-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:40:41.163Z,,,,
https://www.google.com/maps/place/GreenWorks+Inspections+%26+Engineering/data=!4m7!3m6!1s0x8644b5038866962f:0x4fdf5a13b01510b9!8m2!3d30.268157!4d-97.742392!16s%2Fg%2F11ghfqdrp0!19sChIJL5ZmiAO1RIYRuRAVsBNa308,GreenWorks Inspections & Engineering,4.9,1829,Home inspector,"106 E 6th St #900, Austin, TX 78701, United States","7795+72 Austin, Texas, USA",https://greenworksinspections.com/locations/austin-tx/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 512-316-7414,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrbAZHDsk6CxMWS2-wsPIo-T28Cfu1Q95MTe_kTpN3Nibkx4h-MxuI4HZvEm736fgPRj-xrC7MDC8Cpgjfg3EAoP4cusFWTfqkisNpkpRK-QOSIUV3MxAnI_lnLtMKE30ESYyzGtr73fs=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:40:45.981Z,Identifies as women-owned,,,
https://www.google.com/maps/place/HomePoint/data=!4m7!3m6!1s0x8644b50db7445ed3:0x7547d9d5bf6a17c3!8m2!3d30.2763519!4d-97.751058!16s%2Fg%2F11p61wz19r!19sChIJ015Etw21RIYRwxdqv9XZR3U,HomePoint,5.0,62,Property maintenance,"919 W 12th St, Austin, TX 78703, United States","76GX+GH Austin, Texas, USA",http://www.gohomepoint.com/,+1 512-481-7214,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVZ_sjTokps5hjrybYF3aBaO1WFNvFPo01ZJeydzVIshuXtWJsgVvKliQu10qWaMW6GmbI_Q09muM1ADUpW60il9Dl3Pi7h0Ab39qSsfF3nCTclpOVrchLYDCowYnfNXYlVYac=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:40:50.769Z,,,,
https://www.google.com/maps/place/South+Austin+Drywall+and+Insulation/data=!4m7!3m6!1s0x8644b505c09e2cdb:0xac2a72370e66bc90!8m2!3d30.2437199!4d-97.7344986!16s%2Fg%2F11hgt08t10!19sChIJ2yyewAW1RIYRkLxmDjdyKqw,South Austin Drywall and Insulation,4.9,70,Dry wall contractor,"1505 Sunnyvale St Suite 108, Austin, TX 78741, United States","67V8+F6 Austin, Texas, USA",https://southaustindrywall.com/,+1 512-710-9144,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxc9YX2nzhlrCRDx_Ali9iPkx3G1b1AAIH3XNvTjTNQliNhZCKSDeLqldBDjasrZgtYTPMjpFpg43gUeHkxPCskXrMCNtAgjooyQwrBDFfQ0Uqb4Xz9ip7_WD3vz0lwqSOHf7y=w644-h240-k-no,true,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:40:55.571Z,,,,
https://www.google.com/maps/place/G.L.+Hunt+Foundation+Repair/data=!4m7!3m6!1s0x8644b47bd3212ab9:0xe6d633052d9d3936!8m2!3d30.2614775!4d-97.7417926!16s%2Fg%2F11ggzc5jrk!19sChIJuSoh03u0RIYRNjmdLQUz1uY,G.L. Hunt Foundation Repair,4.9,1697,Concrete contractor,"98 San Jacinto Blvd 4th Floor, Ste. A, Austin, TX 78701, United States","7765+H7 Austin, Texas, USA",https://glhunt.com/location/austin-tx/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 512-234-3470,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7yY-MiI_oegzznE_ZVqnKRup-588ov3zLVMNwaFt9MheqvS63yYhVs2xicN45FaOVO52Z526rnG9KwM5EFj7Fvinvikvov57zRkbg4PSyjUC6eVX0sGsmYl1D7UGJOMqMXpQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:00.401Z,,,,
"https://www.google.com/maps/place/G.I.S+Contracting+LLC,/data=!4m7!3m6!1s0x8644b4c2a6ac0001:0xa138d5f8b6ff0d95!8m2!3d30.23919!4d-97.7637202!16s%2Fg%2F11pv8l5dqh!19sChIJAQCspsK0RIYRlQ3_tvjVOKE","G.I.S Contracting LLC,",4.6,34,Contractor,"2612 S 3rd St, Austin, TX 78704, United States","66QP+MG Austin, Texas, USA",https://giscontracting.com/,+1 512-801-6132,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqATiqQ-bCZv2b66ZBYmokPXfzfV6Ld20KsGKoXPbeKG7s5LvqC3d8kmzdRk1Mbv9ch4DbnlAUE1ulJjyAZGwI9dPN9dIZQh945Ms1NS7jIspiD7dPiwDQDLizTlHDMG2D_PruK=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:05.227Z,,,,
https://www.google.com/maps/place/Altair+Austin+Roofing+Company/data=!4m7!3m6!1s0x8644b5b356c4eb9f:0x1904833488534c!8m2!3d30.2700743!4d-97.7402698!16s%2Fg%2F11yrwfzhw0!19sChIJn-vEVrO1RIYRTFOINIMEGQA,Altair Austin Roofing Company,5.0,14,Roofing contractor,"807 Brazos St #403, Austin, TX 78701, United States","77C5+2V Austin, Texas, USA",https://austinroofingcompany.com/,+1 512-640-2658,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfpEMpR5CXFc1UhFIzW2Dfo-1qJc6m9Y-E7i0p2fA1B7_bKXGwv1ddCJLFz5qK6CV9J7gwF9e2O2Hk_Gd4g4UXPpwMQYLsJK48K481UPIl8lrZVoPJAwqmxVo1ronTZ0EZEvecHh2uTGPY=w408-h309-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:10.015Z,,,,
"https://www.google.com/maps/place/Austin+Window,+Siding+and+Roofing/data=!4m7!3m6!1s0x865b4c7716b96fd3:0x8caf9af6c1fda87e!8m2!3d30.2644982!4d-97.7821677!16s%2Fg%2F11d_wzk3r9!19sChIJ02-5FndMW4YRfqj9wfaar4w","Austin Window, Siding and Roofing",4.8,267,Roofing contractor,"901 S MoPac Expy, Austin, TX 78746, United States","7679+Q4 Austin, Texas, USA",https://austinwindowssidingroofing.com/,+1 512-645-1088,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoX6_olULljkWVxQTaDkOsWpg-4Z7p8O85Xw9wIhF3Vyn5Ce2BuDnnb480DuPXuKWPg9wO0KUdr2WMJUWTo6me2b4QLaHfaX7-miywLPNEDXcAjBO1Ray5nyC0OOdgeyI7P2kqLkA=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:14.843Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Austin+Roofing+%26+Handyman/data=!4m7!3m6!1s0x8644b5003b75d41f:0xf16d9e905cc06f8c!8m2!3d30.2703623!4d-97.7414581!16s%2Fg%2F11ymgrxydj!19sChIJH9R1OwC1RIYRjG_AXJCebfE,Austin Roofing & Handyman,5.0,40,Roofing contractor,"823 N Congress Ave STE 300, Austin, TX 78701, United States","77C5+4C Austin, Texas, USA",https://austinlocalroofing.com/,+1 512-259-5265,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGlrA6SCw59rNqCbx44_dpe_n-Fr3RM71vpVTLSrsZ6Qe3a9W-dWhtEjrhX_UOEhI8lROkTkEs6oU0spWJ4zAVqqthoVyY6kDS_1RI70sKWqkIksKCoAY2BAe2_qV0TNj2-l8e2ByMm-hn=w408-h323-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:19.640Z,LGBTQ+ friendly,true,,
https://www.google.com/maps/place/Terry+Sayther+Automotive/data=!4m7!3m6!1s0x8644b4caea452909:0x6e17314e888b9f3b!8m2!3d30.2294096!4d-97.7839239!16s%2Fg%2F1vvr6ltv!19sChIJCSlF6sq0RIYRO5-LiE4xF24,Terry Sayther Automotive,4.9,1239,Auto repair shop,"1700 Fort View Rd, Austin, TX 78704, United States","66H8+QC Austin, Texas, USA",https://www.terrysaytherauto.com/,+1 512-442-1361,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxVUjR6TFsrC3lrHmJPlc34yaFLA8-zfdb2fUJcOOk-mMOUa8-RmYD_UTOAgOqhsaIgVSmcmyrqtVaa-FxXAk9DXRtym7oOVHZHhPK_jAZPZHE0Y8e8Nm_qp6fqCFxJPmVYgH5=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:24.417Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Zilker+Roofing/data=!4m7!3m6!1s0x8e6959679c10b1eb:0x7c7687690ab11d23!8m2!3d30.2589074!4d-97.7526201!16s%2Fg%2F11vwxx15d9!19sChIJ67EQnGdZaY4RIx2xCmmHdnw,Zilker Roofing,4.9,141,Roofing contractor,"801 Barton Springs Rd Suite 07-104, Austin, TX 78704, United States","765W+HX Austin, Texas, USA",https://zilkerroofing.com/,+1 512-893-7663,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPyMl1tH0f-vEUE4bXbr4qXAooLkAUpRIdVUytQ-BytpiR4mrZHkRurkkURx88QchdqZtPUVHrZPnlINNrUYtwIxffGG-e6FSFUGleA_xmyAK88o2hNUkQmPnjLapkNWdCtSj2G3_3ZjoR=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:29.567Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Peace+Frog+Specialty+Cleaning/data=!4m7!3m6!1s0x8644b5a587f241d1:0x534c6f5bae9a9894!8m2!3d30.2648398!4d-97.7341167!16s%2Fg%2F1pxwd17jp!19sChIJ0UHyh6W1RIYRlJiarltvTFM,Peace Frog Specialty Cleaning,4.9,1296,Carpet cleaning service,"501 N Interstate Hwy 35, Austin, TX 78702, United States","7778+W9 Austin, Texas, USA",https://peacefrogcarpetcleaning.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,+1 512-259-6606,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoT5BWqsVOVUaoFnRqyhvId-cviI-8lURlMvlOmZhLmqQmTPTys_ezoAlJsYb8Wzz5TW3ZX3-adHTk9aPkZnM4x7kr5-WltWurGWSjIlaUspqm6YIOQbHGrjtvVIpv4xb4DIODMFA=w479-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:34.372Z,,,,
"https://www.google.com/maps/place/Diamond+Earthworks+%26+Demolition,+LLC/data=!4m7!3m6!1s0xac659fcf57a28a55:0x503a6ae6fcb5e493!8m2!3d30.2353343!4d-97.7786471!16s%2Fg%2F11r_p_l_cw!19sChIJVYqiV8-fZawRk-S1_OZqOlA","Diamond Earthworks & Demolition, LLC",5.0,43,Demolition contractor,"3505 Southridge Dr, Austin, TX 78704, United States","66PC+4G Austin, Texas, USA",http://diamondearthworksdemolitionllc.com/,+1 512-902-6099,Closed · Opens 5 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqe0pEQTgSU7faSE2loQ_h-ZwCn_TYUGzF8o79ksl-6fUNxFAjX25_Q2vf2W1MccRRC9zUZr1DwhRpf9BippfJajlWk9xW4vGQ_YdpkQbhdUqsrUz3O5rwhVsv5YC7gUSIl22HkHA=w426-h240-k-no,true,5 am–7 pm,5 am–7 pm,5 am–7 pm,5 am–7 pm,5 am–7 pm,5 am–7 pm,5 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:39.157Z,,,,
https://www.google.com/maps/place/Catstrong+Mold+Removal+Round+Rock/data=!4m7!3m6!1s0x8644b5716687c0ab:0x88b956f4cd63f6cc!8m2!3d30.5669634!4d-97.6958856!16s%2Fg%2F11rc041lx1!19sChIJq8CHZnG1RIYRzPZjzfRWuYg,Catstrong Mold Removal Round Rock,5.0,4,Water damage restoration service,,,http://moldremovalroundrock.com/,+1 512-572-5795,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8RGOBY2g-J4yPmmjdTfm3oI6bAMDq5zfZobcjLEmYAobhP-LUlv7l0EEDr8bzSMp9gE39ANCeRkYuWsQUbDUUasjQDJJr-i2qgqh36R7KvPW0J2LzUUgPR9x21LJ0nJAljVUb=w733-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:43.852Z,,,,
https://www.google.com/maps/place/Mold+Remediation+Austin/data=!4m7!3m6!1s0x8644b5d953b96355:0xdc16140ea0a66833!8m2!3d30.3422625!4d-97.6482025!16s%2Fg%2F11nfzb4p45!19sChIJVWO5U9m1RIYRM2imoA4UFtw,Mold Remediation Austin,,,Water damage restoration service,,,https://moldremediationaustintx.com/,+1 512-400-3415,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrR6za0Se2Nv4xu0Ts-uRzCkQA4OSac_OVg3BP_7EDtqSmjRTQs4MbcHslgEcgU2pwFO2SnPwhMAWv-fQklHRbrofo_9pCu-zr7ORG_kAQF-TYNVes6bsDkOlDrkq4I4jyb0BtTw=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Zilker+Austin+TX/@30.2551262,-97.7687214,14z",2026-03-23T03:41:48.460Z,,,,
