placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/Energetic+Healing+Space/data=!4m7!3m6!1s0x88179dbaed95c14f:0xcca2478529b81876!8m2!3d42.2661298!4d-85.5248166!16s%2Fg%2F11sh8y0wdn!19sChIJT8GV7bqdF4gRdhi4KYVHosw,Energetic Healing Space,5.0,9,Reiki therapist,"2462 Gaywood St, Kalamazoo, MI 49048, United States","7F8G+F3 Kalamazoo, Michigan, USA",http://www.energetichealingspace.com/,+1 517-242-8162,Open · Closes 7 pm,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipPQRrgx8KycJDDtpM12vaxqvZUq2V88V6VcGAZO=w408-h502-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:25:51.806Z,
https://www.google.com/maps/place/Radiant+Life+Ayurveda+Kalamazoo+Michigan/data=!4m7!3m6!1s0x881777e76e85876d:0x9c3ecb4200b65ce8!8m2!3d42.2912639!4d-85.6092446!16s%2Fg%2F11h06n5qvc!19sChIJbYeFbud3F4gR6Fy2AELLPpw,Radiant Life Ayurveda Kalamazoo Michigan,,,Alternative medicine practitioner,"1630 Grand Ave, Kalamazoo, MI 49006, United States","79RR+G8 Kalamazoo, Michigan, USA",https://www.radiantlifeayurveda.com/,+1 269-345-2991,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AbQOPB8P7kUckZsc8-rVMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.87845&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:25:54.560Z,
https://www.google.com/maps/place/Betten+Integrative+Medicine/data=!4m7!3m6!1s0x88179e2f63a3f8eb:0x61792af960871bfc!8m2!3d42.1984011!4d-85.6319003!16s%2Fg%2F1jkxld068!19sChIJ6_ijYy-eF4gR_BuHYPkqeWE,Betten Integrative Medicine,5.0,4,Medical office,"8191 Moorsbridge Rd Suite A, Portage, MI 49024, United States","59X9+96 Portage, Michigan, USA",http://www.bettenwellness.com/,+1 269-312-8170,Closes soon · 2 pm · Opens 9 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BDWGFb6O7T_eIF2t4ZKp9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.18163&pitch=0&thumbfov=100,true,9 am–2 pm,9 am–2 pm,9 am–2 pm,12–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:25:59.446Z,
https://www.google.com/maps/place/Wise+Wellness+Center/data=!4m7!3m6!1s0x88179dc43e931fdf:0x6fc3f3f978fcb2fc!8m2!3d42.2439799!4d-85.5762595!16s%2Fg%2F11byflhgd4!19sChIJ3x-TPsSdF4gR_LL8ePnzw28,Wise Wellness Center,4.9,108,Acupuncturist,"5080 Lovers Ln Suite D, Portage, MI 49002, United States","6CVF+HF Portage, Michigan, USA",https://wiseacupuncture.com/,+1 269-312-8015,Open · Closes 6 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipN9JcZqnryNEEmRd0jn4drDYG5GD-EOslgCzSn-=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:04.119Z,
"https://www.google.com/maps/place/Patrick+J.+Rowley,+DC/data=!4m7!3m6!1s0x881783378ff43021:0x724fcd175d51d992!8m2!3d42.2601764!4d-85.6095271!16s%2Fg%2F11clzrl8x8!19sChIJITD0jzeDF4gRktlRXRfNT3I","Patrick J. Rowley, DC",5.0,33,Chiropractor,"1803 Whites Rd Ste 5, Kalamazoo, MI 49008, United States","796R+35 Kalamazoo, Michigan, USA",http://rowleychiro.com/,+1 269-233-9191,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ncdU0ACQKoas0a14olGcUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.10825&pitch=0&thumbfov=100,true,8 am–6 pm,8–11:30 am,8 am–5 pm,8 am–5 pm,8–11:30 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:09.222Z,
"https://www.google.com/maps/place/Dr.+John+C.+Carls,+DC,+Dr.+T.J.+Carls,+DC/data=!4m7!3m6!1s0x88179daef29c6acb:0x9b43d99c76c60042!8m2!3d42.2620935!4d-85.5677365!16s%2Fg%2F1tdrfzn8!19sChIJy2qc8q6dF4gRQgDGdpzZQ5s","Dr. John C. Carls, DC, Dr. T.J. Carls, DC",5.0,3,Chiropractor,"952 Vassar Dr, Kalamazoo, MI 49001, United States","7C6J+RW Kalamazoo, Michigan, USA",http://www.carlschiropractic.com/,+1 269-344-7946,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMxyleVVqrASJRESol2_SYOYSbmLVIjBtn4U2kWk3cuDREaGlUEojrgcsG2GO82ywmb4YDvGVivDlQw7WaBWvBrv6B-lQlTCGuqw38uiCxkgp1Y9_BiBGbn_Zs_0k8pSWyCDqEJA=w408-h306-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:14.008Z,
https://www.google.com/maps/place/Synergy+Health+Center/data=!4m7!3m6!1s0x88179dc629680afb:0x3903615df36d37de!8m2!3d42.2978876!4d-85.5749986!16s%2Fg%2F11llbwf3g7!19sChIJ-wpoKcadF4gR3jdt811hAzk,Synergy Health Center,5.0,4,Mental health service,"625 Harrison St, Kalamazoo, MI 49007, United States","7CXG+52 Kalamazoo, Michigan, USA",https://synergykzoo.org/,+1 269-323-1954,Open · Closes 7 pm,LGBTQ+ friendly,true,https://lh3.googleusercontent.com/p/AF1QipPD-ib4Bk_LR99tOoFCp8BkL5zmGMifiMYow3UC=w408-h306-k-no,true,"8:30 am–12 pm, 1–7 pm","8:30 am–12 pm, 1–7 pm","8:30 am–12 pm, 1–7 pm","8:30 am–12 pm, 1–7 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:18.784Z,
"https://www.google.com/maps/place/Thomas+Kopinski,+BS/data=!4m7!3m6!1s0x88179d7f2bfd457f:0x15a20dfaefbd1003!8m2!3d42.2722389!4d-85.5984597!16s%2Fg%2F1tj5364t!19sChIJf0X9K3-dF4gRAxC97_oNohU","Thomas Kopinski, BS",5.0,2,Chiropractor,"1011 W Maple St #550, Kalamazoo, MI 49008, United States","7CC2+VJ Kalamazoo, Michigan, USA",http://www.accordchiro.com/page2.html,+1 269-267-2534,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e_i3asnmM2LIO7g9UDJNqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.57625&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:21.464Z,
"https://www.google.com/maps/place/Dean+A.+Bender,+MA/data=!4m7!3m6!1s0x88179d7747b5f9dd:0x16568a335a9d4730!8m2!3d42.2739091!4d-85.5916138!16s%2Fg%2F1tglzlj_!19sChIJ3fm1R3edF4gRMEedWjOKVhY","Dean A. Bender, MA",5.0,3,Chiropractor,"611 Howard St, Kalamazoo, MI 49008, United States","7CF5+H9 Kalamazoo, Michigan, USA",https://www.kalamazoospine.com/dr.-dean-a.-bender,+1 269-381-0737,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UVLduWzqipPOFEOr-2p52w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.98855&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:24.140Z,
https://www.google.com/maps/place/Soldano+Family+Chiropractic+Center/data=!4m7!3m6!1s0x88179d718b4a0a31:0x2576ee542c527dcb!8m2!3d42.2779886!4d-85.5876141!16s%2Fg%2F1tk_pwtl!19sChIJMQpKi3GdF4gRy31SLFTudiU,Soldano Family Chiropractic Center,4.8,365,Chiropractor,"1324 S Park St Ste 3, Kalamazoo, MI 49001, United States","7CH6+5X Kalamazoo, Michigan, USA",http://www.soldanofamilychiro.com/,+1 269-888-2080,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrK36IQXH-dAIcindbOKzmuK4RcfraCc60sfJ0R0dU9dHufL4QM8V6e5H4pXY0bzp4aU53Z52YlkhjGmzCtYrvmCwP4w5Y8iMgn2Lpebx2iiq_YGZgWu67FcsovaH5AAPb1rvj=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:28.899Z,
https://www.google.com/maps/place/Antoniotti+Chiropractic/data=!4m7!3m6!1s0x88179d771fdcad03:0x2cb7bdf83e55c32f!8m2!3d42.2734644!4d-85.5899596!16s%2Fg%2F1tm136cd!19sChIJA63cH3edF4gRL8NVPvi9tyw,Antoniotti Chiropractic,4.9,109,Chiropractor,"1820 S Westnedge Ave #1, Kalamazoo, MI 49008, United States","7CF6+92 Kalamazoo, Michigan, USA",https://www.antoniottichiropractic.com/,+1 269-344-5551,Closed · Opens 2 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNdZytzfLM_szlAE1-ImUZDhmSh3s7MhDQdNBhp=w408-h272-k-no,true,"9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","9 am–12:30 pm, 2–6 pm",12–4 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:33.953Z,
https://www.google.com/maps/place/Heart+Center+Holistic+Therapy/data=!4m7!3m6!1s0x881777e945c727f5:0x611fdb45aa42b08d!8m2!3d42.2945912!4d-85.6169237!16s%2Fg%2F11c60mwpml!19sChIJ9SfHRel3F4gRjbBCqkXbH2E,Heart Center Holistic Therapy,5.0,3,Yoga instructor,"2209 W Main St, Kalamazoo, MI 49006, United States","79VM+R6 Kalamazoo, Michigan, USA",http://www.heartcenterholistictherapies.com/,+1 269-808-0299,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qbV24gaA3QKW7wYLrkaeKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.82648&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:36.635Z,
https://www.google.com/maps/place/WMed+Health/data=!4m7!3m6!1s0x88179d63ad6ad2bd:0xc93605804816b4d0!8m2!3d42.2831228!4d-85.599705!16s%2Fg%2F11gf8dnm_r!19sChIJvdJqrWOdF4gR0LQWSIAFNsk,WMed Health,4.3,138,Doctor,"1000 Oakland Dr, Kalamazoo, MI 49008, United States","7CM2+64 Kalamazoo, Michigan, USA",https://wmed.edu/wmedhealth,+1 269-337-4600,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/p/AF1QipNF0BPqJ9hgFKlBwYRNZLKfiIIszbBYV8oh3tYj=w408-h269-k-no,true,8 am–5 pm,8 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:41.285Z,
"https://www.google.com/maps/place/Inspired+Health+%26+Wellness,+PLLC+Jennifer+Houtman,+MD/data=!4m7!3m6!1s0x88179d69f7602a47:0xf178ac5399c494de!8m2!3d42.2462049!4d-85.5947805!16s%2Fg%2F11g_zyj9zx!19sChIJRypg92mdF4gR3pTEmVOsePE","Inspired Health & Wellness, PLLC Jennifer Houtman, MD",3.8,4,Medical office,"4415 Duke St suite 2w, Kalamazoo, MI 49008, United States","6CW4+F3 Kalamazoo, Michigan, USA",https://ihwkalamazoo.com/,+1 269-459-1272,Closed · Opens 9 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipMY12_Obz6jD9uQvtHgl40mS741htW_HMLemuH5=w568-h240-k-no,true,Closed,9 am–5 pm,4–8:30 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:45.914Z,
https://www.google.com/maps/place/Healthy+Family+Chiropractic/data=!4m7!3m6!1s0x88179df3cdec74bf:0xd4ac35c514f7b1f4!8m2!3d42.2607697!4d-85.6098961!16s%2Fg%2F1tx47nl4!19sChIJv3TszfOdF4gR9LH3FMU1rNQ,Healthy Family Chiropractic,4.9,76,Chiropractor,"1850 Whites Rd STE 5, Kalamazoo, MI 49008, United States","796R+82 Kalamazoo, Michigan, USA",http://kalamazoochiropractor.com/,+1 269-567-4111,Closed · Opens 3 pm,,,https://lh3.googleusercontent.com/p/AF1QipNjD8z4KOONEPJitN55Eqho4grCRyGHmIlLhSPg=w408-h544-k-no,true,"10:30 am–1 pm, 3–5:30 pm","12–2 pm, 4–7 pm","9:30 am–1 pm, 3–5:30 pm","12–2 pm, 3–7 pm","9:30 am–12 pm, 2–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:50.711Z,
https://www.google.com/maps/place/VanNordstrand+Chiropractic/data=!4m7!3m6!1s0x88179d40203e5233:0xd27870154ee6da8b!8m2!3d42.2894744!4d-85.5836147!16s%2Fg%2F11bxb9ybzw!19sChIJM1I-IECdF4gRi9rmThVweNI,VanNordstrand Chiropractic,5.0,1,Chiropractor,"316 S Kalamazoo Mall #108, Kalamazoo, MI 49007, United States","7CQ8+QH Kalamazoo, Michigan, USA",,+1 269-910-1996,Open · Closes 7 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7ufp2SDm47P5zM4TPCSeiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.26804&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:55.616Z,
"https://www.google.com/maps/place/Stephanie+J.+French,+FNP/data=!4m7!3m6!1s0x8817ed0c0c8e9d85:0x2f12289afd674d9a!8m2!3d42.2752699!4d-85.5888774!16s%2Fg%2F11h04n2htm!19sChIJhZ2ODAztF4gRmk1n_ZooEi8","Stephanie J. French, FNP",4.8,36,Nurse practitioner,"1663 S Westnedge Ave, Kalamazoo, MI 49008, United States","7CG6+4C Kalamazoo, Michigan, USA",https://ascensionhealth.inquicker.com/provider/stephanie-french?utm_source=google&utm_medium=gmb&utm_campaign=usasc-accessandambulatory-onlinescheduling,+1 269-565-9120,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z0dFA3lBsgOtuX17M50cFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.441086&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:26:58.370Z,
https://www.google.com/maps/place/Whole+Body+Renewal+Center/data=!4m7!3m6!1s0x881707ba9fdaaaab:0x78108b2b76ff9fb0!8m2!3d42.2721225!4d-85.5984673!16s%2Fg%2F11fx7wkq53!19sChIJq6ran7oHF4gRsJ__diuLEHg,Whole Body Renewal Center,,,Alternative medicine practitioner,"1011 W Maple St, Kalamazoo, MI 49008, United States","7CC2+RJ Kalamazoo, Michigan, USA",,+1 269-815-6354,Closed · Opens 12 pm Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GIvJ5PSUoV7Hp1WPB_11sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.22548&pitch=0&thumbfov=100,false,Closed,12–6:30 pm,Closed,Closed,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:03.144Z,
"https://www.google.com/maps/place/Align+to+Health,+LLC/data=!4m7!3m6!1s0x88179d4e4944dbb1:0xcbe1637bbc36eeb4!8m2!3d42.2878152!4d-85.589794!16s%2Fg%2F11gnp5p_zz!19sChIJsdtESU6dF4gRtO42vHtj4cs","Align to Health, LLC",,,Wellness program,"428 S Westnedge Ave, Kalamazoo, MI 49007, United States","7CQ6+43 Kalamazoo, Michigan, USA",,+1 815-922-1214,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PM_0fQO0lOYD2IOdZGTPeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.20612&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:07.739Z,
https://www.google.com/maps/place/Ecotherapy+%7C+jomiewellness/data=!4m7!3m6!1s0x88179d7897a55555:0xa41364789eadd557!8m2!3d42.2708678!4d-85.5958155!16s%2Fg%2F11sghq2t8j!19sChIJVVWll3idF4gRV9WtnnhkE6Q,Ecotherapy | jomiewellness,,,Alternative medicine practitioner,"900 Peeler St, Kalamazoo, MI 49008, United States","7CC3+8M Kalamazoo, Michigan, USA",,+1 269-492-6471,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RomKbuwFWIV355crhX1iVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.641426&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:10.273Z,
"https://www.google.com/maps/place/Health+with+Hope+Chiropractic,+PLLC/data=!4m7!3m6!1s0x8817776181c09089:0x467426fa99256fac!8m2!3d42.2562959!4d-85.6298023!16s%2Fg%2F11r9vkk5s0!19sChIJiZDAgWF3F4gRrG8lmfomdEY","Health with Hope Chiropractic, PLLC",5.0,60,Chiropractor,"3503 Greenleaf Blvd Suite 101, Kalamazoo, MI 49008, United States","794C+G3 Kalamazoo, Michigan, USA",http://www.healthwithhopechiropractic.com/,+1 269-366-4075,Open · Closes 5:45 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipPImhB_kHHmrHp2E4w6-muKkoxhVNLUNieNJ5XY=w408-h612-k-no,true,11:45 am–5:45 pm,7 am–3 pm,7 am–3 pm,11:45 am–5:45 pm,9 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:15.139Z,
https://www.google.com/maps/place/Accord+Chiropractic+Center/data=!4m7!3m6!1s0x88179d7f2bfd4501:0x42ee4ba1f7304144!8m2!3d42.2721194!4d-85.5984768!16s%2Fg%2F1v3_38vx!19sChIJAUX9K3-dF4gRREEw96FL7kI,Accord Chiropractic Center,5.0,16,Chiropractor,"1011 W Maple St, Kalamazoo, MI 49008, United States","7CC2+RJ Kalamazoo, Michigan, USA",http://www.accordchiro.com/,+1 269-267-2534,,,,https://lh3.googleusercontent.com/p/AF1QipM4JZDjhAOIc6idKAVkjYx3-k-VCxEriykaXINz=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:18.062Z,
https://www.google.com/maps/place/Kalamazoo+Animal+Reiki/data=!4m7!3m6!1s0x661c627e27e8634d:0xdf06c454dc50d393!8m2!3d42.2454245!4d-85.5298445!16s%2Fg%2F11n40v2q7d!19sChIJTWPoJ35iHGYRk9NQ3FTEBt8,Kalamazoo Animal Reiki,5.0,2,Holistic medicine practitioner,,,https://kalamazooanimalreiki.com/,+1 269-532-2218,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/p/AF1QipMVCc4mAYEJERdEzmje4enANFxFbD1CqHNlAIYs=w408-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:22.776Z,
https://www.google.com/maps/place/Stella+Marcel/data=!4m7!3m6!1s0x881777e8d6340001:0x2c01692906af5fd2!8m2!3d42.295025!4d-85.6151506!16s%2Fg%2F11hy_y38xy!19sChIJAQA01uh3F4gR0l-vBilpASw,Stella Marcel,,,Alternative medicine practitioner,"2042 W Main St, Kalamazoo, MI 49006, United States","79WM+2W Kalamazoo, Michigan, USA",,+1 616-836-1271,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k80_589GwYS5YU-WPFsbhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.11627&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:25.366Z,
https://www.google.com/maps/place/Carls+Chiropractic+Health+Center/data=!4m7!3m6!1s0x88179daef29c6acb:0xb98765fabbf4c6b9!8m2!3d42.2620935!4d-85.5677365!16s%2Fg%2F1t_tkxk0!19sChIJy2qc8q6dF4gRucb0u_plh7k,Carls Chiropractic Health Center,5.0,5,Chiropractor,"952 Vassar Dr, Kalamazoo, MI 49001, United States","7C6J+RW Kalamazoo, Michigan, USA",http://www.carlschiropractic.com/,+1 269-344-7946,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AE5lpjzJ5x-hHuK8RofB6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.31175&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:29.945Z,
https://www.google.com/maps/place/Stephanie+Loftus+Wellness/data=!4m7!3m6!1s0x88179de9b637eba5:0x5eb0edfadc694180!8m2!3d42.2682535!4d-85.010166!16s%2Fg%2F11g68zgds6!19sChIJpes3tumdF4gRgEFp3PrtsF4,Stephanie Loftus Wellness,5.0,1,Yoga instructor,,,,+1 269-220-0917,,,,https://lh3.googleusercontent.com/p/AF1QipOnJlJte4S5mWDyj9lrLcK38TmKlHBOhwd3yQUW=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:32.954Z,
https://www.google.com/maps/place/New+Hope+Health/data=!4m7!3m6!1s0x88177defd7d3b2c3:0xa427a9c1f2f3832a!8m2!3d42.2005698!4d-85.5879787!16s%2Fg%2F1tm1r228!19sChIJw7LT1-99F4gRKoPz8sGpJ6Q,New Hope Health,4.7,16,Naturopathic practitioner,"198 E Centre Ave, Portage, MI 49002, United States","6C26+6R Portage, Michigan, USA",https://newhopehealth.com/?utm_source=Google&utm_medium=GBP,+1 269-204-6525,Open · Closes 4 pm,,,https://lh3.googleusercontent.com/p/AF1QipOZY_nb53FJoYQc8lLpAvl-OK3AWE8Pj8gRBWzw=w408-h544-k-no,true,8 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:37.751Z,
https://www.google.com/maps/place/Park+Street+Chiropractic/data=!4m7!3m6!1s0x88179d71fe8b3ba7:0xd4ebdd2ef094cfba!8m2!3d42.27953!4d-85.587663!16s%2Fg%2F1hc0xrmh2!19sChIJpzuL_nGdF4gRus-U8C7d69Q,Park Street Chiropractic,4.2,10,Chiropractor,"1212 S Park St # 1, Kalamazoo, MI 49001, United States","7CH6+RW Kalamazoo, Michigan, USA",https://www.parkstchiro.com/,+1 269-385-9000,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LUMhW1xeKcaCiq5UdgqhlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.2756&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–3 pm,9 am–6 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:42.902Z,
https://www.google.com/maps/place/Lucas+R.+Conroy+DC/data=!4m7!3m6!1s0x88179d7718e5315f:0xa015b89d93968dda!8m2!3d42.2734806!4d-85.5899477!16s%2Fg%2F11kjq6ch2q!19sChIJXzHlGHedF4gR2o2Wk524FaA,Lucas R. Conroy DC,4.0,1,Chiropractor,"1820 S Westnedge Ave Ste 1, Kalamazoo, MI 49008, United States","7CF6+92 Kalamazoo, Michigan, USA",https://www.westsidechiro.org/,+1 269-459-7180,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5r23bqOV1XkDWeBVj0YobA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.5216&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:45.563Z,
https://www.google.com/maps/place/Rambling+Road+Family+Wellness+%26+Chiropractic/data=!4m7!3m6!1s0x881777b53ac22e2d:0xaa3568e0ae381101!8m2!3d42.2714385!4d-85.6246403!16s%2Fg%2F1tnblrd4!19sChIJLS7COrV3F4gRARE4ruBoNao,Rambling Road Family Wellness & Chiropractic,4.9,14,Chiropractor,"2021 Rambling Rd, Kalamazoo, MI 49008, United States","79CG+H4 Kalamazoo, Michigan, USA",http://www.rrchirokalamazoo.com/,+1 269-381-1800,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tR28S0iu7DlFUvdn0g1FhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.80176&pitch=0&thumbfov=100,false,8:30 am–6 pm,8:30 am–2 pm,10 am–6 pm,2–6 pm,9 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2026-02-23T18:27:50.387Z,
