placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Adio+Chiropractic+Clinic/data=!4m7!3m6!1s0x87ee992bd12e7c13:0x40cc8f675f25a339!8m2!3d41.5862459!4d-93.6577071!16s%2Fg%2F1wcxdng3!19sChIJE3wu0SuZ7ocROaMlX2ePzEA,Adio Chiropractic Clinic,4.9,656,Chiropractor,"2925 Ingersoll Ave, Des Moines, IA 50312, United States","H8PR+FW Des Moines, Iowa, USA",http://adiochiropracticclinic.com/,+1 515-255-3021,Closed · Opens 2 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweraJACoFeacNBEIpYq2k18XUufNlibrxeo44fq2FKIWZOiajqpI9tLcRkgLcTClZH2NaxGoarbgbs0QFTcx5gUzR5IITed5nEMVWmLEYQ7bFyr2UL9jB2nHby4e96VnuL-fcIPb=w408-h725-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:44:49.149Z,"7–9:30 am, 2–5 pm","9–10:30 am, 2:30–6 pm",6–9:30 am,8–9 am,Closed,"6–9:30 am, 2–5 pm",2–6 pm,,,,
"https://www.google.com/maps/place/Esmiralda+Henderson,+MD/@41.5986713,-93.6228884,17z/data=!3m1!4b1!4m6!3m5!1s0x87ee993d39653f77:0x17505706196ccd1c!8m2!3d41.5986713!4d-93.6228884!16s%2Fg%2F11j6x12zk8","Esmiralda Henderson, MD",4.4,5,Neurosurgeon,"1111 6th Ave b1, Des Moines, IA 50314, United States","H9XG+FR Des Moines, Iowa, USA",https://www.mercyone.org/provider/esmiralda-henderson-md-neurosurgery,+1 515-358-0100,,,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:44:54.026Z,,,,,,,,,,,
https://www.google.com/maps/place/MercyOne+Des+Moines+Neurosurgery/data=!4m7!3m6!1s0x87ee990a219cc381:0x9c4b49abfeeb74da!8m2!3d41.5991853!4d-93.6219743!16s%2Fg%2F1tc_96tr!19sChIJgcOcIQqZ7ocR2nTr_qtJS5w,MercyOne Des Moines Neurosurgery,3.6,16,Doctor,"1111 6th Ave b1, Des Moines, IA 50314, United States","H9XH+M6 Des Moines, Iowa, USA",https://www.mercyone.org/location/mercyone-des-moines-neurosurgery-1,+1 515-358-0100,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPcskBkWDgkbfzkqBtGNdKQgOcypL6P8bOSvRvf=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:44:58.627Z,8 am–4 pm,8 am–4 pm,8 am–3 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,,
"https://www.google.com/maps/place/Dr.+Sydney+R.+Leach,+MD/@41.598866,-93.623451,17z/data=!3m1!4b1!4m6!3m5!1s0x87ee990a219cc381:0xc349fc33bc13cfd8!8m2!3d41.598866!4d-93.623451!16s%2Fg%2F1tdbfzz2","Dr. Sydney R. Leach, MD",5.0,1,Emergency care physician,"1111 6th Ave, Des Moines, IA 50314, United States","H9XG+GJ Des Moines, Iowa, USA",,+1 515-247-3121,,,false,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:03.249Z,,,,,,,,,,,
https://www.google.com/maps/place/Select+Physical+Therapy+-+Downtown+7th+Street/data=!4m7!3m6!1s0x87ee9992be44bec5:0x2f2cfc86951170f4!8m2!3d41.5863917!4d-93.6258349!16s%2Fg%2F11lg0skt7m!19sChIJxb5EvpKZ7ocR9HARlYb8LC8,Select Physical Therapy - Downtown 7th Street,5.0,28,Physical therapy clinic,"319 7th St Suite 102, Des Moines, IA 50309, United States","H9PF+HM Des Moines, Iowa, USA",https://www.selectphysicaltherapy.com/contact/find-a-location/ia/des-moines/downtown-7th-street/?ty=xt,+1 515-631-5446,"Open · Closes 6 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNoz7q24iVs7S4FUj5w77SJAdH_-7tgVtNht10f=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:08.053Z,7:15 am–6 pm,6 am–6 pm,6 am–2:45 pm,Closed,Closed,7:15 am–6 pm,7 am–2:45 pm,,,,
https://www.google.com/maps/place/The+Iowa+Clinic+Neurological+%26+Spinal+Surgery/data=!4m7!3m6!1s0x87ee991b9c04b103:0xc96d3828df174635!8m2!3d41.5895692!4d-93.6346936!16s%2Fg%2F1th87p85!19sChIJA7EEnBuZ7ocRNUYX3yg4bck,The Iowa Clinic Neurological & Spinal Surgery,3.0,10,Medical clinic,"1215 Pleasant St Suite 608, Des Moines, IA 50309, United States","H9Q8+R4 Des Moines, Iowa, USA",https://www.iowaclinic.com/locations/methodist-medical-center-plaza-2/neurological-spinal-surgery-downtown/?utm_source=extnet&utm_medium=yext,+1 515-875-9560,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6WgXr5HKcoBCI27kHCktHFMf4M65THLfAW9pL1FcwY_9a2rNrDWvKfL7-SXT5ek6utkPeEq97Zf_YjL4qz7r2QG5u0zcZM2hg4J0aYXBkv3423pJe9JQwCPQ6TI8hX-mHGrWz2hIvDHrT=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:10.862Z,,,,,,,,,,,
https://www.google.com/maps/place/Gilbert+Wellness+Center/data=!4m7!3m6!1s0x87ee9c488da595f1:0x9477ea0c05b9a1df!8m2!3d41.5862289!4d-93.6576522!16s%2Fg%2F1th5k01t!19sChIJ8ZWljUic7ocR36G5BQzqd5Q,Gilbert Wellness Center,4.9,65,Chiropractor,"2925 Ingersoll Ave #2, Des Moines, IA 50312, United States","H8PR+FW Des Moines, Iowa, USA",https://www.gilbertwellness.com/,+1 515-255-3021,Closed · Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipOL1w1otOfK5ToAnVWUeOLMOP6JxyvKsLsG4Wzv=w408-h262-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:15.832Z,"7–9:30 am, 2–5 pm","9–10:30 am, 2:30–6 pm",6–9:30 am,Closed,Closed,"6–9:30 am, 2–5 pm",2–6 pm,,,,
"https://www.google.com/maps/place/Dr.+Irving+L.+Wolfe,+DO/data=!4m7!3m6!1s0x87ee9ec7cde4f79b:0x7269987f466d6cb6!8m2!3d41.5840512!4d-93.6518259!16s%2Fg%2F1tgd729s!19sChIJm_fkzcee7ocRtmxtRn-YaXI","Dr. Irving L. Wolfe, DO",4.4,14,Neurologist,"2600 Grand Ave, Des Moines, IA 50312, United States","H8MX+J7 Des Moines, Iowa, USA",http://www.centraliowaneuro.com/about.html,+1 515-255-7414,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=62INddh7biGoEX_lA0mlIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.27527&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:18.575Z,,,,,,,,,,,
https://www.google.com/maps/place/DMU+Clinic+%E2%80%94+Foot+and+Ankle/data=!4m7!3m6!1s0x87ee99a3a077c557:0x1a205978bc2cbf96!8m2!3d41.583753!4d-93.6606895!16s%2Fg%2F11s5v0ckh5!19sChIJV8V3oKOZ7ocRlr8svHhZIBo,DMU Clinic — Foot and Ankle,5.0,16,Medical clinic,"3200 Grand Ave 6th floor, Des Moines, IA 50312, United States","H8MQ+GP Des Moines, Iowa, USA",https://www.dmuclinic.org/services/foot-and-ankle-podiatry/,+1 515-271-1731,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMBRZnmgXD7VOkC1h8IIl3Bu6XuL9WIsm1eMKcO=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:23.169Z,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,,,,
"https://www.google.com/maps/place/Bryan+Folkers,+DO,+FACOS/data=!4m7!3m6!1s0x87ee9920772d1ca9:0x301ef104e0d1ef21!8m2!3d41.616506!4d-93.6421497!16s%2Fg%2F1hc3kxjfs!19sChIJqRwtdyCZ7ocRIe_R4ATxHjA","Bryan Folkers, DO, FACOS",4.9,55,Plastic surgeon,"1801 Hickman Rd, Des Moines, IA 50314, United States","J985+J4 Des Moines, Iowa, USA",https://www.broadlawns.org/clinics-and-services/plastic-surgery,+1 515-282-8280,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipOa8BpPXbJbpsYBGN7J_7A0nuRpK1j40aof1MeG=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:27.821Z,7:30 am–3 pm,7:30 am–3 pm,7:30 am–3 pm,Closed,Closed,7:30 am–3 pm,7:30 am–3 pm,,,,
https://www.google.com/maps/place/DMOS+Physical+Therapy+%26+Hand+Therapy/data=!4m7!3m6!1s0x87ee99bdb536ce33:0xb417165de695b3cc!8m2!3d41.6021233!4d-93.6079508!16s%2Fg%2F11gg_vcx3h!19sChIJM842tb2Z7ocRzLOV5l0WF7Q,DMOS Physical Therapy & Hand Therapy,4.6,9,Physical therapy clinic,"1301 Pennsylvania Ave Ste. 213, Des Moines, IA 50315, United States","J92R+RR Des Moines, Iowa, USA",https://www.dmos.com/services/physical-therapy?utm_medium=organic&utm_source=gbp&utm_campaign=local&utm_term=dsm_physical_therapy,+1 515-224-1414,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipN7ToRdmP3NuQJum_0gBiEVp_TMY8zGAH2jwWmQ=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:32.503Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,,,,
https://www.google.com/maps/place/Center+for+Acupuncture+and+Healing+Arts/data=!4m7!3m6!1s0x87ee9ed7aa754f41:0xebf6abcf338cc412!8m2!3d41.5851845!4d-93.6701849!16s%2Fg%2F1tfg86tx!19sChIJQU91qtee7ocREsSMM8-r9us,Center for Acupuncture and Healing Arts,5.0,29,Acupuncture clinic,"520 39th St, Des Moines, IA 50312, United States","H8PH+3W Des Moines, Iowa, USA",http://center4acupuncture.com/,+1 515-282-4544,Closed · Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aCXj5OSRaLK0zJHFKObPKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.2546&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:37.457Z,Closed,8:30 am–5:30 pm,Closed,8:30 am–2:30 pm,Closed,Closed,8:30 am–5:30 pm,,,,
"https://www.google.com/maps/place/Joseph+Sherrill+II,+MD,+FACS/data=!4m7!3m6!1s0x87ee991b9bd21d51:0xef9fbb902f563457!8m2!3d41.5894119!4d-93.6341296!16s%2Fg%2F1vnrlktr!19sChIJUR3SmxuZ7ocRVzRWL5C7n-8","Joseph Sherrill II, MD, FACS",4.4,41,Neurologist,"1215 Pleasant St Suite 608, Des Moines, IA 50309, United States","H9Q8+Q8 Des Moines, Iowa, USA",https://www.iowaclinic.com/doctors/d89/joseph-sherrill/?utm_source=extnet&utm_medium=yext,+1 515-875-9560,,https://lh3.googleusercontent.com/p/AF1QipNtLwW-nBK4zbl_m82k0UsuHjCZbTPGvrdsejfq=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:40.042Z,,,,,,,,,,,
"https://www.google.com/maps/place/Timothy+Vinyard,+M.D.+-+Iowa+Ortho+Des+Moines/data=!4m7!3m6!1s0x87ee9909b2272859:0xb6f2d737ba7ea9cf!8m2!3d41.596927!4d-93.623579!16s%2Fg%2F1261vbl2p!19sChIJWSgnsgmZ7ocRz6l-ujfX8rY","Timothy Vinyard, M.D. - Iowa Ortho Des Moines",4.9,215,Orthopedic surgeon,"450 Laurel St A, Des Moines, IA 50314, United States","H9WG+QH Des Moines, Iowa, USA",https://www.iowaortho.com/providers/timothy-r-vinyard-m-d/,+1 515-247-8400,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMplocoGietFPvnYdqh5vPt4LT1cQBeEwdX9_Gj=w408-h612-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:44.981Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/David+Vittetoe,+MD/data=!4m7!3m6!1s0x87ee99bc44aa98ef:0xedc30eb548490352!8m2!3d41.602193!4d-93.6079827!16s%2Fg%2F1v5k3kvm!19sChIJ75iqRLyZ7ocRUgNJSLUOw-0","David Vittetoe, MD",5.0,417,Orthopedic surgeon,"1301 Pennsylvania Ave Ste. 213, Des Moines, IA 50316, United States","J92R+VR Des Moines, Iowa, USA",https://www.dmos.com/find-a-provider/david-vittetoe-md?utm_medium=organic&utm_source=gbp&utm_campaign=local&utm_term=david_vittetoe&utm_content=dsm,+1 515-224-1414,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMk_e0b0lIbxLt0qPAUywe6Y4OpBMPoayyxQVmE=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:49.662Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Eastside+Chiropractic+Clinic/data=!4m7!3m6!1s0x87ee9749e7e55969:0x2e63d8781be0adc4!8m2!3d41.6197041!4d-93.5616835!16s%2Fg%2F1tm88_9g!19sChIJaVnl50mX7ocRxK3gG3jYYy4,Eastside Chiropractic Clinic,5.0,65,Chiropractor,"2821 Hubbell Ave, Des Moines, IA 50317, United States","JC9Q+V8 Des Moines, Iowa, USA",https://www.eastsidechiropracticclinic.com/,+1 515-263-1313,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP610XY7jtGYScxsjR67VLGUSroikoFL0KqNpTF=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:54.447Z,9 am–6 pm,Closed,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–1 pm,Identifies as veteran-owned,,,
https://www.google.com/maps/place/East+Village+Foot+%26+Ankle+Surgeons/data=!4m7!3m6!1s0x87ee98a09e0abc03:0xa703d8f19cbd500e!8m2!3d41.5884933!4d-93.6097259!16s%2Fg%2F12ml2vm6p!19sChIJA7wKnqCY7ocRDlC9nPHYA6c,East Village Foot & Ankle Surgeons,4.9,148,Medical clinic,"500 E Court Ave UNIT 314, Des Moines, IA 50309, United States","H9QR+94 Des Moines, Iowa, USA",https://www.eastvillagefootandankle.com/?utm_medium=organic&utm_source=gbp&utm_campaign=location_promotion&utm_term=profile_link&utm_content=des_moines,+1 515-282-6067,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOV7iI8DucdXK40PvhBIzgi6Wo76ydpM7YDzx7B=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:45:59.487Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,,
"https://www.google.com/maps/place/Ian+Lin,+MD/data=!4m7!3m6!1s0x87ee99bc4ac07615:0x94b5682675501e!8m2!3d41.6023579!4d-93.6079682!16s%2Fg%2F1tflm_4n!19sChIJFXbASryZ7ocRHlB1Jmi1lAA","Ian Lin, MD",4.9,333,Orthopedic surgeon,"1301 Pennsylvania Ave Ste. 213, Des Moines, IA 50316, United States","J92R+WR Des Moines, Iowa, USA",https://www.dmos.com/find-a-provider/ian-lin-md?utm_medium=organic&utm_source=gbp&utm_campaign=local&utm_term=ian_lin,+1 515-224-1414,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN0LzdBFsWYI1nKtRbLIMBFo-34CTMQRiY2vPVE=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:04.335Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/Michael+Blaess,+DO/data=!4m7!3m6!1s0x87ee99c8655b1153:0xb3ed0e5ba6618691!8m2!3d41.5948128!4d-93.599727!16s%2Fg%2F1tx15xwl!19sChIJUxFbZciZ7ocRkYZhplsO7bM","Michael Blaess, DO",4.4,7,Family practice physician,"1350 Des Moines St Suite 110, Des Moines, IA 50309, United States","HCV2+W4 Des Moines, Iowa, USA",https://www.mercyone.org/provider/michael-blaess-do-family-medicine,+1 515-643-0833,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kC4ignpLPqTf-f1m7vH8QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.01154&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:09.109Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,,,,
"https://www.google.com/maps/place/Scott+Shumway,+M.D.+-+Iowa+Ortho+Des+Moines/data=!4m7!3m6!1s0x87ec20c4bc2b38d9:0x23ae8a0dc51f83f5!8m2!3d41.5968755!4d-93.6234026!16s%2Fg%2F1td18dd9!19sChIJ2TgrvMQg7IcR9YMfxQ2KriM","Scott Shumway, M.D. - Iowa Ortho Des Moines",4.8,181,Hand surgeon,"450 Laurel St A, Des Moines, IA 50314, United States","H9WG+QJ Des Moines, Iowa, USA",https://www.iowaortho.com/providers/scott-m-shumway-m-d/,+1 515-247-8400,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNCMc1ymp1kpOgM56aQ79tg9focYjO8mA7MsM8J=w408-h612-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:13.957Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/MercyOne+Des+Moines+Health+Plaza/data=!4m7!3m6!1s0x87ee9909a04d1d15:0x33391a70393f480d!8m2!3d41.5977353!4d-93.6243819!16s%2Fg%2F1tggbjfy!19sChIJFR1NoAmZ7ocRDUg_OXAaOTM,MercyOne Des Moines Health Plaza,1.6,8,Medical clinic,"411 Laurel St, Des Moines, IA 50314, United States","H9XG+36 Des Moines, Iowa, USA",http://www.mercyone.org/,,,https://lh3.googleusercontent.com/p/AF1QipP0cQOUPzreh4P-hpJwMK9LO3YLzwD0AJ5bpUMf=w408-h260-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:16.760Z,,,,,,,,,,,
https://www.google.com/maps/place/MercyOne+Beaverdale+Family+Medicine/data=!4m7!3m6!1s0x87ee9e97d5a06a39:0x3767aa1670363c60!8m2!3d41.6144866!4d-93.677246!16s%2Fg%2F1tdg8b_j!19sChIJOWqg1Zee7ocRYDw2cBaqZzc,MercyOne Beaverdale Family Medicine,3.4,33,Medical clinic,"4326 Hickman Rd, Des Moines, IA 50310, United States","J87F+Q4 Des Moines, Iowa, USA",https://www.mercyone.org/location/mercyone-beaverdale-family-medicine,+1 515-271-6333,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO6awRmAOfLDxBp8bwkRWY5iM-w4GDuUM_X4p4H=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:21.827Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,,,,
https://www.google.com/maps/place/Braxton+Pulley/data=!4m7!3m6!1s0x87ee99add50bf887:0xdb83b6472ef17588!8m2!3d41.589351!4d-93.6140433!16s%2Fg%2F11qgb74qk2!19sChIJh_gL1a2Z7ocRiHXxLke2g9s,Braxton Pulley,5.0,4,Chiropractor,"300 E Locust St #140, Des Moines, IA 50309, United States","H9QP+P9 Des Moines, Iowa, USA",https://www.eastvillagechiro.com/,+1 515-288-8058,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AUCbeusoKeBIsSHKwylzYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.11862&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:24.543Z,,,,,,,,,,,
"https://www.google.com/maps/place/Louann+Hart,+ARNP/data=!4m7!3m6!1s0x87ee991ad0d4e107:0x39a94392006c15e5!8m2!3d41.5919983!4d-93.6334462!16s%2Fg%2F1tdnxg6f!19sChIJB-HU0BqZ7ocR5RVsAJJDqTk","Louann Hart, ARNP",2.8,16,Nurse practitioner,"1223 Center St #25, Des Moines, IA 50309, United States","H9R8+QJ Des Moines, Iowa, USA",,+1 515-244-3700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t1TotESxejtQcaPrdxswlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.12714&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:27.184Z,,,,,,,,,,,
https://www.google.com/maps/place/Broadlawns+East+University+Clinic/data=!4m7!3m6!1s0x87ee976f4cc0f725:0xca7092168159a769!8m2!3d41.600829!4d-93.570057!16s%2Fg%2F11g8w9b394!19sChIJJffATG-X7ocRaadZgRaScMo,Broadlawns East University Clinic,3.6,105,Medical clinic,"2508 E University Ave, Des Moines, IA 50317, United States","JC2H+8X Des Moines, Iowa, USA",https://www.broadlawns.org/clinics-and-services/east-university,+1 515-282-3278,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNax4KHnk_rtKj06OjzRTTT5TDJKSfjlmtYtY89=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:31.945Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–2 pm,8 am–2 pm,7 am–7 pm,7 am–7 pm,,,,
https://www.google.com/maps/place/Iowa+IV/data=!4m7!3m6!1s0x87ee9fcc97b5ac73:0x90f8579f05d84ac2!8m2!3d41.5936072!4d-93.6739902!16s%2Fg%2F11fcq1wpv2!19sChIJc6y1l8yf7ocRwkrYBZ9X-JA,Iowa IV,4.9,378,Wellness center,"855 42nd St, Des Moines, IA 50312, United States","H8VG+CC Des Moines, Iowa, USA",https://iowaiv.com/,+1 833-424-9378,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipPWwNbyr-IKNRfP7NG8gY6BztkXCd1YrOIp8tzi=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:36.767Z,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,10 am–4 pm,10 am–4 pm,9 am–6:30 pm,9 am–6:30 pm,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/Royce+Woodroffe,+MD/data=!4m7!3m6!1s0x87ee991ad50e8c19:0x15417c956b92ef2b!8m2!3d41.5894403!4d-93.6340386!16s%2Fg%2F11kb3k683w!19sChIJGYwO1RqZ7ocRK--Sa5V8QRU","Royce Woodroffe, MD",4.7,12,Neurosurgeon,"1215 Pleasant St Suite 608, Des Moines, IA 50309, United States","H9Q8+Q9 Des Moines, Iowa, USA",https://www.iowaclinic.com/doctors/d1475/royce-woodroffe/?utm_source=extnet&utm_medium=yext,+1 515-875-9560,,https://lh3.googleusercontent.com/p/AF1QipMwH5oX8WhnnPuswCvAw5RYMUB_oGjWTwxG0-WO=w408-h408-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:39.323Z,,,,,,,,,,,
"https://www.google.com/maps/place/John+Piper,+MD,+FACS/data=!4m7!3m6!1s0x87ee991b9bd21d51:0xf310716f26edb99c!8m2!3d41.5894006!4d-93.6341197!16s%2Fg%2F1td5gpb9!19sChIJUR3SmxuZ7ocRnLntJm9xEPM","John Piper, MD, FACS",4.5,43,Doctor,"1215 Pleasant St Suite 608, Des Moines, IA 50309, United States","H9Q8+Q9 Des Moines, Iowa, USA",https://www.iowaclinic.com/doctors/d84/john-piper/?utm_source=extnet&utm_medium=yext,+1 515-875-9560,,https://lh3.googleusercontent.com/p/AF1QipOWbDh9goKgTu4XXIYQQi5LMlgtjTVeF2UNwuZd=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:42.185Z,,,,,,,,,,,
"https://www.google.com/maps/place/Christopher+Vincent,+M.D.+-+Iowa+Ortho+Des+Moines/data=!4m7!3m6!1s0x87ee99d1ecc539db:0x19e4298d21ed2e5f!8m2!3d41.5967966!4d-93.623706!16s%2Fg%2F11wvcs6vt9!19sChIJ2znF7NGZ7ocRXy7tIY0p5Bk","Christopher Vincent, M.D. - Iowa Ortho Des Moines",4.9,52,Orthopedic surgeon,"450 Laurel St A, Des Moines, IA 50314, United States","H9WG+PG Des Moines, Iowa, USA",https://www.iowaortho.com/providers/christopher-b-vincent-m-d/,+1 515-247-8400,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN3UcCV2zEsAOSYlr3zxE50h6tGloKZWSMDs5D5=w408-h612-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-01-28T18:46:46.954Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
