placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,info,attributes,error
https://www.google.com/maps/place/Cindy+O%E2%80%99Brien+Aesthetics/data=!4m7!3m6!1s0x8085065cba37db6d:0x81a4897f76f407fc!8m2!3d38.2962712!4d-122.2927595!16s%2Fg%2F1vvyy984!19sChIJbds3ulwGhYAR_Af0dn-JpIE,Cindy O’Brien Aesthetics,5.0,6,Massage spa,"1455 1st St #215, Napa, CA 94559, United States","7PW4+GV Napa, California, USA",https://livandgraceskincare.com/pages/landing,+1 707-260-9999,Closed ⋅ Opens 11:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOYS8kM-lmfgg64YqHMfix4839ucg3x3LsRcl1v=w432-h240-k-no,true,Closed,Closed,11:30 am–6 pm,11:30 am–6 pm,12–5:30 pm,11 am–4 pm,11 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:39:24.605Z,,Identifies as women-owned,,
https://www.google.com/maps/place/CariLeigh+beaut%C3%A9+collective/data=!4m7!3m6!1s0x808506f65cf9a827:0xf3bf940ddf2f4be2!8m2!3d38.3364165!4d-122.3228942!16s%2Fg%2F11dyzpzmqg!19sChIJJ6j5XPYGhYAR4ksv3w2Uv_M,CariLeigh beauté collective,,,Skin care clinic,"4221 Solano Ave, Napa, CA 94558, United States","8MPG+HR Napa, California, USA",http://napabeautecollective.com/,+1 707-332-1834,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO1h0WU8xtr1sFBHa6C3XEMj_aCf7LL_yqYupGz=w408-h408-k-no,true,Closed,9 am–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:39:29.471Z,,,,
"https://www.google.com/maps/place/Revival+Physical+Therapy,+Inc/data=!4m7!3m6!1s0x8085076223d3e97f:0x32c1a731294c43e9!8m2!3d38.2988444!4d-122.2765816!16s%2Fg%2F11lyc4dg0m!19sChIJf-nTI2IHhYAR6UNMKTGnwTI","Revival Physical Therapy, Inc",5.0,6,Physical therapy clinic,"341 3rd St, Napa, CA 94559, United States","7PXF+G9 Napa, California, USA",https://www.revivalptnv.com/,+1 707-299-0115,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNXyox5bnSLe4xq8AcbooGumQeb5_PCqSn2akoy=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:39:34.377Z,,,,
https://www.google.com/maps/place/Huffman+Clinic+at+Napa+Valley+Orthopaedics/data=!4m7!3m6!1s0x8085071ffa478911:0x74b2d9a48fc1d813!8m2!3d38.3204602!4d-122.3012744!16s%2Fg%2F11fjts57ys!19sChIJEYlH-h8HhYARE9jBj6TZsnQ,Huffman Clinic at Napa Valley Orthopaedics,5.0,29,Medical clinic,"3273 Claremont Way # 201, Napa, CA 94558, United States","8MCX+5F Napa, California, USA",https://www.huffmanclinic.com/,+1 707-254-7117,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOB07uPEr9ktLtDrEtOgaj5IqIJQu0Ahorgr0Vz=w408-h272-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:39:39.644Z,,,,
https://www.google.com/maps/place/St.+Joseph+Health+Prompt+Care/data=!4m7!3m6!1s0x8085063c22736b93:0x6a83acd5b7cef149!8m2!3d38.2808781!4d-122.2917541!16s%2Fg%2F11dd_px0xk!19sChIJk2tzIjwGhYARSfHOt9Wsg2o,St. Joseph Health Prompt Care,3.5,34,Urgent care center,"Shopping Center, 1621 Imola Avenue West River Park, Napa, CA 94559, United States","7PJ5+97 Napa, California, USA",http://www.thequeen.org/Our-Services/Urgent-Care.aspx,+1 707-251-4280,Open ⋅ Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YLCKP1B-WdGTGnifVx66-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.8339&pitch=0&thumbfov=100,false,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:39:44.757Z,,,,
https://www.google.com/maps/place/Sonoma+Cryo/data=!4m7!3m6!1s0x8085ad0707f1cd15:0xeaba046bb7777dcb!8m2!3d38.2936269!4d-122.4712704!16s%2Fg%2F11h5mpj120!19sChIJFc3xBwethYARy313t2sEuuo,Sonoma Cryo,4.8,22,Wellness center,"686 W Napa St, Sonoma, CA 95476, United States","7GVH+FF Sonoma, California, USA",https://www.sonomacryo.com/,+1 707-721-1484,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipP37gkYknJup_ddXaVXmjMbT_bHylYV3lLi5thy=w1027-h240-k-no,true,10 am–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:39:49.713Z,,,,
https://www.google.com/maps/place/Balanced+Skin+and+Acne+Clinic/data=!4m7!3m6!1s0x808507e7b757ab0d:0x74e43559edf68e68!8m2!3d38.2973197!4d-122.2697974!16s%2Fg%2F11sx3f37y0!19sChIJDatXt-cHhYARaI727Vk15HQ,Balanced Skin and Acne Clinic,5.0,30,Skin care clinic,"585 Coombsville Rd, Napa, CA 94558, United States","7PWJ+W3 Napa, California, USA",http://rachelchapdelain.glossgenius.com/,+1 707-227-7096,Closed ⋅ Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPDxbEXNAVwllwGFm6PNZXdZ1rOdOrdki0D70Ao=w408-h544-k-no,true,Closed,Closed,Closed,9 am–7 pm,9 am–7 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:39:54.435Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Chinese+Acupuncture+%26+Herb/data=!4m7!3m6!1s0x808506e176635a05:0xb7aa13910d5c20d5!8m2!3d38.3153728!4d-122.307716!16s%2Fg%2F1tlc88x6!19sChIJBVpjduEGhYAR1SBcDZETqrc,Chinese Acupuncture & Herb,5.0,3,Acupuncture clinic,"3091 Solano Ave, Napa, CA 94558, United States","8M8R+4W Napa, California, USA",,+1 707-255-5152,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ixSKn0xWQ6dEik3MBKCppA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.00345&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:39:57.132Z,,,,
https://www.google.com/maps/place/Mindpath+Health+Psychiatrists+%26+Therapists+-+Napa/data=!4m7!3m6!1s0x808507923ef7d2fd:0xf6c0d605bb4d5a9d!8m2!3d38.2981213!4d-122.2851235!16s%2Fg%2F11fb34tjdp!19sChIJ_dL3PpIHhYARnVpNuwXWwPY,Mindpath Health Psychiatrists & Therapists - Napa,4.7,126,Mental health service,"1001 2nd St #225, Napa, CA 94559, United States","7PX7+6X Napa, California, USA",https://www.mindpath.com/locations/napa/?pk_source=gmb&pk_medium=organic&pk_campaign=locations,+1 707-754-3780,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPBvZ8MLSm_MEPUITufyxGQGVwBixWoibGCzmUl=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:02.491Z,,,,
https://www.google.com/maps/place/Trisha+Tortolani+Skin+Care/data=!4m7!3m6!1s0x808506e3474e716d:0xd16b4142cf27e3cb!8m2!3d38.3036595!4d-122.293375!16s%2Fg%2F1tfn2zc1!19sChIJbXFOR-MGhYARy-Mnz0JBa9E,Trisha Tortolani Skin Care,,,Skin care clinic,"1732 Jefferson St #4, Napa, CA 94558, United States","8P34+FM Napa, California, USA",http://www.clearskinnapa.com/,+1 707-812-1231,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8EAyE2KRNs1Y8VnqwM14Jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.35487&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:05.127Z,,,,
https://www.google.com/maps/place/Napa+Valley+Electrology+%26+Skin+Care/data=!4m7!3m6!1s0x808507c0783a322f:0x99c6707a3281294a!8m2!3d38.282617!4d-122.2945756!16s%2Fg%2F11y3nh8ks_!19sChIJLzI6eMAHhYARSimBMnpwxpk,Napa Valley Electrology & Skin Care,5.0,2,Electrolysis hair removal service,"1920 Lernhart St STE A, Napa, CA 94559, United States","7PM4+25 Napa, California, USA",https://napavalleyelectrology.com/,+1 707-315-3329,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPAUuwYcO9yxfe8TN_7TC1cJhLChC9FiPRdpjPL=w408-h510-k-no,true,9 am–7 pm,Closed,Closed,5–8 pm,5–8 pm,5–8 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:09.903Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Napa+Acupuncture+Practice/data=!4m7!3m6!1s0x8085068a63055231:0xdbee74023ab4338d!8m2!3d38.323483!4d-122.2894254!16s%2Fg%2F1jkxzk4vd!19sChIJMVIFY4oGhYARjTO0OgJ07ts,Napa Acupuncture Practice,5.0,25,Acupuncture clinic,"5 Financial Plaza Suite #107, Napa, CA 94558, United States","8PF6+96 Napa, California, USA",http://www.napaacu.com/,+1 707-294-2554,Closed ⋅ Opens 2 pm Mon,https://lh3.googleusercontent.com/p/AF1QipPMZ4JJSuFutBqslGtLmIJOPtptO7RSBMqtm0Wl=w408-h272-k-no,true,Closed,2–6 pm,9 am–5 pm,2–6 pm,9:30 am–1 pm,2–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:14.892Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/North+Bay+Allergy+%26+Asthma/data=!4m7!3m6!1s0x808506e99d9979df:0xfc8e79680ec0175c!8m2!3d38.3210019!4d-122.294655!16s%2Fg%2F1tds6xxf!19sChIJ33mZnekGhYARXBfADmh5jvw,North Bay Allergy & Asthma,5.0,7,Medical clinic,"1100 Pear Tree Ln, Napa, CA 94558, United States","8PC4+C4 Napa, California, USA",https://northbayallergy.com/,+1 707-258-8100,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=coNhKfiibfhLq-CDH6j95Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.14749&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–6:30 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:19.783Z,,,,
https://www.google.com/maps/place/IV+Infusion+Solutions/data=!4m7!3m6!1s0xaeda6c79d2e8efa9:0x2d3e7991397da04b!8m2!3d38.4630881!4d-122.9899756!16s%2Fg%2F11s3vv0740!19sChIJqe_o0nls2q4RS6B9OZF5Pi0,IV Infusion Solutions,5.0,24,Health spa,,,https://mobileivhydrationwindsor.com/,+1 702-620-5460,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPu7pTr9SEwvCZxjDLi92PsSPgBARdLQIYDtEbK=w408-h276-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:24.669Z,,,,
https://www.google.com/maps/place/Conscious+Puzzles+-+Mental+Health+Services/data=!4m7!3m6!1s0x808507a83c68c76d:0xc9ba5aa2c8ac2408!8m2!3d38.3081355!4d-122.2834174!16s%2Fg%2F11xyg6gyys!19sChIJbcdoPKgHhYARCCSsyKJausk,Conscious Puzzles - Mental Health Services,,,Mental health service,"1832 Soscol Ave Suite 110, Napa, CA 94559, United States","8P58+7J Napa, California, USA",https://www.consciouspuzzles.com/,+1 424-320-1192,"Open ⋅ Closes 9 pm

Updated by this business 3 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=parWx7voDoJM1FR6x4joeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.345262&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:29.400Z,,,,
https://www.google.com/maps/place/Alternatives+For+Better+Living/data=!4m7!3m6!1s0x808506429e7889b7:0xab5d03fc64a1f858!8m2!3d38.2873167!4d-122.2868797!16s%2Fg%2F1th0bnt5!19sChIJt4l4nkIGhYARWPihZPwDXas,Alternatives For Better Living,4.9,31,Counselor,"68 Coombs St suite c1, Napa, CA 94559, United States","7PP7+W6 Napa, California, USA",http://a4bl.org/,+1 707-226-1248,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hO840cQ7-_5kTeEkJp3m7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.3464&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:34.439Z,,,,
https://www.google.com/maps/place/Eye+Care+Center+of+Napa+Valley/data=!4m7!3m6!1s0x808506ea095259f5:0x12fa891344f1a20e!8m2!3d38.3237338!4d-122.2927558!16s%2Fg%2F1tc_fh4g!19sChIJ9VlSCeoGhYARDqLxRBOJ-hI,Eye Care Center of Napa Valley,4.8,462,Ophthalmology clinic,"895-A Trancas St, Napa, CA 94558, United States","8PF4+FV Napa, California, USA",http://napaeye.com/,+1 707-252-2020,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqDvtHK1reJDbeFjqGTYAT9SjvGVnHTKBTgZLYNmy02aujOo53UsJTTBN_i-JcA9CTu8IbvEgWlD_npNkRBjcsxG1gpnqzgqtu1v_njSMuacenjaXGGr2lJjyUGJpUR6Rn-dK8=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:39.532Z,,,,
https://www.google.com/maps/place/DaVita+Napa+Home+Training/data=!4m7!3m6!1s0x8085078bc6488e09:0x95e24b212ae13c0!8m2!3d38.32066!4d-122.3055696!16s%2Fg%2F11tsrtnrrj!19sChIJCY5IxosHhYARwBOuErIkXgk,DaVita Napa Home Training,,,Dialysis center,"3350 California Blvd Ste A, Napa, CA 94558, United States","8MCV+7Q Napa, California, USA",https://www.davita.com/locations/ca/napa/3350-california-blvd--12590,+1 833-666-1677,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FF8emxSElzovaVhfX6rUCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.91876&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:44.455Z,,,,
"https://www.google.com/maps/place/Burnett+Therapeutic+Services,+Inc./data=!4m7!3m6!1s0x8085065f352305ab:0x19090885f836f545!8m2!3d38.3253806!4d-122.2926296!16s%2Fg%2F11d_781ngc!19sChIJqwUjNV8GhYARRfU2-IUICRk","Burnett Therapeutic Services, Inc.",3.4,12,Mental health clinic,"3419 Valle Verde Dr, Napa, CA 94558, United States","8PG4+5W Napa, California, USA",https://www.btsinc.services/,+1 707-299-8250,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN0ow5e8OOv8DnARLpEOLF17FBThhR4IhJFcWKj=w408-h306-k-no,true,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:49.655Z,,,,
"https://www.google.com/maps/place/Barrie+Glen,+PhD/data=!4m7!3m6!1s0x8085065ea95a2b97:0x46a33c6af73b7182!8m2!3d38.2999277!4d-122.2938305!16s%2Fg%2F1td4kbh5!19sChIJlytaqV4GhYARgnE792o8o0Y","Barrie Glen, PhD",5.0,1,Psychologist,"1303 Jefferson St, Napa, CA 94559, United States","7PX4+XF Napa, California, USA",,+1 707-254-1879,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N-74CmEjzb2OHDSW2jx76w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.43196&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:52.491Z,,,,
https://www.google.com/maps/place/Mentis/data=!4m7!3m6!1s0x808506683b2fe5a9:0xeeab0f971e2af0d5!8m2!3d38.3048355!4d-122.293471!16s%2Fg%2F1tcw3vh1!19sChIJqeUvO2gGhYAR1fAqHpcPq-4,Mentis,5.0,3,Mental health service,"1272 Hayes St, Napa, CA 94559, United States","8P34+WJ Napa, California, USA",http://mentisnapa.org/,+1 707-255-0966,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no46jOJ9XgY939eWYc9w03YmAN6q_dl7cwQvF24vvDzOmr5zn4ATqftU5BuWzqALuXL0Yeq69kUx3TcinMJ44xBEdZw85Sy8n7NO7PkuqF0NgQ1uKfdwTuoWw0rzqdAAy-BshkO97tSmD6W=w408-h271-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:40:57.588Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Pacifica+Pain+Management+Services/data=!4m7!3m6!1s0x80850661adb6f9d1:0x65b573d458d217b5!8m2!3d38.3058819!4d-122.2843719!16s%2Fg%2F1td_bxj5!19sChIJ0fm2rWEGhYARtRfSWNRztWU,Pacifica Pain Management Services,,,Addiction treatment center,"1700 Soscol Ave #25, Napa, CA 94559, United States","8P48+97 Napa, California, USA",,+1 707-963-1493,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gYUbypoeR7ETLWhrkoO33w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.4241&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:00.325Z,,,,
"https://www.google.com/maps/place/Crestwood+Center+at+Napa+Valley/@38.5615842,-122.4563604,17z/data=!3m1!4b1!4m6!3m5!1s0x80845bd2200c632f:0x6eeff8e13000d014!8m2!3d38.5615842!4d-122.4563604!16s%2Fg%2F1tgvdvy6",Crestwood Center at Napa Valley,4.3,4,Mental health service,"295 Pine Breeze Dr, Angwin, CA 94508, United States","HG6V+JF Angwin, California, USA",https://crestwoodbehavioralhealth.com/location/angwin/v,+1 707-965-2461,,,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:05.136Z,,,,
https://www.google.com/maps/place/Kaiser+Permanente+Napa+Medical+Offices/data=!4m7!3m6!1s0x808506dd80bc3d83:0xd0a271a6e357c20b!8m2!3d38.3203568!4d-122.3032844!16s%2Fg%2F1tmcmg2_!19sChIJgz28gN0GhYARC8JX46ZxotA,Kaiser Permanente Napa Medical Offices,4.6,274,Medical clinic,"3285 Claremont Way, Napa, CA 94558, United States","8MCW+4M Napa, California, USA",https://healthy.kaiserpermanente.org/northern-california/facilities/Napa-Medical-Offices-100349,+1 707-258-2500,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noYFKfwSb-32EgXm_uBmYAZVj5japQY9tbJLpCOGYgTQqglzQVt8VhYDrmLaSduPf3Fe15FUdTqOVV3XUj3-YENTXTZHCaGmCZ2xlGPoXAbfESMl52wNq2VXQTUbqio-zsWHV_Z=w408-h544-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:10.606Z,,,,
https://www.google.com/maps/place/Clean+Slate/data=!4m7!3m6!1s0x80850667504338fd:0xb7cdce52b082e95e!8m2!3d38.3142479!4d-122.285462!16s%2Fg%2F11g86x9gf8!19sChIJ_ThDUGcGhYARXumCsFLOzbc,Clean Slate,,,Skin care clinic,"700 Central Ave D, Napa, CA 94559, United States","8P77+MR Napa, California, USA",,+1 707-333-0070,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipOS-FEkgWmyrBlBbPxvlBGth1aOqgIvPOQXLLFF=w426-h240-k-no,true,Closed,Closed,10 am–6 pm,10 am–6 pm,Closed,10 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:15.385Z,,,,
https://www.google.com/maps/place/Eye+Specialists+of+Napa+Valley/data=!4m7!3m6!1s0x808506c1e7cd1eeb:0x2e0a487dc14a3414!8m2!3d38.3245209!4d-122.2924139!16s%2Fg%2F1tm29x5_!19sChIJ6x7N58EGhYARFDRKwX1ICi4,Eye Specialists of Napa Valley,4.7,38,Ophthalmologist,"800 Trancas St STE A, Napa, CA 94558, United States","8PF5+R2 Napa, California, USA",https://eyespecialists.com/?utm_source=google&utm_medium=localsearch&utm_campaign=gmb,+1 707-255-6212,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3gI3mbnXTyDMbak-GDKTYPvGvxX2vihgGKr-G=w408-h271-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:20.602Z,,,,
https://www.google.com/maps/place/Aldea+Inc./data=!4m7!3m6!1s0x8085065a1b477c63:0x301665c4247ab1e5!8m2!3d38.2982164!4d-122.2989163!16s%2Fg%2F1tf1bznq!19sChIJY3xHG1oGhYAR5bF6JMRlFjA,Aldea Inc.,,,Addiction treatment center,"2310 1st St, Napa, CA 94559, United States","7PX2+7C Napa, California, USA",http://www.aldeainc.org/services/behavioral-health/behavioral-health,+1 707-255-1855,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPlWBOhJM2p8QLaTafCt3Tgeizu0Rc_lh5LCkoU=w408-h470-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:25.549Z,,,,
https://www.google.com/maps/place/Urgent+Care+%2B+TeleHealth/data=!4m7!3m6!1s0x8085ad9ee2326c19:0xb878c8e11a3100eb!8m2!3d38.2930549!4d-122.4667611!16s%2Fg%2F11sdy1kk13!19sChIJGWwy4p6thYAR6wAxGuHIeLg,Urgent Care + TeleHealth,4.8,286,Urgent care center,"446 W Napa St, Sonoma, CA 95476, United States","7GVM+67 Sonoma, California, USA",https://telehealthuc.com/,+1 707-940-1001,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOzY-nJ927_h1IBlX3V_CDJzKt1NY6b4QM52Ebp=w426-h240-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:30.748Z,true,LGBTQ+ friendly,,
https://www.google.com/maps/place/Acupuncture+Clinic+of+Napa/data=!4m7!3m6!1s0x808506e967f57a47:0x1d8b1b7ce574215!8m2!3d38.3197778!4d-122.294291!16s%2Fg%2F1tdp9vd9!19sChIJR3r1Z-kGhYARFUJXzrex2AE,Acupuncture Clinic of Napa,5.0,2,Acupuncture clinic,"1011 Professional Dr A, Napa, CA 94558, United States","8P94+W7 Napa, California, USA",http://www.acupunctureclinicofnapa.com/,+1 707-226-8724,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPjP46iyfacWG6TH6vixfxQ4gNpXeNbMnzrgrK0=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:35.722Z,,,,
https://www.google.com/maps/place/Eye+Care+Center+Of+Napa+Valley/data=!4m7!3m6!1s0x80845a4f491883e3:0x2988271831567556!8m2!3d38.4871334!4d-122.4499489!16s%2Fg%2F1tmbwbh8!19sChIJ44MYSU9ahIARVnVWMRgniCk,Eye Care Center Of Napa Valley,4.8,88,Ophthalmology clinic,"1287 Inglewood Ave Suite 1, St Helena, CA 94574, United States","FHP2+V2 St Helena, California, USA",http://www.eyecarecenternv.com/,+1 707-963-5236,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YvKc88JwxR4R3dRlkpQHQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.65663&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,Closed,8:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Yountville+Napa+CA/@38.4015781,-122.3608105,14z",2025-09-28T23:41:40.732Z,,,,
