placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp
"https://www.google.com/maps/place/Lisa+Richards,+CNP/data=!4m7!3m6!1s0x883c7f1cb47a9591:0xdd4217e22aadc857!8m2!3d41.678478!4d-83.5945103!16s%2Fg%2F11rzq10bm6!19sChIJkZV6tBx_PIgRV8itKuIXQt0","Lisa Richards, CNP",5.0,10,Pediatric endocrinologist,"2100 Central Ave Suite 100A, Toledo, OH 43606, United States","MCH4+95 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/LisaRichardsAPRN-CNP/WP-24IF7nMYKxyS-2BPVqlm9RLbeg-3D-3D-24sh6u-2FemtwNbS-2BP-2F3tapVK7l2C2T34iW-2BZ0mz-2FDB2tAg-3D,+1 419-291-8400,,,https://lh3.googleusercontent.com/p/AF1QipPcL-kcQSed1XfIsSL-pCar5nolImDC1vnYAz-r=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:10.037Z
https://www.google.com/maps/place/Drs.+Erin+Knierim+and+Jennifer+Zoll/data=!4m7!3m6!1s0x883c7f126cd0b203:0x6414056dd72b8d08!8m2!3d41.6921604!4d-83.6175443!16s%2Fg%2F1v8j133b!19sChIJA7LQbBJ_PIgRCI0r120FFGQ,Drs. Erin Knierim and Jennifer Zoll,4.6,92,Pediatric dentist,"3036 W Sylvania Ave, Toledo, OH 43613, United States","M9RJ+VX Toledo, Ohio, USA",http://www.drknierim.com/,+1 419-474-0733,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbLzIOxYexVe8l-5FrtV3Y2L8GHwX7Cj6W0crf1wYLzaL26oPnv9oj_AkDEYZEjbwY6x0xoU8tI3tlt9s_Iq0ojpxzGR4W9b6IdFDLGnF5iLSUF3YZmsAn8tPdX7OKIi_mZ4uy=w408-h510-k-no,true,8 am–5 pm,9 am–2 pm,8 am–5 pm,9 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:14.283Z
"https://www.google.com/maps/place/Sheri+Luke,+CNP/data=!4m7!3m6!1s0x883c7fda3e156d67:0xe603cc9433382b8!8m2!3d41.678478!4d-83.5945103!16s%2Fg%2F11qbrbf9v5!19sChIJZ20VPtp_PIgRuIIzQ8k8YA4","Sheri Luke, CNP",5.0,5,Pediatric endocrinologist,"2100 Central Ave Suite 100A, Toledo, OH 43606, United States","MCH4+95 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/SheriLukeAPRN-CNP/WP-24AmSLmNqW7QTGD2k0Mv-2FXWA-3D-3D-24zN8WeSSMkwxbRx2kcoZkX-2B9cmu-2BNlUhQC18O78RWZTA-3D,+1 419-291-8400,,,https://lh3.googleusercontent.com/p/AF1QipOUEgPKuUtkX67ujYxD1D3pTvSxLu6baCNQPa03=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:16.496Z
https://www.google.com/maps/place/Pediatric+Pulmonary+Associates/data=!4m7!3m6!1s0x883c7f591e8df951:0xc35c67e49a20af0f!8m2!3d41.6732645!4d-83.5952066!16s%2Fg%2F1tdpsbbv!19sChIJUfmNHll_PIgRD68gmuRnXMM,Pediatric Pulmonary Associates,4.0,5,Pediatric pulmonologist,"2121 Hughes Dr, Toledo, OH 43606, United States","MCF3+8W Toledo, Ohio, USA",http://www.promedica.org/doctors,+1 419-291-2207,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Og0GWvt2lw2JcA7jlYaI1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.67527&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:18.726Z
"https://www.google.com/maps/place/Dr.+Brian+S.+Bradley,+MD/data=!4m7!3m6!1s0x883c7f59abad9029:0x5e3298c637969edd!8m2!3d41.6730403!4d-83.5949906!16s%2Fg%2F1tf_1rh7!19sChIJKZCtq1l_PIgR3Z6WN8aYMl4","Dr. Brian S. Bradley, MD",4.0,1,Neonatal physician,"2142 N Cove Blvd, Toledo, OH 43606, United States","MCF4+62 Toledo, Ohio, USA",,+1 419-291-4225,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nm6kdWWE3YDabwPxOSIfVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.50726&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:20.907Z
"https://www.google.com/maps/place/Kathleen+Moltz,+MD/data=!4m7!3m6!1s0x883c7f52f4839e31:0xeb6205953e086970!8m2!3d41.678478!4d-83.5945103!16s%2Fg%2F11gzs3wx5y!19sChIJMZ6D9FJ_PIgRcGkIPpUFYus","Kathleen Moltz, MD",4.8,9,Pediatric endocrinologist,"2100 Central Ave Suite 100A, Toledo, OH 43606, United States","MCH4+95 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/KathleenMoltzMD/WP-24MVeub4ChfhowI6OVrnTnqg-3D-3D-24cc8WrfZ8yPiO1qXSJqLY2COrH-2B1-2BN8gqOmH-2B6uFymtA-3D,+1 419-291-8400,,,https://lh3.googleusercontent.com/p/AF1QipMwut-JYg0l3TOML72sNLUNsNRggyn_8yBIuH8T=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:23.139Z
"https://www.google.com/maps/place/Dr.+Raquel+Gonzalez,+MD/@41.6748,-83.595376,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7f58e3dee343:0xd217928113bfcade!8m2!3d41.6748!4d-83.595376!16s%2Fg%2F113gxw_lc","Dr. Raquel Gonzalez, MD",,,Pediatric surgeon,"P2, 2121 Hughes Dr #620, Toledo, OH 43606, United States","MCF3+WR Toledo, Ohio, USA",http://www.promedica.org/,+1 419-291-2126,,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:27.480Z
https://www.google.com/maps/place/Toledo+Peds/data=!4m7!3m6!1s0x883c7f58e3dee343:0x6cbbfa285a84e009!8m2!3d41.6752834!4d-83.5954287!16s%2Fg%2F1261r418s!19sChIJQ-Pe41h_PIgRCeCEWij6u2w,Toledo Peds,,,Pediatrician,"P2, 2121 Hughes Dr, Toledo, OH 43606, United States","MCG3+4R Toledo, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/ppg/promedica-physicians-toledo-pediatrics,+1 419-291-2121,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8bnPmMjA3PJviVpbWFHhhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.57172&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:29.555Z
https://www.google.com/maps/place/ProMedica+Physicians+Pediatric+Hematology%2FOncology+-+Toledo/data=!4m7!3m6!1s0x883c7f59abad9029:0x4b7e8eee6cc7e75d!8m2!3d41.6730403!4d-83.5949906!16s%2Fg%2F1tnhy_jc!19sChIJKZCtq1l_PIgRXefHbO6Ofks,ProMedica Physicians Pediatric Hematology/Oncology - Toledo,5.0,1,Pediatrician,"2142 N Cove Blvd, Toledo, OH 43606, United States","MCF4+62 Toledo, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/ppg/pediatric-hematologyoncology-program-at-ebeid-childrens-hospital,+1 419-291-9500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nm6kdWWE3YDabwPxOSIfVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.50726&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:31.854Z
"https://www.google.com/maps/place/Jeffrey+Moore,+MD/data=!4m7!3m6!1s0x883c7f478083b9c7:0x461decbfbf5f2375!8m2!3d41.6748!4d-83.595376!16s%2Fg%2F11c6rb0q53!19sChIJx7mDgEd_PIgRdSNfv7_sHUY","Jeffrey Moore, MD",4.8,30,Pediatric cardiologist,"2121 Hughes Dr #750, Toledo, OH 43606, United States","MCF3+WR Toledo, Ohio, USA",https://www.promedica.org/our-doctors/JeffreyMooreMD/WP-24KcUseGWO-2BbSWWorQ-2B54m0A-3D-3D-243pu-2BFE68GWiaKrgQpWRust0PIRX8Qa8lQuojhZQBt7g-3D,+1 419-291-7800,,,https://lh3.googleusercontent.com/p/AF1QipNXGLJTS3lfLNwH3-_QG0QATOOhVC1WSkIfY6J8=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:34.067Z
"https://www.google.com/maps/place/Jennifer+Kalbus,+MD/data=!4m7!3m6!1s0x883c7f73ddaeaa2f:0x1369195e1d28c3f8!8m2!3d41.6782037!4d-83.5965635!16s%2Fg%2F11wqbfb6sj!19sChIJL6qu3XN_PIgR-MMoHV4ZaRM","Jennifer Kalbus, MD",5.0,2,Pediatrician,"2150 Central Ave, Toledo, OH 43606, United States","MCH3+79 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/JenniferKalbusMD/WP-24IldGeRHQGNzGS84qV4HDnQ-3D-3D-24zN33c4o8v3JHAZrG6Vrg7-2B87aVMblDmUyZxl7fUguJM-3D,+1 419-291-5599,,,https://lh3.googleusercontent.com/p/AF1QipOoywjLGWG_JZ1EX9k7e-TFp6lAUuWi3JstbJWW=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:36.320Z
https://www.google.com/maps/place/ProMedica+Physicians+Pediatric+Critical+Care+-+Toledo/data=!4m7!3m6!1s0x883c7f59cdf9dce7:0x28d563b3f77ec6cb!8m2!3d41.6730403!4d-83.5949906!16s%2Fg%2F11c1p3m2j1!19sChIJ59z5zVl_PIgRy8Z-97Nj1Sg,ProMedica Physicians Pediatric Critical Care - Toledo,4.0,2,Pediatrician,"2142 N Cove Blvd #640, Toledo, OH 43606, United States","MCF4+62 Toledo, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/ppg/promedica-physicians-pediatric-critical-care,+1 419-291-8580,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nm6kdWWE3YDabwPxOSIfVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.50726&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:38.507Z
"https://www.google.com/maps/place/Pediatric+Care+Associates:+Dr.+Angela+A.+Below,+MD/data=!4m7!3m6!1s0x883c7c7c1cd4d51d:0x9a2959fe16aa55b2!8m2!3d41.6837614!4d-83.7265327!16s%2Fg%2F1tnpg2_6!19sChIJHdXUHHx8PIgRslWqFv5ZKZo","Pediatric Care Associates: Dr. Angela A. Below, MD",4.6,9,Pediatrician,"7629 Kings Pointe Rd, Toledo, OH 43617, United States","M7MF+G9 Toledo, Ohio, USA",https://www.pediatricaretoledo.org/,+1 419-841-6202,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s-I5FsQfmQRcYOkmTLUHsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.0731&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:42.753Z
https://www.google.com/maps/place/ProMedica+Physicians+Toledo+Pediatrics/data=!4m7!3m6!1s0x883c7e7f3a7aa909:0xbff91af9b9d666a6!8m2!3d41.7114715!4d-83.6769332!16s%2Fg%2F11c1pgg0ry!19sChIJCal6On9-PIgRpmbWufka-b8,ProMedica Physicians Toledo Pediatrics,3.6,38,Pediatrician,"5700 Monroe St #301, Sylvania, OH 43560, United States","P86F+H6 Sylvania, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/ppg/promedica-physicians-toledo-pediatrics,+1 419-291-2121,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=46mwmE3XFapRqSjHnamAsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.877073&pitch=0&thumbfov=100,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–4:30 pm,Closed,Closed,8 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:47.241Z
https://www.google.com/maps/place/Dr.+Janelle+Sullivan/data=!4m7!3m6!1s0x883c7f1c2522497b:0xf5175da352da01a9!8m2!3d41.689377!4d-83.631378!16s%2Fg%2F11tn9kwss8!19sChIJe0kiJRx_PIgRqQHaUqNdF_U,Dr. Janelle Sullivan,,,Pediatrician,"3900 Sunforest Ct #215, Toledo, OH 43623, United States","M9Q9+QC Toledo, Ohio, USA",https://www.thepediatriccenterinc.com/provider/janelle-sullivan,+1 419-473-6670,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VWn-cNBq3AOS6aTtJMh93w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.0037&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:49.668Z
"https://www.google.com/maps/place/John+Houghtaling,+MD/data=!4m7!3m6!1s0x883c7fb783225fe3:0xa19cb4611a56673!8m2!3d41.6735368!4d-83.6719094!16s%2Fg%2F11r975stb9!19sChIJ418ig7d_PIgRc2alEUbLGQo","John Houghtaling, MD",4.9,364,Pediatrician,"2865 N Reynolds Rd #130, Toledo, OH 43615, United States","M8FH+C6 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/JohnHoughtalingMD/WP-24aBz-2BG-2FJhw2f5L-2FdJqXYSrA-3D-3D-24uWAolxGWeQd-2FB0LIl6Gp1ZHi-2B53XAaTCGZdD3aVqD5g-3D,+1 419-578-7200,,,https://lh3.googleusercontent.com/p/AF1QipNT93PIwk1Rx8whPSc2JN_4yWSW1IXu1RrrM1It=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:51.888Z
"https://www.google.com/maps/place/Susan+Tourner,+MD/data=!4m7!3m6!1s0x883c7f7bf9af5a8b:0xabef6026d062dad0!8m2!3d41.6730403!4d-83.5949906!16s%2Fg%2F11gzs3ybdp!19sChIJi1qv-Xt_PIgR0Npi0CZg76s","Susan Tourner, MD",,,Pediatrician,"2142 N Cove Blvd #640, Toledo, OH 43606, United States","MCF4+62 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/SusanTournerMD/WP-24VC3UnjCf5z0FJyjlzTcfPA-3D-3D-24x-2F0TV5PEKduFE9nnEA-2FIALi-2BxtCVB97g6gxwsTKL5EM-3D,+1 419-291-8580,,,https://lh3.googleusercontent.com/p/AF1QipM0tssPIdu5sEiVQX5AWbBJOcb7oJ4mldk25YWp=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:54.159Z
"https://www.google.com/maps/place/ProMedica+Physicians+Pediatric+Cardiology+-+Toledo/@41.6748,-83.595376,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7fe87c0401c5:0xf7fa621284a1f7c6!8m2!3d41.6748!4d-83.595376!16s%2Fg%2F11gzs3xj53",ProMedica Physicians Pediatric Cardiology - Toledo,4.0,4,Pediatric cardiologist,"2121 Hughes Dr #750, Toledo, OH 43606, United States","MCF3+WR Toledo, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/ppg/promedica-physicians-pediatric-cardiology-toledo,+1 419-291-7800,,,,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:58:58.386Z
"https://www.google.com/maps/place/Erica+Martin,+MD/data=!4m7!3m6!1s0x883c7d09dc9aa545:0xeb6d0720b3a00368!8m2!3d41.673718!4d-83.6722075!16s%2Fg%2F11gzs3x4yf!19sChIJRaWa3Al9PIgRaAOgsyAHbes","Erica Martin, MD",4.6,15,Family practice physician,"2865 N Reynolds Rd #260, Toledo, OH 43615, United States","M8FH+F4 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/EricaMartinMD/WP-24untHjepvpQ5Sze151hsHzA-3D-3D-24dZ75noI0AYBp5-2FX4fLuXQu2bj2pTl2Vko3CUH-2FyfAJk-3D,+1 419-578-4280,,,https://lh3.googleusercontent.com/p/AF1QipOfhaLLsAP8eTaEH2BTt92qaQ_5qViYRk8ymfoh=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:00.555Z
"https://www.google.com/maps/place/Central+Park+Pediatrics,+LLC/data=!4m7!3m6!1s0x883c7c72e415de11:0x7155a1690d2db352!8m2!3d41.6760805!4d-83.6999741!16s%2Fg%2F1tkrmgr3!19sChIJEd4V5HJ8PIgRUrMtDWmhVXE","Central Park Pediatrics, LLC",2.0,1,Medical clinic,"3130 Central Park West # B, Toledo, OH 43617, United States","M8G2+C2 Toledo, Ohio, USA",,+1 419-843-2500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=chrrnr3ss692SOAiFj6TQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.01503&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:02.867Z
https://www.google.com/maps/place/ProMedica+Physicians+Pediatric+Endocrinology/data=!4m7!3m6!1s0x883c7ffb2a66b6c1:0x1028c0c54341a967!8m2!3d41.678478!4d-83.5945103!16s%2Fg%2F11rhs6fhm9!19sChIJwbZmKvt_PIgRZ6lBQ8XAKBA,ProMedica Physicians Pediatric Endocrinology,3.7,3,Endocrinologist,"2100 Central Ave Suite 100A, Toledo, OH 43606, United States","MCH4+95 Toledo, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/ppg/promedica-physicians-pediatric-endocrinology-1,+1 419-291-8400,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dm-WTP44_7yveupWiKiyzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.251293&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:05.183Z
"https://www.google.com/maps/place/Dr.+Robert+W.+Mills,+MD/data=!4m7!3m6!1s0x883c7c7c1cd4d51d:0xff5cf2c22bbfc7b4!8m2!3d41.6836478!4d-83.7264137!16s%2Fg%2F1tflbb3z!19sChIJHdXUHHx8PIgRtMe_K8LyXP8","Dr. Robert W. Mills, MD",4.3,10,Pediatrician,"7629 Kings Pointe Rd, Toledo, OH 43617, United States","M7MF+FC Toledo, Ohio, USA",https://pediatricaretoledo.org/meet-our-staff/robert-mills/,+1 419-841-6202,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s-I5FsQfmQRcYOkmTLUHsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.22672&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:07.478Z
https://www.google.com/maps/place/Dr.+Jane+S.+Chikkala/data=!4m7!3m6!1s0x883c7c245f90efc3:0xe4e81042bf21b27b!8m2!3d41.6740986!4d-83.7021032!16s%2Fg%2F1q6jyvdsw!19sChIJw--QXyR8PIgRe7Ihv0IQ6OQ,Dr. Jane S. Chikkala,3.1,21,Pediatrician,"3020 N McCord Rd Suite 100, Toledo, OH 43615, United States","M7FX+J5 Toledo, Ohio, USA",,+1 419-517-7658,Closed · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Z4RxmSschlAH5u6BSCVrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.751595&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:11.901Z
"https://www.google.com/maps/place/Dr.+Carol+I.+Teitlebaum,+MD/@41.6748,-83.595376,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7f591e8df951:0xa966720e5b3db9fb!8m2!3d41.6748!4d-83.595376!16s%2Fg%2F1tjv45gq","Dr. Carol I. Teitlebaum, MD",,,Pediatrician,"2121 Hughes Dr #300, Toledo, OH 43606, United States","MCF3+WR Toledo, Ohio, USA",http://www.promedica.org/,+1 419-291-2121,,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:16.056Z
"https://www.google.com/maps/place/Kristie+Anello,+CNP/data=!4m7!3m6!1s0x883c7f5c823ede95:0x2aeb05561a39c72e!8m2!3d41.6802208!4d-83.5942044!16s%2Fg%2F11tc3w3bsz!19sChIJld4-glx_PIgRLsc5GlYF6yo","Kristie Anello, CNP",4.4,7,Urologist,"2120 Central Ave 1st Floor, Toledo, OH 43606, United States","MCJ4+38 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/KristieAnelloAPRN-CNP/WP-24api6uBpm8IUHtfgOWx1-2F0g-3D-3D-24DKNuU9iJ3WMcj8EfeAYMSUjq88KGX6dD7IReAjmNB24-3D,+1 567-585-0240,,,https://lh3.googleusercontent.com/p/AF1QipM2fPSM6o8Mt89rCX4jXSMfXSHgiaai59c9wba1=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:18.570Z
"https://www.google.com/maps/place/Nicolas+Rivera,+MD/data=!4m7!3m6!1s0x883c7fa58f188287:0x791cf287bb130ea0!8m2!3d41.6730403!4d-83.5949906!16s%2Fg%2F11fgm42gqy!19sChIJh4IYj6V_PIgRoA4Tu4fyHHk","Nicolas Rivera, MD",,,Pediatrician,"2142 N Cove Blvd #640, Toledo, OH 43606, United States","MCF4+62 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/NicolasRiveraMD/WP-24c08iJzogtSu281T7HDthQA-3D-3D-24QZXMjoHZH089vskx27TcQU-2FRIkO2n3zwSzL6OVbHZdc-3D,+1 419-291-8580,,,https://lh3.googleusercontent.com/p/AF1QipOfw5PQO498cKRCoie0O-yTC3p5hfrGnlVGRNs-=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:20.768Z
https://www.google.com/maps/place/Schmidt+Devrie+Erica+R+MD/data=!4m7!3m6!1s0x883c7f599f1c0769:0x3830ca76dea49763!8m2!3d41.6730403!4d-83.5949906!16s%2Fg%2F1261xgn8p!19sChIJaQccn1l_PIgRY5ek3nbKMDg,Schmidt Devrie Erica R MD,,,Pediatrician,"2142 N Cove Blvd, Toledo, OH 43606, United States","MCF4+62 Toledo, Ohio, USA",,+1 419-291-4000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nm6kdWWE3YDabwPxOSIfVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.50726&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:22.991Z
"https://www.google.com/maps/place/Claudeen+Whitfield,+MD/data=!4m7!3m6!1s0x883c7f591a331ae3:0xebc9ee0b43aa2451!8m2!3d41.6748!4d-83.595376!16s%2Fg%2F11b7cdv5ql!19sChIJ4xozGll_PIgRUSSqQwvuyes","Claudeen Whitfield, MD",5.0,32,Pediatric cardiologist,"2121 Hughes Dr #750, Toledo, OH 43606, United States","MCF3+WR Toledo, Ohio, USA",https://www.promedica.org/our-doctors/ClaudeenWhitfieldMD/WP-24wxSIC9juVOJ-2FIWetbYewLw-3D-3D-24g2CupvctEu8ivHKwMHXS75yuyh7xJAplbICFHclRqhY-3D,+1 419-291-7800,,,https://lh3.googleusercontent.com/p/AF1QipNK5D0vlt4OXXROCs3exvKcIBMWYB2c1VuL2G-4=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:25.201Z
"https://www.google.com/maps/place/Sharon+Thomas,+MD/data=!4m7!3m6!1s0x883c7f7424e56973:0xe16777e11f629f1f!8m2!3d41.6730403!4d-83.5949906!16s%2Fg%2F11fgm444fk!19sChIJc2nlJHR_PIgRH59iH-F3Z-E","Sharon Thomas, MD",5.0,1,Pediatrician,"2142 N Cove Blvd #640, Toledo, OH 43606, United States","MCF4+62 Toledo, Ohio, USA",https://www.promedica.org/our-doctors/SharonThomasMD/WP-24YBeFDIwoaPj43r6CYx-2BGKw-3D-3D-24hOy4gUpAftLjrDRT9NggQElQdmocvjICdrDpUqwQAGw-3D,+1 419-291-8580,,,https://lh3.googleusercontent.com/p/AF1QipObCn405TeVgyB2LLKIq_MP29S9TvyVDDI084g=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:27.523Z
"https://www.google.com/maps/place/ProMedica+Physicians:+Muayyad+Tailounie,+MD/@41.6748,-83.595376,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7f591e20b9b7:0x57048daaf7d82f5c!8m2!3d41.6748!4d-83.595376!16s%2Fg%2F1hc5t3x63","ProMedica Physicians: Muayyad Tailounie, MD",,,Pediatrician,"P2, 2121 Hughes Dr, Toledo, OH 43606, United States","MCF3+WR Toledo, Ohio, USA",http://www.promedica.org/doctors,+1 419-291-2207,,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Ottowa+Hills+Toledo+OH/@41.6642169,-83.6432694,14z",2026-02-10T23:59:31.803Z
