placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,info,isBlackOwned,error
"https://www.google.com/maps/place/Local+Car+Key+and+Garage+Door+Services/@39.1800774,-84.540972,11z/data=!3m1!4b1!4m6!3m5!1s0x46bfd5644596e6df:0xdf2741ae1fbc8628!8m2!3d39.1800774!4d-84.540972!16s%2Fg%2F11s2rsd7g3",Local Car Key and Garage Door Services,4.4,7,Locksmith,,,https://emergencylocksmithmetro.com/,+1 513-999-6919,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:50:52.247Z,,,,
https://www.google.com/maps/place/ProLift+Garage+Doors+of+Loveland/data=!4m7!3m6!1s0xb4a503c4c9b5969:0x807def44e5e8e4b7!8m2!3d39.3647452!4d-84.2138615!16s%2Fg%2F11wb083h0c!19sChIJaVmbTDxQSgsRt-To5UTvfYA,ProLift Garage Doors of Loveland,5.0,46,Garage door supplier,,,http://proliftdoors.com/loveland,+1 513-216-4807,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOE3mxd2ekEB5TGf3_h6TbOlExdx0wyDULP9EOW=w408-h291-k-no,true,6 am–10 pm,8 am–5 pm,Closed,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:50:57.092Z,,,,
https://www.google.com/maps/place/Fort+Mitchell+Garage/data=!4m7!3m6!1s0x8841b6d42048f95d:0x6cc2023003b50c18!8m2!3d39.0715357!4d-84.5274161!16s%2Fg%2F1tcw8w4t!19sChIJXflIINS2QYgRGAy1AzACwmw,Fort Mitchell Garage,4.6,288,Car repair and maintenance service,"1420 Dixie Hwy, Park Hills, KY 41011, United States","3FCF+J2 Park Hills, Kentucky, USA",http://www.fortmitchellgarage.com/,+1 859-431-3326,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVfqm23qO_cXEgNN56MrBBpB1846bnGEbzq2eF_U6WiH86nGzDDgbshC2TiOdCgzk8Eun6aYcLo_Q8SsjFs945eVgDV_HjKSOB1_OLzMxZKe3NlmPPSylZysvqpFVWCybmXcxe=w426-h240-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:02.079Z,,,,
https://www.google.com/maps/place/NKY+Garage+Door/data=!4m7!3m6!1s0x6e0f2f091440ab3d:0x95648f89cb30a239!8m2!3d38.9434945!4d-84.5424545!16s%2Fg%2F11r_gp7z_v!19sChIJPatAFAkvD24ROaIwy4mPZJU,NKY Garage Door,4.6,28,Garage door supplier,,,https://www.independencekygaragedoorservice.com/,+1 859-446-5418,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPv3OoqYvus2EFxt9qCU_epYjsqAPh_mViHUC-b=w408-h275-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:07.021Z,,,,
"https://www.google.com/maps/place/C+%26+C+Garage+Doors+and+Services,+LLC/data=!4m7!3m6!1s0x88405d237136282b:0x96adc6c7a7ed565c!8m2!3d39.589041!4d-84.3982185!16s%2Fg%2F11bxc55t6_!19sChIJKyg2cSNdQIgRXFbtp8fGrZY","C & C Garage Doors and Services, LLC",5.0,132,Garage door supplier,,,https://candcgaragedoors.com/,+1 513-423-6205,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO9nEAU_rB9mezpoMloby1j1d0BNvZsCAkwQcHP=w408-h274-k-no,true,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:11.976Z,,,,
https://www.google.com/maps/place/A-24+Hour+Door+National+Inc/data=!4m7!3m6!1s0x8840f1379e066c2b:0x6ab0a32db7348f3c!8m2!3d39.4113865!4d-84.1834945!16s%2Fg%2F11g6_6139t!19sChIJK2wGnjfxQIgRPI80ty2jsGo,A-24 Hour Door National Inc,4.8,56,Door supplier,,,https://a24hour.biz/cincinnati/?utm_source=gmb&utm_medium=organic&utm_campaign=organic,+1 513-821-7500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNITq5LM5pIMQCSxI7IaYuyV043Ta9CNpaoyN_J=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:16.798Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Medina+Auto+Repair/data=!4m7!3m6!1s0x8841b400b8252f0d:0x65c54602577bec43!8m2!3d39.1138111!4d-84.5233424!16s%2Fg%2F11gfgn31t8!19sChIJDS8luAC0QYgRQ-x7VwJGxWU,Medina Auto Repair,4.4,14,Auto repair shop,"412 W Liberty St, Cincinnati, OH 45214, United States","4F7G+GM Cincinnati, Ohio, USA",,+1 513-623-4640,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PNwRUky09NxmLzj6m0eQcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.00789&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:21.611Z,,,,
https://www.google.com/maps/place/Chase+Doors/data=!4m7!3m6!1s0x88404e36d8a9c3db:0x16d86189246df6b7!8m2!3d39.3053135!4d-84.4551584!16s%2Fg%2F1tmqmg9_!19sChIJ28Op2DZOQIgRt_ZtJIlh2BY,Chase Doors,4.3,12,Garage door supplier,"10021 Commerce Park Dr, West Chester Township, OH 45246, United States","8G4V+4W Springdale, Ohio, USA",https://www.chasedoors.com/,+1 513-860-5565,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2PGgGw4As8f8fnKWTaLFymkYouzu9emLHsv0Y1VWAjvKo4h0wKWqEGn9JOUvZH_tcHCuhgNJK10ycjkvCe3wRYjvQltDsBqIF-hctMBd5Ffo0vexXQYhI0-kSmwrepmujs2k=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:24.462Z,,,,
https://www.google.com/maps/place/Cincy+Gutter+Boys/data=!4m7!3m6!1s0x8841a30a8a65fda7:0x61ec9947b8be4990!8m2!3d39.07354!4d-84.4976042!16s%2Fg%2F126433c_x!19sChIJp_1ligqjQYgRkEm-uEeZ7GE,Cincy Gutter Boys,4.7,1152,Gutter cleaning service,"521 Oliver St, Covington, KY 41014, United States","3GF2+CX Covington, Kentucky, USA",https://cincygutterboys.com/?utm_source=GMB&utm_medium=local&utm_campaign=covington-ky,+1 513-845-2915,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNeGdIPzDfbTnzKyyi55XLLSn803l6s49WZG4Xg=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:29.600Z,,,,
https://www.google.com/maps/place/Eggleston+Garage/data=!4m7!3m6!1s0x8841b160ab6cc66d:0xe19cfe3535a976c8!8m2!3d39.102828!4d-84.5010999!16s%2Fg%2F1tfbcv7n!19sChIJbcZsq2CxQYgRyHapNTX-nOE,Eggleston Garage,4.5,21,Parking garage,"301 Eggleston Ave, Cincinnati, OH 45202, United States","4F3X+4H Cincinnati, Ohio, USA",http://egglestongarage.com/,+1 513-421-1115,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPeKQk-BSoZtBNutKF_fRqwjbqm1DaGkLqtbig4_7_Z8AqghuTRyfgKy1dvjPKcRj1H6qq6tWEgfMq_Vgloa4N4Bi_vyrY08OhMb2ytzlrW2WmgA2mlEUALE_wDLLWu-oo2mKh=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:32.459Z,,,,
https://www.google.com/maps/place/Hung+By+Lung+Garage+Doors/data=!4m7!3m6!1s0x8e95268b26d20583:0xea07ab6e5255dadd!8m2!3d39.180719!4d-84.3986461!16s%2Fg%2F11zk1n1h_g!19sChIJgwXSJosmlY4R3dpVUm6rB-o,Hung By Lung Garage Doors,5.0,6,Garage door supplier,,,https://hungbylung.com/,+1 513-808-7120,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipO2flJs3Gf_qNGeb8DRFymx0D_ui-0gK4sp7BGq=w408-h724-k-no,true,9 am–6 pm,9 am–2:30 pm,Closed,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:37.957Z,,,,
https://www.google.com/maps/place/KKS+Services/data=!4m7!3m6!1s0x4ccc3022fe724c5b:0x7ed7febc8214c80b!8m2!3d39.0740295!4d-84.5240085!16s%2Fg%2F11rp_w4j4q!19sChIJW0xy_iIwzEwRC8gUgrz-134,KKS Services,5.0,3,Contractor,"1189 Grays Peak, Covington, KY 41011, United States","3FFG+J9 Covington, Kentucky, USA",https://kksservicesreviews.com/,+1 859-609-4751,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOPFKDTrOuyf56tWbJtgCVsSDQR_HwsJ8BfXXHO=w408-h306-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:42.648Z,,,,
https://www.google.com/maps/place/Dan+the+Doorman/data=!4m7!3m6!1s0x8841077e7c9f6b8f:0xab1c08f418d09bd6!8m2!3d39.1679385!4d-84.2644338!16s%2Fg%2F1tdjrtxl!19sChIJj2uffH4HQYgR1pvQGPQIHKs,Dan the Doorman,3.7,11,Garage door supplier,"805 US-50, Milford, OH 45150, United States","5P9P+56 Milford, Ohio, USA",http://www.danthedoorman.com/,+1 513-752-7939,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipM6ab55LqJ6e0s0ecxjAshxGp5C6SHbUoZlNf0Z=w518-h240-k-no,true,7:30 am–5 pm,9 am–1 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:47.595Z,,,,
https://www.google.com/maps/place/Garage+Doors+Pro/data=!4m7!3m6!1s0x659922046970902d:0xe016dda3e04d2ca8!8m2!3d39.1365839!4d-84.540972!16s%2Fg%2F11s63r297t!19sChIJLZBwaQQimWURqCxN4KPdFuA,Garage Doors Pro,2.2,12,Garage door supplier,,,https://garagedoorspros-pros.com/,+1 513-447-9699,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMtmtp70buVKHwLbbXwzSqq8bppCRr15X0PN2cE=w408-h544-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Newport+Cincinatti+OH/@39.091449,-84.4957757,14z",2025-11-07T22:51:52.474Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Hamilton+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:00.952Z,,,,No new results found
https://www.google.com/maps/place/Evolve+Egress+%26+Exteriors/data=!4m7!3m6!1s0x8841b3f86f13a40b:0x9be7a0823d4fa50b!8m2!3d39.115502!4d-84.519797!16s%2Fg%2F11xvmn0z6g!19sChIJC6QTb_izQYgRC6VPPYKg55s,Evolve Egress & Exteriors,5.0,4,Window installation service,"132 W Elder St, Cincinnati, OH 45202, United States","4F8J+63 Cincinnati, Ohio, USA",https://www.evolveegress.com/,+1 513-776-1805,,https://lh3.googleusercontent.com/p/AF1QipNr7GTPwwuhXgVgLCl_i2P8oL3ugRqgWtmCky4Z=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:17.577Z,,,,
https://www.google.com/maps/place/Cincinnati+ReUse+Center/data=!4m7!3m6!1s0x8841b43eeda8cd95:0xe55f8f84ef4dab92!8m2!3d39.127443!4d-84.5470798!16s%2Fg%2F11b80bjy5y!19sChIJlc2o7T60QYgRkqtN74SPX-U,Cincinnati ReUse Center,4.7,894,Home improvement store,"1530 Tremont St, Cincinnati, OH 45214, United States","4FG3+X5 Cincinnati, Ohio, USA",http://reusecenters.org/,+1 513-921-0111,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEsmk-1IN_66KpyLzjTyRefU86MG2sJethgK1EfLb6NU_XQSR6S3fgpgg-ZT9qzIYYOj7fvgjPfkaxhlIGHEmo1WB-G5bXowQKsiiWg47xR2RPYuOLKCPFywEUnSOIvzkkNRjPlg=w408-h725-k-no,true,8:30 am–5 pm,9 am–2 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:27.744Z,,,,
https://www.google.com/maps/place/Mr.+Handyman+of+Northern+Kentucky+and+West+Cincinnati/data=!4m7!3m6!1s0x8841cfa48c2178b3:0xd93f0fb4f7eb60c0!8m2!3d39.0679206!4d-84.7037377!16s%2Fg%2F11n_yp2str!19sChIJs3ghjKTPQYgRwGDr97QPP9k,Mr. Handyman of Northern Kentucky and West Cincinnati,4.9,359,Handyman/Handywoman/Handyperson,"2940 Hebron Park Dr Ste 203, Hebron, KY 41048, United States","379W+5G Hebron, Kentucky, USA",https://www.mrhandyman.com/northern-kentucky-west-cincinnati/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 859-459-0951,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMJion9mNj07d3F7Sj2ir9pKHausg8-BVZUQ8GS=w409-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:32.763Z,,,,
https://www.google.com/maps/place/Mr.+Handyman+of+Greater+Cincinnati/data=!4m7!3m6!1s0x88405220ead07e53:0xd106cee3ce28514f!8m2!3d39.2511089!4d-84.4237685!16s%2Fg%2F1td7zrzh!19sChIJU37Q6iBSQIgRT1EozuPOBtE,Mr. Handyman of Greater Cincinnati,4.9,1061,Handyman/Handywoman/Handyperson,"10268 Reading Rd, Cincinnati, OH 45241, United States","7H2G+CF Cincinnati, Ohio, USA",https://www.mrhandyman.com/greater-cincinnati-nky/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 513-657-2926,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPaxCkX5LELyuruD6ZuLbUVbBtjJK386cgZwbEF=w409-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:38.418Z,,,,
https://www.google.com/maps/place/Garage+Force+of+Cincinnati/data=!4m7!3m6!1s0x8841c7bbc7995555:0x6f03272615dea50f!8m2!3d39.1212136!4d-84.576576!16s%2Fg%2F11f5d4m6my!19sChIJVVWZx7vHQYgRD6XeFSYnA28,Garage Force of Cincinnati,5.0,33,Flooring contractor,,,https://cincinnati.garageforce.com/,+1 859-750-4306,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMrz_XeSpcfFf1cEDJ8e6tt2VKWHRS2tCRrNlML=w426-h240-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:43.129Z,,,,
https://www.google.com/maps/place/Construction+Solutions/data=!4m7!3m6!1s0x8841ad7a64ad7af1:0x93c494cb67bdcae7!8m2!3d39.1538061!4d-84.4285541!16s%2Fg%2F11b6vs0sln!19sChIJ8XqtZHqtQYgR58q9Z8uUxJM,Construction Solutions,4.4,61,Roofing contractor,"3151 Madison Rd, Cincinnati, OH 45209, United States","5H3C+GH Cincinnati, Ohio, USA",http://www.cshicincy.com/?utm_campaign=gmb,+1 513-973-4274,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO6BWyWn-000iW2bab2dOocB5Hf0wjNINr8Gk0B=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,Closed,8 am–7 pm,9 am–5 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:48.071Z,,,,
https://www.google.com/maps/place/River+City+Door/data=!4m7!3m6!1s0x8841d331a5e6e8e1:0x9f90f7b5a0827208!8m2!3d39.1392854!4d-84.850615!16s%2Fg%2F11gzs138r!19sChIJ4ejmpTHTQYgRCHKCoLX3kJ8,River City Door,4.7,31,Garage door supplier,,,https://rivercitygaragedoors.com/,+1 513-662-3667,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNtMN3NZo8x1NoUJg8bfg-QlxakUZoJlgNyocoK=w408-h280-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:52.827Z,,,,
https://www.google.com/maps/place/The+Handy+Guy/data=!4m7!3m6!1s0x8841cfa1d2c2a261:0xd92e7bf6f602e38f!8m2!3d39.0008085!4d-84.6489846!16s%2Fg%2F11h126nj1v!19sChIJYaLC0qHPQYgRj-MC9vZ7Ltk,The Handy Guy,4.9,107,Handyman/Handywoman/Handyperson,,,http://www.thehandyguynky.com/,+1 859-743-3060,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPndd62hIIcKqOTJD-XNT8pdlQ04avydt3uLJbB=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:52:57.608Z,,,,
"https://www.google.com/maps/place/Southern+Ohio+Door+Controls/@39.2052073,-84.7077783,17z/data=!3m1!4b1!4m6!3m5!1s0x8840334bce007e6d:0x4d7490c44384cd38!8m2!3d39.2052073!4d-84.7077783!16s%2Fg%2F1tdwqs81",Southern Ohio Door Controls,3.7,3,Door supplier,"8080 Furlong Dr, Cleves, OH 45002, United States","674R+3V Cleves, Ohio, USA",http://www.southernohiodoor.com/,+1 513-353-4793,Closed ⋅ Opens 8 am Mon,,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:53:04.584Z,,,,
https://www.google.com/maps/place/Sharp+Paintworx/data=!4m7!3m6!1s0x8841b1aff0f14451:0x42211aaed9bf094!8m2!3d39.0750574!4d-84.4704588!16s%2Fg%2F11c148s018!19sChIJUUTx8K-xQYgRlPCb7aoRIgQ,Sharp Paintworx,4.5,79,Painter,"306 Florence Cir, Southgate, KY 41071, United States","3GGH+2R Southgate, Kentucky, USA",https://sharppaintworx.com/,+1 859-408-6484,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyG7O3XGuFfbnmM5YzwJx9TARU9P8mO92BncJF3cuJDsj8ggaYXUBLN-PMcl9gg8BVarYHy7cAd4laZfCezhJ6k8DmomifrYe2Hr9ViYOPkzZ1hPdyM1bwV0ieAhvmjJmCbf-Oa=w408-h521-k-no,true,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:53:09.554Z,,,,
https://www.google.com/maps/place/Cronin+Doors/data=!4m7!3m6!1s0x6e5ff12cb78f004b:0x8f7faa32e3a5eaa1!8m2!3d39.101151!4d-84.4858204!16s%2Fg%2F11vx753xw0!19sChIJSwCPtyzxX24Roeql4zKqf48,Cronin Doors,5.0,1,Garage door supplier,,,https://cronindoor.com/,+1 859-992-8186,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipMXcczdsaXmBcJv_cB4ne24XZhPSfetbm-I4Gt_=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Florence+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:53:14.261Z,,,,
https://www.google.com/maps/place/Garage+Door+Repair+LLC+of+Dayton/data=!4m7!3m6!1s0x884087f25f850d19:0xf2bae3ab01dab0e6!8m2!3d39.7170766!4d-84.199018!16s%2Fg%2F11rbksqky7!19sChIJGQ2FX_KHQIgR5rDaAavjuvI,Garage Door Repair LLC of Dayton,4.9,28,Garage door supplier,"2555 S Dixie Dr Suite 208, Dayton, OH 45409, United States","PR82+R9 Dayton, Ohio, USA",https://garagedoorrepairdayton.com/,+1 937-301-0302,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HFC1In5cBdJAIAt2Tai8gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.32907&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Middletown+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:53:39.563Z,,,,
https://www.google.com/maps/place/Josh+Turner+Garage+Doors+%26+Services+LLC/data=!4m7!3m6!1s0x884061e57a1eeb13:0x79bb34efa773cddf!8m2!3d39.554077!4d-84.2945855!16s%2Fg%2F11cntm5dt4!19sChIJE-seeuVhQIgR381zp-80u3k,Josh Turner Garage Doors & Services LLC,4.8,37,Garage door supplier,,,,+1 937-550-4634,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlI8qLLFnPzqDeWLBfUgaof9hhttnN-XP56-D5QHQQ5z0cFNwBEvBqa_WzY0N09EfgbTUZ1NRfqE6batLSUOwrwN0q1SElTmzOrFqz33v5D8dxKlhMuMWnietLqQD9VHhtPWf2Sg=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Middletown+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:53:44.391Z,,,,
"https://www.google.com/maps/place/Door+Service+Solutions,+LLC/data=!4m7!3m6!1s0x88409b0a24c1d221:0x8422a61d642241b0!8m2!3d39.7218494!4d-84.081554!16s%2Fg%2F11q1pfyj9w!19sChIJIdLBJAqbQIgRsEEiZB2mIoQ","Door Service Solutions, LLC",5.0,116,Garage door supplier,,,https://dservicesolutions.com/,+1 937-903-8459,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMjYlReU6pGT1hUUWs-h8kVW86iYzlhTKkCgsju=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Middletown+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:53:49.189Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Ohio+Garage+Doors+%26+More/data=!4m7!3m6!1s0x888ee180861accef:0xe166fa08f9eb3bb6!8m2!3d39.6785324!4d-84.4421893!16s%2Fg%2F11wjkrh8pc!19sChIJ78wahoDhjogRtjvr-Qj6ZuE,Ohio Garage Doors & More,5.0,27,Garage door supplier,"14017 Farmersville Gratis Rd, Farmersville, OH 45325, United States","MHH5+C4 Farmersville, Ohio, USA",http://ohiogaragedoorsandmore.com/,+1 513-995-2535,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMZQyCDAiA6vqkCeg7G3hp-Eiwueen2iIsm1RaU=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Middletown+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:53:54.069Z,,,,
https://www.google.com/maps/place/GaragePro/data=!4m7!3m6!1s0xa5ad38b9e441adc3:0x613ceb7b9448401c!8m2!3d40.3633958!4d-82.669505!16s%2Fg%2F11lz6n9gw4!19sChIJw61B5Lk4raURHEBIlHvrPGE,GaragePro,4.9,16,Garage builder,,,https://garageproohio.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=GaragePro,+1 216-865-1324,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOHP_FLpHl4Cw7M0f_2j4D-Taid5zq8Xxz5lwbL=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Middletown+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-07T22:53:59.157Z,,,,
