placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Fountain+at+Forsyth+Park/data=!4m7!3m6!1s0x88fb9e6a4615c5dd:0xb4c8825a8a7a04d8!8m2!3d32.0692426!4d-81.0955928!16s%2Fg%2F11c6173_87!19sChIJ3cUVRmqe-4gR2AR6ilqCyLQ,Fountain at Forsyth Park,4.8,5018,Historical landmark,,"1 W Gaston St, Savannah, GA 31401, United States","3W93+MQ Savannah, Georgia, USA",http://www.savannahga.gov/,,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqi1ms6VHNpY0LPHU2abvHMSOSc3RIiI-ExNVCw4G6e_sRa439gPHxuyvtUA8O_8K6T2L94S0jnRbJpIzg5GR1NSEvPgWWaW-xokOpGfAL3M17Ii1scBnkHDXG7kZ50GSTD9Q4=w408-h274-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:11.253Z,,
https://www.google.com/maps/place/Chatham+Parkway+Toyota+Service/data=!4m7!3m6!1s0x88fb9ff512d2e9c3:0xa4f2b3f4f1b80c55!8m2!3d32.067957!4d-81.1623779!16s%2Fg%2F11f03nlkrk!19sChIJw-nSEvWf-4gRVQy48fSz8qQ,Chatham Parkway Toyota Service,4.6,507,Auto repair shop,,"7 Park of Commerce Way Suite 3, Savannah, GA 31405, United States","3R9Q+52 Savannah, Georgia, USA",https://www.chathamparkwaytoyota.com/service.aspx,+1 912-330-2902,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweon_lh5DTlu7KVld6SMHgrTbK7KuE-vyk1sONI7s5I-bWLGQqWTtr2Dy3uFN-3-ZlVVJkSpwNN8TITDvO-Svd7uEiQi_4eyRK5vXXJ3Z1DB3nBzSKDTxAiwe9w7Vi3Qh0d52mpZ=w408-h263-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:15.827Z,,
https://www.google.com/maps/place/Snider+Fleet+Solutions/data=!4m7!3m6!1s0x88fba1cb319f1169:0xaa089ee50f48d730!8m2!3d32.1293755!4d-81.1696293!16s%2Fg%2F11cs3gp0dw!19sChIJaRGfMcuh-4gRMNdID-WeCKo,Snider Fleet Solutions,4.5,25,Tire shop,,"456 Bourne Ave Suite B, Garden City, GA 31408, United States","4RHJ+Q4 Garden City, Georgia, USA",https://www.sniderfleet.com/,+1 912-544-5824,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweol_iLkMXWRyqzgk0dH462BPkWkXhT7H-Ap3_8dbe1d54rHUuM_a8RjkeAVjSYEds6NPdZ5JPi8L4uFNa5G3L6H9s_iCCvcnKfXaEUc7Q_UbUFNL97baELuPA-qFn21ILqBzMrb=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:20.126Z,,
https://www.google.com/maps/place/Professional+Parking+Systems/data=!4m7!3m6!1s0x88fb9e7b496889cd:0xe5411409dc75df1!8m2!3d32.0807509!4d-81.0865379!16s%2Fg%2F1wfcp_j5!19sChIJzYloSXue-4gR8V3HnUARVA4,Professional Parking Systems,2.8,14,Parking garage,,"318 E River St, Savannah, GA 31401, United States","3WJ7+89 Savannah, Georgia, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4UacyTs7uQj76426E_e_HylLzGvT-74qKxJoYnZ8kd3GBEffZnyqxXIEf9ic6mCbmpUvQ0iaxXE5l4ehbaWtkE52LD94Nvj7DFNi2ZQ-cdKzB2v2Ri48TkrW64gK-G9Ted2UuJQ=w408-h247-k-no,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:22.424Z,,
https://www.google.com/maps/place/Sammi%E2%80%99s+Towing+LLC/data=!4m7!3m6!1s0x88fb9fc9ba82e74b:0x182befd1313089d5!8m2!3d32.0529287!4d-81.1389663!16s%2Fg%2F11k4kd8vhf!19sChIJS-eCusmf-4gR1YkwMdHvKxg,Sammi’s Towing LLC,3.3,18,Towing service,,"1945 Mills B Ln Blvd, Savannah, GA 31405, United States","3V36+5C Savannah, Georgia, USA",,+1 912-661-4037,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZ5aJMGWUe0Mim5sKw4d1UyWeGvQLL20H4Zth72oYU5kmt0ba-g2NzJLH_je02HBfOp45NgZ_JeCWsboNPac7zVgY-EQaitABf3dabZwya9DOTj5hJYwssGF-rkyY8ulTvYRI=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:27.061Z,,
https://www.google.com/maps/place/Tidal+Wave+Auto+Spa+%7C+Car+Wash/data=!4m7!3m6!1s0x88fb9d5d654b6d2b:0x75f0dd3dd73db449!8m2!3d32.0417069!4d-81.0656237!16s%2Fg%2F11vsnvt29m!19sChIJK21LZV2d-4gRSbQ91z3d8HU,Tidal Wave Auto Spa | Car Wash,4.7,434,Car wash,,"2001 E Victory Dr, Savannah, GA 31404, United States","2WRM+MQ Savannah, Georgia, USA",https://www.tidalwaveautospa.com/location/savannah-ga/?utm_source=google&utm_medium=GMB&utm_campaign=savannah,+1 706-558-6500,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4iE5DxQcssagNOtRFSYx2QDSMXmFaJDBtbKFVzJmk6KxzItS-3o28LrskPMgHnD4jszGjpgPrPlxvKf52QwC0Yki2urAQa3NrgwmtMyQUi7Dq2Kq3JhNBNDZ91lTdpd1pIk4JovCt_YcS=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:31.452Z,,
https://www.google.com/maps/place/BIG+DIESEL+MOBILE+TRUCK+%26+TRAILER+REPAIR/data=!4m7!3m6!1s0x88fb75e585d2111b:0xdd1f2ae0884bbcc0!8m2!3d32.0287567!4d-81.1115502!16s%2Fg%2F11sgbdj_n5!19sChIJGxHSheV1-4gRwLxLiOAqH90,BIG DIESEL MOBILE TRUCK & TRAILER REPAIR,3.4,12,Truck repair shop,,"5 W Derenne Ave, Savannah, GA 31405, United States","2VHQ+G9 Savannah, Georgia, USA",,,Open · Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZ08_JpMtC1DYtOEy5ZGL0baIrddIsaKwyDFAqv1hoXpVOzKYwyJyc8IQxstjvgSCWynTvE75mAglz_OCZeBvXTA7LsE2YC-RT93jfXcBfgeiCT8aPXJWmKASB6Pk2F-J6r9OGTA=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:35.829Z,true,
https://www.google.com/maps/place/Interstate+Tire+Services/data=!4m7!3m6!1s0x88fba1f9b5fbbc31:0xf5c47f01c167a852!8m2!3d32.1333198!4d-81.1717453!16s%2Fg%2F1w3w3w_1!19sChIJMbz7tfmh-4gRUqhnwQF_xPU,Interstate Tire Services,4.2,45,Tire shop,,"5600 GA-21, Port Wentworth, GA 31407, United States","4RMH+88 Port Wentworth, Georgia, USA",,+1 912-965-9090,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRw9ETwI--hFoK3IXobEC6ppWdujnTt4y7pUYfUJYChltoybJZGNZpjoQovqkc9-0vI1QcRig26a7nuy8FwqSrSMXG644_yTqWzRy1EY7H3DWHUStu39OARZhqvchJITuRPeeNzw=w408-h306-k-no,false,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:40.269Z,,
https://www.google.com/maps/place/Coastal+Empire+Moto/data=!4m7!3m6!1s0x88fb7588484e5303:0x671bedc313005dae!8m2!3d32.0419536!4d-81.1063568!16s%2Fg%2F11cnb41b5y!19sChIJA1NOSIh1-4gRrl0AE8PtG2c,Coastal Empire Moto,4.8,49,Motorcycle repair shop,,"3917 Bull St, Savannah, GA 31405, United States","2VRV+QF Savannah, Georgia, USA",http://www.coastalempiremoto.com/,+1 912-662-6134,Closed · Opens 10 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-tYplT78AVWEiyh5lPY5UWaMtzCnDvjj1liiJn5YepRSmPWJEU0eJDuvwgCgd97iv3LQrUb3Dnm0TEMLE_Akyr54DbKz4Mt142hnWVdVvhduaVbNCQj7VJI-yJg63T08j6IjQ5Q=w408-h306-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2026-03-23T15:46:44.640Z,,
https://www.google.com/maps/place/Pooler+Tire+%26+Auto+Center+Inc/data=!4m7!3m6!1s0x88fba1347d66edfb:0x11550296fdd710b0!8m2!3d32.1152022!4d-81.2468197!16s%2Fg%2F1tmqh1gr!19sChIJ--1mfTSh-4gRsBDX_ZYCVRE,Pooler Tire & Auto Center Inc,4.6,135,Auto repair shop,,"135 US-80, Pooler, GA 31322, United States","4Q83+37 Pooler, Georgia, USA",,+1 912-748-7579,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHwlMFDzSnh0LlzsSeUMasDpm2mX6O2gj1xcqtJwVXAJKoNBCzHSOOJf8ARI9X9v3389WHiCuBKvsRsmHEadjFmJ1sIMX8ie_IuwEcJXwzypvrNfqjuQnv6-NpYV36LGP6suCE=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:46:59.367Z,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x88fba7189a884d5b:0xc4be066044ebd6c5!8m2!3d32.095967!4d-81.2719718!16s%2Fg%2F11gfp96z1h!19sChIJW02Imhin-4gRxdbrRGAGvsQ,Mavis Tires & Brakes,4.4,1562,Tire shop,· In-store pick-up,"1511 Pooler Pkwy, Pooler, GA 31322, United States","3PWH+96 Pooler, Georgia, USA",https://www.mavis.com/locations/pooler-w-chatham-ga?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=919,+1 912-785-1179,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhaucPOKfMGOODtZkNxTyLst1XcCYzY7dHjqW53AzMXqyki3gShUoHW36VDTfdE3sycD9pznhQOLVP4ipD9FLuJ9Jc0emv63Zvk3F8a2QMXeyDRw_oc_MqblpxMYn0iCQgJs_l=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:03.891Z,,
https://www.google.com/maps/place/Old+school+tire%2F+Tires+Girlore/data=!4m7!3m6!1s0x88fba740a67042bb:0x99d57c3ddc628db4!8m2!3d32.0957952!4d-81.2888599!16s%2Fg%2F11hdvsvtpb!19sChIJu0JwpkCn-4gRtI1i3D181Zk,Old school tire/ Tires Girlore,4.7,453,Used tire shop,· Kerbside pickup · Delivery,"125 Miller Pine Rd, Pooler, GA 31322, United States","3PW6+8F Pooler, Georgia, USA",,+1 912-659-3925,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepy8NDboa0AfDFaVOBKtXUs9HyfDDYMShojp474TYwww_kuksiNAKzN-5weRpTOemEkqOsrzBpVU2xs9kuN4WTGPKgQsRQ-lxxFHWlq7Nx1nMNfvTf8CJ_OBe7T6TjQQsbB8SLAHQ=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:08.381Z,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x88fba6aae1e024f9:0x486a129ec0517e98!8m2!3d32.1428222!4d-81.2518403!16s%2Fg%2F11f1zls5h7!19sChIJ-STg4aqm-4gRmH5RwJ4Sakg,Mavis Tires & Brakes,4.4,1366,Tire shop,· In-store shopping · In-store pick-up,"820 Towne Center Blvd, Pooler, GA 31322, United States","4PVX+47 Pooler, Georgia, USA",https://www.mavis.com/locations/pooler-towne-ctr-blvd-ga?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=670,+1 912-208-9959,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfWuvVEgqqQRDk2N3riOSxj4ExRERWkGtobxo4BMu1P64EMZztX2Sj7KBjZlpNfO41rmODS4GU8rgu_URUPvI_EMbRqW1uxlyXyk3z7gFRFrkssjGg2CzZAqMUHzP1NFwqxlBZ=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:13.190Z,,
https://www.google.com/maps/place/Savannah+Tire/data=!4m7!3m6!1s0x88fba3fe3108cd1d:0x38f1f02be1bdbda1!8m2!3d32.1445812!4d-81.2488509!16s%2Fg%2F1td33xj8!19sChIJHc0IMf6j-4gRob294Svw8Tg,Savannah Tire,4.3,1224,Tire shop,· In-store pick-up · Delivery,"120 Foxfield Way, Pooler, GA 31322, United States","4QV2+RF Pooler, Georgia, USA",https://www.mavis.com/locations/pooler-foxfield-way-ga?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=866,+1 912-208-9946,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertoPNyv6B98CjkY2fIe6cPFezSRdFsS1n-jyk--eK3SXE3jC6ElQt3PHpdh5MOtCeGcbqv-u8Zp978xi0iB4yBBED7u1tvsjMdMSs7L9Wbylv8th4ym_yqN4jlBPJxvb0BZmrHvA=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:17.699Z,,
https://www.google.com/maps/place/Southern+Tire+Mart/data=!4m7!3m6!1s0x88fb9e5dabcfefcf:0x57ab4334967be7ee!8m2!3d32.0947812!4d-81.2036802!16s%2Fg%2F1thxx1_m!19sChIJz-_Pq12e-4gR7ud7ljRDq1c,Southern Tire Mart,4.5,191,Tire shop,· In-store shopping · In-store pick-up,"1476 US-80, Pooler, GA 31322, United States","3QVW+WG Pooler, Georgia, USA",https://stmtires.com/locations/store-STM-150/,+1 912-964-6798,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8y_zcl2gpO_H8fa1_Wq5SKPLJyhKvPUkf3M-x__7E_VRDG_4dmgxT-yHPECpa8XIgAxp1RqFa-K6yvcNe3Re-hAfYgJCfiyx_5cmReWRrSKamHFc-EUn7XoWfhY7KUYcMspsgq487JTU=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:22.065Z,,
https://www.google.com/maps/place/CARma+Auto+Care+Pooler+GA/data=!4m7!3m6!1s0x88fba166dbd98507:0x62b0250675bf811b!8m2!3d32.1358083!4d-81.2267484!16s%2Fg%2F11bx1y4thn!19sChIJB4XZ22ah-4gRG4G_dQYlsGI,CARma Auto Care Pooler GA,4.5,571,Auto repair shop,,"13 Ida J Gadsden Dr, Savannah, GA 31408, United States","4QPF+88 Savannah, Georgia, USA",https://www.carmaautocare.com/,+1 912-226-3443,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWRrn5CUDe_Nk-ls7vDI4t8QqtMJb7fSZNWQDl_SMHJwG22_hdvVdc7zsnzUarTMVCg5zEKGaqXVndrZ30YTcKxPDtTm_EN7Guobtqc7r9okknhNl5VbEQTXVXEq-viaA-tmmL6Q=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:26.630Z,,
https://www.google.com/maps/place/Carroll+Tire+Co/data=!4m7!3m6!1s0x88fba1200572c131:0x5830b134f9af5068!8m2!3d32.0983543!4d-81.2314399!16s%2Fg%2F1tgp1npp!19sChIJMcFyBSCh-4gRaFCv-TSxMFg,Carroll Tire Co,4.4,25,Tire shop,,"260 Pine Barren Rd, Pooler, GA 31322, United States","3QX9+8C Pooler, Georgia, USA",,+1 912-748-7373,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwuCd_gSBeYZ_aQqZ1wJW0t9JpN3ID8yR3j8zxZXqIhCJnSSaZK1yHSSFBvhd8RXjH-FPEqfj9zbxgsE_cPKiWO7qzeo5J6KTEtEp7HFE0GKtjw2LVzNmUAI3JH7rrFKEbLi-r=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:31.283Z,,
https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x88fba6ac6a48771f:0xf3aeae74ec4290dd!8m2!3d32.1365559!4d-81.2560622!16s%2Fg%2F1v96mndp!19sChIJH3dIaqym-4gR3ZBC7HSurvM,Goodyear Auto Service,3.9,432,Tire shop,· In-store shopping · In-store pick-up,"20 Traders Way, Pooler, GA 31322, United States","4PPV+JH Pooler, Georgia, USA",https://www.goodyearautoservice.com/,+1 912-748-4663,"Open · Closes 6:30 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweogWrmwagdoVSzC9HgoTDECEWnWgaufHvE9P763vsZD8rPey_CEpdMfcnWtjhNU_5rq0hhaE0JwNQHQHZ-xT1S-NQo0UWGql1hGJAmuZKu1uV6ADAsOOsIa810S1T2EdntHN_gENA=w408-h306-k-no,true,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:36.017Z,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x88fba7a83df4e071:0xa0f10c0e9eb1f5be!8m2!3d32.1332654!4d-81.2563382!16s%2Fg%2F11q1vl0gh7!19sChIJceD0Pain-4gRvvWxng4M8aA,Discount Tire,4.6,510,Tire shop,· In-store shopping · Kerbside pickup · Delivery,"111 Grand Central Blvd, Pooler, GA 31322, United States","4PMV+8F Pooler, Georgia, USA",https://www.discounttire.com/store/ga/pooler/s/2276,+1 912-348-6846,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepthu0xXPElUF39AR5LqrBaN96SDKB12qcpNsTvhuoPgpdpnHjv7WV_KpUbOm0zF8LejcIyylH_aBNBb_xqVMfuRVKBHXju3TqT3-RYYh8V2uwRkXEsGxw8ywPXCNFp9zX5BblAtPx_ERZk=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:40.504Z,,
https://www.google.com/maps/place/Dorsey+Tire+%26+Auto+Care+Inc/data=!4m7!3m6!1s0x88fba69492fa4e77:0x59baa52b1f3d403a!8m2!3d32.0996983!4d-81.2207931!16s%2Fg%2F1tzzwc8h!19sChIJd076kpSm-4gROkA9Hyululk,Dorsey Tire & Auto Care Inc,4.2,119,Auto body shop,,"1284 US-80, Pooler, GA 31322, United States","3QXH+VM Pooler, Georgia, USA",http://dorseytireautocare.com/,+1 912-748-9401,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H4-tugJkF8Ip8OkN8eg-GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.04874&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:45.052Z,,
https://www.google.com/maps/place/Southern+Tire+Mart/data=!4m7!3m6!1s0x88fba11d17a4c5cf:0xb85011ae981e616!8m2!3d32.0961427!4d-81.2015314!16s%2Fg%2F1tgx2wpm!19sChIJz8WkFx2h-4gRFuaB6RoBhQs,Southern Tire Mart,4.3,58,Trailer repair shop,,"1496 US-80, Pooler, GA 31322, United States","3QWX+F9 Pooler, Georgia, USA",https://stmtires.com/locations/store-STM-152/,+1 912-964-6798,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepcsbNYJ9kcHOgL18HBgvm7P4-4BOHwNadnuV_ucygKradbXYE4UKLfkI7kZN9OPiFLtwrcZuf-5PLNAuD1R-EDXNMKvThUFvBhWZIThIo4e5umksEAWUsrc4ZgtbVNT36PhItkD4ydfuo=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:49.445Z,,
https://www.google.com/maps/place/LCT+Mobile+Tire+Services+%26+Roadside+Assistance+-+24%2F7/data=!4m7!3m6!1s0x88fba1f886b2ec77:0x9f22f56c9ce66228!8m2!3d32.1093172!4d-81.230914!16s%2Fg%2F11m74yksfk!19sChIJd-yyhvih-4gRKGLmnGz1Ip8,LCT Mobile Tire Services & Roadside Assistance - 24/7,5.0,4,Tire service,,"1020 US-80, Pooler, GA 31322, United States","4Q59+PJ Pooler, Georgia, USA",https://www.lctmobiletires.com/lct,+1 352-328-2803,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerM1WXFXqcyj8VOpWtE3mJJb7SirRqicSmceZAlaZ74lp7n0wZeDKVrhuYUpZ6F9480w_eo5zLX2m9vwlzXO0V_ox2sNvmRcP-5FeILg8IRh_14FubrAxUXKrnxmfau8IfRB1DO1GwxPMg=w408-h287-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:53.997Z,,
"https://www.google.com/maps/place/Home+Town+Auto+Care,+Pooler/data=!4m7!3m6!1s0x88fba130c4648b0d:0x287172f8b7c4e6!8m2!3d32.1152361!4d-81.2450425!16s%2Fg%2F1tr8mfmt!19sChIJDYtkxDCh-4gR5sS3-HJxKAA","Home Town Auto Care, Pooler",4.5,163,Auto repair shop,,"224 US-80, Pooler, GA 31322, United States","4Q83+3X Pooler, Georgia, USA",http://www.hometownautocareinc.com/,+1 912-748-6429,Open · Closes 5:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLbou7Lu2tU1cHWFXKFrijktVIig-3kMOk0B7klBETjd_VZ57F-3dFryrrzelwQWJnClmJom3HBC5ozNMY_a_mUmscR3pa82sANlcXdn78XvjxvfwkpuBLL-R-09dPoweOZV1pYy3vDw8=w408-h379-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:47:59.173Z,,
https://www.google.com/maps/place/MGI+Tires+Savannah/data=!4m7!3m6!1s0x88fba1abb47102d7:0x1377fe9354778e9!8m2!3d32.1058568!4d-81.216685!16s%2Fg%2F11lttm_0mb!19sChIJ1wJxtKuh-4gR6XhHNel_NwE,MGI Tires Savannah,5.0,6,Tire shop,,"5250 Old Louisville Rd Building #7, Pooler, GA 31322, United States","4Q4M+88 Pooler, Georgia, USA",https://www.mgitires.com/,+1 912-527-8766,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0U8Rl3NsFjtv1ZJdhT01FlGvPe8TNURFeSTeaPxeAOejAdLAPPEvTevsiBoy5I4FIN15CDCSSkO9Ti9pKiondBavjQm1awZvy94LNiAvL3-8g5nf0uF0Dj0-u8DrLWBDkAIs=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2026-03-23T15:48:03.662Z,,
