placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes,isBlackOwned
https://www.google.com/maps/place/Energy+Centre+Annex+Garage/data=!4m7!3m6!1s0x8620a5df964ab1bf:0x99515f8cac9056e6!8m2!3d29.94888!4d-90.0757821!16s%2Fg%2F11f2gsxnm9!19sChIJv7FKlt-lIIYR5laQrIxfUZk,Energy Centre Annex Garage,4.1,8,Parking garage,"600 Loyola Ave, New Orleans, LA 70113, United States","WWXF+HM New Orleans, Louisiana, USA",https://lazparking.com/,+1 504-569-2043,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrgbI1lgPei0xn2ryjkN8trOn_XqTpsfwjV_NtZZxwvoAFj5yeCyXt3kr1rDSPsxEOgDY-CAJtBkNLoGIKnBlrYDMAkYKmY9UgA2PGR7ao4kMKDdexyigo1lB_54I4KdGbarkssg=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:42:45.106Z,,,
https://www.google.com/maps/place/Hotel+parking/data=!4m7!3m6!1s0x8620a719a111499f:0x9d33641761ec1f4a!8m2!3d29.9636268!4d-90.0585171!16s%2Fg%2F11q2x92mzx!19sChIJn0kRoRmnIIYRSh_sYRdkM50,Hotel parking,,,Parking lot,"611 Kerlerec St, New Orleans, LA 70116, United States","XW7R+FH New Orleans, Louisiana, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jh7KUq9IauKkHr1oqkpY4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.266018&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:42:47.988Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0250/data=!4m7!3m6!1s0x8620a5debb7e8dc5:0xafb5f7b57a00b3f3!8m2!3d29.9465123!4d-90.0774119!16s%2Fg%2F11dfhcq958!19sChIJxY1-u96lIIYR87MAerX3ta8,Premium Parking - P0250,1.8,10,Parking lot,"1001 Loyola Ave, New Orleans, LA 70113, United States","WWWF+J2 New Orleans, Louisiana, USA",https://www.premiumparking.com/?utm_source=google&utm_medium=yext&y_source=1_OTE5ODcwMDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 844-236-2011,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIohCFnEGUhwmORZSFVBSA7cPBn904CFCbgwiUVpbV_VvwfCJP_hvP5ucTfGVjoLwAHVv_bmQF__JX1gCZgomM9oIT6W7k0ywB9WPg6gFviUZlOj-qYLXUBosVFxri-SNEtYDZ7A=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:42:50.898Z,,,
https://www.google.com/maps/place/Admiral+Enforcement/data=!4m7!3m6!1s0x8620a7a4ed601129:0x4398e2e5013372b4!8m2!3d29.9401096!4d-90.0715014!16s%2Fg%2F11kbbfgsh7!19sChIJKRFg7aSnIIYRtHIzAeXimEM,Admiral Enforcement,1.0,87,Corporate office,"1122 Gaiennie St, New Orleans, LA 70130, United States","WWRH+29 New Orleans, Louisiana, USA",,+1 844-678-0068,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyAcH_lE-sAnmq9JNVaaHsoAP-ehGC63YW-eTwIAiyTZmy0AHdhR60ONc9s_VX-zoD1V1X0hFhoK8s7KUdvA0vnxU_oLVRvxW0QIkDD5HZJ4inld6lBAmrNEni14vka8ghiyLhFoxCv1fI=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:42:54.115Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0148/data=!4m7!3m6!1s0x8620a5df8f86a1a1:0xce81e17081dd27bc!8m2!3d29.9440118!4d-90.0715949!16s%2Fg%2F1thghd2n!19sChIJoaGGj9-lIIYRvCfdgXDhgc4,Premium Parking - P0148,1.6,19,Parking lot,"900 St Charles Ave, New Orleans, LA 70130, United States","WWVH+J9 New Orleans, Louisiana, USA",https://www.premiumparking.com/p148,+1 844-236-2011,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJiYV-BNWLiuAR0pt8HDV20kv9r6wPjltA0JaTlCzkv5osdLN3udzuq6iiYaj3SE9caQMp7AEFfK-mpzZ-ssrCKWmgav6CiwCXsb-um-vQhYAH6oe68O6ycilpcRH0DbZYk8b7=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:42:59.652Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0157/data=!4m7!3m6!1s0x8620a675cb1ae81f:0xda27a210698fe230!8m2!3d29.9463076!4d-90.0725096!16s%2Fg%2F11c1xfs0_k!19sChIJH-gay3WmIIYRMOKPaRCiJ9o,Premium Parking - P0157,3.8,4,Parking lot,"750 Carondelet St, New Orleans, LA 70130, United States","WWWG+GX New Orleans, Louisiana, USA",https://www.premiumparking.com/P0157,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8IVI8jmsF1mYG54YfhCbRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.15679&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:04.949Z,,,
https://www.google.com/maps/place/Ez+Park+Garage/data=!4m7!3m6!1s0x8620a60b34510861:0x768c3de5646f7fcd!8m2!3d29.9511207!4d-90.0713438!16s%2Fg%2F11h3vbvtfw!19sChIJYQhRNAumIIYRzX9vZOU9jHY,Ez Park Garage,4.2,6,Parking lot,"300 Carondelet St, New Orleans, LA 70130, United States","XW2H+CF New Orleans, Louisiana, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygQ0denfev1e5ZZBbnyZs0m_MVop7dgSvKeAiUDrG5gL-E7HTkHW1s5lQddSFPydN7Jjy8LMPjMQQNTglqPTsApW0CCnmi9LoHmIYzXpLF1nrB6vX92Tkrnty93VHsV5hTDrA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:08.118Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0184/data=!4m7!3m6!1s0x8620a60a9617a06f:0xc7faf29e405f05f4!8m2!3d29.952408!4d-90.074054!16s%2Fg%2F1q65cxnjm!19sChIJb6AXlgqmIIYR9AVfQJ7y-sc,Premium Parking - P0184,2.0,3,Parking lot,"317 O'Keefe Ave, New Orleans, LA 70112, United States","XW2G+X9 New Orleans, Louisiana, USA",https://www.premiumparking.com/p184,+1 844-236-2011,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4ArIN2VfOJ8sChhZOav355WpaKWx_n8hoGIkZxQ0rKXNxSNgQu2wCH48iU5jKmZRlBwb3tyXvfq5Euz1OE1i6o1elkXjaILPgELV-XLdXGrxKVpqBVGhkX8sWzVVSQWuzMBqw=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:13.254Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0299/data=!4m7!3m6!1s0x8620a672c246e80b:0xe43b12d26a53c485!8m2!3d29.949627!4d-90.067042!16s%2Fg%2F1hm3zzwzb!19sChIJC-hGwnKmIIYRhcRTatISO-Q,Premium Parking - P0299,2.0,2,Parking lot,"345 Tchoupitoulas St, New Orleans, LA 70130, United States","WWXM+V5 New Orleans, Louisiana, USA",https://www.premiumparking.com/p299,+1 844-236-2011,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMBjkg2ktMkpc05MbOwT79OEW4RLDT75kowu9J4-R9e_5HDVB680RBpp3aXIGgd6axknAr15lqYHzQFQ7O3wYLlUNONnsJE4589d4I5gDo76UBOJYsTkJBArRzLeKYpM_BkePQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:18.276Z,,,
"https://www.google.com/maps/place/St.+Charles+Garage+(G-104)/@29.950818,-90.069553,17z/data=!3m1!4b1!4m6!3m5!1s0x8620a70004e6378d:0x459f1ca3833dee18!8m2!3d29.950818!4d-90.069553!16s%2Fg%2F11wgk4999v",St. Charles Garage (G-104),4.5,4,Parking garage,"632 Gravier St, New Orleans, LA 70130, United States","XW2J+85 New Orleans, Louisiana, USA",https://neworleansparking.com/st-charles-garage-parking/,+1 504-644-3019,,,,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:23.088Z,,,
https://www.google.com/maps/place/Hilton+Parking+-+New+Orleans+Riverside/data=!4m7!3m6!1s0x8620a66e7833061f:0x64cb32ab2f249984!8m2!3d29.9449578!4d-90.0635348!16s%2Fg%2F11f_p3dkc9!19sChIJHwYzeG6mIIYRhJkkL6syy2Q,Hilton Parking - New Orleans Riverside,3.6,32,Parking lot,"732 Convention Center Blvd, New Orleans, LA 70130, United States","WWVP+XH New Orleans, Louisiana, USA",https://www.hilton.com/en/hotels/msynhhh-hilton-new-orleans-riverside/amenities/,+1 504-561-0500 ext. 3363,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRrNuUx8WP_Y9bJKjPnCn1OILeKf3DcZxkF36Ozk4A6jaMxlQcTQ2RpBDBEykcncAfxZMb2Qpj1ip9WGwaauZFpNfg1LQ5IjhZDVvCoBy5UDVqe4ct_ID-ZbkhtSCJx_aoXygzPQ=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:26.164Z,,,
https://www.google.com/maps/place/314+Camp+St.+Parking+%28L-101%29/data=!4m7!3m6!1s0x8620a67334553181:0x3fa0978183ddd8c5!8m2!3d29.9507197!4d-90.0686902!16s%2Fg%2F11f_p359z_!19sChIJgTFVNHOmIIYRxdjdg4GXoD8,314 Camp St. Parking (L-101),3.7,3,Parking lot,"314 Camp St, New Orleans, LA 70130, United States","XW2J+7G New Orleans, Louisiana, USA",https://neworleansparking.com/camp-street-parking/,+1 504-598-9977 ext. 5526,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyz2L_jgYOzYoYznGLCokRfWoWZmoSi-LS0Eq7otGtqR39VKyFv8KMHBQsoqoG6New3TLXbMYqSxbMrEN0zu0GEWQZOdznBGcDc2hJ3S-b8E5Y_a3dBxbXU5KZDwZrPxyK8CsGAKA=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:29.441Z,,,
https://www.google.com/maps/place/AirGarage+%7C+Public+Parking+-+Roosevelt+Way+Garage+New+Orleans/data=!4m7!3m6!1s0x8620a73d525dc505:0x3a064d4f7d0f22c4!8m2!3d29.9538122!4d-90.0727622!16s%2Fg%2F11t4gnswn8!19sChIJBcVdUj2nIIYRxCIPfU9NBjo,AirGarage | Public Parking - Roosevelt Way Garage New Orleans,3.4,41,Parking garage,"166 Roosevelt Way, New Orleans, LA 70112, United States","XW3G+GV New Orleans, Louisiana, USA",https://www.airgarage.com/location/roosevelt-way-garage-new-orleans-la,,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPJxmSQA34FXru-7VO99vYLFkQu_4fbZRBaLxsP=w408-h287-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:34.630Z,,,
https://www.google.com/maps/place/Le+M%C3%A9ridien/data=!4m7!3m6!1s0x8620a67291978015:0xcef45d8df9b54ef6!8m2!3d29.9489798!4d-90.066142!16s%2Fg%2F11jz5fvwyc!19sChIJFYCXkXKmIIYR9k61-Y1d9M4,Le Méridien,2.5,4,Parking lot,"333 Poydras St, New Orleans, LA 70130, United States","WWXM+HG New Orleans, Louisiana, USA",https://www.marriott.com/en-us/hotels/msymd-le-meridien-new-orleans/overview/,+1 504-525-5476,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIMXP2D9Ij3Rz5c91uH-on9OJ43r1Qkroh-L5c3Dl4oqwCzHYuAbOL3tyi6uZ2-uphypowZHYsbK6CqWSfKrRQqfL5E1CxV1j_EuRp85KqrhCUKv1-B5n1_2AP4WQta5JejQ0pVmBDpi4=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:37.624Z,,,
https://www.google.com/maps/place/859+Convention+Center+Blvd+Parking/data=!4m7!3m6!1s0x8620a66e2f625ea3:0xd01b89af058e4388!8m2!3d29.9429524!4d-90.0649429!16s%2Fg%2F11sb4t1987!19sChIJo15iL26mIIYRiEOOBa-JG9A,859 Convention Center Blvd Parking,1.0,3,Parking lot,"859 Convention Center Blvd, New Orleans, LA 70130, United States","WWVP+52 New Orleans, Louisiana, USA",,+1 504-566-1000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jFVcDP1aqS4aPl4u82eBHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.606447&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:40.473Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0358/data=!4m7!3m6!1s0x8620af39c4ddbb89:0x8210e64e7fab639d!8m2!3d29.9757704!4d-90.0998379!16s%2Fg%2F11g0g_m3nb!19sChIJibvdxDmvIIYRnWOrf07mEII,Premium Parking - P0358,,,Parking lot,"201 N Carrollton Ave, New Orleans, LA 70119, United States","XWG2+83 New Orleans, Louisiana, USA",https://www.premiumparking.com/p358,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9LRuJ1Gy5uHTNziaB851ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.49014&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Marigny+New+Orleans+LA/@29.9655852,-90.0564836,14z",2025-10-28T18:43:45.297Z,,,
"https://www.google.com/maps/place/Parking+Management+Services+Inc./@29.9437053,-90.1217251,14z/data=!4m6!3m5!1s0x8620a60b38beacbd:0xd4fbefdede75061d!8m2!3d29.9525921!4d-90.072943!16s%2Fg%2F1tfvhkv5",Parking Management Services Inc.,2.5,91,Valet parking service,"918 Gravier St, New Orleans, LA 70112, United States","XW3G+2R New Orleans, Louisiana, USA",http://www.parkingmgmtservices.com/,+1 504-566-1000,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPlK6Vpp_EHRAEf_w5YLGrutX5hNQA8O1chj-G6=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Uptown+New+Orleans+LA/@29.9437053,-90.1217251,14z",2025-10-28T18:43:54.552Z,Already found,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mid-City+New+Orleans+LA/@29.9743757,-90.100603,14z",2025-10-28T18:44:03.685Z,No new results found,,
https://www.google.com/maps/place/Premium+Parking+-+P0336/data=!4m7!3m6!1s0x8620a74f5aed209f:0x83fd041ddaca9b36!8m2!3d29.9653559!4d-90.0645035!16s%2Fg%2F11j4vrf117!19sChIJnyDtWk-nIIYRNpvK2h0E_YM,Premium Parking - P0336,2.8,20,Parking lot,"1233 N Rampart St, New Orleans, LA 70116, United States","XW8P+45 New Orleans, Louisiana, USA",https://www.premiumparking.com/p336,+1 844-236-2011,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxrFBXAxrAGJVQY1QX9VTP6J7BDBN_kP7HglKkSMgI7lAYUAH2-AND8sjXv9nCAbFXwpbC9eB2JCwWaWFiyTEPnythPWyq4VU1Wio4I3XsZah71LWI8Ussbe1vqBH0vIxTZQ3RB=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:44:27.668Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0130/data=!4m7!3m6!1s0x8620a6740c44cef7:0x2fafabbd1daa8099!8m2!3d29.946336!4d-90.070437!16s%2Fg%2F12hljlprc!19sChIJ985EDHSmIIYRmYCqHb2rry8,Premium Parking - P0130,2.1,9,Parking garage,"735 Camp St, New Orleans, LA 70130, United States","WWWH+GR New Orleans, Louisiana, USA",https://www.premiumparking.com/p130,+1 844-236-2011,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxeFJvO8lGXrRuiAiYwPGNvvNIJZ5FJv1KUfE4I1XqcVONusf2BHYctDQTDQ7VcxPI9Nb9DDZv468Q9Fnz5llQN7m_d_7D6tp5JTT7AQO_CwNFqabzbWrFFuNiDC7QnHhTTpGf8=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:44:36.032Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0147/data=!4m7!3m6!1s0x8620a6767e1eb1a9:0x42f36100ac5e3344!8m2!3d29.944849!4d-90.0724116!16s%2Fg%2F11hbk50s6c!19sChIJqbEefnamIIYRRDNerABh80I,Premium Parking - P0147,2.9,7,Parking lot,"855 St Charles Ave, New Orleans, LA 70130, United States","WWVH+W2 New Orleans, Louisiana, USA",https://www.premiumparking.com/p147,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eyQvIFs0YMeYpVmbCuBkEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.70892&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:44:41.073Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0618/data=!4m7!3m6!1s0x8620a7312fbdd703:0xc0a4468082b5fe37!8m2!3d29.9473462!4d-90.0684721!16s%2Fg%2F11j3s226sv!19sChIJA9e9LzGnIIYRN_61goBGpMA,Premium Parking - P0618,1.5,2,Parking garage,"618 Magazine St, New Orleans, LA 70130, United States","WWWJ+WJ New Orleans, Louisiana, USA",https://www.premiumparking.com/P618,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WHHXqwBUVcvpAyh3pPMNyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.19213&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:44:46.220Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0218/data=!4m7!3m6!1s0x8620a738fe6a174f:0xc8cd8f40ecd1808b!8m2!3d29.9533905!4d-90.0730343!16s%2Fg%2F11t9fdp5ky!19sChIJTxdq_jinIIYRi4DR7ECPzcg,Premium Parking - P0218,2.8,4,Parking lot,"218 O'Keefe Ave, New Orleans, LA 70112, United States","XW3G+9Q New Orleans, Louisiana, USA",https://www.premiumparking.com/p218,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TuzFfEZ2OF7giq-CnStDuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.124855&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:44:51.456Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P119/data=!4m7!3m6!1s0x8620a671f58cc865:0x212f756bc042511f!8m2!3d29.9451031!4d-90.0662825!16s%2Fg%2F11c1xfdqx6!19sChIJZciM9XGmIIYRH1FCwGt1LyE,Premium Parking - P119,3.0,1,Parking garage,"315 Julia St, New Orleans, LA 70130, United States","WWWM+2F New Orleans, Louisiana, USA",https://www.premiumparking.com/,+1 844-236-2011,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz1VsStcfRBG5M1ENFtIXNXc0cYZScu-smUnUl2Le-cmS9xyttHAKdbxZYFLxmnjMwbpwZcRlsRV5Re8FH6mS3Pm76H-KvR0Sb1eOsTZJh--jYyJ1HsaGMsTjF5CNsZAuO9NNaK=w408-h612-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:44:56.594Z,,,
https://www.google.com/maps/place/Premium+Parking-+Pelican+Lot/data=!4m7!3m6!1s0x8620a77ca586bb37:0xbc5750fec1e16124!8m2!3d29.94201!4d-90.067853!16s%2Fg%2F11vks4pdv7!19sChIJN7uGpXynIIYRJGHhwf5QV7w,Premium Parking- Pelican Lot,1.0,1,Parking lot,"1029 Annunciation St, New Orleans, LA 70130, United States","WWRJ+RV New Orleans, Louisiana, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nYk6qcKi4HHUBHf68Yuf5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.1379&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:45:04.639Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P0555/data=!4m7!3m6!1s0x8620a77a0205acbb:0x7c2d24fb28c580fe!8m2!3d29.9511495!4d-90.0665289!16s%2Fg%2F11j6rsc874!19sChIJu6wFAnqnIIYR_oDFKPskLXw,Premium Parking - P0555,1.0,1,Parking lot,"414 Canal St, New Orleans, LA 70130, United States","XW2M+F9 New Orleans, Louisiana, USA",https://www.premiumparking.com/P555,+1 844-236-2011,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l_ppQWuxyjm21dvwlyK87Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.31302&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:45:09.693Z,,,
https://www.google.com/maps/place/Commerce+Garage/data=!4m7!3m6!1s0x8620a60b190215f1:0xfa956e02c34b223c!8m2!3d29.9523974!4d-90.0716474!16s%2Fg%2F11f_p317tz!19sChIJ8RUCGQumIIYRPCJLwwJulfo,Commerce Garage,3.6,8,Parking garage,"821 Gravier St, New Orleans, LA 70112, United States","XW2H+X8 New Orleans, Louisiana, USA",https://neworleansparking.com/,+1 865-366-7014,,,https://lh3.googleusercontent.com/p/AF1QipPDtR61ti_2VDGf0jztg1WqYQrPF44o8QcbNUzT=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:45:12.787Z,,,
https://www.google.com/maps/place/DoubleTree+by+Hilton+-+Valet/data=!4m7!3m6!1s0x8620a672b1323a95:0x8288e1d512445f20!8m2!3d29.9504207!4d-90.0661943!16s%2Fg%2F11f2gstwrd!19sChIJlToysXKmIIYRIF9EEtXhiII,DoubleTree by Hilton - Valet,3.5,6,Parking lot,"300 Canal St Suite R, New Orleans, LA 70130, United States","XW2M+5G New Orleans, Louisiana, USA",https://www.hilton.com/en/hotels/msytcdt-doubletree-new-orleans/,+1 504-581-1300,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbCgAbc-tUAg46Jf34kZ5mjnsfkHsj6ccjxwCFn-kXkJwwsbAnQuv6_GsOiD8AFPB7dGcBvdfJaWJgFf0HIwWANurb7tj7E3h8m50OeBqKWoGqFmMhGKxl7WYX7O1DICPZagY=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tremé+New+Orleans+LA/@29.9690775,-90.0732223,14z",2025-10-28T18:45:15.899Z,,,
