placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,info
https://www.google.com/maps/place/Bogan+David+L+MD/data=!4m7!3m6!1s0x89e6db812302a9f9:0x1e01e1f226a77e3f!8m2!3d42.2211828!4d-72.5719683!16s%2Fg%2F1tdvwb6b!19sChIJ-akCI4Hb5okRP36nJvLhAR4,Bogan David L MD,,,Pediatrician,"84 Willimansett St # 1, South Hadley, MA 01075, United States","6CCH+F6 South Hadley, Massachusetts, USA",,+1 413-532-0300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2FKwMPhWzfKOZkNi7tIVBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.44069&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:25.772Z,,,,,,,
"https://www.google.com/maps/place/Dr.+Patricia+P.+Petrosky,+MD/data=!4m7!3m6!1s0x89e6db812302a9f9:0xf118a2e8c4d2ecee!8m2!3d42.2211828!4d-72.5719683!16s%2Fg%2F1tg7b1ty!19sChIJ-akCI4Hb5okR7uzSxOiiGPE","Dr. Patricia P. Petrosky, MD",,,Pediatrician,"84 Willimansett St # 1, South Hadley, MA 01075, United States","6CCH+F6 South Hadley, Massachusetts, USA",http://www.holyokepediatrics.com/,+1 413-532-0300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2FKwMPhWzfKOZkNi7tIVBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.44069&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:28.133Z,,,,,,,
https://www.google.com/maps/place/Mind+Body+Pediatrics/data=!4m7!3m6!1s0x89e6db8118400001:0x8ddd44b2d5805525!8m2!3d42.2211611!4d-72.5721476!16s%2Fg%2F11vk2m133p!19sChIJAQBAGIHb5okRJVWA1bJE3Y0,Mind Body Pediatrics,,,,"84 Willimansett St, South Hadley, MA 01075, United States","6CCH+F4 South Hadley, Massachusetts, USA",http://www.mindbodypediatrics.org/contact,+1 413-536-2393,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kykFOXRXNzjlrd1lnViLaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.02351&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:30.317Z,,,,,,,
"https://www.google.com/maps/place/Dr.+Mary+M.+Bartley,+MD/@42.2336492,-72.5623094,17z/data=!3m1!4b1!4m6!3m5!1s0x89e6db7495a9117d:0x78de33bf50ff7753!8m2!3d42.2336492!4d-72.5623094!16s%2Fg%2F1tj92kxy","Dr. Mary M. Bartley, MD",2.6,5,Doctor,"470 Granby Rd #1, South Hadley, MA 01075, United States","6CMQ+F3 South Hadley, Massachusetts, USA",,+1 413-533-3926,,,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:34.575Z,,,,,,,
https://www.google.com/maps/place/Cochrane+Scott+M+MD/data=!4m7!3m6!1s0x89e6db96fec85383:0x2ac1eba1f9d37813!8m2!3d42.2211828!4d-72.5719683!16s%2Fg%2F1tsr46zp!19sChIJg1PI_pbb5okRE3jT-aHrwSo,Cochrane Scott M MD,,,Pediatrician,"84 Willimansett St # 1, South Hadley, MA 01075, United States","6CCH+F6 South Hadley, Massachusetts, USA",,+1 413-532-0300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2FKwMPhWzfKOZkNi7tIVBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.44069&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:36.794Z,,,,,,,
https://www.google.com/maps/place/Baystate+Medical+Practices+-+Adult+Medicine+-+South+Hadley/data=!4m7!3m6!1s0x89e6dbec2136a331:0x1b2b7383e366cd76!8m2!3d42.2339804!4d-72.5623378!16s%2Fg%2F11h48w8rfw!19sChIJMaM2Iezb5okRds1m44NzKxs,Baystate Medical Practices - Adult Medicine - South Hadley,2.7,35,Medical office,"470 Granby Rd, South Hadley, MA 01075, United States","6CMQ+H3 South Hadley, Massachusetts, USA",https://www.baystatehealth.org/locations/adult-medicine-south-hadley,+1 413-794-8700,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOsPtTGbGFud7FuvGAK0ijsU3TQubx0CZOzm50d=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:41.087Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
"https://www.google.com/maps/place/Hanan+Tawadrous,+MD/data=!4m7!3m6!1s0x89e6dbb6d1e5277f:0xae3388e2e9ff371f!8m2!3d42.2211816!4d-72.5720949!16s%2Fg%2F11mbmrs3wq!19sChIJfyfl0bbb5okRHzf_6eKIM64","Hanan Tawadrous, MD",,,Pediatrician,"84 Willimansett St Suite 3, South Hadley, MA 01075, United States","6CCH+F5 South Hadley, Massachusetts, USA",https://www.connecticutchildrens.org/about-us/find-a-doctor/hanan-kamal-tawadrous-md/,+1 860-545-9395,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jz20Zi8fzOlvJWMLhO6ZJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.059&pitch=0&thumbfov=100,true,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:45.501Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,
https://www.google.com/maps/place/Erica+Kates/data=!4m7!3m6!1s0x89e6db8118400001:0x4787cee43c86c5d6!8m2!3d42.2211611!4d-72.5721504!16s%2Fg%2F11p079z79p!19sChIJAQBAGIHb5okR1sWGPOTOh0c,Erica Kates,,,Internist,"84 Willimansett St, South Hadley, MA 01075, United States","6CCH+F4 South Hadley, Massachusetts, USA",https://www.holyokepediatrics.com/erica-kates-md,+1 413-532-0300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kykFOXRXNzjlrd1lnViLaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.23665&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:47.933Z,,,,,,,
https://www.google.com/maps/place/Pediatric+%26+Adolescent+Medicine/data=!4m7!3m6!1s0x89e6c25bca929faf:0xce4fea22dd6f5107!8m2!3d42.1513068!4d-72.463692!16s%2Fg%2F1tj4j23n!19sChIJr5-SylvC5okRB1Fv3SLqT84,Pediatric & Adolescent Medicine,3.7,45,Medical clinic,"2207 Boston Rd, Wilbraham, MA 01095, United States","5G2P+GG Wilbraham, Massachusetts, USA",http://pamcares.com/,+1 413-599-1201,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPbgXyM6c9ziVmiGPlo_HQvWNudMHRP_84CJ29q=w408-h272-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:52.391Z,8 am–6 pm,8 am–6 pm,8 am–4:30 pm,8:30 am–1:30 pm,9–11 am,8 am–6 pm,
"https://www.google.com/maps/place/Juliann+Reardon,+MD/data=!4m7!3m6!1s0x89e6db48d86b8f6b:0x532ae0d40d288a3c!8m2!3d42.2211816!4d-72.5720949!16s%2Fg%2F11t9pfg_57!19sChIJa49r2Ejb5okRPIooDdTgKlM","Juliann Reardon, MD",,,Pediatric nephrologist,"84 Willimansett St Suite 3, South Hadley, MA 01075, United States","6CCH+F5 South Hadley, Massachusetts, USA",https://www.connecticutchildrens.org/about-us/find-a-doctor/juliann-reardon-md-mhs/,+1 860-545-9395,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMCW4X4t25oZxtDicnwgP0NH3LMHmYQkWcn3onD=w408-h408-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:31:56.940Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,
"https://www.google.com/maps/place/Molly+H.+Senn-McNally,+MD/data=!4m7!3m6!1s0x89e6e702c92bf9cb:0x6885fdc7613aaca1!8m2!3d42.1052965!4d-72.5793895!16s%2Fg%2F1tp_7f5p!19sChIJy_kryQLn5okRoaw6Ycf9hWg","Molly H. Senn-McNally, MD",5.0,1,Pediatrician,"140 High St C Level, Springfield, MA 01105, United States","4C4C+46 Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Molly+H.+Senn-McNally/207443,+1 413-794-2515,Closes soon · 6:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMCdPk5e0yYI7LWCYQB3Weaz2jQL_bdqACesV8J=w426-h240-k-no,true,8 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:32:01.218Z,8 am–6:30 pm,8 am–6:30 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–6:30 pm,
https://www.google.com/maps/place/Cochrane+Scott+M+MD/data=!4m7!3m6!1s0x89e6db96fec85d73:0xdda91e1fde7b2c4c!8m2!3d42.2366417!4d-72.5832725!16s%2Fg%2F1264hsq6w!19sChIJc13I_pbb5okRTCx73h8eqd0,Cochrane Scott M MD,,,Doctor,"488 Newton St, South Hadley, MA 01075, United States","6CP8+MM South Hadley, Massachusetts, USA",http://www.holyokepediatrics.com/,+1 413-532-0300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GgvzqHPoXvCQ8C5_J9guMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.6539&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:32:03.503Z,,,,,,,
https://www.google.com/maps/place/Dr.+Daniel+Parrish/data=!4m7!3m6!1s0x89e6e73a5bca2a2d:0x479120117871691!8m2!3d42.1200203!4d-72.6012047!16s%2Fg%2F11rwxfcths!19sChIJLSrKWzrn5okRkRaHFwESeQQ,Dr. Daniel Parrish,5.0,1,Pediatrician,"84 Chapin Terrace, Springfield, MA 01107, United States","49CX+2G Springfield, Massachusetts, USA",,+1 413-733-6595,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mahjGKuZLakmiPV4fl0zkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.02994&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:32:05.871Z,,,,,,,
"https://www.google.com/maps/place/Jonathan+Salazar,+MD/data=!4m7!3m6!1s0x89e6dbe4e7397931:0xd290704d9841ae30!8m2!3d42.2211739!4d-72.5719705!16s%2Fg%2F11wbfsl7j_!19sChIJMXk55-Tb5okRMK5BmE1wkNI","Jonathan Salazar, MD",,,Pediatric gastroenterologist,"84 Willimansett St Suite 3, South Hadley, MA 01075, United States","6CCH+F6 South Hadley, Massachusetts, USA",https://www.connecticutchildrens.org/doctors/jonathan-salazar-md,+1 860-545-9560,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO2I_MrEU4mDTtVpyu1fhf81ELlFGrJBhLtb0RT=w426-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:32:10.421Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,
https://www.google.com/maps/place/Sickle+Christine+A+MD/data=!4m7!3m6!1s0x89e6e87d3041c4c7:0xde74a9f953a77a71!8m2!3d42.09524!4d-72.509421!16s%2Fg%2F1tcw969g!19sChIJx8RBMH3o5okRcXqnU_mpdN4,Sickle Christine A MD,5.0,2,Pediatrician,"1515 Allen St, Springfield, MA 01118, United States","3FWR+36 Springfield, Massachusetts, USA",http://sumnerpediatrics.com/,+1 413-782-7646,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ypOOQtdVBWhOKWoPuzKYSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.118975&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+South+Hadley+Springfield+MA/@42.2591729,-72.5747934,14z",2026-02-10T22:32:14.781Z,,,,,,,
"https://www.google.com/maps/place/Lisa+Michelle+Taylor+Kelly,+MD/data=!4m7!3m6!1s0x89e6e7e7c0c282db:0x4c94e0c563ec1616!8m2!3d42.1052965!4d-72.5793895!16s%2Fg%2F11hzxpk5hq!19sChIJ24LCwOfn5okRFhbsY8XglEw","Lisa Michelle Taylor Kelly, MD",5.0,1,Pediatrician,"140 High Street C Level, Springfield, MA 01105, United States","4C4C+46 Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Lisa+Michelle+Taylor+Kelly/674577,+1 413-794-2515,Closes soon · 6:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOIg7PBfIqARuWHHZbIScPvolJeR9Ns6jdUqnuO=w426-h240-k-no,true,8 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:32:27.783Z,8 am–6:30 pm,8 am–6:30 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–6:30 pm,
"https://www.google.com/maps/place/Phanthila+Singhaviranon,+MD/data=!4m7!3m6!1s0x89e6e77101653f0d:0xa0da50cc1526f0c9!8m2!3d42.1052965!4d-72.5793895!16s%2Fg%2F1hc1gg1cv!19sChIJDT9lAXHn5okRyfAmFcxQ2qA","Phanthila Singhaviranon, MD",2.3,3,Pediatrician,"140 High Street C Level, Springfield, MA 01105, United States","4C4C+46 Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Phanthila+Singhaviranon/207978,+1 413-794-2515,Closes soon · 6:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPXfEf3OhzspVSo5Y2CqEsfywQBPCTI_-3hETJJ=w426-h240-k-no,true,8 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:32:36.509Z,8 am–6:30 pm,8 am–6:30 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–6:30 pm,
"https://www.google.com/maps/place/Carolyn+S.+Goldstein,+MD/data=!4m7!3m6!1s0x89e6e702c92bf9cb:0x1d64cde23b5ba441!8m2!3d42.1052965!4d-72.5793895!16s%2Fg%2F1wn_73n7!19sChIJy_kryQLn5okRQaRbO-LNZB0","Carolyn S. Goldstein, MD",,,Pediatrician,"140 High St C Level, Springfield, MA 01105, United States","4C4C+46 Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Carolyn+S.+Goldstein/207906,+1 413-794-2515,Closes soon · 6:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPmf0E5Ljsa7Miv3PrsXtOf78eyUobezpQlnMCx=w426-h240-k-no,true,8 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:32:40.732Z,8 am–6:30 pm,8 am–6:30 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–6:30 pm,
"https://www.google.com/maps/place/Dr.+Bharati+N.+Reejhsinghani,+MD/data=!4m7!3m6!1s0x89e6e730f8187981:0x7fa917e331affb81!8m2!3d42.1204473!4d-72.6055364!16s%2Fg%2F1tff8m_7!19sChIJgXkY-DDn5okRgfuvMeMXqX8","Dr. Bharati N. Reejhsinghani, MD",4.5,17,Pediatrician,"754 Chestnut St, Springfield, MA 01107, United States","49CV+5Q Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Bharati+N.+Reejhsinghani/208949,+1 413-734-4744,Closed · Opens 10 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D39ClVOuRcREEClOHSAE-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.00739&pitch=0&thumbfov=100,true,10 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:32:45.141Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,
https://www.google.com/maps/place/Snyder+John+M+MD/data=!4m7!3m6!1s0x89e6e702c92bf9cb:0x35f2a98efa699b66!8m2!3d42.1052291!4d-72.579428!16s%2Fg%2F1ty758v8!19sChIJy_kryQLn5okRZptp-o6p8jU,Snyder John M MD,5.0,1,Pediatrician,"140 High St, Springfield, MA 01199, United States","4C4C+36 Springfield, Massachusetts, USA",,+1 413-784-4235,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sUCg6mbR0p8DFDJLVbX-TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.92142&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:32:47.430Z,,,,,,,
https://www.google.com/maps/place/Awais+Syeda+MD/data=!4m7!3m6!1s0x89e6e722cb88fe21:0x7d2c63f02e22eff0!8m2!3d42.1158277!4d-72.5932991!16s%2Fg%2F1vl9sj6y!19sChIJIf6IyyLn5okR8O8iLvBjLH0,Awais Syeda MD,3.3,16,Pediatrician,"299 Carew St STE 230, Springfield, MA 01104, United States","4C84+8M Springfield, Massachusetts, USA",,+1 413-733-8129,Closed · Opens 10 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c6_yH4Zr8jlxEj4rGdmB8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.67709&pitch=0&thumbfov=100,false,10 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:32:51.661Z,Closed,10 am–5 pm,Closed,Closed,Closed,10 am–5 pm,
https://www.google.com/maps/place/Angelides+Anastasios+MD/data=!4m7!3m6!1s0x89e6e73a3c3da049:0x34ac65c22a0b8aee!8m2!3d42.1215649!4d-72.601547!16s%2Fg%2F1tlnfgqj!19sChIJSaA9PDrn5okR7ooLKsJlrDQ,Angelides Anastasios MD,5.0,1,Pediatrician,"2 Medical Center Dr STE 301, Springfield, MA 01107, United States","49CX+J9 Springfield, Massachusetts, USA",https://www.baystatehealth.org/services/pediatrics/specialties/gastroenterology-nutrition,+1 413-794-2270,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dxT-uE1X1ooNTe_mn34vag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.70535&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:32:54.216Z,,,,,,,
https://www.google.com/maps/place/Baystate+Pediatric+Endocrinology+%26+Diabetes+-+Springfield/data=!4m7!3m6!1s0x89e6e190bc45b7bf:0x8f78bfa1af12ca5f!8m2!3d42.1248082!4d-72.6156713!16s%2Fg%2F11b6s8fzgn!19sChIJv7dFvJDh5okRX8oSr6G_eI8,Baystate Pediatric Endocrinology & Diabetes - Springfield,5.0,4,Medical office,"50 Wason Ave Ste 106, Springfield, MA 01107, United States","49FM+WP Springfield, Massachusetts, USA",https://www.baystatehealth.org/locations/childrens-specialty-center/pediatric-endocrinology,+1 413-794-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM7h9ODt_tjp0AOcwy6E22PZu36QnkFp2c0c1K6=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:32:58.598Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
"https://www.google.com/maps/place/Marc+Starer,+MD/data=!4m7!3m6!1s0x89e6e86165ea6169:0xfc3717a568266981!8m2!3d42.0954568!4d-72.5020827!16s%2Fg%2F11f28dbg32!19sChIJaWHqZWHo5okRgWkmaKUXN_w","Marc Starer, MD",5.0,4,Pediatrician,"305 Bicentennial Hwy 2nd Fl, Springfield, MA 01118, United States","3FWX+55 Springfield, Massachusetts, USA",,+1 413-733-4101,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fldv8jNSPl-5NGBfY0bCEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.82497&pitch=0&thumbfov=100,true,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:33:02.876Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,
"https://www.google.com/maps/place/Amy+L.+Pelletier,+DO/data=!4m7!3m6!1s0x89e6dd97c8ff2c3f:0xf6d06d9ae43d4bf9!8m2!3d42.1052965!4d-72.5793895!16s%2Fg%2F1tggb_h6!19sChIJPyz_yJfd5okR-Us95Jpt0PY","Amy L. Pelletier, DO",,,Pediatrician,"C Level, 140 High St, Springfield, MA 01105, United States","4C4C+46 Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Amy+L.+Pelletier/209263,+1 413-794-2515,Closes soon · 6:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNvouTuCZCc65UO_Tq2ECnpV66jzgqVjE-tByrs=w426-h240-k-no,true,8 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:33:07.175Z,8 am–6:30 pm,8 am–6:30 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–6:30 pm,
"https://www.google.com/maps/place/Dr.+Laura+M.+Pinkston+Koenigs,+MD/data=!4m7!3m6!1s0x89e6e733f4f5979b:0x237beec2f7a2aaac!8m2!3d42.1229554!4d-72.6100348!16s%2Fg%2F1wt3pfy1!19sChIJm5f19DPn5okRrKqi98LueyM","Dr. Laura M. Pinkston Koenigs, MD",5.0,1,Pediatrician,"3300 Main St, Springfield, MA 01107, United States","49FQ+5X Springfield, Massachusetts, USA",,+1 413-794-2515,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MQuzf4t7ircKgVwQOYhlng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.871925&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:33:09.510Z,,,,,,,
"https://www.google.com/maps/place/Dr.+Lawrence+C.+Kaplan,+MD/data=!4m7!3m6!1s0x89e6e702b2c6a659:0x82be375eb9b6ae1b!8m2!3d42.1053168!4d-72.5794157!16s%2Fg%2F1hc49dhxq!19sChIJWabGsgLn5okRG662uV43voI","Dr. Lawrence C. Kaplan, MD",,,Pediatrician,"140 High St, Springfield, MA 01105, United States","4C4C+46 Springfield, Massachusetts, USA",,+1 413-794-2515,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sUCg6mbR0p8DFDJLVbX-TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.08351255&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:33:11.769Z,,,,,,,
"https://www.google.com/maps/place/Alaina+Kaye+Butler,+MD/data=!4m7!3m6!1s0x89e6e792ac0c84ab:0x3a1b1b1c54e9fde1!8m2!3d42.1052965!4d-72.5793895!16s%2Fg%2F11vdbftk_5!19sChIJq4QMrJLn5okR4f3pVBwbGzo","Alaina Kaye Butler, MD",,,Pediatrician,"140 High St C Level, Springfield, MA 01105, United States","4C4C+46 Springfield, Massachusetts, USA",https://providers.baystatehealth.org/provider/Alaina+Kaye+Butler/2622365,+1 413-794-2515,Closes soon · 6:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipN6dhLq2FE6lNwm5-k1SbV6cl6pE5JQQSXqzi9y=w426-h240-k-no,true,8 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:33:16.106Z,8 am–6:30 pm,8 am–6:30 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–6:30 pm,
"https://www.google.com/maps/place/Sandra+D.+Cameron,+M.D./data=!4m7!3m6!1s0x89e6e727a20c532b:0x18b9029b1b2d4d0e!8m2!3d42.1087323!4d-72.6009929!16s%2Fg%2F1tywyzjg!19sChIJK1MMoifn5okRDk0tG5sCuRg","Sandra D. Cameron, M.D.",3.7,3,Internist,"2150 Main St, Springfield, MA 01104, United States","495X+FJ Springfield, Massachusetts, USA",http://www.springfieldmed.com/,+1 413-731-5663,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=We9C7RQa4oPXpOkxxUt3xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.2793&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:33:18.662Z,,,,,,,
https://www.google.com/maps/place/Dr.+Nancy+Dunbar/data=!4m7!3m6!1s0x89e6e73e10155555:0x4868645837a58bee!8m2!3d42.1213893!4d-72.5922932!16s%2Fg%2F11p079wgmj!19sChIJVVUVED7n5okR7oulN1hkaEg,Dr. Nancy Dunbar,,,Pediatrician,"516 Carew St, Springfield, MA 01104, United States",,,+1 413-787-2000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EzhaUeTGA8VohfxXSVt3uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.0687847&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Springfield+(central)+Springfield+MA/@42.1312291,-72.5481049,14z",2026-02-10T22:33:20.880Z,,,,,,,
