placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,attributes,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,error
https://www.google.com/maps/place/Sail+Folly--catamaran+sail+and+power+boat+tours/data=!4m7!3m6!1s0x88fdd7d934ff8b3f:0xae8e9617cd9303cc!8m2!3d32.65952!4d-79.943592!16s%2Fg%2F11dxtccgb4!19sChIJP4v_NNnX_YgRzAOTzReWjq4,Sail Folly--catamaran sail and power boat tours,5.0,156,Boat tour agency,"Folly River Boat Ramp, 97 Center St, Charleston, SC 29412, United States","M354+RH Charleston, South Carolina, USA",http://www.sailfolly.com/,+1 843-834-4362,Open ⋅ Closes 8:30 pm,https://lh3.googleusercontent.com/p/AF1QipO0d3lLO1d333EGJQi-BU9c-IFn_MxOD9PvecWY=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-28T18:33:58.630Z,,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,,
https://www.google.com/maps/place/Tideline+Tours/data=!4m7!3m6!1s0x88fdd7ea6d305fd7:0x60e76f760175c730!8m2!3d32.647171!4d-79.961116!16s%2Fg%2F12ml2vqmq!19sChIJ118wberX_YgRMMd1AXZv52A,Tideline Tours,4.9,178,Boat tour agency,"Sunset Cay Marina, 66 W. 9th St., Folly Beach, SC 29439, United States","J2WQ+VH Folly Beach, South Carolina, USA",http://www.tidelinetours.com/,+1 843-813-5009,"Open ⋅ Closes 6 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMqewg6FsgDB_VoSM9n-YD96N1a8_BQD8Y1WLIZ=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-28T18:34:04.138Z,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,,
https://www.google.com/maps/place/Sailing+The+Edge+of+America/data=!4m7!3m6!1s0x88fdd7b1553ba68f:0x481c070bb3fe87bb!8m2!3d32.6476482!4d-79.9583206!16s%2Fg%2F11p73q253v!19sChIJj6Y7VbHX_YgRu4f-swsHHEg,Sailing The Edge of America,5.0,12,Boat tour agency,"66 9th St W, Folly Beach, SC 29439, United States","J2XR+3M Folly Beach, South Carolina, USA",http://sailingtheedge.com/,+1 704-806-2088,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPBGWmtRoGrhb9c7Ib9qdeoAf4pY7iPYR2DqLth=w408-h304-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-28T18:34:09.009Z,,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,LGBTQ+ friendly,
https://www.google.com/maps/place/Castaway+Island+Excursions/data=!4m7!3m6!1s0x88fdd7e43a7a1f3b:0xf3b7437db60a9fd6!8m2!3d32.6745528!4d-79.9503485!16s%2Fg%2F11ft2tzpw2!19sChIJOx96OuTX_YgR1p8Ktn1Dt_M,Castaway Island Excursions,5.0,147,Sightseeing tour agency,"2223 Folly Rd, Charleston, SC 29412, United States","M2FX+RV Charleston, South Carolina, USA",https://castawayislandexcursions.com/,+1 843-480-1571,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNUt1a_hRiebHi_gx9oBbrZ5MfEFHV4u3eiPt5G=w408-h333-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-28T18:34:13.865Z,,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,,
https://www.google.com/maps/place/MUSC+Ashley+River+Tower+Valet+Parking/data=!4m7!3m6!1s0x88fe7a39cecd6c45:0x4ac660dc44880dc5!8m2!3d32.7836751!4d-79.9516203!16s%2Fg%2F11g68wh3m9!19sChIJRWzNzjl6_ogRxQ2IRNxgxko,MUSC Ashley River Tower Valet Parking,4.5,112,Parking lot,"25 Courtenay Dr, Charleston, SC 29401, United States","Q2MX+F9 Charleston, South Carolina, USA",https://muschealth.org/patients-visitors/visitor-information/parking,+1 843-792-2300,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyz-i518nFtmCR18bquNl7YGVhzHvev_uDdJfO63OigG7r8nl4ANpss4YzF2NAAkcILuWOcup8_xSV5UuVDMGJxxNS0z9OoKW8PMRoC5yU36Y_xvkg0TyMh6CdRUOQgUMsRwNy6=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Folly+Beach+Charleston+SC/@32.6549463,-79.9405323,14z",2025-10-28T18:34:17.261Z,,,,,,,,,,
"https://www.google.com/maps/place/Parking+-+Isle+of+Palms/@32.798653,-79.7583807,14z/data=!4m6!3m5!1s0x88fe73a8f3205895:0xfc2fba9997c7d99b!8m2!3d32.7857851!4d-79.7886232!16s%2Fg%2F11b7xmrvvs",Parking - Isle of Palms,3.8,45,Parking lot,"1116 Pavilion Dr, Isle of Palms, SC 29451, United States","Q6P6+8H Isle of Palms, South Carolina, USA",https://www.iop.net/beach-and-resident-parking,+1 843-886-6428,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1rm4S2q3aW8PbemfIInQc-N-NILFLXsVV3ukj81nCRi9qYicrmYh5FlmDpgPNnEOcPLGBEpRvdxrEtZz2VdDDowWy14nt0IjDAWFNMXLRDmriQmAkhGHhXvCvJ5qFOkDKq5Dm=w408-h266-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Isle+Of+Palms+Charleston+SC/@32.798653,-79.7583807,14z",2025-10-28T18:34:24.333Z,,,,,,,,,,Already found
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+James+Island+Charleston+SC/@32.7259844,-79.9584397,14z",2025-10-28T18:34:32.796Z,,,,,,,,,,No new results found
https://www.google.com/maps/place/Park+%26+Go/data=!4m7!3m6!1s0x88fe634b152452ed:0x9fadd6747b32d082!8m2!3d32.861445!4d-80.0268998!16s%2Fg%2F1th6fpwb!19sChIJ7VIkFUtj_ogRgtAye3TWrZ8,Park & Go,4.5,181,Parking lot,"3621 W Montague Ave, North Charleston, SC 29418, United States","VX6F+H6 North Charleston, South Carolina, USA",https://www.park-go.com/home.shtml?utm_source=google.com&utm_medium=referral&utm_campaign=gmb&utm_content=home,+1 843-302-2288,"Open ⋅ Closes 1 am

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPFR1fhc7hfoW_Z6ph_L4xBxNjrMXCk8KATnjDZ=w425-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:34:47.757Z,,3:30 am–1 am,3:30 am–1 am,3:30 am–1 am,3:30 am–1 am,3:30 am–1 am,3:30 am–1 am,3:30 am–1 am,,
https://www.google.com/maps/place/McClennan+Banks+Parking+Garage/data=!4m7!3m6!1s0x88fe7b55497e4461:0xe82faa49d7be7fd5!8m2!3d32.7830982!4d-79.9512127!16s%2Fg%2F11j8thy6c5!19sChIJYUR-SVV7_ogR1X--10mqL-g,McClennan Banks Parking Garage,4.4,18,Parking garage,"21 Charleston Center Dr, Charleston, SC 29401, United States","Q2MX+6G Charleston, South Carolina, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzf2vUSZKTJ-kCqTnf1OPNI3L6CQ0cezT47-4xZYnl14s9-CrF4DXwFC9GelOji1_brHCDhjy75dGr53e4TZlpP5xn6W3JHhchJRRBZqY40gsZaxwYlDrHL-vyZjGU8bXYrxR0=w493-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:34:53.384Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Rutledge+Tower/data=!4m7!3m6!1s0x88fe7b1116f9766f:0xdc38d25f4ffff2ba!8m2!3d32.784301!4d-79.9448989!16s%2Fg%2F11j210kwrk!19sChIJb3b5FhF7_ogRuvL_T1_SONw,Rutledge Tower,4.5,244,Parking garage,"135 Rutledge Ave, Charleston, SC 29403, United States","Q3M4+P2 Charleston, South Carolina, USA",https://locations.muschealth.org/sc/charleston/135-rutledge-ave-fac128,+1 843-876-0199,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwExjgnOWCd38Ii0b0yqS3HpmzvJtOJPRRJCqXqusy3kMd7buwVviClugZJrQFXh_IWtvdvILXv05B34-dZ9jtv0kEQjXrJG6OL5Unp9usv8HW21ghpQJPLdk8Z0azNR34llIAu=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:34:56.944Z,,,,,,,,,,
https://www.google.com/maps/place/MUSC+Health+President+Street+Parking+Garage/data=!4m7!3m6!1s0x88fe7a387ef66ca7:0x7c023a218cbcefd0!8m2!3d32.7871122!4d-79.9505906!16s%2Fg%2F11bxc6fj92!19sChIJp2z2fjh6_ogR0O-8jCE6Anw,MUSC Health President Street Parking Garage,4.6,67,Parking garage,"91 President St, Charleston, SC 29425, United States","Q2PX+RQ Charleston, South Carolina, USA",,+1 843-792-3665,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzof8yE3hZfJFqJdSJaJMWTM0Q02c2BnaVx-cNsisS9fMmGqgG7UbDKIKsAyrUVO0b4AhFgXUbxPhfSZt97c3zJRXpqgzIu3cDT9OZNMJ8bu00c9-OdKwIlVI5b9ZpSujl5Gaaa=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:00.253Z,,,,,,,,,,
https://www.google.com/maps/place/Charleston+Place+Garage/data=!4m7!3m6!1s0x88fe7a1243008309:0x8be09569359e5abd!8m2!3d32.7815085!4d-79.932257!16s%2Fg%2F11f2gs_pbz!19sChIJCYMAQxJ6_ogRvVqeNWmV4Is,Charleston Place Garage,3.7,31,Parking lot,"85 Hasell St, Charleston, SC 29401, United States","Q3J9+J3 Charleston, South Carolina, USA",,+1 843-805-3232,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EPF_jswbb8rpR3-pMRYwBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.80202&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:03.422Z,,,,,,,,,,
https://www.google.com/maps/place/Concord+Cumberland+Parking+Garage/data=!4m7!3m6!1s0x88fe7a0c173eece9:0x2c31ed4959a4900a!8m2!3d32.7801138!4d-79.9260621!16s%2Fg%2F11c6zryhyr!19sChIJ6ew-Fwx6_ogRCpCkWUntMSw,Concord Cumberland Parking Garage,3.4,78,Parking garage,"1 Cumberland St, Charleston, SC 29401, United States","Q3JF+2H Charleston, South Carolina, USA",https://parkabm.com/facilities/concord-garage-parking/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyjxQrcNr8Wr4ksFsL-Kj3ujzF3KgxFqNL1WtZyo29Qc_6dgu9jJx5oYKeNogbHHv2rGTVZhUTh1iqBuUSo1eoH38qymac3C9aa1x9dI8kJOJtlZCJXVON6O73zaECpsz5AmXk4KyCqIt4a=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:08.163Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Ameripark/data=!4m7!3m6!1s0x88fe633716849eb5:0x9e9373c9fb243c70!8m2!3d32.8845972!4d-80.0368608!16s%2Fg%2F1260gw9sv!19sChIJtZ6EFjdj_ogRcDwk-8lzk54,Ameripark,3.4,5,Parking lot,"5500 International Blvd, Charleston, SC 29418, United States","VXM7+R7 Charleston, South Carolina, USA",https://www.ameripark.com/,+1 843-767-0990,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MxxfevZ6Mwnnt_sNiLBMzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.088946&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:11.273Z,,,,,,,,,,
https://www.google.com/maps/place/85+Hasell+Street+Parking+Garage/data=!4m7!3m6!1s0x88fe7be7f40b5631:0x7693d62320fc86f4!8m2!3d32.782108!4d-79.932068!16s%2Fg%2F11q8w95v_b!19sChIJMVYL9Od7_ogR9Ib8ICPWk3Y,85 Hasell Street Parking Garage,3.9,12,Parking garage,"85 Hasell St, Charleston, SC 29401, United States","Q3J9+R5 Charleston, South Carolina, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyw1QuS34No7WWuPHotLdLNO5axtUAYGzu0FMy9c7zKq1GBaCvXXEacax6_6yX3QW_v0RFa_f6LQa6ybpxE1C5zebMB8iHvRtw5PbJbPoZlsvc0Uosufci44nXdil_M_XElY8YuZA=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:16.015Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Roper+Lucas+Parking+Garage/data=!4m7!3m6!1s0x88fe7b5c1006fa3f:0xc9a6df961b049579!8m2!3d32.7834459!4d-79.9482823!16s%2Fg%2F11h11jfzlm!19sChIJP_oGEFx7_ogReZUEG5bfpsk,Roper Lucas Parking Garage,3.5,36,Parking garage,"86 Jonathan Lucas St, Charleston, SC 29425, United States","Q3M2+9M Charleston, South Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4np6AcifNkjXcpjXk_yexu5fRiFjhN7-bX90-8fPVPnAZDArq9J2zfNpZrIZOBjrdPExTTWGq5sUJlyqVmqQQF5BX4gsYIKnd95lIAoBCCUEKJl9PTUeY1sMHTMWG1Gdi3HVy=w408-h724-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:18.615Z,,,,,,,,,,
https://www.google.com/maps/place/MUSC+Health+McClennan+Banks+Parking+Garage/data=!4m7!3m6!1s0x88fe7b32e484906d:0x4a8166b5aab0f19d!8m2!3d32.7828323!4d-79.9521245!16s%2Fg%2F11jbqhrpdq!19sChIJbZCE5DJ7_ogRnfGwqrVmgUo,MUSC Health McClennan Banks Parking Garage,3.8,21,Parking garage,"21 McClennan Banks Dr, Charleston, SC 29401, United States","Q2MX+45 Charleston, South Carolina, USA",https://locations.muschealth.org/sc/charleston/21-mcclennan-banks-dr?y_source=1_MTYzMTM1OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 843-792-3665,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxS8-9vPSbefBhjp6AQOzo9ilLd74UuVs6BALmhX-7rDlWlnSy3fr1pHZ195PyDuO2XZNsGa1JvnFm3PJjfp4ANxBq3k_FFEsNaTZHFUGXTDK6bJfkQrV4ESr58n4NgIuxfeKw=w408-h307-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:23.484Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/ABM+Parking+Garage/data=!4m7!3m6!1s0x88fe7b8496796ed3:0xf03fe44f72e4fd23!8m2!3d32.7773527!4d-79.9336678!16s%2Fg%2F11gjs9jlm7!19sChIJ0255loR7_ogRI_3kck_kP_A,ABM Parking Garage,2.2,17,Parking garage,"Charleston, SC 29401, United States","Q3G8+WG Charleston, South Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxx7qYoFUBTzpQp5b8PGGK53V85ryfOBZYs21iwxfcuG8URkTu5cJmglxrllBeJfEMC3GC8ehG4ZBxJq-QbIBL9SCreIr4n0dv8Wp7VKAyHKi06rHGunJe7hvy4mqKDnM9SjHmh=w408-h318-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:26.139Z,,,,,,,,,,
https://www.google.com/maps/place/Royal+Parking/data=!4m7!3m6!1s0x88fe7a13dcde766f:0x403b3237b21f9628!8m2!3d32.7814463!4d-79.9266377!16s%2Fg%2F1hhwbfnzk!19sChIJb3be3BN6_ogRKJYfsjcyO0A,Royal Parking,3.5,6,Valet parking service,"14 N Market St, Charleston, SC 29401, United States","Q3JF+H8 Charleston, South Carolina, USA",http://www.royalparkinginc.com/,+1 877-552-7275,,https://lh3.googleusercontent.com/p/AF1QipOR5ALYvN1XgN6qOGn2Rz7y71tToJ3t7msozkMF=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:28.807Z,,,,,,,,,,
https://www.google.com/maps/place/Premium+Parking+-+P3402/data=!4m7!3m6!1s0x88fe639627152bdd:0x65db8253b076d3d6!8m2!3d32.8694728!4d-80.0244546!16s%2Fg%2F11hgl56gj7!19sChIJ3SsVJ5Zj_ogR1tN2sFOC22U,Premium Parking - P3402,3.0,4,Parking lot,"5270 International Blvd, North Charleston, SC 29418, United States","VX9G+Q6 North Charleston, South Carolina, USA",https://www.premiumparking.com/p3402,+1 844-236-2011,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxgANk2GkA2VZk5igBDG3J9lDAwZtwjS2JLC5-hoUQMkEUyxpBjCIuUv1T8DOt295G03o5DDgSVJ72Z9aMYuELxQXL_qkHblydDtul-xR763xN9PIglmzd-e31IhwH2jegycGHTBw=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:33.480Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/MUSC+Health+Ashley-Rutledge+Parking+Garage/data=!4m7!3m6!1s0x88fe7a3f3c5685ef:0xb678c8d8453f9f09!8m2!3d32.7847733!4d-79.9461735!16s%2Fg%2F12ml2mp56!19sChIJ74VWPD96_ogRCZ8_RdjIeLY,MUSC Health Ashley-Rutledge Parking Garage,4.2,295,Parking garage,"158 Ashley Ave, Charleston, SC 29403, United States","Q3M3+WG Charleston, South Carolina, USA",https://locations.muschealth.org/sc/charleston/158-ashley-ave-park1?y_source=1_MTYzMTM1NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 843-792-3665,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3dAorsRh3ASocb-pg-HlE_sCrcicPrPNs0DKD1-_kVvxbaBnANt7azsq8O5LaOsSjp5rliCF4W3hmhUS0ZYTX45tdd3Ot40HdPymT8WY75ml6dPzZfsJ56ldAyb4dQviloMQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:38.195Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Parking+king+street+charleston/data=!4m7!3m6!1s0x88fe7b673198fac5:0x6de0c820024210ba!8m2!3d32.7805331!4d-79.93315!16s%2Fg%2F11tggh2mp8!19sChIJxfqYMWd7_ogRuhBCAiDI4G0,Parking king street charleston,4.0,2,Parking garage,"King St, Charleston, SC 29401, United States","Q3J8+6P Charleston, South Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yH94QIxV6NaNCfMRoaVUzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.72001&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:40.791Z,,,,,,,,,,
https://www.google.com/maps/place/Queen+Street+Parking+Garage/data=!4m7!3m6!1s0x88fe7bf3ccc610f5:0xb27b7a1f3982c43e!8m2!3d32.7773392!4d-79.9337057!16s%2Fg%2F11smg1y5p0!19sChIJ9RDGzPN7_ogRPsSCOR96e7I,Queen Street Parking Garage,4.1,38,Parking garage,"93 Queen St, Charleston, SC 29401, United States","Q3G8+WG Charleston, South Carolina, USA",https://parkabm.com/facilities/93-queen-street-garage/,+1 843-805-3232,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbPEt24bgHpWLuAiuH7kwCWFVu_Yp1llZASHSErMMQa5HYGncuXH0mMc7inn91D5TB02-ONLv_N7R0L48hr2RsWxtwxOQHalTbM-ZmvXKwRYWY3dHfuywfomtAxf7pMGiuvn4M=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:43.545Z,,,,,,,,,,
https://www.google.com/maps/place/Gaillard+Garage/data=!4m7!3m6!1s0x88fe7a6d7d1786c1:0xe29d64e9086610f2!8m2!3d32.7877496!4d-79.9302137!16s%2Fg%2F11g6qhzjjc!19sChIJwYYXfW16_ogR8hBmCOlkneI,Gaillard Garage,4.3,41,Parking garage,"32 Alexander St, Charleston, SC 29401, United States","Q3Q9+3W Charleston, South Carolina, USA",https://www.charleston-sc.gov/1025/Parking-Information,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzSXIw2m2geulOpB2skx-SCWMQzZemcJEpmoRipe8zLKUYDukNZwTG7X5PDQ_BYJDs1uqlysRQc3WAa5CsYyKjs1ohc-gzMx325tAOuLLYTPUmViQpXK4EwR8rYWV4uUQoVr8FD=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:46.083Z,,,,,,,,,,
https://www.google.com/maps/place/90+Ripley+Point+Drive+Parking/data=!4m7!3m6!1s0x88fe7bcd67de026d:0x2ccc9f64ce31f581!8m2!3d32.777841!4d-79.9657783!16s%2Fg%2F11f2gs_mq8!19sChIJbQLeZ817_ogRgfUxzmSfzCw,90 Ripley Point Drive Parking,4.0,11,Parking lot,"90 Ripley Point Dr, Charleston, SC 29407, United States","Q2HM+4M Charleston, South Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbxxq6IfbjLwaV38vzyP2sQnX25OmgvKz5rKF7splHEWBcokKgT3fomsC4kuRF0t6dVYKXr-ZWZQL2hSHVxXoOr19tTR5pva1MgycsFjqsXxRmf7My-VTpWyQ6iafRqhgITRnfeA=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:48.915Z,,,,,,,,,,
https://www.google.com/maps/place/MUSC+Health+Jonathan+Lucas+Parking+Garage/data=!4m7!3m6!1s0x88fe7b75361b3e0b:0x50f3ccdaf82a9f0a!8m2!3d32.7839767!4d-79.9485448!16s%2Fg%2F11f9y05hy1!19sChIJCz4bNnV7_ogRCp8q-NrM81A,MUSC Health Jonathan Lucas Parking Garage,4.2,151,Parking garage,"97 Jonathan Lucas St, Charleston, SC 29425, United States","Q3M2+HH Charleston, South Carolina, USA",https://locations.muschealth.org/sc/charleston/97-jonathan-lucas-st?y_source=1_MTYzMTM1ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 843-792-3665,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5Ms4PvZ8x9vddC9JcoGEGJbdPosZz5NxvIrt8DWLXTZ33a7Ku7qS9TiBCI7R0Q0Bc5rK5W24hRe6cXkEsbmJmC4QuFLfXIJYso1XoYANOYFjOR0JF7yekaaWSe4mqqs0K2wo=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:54.042Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Camden%2FExchange+Garage/data=!4m7!3m6!1s0x88fe7a6b7bf2f791:0xe628647d21463eaf!8m2!3d32.7878331!4d-79.9365301!16s%2Fg%2F11f2gsrt7m!19sChIJkffye2t6_ogRrz5GIX1kKOY,Camden/Exchange Garage,3.0,22,Parking garage,"35 John St, Charleston, SC 29403, United States","Q3Q7+49 Charleston, South Carolina, USA",https://www.charleston-sc.gov/1025/Parking-Information,+1 843-805-3232,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8eY500eV2K1ainoYqbC-hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.53534&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Ravenel+Charleston+SC/@32.7759475,-80.2500528,14z",2025-10-28T18:35:58.595Z,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,
