placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Balanced+Garage+Doors/data=!4m7!3m6!1s0x88f5755ef4147dab:0xe61d06ebba630e2e!8m2!3d34.0597962!4d-84.3039988!16s%2Fg%2F11h12k24d7!19sChIJq30U9F519YgRLg5juusGHeY,Balanced Garage Doors,5.0,835,Garage door supplier,"1815 Hembree Rd #312, Alpharetta, GA 30009, United States","3M5W+WC Alpharetta, Georgia, USA",https://www.balancedgaragedoors.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB%20Listing,+1 770-880-0376,Closes soon ⋅ 7 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipOI6QDozmLp_Vh1FpFmoEaawaJ6K741Po3lSd8s=w408-h306-k-no,true,7 am–7 pm,8 am–4 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:10.671Z,Identifies as women-owned,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x88f59364eb668511:0x77b7362573557c5!8m2!3d34.1469194!4d-83.9767321!16s%2Fg%2F11m78r5rt9!19sChIJEYVm62ST9YgRxVc1V2Jzewc,A1 Garage Door Service,4.7,155,Garage door supplier,"3280 McEver Rd Suite 105, Buford, GA 30518, United States","42WF+Q8 Buford, Georgia, USA",https://a1garage.com/locations/georgia/buford/garage-door-repair-and-installation-atl-30518-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[buford],+1 470-326-7685,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNNkH0R41tDXYNYfJUi75uZYlIJX_fqotJY1Ek6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:15.480Z,,,
"https://www.google.com/maps/place/HD+Garage+Door+Services,+LLC/data=!4m7!3m6!1s0x88f587e0cceb5fb9:0x9894f57f36cdd5ea!8m2!3d34.3379737!4d-84.1615873!16s%2Fg%2F11jft4jndf!19sChIJuV_rzOCH9YgR6tXNNn_1lJg","HD Garage Door Services, LLC",5.0,66,Garage door supplier,"248 Coltrane Rd, Dawsonville, GA 30534, United States","8RQQ+59 Dawsonville, Georgia, USA",http://www.hdgaragedoorservicesllc.com/,+1 678-337-1936,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNWZ_LWHdzgO1j3sEXi6xZlN45gbRUUAOzZ_8is=w408-h278-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:20.348Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x88f59399077a82c5:0x94429b1c95b5fcf3!8m2!3d34.1362087!4d-83.9652772!16s%2Fg%2F11h_k3vwg3!19sChIJxYJ6B5mT9YgR8_y1lRybQpQ,Precision Garage Door Service,4.9,827,Garage door supplier,"5152 Bellewood Ct, Buford, GA 30518, United States","42PM+FV Buford, Georgia, USA",https://precisiondooratlanta.com/?utm_source=gmb&utm_medium=location_buford&utm_campaign=website,+1 678-802-8110,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOme02VTkePK9Pk8g9BuvgyLx3cC6CdGGf0HxRH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:25.150Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Aaron+Overhead+Doors+Milton/data=!4m7!3m6!1s0x88f575fdedda4fe9:0x126cf24e86c037cf!8m2!3d34.0907075!4d-84.3373907!16s%2Fg%2F11kskqj66n!19sChIJ6U_a7f119YgRzzfAhk7ybBI,Aaron Overhead Doors Milton,4.9,543,Garage door supplier,"850 Mayfield Rd #101C, Milton, GA 30009, United States","3MR7+72 Milton, Georgia, USA",https://aaronoverheaddoors.com/milton?utm_source=google&utm_medium=organic&utm_campaign=gbp-milton&utm_content=listing,+1 678-730-6420,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMXlqq9Zqlc5SIz5Neu3AmC_byFu4fWrAm4luUq=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:30.158Z,,,
https://www.google.com/maps/place/Smith%27s+Garage+Doors+Alpharetta/data=!4m7!3m6!1s0x88f59fcbf68aabd7:0x9f0c50263cc9fe0e!8m2!3d34.0964285!4d-84.2622611!16s%2Fg%2F11r8sh6z9g!19sChIJ16uK9suf9YgRDv7JPCZQDJ8,Smith's Garage Doors Alpharetta,5.0,119,Garage door supplier,"13010 Morris Rd building 1 suite 650, Alpharetta, GA 30004, United States","3PWQ+H3 Alpharetta, Georgia, USA",https://smithsgaragedoorsga.com/,+1 678-658-3458,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN6Q_A8pZMJur85UGtq1ZIgg6-fcJqXzOaXszWc=w408-h342-k-no,true,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:35.006Z,,,
"https://www.google.com/maps/place/Handy+Hero,+Inc./data=!4m7!3m6!1s0x88f59b290f55b5fd:0x4f0a83cf3d482b46!8m2!3d34.1831649!4d-84.1467805!16s%2Fg%2F1tf_j7vg!19sChIJ_bVVDymb9YgRRitIPc-DCk8","Handy Hero, Inc.",4.7,245,Handyman/Handywoman/Handyperson,"745 Atlanta Hwy #211, Cumming, GA 30040, United States","5VM3+77 Cumming, Georgia, USA",http://handyhero.net/,+1 678-455-2434,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPvYtGKpSyWrWF8tPDZKiep1ZF-B76a3BxRAI3L=w408-h306-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:40.335Z,,,
"https://www.google.com/maps/place/Metro+Garage+Door,+Inc./data=!4m7!3m6!1s0x88f59f111316a19d:0x1ca2864a3164c341!8m2!3d34.0614667!4d-84.2377378!16s%2Fg%2F11w46vqbc9!19sChIJnaEWExGf9YgRQcNkMUqGohw","Metro Garage Door, Inc.",4.9,204,Garage door supplier,"11539 Park Woods Cir, Alpharetta, GA 30005, United States","3Q66+HW Alpharetta, Georgia, USA",https://metrogaragedoorsinc.com/alpharetta-contact/,+1 404-566-7179,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNAkzx9XiP-YLc8BdOFDOHKtefqccUJuUl3EbWy=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:45.561Z,,,
https://www.google.com/maps/place/Southern+Home+Creations+Garage+Doors+%26+Openers/data=!4m7!3m6!1s0x88f597a405578cc9:0x784009e374ad31b0!8m2!3d34.0638109!4d-84.0659524!16s%2Fg%2F11t4cljy5l!19sChIJyYxXBaSX9YgRsDGtdOMJQHg,Southern Home Creations Garage Doors & Openers,4.9,93,Garage door supplier,"4110 Tench Rd Suite D, Suwanee, GA 30024, United States","3W7M+GJ Suwanee, Georgia, USA",http://www.southernhomecreations.com/,+1 770-831-0301,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOhAjNaheJBKuIxdQk1reA4VKRQ5UjDRirJCDIf=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:50.940Z,,,
https://www.google.com/maps/place/Tier1+Garage+Doors/data=!4m7!3m6!1s0x885f59d38a90f611:0xf36c7bee6d6741c!8m2!3d34.277516!4d-83.8489791!16s%2Fg%2F11g0gmbfrs!19sChIJEfaQitNZX4gRHHTW5r7HNg8,Tier1 Garage Doors,5.0,195,Garage door supplier,"2154 Hilton Dr Suite 7, Gainesville, GA 30501, United States","75H2+2C Gainesville, Georgia, USA",https://www.tier1garagedoor.com/,+1 770-670-5839,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNUwCT5ovoKnjXrWOR3jzL4UEcXwEKZHut80UEg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:38:56.203Z,,,
https://www.google.com/maps/place/All+Four+Seasons+Garage+%26+Entry+Doors/data=!4m7!3m6!1s0x88f574c0f57c5c81:0x87c96da58ba59f42!8m2!3d34.0329162!4d-84.3432666!16s%2Fg%2F11f4045b3f!19sChIJgVx89cB09YgRQp-li6VtyYc,All Four Seasons Garage & Entry Doors,4.9,121,Garage door supplier,"610 Colonial Park Dr Suite 202 Office 4, Roswell, GA 30075, United States","2MM4+5M Roswell, Georgia, USA",https://www.all4seasonsgarages.com/atlanta/garage-doors-roswell-ga/?utm_source=google&utm_medium=gmb&utm_campaign=gbp+-+roswell,+1 470-691-1622,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMN132JIcVjHDTfT71WHwZ5OsrfK2UubBWTarvz=w408-h278-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:39:01.087Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/1st+Sergeant+Garage+Door+Services/data=!4m7!3m6!1s0x88f59452149d8367:0x7cfb467cb73bfdac!8m2!3d32.996867!4d-84.325131!16s%2Fg%2F11dxl4k5xk!19sChIJZ4OdFFKU9YgRrP07t3xG-3w,1st Sergeant Garage Door Services,5.0,31,Garage door supplier,,,http://1stsergeantgarage.com/,+1 770-906-0982,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPRF8E_pzoL-BuhUbepiFyWCebfB9YCwmcYLBIu=w408-h306-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:39:05.834Z,,,
https://www.google.com/maps/place/Allen+The+Solution/data=!4m7!3m6!1s0x86289efc180d2cfb:0x5fa1690a5a595fb7!8m2!3d34.1105556!4d-84.185457!16s%2Fg%2F11svs5svx2!19sChIJ-ywNGPyeKIYRt19ZWgppoV8,Allen The Solution,5.0,21,Handyman/Handywoman/Handyperson,,,https://www.allenthesolution.com/,+1 678-338-6402,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLLHmL4ynqT_KRQQTl9m4_LKY_6IB2bwHrYncZ8QhAac320LITCqMFSi5dc1gV-QO8wLeuyIqEwt5CCpnuDSYDm0kWXAHBk4n-okfwwkGVPtCVvgmMZ7EGXhHdSioOrzADba0S=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:39:10.731Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Balanced+Garage+Doors/data=!4m7!3m6!1s0x88f59055059c0001:0xa53638f48028ff4!8m2!3d33.9657145!4d-84.0528936!16s%2Fg%2F11ggf0kwl0!19sChIJAQCcBVWQ9YgR9I8CSI9jUwo,Balanced Garage Doors,5.0,1295,Garage door supplier,"1635 Lakes Pkwy Ste-P, Lawrenceville, GA 30043, United States","XW8W+7R Lawrenceville, Georgia, USA",https://www.balancedgaragedoors.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB%20Listing,+1 770-880-0376,Closes soon ⋅ 7 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipM0KinKW5gzLev7v6UrIFHc6db3qYkfH1omYoXY=w408-h291-k-no,true,7 am–7 pm,8 am–4 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:39:15.989Z,Identifies as women-owned,,
https://www.google.com/maps/place/BB+Garage+Doors/data=!4m7!3m6!1s0x65a988101c6915c3:0x802dd66791163bcb!8m2!3d34.2200156!4d-84.086428!16s%2Fg%2F11wx1s06tp!19sChIJwxVpHBCIqWURyzsWkWfWLYA,BB Garage Doors,5.0,3,Garage door supplier,,,https://bb-garage-doors.mailchimpsites.com/,+1 770-715-9502,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipPaqlnVFxo8Qrs4f4f2O5_zGl9yd9WoateEv3fb=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Cumming+GA/@34.2073196,-84.1401926,14z",2025-11-07T23:39:20.758Z,,,
https://www.google.com/maps/place/All+Four+Seasons+Garage+%26+Entry+Doors/data=!4m7!3m6!1s0x88f5152df0daebd9:0x5147e5b4675e2e48!8m2!3d33.9974721!4d-84.5868591!16s%2Fg%2F11fkt9y54q!19sChIJ2eva8C0V9YgRSC5eZ7TlR1E,All Four Seasons Garage & Entry Doors,4.9,387,Garage door supplier,"1881 Cobb Pkwy NW Unit 110, Kennesaw, GA 30152, United States","XCW7+X7 Kennesaw, Georgia, USA",https://www.all4seasonsgarages.com/atlanta/garage-doors-kennesaw-ga/?utm_source=google&utm_medium=gmb&utm_campaign=gbp+-+kennesaw,+1 678-490-8899,Closes soon ⋅ 7 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipP_gshhLfvFChS5xzumcSIV1C6BfFA-gnnE6qWC=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:39:40.114Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Kennesaw+Garage+Door+Repair/data=!4m7!3m6!1s0xa1d2e2cc2a7144db:0x4aea2109d3dec258!8m2!3d34.0281902!4d-84.5698297!16s%2Fg%2F11t7md93n8!19sChIJ20RxKszi0qERWMLe0wkh6ko,Kennesaw Garage Door Repair,4.8,21,Garage door supplier,"3061 George Busbee Pkwy NW Suite 1341, Kennesaw, GA 30144, United States","2CHJ+73 Kennesaw, Georgia, USA",https://www.kennesawgaragedoorrepair.com/,+1 678-325-7971,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOUwvq8ORtANPJIsFtG5Kr9JbA56f6YKRSHr0FP=w408-h407-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:39:44.937Z,,,
https://www.google.com/maps/place/Platinum+Overhead+Door/data=!4m7!3m6!1s0x88f5415ddf4d9929:0xe35ffde42fa0476b!8m2!3d34.0459174!4d-84.6150937!16s%2Fg%2F11p5zp00zg!19sChIJKZlN311B9YgRa0egL-T9X-M,Platinum Overhead Door,5.0,680,Garage door supplier,"3610 Kennesaw North Industrial Pkwy BLDG 100 Suite C, Kennesaw, GA 30144, United States","29WM+9X Kennesaw, Georgia, USA",http://platinumoverheaddoor.com/,+1 770-882-2738,Closed ⋅ Opens 6 am Sat,https://lh3.googleusercontent.com/p/AF1QipNhJjl6iiSiNJe4JmHB92vpfSLYobZeMd3UoPld=w408-h408-k-no,true,6 am–6 pm,6 am–6 pm,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:39:49.974Z,,,
https://www.google.com/maps/place/Affordable+garage+door+service+llc/data=!4m7!3m6!1s0x88c29bbc39f01be5:0xe24f2e00007c9935!8m2!3d33.8836625!4d-84.462036!16s%2Fg%2F11h2fwt85p!19sChIJ5RvwObybwogRNZl8AAAuT-I,Affordable garage door service llc,5.0,500,Garage door supplier,,,https://affordablegaragedoorserv.com/,+1 404-323-8075,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNASvZ_Xqp7ONTB8Htku9sUdAZe5TgkwdPXSaaE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:39:54.608Z,,,
"https://www.google.com/maps/place/LYFT+Garage+Doors+%26+Openers,+LLC/data=!4m7!3m6!1s0x88f5153bcae5770f:0xff5f8254cec8cf28!8m2!3d34.0025721!4d-84.6043298!16s%2Fg%2F11svyvmzjs!19sChIJD3flyjsV9YgRKM_IzlSCX_8","LYFT Garage Doors & Openers, LLC",5.0,4,Garage door supplier,"2070 Attic Pkwy Suite 509, Kennesaw, GA 30152, United States","293W+27 Kennesaw, Georgia, USA",http://www.lyftgaragedoors.com/,+1 404-345-5040,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-IdwK9L3gwT7m62M8VC-Vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.31436&pitch=0&thumbfov=100,true,8 am–8 pm,10 am–5 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:39:59.469Z,,,
"https://www.google.com/maps/place/Perimeter+Garage+Doors,+LLC/data=!4m7!3m6!1s0x88f5153f77d72437:0x2f219f2e6d3a17!8m2!3d33.9957507!4d-84.589473!16s%2Fg%2F11zjlmbzm7!19sChIJNyTXdz8V9YgRFzptLp8hLwA","Perimeter Garage Doors, LLC",5.0,6,Garage builder,"1300 Ridenour Blvd Suite 100-A, Kennesaw, GA 30152, United States","XCW6+86 Kennesaw, Georgia, USA",https://perimetergaragedoors.com/kennesaw-office/,+1 678-750-2781,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipODk9HsSxlB-8GwgCizeYdTMiRs0R5gGKG-Q_BY=w417-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:04.655Z,,,
https://www.google.com/maps/place/Southern+Garage+Door+Service/data=!4m7!3m6!1s0x88f5474e7071f2bd:0xd75a865704370178!8m2!3d34.091267!4d-84.739962!16s%2Fg%2F11g8lhbbn9!19sChIJvfJxcE5H9YgReAE3BFeGWtc,Southern Garage Door Service,5.0,370,Garage door supplier,,,http://southerngaragedoorservice.com/?y_source=1_MjY3Mzg2MjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 678-903-1236,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPkf3PLjB7DDJxgLKDDp1owkjE8KEkjwcmE-HTK=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,6 am–11 pm,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:09.345Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x88f5151ae2aa7e89:0xd59004f224891717!8m2!3d33.9808457!4d-84.5414087!16s%2Fg%2F11lzjdnlcz!19sChIJiX6q4hoV9YgRFxeJJPIEkNU,A1 Garage Door Service,4.9,439,Garage door supplier,"1225 Canton Rd Unit 105, Marietta, GA 30066, United States","XFJ5+8C Marietta, Georgia, USA",https://a1garage.com/locations/georgia/marietta/garage-door-repair-and-installation-30066-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[Marietta],+1 470-524-1342,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMOydLT82nHK5PKw3_9b8J-W3VEpSy9JNV6UHaZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:14.289Z,,,
https://www.google.com/maps/place/Bob%E2%80%99s+Advance+Garage+Doors+Of+Kennesaw+LLC/data=!4m7!3m6!1s0xa88b8830e11f5659:0xe778248b8374053f!8m2!3d34.0314789!4d-84.598044!16s%2Fg%2F11jyymvk90!19sChIJWVYf4TCIi6gRPwV0g4skeOc,Bob’s Advance Garage Doors Of Kennesaw LLC,5.0,5,Garage door supplier,,,https://www.bagaragedoors.com/locations/garage-door-repair-kennesaw-ga.html,+1 678-487-2727,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPzDRgi0AyPy2IdiDCq9T8njkcqIPYBHi4G6gqW=w860-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:18.973Z,,,
https://www.google.com/maps/place/All+4+Seasons+Garage+Doors/data=!4m7!3m6!1s0x88f513826ea30589:0x4f2f65633c29b1c6!8m2!3d34.0047817!4d-84.5280085!16s%2Fg%2F11b7q60kcm!19sChIJiQWjboIT9YgRxrEpPGNlL08,All 4 Seasons Garage Doors,4.9,4781,Garage door supplier,"2197 Canton Rd # 110, Marietta, GA 30066, United States","2F3C+WQ Marietta, Georgia, USA",https://www.all4seasonsgarages.com/,+1 770-288-0091,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWcbp-RLCMDk3HpcW1LDLn5DAEpN40Z_8WAhSO=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:23.763Z,,,
"https://www.google.com/maps/place/Garage+Door+Specialist,+Inc./data=!4m7!3m6!1s0x88f56a8ff64e0067:0xb70f532e3b6e88f2!8m2!3d34.0687925!4d-84.5955271!16s%2Fg%2F12m99lv2t!19sChIJZwBO9o9q9YgR8ohuOy5TD7c","Garage Door Specialist, Inc.",5.0,22,Garage door supplier,"1538 Boxwood Trce NW, Acworth, GA 30102, United States","3C93+GQ Acworth, Georgia, USA",http://garagedoorspecialistinc.com/,+1 404-664-3751,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SsQk6YORxGDlFf_IK1VWfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.197607&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:26.682Z,,,
https://www.google.com/maps/place/Budget+Garage+Doors/data=!4m7!3m6!1s0x88f56ba968de28ff:0x1393e00339022fb5!8m2!3d34.1304735!4d-84.5097905!16s%2Fg%2F11fk93v3lg!19sChIJ_yjeaKlr9YgRtS8COQPgkxM,Budget Garage Doors,5.0,199,Garage door supplier,,,https://budgetgaragedoorsga.com/,+1 678-476-4515,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOQ4sAFIqZmUf2nWLIPZ8biACs2cBJjnyRHQElI=w408-h306-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:31.485Z,Identifies as women-owned,,
https://www.google.com/maps/place/Reliable+Garage+Doors/data=!4m7!3m6!1s0xa938116b15215d99:0xeb435d414a631fe0!8m2!3d34.0783206!4d-84.4800834!16s%2Fg%2F11xfzqstv0!19sChIJmV0hFWsROKkR4B9jSkFdQ-s,Reliable Garage Doors,5.0,2,Garage builder,,,http://www.reliablegarages.com/,+1 770-906-3389,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMvbZK4hrHDo0aAkEx441k5rPnObUVStK9FQmld=w426-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:36.087Z,,,
https://www.google.com/maps/place/Town+and+Country+Garage+Door+Repair/data=!4m7!3m6!1s0x88f53c477d6535eb:0x612a10109af95629!8m2!3d33.9203716!4d-84.6540906!16s%2Fg%2F11bz_z6v8s!19sChIJ6zVlfUc89YgRKVb5mhAQKmE,Town and Country Garage Door Repair,5.0,126,Garage door supplier,"1360 Friendship Church Rd SW, Powder Springs, GA 30127, United States","W8CW+49 Powder Springs, Georgia, USA",http://www.townandcountrygarage.com/,+1 678-650-0398,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMq69WgRcWdlsIuaQzaF8PSoSQfd2SHbe-Bu4Nh=w426-h240-k-no,true,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Kennesaw+GA/@34.0234337,-84.6154897,14z",2025-11-07T23:40:41.217Z,Identifies as veteran-owned,,
