placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Nicky+Goodman+%26+Co+Ltd/data=!4m7!3m6!1s0x487931af5ad7dbf1:0x18fbefdb641f2f31!8m2!3d53.9595965!4d-1.0800591!16s%2Fg%2F11hcqf8qw0!19sChIJ8dvXWq8xeUgRMS8fZNvv-xg,Nicky Goodman & Co Ltd,4.5,4,Lawyer,"8 Shambles, York YO1 7LZ, United Kingdom","XW59+RX York, UK",http://www.nickygoodman.co.uk/,+44 1904 404544,Closed · Opens 9 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=acvZHv-SZ3Vu70OV-xC4YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.384895&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T05:17:44.416Z,,
https://www.google.com/maps/place/Minster+Engineering+Co+Ltd/data=!4m7!3m6!1s0x487931b9d95884ed:0x6db3c78d06794e0c!8m2!3d53.9608547!4d-1.0657865!16s%2Fg%2F1yh9vh9yd!19sChIJ7YRY2bkxeUgRDE55Bo3Hs20,Minster Engineering Co Ltd,5.0,23,Engineer,"Ebor Industrial Estate, Ebor Industrial Esta, 62 Hallfield Rd, Tang Hall, York YO31 7XD, United Kingdom","XW6M+8M York, UK",http://www.minsterengineering.co.uk/,+44 1904 717220,Closed · Opens 7:30 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NvlNRnSJkD_t9qStF3kJbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.77004&pitch=0&thumbfov=100,false,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T05:17:49.408Z,,
https://www.google.com/maps/place/AdHoc+Handyman+Services+York/data=!4m7!3m6!1s0x4879315dce093a2b:0x980a6dd848d0fdf5!8m2!3d53.9682626!4d-1.1279251!16s%2Fg%2F11ydxv4n9!19sChIJKzoJzl0xeUgR9f3QSNhtCpg,AdHoc Handyman Services York,4.8,18,Handyman/Handywoman/Handyperson,"22 The Paddock, Acomb, York YO26 6AW, United Kingdom","XV9C+8R York, UK",http://www.adhochandyman.co.uk/,+44 7878 256771,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHS_p5tz-1lJAD_UcdKE5k9qEA07sXCBkPdmCj5x_pNoAlLcbi_yKb9YUk95FnePtzL9fQXK00Zp53FYuPLPPbwV9VmkYfhmiBNvXdwacUujlVU5yu60fNd0pDcgDJAgEoCBHIw=w408-h306-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,Closed,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T05:17:54.259Z,,
https://www.google.com/maps/place/Adam+Forster+-+Arborist/data=!4m7!3m6!1s0x48794b6b4f46ee8b:0xd2d72ce44e3ac82c!8m2!3d54.0511992!4d-1.3288662!16s%2Fg%2F11m805zxm4!19sChIJi-5GT2tLeUgRLMg6TuQs19I,Adam Forster - Arborist,4.3,3,Tree service,"Mulberry Cottage, Carr Side Rd, York YO26 9RW, United Kingdom",,http://adamforster.net/,+44 7752 236189,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GiPTZJi77GlMkg2IgYka6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.97287&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T05:17:57.033Z,,
https://www.google.com/maps/place/Park+Energy+Ltd/data=!4m7!3m6!1s0x487931b9d95884ed:0xf9d4331ed19df0d2!8m2!3d53.9620205!4d-1.0699117!16s%2Fg%2F1yh9tzlp6!19sChIJ7YRY2bkxeUgR0vCd0R4z1Pk,Park Energy Ltd,,,Business development service,"Hallfield Rd, York YO31 7XG, United Kingdom","XW6J+R2 York, UK",http://parkenergy.co.uk/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VGc8KH9XLcjIB8OhLSFKVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.54883&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T05:18:00.034Z,,
https://www.google.com/maps/place/Vale+Stumpgrinding/data=!4m7!3m6!1s0x4879310fab065601:0x10d0528dae542706!8m2!3d53.8999054!4d-1.0121874!16s%2Fg%2F11j1h7ypn4!19sChIJAVYGqw8xeUgRBidUro1S0BA,Vale Stumpgrinding,5.0,37,Tree service,,,https://www.valestumpgrinding.com/,+44 7807 443321,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHj5Wqgi-fPhTopRS7Mzxznduw0uPY9cDcC-fArPxntViWg57ZySWIr17hxaL7YMMThSjZCATlcL4QM2-Lq9n5NxNjhxUNPCnexzC3gG06UE3ibbQk_ST3WXwo7Kyxb2Om9TzY2Hg=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7:30 am–12:30 pm,9 am–5 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T05:18:04.572Z,,
https://www.google.com/maps/place/We+Tree+Kings/data=!4m7!3m6!1s0x48793113be8da857:0xdc22d4975352127!8m2!3d53.9601652!4d-1.07003!16s%2Fg%2F11ymkg_n0w!19sChIJV6iNvhMxeUgRJyE1dUktwg0,We Tree Kings,5.0,11,Christmas tree farm,"Foss Islands Rd, York YO31 7UR, United Kingdom","XW6H+3X York, UK",https://www.wetreekings.com/pages/york,+44 1904 935103,Temporarily closed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBlzPxYY2_1lZVFNxOkd7y48nfwLSp8DUH2bWHNUEzCdwz27GHxeO0rPOOoucPIxrSs0-hT6VYMxN9OLuV-W-v1ixDZP3QMl_QooJfdyoDstdJWhPaxR58OUXdB9FUQmF90yBNHQo7eHs=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+York+York+UK/@53.9614205,-1.0739108,14z",2026-04-29T05:18:09.426Z,,
https://www.google.com/maps/place/Bespoke+Tree+Care/data=!4m7!3m6!1s0x487f4722467c9137:0xc7710da5e02c6090!8m2!3d54.2669938!4d-0.3951256!16s%2Fg%2F11vs2f1k9g!19sChIJN5F8RiJHf0gRkGAs4KUNccc,Bespoke Tree Care,5.0,32,Arborist service,"31b Holbeck Ave, Scarborough YO11 2XH, United Kingdom","7J83+QW Scarborough, United Kingdom",https://www.bespoketreecare.co.uk/,+44 7527 551862,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELQUaglpMtApQLytWElkxKCOQY3ZIGYHGUizZNFOb_5YpcIskTIFJCA3xa7Eby-shVlqVuo79KTM9eemNjmwZfhfKlwHwGWKe_L_oE_SDJezB-I9hxKsRQY0FP8ua_09WFPK-u=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:18:31.870Z,,
https://www.google.com/maps/place/Mundaka+Tree+Care/data=!4m7!3m6!1s0x487f495013b3edd9:0x97c6ac1b66124ac0!8m2!3d54.329899!4d-0.448053!16s%2Fg%2F11c7hg85kg!19sChIJ2e2zE1BJf0gRwEoSZhusxpc,Mundaka Tree Care,5.0,86,Arborist service,"Mill Ln, Cloughton, Scarborough YO13 0AB, United Kingdom","8HH2+XQ Scarborough, United Kingdom",http://www.mundakatreecare.co.uk/,+44 7988 440761,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEI3YpzoC9yih7hRK7JGm72phrZUEhTihi2iHVpjvUjrCAdw4zKXtXmFFRyO7-7dRFscKgOZwfpU7U7xFGBMskhevFNgT6Xp49hSd1M86CnOeSPvLbvXVdMvo5L6_j7Zq6smF8=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:18:34.648Z,,
https://www.google.com/maps/place/SPD+Trees+-+Tree+Surgery+Scarborough/data=!4m7!3m6!1s0x487f380c16e014d7:0xe30898b45baf5e25!8m2!3d54.2456126!4d-0.4363844!16s%2Fg%2F1tgwrv5r!19sChIJ1xTgFgw4f0gRJV6vW7SYCOM,SPD Trees - Tree Surgery Scarborough,5.0,8,Arborist service,"97 Stoney Haggs Rd, Scarborough YO12 4NE, United Kingdom","6HW7+6C Scarborough, United Kingdom",http://www.spdtreesurgeonscarborough.co.uk/,+44 7814 448468,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfZZt-gvLYgB8-9QBiOoluhv5-w4K8OdsLLqu8BSxwET3E8zyaLpbCCXK1lLkSoZKawfW-1TT1bs3ceejjYboT0yRykFu3M4TjH_p2RrqxyRGJQdkvQmS-tlvvRHN_TAryhr_Y=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:18:39.440Z,,
https://www.google.com/maps/place/Treetops+Gardening+Services+LTD/data=!4m7!3m6!1s0x4879319032974005:0x32f77ffd0eb25586!8m2!3d54.0902678!4d-1.3886332!16s%2Fg%2F11j1sn4ypf!19sChIJBUCXMpAxeUgRhlWyDv1_9zI,Treetops Gardening Services LTD,5.0,5,Landscaper,,,,+44 7484 307265,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOwAg9TPCWDoCfAqVT1DTanAISosGJ1mJ3A7VGVXIejrNAyxtGzs0853eeZi9ehSw-JHozACYLWtmCZ5hDIRSvecLzKOzRro7XgawxL3M9X_2sF5CJdZfYxIHqOVqnVQnNpyJ7=w408-h408-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–6 pm,Closed,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:18:44.498Z,,
https://www.google.com/maps/place/Gary+Scarborough/data=!4m7!3m6!1s0x487931ad731ebf65:0xe97526b8caf72ee6!8m2!3d53.9515762!4d-1.0759594!16s%2Fg%2F11jx5dk073!19sChIJZb8ec60xeUgR5i73yrgmdek,Gary Scarborough,5.0,2,Interior designer,"3 Tower House, Fishergate, York YO10 4UA, United Kingdom","XW2F+JJ York, UK",http://garyscarborough.com/,+44 7969 200690,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1HTTE6-J__6l7DIsFjgmIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.94997&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:18:47.202Z,,
https://www.google.com/maps/place/Teamworks+Karting+York/data=!4m7!3m6!1s0x487931f0602e1e91:0xb717c6bdc7dce17!8m2!3d53.985411!4d-1.05194!16s%2Fg%2F1tnhxvnr!19sChIJkR4uYPAxeUgRF8593Gt8cQs,Teamworks Karting York,4.8,478,Go-karting venue,"Kathryn Avenue, Monks Cross Leisure Park, York YO32 9JS, United Kingdom","XWPX+56 Huntington, York, UK",http://www.teamworkskarting.com/york,+44 121 703 6160,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZylDP8LypZ6_UfskWzx2p2JzVpkTgGcAfeowWfhmnLf_BQ1ZOUDdZMJdjf7VAenD5P7cPi8D25q9-T9StUphWOphGVvBq7As1t6YNXFs-zNNXysetILGs9YMzqIQP4R90UkI=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:18:50.064Z,Indoor racing centre with battery karts for youngsters & various packages for adults.,
https://www.google.com/maps/place/S+B+S+GARDENING+-+All+aspects+of+Gardening+Services+Scarborough/data=!4m7!3m6!1s0x487f39e2e204995f:0x4f8dc0a3b5e6a38a!8m2!3d54.292494!4d-0.429908!16s%2Fg%2F11fl7qgtgb!19sChIJX5kE4uI5f0gRiqPmtaPAjU8,S B S GARDENING - All aspects of Gardening Services Scarborough,5.0,75,Gardener,"13 Greylands Park Dr, Scarborough YO12 6HU, United Kingdom","7HRC+X2 Scarborough, United Kingdom",http://sbsgardening.co.uk/,+44 7867 781579,Closed · Opens 7 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHj3JP33iWXBQ6kcYssBcw7Kpe1rYK6CbCW3bR0bHEgSkcvHYObM__7d0EMJRZEzvJ7K2ntZrVNbyemSdZSzyOlGmQxmEccvsjDyMRagqXHWBG6vlGk0sVocvKeSf6Jv9XiMUEbKg=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:18:54.766Z,,
https://www.google.com/maps/place/Diamond+Clean+York+Ltd/data=!4m7!3m6!1s0x48793182304c21d1:0x9e24e8b2ee44f6f8!8m2!3d53.9887868!4d-1.0733671!16s%2Fg%2F11h_6wgk74!19sChIJ0SFMMIIxeUgR-PZE7rLoJJ4,Diamond Clean York Ltd,5.0,3,Cleaners,"4 Elm Tree Mews, York YO32 4DX, United Kingdom","XWQG+GM Huntington, York, UK",,+44 7307 894835,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KU-HGIKM5Iubc40hs8EvOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.44711&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:18:59.532Z,,
https://www.google.com/maps/place/Camilla+Grayley+Garden+Design/data=!4m7!3m6!1s0x4879310d07566451:0xc4e7d8e83470083f!8m2!3d53.9318446!4d-1.2077136!16s%2Fg%2F11b7ln2my2!19sChIJUWRWBw0xeUgRPwhwNOjY58Q,Camilla Grayley Garden Design,5.0,1,Landscape designer,,,https://www.camillagrayleydesign.com/,+44 1904 670330,Closed · Opens 8 am,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKXCcPHnxFS7V28FCIjRkKNs8oQmiscRk5A-Nl70eGjvaHFRaKi9NTQjP7f8pP2sB-cnBVVq1WC604M6hlB8gwxTRcon-evG8heVBCuXreFnPgLj9Lq9ohLnOHWNnpuzsEKjJu=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:04.087Z,,
https://www.google.com/maps/place/Scarbattan+Trees/data=!4m7!3m6!1s0x836bf4ea9b26559:0xe2f510ec0d68e8d7!8m2!3d54.2336035!4d-0.3881494!16s%2Fg%2F11rdcmm3f8!19sChIJWWWyqU6_NggR1-hoDewQ9eI,Scarbattan Trees,5.0,4,Arborist service,"39 W Garth Gardens, Cayton, Scarborough YO11 3SF, United Kingdom","6JM6+CP Scarborough, United Kingdom",https://www.scarbattantrees.com/,,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAECwpD0BBrVqTxv68phBVD4J_rz8_tV1R36Zrr1wx9VBehW_IRXVeSdqnMG8G6EVcYcJbCM26_dTHpI7d66Xkmn3G5mr0yzl69aALwH2JUPqAqljKLs1QS61asKGFNQwUx_thjd8w=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:08.800Z,,
https://www.google.com/maps/place/Harrogate+Garden+Design/data=!4m7!3m6!1s0x4879539ea6c8f271:0x7a921eeb50093c5!8m2!3d53.9318604!4d-1.2074572!16s%2Fg%2F11ftl0pmvx!19sChIJcfLIpp5TeUgRxZMAte4hqQc,Harrogate Garden Design,5.0,18,Landscape designer,,,https://harrogategardendesign.co.uk/,+44 7917 523485,Closed · Opens 9 am,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4l6Dw4qZ8bUDl-tCZJYVwDh252pWTbXZ1-V2sTl1k9J6rDrLssuaMI9LDzOemh501SxHa1ULKFnAfkrAnYm2Pn40pt9Nf0mpW0dtePmcmQLlrIP4BdF-AgHB5wG8z-QblB0lR2s0zw5c=w408-h272-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:13.795Z,,
https://www.google.com/maps/place/JRW+Garden+Services/data=!4m7!3m6!1s0x48795912edaab63d:0x65bad38b246cf473!8m2!3d53.9318604!4d-1.2074572!16s%2Fg%2F11h6vpnrs0!19sChIJPbaq7RJZeUgRc_RsJIvTumU,JRW Garden Services,4.8,45,Gardener,,,https://jrwgardenservices.uk/,+44 7724 322351,Open · Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5Y-liSNmy-3G_uEf7OXt3lejih9Ox2Lxoq5JOGvs8QBxsH3R_cqX0-MaPB9LWcwz60zjeJg6CO5DnDVD1uLwsuLFfSbQz733HG5q3zjalL68Jay8u-lWdsKLbb1paBP2jPQ9KiKRmDlk=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:18.518Z,,
https://www.google.com/maps/place/Advanced+Trees+%26+Grounds/data=!4m7!3m6!1s0x487f4edb59b3bd0b:0x14e4de7ac842e9ba!8m2!3d54.2051745!4d-0.292003!16s%2Fg%2F1pxq9t_g_!19sChIJC72zWdtOf0gRuulCyHre5BQ,Advanced Trees & Grounds,5.0,15,Arborist service,"1 Bay Cres, Filey YO14 0AP, United Kingdom","6P45+35 Filey, United Kingdom",http://advancedtreesandgrounds.co.uk/,+44 1723 516284,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEatNHr4_AaSWrxjoj5f74LWn7zThW-5Q6w9JIplHa3yXFG2LKxPn15idaXRJIDMpIdiW9ttRet5KE2xrzRoleGnwnoXi3MjIJ0GW8PsdLm5r2nVyVPxe8rL064v6NMGMU1NblZ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:23.415Z,,
https://www.google.com/maps/place/Winlow+Tree+Services/data=!4m7!3m6!1s0x4878d75bbcdb23e7:0x90e42d13230e6b4b!8m2!3d53.8344656!4d-0.7720413!16s%2Fg%2F11n17ddrp3!19sChIJ5yPbvFvXeEgRS2sOIxMt5JA,Winlow Tree Services,5.0,3,Arborist service,"Snowdrop Garth, Holme-on-Spalding-Moor, York YO43 4DW, United Kingdom","R6MH+Q5 Holme-on-Spalding-Moor, York, UK",http://www.facebook.com/winlowtreeservices,+44 7947 958856,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFL0NOYTE9lCBuuVJE069sfhzxZaqPMTLbeIKPoDUTNBNOnxyOmTScVDoCdQ7xSB6DiF-FMgHuNbFWWdjToQviPbPM9fs6x0R08i1NV8UIXoQw3FCQX7jEAcbac1kpouat5i-EdtnzltE0Y=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:28.211Z,,
https://www.google.com/maps/place/Reston%27s+Garden+Services/data=!4m7!3m6!1s0x487931a3c8eaaeef:0x6c1e4e05ffbfcb0a!8m2!3d53.9677881!4d-1.0800495!16s%2Fg%2F12hn7t8t4!19sChIJ767qyKMxeUgRCsu__wVOHmw,Reston's Garden Services,5.0,1,Landscaper,"York YO31 7ND, United Kingdom","XW99+4X York, UK",https://nicholasreston.wixsite.com/gardenservices,+44 7803 308364,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZQrGO3RTEBOgTkWq9qWhkPJB-wU3wmLbQaR5-HHMAkSPEuksx_3lI9AWDJgCF_w0ZmTYCc-1eyyizsb1pc69I2kcCTaWdnClYkiNKEpGPQix-myjoEcpBEqSRsKVcJlRbMRY00g=w408-h271-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:32.885Z,,
https://www.google.com/maps/place/JNM+Tree+Services/data=!4m7!3m6!1s0x4878b98240b69585:0xb7e0f10c2e6e4b02!8m2!3d53.8641987!4d-0.3746416!16s%2Fg%2F11ghs7b4r8!19sChIJhZW2QIK5eEgRAktuLgzx4Lc,JNM Tree Services,5.0,88,Arborist service,"Tickton, Beverley HU17 9SH, United Kingdom","VJ7G+M4 Beverley, United Kingdom",http://www.jnmtreeservices.co.uk/,+44 7825 428464,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH95e_bRAExxpoCIpWQrKZ_MTwqW61DuHfl8DqXlzgJLxTK7_ZV_ylDlYQ2YeHw3EiHEH-CXGjz_vK9mqfV5deppKxveieo2qqpTCoGDggjBm8rex2JFL4hcGy7TYH5elZjeMofXJtcUP0q=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:37.852Z,,
https://www.google.com/maps/place/The+Social+Media+Tree/data=!4m7!3m6!1s0x4879317e19c159ab:0xc8ce7390373f0f8d!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11qt21cwl0!19sChIJq1nBGX4xeUgRjQ8_N5Bzzsg,The Social Media Tree,5.0,15,Marketing consultant,,,https://thesocialmediatree.co.uk/,+44 7801 066929,Closed · Opens 9 am,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1tuZdLBHmEMAiANzCWHkzdCPeiK2OnXiqH4mRAdI4auTzdx52dvEVdbUl2eTFp2dfheRnrrY1TSh8JbSFHOAWD2TSEEoI6VBem4AGtXhlIGsydR373AwFcBseOZ7ZlUrJ1NMs4Q=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:42.529Z,,
https://www.google.com/maps/place/Pete%27s+Gardening+Services+Ltd/data=!4m7!3m6!1s0x487931f0eb9d88f5:0xc7a4ed7a6923107e!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11sgdjsm19!19sChIJ9Yid6_AxeUgRfhAjaXrtpMc,Pete's Gardening Services Ltd,5.0,12,Gardener,,,https://www.petesgardeningservices.co.uk/,+44 7709 609089,Closed · Opens 7:30 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHm6v5WLFHXzkYCWHz6TmSYk8QnP0DYW5qFB_sCng4nKRrDWCFnFs-U9G16hm4aPiFaA328pqNajXr66I8ceC5RtyHB6eezkKiKo-8-OFBWksYyuCoj6K301J4DU7huEdJao3x-Jw=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:47.248Z,,
"https://www.google.com/maps/place/GardTech+Ltd+-Professional+Landscaping+%26+Tree+Services+%2F+Tree+surgeons,+Turf+laying+and+Turf+supply-+Scarborough/data=!4m7!3m6!1s0x487f380a488f895b:0x91b85f3437aa5ee0!8m2!3d54.2429752!4d-0.4487573!16s%2Fg%2F11j8lly8dp!19sChIJW4mPSAo4f0gR4F6qNzRfuJE","GardTech Ltd -Professional Landscaping & Tree Services / Tree surgeons, Turf laying and Turf supply- Scarborough",5.0,9,General contractor,"26a Main St, Scarborough YO12 4RH, United Kingdom","6HV2+5F Scarborough, United Kingdom",https://gardtechltd.co.uk/,+44 7483 241914,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFd2pQaGOR25azB5z9e41N49VwoyRdj5Tv4tfKTzmWSG9tkH75U35eP12mKK8v6-HDE9tk03LsTJeG83cOrOxrGpcX4APVSjd2tdr0PcsGVH2WLbr9HO11GwmNyHfEC4UvZ87ocLg=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:49.838Z,,
https://www.google.com/maps/place/Wickes+York/data=!4m7!3m6!1s0x48793162b74aa6ff:0x7ef4b47dbf859d0d!8m2!3d53.988809!4d-1.095306!16s%2Fg%2F1jgls18j2!19sChIJ_6ZKt2IxeUgRDZ2Fv3209H4,Wickes York,4.0,345,Home improvement store,"WICKES, Lysander Cl, York YO30 4XB, United Kingdom","XWQ3+GV Rawcliffe, York, UK",https://www.wickes.co.uk/store/8471?utm_source=google&utm_medium=organic&utm_campaign=lpm_google_york,+44 1904 692799,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDAubI0lnhCKbL7v8oo2mfLIr2YldgHRQSU1ji8cfXGNemcpmUVUn5kZqvtjIVVIkM-auCDCo_YMd1R2ZoEskrBVHFLcfmTIZOVCP-KVjf9cbOL3cjB_7aJs6lCfKpxPQF4ogNlw=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–7 pm,10 am–4 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Scarborough+York+UK/@53.969253,-1.0861551,14z",2026-04-29T05:19:54.813Z,· In-store shopping · In-store pick-up · Delivery,
