placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,isBlackOwned,error
https://www.google.com/maps/place/A+Healing+Mind-+Psychiatry+and+Mental+Health+Services/data=!4m7!3m6!1s0x5f6d8bf94e59f9:0x9dcf60e18c400941!8m2!3d26.1234754!4d-80.2573974!16s%2Fg%2F11md8qk6xp!19sChIJ-VlO-YttXwARQQlAjOFgz50,A Healing Mind- Psychiatry and Mental Health Services,5.0,48,Mental health service,"261 N University Dr ste 500, Plantation, FL 33324, United States","4PFV+92 Plantation, Florida, USA",https://www.ahealingmindmentalhealth.com/,+1 954-388-2545,Closed · Opens 9 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNwegnm1oPqeYyQuMUeoHWzAkEeHA_LeZh4dD0R=w408-h272-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Rio+Vista+Fort+Lauderdale+FL/,2025-12-16T01:57:55.719Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,,
https://www.google.com/maps/place/Integrated+Primary+Care+and+Psych+Mental+Health/data=!4m7!3m6!1s0x88d907da4dfab411:0x8a50be69dc65f294!8m2!3d26.1783232!4d-80.2505584!16s%2Fg%2F11j65y8wsr!19sChIJEbT6TdoH2YgRlPJl3Gm-UIo,Integrated Primary Care and Psych Mental Health,4.3,6,Mental health service,"4300 N University Dr C103, Sunrise, FL 33351, United States","5PHX+8Q Sunrise, Florida, USA",http://integratedpmh.com/,+1 954-478-5763,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipM-Q9oac_vQOX210Kaz_K5ds9EgVcDPB6PoBps7=w546-h240-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Rio+Vista+Fort+Lauderdale+FL/,2025-12-16T01:58:00.638Z,,,,,,,,,
https://www.google.com/maps/place/Henderson+Mental+Health+Center/data=!4m7!3m6!1s0x88d9026d6685e0d9:0x698725c24d496dc6!8m2!3d26.1978751!4d-80.1096086!16s%2Fg%2F12637t_2h!19sChIJ2eCFZm0C2YgRxm1JTcIlh2k,Henderson Mental Health Center,3.7,3,Mental health clinic,"5640 NE 27th Ave, Fort Lauderdale, FL 33308, United States","5VXR+55 Fort Lauderdale, Florida, USA",https://www.hendersonbh.org/,+1 954-735-1901,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OabRARHpBA0v_2Fc54thxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.01874&pitch=0&thumbfov=100,false,https://www.google.com/maps/search/Psychiatry+clinics+in+Rio+Vista+Fort+Lauderdale+FL/,2025-12-16T01:58:03.539Z,,,,,,,,,
https://www.google.com/maps/place/Elite+Psychtry+Specialist/data=!4m7!3m6!1s0x88d903bd921ec683:0xb54674deb7742b09!8m2!3d26.2104723!4d-80.1416756!16s%2Fg%2F11vp_byhhq!19sChIJg8Yekr0D2YgRCSt0t950RrU,Elite Psychtry Specialist,,,Psychiatrist,"6750 N Andrews Ave Suite 200, Fort Lauderdale, FL 33309, United States","6V65+58 Fort Lauderdale, Florida, USA",,+1 754-778-7742,Closed · Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipM-LP7ku7gxhV_zUxY_LO111WeuXgLQH2l6xePd=w408-h544-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Rio+Vista+Fort+Lauderdale+FL/,2025-12-16T01:58:08.399Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–7 pm,10 am–4 pm,Closed,Closed,,
"https://www.google.com/maps/place/Insight+Psychiatric+Services+P.A.:+Kevin+Joseph,+DNP,+PMHNP-BC/data=!4m7!3m6!1s0x88d90946ec02f24b:0x3950951519c2f529!8m2!3d26.146524!4d-80.3346909!16s%2Fg%2F11qnvrr7n0!19sChIJS_IC7EYJ2YgRKfXCGRWVUDk","Insight Psychiatric Services P.A.: Kevin Joseph, DNP, PMHNP-BC",4.8,22,Psychiatrist,"14201 W Sunrise Blvd STE 104, Sunrise, FL 33323, United States","4MW8+J4 Sunrise, Florida, USA",https://www.inspsych.com/?utm_source=gmb_auth,+1 954-932-7500,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H0nsXTxLExEPyh319r0YeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.72335&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:58:29.372Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,Closed,,
https://www.google.com/maps/place/My+Psychiatrist/data=!4m7!3m6!1s0x88d901d82125086d:0x8e9d336c42994469!8m2!3d26.1666095!4d-80.1285067!16s%2Fg%2F11nfz71d20!19sChIJbQglIdgB2YgRaUSZQmwznY4,My Psychiatrist,4.5,460,Psychiatrist,"1400 E Oakland Park Blvd STE 210, Oakland Park, FL 33334, United States","5V8C+JH Oakland Park, Florida, USA",https://mypsychiatrist.com/?http://www.mypsychiatrist.com/?utm_source=gbp&utm_medium=organic&utm_campaign=1400-eoakland,+1 954-561-6222,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOYOcZc6vKgYjFAGTwncPCFtogsKrA2bXoZG6JN=w408-h306-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:58:34.344Z,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Greenbrook+Mental+Wellness+Centers/data=!4m7!3m6!1s0x88d901160e765d29:0x56de86bc92dab17f!8m2!3d26.1252099!4d-80.2042017!16s%2Fg%2F11g_zyfbmg!19sChIJKV12DhYB2YgRf7HakryG3lY,Greenbrook Mental Wellness Centers,4.9,83,Mental health clinic,"4100 S Hospital Dr STE 102, Plantation, FL 33317, United States","4QGW+38 Plantation, Florida, USA",https://www.greenbrooktms.com/florida-centers/fll-plantation,+1 855-940-4867,Closed · Opens 8:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM3pPgyZ1J3PnhmMkwJ8l-MEoT1eoU2CPjglS6B=w426-h240-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:58:39.275Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,,
"https://www.google.com/maps/place/JM+Psychiatry+Inc:+John+Murdock,+PMHNP,+DNP/data=!4m7!3m6!1s0x88d909e8d4ae2e67:0x1e4858a70611ec19!8m2!3d26.1464244!4d-80.334491!16s%2Fg%2F11smnvb_wg!19sChIJZy6u1OgJ2YgRGewRBqdYSB4","JM Psychiatry Inc: John Murdock, PMHNP, DNP",5.0,29,Nurse practitioner,"14201 W Sunrise Blvd STE 208, Sunrise, FL 33323, United States","4MW8+H6 Sunrise, Florida, USA",https://www.jsmpsychiatry.com/,+1 954-851-9690,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GfzydAM_YAenYYj2TAyHvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.6524949&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:58:44.154Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,,
https://www.google.com/maps/place/Monumental+Health+Partners/data=!4m7!3m6!1s0x64bd957cdf805bad:0x449fdf752a71f702!8m2!3d26.1458451!4d-80.3213301!16s%2Fg%2F11ptywz41q!19sChIJrVuA33yVvWQRAvdxKnXfn0Q,Monumental Health Partners,5.0,35,Mental health service,"SAWGRASS MEDICAL Center, 12651 W Sunrise Blvd #101, Sunrise, FL 33323, United States","4MWH+8F Sunrise, Florida, USA",http://monumentalhealthpartners.com/,+1 954-887-0951,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMwZMM-5VFt2qnh9AkujlKlsD2vP80Rje1okqTR=w430-h240-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:58:49.242Z,,,,,,,,,
https://www.google.com/maps/place/Harmony+Mental+Health+%26+Wellness+Clinic/data=!4m7!3m6!1s0x88d9a16d9d6412db:0x2da23fde32b2e9ba!8m2!3d26.0828015!4d-80.3740895!16s%2Fg%2F11w_v647z9!19sChIJ2xJknW2h2YgRuumyMt4_oi0,Harmony Mental Health & Wellness Clinic,4.9,66,Mental health clinic,"2853 Executive Park Dr # 101, Weston, FL 33331, United States","3JMG+49 Weston, Florida, USA",https://www.harmonymentalhealthclinic.com/,+1 954-477-2696,Closes soon · 9 pm · Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMPH98X687AIN83v6ngyVKYCYVT9ZxbF_wvYjk=w408-h544-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:58:54.826Z,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,,
https://www.google.com/maps/place/Ellie+Mental+Health/data=!4m7!3m6!1s0x88d9a13e15041197:0xc12ae4d46ab1e7d9!8m2!3d26.082802!4d-80.37409!16s%2Fg%2F11kb8kbq_7!19sChIJlxEEFT6h2YgR2eexatTkKsE,Ellie Mental Health,5.0,15,Mental health service,"2853 Executive Park Dr # 101, Weston, FL 33331, United States","3JMG+49 Weston, Florida, USA",https://elliementalhealth.com/locations/weston-fl/,+1 954-800-2686,Closes soon · 9 pm · Opens 7 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNoeHtP-bqKQdYLkdpvFhlfkMF20OmmMKgF6UzS=w408-h306-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:04.786Z,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,,
https://www.google.com/maps/place/Evolution+Health+Associates/data=!4m7!3m6!1s0x88d90757a5168275:0x41283b884d24a446!8m2!3d26.1464244!4d-80.334491!16s%2Fg%2F11rycrkctk!19sChIJdYIWpVcH2YgRRqQkTYg7KEE,Evolution Health Associates,5.0,16,Mental health service,"14201 W Sunrise Blvd STE 208, Sunrise, FL 33323, United States","4MW8+H6 Sunrise, Florida, USA",https://www.evolutionhealthassociates.com/,+1 772-519-7731,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNM_Ng_7N1WCrKdetpTut-hhlCgUxWvjWzbGJO2=w460-h240-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:09.948Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Turning+Point+Mental+Health+Center/data=!4m7!3m6!1s0x88d907c496c3ee15:0xcf8a298f4f555154!8m2!3d26.1213792!4d-80.2658481!16s%2Fg%2F11b7fyzx18!19sChIJFe7DlsQH2YgRVFFVT48pis8,Turning Point Mental Health Center,4.4,36,Mental health service,"8751 W Broward Blvd # 202, Plantation, FL 33324, United States","4PCM+HM Plantation, Florida, USA",https://www.turningpointmhc.com/,+1 954-874-8010,Closed · Opens 9 am Tue,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xEjPSOQR7CcImYAHdV_XMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.568398&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:15.104Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Powerful+Mental+Health,+Galleria+Mall/data=!4m7!3m6!1s0x88d901cc31e28755:0x1d066c004b427f75!8m2!3d26.1373128!4d-80.1111488!16s%2Fg%2F11x0zmml3t!19sChIJVYfiMcwB2YgRdX9CSwBsBh0","Powerful Mental Health, Galleria Mall",5.0,1,Mental health clinic,"2598 E Sunrise Blvd #2104, Fort Lauderdale, FL 33304, United States","4VPQ+WG Fort Lauderdale, Florida, USA",https://www.powerfulmh.com/,+1 754-200-1120,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNsLxvdeeEtQ1K8c46KtCC-zp1fe4iDYuXRwaXV=w408-h305-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:19.998Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,
https://www.google.com/maps/place/Active+Community+Health+Center/data=!4m7!3m6!1s0x88d9a6137d3377f3:0x85be96e65c14e265!8m2!3d26.137439!4d-80.2311402!16s%2Fg%2F11bx2l47j9!19sChIJ83czfROm2YgRZeIUXOaWvoU,Active Community Health Center,3.3,22,Mental health clinic,"1060 Sunset Strip, Sunrise, FL 33313, United States","4QP9+XG Sunrise, Florida, USA",http://www.activechc.com/,+1 954-333-8787,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNw5CKFHxT66AzCB6ck7az4ferbiiJrdzLcItOE=w521-h240-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:24.901Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,
https://www.google.com/maps/place/Blue+Umbrella+Psychiatry+%28Dr.+Eric+Robbins%29/data=!4m7!3m6!1s0x88d905bdf55a58fd:0x6de940fbf9bb36dd!8m2!3d26.0647092!4d-80.228482!16s%2Fg%2F11fy7gz_nm!19sChIJ_Vha9b0F2YgR3Ta7-ftA6W0,Blue Umbrella Psychiatry (Dr. Eric Robbins),4.7,82,Mental health clinic,"6100 Griffin Rd 2nd floor, Davie, FL 33314, United States","3Q7C+VJ Davie, Florida, USA",https://www.blueumbrellapsychiatry.com/,+1 954-341-5215,"Closed · Opens 9 am Tue

Updated by this business 12 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNYdEWnFF_DCL1UMk3X331B5JVXTrTFq4aKrCNC=w408-h494-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:29.785Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Centric+Behavioral+Health/data=!4m7!3m6!1s0x88d901ec95a0c6f1:0xaf3ce81ef9ad413f!8m2!3d26.1686623!4d-80.1569868!16s%2Fg%2F11kb_2lvr2!19sChIJ8caglewB2YgRP0Gt-R7oPK8,Centric Behavioral Health,4.8,38,Mental health service,"3221 NW 10th Terrace Suite 502, Oakland Park, FL 33309, United States","5R9V+F6 Oakland Park, Florida, USA",https://centricbh.com/?utm_campaign=centric_fl_gbp,+1 844-818-0533,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNoWiTi6nqenog3S6aAworQzj2Y7peD9X2VegWg=w408-h271-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:34.836Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Sunrise+Mental+Health+Service+Corp./data=!4m7!3m6!1s0x88d9076b81d9399b:0x91d9d0fe3b6352c!8m2!3d26.1220374!4d-80.2579773!16s%2Fg%2F11h4kxn5mf!19sChIJmznZgWsH2YgRLDW24w-dHQk,Sunrise Mental Health Service Corp.,5.0,3,Mental health service,"100 NW 82nd Ave Suite 301, Plantation, FL 33324, United States","4PCR+RR Plantation, Florida, USA",,,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0o_Dhi9x3NuFchzpEcqV9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.88483&pitch=0&thumbfov=100,false,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:39.842Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/My+Psychiatrist/data=!4m7!3m6!1s0x88d9a94b5bb110a7:0x4214b83739d4b92e!8m2!3d26.0319072!4d-80.2360527!16s%2Fg%2F11qpnnby5h!19sChIJpxCxW0up2YgRLrnUOTe4FEI,My Psychiatrist,4.8,496,Psychiatrist,"7369 Sheridan St Suite 101, Hollywood, FL 33024, United States","2QJ7+QH Hollywood, Florida, USA",https://mypsychiatrist.com/?utm_source=gbp&utm_medium=organic&utm_campaign=sheridan,+1 954-531-6521,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPs_2NCRgSbHWyRWka1o9pH1tF14z1DrRVGz_OI=w408-h306-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:44.994Z,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Synergy+Mental+Wellness/data=!4m7!3m6!1s0x88d9b73362acd5f3:0xd6a54639ae1d5ab4!8m2!3d26.146524!4d-80.3346909!16s%2Fg%2F11tg71jn54!19sChIJ89WsYjO32YgRtFodrjlGpdY,Synergy Mental Wellness,5.0,15,Mental health service,"14201 W Sunrise Blvd STE 104, Sunrise, FL 33323, United States","4MW8+J4 Sunrise, Florida, USA",https://synergymentalwellness.com/miami-mental-health-services/,+1 305-704-0309,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H0nsXTxLExEPyh319r0YeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.72335&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:49.814Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,,
https://www.google.com/maps/place/Smith+Community+Mental+Health/data=!4m7!3m6!1s0x88d907396f76a441:0xe83875a065d95a23!8m2!3d26.1139367!4d-80.2021184!16s%2Fg%2F1v1vd_50!19sChIJQaR2bzkH2YgRI1rZZaB1OOg,Smith Community Mental Health,3.4,36,Mental health clinic,"601 S State Rd 7, Plantation, FL 33317, United States","4Q7X+H5 Plantation, Florida, USA",http://www.smithcmh.com/,+1 954-321-2296,Closed · Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMAbUvCSXiEYpsh2hufeXphgPDSEVJMxxdYh9ch=w425-h240-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:54.691Z,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Insight+Mental+Health+%26+Recovery/data=!4m7!3m6!1s0x88d9079cdcd49917:0x674d6f2faaf6fced!8m2!3d26.1278087!4d-80.2494344!16s%2Fg%2F11w3ftztl6!19sChIJF5nU3JwH2YgR7fz2qi9vTWc,Insight Mental Health & Recovery,5.0,4,Mental health service,"7540 NW 5th St Suite 2, Plantation, FL 33317, United States","4QH2+46 Plantation, Florida, USA",https://www.imhnr.com/,+1 954-907-3456,"Closed · Opens 9 am Tue

Updated by this business 12 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j9av3Qq2ITIdpuMjtrZH-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.905838&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T01:59:59.606Z,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,,
https://www.google.com/maps/place/Care+Clinic+Mental+Health/data=!4m7!3m6!1s0x88d90181f4d343c1:0x92994f9556ebc7cc!8m2!3d26.1783232!4d-80.2505584!16s%2Fg%2F11m_jgyw5b!19sChIJwUPT9IEB2YgRzMfrVpVPmZI,Care Clinic Mental Health,4.2,5,Psychiatrist,"4300 N University Dr Suite Suite F100, Lauderhill, FL 33351, United States","5PHX+8Q Lauderhill, Florida, USA",http://www.careclinicmd.com/,+1 407-329-8338,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aWiNY78q539AsekNXjh2xA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.295148&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T02:00:04.616Z,,,,,,,,,
"https://www.google.com/maps/place/Assurance+Hope+Institute,+Inc./data=!4m7!3m6!1s0x88d906fe53333d33:0x5ad8681a5e7b3f0f!8m2!3d26.1365801!4d-80.2292098!16s%2Fg%2F12607crgd!19sChIJMz0zU_4G2YgRDz97Xhpo2Fo","Assurance Hope Institute, Inc.",4.0,13,Mental health service,"5975 W Sunrise Blvd Suite #119, Plantation, FL 33313, United States","4QPC+J8 Plantation, Florida, USA",http://www.assuranceofhope.org/,+1 954-368-6856,Closed · Opens 9 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNSMa4h2bl5yPWEYVJ9JDPi_HiRQunPE1EvysO6=w408-h306-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T02:00:09.621Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,Closed,,
https://www.google.com/maps/place/Healed+Minds+Inc+Psychiatry/data=!4m7!3m6!1s0x88d907c063c20b25:0xc3dda916c3b7d2e7!8m2!3d26.125648!4d-80.2036447!16s%2Fg%2F11vpw874jh!19sChIJJQvCY8AH2YgR59K3wxap3cM,Healed Minds Inc Psychiatry,5.0,4,Psychiatrist,"4101 S Hospital Dr Suite 18, Plantation, FL 33317, United States","4QGW+7G Plantation, Florida, USA",https://healedmindsinc.org/,+1 954-947-4404,Closed · Opens 9:30 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aG4KUe0MQ9VvVR4K4i15QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.21146&pitch=0&thumbfov=100,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T02:00:14.501Z,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–3 pm,8:30 am–1 pm,Closed,true,
https://www.google.com/maps/place/Refresh+Psychiatry+and+Therapy+-+Davie/data=!4m7!3m6!1s0x88d9a97b617d1fb9:0x2b29d79acc14b4da!8m2!3d26.0633528!4d-80.2539528!16s%2Fg%2F11j7d7_f1_!19sChIJuR99YXup2YgR2rQUzJrXKSs,Refresh Psychiatry and Therapy - Davie,4.7,82,Psychiatrist,"4611 S University Dr #246, Davie, FL 33328, United States","3P7W+8C Davie, Florida, USA",https://www.refreshpsychiatry.com/,+1 954-603-4081,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMB5MsjSTCfReOH5Uu7wi3qWZ0gcCIAXFdliHMS=w408-h402-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T02:00:19.383Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Plantation+Psychiatry+%7C+Local+Online+Psychiatrist+for+Psych+Meds+%7C+Fort+Lauderdale+South+Florida/data=!4m7!3m6!1s0x88d9078a532a4147:0xc03ba52bdf915eb4!8m2!3d26.1190348!4d-80.2505376!16s%2Fg%2F11s46grt41!19sChIJR0EqU4oH2YgRtF6R3yulO8A,Plantation Psychiatry | Local Online Psychiatrist for Psych Meds | Fort Lauderdale South Florida,4.8,8,Psychiatrist,"120 S University Dr F, Plantation, FL 33324, United States","4P9X+JQ Plantation, Florida, USA",http://www.plantationpsychiatrist.com/,+1 954-559-2936,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM_6YCXOMcJozACtPFk_HphEH3NdUItQmkFhJUE=w408-h272-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T02:00:24.377Z,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,Closed,,
https://www.google.com/maps/place/Strong+Mind+Mental+Health+LLC/data=!4m7!3m6!1s0x3d0e1516a28c74b:0x885dfb052e7d62d8!8m2!3d28.013944!4d-82.2104435!16s%2Fg%2F11vc1rs53s!19sChIJS8coalHh0AMR2GJ9LgX7XYg,Strong Mind Mental Health LLC,5.0,15,Psychotherapist,,,https://www.strongmindmh.com/,+1 786-761-1709,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM41o8nyUGgmIU7WOo5gLsgAH2ADcUhbn9kEQOc=w408-h306-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T02:00:29.383Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,,
https://www.google.com/maps/place/Mental+Health+America+of+Southeast+Florida/data=!4m7!3m6!1s0x88d90665ee83cabb:0xc81f4b13897c11ed!8m2!3d26.1654573!4d-80.2423499!16s%2Fg%2F1262vvbhd!19sChIJu8qD7mUG2YgR7RF8iRNLH8g,Mental Health America of Southeast Florida,4.3,7,Mental health service,"7145 W Oakland Park Blvd, Lauderhill, FL 33313, United States","5Q85+53 Lauderhill, Florida, USA",https://www.mhasefl.org/,+1 954-746-2055,"Closed · Opens 9 am Tue

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMVxFuhNGxgNvWvgOyY83rxZmDCNq5QJi4jO4fB=w579-h240-k-no,true,https://www.google.com/maps/search/Psychiatry+clinics+in+Sunrise+Fort+Lauderdale+FL/,2025-12-16T02:00:34.196Z,9 am–5 pm,"9 am–5 pm, 6–8 pm",9 am–5 pm,"9 am–5 pm, 6–8 pm",9 am–5:30 pm,10 am–5 pm,Closed,,
