placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes
https://www.google.com/maps/place/Wastebits/data=!4m7!3m6!1s0x8830d62503009d1d:0x51f91ee09969c2f1!8m2!3d41.086267!4d-81.504919!16s%2Fg%2F11cllj7tr8!19sChIJHZ0AAyXWMIgR8cJpmeAe-VE,Wastebits,5.0,2,Software company,"190 N Union St Suite 200, Akron, OH 44304, United States","3FPW+G2 Akron, Ohio, USA",http://wastebits.com/,+1 844-724-0200,Closed · Opens 9 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHz2pudVHV4uojYTef16FU8v3Y_RVzEBN2ZyhYs380GGWMhfV04NRLP4kvAdQXyx9KBxYTxGkY_6E9Djlg3pXr-Au8TsapVIwgTU1buawwRnMqQxQi9TsGN-1kzt0T-OFXhQmYz=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:02.117Z,
https://www.google.com/maps/place/Backyard+Stump+and+Tree+Service/data=!4m7!3m6!1s0x88312b5b8b2a00a7:0x297f91ed7198903e!8m2!3d41.1740364!4d-81.4620736!16s%2Fg%2F1tdp5pml!19sChIJpwAqi1srMYgRPpCYce2Rfyk,Backyard Stump and Tree Service,5.0,16,Tree service,,,,+1 330-699-7411,Closed · Opens 6 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFU1Ivyk3skla2Z3JIdGaOOI4nzqAnlrcev6fshHyfddEGBDSt0JqlL7LZ-HXiiYc2BkaVe0UbckphSiBahTeq-XzfKLWPKOZIupjxatoXqFATK9LZ66XUWOopfq9Z-CTo45-c=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:06.255Z,
https://www.google.com/maps/place/Petitti+Garden+Centers/data=!4m7!3m6!1s0x883128ebaf893fb5:0xc197af671d123f7b!8m2!3d41.100775!4d-81.4533259!16s%2Fg%2F1tdb0bh6!19sChIJtT-Jr-soMYgRez8SHWevl8E,Petitti Garden Centers,4.5,449,Garden center,"311 West Ave, Tallmadge, OH 44278, United States","4G2W+8M Tallmadge, Ohio, USA",https://www.petittigardencenter.com/locations/tallmadge/,+1 330-633-2394,Closed · Opens 9 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPGXInwH6f0_x2XdtgkCyWPLj6UHtJAPuHUH5bxwzzuEReGQcjZe4EmcOomgnQBS4iD-Isl-2wLtsVMwh3cN7goE9hB8ioeO1zUczGRRCdNaf57_f9HTocPbq1DGP4DhSW4Vsefw=w426-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–7 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:10.563Z,Family-owned retailer selling locally grown plants plus supplies & equipment for gardening. · Kerbside pickup · Delivery
https://www.google.com/maps/place/Swan+Hardware/data=!4m7!3m6!1s0x8831298b9ed931b9:0xe9a5f022afcd8cec!8m2!3d41.0507146!4d-81.4907157!16s%2Fg%2F1tf7h9nh!19sChIJuTHZnospMYgR7IzNryLwpek,Swan Hardware,4.7,370,Hardware store,"787 S Arlington St, Akron, OH 44306, United States","3G25+7P Akron, Ohio, USA",http://www.doitbest.com/,+1 330-724-1525,Closed · Opens 8 am,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1xcuLxScIHgX2uEsseW28w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.755901&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–3 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:15.149Z,
https://www.google.com/maps/place/Bryson+Landscaping+Inc/data=!4m7!3m6!1s0x883129cd1d692519:0xe4be40e35f17b2e3!8m2!3d41.0805953!4d-81.3949908!16s%2Fg%2F11h8bc492z!19sChIJGSVpHc0pMYgR47IXX-NAvuQ,Bryson Landscaping Inc,4.3,23,Landscaper,"1405 Newton St, Tallmadge, OH 44278, United States","3JJ4+62 Tallmadge, Ohio, USA",https://www.brysonlandscapingakron.com/,+1 330-625-9675,Closed · Opens 9 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIpCOkXsnDxCllZx9p97nZ9h36YByPXxQMX_MgAyku0RC8xgHS0DlBzIi-ReJ2Q1wt9Ontvg1cd6vdWqMlcwIjHGCVtzhCXfo9pW3RgH7rxfK33FfHqT1eW9ms_T32mi9tXzJykg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:19.448Z,
https://www.google.com/maps/place/NFC+Tree+Service/data=!4m7!3m6!1s0x6aa94ab19a3a241:0x5c7bdfc24c999435!8m2!3d41.2480574!4d-81.4939456!16s%2Fg%2F11ryqmq2cd!19sChIJQaKjGauUqgYRNZSZTMLfe1w,NFC Tree Service,4.3,12,Tree service,,,http://nfctreeservice.com/,+1 330-968-8958,Closed · Opens 7 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFx0cqxXvCrrsy41ue_6S7g6v3HQ6RDGClckM2RspMm7KTDrSF33wuryG5HEDmE8YOQE6_h0ot3g7LHaejm36gqFQb5GzAIlys2TO82xIRXploc1N-8cen_qmon-xHGtdnfCqxP=w408-h303-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:23.692Z,
https://www.google.com/maps/place/SummaCare/data=!4m7!3m6!1s0x8830d62a58b092a9:0xa8ac782eab12478b!8m2!3d41.0655037!4d-81.4833708!16s%2Fg%2F1tdpb7sd!19sChIJqZKwWCrWMIgRi0cSqy54rKg,SummaCare,3.1,126,Health insurance agency,"1200 E Market St Suite 400, Akron, OH 44305, United States","3G88+6M Akron, Ohio, USA",https://www.summacare.com/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-996-8410,Closed · Opens 8:30 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlYiDZZDQWOB9HHX5D15qHfZYpmXCrCOjDdmwrBqfERYTvCO_UUbQBfpminkB-9E-MwBX4omc2-MbL8njoZwj7VFmXtZW_bgAwiGMvfYL7e4HAzoCdWZYwgiecEMaQsQdR8E4=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:28.071Z,
https://www.google.com/maps/place/Rubber+City+Landscaping/data=!4m7!3m6!1s0x8830d5e4f1ce6851:0xf02783105e19d12a!8m2!3d41.102477!4d-81.5394604!16s%2Fg%2F11fv4mw0k3!19sChIJUWjO8eTVMIgRKtEZXhCDJ_A,Rubber City Landscaping,4.8,21,Landscaper,,,http://rubbercitylandscaping.com/,+1 330-714-3021,Closed · Opens 8 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfPCKT24MrEPsxKV67J4tpnvmgkqkQd9Kvo0Kg6hFt2IycuaujcpIvyjVTAINoxoN-6XoR1ozWSLudM69YaRc44gaH0q_trIedSdW8xBY3tPOKxoxB-Vs_95PZcU3LBPd8fv2MRA=w650-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:32.291Z,
https://www.google.com/maps/place/Standard+on+Main/data=!4m7!3m6!1s0x8830d71c1c902e03:0x54ef6f7cc069a5!8m2!3d41.0759842!4d-81.521189!16s%2Fg%2F11rbdwvd51!19sChIJAy6QHBzXMIgRpWnAfG_vVAA,Standard on Main,4.4,97,Apartment complex,"22 E Exchange St, Akron, OH 44308, United States","3FGH+9G Akron, Ohio, USA",https://www.standardonmain-akron.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 330-375-1183,Closed · Opens 9 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOGYVexrvr1oBhfAFC_nTQ2Q9CLhRGCH6DeEW1pskqPg5ShKtGZ6GRLIQOSjZMkp9zZpRs1x-hVS3DEBLbEPTyPJCCKZbakTu4zpIEr0T0sjxpzBwhQdkD39KEWiV--7BvVii28mMs9Ii-=w408-h272-k-no,true,9 am–6 pm,9 am–7 pm,9 am–6 pm,11 am–4 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:36.813Z,· Dogs allowed
https://www.google.com/maps/place/The+Illuminating+Company/data=!4m7!3m6!1s0x8830f1ed469231c3:0x62b29e37d7a3f732!8m2!3d41.0834187!4d-81.5183163!16s%2Fg%2F11c5zx05vy!19sChIJwzGSRu3xMIgRMvej1zeesmI,The Illuminating Company,1.5,683,Electric utility company,"76 S Main St, Akron, OH 44308, United States","3FMJ+9M Akron, Ohio, USA",https://www.firstenergycorp.com/content/customer/illuminating_company.html,+1 800-633-4766,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpnJXK1dzt5FBK91hWbPmMt_HhkBgbZAzTHvuVn-K5FPktoxv0MIkoLAB_QLLD5mzuZs8YSanAh4HRmMXiTmUsp4W_tElY8ax-tlIiHQJIuVUCHEMlDTw-3C7PIGvy2nem1ZDuFg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:41.238Z,
https://www.google.com/maps/place/O%27Neil+House+Bed+and+Breakfast/data=!4m7!3m6!1s0x8830d7a859c36e79:0x5d12341715081c6b!8m2!3d41.1000896!4d-81.5575119!16s%2Fg%2F1tfstj7k!19sChIJeW7DWajXMIgRaxwIFRc0El0,O'Neil House Bed and Breakfast,4.8,211,,"1290 W Exchange St, Akron, OH 44313, United States","4C2R+2X Akron, Ohio, USA",http://www.oneilhouse.com/,+1 330-867-2650,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE2G5HBTxKxkDwI_eyJya6y2uxDn26dlTOMcPFP1uCPXkCmDA10UWbbZDZTLRsYe1oPma2IfmP-blwqovMWOY_8PKD0k-2NBwSGPZQzM-Rsq7-4IF_VDPKkwEvgZ9mEtWPxWKg=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:43.726Z,
https://www.google.com/maps/place/Trident+Restoration/data=!4m7!3m6!1s0x8831296bcfa38d45:0x1d4e5857413ce32c!8m2!3d41.0971927!4d-81.4652656!16s%2Fg%2F11j4wgcng5!19sChIJRY2jz2spMYgRLOM8QVdYTh0,Trident Restoration,4.6,133,Water damage restoration service,"228 S Thomas Rd, Tallmadge, OH 44278, United States","3GWM+VV Tallmadge, Ohio, USA",https://trident-restoration.com/,+1 330-409-8000,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElaWKJrUo6OLi9HGzaF6t3rXYRV-TZoRyYbye_SwWzxLAUdQ2VIbHGUjXkcwWr5REWw__j0LYDnr09psYM-SWnvPYRvOfeGwF19KeP2bh0hjw7jdZyZ48X00epfSeuJ3pKaJg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Akron+OH/@41.081199,-81.5188377,14z",2026-04-29T05:37:48.070Z,
"https://www.google.com/maps/place/Tree+Care,+Inc./data=!4m7!3m6!1s0x884083a243d44c41:0x9a4644db30432859!8m2!3d39.773915!4d-84.15045!16s%2Fg%2F1w0j08m3!19sChIJQUzUQ6KDQIgRWShDMNtERpo","Tree Care, Inc.",4.8,107,Tree service,"1000 Pruden Ave, Dayton, OH 45403, United States","QRFX+HR Dayton, Ohio, USA",http://www.treecareinc.com/,+1 937-298-5780,Closed · Opens 8:30 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFWWBJWbCuWIxHLtsXD5lPw_VAKbjMhG9jhKwL7H7m_cK0YdnE8E1Tn37GqunfynrXBpuxPs7oKoP0k7F0IAhcy0ZngmgleA2LGf2nsgyWUu0QcFQIlC-KOXdINKBBxv9KrV05=w408-h357-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:06.146Z,
https://www.google.com/maps/place/Morales+Tree+Services+and+Fences/data=!4m7!3m6!1s0x884081001a9d1d49:0x89c14de604216c44!8m2!3d39.761868!4d-84.2084005!16s%2Fg%2F11y5d_wsvc!19sChIJSR2dGgCBQIgRRGwhBOZNwYk,Morales Tree Services and Fences,5.0,34,Arborist service,"Dayton Ave, Dayton, OH 45402, United States","QQ6R+PJ Dayton, Ohio, USA",,+1 937-856-9196,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnXTQF39E4vu5jq-A4rPzYm-VQefwrDUMn7A8VlVwCqv1p4wtGYp5-omtuDvzjG1k_GHUZQdkBg7iUqWmHqzjfd1SFhB463eEaPKd0pHDTJYGwJZ43w1UiJ6YiLQ0TSNjTjgGOY5cc8eSo=w408-h296-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:10.545Z,
"https://www.google.com/maps/place/G%26C+Tree+Service,+LLC/data=!4m7!3m6!1s0x47b413cf671991c5:0xab18aab8d6017a9f!8m2!3d39.7634734!4d-84.2473514!16s%2Fg%2F11p5rs53z5!19sChIJxZEZZ88TtEcRn3oB1riqGKs","G&C Tree Service, LLC",5.0,452,Tree service,"867 N Upland Ave, Dayton, OH 45042, United States","QQ73+93 Dayton, Ohio, USA",https://gctreeservicesllc.com/,+1 937-559-0252,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbIx2mSKsCr93U8a_w1jY3ueoqSEY-X6sQP62pzYJYKv-qQWEAZTKFDNh4t7_AP-23KwYEicqSN7UqvUGueO_GR2MHatw9RF4Gvf26CjuSLj7s1N30FVb2JnV0-9ojPzasXDSJIg=w408-h455-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:14.934Z,
https://www.google.com/maps/place/Tackett+Tree+Service/data=!4m7!3m6!1s0x88408312e88a766b:0x2399356bb05f669e!8m2!3d39.7726697!4d-84.1311993!16s%2Fg%2F1wbryg96!19sChIJa3aK6BKDQIgRnmZfsGs1mSM,Tackett Tree Service,4.6,226,Tree service,"1905 Radio Rd, Dayton, OH 45431, United States","QVF9+3G Dayton, Ohio, USA",https://tackettstreeservice.com/,+1 937-630-2743,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNFP6dsF2LnVfPfxzPzQHlf2NRDxtmnuxxc2Mvk7k6QmLbku6-DOvzBNc_9oiJoX1Id1Jdlcye5UXJufevueyjPrL4ic3d6kSwxdqF1fmk4L7KHtcWgorOlJkZpoXD2mIsIdSX=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:19.201Z,
https://www.google.com/maps/place/Ace+Tree+%26+Landscaping+Service/data=!4m7!3m6!1s0x884081783fcff5ff:0x76cf91f080a3860d!8m2!3d39.7939107!4d-84.1950461!16s%2Fg%2F1vtzhw__!19sChIJ__XPP3iBQIgRDYajgPCRz3Y,Ace Tree & Landscaping Service,4.9,15,Tree service,"1960 Neva Dr, Dayton, OH 45414, United States","QRV3+HX Dayton, Ohio, USA",https://www.acetreeservicedayton.com/,+1 937-890-2102,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yHmIt58kzbAG_EJV-ySlUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.35873&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:21.475Z,
https://www.google.com/maps/place/SavATree+-+Tree+Service+%26+Lawn+Care/data=!4m7!3m6!1s0x884082b63a7cb039:0x26c5572e6f85104f!8m2!3d39.7959157!4d-84.1631744!16s%2Fg%2F1thct02k!19sChIJObB8OraCQIgRTxCFby5XxSY,SavATree - Tree Service & Lawn Care,4.7,321,Tree service,"1 Heid Ave, Dayton, OH 45404, United States","QRWP+9P Dayton, Ohio, USA",https://www.savatree.com/locations/dayton-ohio/?utm_source=GMB&utm_medium=organic&utm_campaign=dayton,+1 937-233-4118,Closed · Opens 8:30 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYCNjWl8i4URYc85XWztZxBW_2RlDi5bYyoT6fKqAXgQQllB6gOGWovSjFC7A_-iP0-fVeD8w8T6Rv9WgDnoFefZieO_LMDAAb7KBesjjHPIaOyHV2CQGuCGWW_oLnjHf4U8FKh_yAnQ0=w408-h320-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:25.909Z,
https://www.google.com/maps/place/Dunham%27s+Lawn+Care+LLC/data=!4m7!3m6!1s0x8840844e3ba53e8f:0x2f3631dec2896dce!8m2!3d39.7607861!4d-84.1802708!16s%2Fg%2F11cm9nwfk9!19sChIJjz6lO06EQIgRzm2Jwt4xNi8,Dunham's Lawn Care LLC,4.8,112,Landscaper,"15 Mc Donough St Suite 520, Dayton, OH 45402, United States","QR69+8V Dayton, Ohio, USA",http://www.dunhamslawncarellc.com/,+1 937-238-7744,Closed · Opens 8 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHe0d6HU3emL0eC9cj_hrJhHZdps8muuC6rh-5vdOWqhbKcquD4PqnCIRx4kvONvEqBf935e7s-wbBpuHg6gOVdeS51_9_YQfrost3Lp7zegKUMKrweRXh3VTBrE04cxm_2PMI4=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:30.380Z,
https://www.google.com/maps/place/Coleman+Lawn+and+Tree+Services/data=!4m7!3m6!1s0x883f5bb36f15134f:0x577e66854ea4df6b!8m2!3d39.721203!4d-84.1669181!16s%2Fg%2F11g6lwj2h1!19sChIJTxMVb7NbP4gRa9-kToVmflc,Coleman Lawn and Tree Services,4.8,77,Tree service,,,https://colemanlts.com/,+1 937-360-1259,Closed · Opens 8 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGTy25O2Br5ZfI7RXuu05Sn9r6YRpPTzAASpf4RhYixy49bIxpm07yewgP9WFrT29ORxqbKyuxAmMidCjrHIzb2Mlt3y2Lpvg3fNr-7ATaHlRbLDVMAXYf_soC8uzjUPTPohRdwQAP1pc=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:34.577Z,
https://www.google.com/maps/place/1st+Choice+R+%26+R+Tree+Service/data=!4m7!3m6!1s0x8840855722b8a6b5:0x15fb8a599d3f3441!8m2!3d39.7300446!4d-84.1033534!16s%2Fg%2F11t4_ltlq3!19sChIJtaa4IleFQIgRQTQ_nVmK-xU,1st Choice R & R Tree Service,5.0,69,Tree service,"3189 Plainfield Rd, Dayton, OH 45432, United States","PVJW+2M Dayton, Ohio, USA",http://www.1stchoicerrtreeservice.com/,+1 937-572-9846,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYdmR_K9_LatnZRiZt8XxY_i2POVdWApnZSL_IBK4dKanOZyz953-xpkfxpx8oU2EFm_kCgsRPUqVfiWHfK06BOdO3tEbP_Aw-bm9KQjJHb11YxHEJq2uOni5uFla5ZQKALVesK00EdLEv=w408-h906-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:38.960Z,
https://www.google.com/maps/place/Sunset+Tree+Service/data=!4m7!3m6!1s0x8840844633c40359:0xe59ab44754bab92!8m2!3d39.755074!4d-84.1443334!16s%2Fg%2F11c3vgvy9d!19sChIJWQPEM0aEQIgRkqtLdUSrWQ4,Sunset Tree Service,4.7,103,Tree service,,,,+1 937-559-4412,Closed · Opens 7 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFimF5PfFjVsHKgKHhMCZj0X6TGhBv6wm4XdO-z68DogBjX4BoxMBv1hrmIuw2vZvg-t87POErH-Gb4iwJnzdfOZ4ZT5d5kP3Zt3p8I0nP5We5q7NJq-ds5Q8mvyYtPD002rHQ=w426-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:43.276Z,
https://www.google.com/maps/place/Arbor+Tree+Care/data=!4m7!3m6!1s0x8840812478f28a89:0x9c6bb482ff551909!8m2!3d39.7844755!4d-84.195067!16s%2Fg%2F11ghj1svnm!19sChIJiYryeCSBQIgRCRlV_4K0a5w,Arbor Tree Care,,,Tree service,"1472 Stanley Ave #1111, Dayton, OH 45404, United States","QRM3+QX Dayton, Ohio, USA",https://www.treeremovaldaytonohio.com/,+1 937-401-8799,Closed · Opens 7 am,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ByuKq5CZz8bQHwgIPheBdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.79358&pitch=0&thumbfov=100,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:47.470Z,
https://www.google.com/maps/place/Lawn+Plus+LLC/data=!4m7!3m6!1s0x8840816de3793265:0x2fb1e58e9d6b2669!8m2!3d39.763155!4d-84.1887706!16s%2Fg%2F11q4dt24wz!19sChIJZTJ5422BQIgRaSZrnY7lsS8,Lawn Plus LLC,4.9,373,Lawn care service,"205 E 1st St Ste 207, Dayton, OH 45402, United States","QR76+7F Dayton, Ohio, USA",https://www.lawn-plus.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-dayton-oh,+1 937-970-5501,"Closed · Opens 7 am

Updated by this business 7 days ago",,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHzZpi9DeuZSRZIFKV56S4bIocflkzb-tsS6ewnhGyR8kURhghIPhMa6SLD0AfqH-_NPkEMOWH_aGFbQJNcmE8nILmW2XEfMJWU3idSi4ZHsMFZeUIFBthBlkj755cDGlHshjA=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:52.131Z,
https://www.google.com/maps/place/Petrey+and+Sons+LLC./data=!4m7!3m6!1s0x884087c6fd1e46df:0x3b8affe15c71b540!8m2!3d39.7207227!4d-84.2689278!16s%2Fg%2F11sn_7gz3n!19sChIJ30Ye_caHQIgRQLVxXOH_ijs,Petrey and Sons LLC.,4.6,43,Tree service,"4882 Germantown Pike, Dayton, OH 45417, United States","PPCJ+7C Dayton, Ohio, USA",http://petreyandsonsllc.jobbersites.com/,+1 937-793-9641,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBSqGLM90wJ8L9XmMD8_ehNaWFNbrJ9tpjvRBltlFVRJOWywKIv_J7hhUfLbATRTdKzpbZkKke0Y-94oWepQbq4B5aAYSxM1PtT5WwbmPnYTHq8AMuCzk9oF8rQRAWDMK6D9y-u-ADN-ZX=w408-h309-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:38:56.467Z,
https://www.google.com/maps/place/Boone%27s+Tree+Service/data=!4m7!3m6!1s0x88407e6bddb80573:0xfce0218ff811e3ab!8m2!3d39.785627!4d-84.1900954!16s%2Fg%2F1tpbcnnj!19sChIJcwW43Wt-QIgRq-MR-I8h4Pw,Boone's Tree Service,4.6,71,Tree service,,,http://www.boonestreeservice.com/,+1 937-684-6056,Closed · Opens 8 am,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4PubWSBIlkTF1RtS6rnYxk2HpOa4SseesUpThfMbFEftyLCS5i80U8EQC-elBUMib4WcgU14xOtgIaD97U7r-LPr5bzHCz0hW2fRDO42akvDJi7bYYX09SyqOXGFTm2TpWfw=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Dayton+OH/@39.7592225,-84.1936144,14z",2026-04-29T05:39:00.695Z,
