placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info
https://www.google.com/maps/place/Holy+Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x864ea40955a54fa7:0xb7469d6882d18964!8m2!3d32.8398359!4d-97.0208324!16s%2Fg%2F11rghpvm6h!19sChIJp0-lVQmkToYRZInRgmidRrc,Holy Hospice & Palliative Care,4.3,4,Hospice,"2300 Valley View Ln #915, Irving, TX 75062, United States","RXQH+WM Irving, Texas, USA",https://www.holyhospicetx.com/contact-us,+1 214-556-3300,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZDjYXDt1YORlT28MnO8kxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.47527&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:35:21.346Z,,
https://www.google.com/maps/place/Thousand+Oaks+Hospice+Care/data=!4m7!3m6!1s0x88080fdecabed20f:0xb71fa43edf52d15f!8m2!3d32.818504!4d-96.7320961!16s%2Fg%2F11x73_9_1k!19sChIJD9K-yt4PCIgRX9FS3z6kH7c,Thousand Oaks Hospice Care,5.0,8,Hospice,,,https://thousandoakshc.com/,+1 469-983-1213,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMDlgaix557vjIvEnc3OG_2zyEKFQLekHL3az7s=w871-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:35:26.170Z,,
https://www.google.com/maps/place/VITAS+Healthcare+Inpatient+Hospice+Unit/data=!4m7!3m6!1s0x864c25068e8c47dd:0x14e9bd47a6e49997!8m2!3d33.0283096!4d-96.8863443!16s%2Fg%2F11b6hkgct7!19sChIJ3UeMjgYlTIYRl5nkpke96RQ,VITAS Healthcare Inpatient Hospice Unit,4.3,31,Hospice,"4343 N Josey Ln 4th Floor, Carrollton, TX 75010, United States","24H7+8F Carrollton, Texas, USA",https://www.vitas.com/locations-search/dallas-and-fort-worth/vitas-inpatient-hospice-unit-at-carrollton-regional-medical-center/?utm_source=google&utm_medium=locallisting&utm_content=IPU2101&y_source=1_ODcxOTI3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 972-428-5620,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPxirK33NM3WBuDTgGzx5RRoZFpWoPlFNSEWc0g=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:35:31.128Z,,
https://www.google.com/maps/place/Iris+Memory+Care+of+Turtle+Creek/data=!4m7!3m6!1s0x864e9f01a08f81dd:0x6c72f84a7d72f5bb!8m2!3d32.806954!4d-96.808269!16s%2Fg%2F11fm15jjck!19sChIJ3YGPoAGfToYRu_VyfUr4cmw,Iris Memory Care of Turtle Creek,5.0,124,Assisted living facility,"3611 Dickason Ave, Dallas, TX 75219, United States","R54R+QM Dallas, Texas, USA",https://www.irisseniorliving.com/senior-living/tx/dallas/dickason-ave/?utm_campaign=gmb&utm_source=google_profile&utm_medium=mainlink,+1 469-336-5608,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM5FK5flPMlARVqUazi9Y7EjvP-2v4D6pKpLGKK=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:35:36.201Z,,
https://www.google.com/maps/place/William+P.+Clements+Jr.+University+Hospital/data=!4m7!3m6!1s0x864e9c1746d8ddfd:0x763f85dbdc93bb6f!8m2!3d32.8196808!4d-96.8488444!16s%2Fg%2F11fmh3qvzm!19sChIJ_d3YRhecToYRb7uT3NuFP3Y,William P. Clements Jr. University Hospital,4.1,469,University hospital,"6201 Harry Hines Blvd, Dallas, TX 75235, United States","R592+VF Dallas, Texas, USA",https://utswmed.org/locations/clements/william-p-clements-jr-university-hospital/,+1 214-633-5555,,https://lh3.googleusercontent.com/p/AF1QipM6rHKVI4bcEbrl-SvQEICd7UJCm6D5hDGE5nmn=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:35:41.243Z,,
"https://www.google.com/maps/place/At+Home+Personal+Care+-+Home+Health+Care,+In-Home+Care,+Caregivers,+and+Personal+Care+for+Dallas+and+Fort+Worth/data=!4m7!3m6!1s0x864e9921d111f003:0x1aba587f986b79f9!8m2!3d32.9230276!4d-96.7596486!16s%2Fg%2F11bxc7vb3k!19sChIJA_AR0SGZToYR-XlrmH9Yuho","At Home Personal Care - Home Health Care, In-Home Care, Caregivers, and Personal Care for Dallas and Fort Worth",4.9,59,Home health care service,"8330 Lyndon B Johnson Fwy Suite B240, Dallas, TX 75243, United States","W6FR+64 Dallas, Texas, USA",https://www.athomeprctexas.com/,+1 214-997-6092,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipOXmLSPOfV2IrNJMXJ5Dwys2EJMEe1MyJ85Whe8=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:35:46.527Z,true,Identifies as women-owned
https://www.google.com/maps/place/CC+Young+Senior+Living/data=!4m7!3m6!1s0x864ea03523e35aa5:0xdeb70baaa4cd46fe!8m2!3d32.85368!4d-96.7310591!16s%2Fg%2F1td7ckgd!19sChIJpVrjIzWgToYR_kbNpKoLt94,CC Young Senior Living,3.6,99,Retirement community,"4847 W Lawther Dr #100, Dallas, TX 75214, United States","V739+FH Dallas, Texas, USA",https://www.ccyoung.org/,+1 214-827-8080,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOGhlCGJsiMW979PLhUhVX6iUZ92PqFn0xIOjHg=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:35:51.634Z,,
https://www.google.com/maps/place/Dallas+Veterinary+Hospice/data=!4m7!3m6!1s0x8269d38eea84fa91:0x350471640b18be1!8m2!3d32.8099878!4d-96.8094737!16s%2Fg%2F11tmm6p5rh!19sChIJkfqE6o7TaYIR4YuxQBZHUAM,Dallas Veterinary Hospice,5.0,109,Veterinarian,"3824 Cedar Springs Rd PMB 708, Dallas, TX 75219, United States","R55R+X6 Dallas, Texas, USA",https://www.dallasveterinaryhospice.com/,+1 972-364-7282,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np1ZYMHMxp1me5xU8XaSVknA9QgXKfV2iL6Jl2eVfMk5XM6j7HtBsaA0HAqKUfnWUB37hmkrXg510oDj_M0Dn6oiYYDsVfiR0bXQC3879p4lW6iCJ9CQwSr2e4FvUFYr5r-y1kDFvch1aT-=w408-h307-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:35:56.647Z,,
https://www.google.com/maps/place/iServe+Healthcare/data=!4m7!3m6!1s0x864c21920043cf5d:0xdcd238a9fcf01694!8m2!3d32.9255998!4d-96.7666491!16s%2Fg%2F11sn_4my99!19sChIJXc9DAJIhTIYRlBbw_Kk40tw,iServe Healthcare,4.8,22,Home health care service,"8111 Lyndon B Johnson Fwy Suite 450B, Dallas, TX 75251, United States","W6GM+68 Dallas, Texas, USA",https://www.iservehealthcare.com/,+1 469-379-2682,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNEB5Tj5zDHFcGq8EpLZnMcgXW-h7G9QT9pX47z=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:01.659Z,true,
https://www.google.com/maps/place/Knights+of+Comfort+Hospice/data=!4m7!3m6!1s0x864dd9e5bb5dc1a9:0x94983f4676ed757a!8m2!3d32.9267027!4d-97.2759986!16s%2Fg%2F11l091rnnd!19sChIJqcFdu-XZTYYRenXtdkY_mJQ,Knights of Comfort Hospice,5.0,51,Hospice,"10412 Bear Creek Trail, Keller, TX 76244, United States","WPGF+MJ Keller, Texas, USA",http://knightsofcomfort.com/,+1 817-458-3245,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWUTh8jkfVvyYq1xnUe1DaVoyWZyBMLX1znWxp=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:06.803Z,,
https://www.google.com/maps/place/Christian+Care+Hospice/data=!4m7!3m6!1s0x864ea667941bc61f:0x1779df038dd90faa!8m2!3d32.8359461!4d-96.6119635!16s%2Fg%2F11dyx58plg!19sChIJH8YblGemToYRqg_ZjQPfeRc,Christian Care Hospice,4.4,7,Hospice,"1000 Wiggins Pkwy, Mesquite, TX 75150, United States","R9PQ+96 Mesquite, Texas, USA",http://christiancaretexas.org/,+1 972-686-3753,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNa1jc6V0DA9uCF4uigzkUcw-befv64tZQtvC-G=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:11.783Z,,
https://www.google.com/maps/place/Hospice+Care+Partners/data=!4m7!3m6!1s0x864e87698318e059:0x2634fe65548654ff!8m2!3d32.763949!4d-97.077315!16s%2Fg%2F11btxgrv_r!19sChIJWeAYg2mHToYR_1SGVGX-NCY,Hospice Care Partners,5.0,8,Hospice,"2015 E Lamar Blvd Ste 100, Arlington, TX 76006, United States","QW7F+H3 Arlington, Texas, USA",https://www.hospicecarepartners.com/,+1 817-203-2900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNKgF9Rur9G51hsEDxZ4_Y0yA2mWe8nau-r75iT=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:16.694Z,,
https://www.google.com/maps/place/Community+Healthcare+of+Texas+-+Hospice+House+at+Huguley/data=!4m7!3m6!1s0x864e692580931c03:0x8c636f4801a09701!8m2!3d32.5845548!4d-97.3150111!16s%2Fg%2F1tg6kz51!19sChIJAxyTgCVpToYRAZegAUhvY4w,Community Healthcare of Texas - Hospice House at Huguley,4.4,28,Hospice,"301 Medpark Cir, Burleson, TX 76028, United States","HMMM+RX Burleson, Texas, USA",https://www.chot.org/,+1 817-615-2150,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNMHuxFNfrd4WVSRKX1g0AgESurCE-jndmBsxmW=w422-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:21.742Z,,
https://www.google.com/maps/place/CARESTRIDES+Hospice+Care/data=!4m7!3m6!1s0x864ea9e5265e4a7b:0x4ed1cbf3f24d6e4e!8m2!3d32.9561432!4d-96.7028304!16s%2Fg%2F11j865wtmn!19sChIJe0peJuWpToYRTm5N8vPL0U4,CARESTRIDES Hospice Care,5.0,1,Medical group,"610 Presidential Dr, Richardson, TX 75081, United States","X74W+FV Richardson, Texas, USA",http://www.carestrides.com/,+1 844-914-2273,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k-jaeM9vXNzOufOZH-mwyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.770004&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:26.707Z,,Identifies as women-owned
https://www.google.com/maps/place/New+Century+Hospice/data=!4m7!3m6!1s0x864e727f7965b763:0x2cab6f0a4128da6c!8m2!3d32.6876407!4d-97.4018932!16s%2Fg%2F1vl5h5mt!19sChIJY7dleX9yToYRbNooQQpvqyw,New Century Hospice,5.0,8,Hospice,"4150 International Plaza Suite 100, Fort Worth, TX 76109, United States","MHQX+36 Fort Worth, Texas, USA",http://newcenturyhospice.com/,+1 817-246-9100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNChMXlDi_3dWLFgkFHenzicVzn71Zdc-I5xZSM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:31.933Z,,
https://www.google.com/maps/place/Heart+to+Heart+Hospice+House/data=!4m7!3m6!1s0x864e72e9905df09f:0x23fed8ffe4240754!8m2!3d32.7085199!4d-97.4144913!16s%2Fg%2F119tfz00w!19sChIJn_BdkOlyToYRVAck5P_Y_iM,Heart to Heart Hospice House,4.9,88,Hospice,"6940 River Park Cir, Fort Worth, TX 76116, United States","PH5P+C6 Fort Worth, Texas, USA",https://hearttohearthospice.com/location/fort-worth-inpatient-center/?y_source=1_Mjg0OTA2NDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#loc-detail?utm_source=google&utm_medium=organic&utm_campaign=yext,+1 817-782-9557,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPH3P2KvbcJM4WgdZhP5h7gnF8UppAT7fn89QFg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:36.831Z,,
https://www.google.com/maps/place/Presbyterian+Village+North/data=!4m7!3m6!1s0x864c2004aafa83d7:0xc65808f501e82c66!8m2!3d32.907703!4d-96.7548568!16s%2Fg%2F1wf38_yz!19sChIJ14P6qgQgTIYRZizoAfUIWMY,Presbyterian Village North,3.4,76,Retirement community,"8600 Skyline Dr, Dallas, TX 75243, United States","W65W+33 Dallas, Texas, USA",https://presvillagenorth.org/?utm_source=ah_local&utm_medium=organic&utm_campaign=pvn_gbp,+1 214-945-0190,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPj6nE5IN2ZEt4IWNMH6kL8G7IkeMbYRX9WuNJQ=w408-h350-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:41.722Z,,
https://www.google.com/maps/place/Heart+to+Heart+Hospice/data=!4m7!3m6!1s0x864c2f57fc2935ab:0x8111d55a9c7cd4cd!8m2!3d32.9881623!4d-96.9208919!16s%2Fg%2F1262k2dk7!19sChIJqzUp_FcvTIYRzdR8nFrVEYE,Heart to Heart Hospice,4.5,8,Hospice,"1406 Halsey Way Suite 110, Carrollton, TX 75007, United States","X3QH+7J Carrollton, Texas, USA",https://hearttohearthospice.com/location/texas/?y_source=1_Mjg0OTA2MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#loc-detail?utm_source=google&utm_medium=organic&utm_campaign=yext,+1 972-479-0766,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iHt9sycjsKo5vmc6Uu8rqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.6506326&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:46.739Z,,
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x864c210a9d8201d5:0xba64b808ea6c4657!8m2!3d32.9230276!4d-96.7596486!16s%2Fg%2F11fmc1_3mb!19sChIJ1QGCnQohTIYRV0Zs6gi4ZLo,SYNERGY HomeCare,5.0,32,Home health care service,"8330 Lyndon B Johnson Fwy, Dallas, TX 75243, United States","W6FR+64 Dallas, Texas, USA",https://www.synergyhomecare.com/tx-dallas-75243/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4429,+1 972-215-7519,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOv7Kk6BCtxxmJNgHP6bnocKFWDIc914NlSu79B=w546-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:51.682Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Three+Oaks+Hospice+%7C+Waxahachie/data=!4m7!3m6!1s0x864eefdd287db591:0xe11b598bdf2ac7c7!8m2!3d32.4347839!4d-96.8384038!16s%2Fg%2F11rwqb95xf!19sChIJkbV9KN3vToYRx8cq34tZG-E,Three Oaks Hospice | Waxahachie,5.0,25,Hospice,"1905 N Hwy 77 Suite 130, Waxahachie, TX 75165, United States","C5M6+WJ Waxahachie, Texas, USA",https://www.threeoakshospice.com/locations/waxahachie/?utm_source=gbp&utm_medium=local,+1 972-945-9681,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOEEgwYdUrM0CF9sh9KQStKeRxLWoK_1WeI895e=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:36:56.930Z,,
https://www.google.com/maps/place/Forest+Park+Nursing+%26+Rehabilitation/data=!4m7!3m6!1s0x864e9c3e213f9c4f:0x999247f7ece47be3!8m2!3d32.824325!4d-96.8535964!16s%2Fg%2F12608fwtg!19sChIJT5w_IT6cToYR43vk7PdHkpk,Forest Park Nursing & Rehabilitation,4.5,150,Rehabilitation center,"6825 Harry Hines Blvd, Dallas, TX 75235, United States","R4FW+PH Dallas, Texas, USA",https://forestparknursing.com/,+1 214-845-6200,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipPFV2YzEaSErmKopIcBhiirIndpgGLOo5DPRpwf=w408-h293-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:01.879Z,,
https://www.google.com/maps/place/Arabella+Palliative+%26+Hospice+Care/data=!4m7!3m6!1s0x864c11e4e0292b57:0x28eb497724b302fb!8m2!3d33.0980156!4d-96.6582075!16s%2Fg%2F11s5xytl4d!19sChIJVysp4OQRTIYR-wKzJHdJ6yg,Arabella Palliative & Hospice Care,5.0,3,Hospice,"309 S Jupiter Rd #100, Allen, TX 75002, United States","38XR+6P Allen, Texas, USA",https://arabellaphc.com/,+1 469-545-1995,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u_aqaqxJJ4jKicTVO08U-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.66915&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:06.625Z,,
https://www.google.com/maps/place/Hospice+Plus/data=!4m7!3m6!1s0x864e7d79c87a4dfd:0xcb48d33cf8e30118!8m2!3d32.761964!4d-97.1064566!16s%2Fg%2F11g0g5ddvr!19sChIJ_U16yHl9ToYRGAHj-DzTSMs,Hospice Plus,5.0,12,Hospice,"524 E Lamar Blvd Ste 152, Arlington, TX 76011, United States","QV6V+QC Arlington, Texas, USA",http://hospiceplus.net/,+1 817-557-2016,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipONG4RLgxmkAnuGcW5O11IMGzTmavu04hcqH7nB=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:11.645Z,,
https://www.google.com/maps/place/Ameri+CPR+Center/data=!4m7!3m6!1s0x864c1f9d26de5e7b:0x54bc887d98d4f6c3!8m2!3d32.9391975!4d-96.7370403!16s%2Fg%2F119vr545m!19sChIJe17eJp0fTIYRw_bUmH2IvFQ,Ameri CPR Center,,,Day care center,"50 Business Pkwy, Richardson, TX 75081, United States","W7Q7+M5 Richardson, Texas, USA",,+1 877-705-5757,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wf5SZhsSlBC8sBP55LHGUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.23868&pitch=0&thumbfov=100,false,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:16.433Z,,
https://www.google.com/maps/place/Agape+Hospice+Care/data=!4m7!3m6!1s0x864ea5d30bebf8e1:0x35ef718010fb0bd4!8m2!3d32.8065409!4d-96.6183536!16s%2Fg%2F1tdywsg0!19sChIJ4fjrC9OlToYR1Av7EIBx7zU,Agape Hospice Care,4.0,4,Hospice,"3030 Towne Centre Dr # 200, Mesquite, TX 75150, United States","R94J+JM Mesquite, Texas, USA",http://www.agapehospice.net/,+1 972-279-1000,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipO777KLEaJjmYGL2KfqDWd5_h6RiQ1_doyJq4TU=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:21.555Z,,
https://www.google.com/maps/place/Edgemere/data=!4m7!3m6!1s0x864e9e4b5ef7fed7:0xd34f850cc676f68f!8m2!3d32.866592!4d-96.79254!16s%2Fg%2F1wrtd83w!19sChIJ1_73XkueToYRj_Z2xgyFT9M,Edgemere,4.4,120,Retirement community,"8523 Thackery St, Dallas, TX 75225, United States","V684+JX Dallas, Texas, USA",https://edgemerelife.com/,+1 214-265-9100,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipMPSjlJldLHIYFcvXaxb4OU0W6OxCzPKIPXTsd6=w408-h320-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–3 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:26.544Z,,
https://www.google.com/maps/place/Texas+Health+Family+Care/data=!4m7!3m6!1s0x864e9ff1dc0613bd:0x32356e92dc339ea6!8m2!3d32.88221!4d-96.758959!16s%2Fg%2F1263tzd0r!19sChIJvRMG3PGfToYRpp4z3JJuNTI,Texas Health Family Care,3.6,29,Family practice physician,"8440 Walnut Hill Ln #100, Dallas, TX 75231, United States","V6JR+VC Dallas, Texas, USA",https://www.care.texashealth.org/thpg/family-care-8440-walnut-hill-lane-suite-100-dallas,+1 214-328-3566,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0uhDn_Pnwug3rlaVs7zpKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.54684&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:31.505Z,,
https://www.google.com/maps/place/Infusion+Services+-+UTSW+Simmons+Cancer+Center/data=!4m7!3m6!1s0x864e9de45b05f6f7:0xbf8c4951cc9e7120!8m2!3d32.8202178!4d-96.8456962!16s%2Fg%2F11tjldrvxl!19sChIJ9_YFW-SdToYRIHGezFFJjL8,Infusion Services - UTSW Simmons Cancer Center,2.8,4,Medical clinic,"6202 Harry Hines Blvd 5th Floor, Dallas, TX 75235, United States","R5C3+3P Dallas, Texas, USA",https://utswmed.org/locations/cancer-care-outpatient-building/uh-cancer-ctr-infusion-services/,+1 214-645-4673,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPDOipZLoLD_KrUVIIE3TbZfUazbMu9PHVzEwg9=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:36.271Z,,
https://www.google.com/maps/place/Treemont+Healthcare+and+Rehab+Center/data=!4m7!3m6!1s0x864c20c20372e9d1:0xee99e628313bed21!8m2!3d32.9210405!4d-96.8137443!16s%2Fg%2F1t_wprmv!19sChIJ0elyA8IgTIYRIe07MSjmme4,Treemont Healthcare and Rehab Center,4.2,122,Nursing home,"5550 Harvest Hill Rd, Dallas, TX 75230, United States","W5CP+CG Dallas, Texas, USA",https://treemonthealthcare.com/,+1 972-661-1862,,https://lh3.googleusercontent.com/p/AF1QipPsnUwiN36qcya2b98AiCrcWkUaWoh4RenneZTA=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+University+Park+DFW+TX/@32.8550377,-96.797592,14z",2025-09-17T23:37:39.215Z,,
