placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,query,timestamp,tuesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Bay+Area+Firewood+Delivery/data=!4m7!3m6!1s0x808fbb9c2c69141d:0x582d6c593e771416!8m2!3d37.4261551!4d-122.1384563!16s%2Fg%2F11l_gz5s0q!19sChIJHRRpLJy7j4ARFhR3PllsLVg,Bay Area Firewood Delivery,5.0,24,Firewood supplier,"2865 Park Blvd #238, Palo Alto, CA 94306, United States","CVG6+FJ Palo Alto, California, USA",https://bayareafirewood.com/,+1 650-334-5304,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2ElfTha5e90Wh0LRp83wZmczcIYte9XvTzkbZgsDi9cOwVHYkmCx8dlVq-N4kYj-pfBby22roZtr2wD22Jnzl2zB4HowRgvzw0RRVOqhyzOTXD9m7Zdq3VPrp2yP6bWvBHmCQCOZ6ch0p=w408-h306-k-no,true,,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:04.955Z,,,,,,,,,
https://www.google.com/maps/place/Sea+Scouts+Christmas+Trees/data=!4m7!3m6!1s0x808fbbf60dc7c1c5:0xb41099b7e1689bf1!8m2!3d37.4233473!4d-122.113866!16s%2Fg%2F11h1vc0h8y!19sChIJxcHHDfa7j4AR8Zto4beZELQ,Sea Scouts Christmas Trees,5.0,14,Christmas tree farm,"3672 Middlefield Rd, Palo Alto, CA 94306, United States","CVFP+8F Palo Alto, California, USA",http://www.sssterrapin.org/treelot.html,+1 650-493-6614,Closed · Opens 11 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHSbV22jREBoTLvjXAxdfQaXizTjIz2YNmAC6ZrdeKNrkgInYVHft8mhsRBwc1pxqI-Lq3rUsm6ung49PFzJ78OAvj1DamTZ6HaPk_e82ob6ntr2QZZtI7er-iw3FHLAj8xQs--A=w426-h240-k-no,true,11 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:09.943Z,11 am–9 pm,11 am–9 pm,11 am–9 pm,9 am–9 pm,9 am–9 pm,11 am–9 pm,,,
https://www.google.com/maps/place/Bartlett+Tree+Experts/data=!4m7!3m6!1s0x808fa35eb7e66d01:0x25986c49ba7c92b9!8m2!3d37.3850706!4d-122.1885485!16s%2Fg%2F11h10zg9wv!19sChIJAW3mt16jj4ARuZJ8uklsmCU,Bartlett Tree Experts,4.4,27,Tree service,"1 Arastradero Rd, Portola Valley, CA 94028, United States","9RP6+2H Portola Valley, California, USA",https://www.bartlett.com/locations/palo-alto-ca.cfm,+1 650-326-8781,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGetC4Occrr1A-EeFitYKxeJu7LdLbf2bSVj6Lk4iu56wkyBEd6uxPsdMrtid5C8t1jN_qozaTQsbzCjnvvfkF6RJMwaJJsO5Yo59MqQJnVepx8LzSh48t5NKRUsyg9Z7RxQ28x=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:14.670Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/SummerWinds+Nursery/data=!4m7!3m6!1s0x808fba0d081be4a3:0xd851eab294496aee!8m2!3d37.4174578!4d-122.1035123!16s%2Fg%2F1tfgdgpx!19sChIJo-QbCA26j4AR7mpJlLLqUdg,SummerWinds Nursery,4.5,282,Plant nursery,"725 San Antonio Rd, Palo Alto, CA 94303, United States","CV8W+XH Palo Alto, California, USA",https://summerwindsnursery.com/,+1 650-493-5136,"Closed · Opens 9 am Wed

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBj3UQGSnMG9UappcYIzOfDr9Zk4zCPKH_yBsPyQh2fWbT6FN9QW8NXCT0jvkFcHzSgipyzcyGiuT53xZK-wws-9o6k_d_SFYe-q4gB-d1kumSXBK9NnRUjVatxaytGhFYvRCPkPM1OeA=w408-h287-k-no,true,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:19.523Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,,"Nursery outpost stocked with plants, as well as lawn & garden equipment & accessories.",
https://www.google.com/maps/place/The+Davey+Tree+Expert+Company/data=!4m7!3m6!1s0x808fa3359f15e76d:0x954b70b9864eee36!8m2!3d37.4838034!4d-122.1777899!16s%2Fg%2F1tx_6ln7!19sChIJbecVnzWjj4ARNu5OhrlwS5U,The Davey Tree Expert Company,4.8,49,Tree service,"2496 Bay Rd, Redwood City, CA 94063, United States","FRMC+GV Redwood City, California, USA",https://www.davey.com/residential-tree-services/local-offices/hamden-tree-service/?utm_source=gmb&utm_medium=organic&utm_campaign=rc_menlo_park,+1 650-646-7979,"Closed · Opens 8 am Wed

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAEkweo0j-6AK2wQMeL_ufZ2pHESvQweOvb5xeUgU6Cy2B3WQcRZLPs8RdCxU2ZOcCTlyjVvO3muG0UE2aK3YeiyatFRnWBaLe6xYjQRqpkIe-7DEA00JtAlJaMVsUEU4YARRPOg=w408-h573-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:24.442Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Merlos+Landscaping/data=!4m7!3m6!1s0x2e24bb444778aa63:0xc56b07ba3241156b!8m2!3d38.5690779!4d-121.372051!16s%2Fg%2F11shj42p55!19sChIJY6p4R0S7JC4RaxVBMroHa8U,Merlos Landscaping,5.0,4,Landscaper,,,http://merloslandscapingca.com/,+1 650-771-3088,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVhNbPhdbWy0pbQy6cescAcQANbhj3tQyaAfo9D4-IAiRQnyfuSIsxATW4RCw7tfkr4HEajhrd05sKZRcjquJTAieACxlppHEJwm00rRmY_iPbZtWbUU1WsBD3DGzGFZzSITKi=w408-h544-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:29.097Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,,,
https://www.google.com/maps/place/El+Palo+Alto+Tree+-+Namesake+Tree+of+City+of+Palo+Alto/data=!4m7!3m6!1s0x808fbb7cfaeab2f7:0xfa2de30142b25b03!8m2!3d37.4473095!4d-122.1701725!16s%2Fg%2F11vjqbypn6!19sChIJ97Lq-ny7j4ARA1uyQgHjLfo,El Palo Alto Tree - Namesake Tree of City of Palo Alto,3.0,3,Historical landmark,"El Palo Alto Park, 117 Palo Alto Ave, Palo Alto, CA 94301, United States","CRWH+WW Palo Alto, California, USA",https://en.wikipedia.org/wiki/El_Palo_Alto,,Closed · Opens 6 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFP1H87c33oVUA5Oyx-N2Za_sItQwY-Nizfj9sHoWX8SX2xWgsWLykVUnjkzofwQE9hrKfEJYtKXcABfKyfB_j1-V9_nQzzW9e9hVUlojPOCjBChumnIwabxvaTtzcSYEfIT5p3LVn0Llyr=w426-h240-k-no,false,6 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:34.074Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,,,
https://www.google.com/maps/place/Grassroots+Ecology/data=!4m7!3m6!1s0x808fb0283aaf2f99:0xeaaea4a18beb0817!8m2!3d37.4309139!4d-122.1033146!16s%2Fg%2F1tx8tfvy!19sChIJmS-vOiiwj4ARFwjri6Gkruo,Grassroots Ecology,4.8,4,Non-profit organization,"3921 E Bayshore Rd, Palo Alto, CA 94303, United States","CVJW+9M Palo Alto, California, USA",http://www.grassrootsecology.org/,+1 650-419-9880,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPOMeTZSdt_misFgD3UhBclAp-yU1TScj7k_kni8uN7WZoftHiHhvsArNcE3xnp8WUHkuXG6NlrGsfoYAObVKdEtDGV-XkkGbyioLqIjB5elyvcDiU0ooJQCnuydSUVCq3x4w_Kw=w408-h306-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:39.016Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Brothers+Services+Tree+Care+Inc/data=!4m7!3m6!1s0x808fa3732a5df4bd:0xad4b3aeda1754bb2!8m2!3d37.4762224!4d-122.2187501!16s%2Fg%2F1tdk0trw!19sChIJvfRdKnOjj4ARskt1oe06S60,Brothers Services Tree Care Inc,4.9,45,Tree service,"1336 Hancock St, Redwood City, CA 94061, United States","FQGJ+FF Redwood City, California, USA",http://www.brothers-services.com/,+1 650-996-0360,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoGFaUk1hbw_yeL7N3IEZCyjSIqPQkPTVOUJsfwbCMW5-S3uVEU4gmdDln23FN9uz7Yez1GYD81QZLUiAjs0q4XqO7arbmvyRblOqHRl__80e_6Ori6ACSzd9MihlKW-ij2IGWYA=w408-h544-k-no,true,8:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:43.861Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,
https://www.google.com/maps/place/Yellowsack/data=!4m7!3m6!1s0x808f7fe9a765ee47:0x105019e2cc1c7cff!8m2!3d37.4510686!4d-122.1205824!16s%2Fg%2F11h1zx0vk6!19sChIJR-5lp-l_j4AR_3wczOIZUBA,Yellowsack,5.0,1491,Waste management service,"2100 Geng Rd Suit 210, Palo Alto, CA 94303, United States","FV2H+CQ Palo Alto, California, USA",https://yellowsack.com/,+1 833-393-5569,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfe8ID32yuCxKScxlYGwRt17vwvX_7AQanx1djobOrmJqbvwnBUJYw6gNOWysYA9KVSwbF5phxNV4NnK4hpRGbhlqMPtNCZq1b3qk1rJmIVRI0LUEbqyqAUGG-nS6cfQfzxjMlOA=w549-h240-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:48.752Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,10 am–2:30 pm,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/Rodriguez+Tree+Service/data=!4m7!3m6!1s0x808fa230ac428935:0x24532ae18e9ef2bd!8m2!3d37.3011279!4d-121.8981775!16s%2Fg%2F11c57yjknq!19sChIJNYlCrDCij4ARvfKejuEqUyQ,Rodriguez Tree Service,5.0,154,Tree service,,,http://www.treeservicesancarlos.com/,+1 650-540-2832,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1fvXtiSaYRm6X7vNEQ_NlJXoSweGgwVHPgWZcqXiFUn-4C-Ga0UPxFv8JMHRWOqYcsk38Vd-ATt_bVv4Y1WdNoN1Rb8Nrsxy5IirRapVta3GMFYjjqr_1Hg7CmWtERAP7NPBgO8gV8WQ=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:53.624Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/JJI+Tree+Service/data=!4m7!3m6!1s0x8536e90df6cdcc17:0x735b13d464aac474!8m2!3d37.422417!4d-122.1930101!16s%2Fg%2F11tk629syb!19sChIJF8zN9g3pNoURdMSqZNQTW3M,JJI Tree Service,4.9,23,Tree service,,,http://jjitrees.com/,+1 650-722-4352,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfU5FO9OPHPn3w_hUB4YH6yhMvKWlrKTC4f1B-pnIo00l2geSe_M9N8Eh-spMFyBB6O9KjRaN3yzIGP3nkWO5FLwj10pS3n9F-1drxKz7d25K3Eiat2rjKHz2-9U8pRrHLjfr2BA=w408-h541-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:10:58.674Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Ergeon/data=!4m7!3m6!1s0x808fbbcd309c2f81:0x571605dc2e407b2e!8m2!3d37.4451837!4d-122.1539121!16s%2Fg%2F11gl10rr9_!19sChIJgS-cMM27j4ARLntALtwFFlc,Ergeon,4.7,144,Fence contractor,"905 Cowper St, Palo Alto, CA 94301, United States","CRWW+3C Palo Alto, California, USA",https://www.ergeon.com/fences/cities/santa-clara-county-palo-alto-ca?utm_source=google&utm_medium=website&utm_campaign=GMB-brand&utm_location=palo-alto,+1 650-885-9429,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-3ScXZv2VxSd1mzTRWnAy5wMsuCcfFktAsWKRl00pA2vAo0fQAfK3jbFUxUgvN4ui0gsYd-qyOLWZPk2hz7bjS5w6Jj5bfGREQ5yAexjpM6co4UOGPknhLpHcd9-24B4KdDXt14-S7uEk=w408-h544-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:11:03.460Z,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–6 pm,10 am–3 pm,8 am–8 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Wilson+Tree+Service/data=!4m7!3m6!1s0x808e33e930d5bba9:0x7255825ca3b4b987!8m2!3d37.3184343!4d-121.8710168!16s%2Fg%2F11n9dbwm6z!19sChIJqbvVMOkzjoARh7m0o1yCVXI,Wilson Tree Service,5.0,12,Tree service,"205 E Alma Ave, San Jose, CA 95112, United States","849H+9H San Jose, California, USA",https://www.wilsontreeservicesj.com/,+1 408-754-7223,"Closed · Opens 8 am Wed

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMPx1mE0rki9S6LKyBUSGWb6VFd20nlG6l-supRCXMDmtIynP9iMsik3avu7_2ulMuIqv7X5Xms8qDSoBvWqvupW3Xuo8wDHDbZVi5c_aP45HLm30bJcrdO4XPT5SYBOFtKCsY-1i0ldJj=w408-h544-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:11:08.378Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,9 am–5 pm,8 am–6 pm,,,
https://www.google.com/maps/place/S.P.+McClenahan+Company/data=!4m7!3m6!1s0x808fa5585ef16b77:0x2e1af8a5770d4ce7!8m2!3d37.3850601!4d-122.1885191!16s%2Fg%2F1wbry026!19sChIJd2vxXlilj4AR50wNd6X4Gi4,S.P. McClenahan Company,4.1,22,Tree service,"1 Arastradero Rd, Portola Valley, CA 94028, United States","9RP6+2H Portola Valley, California, USA",http://www.spmcclenahan.com/,+1 650-326-8781,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE28mUqVsb7RmpNTCuxU6PhZWMlU3eKBiWt5VRuxoS1l_vWLSBBevYXfCyWJJulfh5x8EeQYcT6N1CrP9zZGHpBcC1NTMsOJc5n4jBWHs2xKmGVsprAT4OC8YkTwD4JpEF2RAuS=w408-h725-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:11:13.400Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/CF+Design/data=!4m7!3m6!1s0xa7ed726cb0510767:0xb58de66637c603db!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11y_2g6mns!19sChIJZwdRsGxy7acR2wPGN2bmjbU,CF Design,5.0,15,Carpenter,,,https://cf.design/,+1 650-521-7269,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGi0JJROvpA4PCukL9TbCIo1zzKzl7kIa7Fvc417JcHFh-uqlzM8IFTmT4S5DRRHaVyRgCfvupasvH5OHAAnzSxXf-PocC-In8_PFEK0GNTIvDLCO5toEIzN5PFfhkcVyZG3i2EGyRHzWg=w408-h544-k-no,true,8 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:11:18.145Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–5 pm,9 am–5 pm,8 am–7 pm,,,
https://www.google.com/maps/place/JG+Universal+Landscape+Inc./data=!4m7!3m6!1s0x808fbb9f8f7bd64b:0x85d00bc8d90cbf85!8m2!3d37.46027!4d-122.127086!16s%2Fg%2F1tgq6wyj!19sChIJS9Z7j5-7j4ARhb8M2cgL0IU,JG Universal Landscape Inc.,4.8,9,Landscaper,"340 Larkspur Dr, East Palo Alto, CA 94303, United States","FV6F+45 East Palo Alto, California, USA",http://www.jguniversal.com/,+1 650-814-7509,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJ3wi9s-rFMCDeSoOiMKvHc9JaSDM773iJF2iLjMSo4X7XAHrjsRLWIMK0N5wFd4Il9GoscjOSKz2eu1bczJ1hk2_MOuaIgQa9fep3TbozJmfwcQ_By9ZF42ECvKg6epprSCUp=w408-h306-k-no,true,,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:11:21.090Z,,,,,,,,,
"https://www.google.com/maps/place/Lopez+Landscaping+LLC/@37.4572767,-122.1264088,17z/data=!3m1!4b1!4m6!3m5!1s0x808fbbb736e0ec9d:0xd8833f889ebd62b8!8m2!3d37.4572767!4d-122.1264088!16s%2Fg%2F11z5ysrdjj",Lopez Landscaping LLC,,,Landscaper,"1227 Camellia Dr, East Palo Alto, CA 94303, United States","FV4F+WC East Palo Alto, California, USA",,+1 650-642-4657,"Closed · Opens 8 pm Wed

Updated by this business 1 week ago",,true,8 pm–12 am,"https://www.google.com/maps/search/tree+service+businesses+in+Palo+Alto+San+Jose+CA/@37.4418834,-122.1430195,14z",2026-04-29T05:11:27.672Z,8 am–6 pm,12 am–6 pm,8 am–6 pm,8 am–4 pm,8 am–2 pm,8 am–6 pm,,,
https://www.google.com/maps/place/2Green+Landscaping+%26+Maintenance/data=!4m7!3m6!1s0x808fcb39b021cde5:0x5f9471732266a5f6!8m2!3d37.3908636!4d-122.0007534!16s%2Fg%2F11rb5_55fn!19sChIJ5c0hsDnLj4AR9qVmInNxlF8,2Green Landscaping & Maintenance,5.0,2,Landscaper,"741 San Simeon St, Sunnyvale, CA 94085, United States","9XRX+8M Sunnyvale, California, USA",https://2greenlandscapingandmaintenance.com/,+1 408-597-6991,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHu2Sabz_yBoMM30evhwO41ukDeySqmBCGOUv_ViSOU9tsuKDABhb9cMGVCdgcJm8ne0WjTLS8brTJaiuAXL3KNwJssRkEyej-0HRFJ3UfmS8vN_NH6ys4UX43wWQSXaw8GLdveHGunQRc0=w408-h544-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sunnyvale+San+Jose+CA/@37.36883,-122.0363496,14z",2026-04-29T05:12:03.592Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,,,
https://www.google.com/maps/place/Landscape+Therapist+Inc./data=!4m7!3m6!1s0x808fb5dce55af74f:0x4161f5201e7a4118!8m2!3d37.3500844!4d-122.0129323!16s%2Fg%2F1tdpgfg2!19sChIJT_da5dy1j4ARGEF6HiD1YUE,Landscape Therapist Inc.,4.4,8,Landscaper,"1358 Hampton Dr, Sunnyvale, CA 94087, United States","9X2P+2R Sunnyvale, California, USA",http://landscapetherapist.com/,+1 650-218-5296,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEG5ay1-lkC7_KnLT1HMfYHM2JFArWfAsrvf3jE2AUsYP2EindJUwwVWaf_PFmji6n6iJbmFZDdBAgaowkNf1A5ClUYWW3J2KXbMR5377lFtJIw_ISB3KJU1DrKolznQgwar-ip=w408-h306-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sunnyvale+San+Jose+CA/@37.36883,-122.0363496,14z",2026-04-29T05:12:08.635Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,9 am–5 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Green+Tree+Household+Services/data=!4m7!3m6!1s0x808fb5a1bc943f4d:0x9788445c23c9b58b!8m2!3d37.3498929!4d-122.01824!16s%2Fg%2F11hjx70ln9!19sChIJTT-UvKG1j4ARi7XJI1xEiJc,Green Tree Household Services,4.9,52,Air conditioning repair service,"1363 Lillian Ave, Sunnyvale, CA 94087, United States","8XXJ+XP Sunnyvale, California, USA",,+1 408-676-2266,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1ZxrVyQUkTNyYcYd3-SlLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.54428&pitch=0&thumbfov=100,true,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sunnyvale+San+Jose+CA/@37.36883,-122.0363496,14z",2026-04-29T05:12:13.765Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Blue+Hibiscus+Gardens/data=!4m7!3m6!1s0x808fb645a4a9d509:0x4669ac8e18f250f2!8m2!3d37.2136559!4d-121.7187246!16s%2Fg%2F11clsr0k88!19sChIJCdWppEW2j4AR8lDyGI6saUY,Blue Hibiscus Gardens,5.0,12,Landscape designer,,,http://www.bluehibiscusgardens.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12882778362461140752,+1 408-905-9815,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGc6wtppzz7xt2PwafvwJelltkvvoJ5ghWYiNcnOw_uBBAQh_7DRNjvuf4dJWON2kotYepjLqjgOTo2U3TH0i5z9rJCLelpJeLWdq5sRi4fE1Vm42idRdl_MLY5G8VMohnlaT9ZIg=w408-h306-k-no,true,10 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sunnyvale+San+Jose+CA/@37.36883,-122.0363496,14z",2026-04-29T05:12:18.784Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,,,
https://www.google.com/maps/place/Quick+Loaders+-+Junk+Removal+Sunnyvale/data=!4m7!3m6!1s0x44bce58f545afdff:0xcf4a1beebb4fccce!8m2!3d37.377369!4d-122.0297156!16s%2Fg%2F11s97bj83r!19sChIJ__1aVI_lvEQRzsxPu-4bSs8,Quick Loaders - Junk Removal Sunnyvale,5.0,71,Garbage collection service,"100 S Murphy Ave, Sunnyvale, CA 94086, United States","9XGC+W4 Sunnyvale, California, USA",http://www.quickloaders.com/,+1 650-668-5865,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETitEh2Nk21gnYlhqESiAnoFX7g7NvTRTWnTBjd1MXe8deR628Egc2vH6_rNv9X8G7zTLAT7G_zzEJQfxixdPLHfqd-mQj5QadRMPddpALKJOzjbBsI4mtgRYaF2RTQqSLkdBB=w408-h306-k-no,true,,"https://www.google.com/maps/search/tree+service+businesses+in+Sunnyvale+San+Jose+CA/@37.36883,-122.0363496,14z",2026-04-29T05:12:23.636Z,,,,,,,Identifies as Asian-owned,,
https://www.google.com/maps/place/Sunnyvale+Solid+Waste+Management/data=!4m7!3m6!1s0x808fb6601048aa95:0x271920daa81984c!8m2!3d37.3714535!4d-122.0373673!16s%2Fg%2F1th8258k!19sChIJlapIEGC2j4ARTJiBqg2ScQI,Sunnyvale Solid Waste Management,5.0,1,Waste management service,"456 W Olive Ave, Sunnyvale, CA 94086, United States","9XC7+H3 Sunnyvale, California, USA",https://www.sunnyvale.ca.gov/homes-streets-and-property/recycling-and-garbage,+1 408-730-7400,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jan9ta-L7EK1VlHxuAtskQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.2192&pitch=0&thumbfov=100,false,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sunnyvale+San+Jose+CA/@37.36883,-122.0363496,14z",2026-04-29T05:12:28.314Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Life+Tree+Wellness+Center/data=!4m7!3m6!1s0x808fb7d240ec0749:0xa1e32e61b584a40f!8m2!3d37.3717447!4d-122.0456118!16s%2Fg%2F11mhr1ghk7!19sChIJSQfsQNK3j4ARD6SEtWEu46E,Life Tree Wellness Center,4.7,35,Oriental medicine clinic,"939 W El Camino Real # 109, Sunnyvale, CA 94087, United States","9XC3+MQ Sunnyvale, California, USA",https://lifetreewellnesscenter.com/,+1 669-254-8202,Closed · Opens 10 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuXtKpGujrHc6k5wfyoCjnqhXDWzrcRwDByMYMuwJQHdpKKM2_828d63js5tW7-5LJ5vHwKOHIoZBvj9tzWAfeq9Jcp1wYJL2550yPVFUhZRY1p-8hBeXEohBeulSHwt6olBkTtw=w426-h240-k-no,true,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Sunnyvale+San+Jose+CA/@37.36883,-122.0363496,14z",2026-04-29T05:12:33.196Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,10 am–5 pm,Closed,,,
