placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/509+Falls+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x8858313f59242917:0x5cf6315f4d92dbfd!8m2!3d34.845506!4d-82.3994531!16s%2Fg%2F11wpl37xwx!19sChIJFykkWT8xWIgR_duSTV8x9lw,509 Falls Lot (Southern Valet),,,Parking lot,"509 Falls St, Greenville, SC 29601, United States","RJW2+66 Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rtrDRybdHtdW-FYgD4W5qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.05104&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:44.610Z,,,
https://www.google.com/maps/place/Grand+Bohemian+Parking+%28Southern+Valet%29/data=!4m7!3m6!1s0x8858312b79ec4791:0x4b6293b3ea121699!8m2!3d34.8443597!4d-82.3998026!16s%2Fg%2F11lv_34tbs!19sChIJkUfseSsxWIgRmRYS6rOTYks,Grand Bohemian Parking (Southern Valet),,,Valet parking service,"44 E Camperdown Way, Greenville, SC 29601, United States","RJV2+P3 Greenville, South Carolina, USA",https://www.propark.com/,+1 864-248-6209,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jW3JjPB1TtDBHA97RBWEGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.61497&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:49.451Z,,,
https://www.google.com/maps/place/325+Augusta+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x88583115208d1df5:0xaa45e8b4e1e14138!8m2!3d34.8401557!4d-82.4061221!16s%2Fg%2F11wpl11345!19sChIJ9R2NIBUxWIgROEHh4bToRao,325 Augusta Lot (Southern Valet),,,Parking lot,"325 Augusta St, Greenville, SC 29601, United States","RHRV+3H Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MBToAzOX0W1TcjEJ2Q0wYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.932236&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:54.599Z,,,
https://www.google.com/maps/place/Hughes+Commercial+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x8858312b05293ff9:0x5a840167f413169b!8m2!3d34.846723!4d-82.398839!16s%2Fg%2F11wpl2sf8s!19sChIJ-T8pBSsxWIgRmxYT9GcBhFo,Hughes Commercial Lot (Southern Valet),,,Parking lot,"108 E Broad St, Greenville, SC 29601, United States","RJW2+MF Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=poAFOkU4iJMVF19PseN7bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.73783&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:59.376Z,,,
https://www.google.com/maps/place/Centre+Stage+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x8858319dd7206e0d:0x386f82a0d1227946!8m2!3d34.849086!4d-82.4025489!16s%2Fg%2F11lv_3yl9t!19sChIJDW4g150xWIgRRnki0aCCbzg,Centre Stage Lot (Southern Valet),,,Parking lot,"421 River St, Greenville, SC 29601, United States","RHXW+JX Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N6iSifnYDNfKwV-tsvL10g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.59537&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:04.275Z,,,
https://www.google.com/maps/place/108+Broad+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x8858313fe529b765:0x46e2feddf3a91b0d!8m2!3d34.846723!4d-82.398839!16s%2Fg%2F11wh315vc7!19sChIJZbcp5T8xWIgRDRup893-4kY,108 Broad Lot (Southern Valet),,,Parking lot,"108 E Broad St, Greenville, SC 29601, United States","RJW2+MF Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=poAFOkU4iJMVF19PseN7bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.73783&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:09.232Z,,,
https://www.google.com/maps/place/101+W+Camperdown+Way+Parking/data=!4m7!3m6!1s0x885831ccb19263eb:0xab720e829a8cf0b4!8m2!3d34.8460878!4d-82.4040684!16s%2Fg%2F11tjbvsgt0!19sChIJ62OSscwxWIgRtPCMmoIOcqs,101 W Camperdown Way Parking,,,Parking lot,"101 W Camperdown Way, Greenville, SC 29601, United States","RHWW+C9 Greenville, South Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gNfTYEK5MEruMYqZSklVvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.63897&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:12.016Z,,,
https://www.google.com/maps/place/Southern+Valet+%26+Transportation+Greenville/data=!4m7!3m6!1s0x88582e171cac9803:0x2c10423f9712f719!8m2!3d34.8570912!4d-82.3877557!16s%2Fg%2F11bzrq0f0v!19sChIJA5isHBcuWIgRGfcSlz9CECw,Southern Valet & Transportation Greenville,4.6,24,Transportation service,"916 N Church St, Greenville, SC 29601, United States","VJ46+RV Greenville, South Carolina, USA",http://southernvalet.com/,+1 864-248-6209,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyszZAHrtnjhd20-cIa3xsYfdNhLybulwa2R8ckesL6-9sZ1pWX7g3yyOWyDfzQaVcgPs7vqtj3jS3Jg829bMjWEFixn0b9breG05vCMLdOU0ui3S7641itXr0liNlrwnBeTK_CRQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:17.354Z,,,
https://www.google.com/maps/place/129+Rhett+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x885831a13d877013:0x373fe2a51e8481b6!8m2!3d34.8454714!4d-82.4038683!16s%2Fg%2F11wh327n82!19sChIJE3CHPaExWIgRtoGEHqXiPzc,129 Rhett Lot (Southern Valet),,,Parking lot,"129 Rhett St, Greenville, SC 29601, United States","RHWW+5F Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D9iG4l-VVguRB2Q-fHarbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.918324&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:22.109Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x885831553bc7ac81:0xb0886280d7a66cb7!8m2!3d34.8452488!4d-82.4066381!16s%2Fg%2F11vx7ks8_n!19sChIJgazHO1UxWIgRt2ym14BiiLA,parkingmgt.com,,,Parking lot,"101 Oneal St, Greenville, SC 29601, United States","RHWV+38 Greenville, South Carolina, USA",https://parkingmgt.com/101-oneal-street-greenville/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AEfEwPM5hYkxWc09VHjNqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.75665&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:26.942Z,,,
https://www.google.com/maps/place/113+Augusta+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x8858311286b14f2b:0xff2f737f30ec9b35!8m2!3d34.8425996!4d-82.4053577!16s%2Fg%2F11lvz_nkr8!19sChIJK0-xhhIxWIgRNZvsMH9zL_8,113 Augusta Lot (Southern Valet),,,Parking lot,"113 Augusta St, Greenville, SC 29601, United States","RHVV+2V Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J0bewiVeXK7uPMW9XA6Lfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.61009&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:31.768Z,,,
https://www.google.com/maps/place/Soby%27s+Lot+1+%28Southern+Valet%29/data=!4m7!3m6!1s0x885831f786ae605b:0xfd462bdaadfe041!8m2!3d34.8483544!4d-82.3998812!16s%2Fg%2F11y90yns2_!19sChIJW2CuhvcxWIgRQeDfqr1i1A8,Soby's Lot 1 (Southern Valet),,,Parking lot,"20 E Court St, Greenville, SC 29601, United States","RJX2+82 Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_d-Zj62PWmTUuzrepeQVOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.82133&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:36.705Z,,,
https://www.google.com/maps/place/Hyatt+Regency+Greenville/data=!4m10!3m9!1s0x885831d1b8140f45:0x2ee0f9a3d4b6653e!5m2!4m1!1i2!8m2!3d34.8531913!4d-82.3973159!16s%2Fg%2F1tppsp9v!19sChIJRQ8UuNExWIgRPmW21KP54C4,Hyatt Regency Greenville,4.4,3332,,"220 N Main St, Greenville, SC 29601, United States","VJ33+73 Greenville, South Carolina, USA",https://www.hyatt.com/hyatt-regency/en-US/gsprg-hyatt-regency-greenville?src=corp_lclb_google_seo_gsprg&utm_source=google&utm_medium=organic&utm_campaign=lmr,+1 864-235-1234,,https://lh3.googleusercontent.com/p/AF1QipNkG6ydNM6L3euX6QgSUgSosucstuF8z_Fxsi3b=w719-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:40.126Z,,,
https://www.google.com/maps/place/Harper+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x8858314dfe44550d:0x1d4c2e37bef87e37!8m2!3d34.8487046!4d-82.4012422!16s%2Fg%2F11wnf75rql!19sChIJDVVE_k0xWIgRN374vjcuTB0,Harper Lot (Southern Valet),,,Parking lot,"35 W Court St, Greenville, SC 29601, United States","RHXX+FG Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZtvbuLDHCb87mbURYxEhsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.750175&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:45.445Z,,,
https://www.google.com/maps/place/126+E.+Court+St.+Parking/data=!4m7!3m6!1s0x885831cd8117a2ed:0xf3ecedde181f7df7!8m2!3d34.8484189!4d-82.3996406!16s%2Fg%2F11f_p33m2t!19sChIJ7aIXgc0xWIgR930fGN7t7PM,126 E. Court St. Parking,,,Parking lot,"126 E Court St, Greenville, SC 29601, United States","RJX2+94 Greenville, South Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwpIo5X40U_htUigxbMoLlGhlzPAT-dxV4ByYt6n3JA5HWogjSpfPWi-1qWabecKiGYNZf2vDk7apSal2oRI5m_z6Og9KuULRLWoCNOUSzMKCgvUHZLPuB2_2bI6dZ6qlBPKKFe=w408-h541-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:48.276Z,,,
https://www.google.com/maps/place/Riverwalk+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x88583101096ded13:0x12c4b7b421fea57f!8m2!3d34.8459416!4d-82.4034447!16s%2Fg%2F11lv_4t7p_!19sChIJE-1tCQExWIgRf6X-IbS3xBI,Riverwalk Lot (Southern Valet),,,Parking lot,"101 Falls Park Dr, Greenville, SC 29601, United States","RHWW+9J Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tpFtBvts3V8CD69XSLHpJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=159.34534&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:53.105Z,,,
https://www.google.com/maps/place/Soby%27s+Lot+2+%28Southern+Valet%29/data=!4m7!3m6!1s0x88583106ca373c83:0xacc977305d24c07b!8m2!3d34.8479343!4d-82.4002676!16s%2Fg%2F11wqxyfc_r!19sChIJgzw3ygYxWIgRe8AkXTB3yaw,Soby's Lot 2 (Southern Valet),,,Parking lot,"265 S Main St, Greenville, SC 29601, United States","RHXX+5V Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L1DfNjsxsmc-7HbrWaTc4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.035147&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:00:57.896Z,,,
https://www.google.com/maps/place/Children%27s+Theater+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x885831dd91cb50f1:0xf957b765e45c56a0!8m2!3d34.8420778!4d-82.4058163!16s%2Fg%2F11wpl5sj02!19sChIJ8VDLkd0xWIgRoFZc5GW3V_k,Children's Theater Lot (Southern Valet),,,Parking lot,"153 Augusta St, Greenville, SC 29601, United States","RHRV+RM Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I5OOnzUfbywcqNov6DR22Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.89106&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:02.878Z,,,
https://www.google.com/maps/place/Hyatt+Place+Greenville+Downtown/data=!4m10!3m9!1s0x885831d2c03b5f93:0x81f3ec3d3f54deb!5m2!4m1!1i2!8m2!3d34.8467407!4d-82.3980789!16s%2Fg%2F11f6nydlf9!19sChIJk187wNIxWIgR603108M-Hwg,Hyatt Place Greenville Downtown,4.4,622,,"128 E Broad St, Greenville, SC 29601, United States","RJW2+MQ Greenville, South Carolina, USA",https://www.hyatt.com/hyatt-place/en-US/gspzg-hyatt-place-greenville-downtown?src=corp_lclb_google_seo_gspzg&utm_source=google&utm_medium=organic&utm_campaign=lmr,+1 864-720-2700,,https://lh3.googleusercontent.com/p/AF1QipNzs-agKqLVsYVBixCdlcFmMi6fAefkh6p4ygva=w408-h274-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:06.073Z,,,
"https://www.google.com/maps/place/Grand+Bohemian+Lodge+Greenville,+Autograph+Collection/data=!4m10!3m9!1s0x8858311f1fb0c703:0xd5cd319efeacdde2!5m2!4m1!1i2!8m2!3d34.8443597!4d-82.3998026!16s%2Fg%2F11n6bxlc4q!19sChIJA8ewHx8xWIgR4t2s_p4xzdU","Grand Bohemian Lodge Greenville, Autograph Collection",4.6,1068,,"44 E Camperdown Way, Greenville, SC 29601, United States","RJV2+P3 Greenville, South Carolina, USA",https://www.marriott.com/en-us/hotels/gspak-grand-bohemian-lodge-greenville-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 864-520-5300,,https://lh3.googleusercontent.com/p/AF1QipOBzMgvAiMdYLs8GDTg-lOJuVYokczcTYC7Nftx=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:09.265Z,,,
https://www.google.com/maps/place/SpringHill+Suites+by+Marriott+Greenville+Downtown/data=!4m10!3m9!1s0x8858318b0b8834a3:0xdbd9076e12dcd1e4!5m2!4m1!1i2!8m2!3d34.849721!4d-82.3970246!16s%2Fg%2F11gmb9sgqj!19sChIJozSIC4sxWIgR5NHcEm4H2ds,SpringHill Suites by Marriott Greenville Downtown,4.6,666,,"200 E Washington St, Greenville, SC 29601, United States","RJX3+V5 Greenville, South Carolina, USA",https://www.marriott.com/en-us/hotels/gspgs-springhill-suites-greenville-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 864-720-2901,,https://lh3.googleusercontent.com/p/AF1QipNZ9X-7A65yhapOuuCklaUCCFxZidJ34i391ram=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:12.523Z,,,
https://www.google.com/maps/place/AC+Hotel+Greenville/data=!4m10!3m9!1s0x885831cd3f7bfa9d:0x9c473f3de767ba71!5m2!4m1!1i2!8m2!3d34.846748!4d-82.4003185!16s%2Fg%2F11k_qb0zv0!19sChIJnfp7P80xWIgRcbpn5z0_R5w,AC Hotel Greenville,4.3,491,,"315 S Main St, Greenville, SC 29601, United States","RHWX+MV Greenville, South Carolina, USA",https://www.marriott.com/en-us/hotels/gspac-ac-hotel-greenville/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 864-720-2950,,https://lh3.googleusercontent.com/p/AF1QipOOUlJGgznejb20yn6JCp2e_X-wib-dlXLLFGlY=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:15.783Z,,,
"https://www.google.com/maps/place/The+Westin+Poinsett,+Greenville/data=!4m10!3m9!1s0x885831cdbfd372af:0x41f4555a8c735be2!5m2!4m1!1i2!8m2!3d34.8489652!4d-82.4001123!16s%2Fm%2F010gqv2m!19sChIJr3LTv80xWIgR4ltzjFpV9EE","The Westin Poinsett, Greenville",4.5,1683,,"120 S Main St, Greenville, SC 29601, United States","RHXX+HX Greenville, South Carolina, USA",https://www.marriott.com/en-us/hotels/gspwi-the-westin-poinsett-greenville/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 864-421-9700,,https://lh3.googleusercontent.com/p/AF1QipOsMh7IPqBS5N7ADiQS3YniQ-cia6u0u7O52Dka=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:18.846Z,,,
https://www.google.com/maps/place/Hampton+Inn+%26+Suites+Greenville-Downtown-RiverPlace/data=!4m10!3m9!1s0x885831cca2d56401:0x782678ba5220ef7f!5m2!4m1!1i2!8m2!3d34.8464862!4d-82.4027433!16s%2Fg%2F1w2y_4ss!19sChIJAWTVoswxWIgRf-8gUrp4Jng,Hampton Inn & Suites Greenville-Downtown-RiverPlace,4.6,953,,"171 Riverplace, Greenville, SC 29601, United States","RHWW+HW Greenville, South Carolina, USA",https://www.hilton.com/en/hotels/gspdthx-hampton-suites-greenville-downtown-riverplace/?SEO_id=GMB-AMER-HX-GSPDTHX&y_source=1_MjA4MjYzNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 864-271-8700,,https://lh3.googleusercontent.com/p/AF1QipOV6iYpfDi8i26jCU-Tzoc4rYqtyWBYvo8hGG-A=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:22.397Z,,,
https://www.google.com/maps/place/Residence+Inn+by+Marriott+Greenville+Downtown/data=!4m10!3m9!1s0x885831d236b36eab:0x34f15b1d29336c1d!5m2!4m1!1i2!8m2!3d34.8497787!4d-82.3970908!16s%2Fg%2F11gwl9hn64!19sChIJq26zNtIxWIgRHWwzKR1b8TQ,Residence Inn by Marriott Greenville Downtown,4.5,366,,"200 E Washington St, Greenville, SC 29601, United States","RJX3+W5 Greenville, South Carolina, USA",https://www.marriott.com/en-us/hotels/gspgr-residence-inn-greenville-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 864-720-2900,,https://lh3.googleusercontent.com/p/AF1QipOVkteaiMfS5eXehJ_IMRnBIlfnDkGZ5kpBstar=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:25.893Z,,,
https://www.google.com/maps/place/Camperdown+Plaza/data=!4m7!3m6!1s0x8858314d9aecef1d:0x487ead1324a9497a!8m2!3d34.8463872!4d-82.3999333!16s%2Fg%2F11pw_hqqjx!19sChIJHe_smk0xWIgRekmpJBOtfkg,Camperdown Plaza,4.8,83,Event venue,"20 E Broad St, Greenville, SC 29601, United States","RJW2+H2 Greenville, South Carolina, USA",https://www.camperdowngreenville.com/,+1 864-549-0009,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwFTpUx04XoaQenypyeS6r0Z2tXkBHEtmR7_jGy5Hh6EM74sgBHMVb-c2EYjnhyzQiXN7LGcvJrhTZg5PYomliBKT7IDCIBGMWySlWfsSNEEb7WmoueyafhGDcUFRLHsaSn8fZJ-A=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T19:01:30.945Z,,,
