placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/Poor+Boys+Truck+Repair+%26+Towing/data=!4m7!3m6!1s0x886d7bcdcda0acb9:0xc60028b79cdea762!8m2!3d39.448907!4d-87.3908038!16s%2Fg%2F11j59wh9z1!19sChIJuaygzc17bYgRYqfenLcoAMY,Poor Boys Truck Repair & Towing,4.6,44,Truck repair shop,"1698 Hulman St, Terre Haute, IN 47802, United States","CJX5+HM Terre Haute, Indiana, USA",https://poorboystruckrepairin.com/,+1 812-460-8697,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweox8DljfAtZqzqFzyskgyJziG0DvwsIpjfSfFMzHeKv6xUFmeqtw-wy-xAe7nd9EUiBQv22mdH4Cxgu17V2EZPOHAwiShzjB670zFF9K4hB8CGDZc-0k4OAGMCIzpFbkjyr6bh2BJNPakc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:06.077Z,,
https://www.google.com/maps/place/Don%27s+Service+Center/data=!4m7!3m6!1s0x886d651b5e75f313:0xef6b52cf16a54!8m2!3d39.4881451!4d-87.4152296!16s%2Fg%2F1th643g1!19sChIJE_N1XhtlbYgRVGrxLLX2DgA,Don's Service Center,4.8,737,Auto repair shop,"1839 Woodlawn Ave, Terre Haute, IN 47804, United States","FHQM+7W Terre Haute, Indiana, USA",https://www.donsservicecenter.com/,+1 812-200-0198,"Open · Closes 5:30 pm

Confirmed by this business 6 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo3p_BQ4ndIPLf1hPsjy3uyGN4aFcLKReRnF324MMoJpd-QLi8_ub4VXwwoOONF2_ixxb5BntVgAYgPraphVN7-hfdyH_2NCYHrlmZAbwUEvXwmPMtzelkmVZfuVyArv9GjkHI=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:11.440Z,,
https://www.google.com/maps/place/Rite-Way+Auto+Repair/data=!4m7!3m6!1s0x886d65eaf7850cff:0xdd4af7f1ae4de0b8!8m2!3d39.4686777!4d-87.3902822!16s%2Fg%2F11hync9b44!19sChIJ_wyF9-plbYgRuOBNrvH3St0,Rite-Way Auto Repair,3.9,95,Auto repair shop,"1701 Wabash Ave, Terre Haute, IN 47807, United States","FJ95+FV Terre Haute, Indiana, USA",https://ritewayautorepair.com/,+1 812-917-0077,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJYpFgDyS-5egnWUUYnDtGzUkxnsrP1YAecyL8irpoyqOWp0TtnIEAR-M9gRToqbAIXg1cu2kvqdNJU88HN8SHAWTfLViBCms8DsCzmALlKzgHHpp9lBwCFhpIUqBBWMsSgs4=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:16.658Z,,
https://www.google.com/maps/place/25th+St+Tire+And+Brake+Shop/data=!4m7!3m6!1s0x886d6f8ae7bc2ccb:0xe76017fd691f0b8b!8m2!3d39.4790074!4d-87.3791121!16s%2Fg%2F11f8kqgck9!19sChIJyyy854pvbYgRiwsfaf0XYOc,25th St Tire And Brake Shop,4.3,6,Auto repair shop,"2nd Ave, Terre Haute, IN 47807, United States","FJHC+J9 Terre Haute, Indiana, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GCSJIeJl3JC9OBf-ystgew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.69211&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:19.630Z,,
https://www.google.com/maps/place/Take+5+Oil+Change/data=!4m7!3m6!1s0x886d7b817d7b1b25:0x168006a3a47cefd!8m2!3d39.450762!4d-87.4134999!16s%2Fg%2F11rxx6rg8z!19sChIJJRt7fYF7bYgR_c5HOmoAaAE,Take 5 Oil Change,4.9,8925,Oil change service,"1500 S 3rd St, Terre Haute, IN 47802, United States","FH2P+8J Terre Haute, Indiana, USA",https://www.take5.com/locations/oil-change/indiana/terre-haute/31434/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,+1 930-666-0145,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodaCw7QDAPZq8Qz3QZDs9yKjn7U0JKwiVF0agGIxHnKmfeQPuk7mwkmidTu9-PLivjffozfSiYQlgDJDLclwnrWJ8W3CfGnpXR5OEGsKbgzFTvU4HU9Pm3rHeAyjzo4UDHp4U0=w679-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:24.735Z,,
https://www.google.com/maps/place/Tire+Barn+Warehouse/data=!4m7!3m6!1s0x886d7a56867e67cf:0xb284f6784496af92!8m2!3d39.4132884!4d-87.4156874!16s%2Fg%2F1tk8pbgc!19sChIJz2d-hlZ6bYgRkq-WRHj2hLI,Tire Barn Warehouse,4.3,1236,Tire shop,"4423 US-41, Terre Haute, IN 47802, United States","CH7M+8P Terre Haute, Indiana, USA",https://locations.tirebarn.com/in/terre-haute/4423-south-u-s-41?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1118,+1 812-234-7078,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8D24Ejr60jCFqST7brY0VK4_GQfxGxLPceEci3EEdQTM6WiN2OsuTxqeyL5vGfWYaeFYBuGkfWH9SoSJfb69Pbk8dBFWwXn-7xzmbzo2L_c63sMMC6F57Md6LDJEuMuOzLhFy=w408-h408-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:29.979Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Adams+Garage/data=!4m7!3m6!1s0x886d659d3979ad95:0xb1c1ef667db4aba9!8m2!3d39.5003295!4d-87.3916546!16s%2Fg%2F1tf9n_wz!19sChIJla15OZ1lbYgRqau0fWbvwbE,Adams Garage,4.7,563,Auto repair shop,"1527 Lafayette Ave, Terre Haute, IN 47804, United States","GJ25+48 Terre Haute, Indiana, USA",http://www.adamsgarage.net/,+1 812-466-1004,"Open · Closes 5:30 pm

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoS1gNbYCAQCD866OFqlKNRl_xV9fdSF7KUL_eMJMOI2GIdka2DJP9USX5abNC0e8WQ8BbkHwdniqdCkR80o0k5bV5EeDMqnATfeTYizyf409ahjTgiy7GZJM84SbFKv6RZ5tY7=w864-h240-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:35.177Z,,
https://www.google.com/maps/place/Vrabic+Car+Center/data=!4m7!3m6!1s0x886d65739a9d53f7:0x76436595b9cddeac!8m2!3d39.493524!4d-87.3976028!16s%2Fg%2F1td0h7ln!19sChIJ91OdmnNlbYgRrN7NuZVlQ3Y,Vrabic Car Center,4.8,159,Auto repair shop,"1300 Lafayette Ave, Terre Haute, IN 47804, United States","FJV2+CX Terre Haute, Indiana, USA",http://www.vrabicautorepair.com/,+1 812-232-0681,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqis0jBsQaHpRr0Vvql2_b08jxlfcwNN8MGKllBI-zhI_HAHK1E8NRYd-QShxt40D2rYZf6S8LtRVNjmS8LbKTaK8nLdbd6Fmr9KbbFfgJsFO7VMA2lqa4x7QAEPpSooGshFk1OyshMAGfm=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:38.180Z,,
https://www.google.com/maps/place/BNR+Automotive+Repair/data=!4m7!3m6!1s0x886d6577924ca937:0xada6d4afdb5fa65!8m2!3d39.4935576!4d-87.3975782!16s%2Fg%2F11mt7nv9k2!19sChIJN6lMkndlbYgRZfq1_Upt2go,BNR Automotive Repair,5.0,1,Auto repair shop,"1300 Lafayette Ave, Terre Haute, IN 47804, United States","FJV2+CX Terre Haute, Indiana, USA",https://www.bnrautomotiverepair.com/,+1 812-232-0681,"Open · Closes 5:30 pm

Updated by this business 11 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepdrXOzxe3B_bKDGifyP4adGZaRK9R0Kd0jfB23b51knX-6D2NNAJ1t4cimR41EkvF1vuKxjbMHb1LM_NSYbSCFgafsghUiE4z7u8LH3X1s_-dNzf7cO57xqio9OoQVDgFwv-yJiMJcXJo=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:43.362Z,,
https://www.google.com/maps/place/Carmichael+Exhaust+%26+Custom/data=!4m7!3m6!1s0x886d65226348c469:0x944d4812e507e668!8m2!3d39.4892711!4d-87.4145042!16s%2Fg%2F11c55rs0_s!19sChIJacRIYyJlbYgRaOYH5RJITZQ,Carmichael Exhaust & Custom,4.9,159,Muffler shop,"1936 N 3rd St, Terre Haute, IN 47807, United States","FHQP+P5 Terre Haute, Indiana, USA",,+1 812-235-9292,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqCoxwCdu8Y2_KbrF8Y5Hf6Y-9V78OAdBiKWLZqMZ1ZjZZEq5VwZTQQa78jX9OpnQDKxhNCNPHEMvONkBIM3kvgjyJxq7Vpvzg_IDgf6-We6DxdQvxo543QqiQvzqu1vv_0Zcz60A=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:48.476Z,,
https://www.google.com/maps/place/Switzer+Auto+Repair-Body+Shop/data=!4m7!3m6!1s0x886d6545a38d4987:0x5206374ed26099c1!8m2!3d39.4695603!4d-87.394188!16s%2Fg%2F1v3dswhy!19sChIJh0mNo0VlbYgRwZlg0k43BlI,Switzer Auto Repair-Body Shop,4.6,154,Auto body shop,"1440 Eagle St, Terre Haute, IN 47807, United States","FJ94+R8 Terre Haute, Indiana, USA",http://www.switzerautorepair.com/,+1 812-232-0206,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertcDSebgmcQ6KsWfFXcT0imQkZdD54dyiZpH0CjVRqiWP7wOAqO6k56di26qQjtEG466fh7rIoVKs3uBHmeACuBCOpDkBsPdwV6jZsvjYnUSwSwMJIU37BNh5uV2puZlU2tmkv=w408-h306-k-no,false,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:53.668Z,,
https://www.google.com/maps/place/Finzel%27s+Mastertech/data=!4m7!3m6!1s0x886d7aee13817643:0xefc87fb8596deb58!8m2!3d39.4271245!4d-87.4070723!16s%2Fg%2F1w6_pkpg!19sChIJQ3aBE-56bYgRWOttWbh_yO8,Finzel's Mastertech,4.7,727,Auto repair shop,"3425 S 7th St, Terre Haute, IN 47802, United States","CHGV+R5 Terre Haute, Indiana, USA",http://finzelsmastertech.com/,+1 812-232-8633,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEvOMuH1D8AGdKoF_sOC6tgk9w4mJzWJn1JnHk58PE31EpmGCBkYOn9zKwRnyQfbMWyapu4AjExdduTu_kZtLM6SfZraqL1YvdSukRPD8mi1aZSg4D0ODWldpFiSIqlbynKJk=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T15:59:59.019Z,,
https://www.google.com/maps/place/Crossroads+Cyclery/data=!4m7!3m6!1s0x886d65480e4b555b:0x49be74ad63098ce4!8m2!3d39.4656025!4d-87.4006639!16s%2Fg%2F1hc2ylj38!19sChIJW1VLDkhlbYgR5IwJY610vkk,Crossroads Cyclery,4.8,99,Bicycle store,"1102 Ohio St, Terre Haute, IN 47807, United States","FH8X+6P Terre Haute, Indiana, USA",http://www.crossroadscyclery.com/,+1 812-242-2453,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepenorAKmNGuyHpikegIkpXhnmbvPL-qKO6ZUm9jVyhycXnaRuM0WSPVFKy4gxS3MV8rNO7hCzkp_yGFMZ_rCOniD205lAjBBKprq1op5e_NMkHxZ_xPqLeMdsIthYVemG9p8sh=w408-h306-k-no,true,10 am–5 pm,10 am–4:30 pm,10 am–5 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:04.229Z,,
https://www.google.com/maps/place/Resurrection+Cycles/data=!4m7!3m6!1s0x886d613308de9b4d:0xb85a37cbd0ef6474!8m2!3d39.4698613!4d-87.3869135!16s%2Fg%2F11pt_4grdn!19sChIJTZveCDNhbYgRdGTv0Ms3Wrg,Resurrection Cycles,4.9,28,Motorcycle repair shop,"2016 Wabash Ave, Terre Haute, IN 47807, United States","FJ97+W6 Terre Haute, Indiana, USA",,+1 812-814-3152,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLCh55wL0NImO_tBpD6gByu7fmeBBOOyFJKzn2sD8XLQ6OpbX02wpudGEHUc6_TumRlTvILAWGk0ocOFYX6w9AC2lwQdCpV0q0i9otcfQwAF_Vtz-2y6YJbro7Mroh3zwsjbxLDQ=w426-h240-k-no,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:09.317Z,,
https://www.google.com/maps/place/Terre+Haute+Truck+Tire+and+Repair/data=!4m7!3m6!1s0x886d65fac9db12d7:0xd49ac65dbd7b078e!8m2!3d39.4875383!4d-87.3817274!16s%2Fg%2F11xm4wxxdq!19sChIJ1xLbyfplbYgRjgd7vV3GmtQ,Terre Haute Truck Tire and Repair,,,Truck repair shop,"1824 N 24th St, Terre Haute, IN 47804, United States","FJQ9+28 Terre Haute, Indiana, USA",https://usavendory.top/details/terre-haute-truck-tire-and-repair-ChIJ1xL,+1 812-201-6255,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ne0X8xitKM5KOaRaUch2Zw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.8181&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:14.211Z,,
https://www.google.com/maps/place/A+%26+H+Auto+Service/data=!4m7!3m6!1s0x886d65465ad148e3:0x55ba10c7be15624c!8m2!3d39.4702525!4d-87.3973676!16s%2Fg%2F1td5s06d!19sChIJ40jRWkZlbYgRTGIVvscQulU,A & H Auto Service,4.5,25,Auto repair shop,"229 N 13th St, Terre Haute, IN 47807, United States","FJC3+43 Terre Haute, Indiana, USA",,+1 812-234-4411,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7LSwr3klzGw5f5YZt2kw_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.882835&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:19.477Z,,
https://www.google.com/maps/place/A-Z+Muffler/data=!4m7!3m6!1s0x886d64aa72a61db9:0xeda5415db7758f67!8m2!3d39.4626818!4d-87.4598026!16s%2Fg%2F11clt6w36n!19sChIJuR2mcqpkbYgRZ491t11Bpe0,A-Z Muffler,5.0,100,Muffler shop,"2764 National Ave, West Terre Haute, IN 47885, United States","FG7R+33 West Terre Haute, Indiana, USA",,+1 812-533-3197,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohzUh-_qisYZLPDyKBJMzEEx7NjBd52OHF0aL9TK7JRI4QR10PXNhlDgaPrEmm29BNSyZCSCzCoKSoQUjVbwrPrrhGW-PxCpJNWCIBHxZozy9RxahgCcvefQq4S3MxnJDIgqGS=w408-h544-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:25.457Z,,
https://www.google.com/maps/place/RICK+EDWARDS+CAR+CLINIC/data=!4m7!3m6!1s0x886d6541dea97369:0x8fe1d4b02edb2e6d!8m2!3d39.4778609!4d-87.3974449!16s%2Fg%2F11vbv2y3l5!19sChIJaXOp3kFlbYgRbS7bLrDU4Y8,RICK EDWARDS CAR CLINIC,5.0,2,Car repair and maintenance service,"901 N 13th St, Terre Haute, IN 47807, United States","FJH3+42 Terre Haute, Indiana, USA",,+1 812-235-9162,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G9cH8xvatpuDoz2h-928Pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.433975&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:30.761Z,,
https://www.google.com/maps/place/William%27s+Service+Center/data=!4m7!3m6!1s0x886d64ae9e43a25b:0x8082d509e35c045a!8m2!3d39.4643287!4d-87.4542662!16s%2Fg%2F1tf3pn8g!19sChIJW6JDnq5kbYgRWgRc4wnVgoA,William's Service Center,4.9,30,Auto repair shop,"900 W Nat'l Ave, West Terre Haute, IN 47885, United States","FG7W+P7 West Terre Haute, Indiana, USA",https://usmapid.org/details/william-s-service-center-ChIJW6J,+1 812-533-2866,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxa4zUgCzmoq_Y2D1jAQB36vWPV76hKgRvXF2ijMeSbO3Jzegrt9WTtT28CfwRavvxqPT7Tg2jU62m6i2LUOYkxUqO8GLG9n3N2TKa9TchLSkMG05tB4S_r6shiW5mg0LrpWiV=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:33.920Z,,
https://www.google.com/maps/place/Green+Light+Auto+Repair/data=!4m7!3m6!1s0x886d65a2f21cdff1:0xc0e122263545b21c!8m2!3d39.4820579!4d-87.3981814!16s%2Fg%2F11y7jpsx2z!19sChIJ8d8c8qJlbYgRHLJFNSYi4cA,Green Light Auto Repair,4.3,12,Auto repair shop,"1300 N 13th St, Terre Haute, IN 47807, United States","FJJ2+RP Terre Haute, Indiana, USA",https://www.greenlightauto.biz/,+1 812-917-0021,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F68xpuMkVyNUlPM_QNPPlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.67615&pitch=0&thumbfov=100,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:39.758Z,,
https://www.google.com/maps/place/Belle+Tire/data=!4m7!3m6!1s0x886d713fce781823:0x2125410747258aca!8m2!3d39.4396667!4d-87.3323974!16s%2Fg%2F11fvgrg53r!19sChIJIxh4zj9xbYgRyoolRwdBJSE,Belle Tire,4.4,524,Tire shop,"2210 IN-46, Terre Haute, IN 47803, United States","CMQ9+V2 Terre Haute, Indiana, USA",https://www.belletire.com/stores/detail/155/belle-tire-terre-haute-in?utm_source=google&utm_medium=yext&utm_campaign=localseo,+1 812-312-3027,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7hUvqJYhGmf7RUDKMUqZF_jYBa9hNGae7XjWkWF2ENV2Dm7NDpOI4qBva8tMa_VaDiEce3BfAkQnqe5HqPKYegRYzGiLhyltrE2J6pXmwiWFV3tOSCoJqx0Z000AT7sbzsrbH=w480-h240-k-no,true,8 am–8 pm,8 am–6 pm,8 am–6 pm,8 am–8 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:44.947Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Specialty+Rim+Supply/data=!4m7!3m6!1s0x886d65345c89777b:0x75ecd2e82ea8eb42!8m2!3d39.4606833!4d-87.4040871!16s%2Fg%2F1th0c5jr!19sChIJe3eJXDRlbYgRQuuoLujS7HU,Specialty Rim Supply,5.0,6,Auto machine shop,"500 S 9th St, Terre Haute, IN 47807, United States","FH6W+79 Terre Haute, Indiana, USA",https://www.specialtyrim.com/,+1 812-234-3002,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoULgXWK3xyBmzYMR2VDlwTDX6S-0T7fL7Kc31Ziy2nMDegP-HOTHvtrsKolsNUuv8GDZZ6O3bZKbhktjiP4xxl1sLpn_Q2n34lKy4lt_Hgg8zUMN7--hiddy8SE6f51FEcYQvDdA=w607-h240-k-no,true,8 am–5 pm,8 am–5 pm,8:30 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:49.973Z,,
https://www.google.com/maps/place/Southwest+Auto+Company+Inc./data=!4m7!3m6!1s0x886d7ad85d2957d1:0x272f16359ab096f0!8m2!3d39.4465038!4d-87.4191874!16s%2Fg%2F1tdylz65!19sChIJ0VcpXdh6bYgR8JawmjUWLyc,Southwest Auto Company Inc.,4.3,143,Used auto parts store,"1901 Prairieton Rd, Terre Haute, IN 47802, United States","CHWJ+J8 Terre Haute, Indiana, USA",http://southwestautoco.com/,+1 812-232-0455,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFrbt49Jo9Ha6llBQTKw9b4H4gkd9c62hRewdlHV5OA7HzJ9BgxM_AiP117cp-_nYR97d0m29nNIHx8huB9JJlf-ewPZ5II8-tP3Hz-RcPqo2tomkQmN8ld9WR3eOxOstgifcsgw=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:00:55.306Z,· In-store pick-up,
https://www.google.com/maps/place/West+Tire+Shop/data=!4m7!3m6!1s0x886d6f4567f8910f:0x831bfdbbc18d52c1!8m2!3d39.5258583!4d-87.3716048!16s%2Fg%2F1ttyxgyz!19sChIJD5H4Z0VvbYgRwVKNwbv9G4M,West Tire Shop,4.8,37,Tire shop,"4949 N Lafayette St, Terre Haute, IN 47805, United States","GJGH+89 Terre Haute, Indiana, USA",http://west-tire-shop.keeq.io/,+1 812-241-1321,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3t-wNq-ODhd-E6HS4JyMbjPGCnACilon2ZNgBJNt9RHWWnUw9fU_yGaMW9hGqttQTa0tzq88kH1Mlmq-fyulnZC7zi0LVTyo_Y3WlhERutKlQ9qY7ulWj8e6GbBQOp6zGfOAe=w426-h240-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:00.671Z,,
https://www.google.com/maps/place/Terre+Haute+Body+Shop/data=!4m7!3m6!1s0x886d7adce1b8b9b1:0xacc14eba0b202c88!8m2!3d39.4394559!4d-87.4120906!16s%2Fg%2F11hbmt9zp4!19sChIJsbm44dx6bYgRiCwgC7pOwaw,Terre Haute Body Shop,4.6,25,Auto body shop,"2514 S 4th St, Terre Haute, IN 47802, United States","CHQQ+Q5 Terre Haute, Indiana, USA",https://www.chryslerjeepterrehaute.com/collision-center.html,+1 812-232-1331,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDGCzyp-J9RPpozecid1zCclqRwIJfSz2I4123eZ_v47bDY46TUPsCbUO-mFRaj1e66TPekQ5Hj6BhM-h9RZv_vEVjwXicgQaM7A5nGc84-0eAaEJeNJ4jet7wgUcOf1Nw1iE=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-03-23T16:01:06.122Z,,
